instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario346,0,20,100,20,80,30,40,0,20,0.0,0,1.315992827006365,0
scenario347,0,20,100,40,80,30,40,0,20,0.4,0,0.9923565361555556,0
scenario348,0,20,100,20,80,60,40,0,20,0.4,0,1.4487822632447251,0
scenario349,0,20,100,20,80,90,40,0,20,0.4,0,1.3258936554829044,0
scenario350,0,100,100,20,80,30,0,0,20,0.4,0,1.3484799477120406,0
scenario351,0,0,100,20,40,30,80,0,20,0.4,0,1.3339840462888228,0
scenario352,0,0,100,20,80,30,40,60,20,0.8,0,1.361705865451617,0
scenario353,0,0,100,20,40,30,40,0,80,0.4,0,0.9192469418695364,0
scenario354,0,0,100,20,80,0,40,40,20,0.4,0,1.1218392446850547,0
scenario355,0,80,100,20,40,30,40,0,20,0.4,0,1.3429505381715747,0
scenario356,0,0,100,20,80,-30,40,40,20,0.4,0,1.3956308079676525,0
scenario357,0,0,100,20,80,30,0,60,20,0.4,0,1.5315624237260206,0
scenario358,0,0,100,20,80,0,60,0,20,0.4,0,1.3404621147553628,0
scenario359,0,0,100,20,80,-30,60,0,20,0.4,0,0.9217046274486128,0
scenario360,0,0,100,20,40,30,40,0,40,0.4,0,1.3167388354529292,0
scenario361,0,0,100,20,80,30,80,40,20,0.4,0,1.348039853786223,0
scenario362,0,40,100,20,80,30,40,0,20,0.8,0,1.319185467815246,0
scenario363,0,0,100,20,80,30,40,40,80,0.4,0,0.9503813277175645,0
scenario364,0,0,60,20,80,0,40,0,20,0.4,0,1.346019713294716,0
scenario365,0,80,100,20,80,30,40,40,20,0.4,0,1.350032098270989,0
scenario366,0,40,100,20,80,30,40,100,20,0.4,0,1.3707612006290644,0
scenario367,0,0,60,20,80,-30,40,0,20,0.4,0,1.4614359594186364,0
scenario368,0,0,100,20,80,30,60,0,80,0.4,0,1.3279233874151235,0
scenario369,0,40,100,20,80,30,0,0,20,0.4,0,1.3304778334232086,0
scenario370,0,0,100,20,60,30,40,40,20,0.4,0,1.467417724261586,0
scenario371,0,80,100,20,80,30,60,0,20,0.4,0,1.321328783196947,0
scenario372,0,0,100,20,80,0,40,0,20,0.2,0,1.306961106636389,0
scenario373,0,0,100,20,80,-30,40,0,20,0.2,0,0.966590937777446,0
scenario374,0,0,100,20,60,30,60,0,20,0.4,0,1.3720200558226876,0
scenario375,1,0,100,20,80,0,40,0,20,0.4,0,1.947130038984056,0
scenario376,0,0,100,20,80,0,40,0,60,0.4,0,1.312893262042486,0
scenario377,0,0,100,20,80,30,40,40,40,0.4,0,1.3383117428373923,0
scenario378,1,0,100,20,80,-30,40,0,20,0.4,0,0.964299641316551,0
scenario379,0,0,100,20,80,-30,40,0,60,0.4,0,0.9586145504829856,0
scenario380,0,0,60,20,80,30,80,0,20,0.4,0,1.3260885229940331,0
scenario381,0,0,100,20,80,0,40,80,20,0.4,0,0.8681779608596393,0
scenario382,0,0,60,20,80,30,40,0,80,0.4,0,0.9623145582748563,0
scenario383,0,0,100,20,80,-30,40,80,20,0.4,0,1.4231814335625277,0
scenario384,0,0,100,20,80,30,60,0,40,0.4,0,1.1527682637289585,0
scenario385,0,80,60,20,80,30,40,0,20,0.4,0,1.3533110630485834,0
scenario386,0,0,80,20,0,30,40,0,20,0.4,0,1.5764315602926595,0
scenario387,0,0,80,20,80,30,40,0,20,0.0,0,1.2984559449994963,0
scenario388,0,0,80,40,80,30,40,0,20,0.4,0,1.0590858701918089,0
scenario389,0,0,80,20,80,60,40,0,20,0.4,0,1.3565052833313769,0
scenario390,0,0,80,20,80,90,40,0,20,0.4,0,1.4088671907541028,0
scenario391,0,0,100,60,80,0,40,0,20,0.4,0,1.0432185861349097,0
scenario392,0,0,100,20,80,0,20,0,20,0.4,0,1.0152754262175316,0
scenario393,0,0,100,20,80,30,80,0,20,0.2,0,1.3376472604913328,0
scenario394,0,0,100,60,80,-30,40,0,20,0.4,0,0.9185492193166476,0
scenario395,0,0,100,20,80,-30,20,0,20,0.4,0,1.4095431469766315,0
scenario396,0,0,60,20,60,30,40,0,20,0.4,0,1.449641190913687,0
scenario397,0,0,100,20,80,30,40,0,80,0.2,0,0.9026365882566818,0
scenario398,0,0,40,20,80,0,40,0,20,0.4,0,1.4733493873030232,0
scenario399,1,0,100,20,80,30,80,0,20,0.4,0,2.3557038853102905,0
scenario400,0,0,100,20,80,30,80,0,60,0.4,0,1.3495788589836784,0
scenario401,0,0,100,20,40,30,40,0,20,0.8,0,1.4238944221771532,0
scenario402,0,0,100,20,80,0,40,0,20,1.0,0,1.375533370360239,0
scenario403,0,80,100,20,80,30,40,0,20,0.2,0,1.3934061716774084,0
scenario404,0,0,40,20,80,-30,40,0,20,0.4,0,1.3726029399454267,0
scenario405,1,0,100,20,80,30,40,0,80,0.4,0,0.727626058536412,0
scenario406,0,0,20,20,80,0,40,0,20,0.4,0,1.4166228631526474,0
scenario407,0,0,100,20,80,-30,40,0,20,1.0,0,0.8963706653472195,0
scenario408,0,0,100,20,80,30,80,80,20,0.4,0,1.4171064659217587,0
scenario409,0,0,20,20,80,-30,40,0,20,0.4,0,1.405188625410277,0
scenario410,1,80,100,20,80,30,40,0,20,0.4,0,1.120823826787621,0
scenario411,0,80,100,20,80,30,40,0,60,0.4,0,1.3285344135963857,0
scenario412,0,0,60,20,80,30,40,0,40,0.4,0,1.8030328391317607,0
scenario413,0,0,100,20,60,30,40,0,20,0.2,0,1.350081219699121,0
scenario414,0,0,100,20,80,30,40,80,80,0.4,0,1.0961235693954745,0
scenario415,0,0,100,20,40,30,40,100,20,0.4,0,1.97205165955721,0
scenario416,0,0,100,20,40,30,0,0,20,0.4,0,1.3303437505547473,0
scenario417,0,0,100,100,80,0,40,0,20,0.4,0,1.090365106260088,0
scenario418,0,80,100,20,80,30,40,80,20,0.4,0,1.4347864229067728,0
scenario419,0,0,100,60,80,30,80,0,20,0.4,0,1.38289181967434,0
scenario420,1,0,100,20,60,30,40,0,20,0.4,0,1.68130920862391,0
scenario421,0,0,100,20,60,30,40,0,60,0.4,0,1.5282816941047168,0
scenario422,0,0,100,60,80,30,40,0,80,0.4,0,1.56226687754794,0
scenario423,0,0,100,20,80,30,20,0,80,0.4,0,1.080261590398137,0
scenario424,0,0,0,80,80,30,40,0,20,0.4,0,1.458898329670825,0
scenario425,0,0,100,80,0,30,40,0,20,0.4,0,1.110288525939722,0
scenario426,0,0,100,80,80,30,40,0,20,0.0,0,0.9342402935913058,0
scenario427,0,0,100,80,80,60,40,0,20,0.4,0,1.4372599938243504,0
scenario428,0,0,100,80,80,90,40,0,20,0.4,0,1.407835274944716,0
scenario429,0,0,100,100,80,-30,40,0,20,0.4,0,0.9723254132135244,0
scenario430,0,0,100,20,60,30,40,80,20,0.4,0,1.3343340742606695,0
scenario431,0,0,100,20,80,30,40,0,40,0.2,0,1.514056249223907,0
scenario432,0,80,100,60,80,30,40,0,20,0.4,0,0.8871995611324531,0
scenario433,0,80,100,20,80,30,20,0,20,0.4,0,1.478766387559484,0
scenario434,0,0,40,20,80,30,80,0,20,0.4,0,1.3327330696452602,0
scenario435,0,0,40,20,80,30,40,0,80,0.4,0,1.502190014430758,0
scenario436,0,0,100,20,80,30,80,0,20,1.0,0,1.3355123427843285,0
scenario437,0,0,20,20,80,30,80,0,20,0.4,0,1.334837599170805,0
scenario438,0,0,100,20,80,30,40,0,80,1.0,0,1.0549099633426615,0
scenario439,0,100,0,20,80,30,40,0,20,0.4,0,1.445324150451767,0
scenario440,0,100,100,20,0,30,40,0,20,0.4,0,1.3553964781639112,0
scenario441,0,100,100,20,80,30,40,0,20,0.0,0,1.4154663574393684,0
scenario442,0,100,100,40,80,30,40,0,20,0.4,0,1.4129330397601103,0
scenario443,0,100,100,20,80,60,40,0,20,0.4,0,1.347035569842288,0
scenario444,0,100,100,20,80,90,40,0,20,0.4,0,1.3255837326067728,0
scenario445,1,0,100,20,80,30,40,0,40,0.4,0,0.8123796076228283,0
scenario446,0,0,100,60,60,30,40,0,20,0.4,0,0.9603417010362036,0
scenario447,0,0,100,20,60,30,20,0,20,0.4,0,1.0307918459953065,0
scenario448,0,60,100,20,80,0,40,0,20,0.4,0,1.00242434053125,0
scenario449,0,0,20,20,80,30,40,0,80,0.4,0,1.5406610378178176,0
scenario450,0,80,40,20,80,30,40,0,20,0.4,0,1.528503333560718,0
scenario451,0,0,100,20,80,30,40,40,20,0.8,0,1.00315530744107,0
scenario452,0,80,100,20,80,30,40,0,20,1.0,0,1.4105725781123892,0
scenario453,0,0,100,20,80,0,40,0,20,0.6,0,1.353996145650376,0
scenario454,0,60,100,20,80,-30,40,0,20,0.4,0,0.9496207808374004,0
scenario455,0,0,100,20,80,30,40,80,40,0.4,0,1.417186087093808,0
scenario456,0,80,20,20,80,30,40,0,20,0.4,0,1.349505072642752,0
scenario457,0,0,40,20,60,30,40,0,20,0.4,0,1.4775547712681922,0
scenario458,0,0,100,20,100,0,40,0,20,0.4,0,1.368928179944377,0
scenario459,0,0,100,20,80,-30,40,0,20,0.6,0,0.948260173252222,0
scenario460,0,0,100,100,80,30,80,0,20,0.4,0,0.893289474640461,0
scenario461,0,0,100,20,60,30,40,0,20,1.0,0,1.4299760023269237,0
scenario462,0,0,100,20,80,30,60,0,20,0.8,0,1.4026622207556434,0
scenario463,0,0,100,100,80,30,40,0,80,0.4,0,1.575497501939418,0
scenario464,0,0,100,20,100,-30,40,0,20,0.4,0,1.393966474657058,0
scenario465,0,0,20,20,60,30,40,0,20,0.4,0,1.4134730534714883,0
scenario466,0,0,100,20,80,30,0,40,20,0.4,0,1.4385801698744196,0
scenario467,0,0,100,60,80,30,40,0,40,0.4,0,0.7120253900906722,0
scenario468,0,0,100,20,80,30,20,0,40,0.4,0,1.3302121241066582,0
scenario469,0,80,100,100,80,30,40,0,20,0.4,0,1.505227769067694,0
scenario470,0,0,100,20,80,30,60,100,20,0.4,0,1.351402243739686,0
scenario471,0,0,40,20,80,30,40,0,40,0.4,0,1.4385965151856328,0
scenario472,0,0,100,100,60,30,40,0,20,0.4,0,0.6989663347863331,0
scenario473,0,0,100,20,80,30,40,0,40,1.0,0,1.4091720735276552,0
scenario474,0,60,100,20,80,30,80,0,20,0.4,0,1.420845306007379,0
scenario475,0,0,20,20,80,30,40,0,40,0.4,0,1.4188754298764996,0
scenario476,0,0,0,20,80,30,40,60,20,0.4,0,1.4263310652940369,0
scenario477,0,0,100,20,0,30,40,60,20,0.4,0,1.1177340150622703,0
scenario478,0,0,100,40,80,30,40,60,20,0.4,0,0.9302607843888856,0
scenario479,0,0,100,20,80,30,40,60,20,0.0,0,1.390687210480989,0
scenario480,0,0,100,20,80,60,40,60,20,0.4,0,1.4213010384461484,0
scenario481,0,0,100,20,80,90,40,60,20,0.4,0,1.395996764670911,0
scenario482,0,60,100,20,80,30,40,0,80,0.4,0,1.4519538856407193,0
scenario483,0,0,100,20,80,30,80,0,20,0.6,0,1.3595877513791432,0
scenario484,0,0,100,20,80,30,40,0,80,0.6,0,0.8639740683505338,0
scenario485,0,0,60,20,80,30,40,0,20,0.8,0,1.3886574761025747,0
scenario486,0,0,100,20,100,30,80,0,20,0.4,0,1.3362979046142438,0
scenario487,0,0,100,20,100,30,40,0,80,0.4,0,1.0807441591256086,0
scenario488,0,80,100,20,80,30,40,0,20,0.6,0,1.3636896908042428,0
scenario489,0,0,100,100,80,30,40,0,40,0.4,0,0.621658197880133,0
scenario490,0,60,100,20,60,30,40,0,20,0.4,0,1.334846504017922,0
scenario491,0,80,100,20,100,30,40,0,20,0.4,0,1.3432382918138823,0
scenario492,0,0,60,20,80,30,40,100,20,0.4,0,1.7464655984533737,0
scenario493,0,0,60,20,80,30,0,0,20,0.4,0,1.3695305499863837,0
scenario494,0,0,100,20,60,30,40,0,20,0.6,0,1.3662124538942195,0
scenario495,1,0,100,20,80,30,40,0,20,0.8,0,1.650039049513158,0
scenario496,0,0,100,20,80,30,40,0,60,0.8,0,1.43037264647345,0
scenario497,0,60,100,20,80,30,40,0,40,0.4,0,1.3514386655169557,0
scenario498,0,0,100,20,80,30,40,100,20,0.2,0,1.934467405821104,0
scenario499,0,40,0,20,80,30,40,0,20,0.4,0,1.4197536493252034,0
scenario500,0,40,100,20,0,30,40,0,20,0.4,0,1.4534166867600278,0
scenario501,0,40,100,20,80,30,40,0,20,0.0,0,1.4502256934191646,0
scenario502,0,40,100,40,80,30,40,0,20,0.4,0,0.9338402461328223,0
scenario503,0,40,100,20,80,60,40,0,20,0.4,0,1.3681896396011286,0
scenario504,0,40,100,20,80,90,40,0,20,0.4,0,1.3441415323121866,0
scenario505,0,0,100,20,80,30,0,0,20,0.2,0,1.417147247855642,0
scenario506,0,0,100,20,80,30,40,0,40,0.6,0,1.4284579564457334,0
scenario507,0,0,100,20,80,30,40,80,20,0.8,0,1.5531106377645385,0
scenario508,0,0,100,20,100,30,40,0,40,0.4,0,1.345022392817773,0
scenario509,1,0,100,20,80,30,40,100,20,0.4,0,0.8107695541884835,0
scenario510,0,0,100,20,80,30,40,100,60,0.4,0,1.9344575956113168,0
scenario511,1,0,100,20,80,30,0,0,20,0.4,0,0.6946922018915042,0
scenario512,0,0,100,20,80,30,0,0,60,0.4,0,1.3608177658811396,0
scenario513,0,0,100,60,80,30,40,0,20,0.8,0,1.0552492920838557,0
scenario514,0,0,100,20,80,30,20,0,20,0.8,0,1.4563106114523234,0
scenario515,0,0,100,20,80,30,0,80,20,0.4,0,1.6033707840285674,0
scenario516,0,0,40,20,80,30,40,0,20,0.8,0,1.4025142483279578,0
scenario517,0,0,100,60,80,30,40,100,20,0.4,0,0.914090038826287,0
scenario518,0,0,100,20,80,30,20,100,20,0.4,0,1.539136575928341,0
scenario519,0,0,100,60,80,30,0,0,20,0.4,0,1.0899745583467426,0
scenario520,0,0,20,20,80,30,40,0,20,0.8,0,1.3237650462555166,0
scenario521,0,0,40,20,80,30,40,100,20,0.4,0,1.3253724510320433,0
scenario522,0,0,40,20,80,30,0,0,20,0.4,0,1.4968481705163612,0
scenario523,0,0,100,20,80,30,40,100,20,1.0,0,1.666188065107855,0
scenario524,0,0,20,20,80,30,40,100,20,0.4,0,1.4566608562804733,0
scenario525,0,0,100,20,80,30,0,0,20,1.0,0,1.5223590797817494,0
scenario526,0,0,100,100,80,30,40,0,20,0.8,0,1.819911062488072,0
scenario527,0,0,20,20,80,30,0,0,20,0.4,0,1.5327621653870882,0
scenario528,0,0,100,100,80,30,40,100,20,0.4,0,0.8466432218605243,0
scenario529,0,0,100,100,80,30,0,0,20,0.4,0,1.115888116405395,0
scenario530,0,60,100,20,80,30,40,0,20,0.8,0,1.3356686900843255,0
scenario531,0,0,0,20,40,30,40,0,20,0.4,0,1.3823173062216103,0
scenario532,0,0,100,20,40,30,40,0,20,0.0,0,1.345401288990265,0
scenario533,0,0,100,40,40,30,40,0,20,0.4,0,0.9853807782054832,0
scenario534,0,0,100,20,40,60,40,0,20,0.4,0,1.7316322273828877,0
scenario535,0,0,100,20,40,90,40,0,20,0.4,0,1.4044334748338287,0
scenario536,0,0,100,20,100,30,40,0,20,0.8,0,1.431466440625766,0
scenario537,0,60,100,20,80,30,40,100,20,0.4,0,1.5974682383089622,0
scenario538,0,60,100,20,80,30,0,0,20,0.4,0,1.3516877462918286,0
scenario539,0,0,100,20,80,30,40,100,20,0.6,0,1.3455769473325256,0
scenario540,0,0,100,20,80,30,0,0,20,0.6,0,1.5978161546351806,0
scenario541,0,0,100,20,100,30,40,100,20,0.4,0,1.53705997135592,0
scenario542,0,0,100,20,100,30,0,0,20,0.4,0,1.362753979008657,0
scenario543,0,0,0,20,80,30,40,40,20,0.4,0,1.4281823763427377,0
scenario544,0,0,100,20,0,30,40,40,20,0.4,0,1.3904620524323197,0
scenario545,0,0,100,20,80,30,40,40,20,0.0,0,1.5305618047308012,0
scenario546,0,0,100,40,80,30,40,40,20,0.4,0,0.8975321006473594,0
scenario547,0,0,100,20,80,60,40,40,20,0.4,0,1.406167249767084,0
scenario548,0,0,100,20,80,90,40,40,20,0.4,0,1.3809981940794995,0
scenario549,0,0,0,20,80,30,60,0,20,0.4,0,1.317874042280457,0
scenario550,0,0,100,20,0,30,60,0,20,0.4,0,1.3274492925425765,0
scenario551,0,0,100,40,80,30,60,0,20,0.4,0,1.3321100379969522,0
scenario552,0,0,100,20,80,30,60,0,20,0.0,0,1.333792714159981,0
scenario553,0,0,100,20,80,60,60,0,20,0.4,0,1.3283353706960888,0
scenario554,0,0,100,20,80,90,60,0,20,0.4,0,1.360041335331284,0
scenario555,0,0,100,20,80,0,80,0,20,0.4,0,1.2987916347600348,0
scenario556,0,0,60,20,0,30,40,0,20,0.4,0,1.3995656296202172,0
scenario557,0,0,60,20,80,30,40,0,20,0.0,0,1.5712974672380011,0
scenario558,0,0,60,40,80,30,40,0,20,0.4,0,1.0160853602591224,0
scenario559,0,0,60,20,80,60,40,0,20,0.4,0,1.3878915985986295,0
scenario560,0,0,60,20,80,90,40,0,20,0.4,0,1.4295696703441605,0
scenario561,0,0,100,20,80,0,40,0,80,0.4,0,1.2990713427293772,0
scenario562,0,0,100,20,80,-30,80,0,20,0.4,0,0.663984938613371,0
scenario563,0,0,100,20,80,-30,40,0,80,0.4,0,0.8591161968234482,0
scenario564,0,80,100,20,80,0,40,0,20,0.4,0,1.3676960788782635,0
scenario565,0,80,100,20,80,-30,40,0,20,0.4,0,1.0018961803452189,0
scenario566,0,0,0,20,80,30,40,0,20,0.2,0,1.4156427029050036,0
scenario567,0,0,100,20,0,30,40,0,20,0.2,0,1.413327607246923,0
scenario568,0,0,100,40,80,30,40,0,20,0.2,0,0.9962572050292484,0
scenario569,0,0,100,20,80,60,40,0,20,0.2,0,1.3474215421871405,0
scenario570,0,0,100,20,80,90,40,0,20,0.2,0,1.345425505699638,0
scenario571,0,0,100,20,60,0,40,0,20,0.4,0,1.555256466961133,0
scenario572,0,0,100,20,60,-30,40,0,20,0.4,0,0.9504039748919664,0
scenario573,1,0,0,20,80,30,40,0,20,0.4,0,1.8034509659089768,0
scenario574,1,0,100,20,0,30,40,0,20,0.4,0,2.2005886467458065,0
scenario575,1,0,100,20,80,30,40,0,20,0.0,0,1.7735307411553556,0
scenario576,1,0,100,40,80,30,40,0,20,0.4,0,0.7341375241147408,0
scenario577,1,0,100,20,80,60,40,0,20,0.4,0,0.9146927456320836,0
scenario578,1,0,100,20,80,90,40,0,20,0.4,0,0.8264783662496399,0
scenario579,0,0,0,20,80,30,40,0,60,0.4,0,1.4150532263343183,0
scenario580,0,0,100,20,0,30,40,0,60,0.4,0,1.383064942834252,0
scenario581,0,0,100,40,80,30,40,0,60,0.4,0,0.9410755311061032,0
scenario582,0,0,100,20,80,30,40,0,60,0.0,0,1.4493786673499105,0
scenario583,0,0,100,20,80,60,40,0,60,0.4,0,1.397611557246266,0
scenario584,0,0,100,20,80,90,40,0,60,0.4,0,1.4051938588580215,0
scenario585,0,0,0,20,80,30,40,80,20,0.4,0,1.4429595353268647,0
scenario586,0,0,100,20,0,30,40,80,20,0.4,0,1.4498086022991992,0
scenario587,0,0,100,40,80,30,40,80,20,0.4,0,1.116991595527416,0
scenario588,0,0,100,20,80,30,40,80,20,0.0,0,1.37482432924051,0
scenario589,0,0,100,20,80,30,80,0,80,0.4,0,1.348407107813054,0
scenario590,0,0,100,20,80,60,40,80,20,0.4,0,1.4233862747828452,0
scenario591,0,0,100,20,80,90,40,80,20,0.4,0,1.389574095822632,0
scenario592,0,0,100,20,80,0,40,0,40,0.4,0,1.3809228854829407,0
scenario593,0,80,100,20,80,30,80,0,20,0.4,0,1.3354614577605437,0
scenario594,0,0,100,20,80,-30,40,0,40,0.4,0,0.9496182409157824,0
scenario595,0,80,100,20,80,30,40,0,80,0.4,0,1.3307733581585373,0
scenario596,0,0,0,60,80,30,40,0,20,0.4,0,1.2462616591349371,0
scenario597,0,0,100,60,0,30,40,0,20,0.4,0,1.0170866540402264,0
scenario598,0,0,100,60,80,30,40,0,20,0.0,0,0.9493060093032154,0
scenario599,0,0,100,60,80,60,40,0,20,0.4,0,1.4104211903102315,0
scenario600,0,0,100,60,80,90,40,0,20,0.4,0,1.3613453569473577,0
scenario601,0,0,0,20,80,30,20,0,20,0.4,0,1.4306522738850458,0
scenario602,0,0,100,20,0,30,20,0,20,0.4,0,1.3320510370187155,0
scenario603,0,0,100,20,80,30,20,0,20,0.0,0,2.2442569476477616,0
scenario604,0,0,100,40,80,30,20,0,20,0.4,0,0.8831629656435547,0
scenario605,0,0,100,20,80,60,20,0,20,0.4,0,1.3771395299913785,0
scenario606,0,0,100,20,80,90,20,0,20,0.4,0,1.3781059711680157,0
scenario607,0,0,100,20,60,30,80,0,20,0.4,0,1.3032042705708908,0
scenario608,0,0,100,20,60,30,40,0,80,0.4,0,0.9536025021027812,0
scenario609,0,0,40,20,0,30,40,0,20,0.4,0,1.4992131454487698,0
scenario610,0,0,40,20,80,30,40,0,20,0.0,0,1.408140303303525,0
scenario611,0,0,40,40,80,30,40,0,20,0.4,0,1.0469408322871,0
scenario612,0,0,40,20,80,60,40,0,20,0.4,0,1.3633624760546876,0
scenario613,0,0,40,20,80,90,40,0,20,0.4,0,1.407920270847759,0
scenario614,0,0,0,20,80,30,40,0,20,1.0,0,1.389914691537578,0
scenario615,0,0,100,20,0,30,40,0,20,1.0,0,1.409212758952701,0
scenario616,0,0,100,40,80,30,40,0,20,1.0,0,0.9279081844901884,0
scenario617,0,0,100,20,80,60,40,0,20,1.0,0,1.3899025130942686,0
scenario618,0,0,100,20,80,90,40,0,20,1.0,0,1.3810926442810465,0
scenario619,0,80,100,20,60,30,40,0,20,0.4,0,1.3332913841008078,0
scenario620,0,0,20,20,0,30,40,0,20,0.4,0,1.4031406073651744,0
scenario621,0,0,20,20,80,30,40,0,20,0.0,0,1.402758109340685,0
scenario622,0,0,20,40,80,30,40,0,20,0.4,0,0.9020288788973388,0
scenario623,0,0,20,20,80,60,40,0,20,0.4,0,1.416991907818304,0
scenario624,0,0,20,20,80,90,40,0,20,0.4,0,1.4133663296348873,0
scenario625,0,0,100,20,80,30,80,0,40,0.4,0,1.3037788064203282,0
scenario626,0,0,0,100,80,30,40,0,20,0.4,0,1.4984266769716497,0
scenario627,0,0,100,100,0,30,40,0,20,0.4,0,1.0130329737572132,0
scenario628,0,0,100,100,80,30,40,0,20,0.0,0,1.734953102636515,0
scenario629,0,0,100,100,80,60,40,0,20,0.4,0,1.3917449192890754,0
scenario630,0,0,100,100,80,90,40,0,20,0.4,0,1.3172511986547049,0
scenario631,0,80,100,20,80,30,40,0,40,0.4,0,1.3275458147163912,0
scenario632,0,0,100,20,60,30,40,0,40,0.4,0,1.4370098926755372,0
scenario633,0,60,0,20,80,30,40,0,20,0.4,0,1.4569338674663526,0
scenario634,0,60,100,20,0,30,40,0,20,0.4,0,1.349328900251505,0
scenario635,0,60,100,20,80,30,40,0,20,0.0,0,1.421801422327617,0
scenario636,0,60,100,40,80,30,40,0,20,0.4,0,1.3493149477254074,0
scenario637,0,60,100,20,80,60,40,0,20,0.4,0,1.3151975245437089,0
scenario638,0,60,100,20,80,90,40,0,20,0.4,0,1.341048524015087,0
scenario639,0,0,0,20,80,30,40,0,20,0.6,0,1.4056548135103706,0
scenario640,0,0,100,20,0,30,40,0,20,0.6,0,1.321338827820256,0
scenario641,0,0,100,40,80,30,40,0,20,0.6,0,1.0247869242001049,0
scenario642,0,0,100,20,80,60,40,0,20,0.6,0,1.3284798289250763,0
scenario643,0,0,100,20,80,90,40,0,20,0.6,0,1.4306393817834764,0
scenario644,0,0,100,20,80,0,40,0,20,0.8,0,1.341476640167388,0
scenario645,0,0,0,20,100,30,40,0,20,0.4,0,1.4111664916315827,0
scenario646,0,0,100,40,100,30,40,0,20,0.4,0,0.8789669513118835,0
scenario647,0,0,100,20,100,30,40,0,20,0.0,0,1.302467058923826,0
scenario648,0,0,100,20,100,60,40,0,20,0.4,0,1.3840249397583653,0
scenario649,0,0,100,20,100,90,40,0,20,0.4,0,1.3325553524542475,0
scenario650,0,0,100,20,80,-30,40,0,20,0.8,0,0.8918750931252923,0
scenario651,0,0,100,20,80,0,40,100,20,0.4,0,1.418341340237072,0
scenario652,0,0,100,20,80,0,0,0,20,0.4,0,1.2231208438316623,0
scenario653,0,0,100,20,80,-30,40,100,20,0.4,0,1.3956241970458028,0
scenario654,0,0,100,20,80,-30,0,0,20,0.4,0,1.3988432327261195,0
scenario655,0,0,100,20,80,30,80,0,20,0.8,0,1.3446763740752967,0
scenario656,0,0,100,20,80,30,40,0,80,0.8,0,0.7189544244373295,0
scenario657,0,80,100,20,80,30,40,0,20,0.8,0,1.3603642116024144,0
scenario658,0,0,100,20,80,30,80,100,20,0.4,0,1.5218953050991348,0
scenario659,0,0,100,20,80,30,40,100,80,0.4,0,1.1311417032085185,0
scenario660,0,0,100,20,80,30,0,0,80,0.4,0,1.6459011649743314,0
scenario661,0,0,100,20,60,30,40,0,20,0.8,0,0.8818463315055822,0
scenario662,0,80,100,20,80,30,40,100,20,0.4,0,1.3192942023403085,0
scenario663,0,80,100,20,80,30,0,0,20,0.4,0,1.3605115007711923,0
scenario664,0,0,100,20,60,30,40,100,20,0.4,0,1.4479980854356416,0
scenario665,0,0,100,20,60,30,0,0,20,0.4,0,1.3502279811198243,0
scenario666,0,0,100,20,80,30,40,0,40,0.8,0,1.351964755588516,0
scenario667,0,0,100,20,80,30,40,100,40,0.4,0,1.6616926128437164,0
scenario668,0,0,100,20,80,30,0,0,40,0.4,0,1.3471186192977704,0
scenario669,0,0,100,20,80,30,40,100,20,0.8,0,1.4021783592974473,0
scenario670,0,0,100,20,80,30,0,0,20,0.8,0,1.5767918677738555,0
scenario671,0,0,100,20,80,30,0,100,20,0.4,0,1.474874889068902,0
scenario672,0,0,0,20,80,0,40,0,20,0.4,0,1.4461967448988513,0
scenario673,0,0,100,20,0,0,40,0,20,0.4,0,1.5221817575101149,0
scenario674,0,0,100,40,80,0,40,0,20,0.4,0,1.3385657692179025,0
scenario675,0,0,100,20,80,0,40,0,20,0.0,0,1.3399939095393232,0
scenario676,0,0,0,20,80,-30,40,0,20,0.4,0,1.1565014774793427,0
scenario677,0,0,100,20,0,-30,40,0,20,0.4,0,0.8933433082902293,0
scenario678,0,0,100,20,80,-30,40,0,20,0.0,0,0.9092447796929888,0
scenario679,0,0,100,40,80,-30,40,0,20,0.4,0,0.8715344532123512,0
scenario680,0,0,0,20,80,30,80,0,20,0.4,0,1.336241496326212,0
scenario681,0,0,100,20,0,30,80,0,20,0.4,0,1.3374761361677068,0
scenario682,0,0,100,40,80,30,80,0,20,0.4,0,1.3392544317926802,0
scenario683,0,0,100,20,80,30,80,0,20,0.0,0,1.3493520327047062,0
scenario684,0,0,100,20,80,60,80,0,20,0.4,0,1.3425062936417278,0
scenario685,0,0,100,20,80,90,80,0,20,0.4,0,1.361549218174593,0
scenario686,0,0,0,20,80,30,40,0,80,0.4,0,1.5002218444971718,0
scenario687,0,0,100,20,0,30,40,0,80,0.4,0,0.9563513272674784,0
scenario688,0,0,100,40,80,30,40,0,80,0.4,0,0.5772606744411953,0
scenario689,0,0,100,20,80,30,40,0,80,0.0,0,0.8685293624255717,0
scenario690,0,0,100,20,80,60,40,0,80,0.4,0,1.3644419974080235,0
scenario691,0,0,100,20,80,90,40,0,80,0.4,0,1.406910394427369,0
scenario692,0,80,0,20,80,30,40,0,20,0.4,0,1.4187835080588174,0
scenario693,0,80,100,20,0,30,40,0,20,0.4,0,1.3705953149696994,0
scenario694,0,80,100,20,80,30,40,0,20,0.0,0,1.377229706672984,0
