instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario300,c2,0,1,2,0,0.1,40,80,0,40,80,40,0,0,2.004097241155838,0
scenario301,c1,1,2,0,2,0.8,60,80,60,40,0,20,40,0,5.329416589621831,0
scenario302,c2,0,1,2,1,0.6,60,60,80,60,100,0,80,0,3.267994153074182,0
scenario303,c4,2,0,1,2,1.0,60,20,40,60,0,40,60,0,1.2328762091469292,0
scenario304,c1,1,2,0,2,1.0,20,0,60,100,100,0,100,0,5.93789970846094,0
scenario305,c4,2,0,1,0,0.4,0,40,60,100,80,80,40,0,20.26228071157289,0
scenario306,c4,1,0,2,0,0.4,100,0,20,0,80,20,80,0,3.78484419498984,0
scenario307,c4,2,0,1,2,0.6,80,60,20,0,20,60,40,0,1.3396328440098262,0
scenario308,c4,1,2,2,0,1.0,0,100,0,40,40,80,20,0,2.1098697886470856,0
scenario309,c4,1,0,2,0,1.0,40,80,100,20,100,80,0,0,2.798252114814218,0
scenario310,c2,2,1,0,1,1.0,100,100,60,0,0,0,80,0,2.2013313884344297,0
scenario311,c1,1,2,0,2,0.8,0,0,60,20,0,80,0,0,5.418553825380517,0
scenario312,c2,0,1,2,1,0.6,100,40,80,20,40,40,40,0,3.448590754579836,0
scenario313,c1,1,2,0,1,0.6,20,80,40,100,0,80,60,0,5.65049058105146,0
scenario314,c1,1,2,0,2,0.2,100,20,20,100,0,100,0,0,3.285651799175208,0
scenario315,c4,2,0,1,0,0.8,80,40,20,20,80,60,0,0,3.4622959509946587,0
scenario316,c2,2,0,0,1,0.8,0,60,40,0,80,40,80,0,3.55331275785772,0
scenario317,c4,1,0,2,0,0.1,60,60,0,0,80,40,0,0,3.621379489866394,0
scenario318,c1,1,2,0,2,0.2,40,60,100,20,60,100,80,0,5.863303277971811,0
scenario319,c1,1,2,0,2,0.8,40,100,60,100,20,60,40,0,5.445149889704326,0
scenario320,c4,2,0,1,0,1.0,60,40,100,40,80,60,100,0,15.941032205273098,0
scenario321,c2,0,1,2,1,0.8,60,100,100,80,60,0,0,0,3.49745852674777,0
scenario322,c1,1,2,0,2,1.0,0,20,80,80,20,100,40,0,5.6441847970632,0
scenario323,c2,0,1,2,1,0.4,80,0,100,20,60,20,60,0,3.0642432028619413,0
scenario324,c2,2,1,0,1,0.1,60,40,40,100,80,100,80,0,3.0785098927355192,0
scenario325,c4,2,0,1,0,0.6,100,40,20,100,20,60,20,0,4.3415130368657175,0
scenario326,c4,2,0,1,0,0.4,20,0,100,0,0,40,40,0,23.21157680252347,0
scenario327,c2,0,1,2,0,0.8,0,20,0,40,60,0,0,0,1.8419538230108297,0
scenario328,c1,0,2,1,2,0.4,20,80,100,100,40,40,60,1,0.0,1
scenario329,c4,1,0,2,0,0.8,20,100,100,60,80,0,20,1,0.0,1
scenario330,c2,2,0,0,1,0.4,40,80,100,60,20,100,100,0,2.767327740577643,0
scenario331,c4,2,0,1,0,0.1,80,0,40,60,100,60,20,0,2.5063124940806203,0
scenario332,c4,1,0,2,0,0.6,20,60,80,40,80,80,100,0,2.2397605239257583,0
scenario333,c4,2,0,1,0,0.6,40,100,80,20,100,100,100,0,19.17174308781675,0
scenario334,c1,1,2,0,2,0.1,0,0,20,60,0,40,20,0,5.453992662522703,0
scenario335,c2,2,1,0,1,1.0,0,100,0,100,20,60,60,0,3.5819676784598062,0
scenario336,c4,1,0,2,0,0.4,80,20,60,60,20,80,20,0,1.773871297794391,0
scenario337,c2,2,1,0,1,0.2,80,80,60,100,100,20,40,1,0.0,1
scenario338,c2,0,1,2,0,0.8,0,80,40,100,60,100,20,0,1.7983169070949467,0
scenario339,c2,0,1,2,1,0.1,60,60,80,20,80,100,40,0,3.306557333037218,0
scenario340,c1,1,2,0,2,1.0,60,20,80,0,20,20,100,0,5.250431459970595,0
scenario341,c4,2,0,1,0,0.2,100,40,60,80,40,40,100,0,77.14955389486475,0
scenario342,c1,1,2,0,2,0.8,60,100,60,20,20,20,80,0,5.258827110344827,0
scenario343,c2,0,1,2,1,0.4,100,60,0,0,0,60,0,0,4.140409599554234,0
scenario344,c1,1,2,0,2,1.0,100,0,60,100,60,100,20,0,4.540953281060529,0
scenario345,c4,2,0,1,0,0.8,40,60,20,20,40,40,60,0,3.3951068462033294,0
scenario346,c2,0,1,2,1,0.1,40,100,100,0,40,20,40,0,3.3711451767649523,0
scenario347,c4,2,0,1,0,0.2,20,100,0,80,60,20,60,0,16.606926635826046,0
scenario348,c1,1,2,0,1,1.0,80,40,60,60,100,0,0,0,6.468240005212045,0
scenario349,c4,2,0,1,0,0.1,40,20,80,20,100,60,20,0,3.438404322112081,0
scenario350,c4,2,0,1,0,0.2,0,80,40,80,100,60,20,0,25.165295094337885,0
scenario351,c1,0,2,1,2,0.1,100,40,80,20,100,0,60,0,2.695828068005896,0
scenario352,c4,2,0,1,0,0.1,20,60,40,60,40,20,0,0,20.475288233375423,0
scenario353,c2,0,1,2,1,0.4,40,0,0,0,40,100,0,0,2.570968763732936,0
scenario354,c4,2,0,1,0,0.8,60,0,0,0,100,80,0,0,3.7912751733356456,0
scenario355,c2,0,1,2,0,0.4,40,100,20,0,80,60,20,0,1.9335305562842544,0
scenario356,c1,1,2,0,2,0.1,60,40,20,0,60,60,40,0,4.11045391256289,0
scenario357,c2,2,1,0,1,0.2,80,60,100,0,40,0,100,0,3.4668496783182867,0
scenario358,c1,1,2,0,2,0.8,20,80,20,100,40,0,100,0,6.338220186597451,0
scenario359,c4,2,0,1,0,0.6,100,20,60,80,100,20,80,0,21.74657408140118,0
scenario360,c2,0,1,2,0,0.2,40,100,40,100,100,0,100,0,2.2473151804797658,0
scenario361,c1,0,1,1,2,1.0,40,40,0,0,100,100,20,0,2.498482755014436,0
scenario362,c1,1,2,0,2,1.0,60,0,100,80,60,40,40,0,5.269936822081566,0
scenario363,c2,0,1,2,0,0.4,80,60,100,40,100,40,20,0,2.1893264981710168,0
scenario364,c4,2,0,1,0,0.6,0,0,100,80,0,80,80,0,31.010256778508097,0
scenario365,c2,0,1,2,1,0.4,100,80,80,80,100,80,100,0,3.299844004911017,0
scenario366,c4,2,0,1,0,0.4,80,100,20,80,20,80,80,0,2.6116997745467554,0
scenario367,c1,1,2,0,2,0.6,0,0,80,0,80,60,100,0,5.661723627084479,0
scenario368,c1,1,2,0,2,0.6,40,20,0,100,60,40,60,0,5.610409356933871,0
scenario369,c1,1,2,0,2,0.6,0,20,20,100,100,0,20,0,5.952455174869868,0
scenario370,c2,0,1,2,0,0.2,100,20,0,80,80,20,20,0,1.636609340319561,0
scenario371,c1,1,2,0,1,0.4,0,100,20,40,60,100,0,0,5.867481401083895,0
scenario372,c1,1,2,0,2,0.8,20,40,60,0,80,20,60,0,4.756561796340392,0
scenario373,c2,2,0,0,1,0.4,60,60,0,20,60,0,80,0,2.7214359398059305,0
scenario374,c4,1,2,2,0,0.6,0,20,40,20,20,0,40,1,0.0,1
scenario375,c4,1,2,2,0,0.2,60,0,80,20,0,20,20,0,4.432975731034908,0
scenario376,c4,1,0,2,0,0.1,80,20,20,100,20,0,100,0,3.4600794924323086,0
scenario377,c4,2,0,1,0,0.2,20,0,80,0,60,40,60,0,9.38800554237095,0
scenario378,c4,2,0,1,2,0.4,60,80,20,80,80,80,60,1,0.0,1
scenario379,c2,0,1,2,0,0.6,100,0,40,40,0,20,0,0,1.7730406260190716,0
scenario380,c2,2,0,0,1,0.6,20,100,20,0,100,0,40,0,2.966134816909123,0
scenario381,c1,1,2,0,1,0.6,20,20,60,0,40,100,80,0,5.421268638649457,0
scenario382,c1,1,2,0,2,0.8,0,60,80,100,80,20,100,0,5.009894270003956,0
scenario383,c1,0,1,1,2,0.6,0,40,40,60,100,80,40,0,2.671712519853106,0
scenario384,c2,0,1,2,0,0.2,0,60,0,40,0,100,60,0,1.7691681517939664,0
scenario385,c4,2,0,1,0,0.1,80,100,40,80,80,100,20,0,4.193567989780711,0
scenario386,c1,1,2,0,2,0.8,80,0,80,80,100,100,40,0,5.3930530723367,0
scenario387,c4,2,0,1,0,1.0,80,80,40,100,20,40,60,0,3.5189826493187497,0
scenario388,c1,1,2,0,1,0.8,40,0,40,20,100,100,40,0,6.243816614756342,0
scenario389,c4,2,0,1,0,0.1,60,0,60,60,60,100,100,0,22.87210654924797,0
scenario390,c4,2,0,1,0,0.8,100,100,100,40,40,60,0,0,2.3681965940277445,0
scenario391,c1,0,1,1,2,0.1,80,40,40,60,40,100,80,0,3.575558736042608,0
scenario392,c2,2,1,0,1,0.8,40,0,60,60,20,60,0,1,0.0,1
scenario393,c2,0,1,2,1,0.2,100,0,100,60,20,80,20,0,3.454841289609157,0
scenario394,c1,1,2,0,2,0.6,100,100,20,60,80,20,100,0,6.07230412426776,0
scenario395,c1,0,2,1,2,0.8,20,80,0,20,20,60,60,0,2.8397251483976187,0
scenario396,c2,0,1,2,1,0.4,100,20,20,0,40,40,60,0,3.6447168698268992,0
scenario397,c1,0,2,1,2,1.0,80,100,80,60,0,80,0,0,2.0004346479742434,0
scenario398,c2,0,1,2,1,0.4,100,40,80,60,100,60,60,0,3.3866398518179124,0
scenario399,c4,2,0,1,2,0.2,0,100,80,40,20,40,80,0,1.2991702854290712,0
scenario400,c4,2,0,1,2,0.2,60,60,60,100,80,0,40,1,0.0,1
scenario401,c4,2,0,1,0,0.6,60,80,100,40,60,20,40,0,3.528895368064538,0
scenario402,c2,0,1,2,1,0.1,60,60,80,40,0,40,40,0,3.3098882558240463,0
scenario403,c1,1,2,0,2,0.6,60,20,0,80,100,100,0,0,5.769767109379811,0
scenario404,c4,1,0,2,0,0.2,40,20,40,20,80,20,20,0,4.17814752556304,0
scenario405,c4,1,2,2,0,0.8,40,20,60,60,60,40,40,1,0.0,1
scenario406,c2,2,0,0,1,1.0,20,80,100,100,80,60,0,0,1.7896515728016864,0
scenario407,c4,1,0,2,0,0.2,60,80,80,0,60,0,20,0,2.667987421694242,0
scenario408,c4,2,0,1,0,0.8,80,60,80,60,40,60,80,0,1126.3865213252902,0
scenario409,c1,0,2,1,2,0.8,20,40,100,80,20,100,20,0,3.051672957591858,0
scenario410,c2,0,1,2,1,0.6,100,60,60,100,40,20,60,0,3.78025409614608,0
scenario411,c1,0,1,1,2,0.1,0,100,100,100,60,40,40,0,3.487849415918993,0
scenario412,c4,2,0,1,0,0.2,100,40,40,40,20,100,100,0,2.7069678758934224,0
scenario413,c4,2,0,1,0,0.4,40,80,60,80,40,100,20,0,1.7322051451836602,0
scenario414,c1,1,2,0,2,0.1,80,40,60,40,40,80,0,0,6.085892653731389,0
scenario415,c2,2,1,0,1,1.0,40,40,80,20,0,20,40,0,2.4337298852988907,0
scenario416,c1,0,2,1,2,0.4,20,80,0,20,100,20,100,0,2.935073288001869,0
scenario417,c2,0,1,2,1,0.2,0,40,20,80,100,60,100,0,3.0230510912768898,0
scenario418,c1,1,2,0,1,0.6,80,0,0,60,20,40,0,0,5.843931396875894,0
scenario419,c4,1,2,2,0,0.2,80,40,20,40,80,40,20,0,4.538029372385891,0
scenario420,c1,0,1,1,2,0.4,20,20,60,40,100,80,0,0,2.51726312120262,0
scenario421,c2,0,1,2,1,0.4,0,80,40,0,0,40,0,0,9.110114888620878,0
scenario422,c1,1,2,0,2,0.2,60,40,0,20,40,40,60,0,4.126992956049301,0
scenario423,c1,1,2,0,2,0.8,60,100,100,40,0,100,100,0,4.683212236734516,0
scenario424,c4,2,0,1,0,0.1,40,20,60,0,0,100,60,0,2.03920102494089,0
scenario425,c2,0,1,2,0,0.2,80,100,60,100,60,80,20,0,1.7338656727452115,0
scenario426,c2,0,1,2,1,0.1,100,40,100,60,0,40,0,0,2.866226598825564,0
scenario427,c2,0,1,2,1,0.8,100,20,80,100,40,0,80,0,3.422365216577547,0
scenario428,c2,0,1,2,1,1.0,0,80,100,20,20,0,20,0,3.4306368511163834,0
scenario429,c4,1,0,2,0,1.0,100,20,100,40,80,100,80,0,2.648469978850112,0
scenario430,c4,2,0,1,2,0.8,60,60,20,0,20,20,80,1,0.0,1
scenario431,c1,1,2,0,1,0.1,40,40,0,100,80,20,0,0,4.672734244057252,0
scenario432,c4,2,0,1,2,0.1,100,100,0,20,100,100,0,1,0.0,1
scenario433,c2,0,1,2,1,0.2,20,40,0,100,100,80,0,0,4.582452790655168,0
scenario434,c4,2,0,1,0,0.2,0,0,40,40,40,60,40,0,33.340520878809365,0
scenario435,c2,0,1,2,1,0.2,100,60,20,60,0,40,40,0,3.003667467842452,0
scenario436,c2,0,1,2,1,0.4,80,0,100,80,100,60,60,0,3.982748231967064,0
scenario437,c2,2,1,0,1,0.1,80,40,100,100,0,60,60,0,2.189031591406793,0
scenario438,c4,2,0,1,0,0.4,0,100,40,0,60,40,100,0,4.228982004513152,0
scenario439,c2,0,1,2,1,0.6,100,0,0,40,80,0,0,0,2.8305526511325785,0
scenario440,c2,2,0,0,1,0.6,40,20,100,20,60,80,60,0,2.346457908217568,0
scenario441,c1,1,2,0,2,0.6,20,0,0,60,100,100,0,0,4.867986767108361,0
scenario442,c4,2,0,1,0,0.6,0,100,0,40,0,40,80,0,19.51501647137309,0
scenario443,c2,0,1,2,0,0.1,0,20,60,80,80,40,100,0,2.125847879341769,0
scenario444,c4,1,2,2,0,1.0,40,60,40,0,40,20,20,1,0.0,1
scenario445,c1,1,2,0,1,0.1,40,0,0,0,20,40,40,0,7.890057737387053,0
scenario446,c2,2,1,0,1,0.4,20,20,80,80,20,40,0,0,3.405438679897101,0
scenario447,c1,1,2,0,2,1.0,100,100,20,80,40,40,0,0,5.326900878240696,0
scenario448,c4,1,0,2,0,0.6,0,80,20,20,60,60,60,0,2.162404327204372,0
scenario449,c4,2,0,1,0,0.8,40,100,40,80,0,0,80,0,25.556854287465114,0
scenario450,c1,1,2,0,1,0.1,80,0,100,100,40,20,0,0,5.339948315839303,0
scenario451,c1,0,2,1,2,0.2,0,80,20,0,60,100,40,0,4.113038996051542,0
scenario452,c1,0,2,1,2,0.6,60,0,0,80,80,100,40,0,3.1520191412181853,0
scenario453,c1,1,2,0,1,0.2,0,100,40,80,60,20,100,0,6.000943303112645,0
scenario454,c2,0,1,2,1,0.1,60,100,100,80,40,80,0,0,2.2990678111444707,0
scenario455,c2,0,1,2,1,0.4,20,80,100,20,0,80,20,0,3.1421721100771967,0
scenario456,c2,0,1,2,1,0.4,20,20,20,0,100,60,100,0,2.888282142347769,0
