instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario187,-90,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.01518,1,2,0,1,0,3.6234520421007193,0
scenario188,-90,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.01521,0,1,2,0,0,1.6837025661765084,0
scenario189,-90,20,80,0,0,0,0.8,0,100,20,80,40,c4,0.01519,1,0,2,0,0,2.1866604465154618,0
scenario190,-90,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.01504,0,1,1,2,0,2.5116301002120003,0
scenario191,-90,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.01569,2,0,0,1,0,3.437114825864316,0
scenario192,-90,20,60,0,0,0,0.8,0,100,20,80,60,c4,0.01543,2,0,1,2,0,1.0056142869656883,0
scenario193,-90,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.01576,0,2,1,2,0,3.323736061138539,0
scenario194,-90,20,60,0,0,0,0.8,0,100,20,80,80,c2,0.01611,2,1,0,1,0,3.548987472511449,0
scenario195,-90,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.01554,2,0,1,0,0,2.746622644914759,0
scenario196,-90,20,60,0,0,0,0.8,0,100,20,80,100,c1,0.01547,1,2,0,2,0,3.197368078020795,0
scenario197,-90,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0163,0,1,2,1,0,3.036962762745093,0
scenario198,-90,20,80,0,0,0,0.8,0,100,20,80,100,c4,0.01504,1,2,2,0,0,5.05512955895315,0
scenario199,-90,20,80,0,0,0,0.8,0,100,20,100,0,c1,0.01558,1,2,0,1,0,3.50277006324812,0
scenario200,-90,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.01519,0,1,2,0,0,1.5584590505510227,0
scenario201,-90,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.01563,1,0,2,0,0,2.4149612052607305,0
scenario202,-90,20,40,0,0,0,0.8,0,100,20,100,20,c1,0.0155,0,1,1,2,0,2.610654135044336,0
scenario203,-90,20,60,0,0,0,0.8,0,100,20,100,20,c2,0.01568,2,0,0,1,0,3.121760613602428,0
scenario204,-90,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.01541,2,0,1,2,0,0.948615452578968,0
scenario205,-90,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.01664,0,2,1,2,0,4.0714857674067,0
scenario206,-90,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.01546,2,1,0,1,0,4.275448557345989,0
scenario207,-90,20,80,0,0,0,0.8,0,100,20,100,40,c4,0.01541,2,0,1,0,0,2.691311382179743,0
scenario208,-90,20,80,0,0,0,0.8,0,100,20,100,60,c1,0.01539,1,2,0,2,0,3.703229052376763,0
scenario209,-90,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.01587,0,1,2,1,0,3.504453609958686,0
scenario210,-90,20,40,0,0,0,0.8,0,100,20,100,60,c4,0.01623,1,2,2,0,0,4.008591313038763,0
scenario211,-90,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.01487,1,2,0,1,0,4.202012625843352,0
scenario212,-90,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.01516,0,1,2,0,0,1.7850138243246232,0
scenario213,-90,20,40,0,0,0,0.8,0,100,20,100,80,c4,0.01548,1,0,2,0,0,3.630109501706685,0
scenario214,-90,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.01554,0,1,1,2,0,1.913511872945167,0
scenario215,-90,20,80,0,0,0,0.8,0,100,20,100,100,c2,0.01609,2,0,0,1,0,2.1337641324411853,0
scenario216,-90,20,60,0,0,0,0.8,0,100,20,100,100,c4,0.01586,2,0,1,2,0,1.0035255964274543,0
scenario217,-90,20,80,0,0,0,0.8,0,100,40,0,0,c1,0.01534,0,2,1,2,0,2.0435289008620283,0
scenario218,-90,20,80,0,0,0,0.8,0,100,40,0,0,c2,0.01571,2,1,0,1,0,4.235086387739737,0
scenario219,-90,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.01627,2,0,1,0,0,2.8651492620052528,0
scenario220,-90,20,80,0,0,0,0.8,0,100,40,0,20,c1,0.01556,1,2,0,2,0,3.1509195790361515,0
scenario221,-90,20,80,0,0,0,0.8,0,100,40,0,20,c2,0.0152,0,1,2,1,0,2.794409041106142,0
scenario222,-90,20,60,0,0,0,0.8,0,100,40,0,20,c4,0.01554,1,2,2,0,0,4.191298099972633,0
scenario223,-90,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.01579,1,2,0,1,0,4.076325713858802,0
