Row,goalego,windintensity,roadfriction,fogdistance,startother,precipitationdeposits,cloudiness,fogdensity,goalother,precipitation,wetness,startego
scenario106,0.208079320172796,1.27418971354865,0.353251237220563,-0.156670824265133,-0.077554361975758,-1.72333887890382,0.848712083826459,-0.73203342218176,1.15751861316236,-0.082309534597588,-0.773297467301945,-1.25156017294578
scenario107,-1.17817556714753,-1.75116878939945,-0.975775697502214,1.23712246882518,-1.11110078064397,-0.700298062862759,-0.699023326585322,1.25549973245764,0.157140372813278,-0.700565605007697,-0.773297467301945,1.17779668780271
scenario108,1.17351912341069,0.412665961383469,1.39707691199099,-0.773556887196247,1.16711977136158,0.429354249254055,0.410541405791276,1.25549973245764,-1.20382992525605,-1.73578197365775,0.810568686153969,0.110228822374703
scenario109,-1.17817556714753,0.863872465490141,-0.975775697502214,-1.74940323297639,-0.077554361975758,0.429354249254055,-0.0888345261763978,-0.112000084999754,-1.20382992525605,0.867632323624378,-1.76285138695347,1.17779668780271
scenario110,0.208079320172796,1.27418971354865,0.353251237220563,-1.74940323297639,-1.11110078064397,1.28644200069152,0.410541405791276,0.847132262970298,0.157140372813278,0.867632323624378,-0.156516174772593,1.17779668780271
scenario111,-1.17817556714753,0.863872465490141,1.39707691199099,0.81713727609593,-0.077554361975758,-0.700298062862759,-1.72073174868176,-0.73203342218176,1.15751861316236,-0.082309534597588,0.35616262434287,1.17779668780271
scenario112,1.17351912341069,1.27418971354865,-0.265578247981616,-1.74940323297639,-0.077554361975758,0.429354249254055,-1.72073174868176,-0.112000084999754,1.15751861316236,-0.082309534597588,1.22587066625397,-1.25156017294578
scenario113,0.208079320172796,-0.0998393258457872,-1.37515935721419,1.23712246882518,1.16711977136158,-1.72333887890382,-0.0888345261763978,-0.112000084999754,0.157140372813278,0.867632323624378,0.810568686153969,-1.25156017294578
scenario114,-1.17817556714753,0.863872465490141,1.39707691199099,-1.74940323297639,-0.077554361975758,-0.0805121393709608,1.24617794276228,-0.73203342218176,-1.20382992525605,1.2703530551474,-0.156516174772593,1.17779668780271
scenario115,1.17351912341069,-0.722833054842948,0.90255429539413,-0.773556887196247,1.16711977136158,1.28644200069152,0.848712083826459,-1.75548262811026,-1.20382992525605,0.867632323624378,-0.773297467301945,0.110228822374703
