instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_startego,collision,min_ttc,algo_safety
scenario619,c4,2,20,0.4,40,3,100,40,60,0,60,80,1,1,0.0,1
scenario620,c4,2,0,0.8,0,3,60,20,80,0,100,100,1,1,0.0,1
scenario621,c4,0,0,0.2,100,2,80,40,100,0,80,0,2,0,2.9865531233707245,0
scenario622,c2,0,20,0.8,60,1,100,80,80,1,0,0,2,0,3.2154327588586105,0
scenario623,c1,2,40,0.4,60,2,60,20,20,2,0,20,0,0,3.019829992742474,0
scenario624,c4,0,80,0.8,40,2,60,100,20,0,20,100,2,0,2.849334954638642,0
scenario625,c4,0,80,0.4,100,2,40,40,20,2,80,60,2,0,1.307812747416256,0
scenario626,c2,0,100,0.8,20,1,0,40,100,1,100,40,2,0,2.54798985534234,0
scenario627,c2,0,60,1.0,80,1,60,0,0,1,40,100,2,0,2.53605389164326,0
scenario628,c1,2,60,0.6,0,2,100,100,20,2,100,40,0,0,5.094863149141361,0
scenario629,c1,2,60,0.2,20,0,80,60,40,2,80,100,1,0,8.886259311054143,0
scenario630,c2,0,100,0.4,100,1,40,0,40,1,20,0,2,0,6.34872751579304,0
scenario631,c4,0,60,0.4,60,2,80,40,0,2,20,80,2,1,0.0,1
scenario632,c2,1,20,1.0,60,1,60,40,0,1,20,0,2,0,5.265858923603809,0
scenario633,c2,1,40,0.1,0,3,40,60,0,1,80,40,0,1,0.0,1
scenario634,c4,0,80,0.2,100,3,60,40,60,0,100,80,1,1,0.0,1
scenario635,c1,1,40,0.6,80,2,80,60,100,2,60,20,0,0,4.666781155616405,0
scenario636,c4,0,80,1.0,100,2,0,0,60,0,60,100,2,0,2.036316461825242,0
scenario637,c2,1,40,0.6,100,3,40,80,0,0,0,100,0,0,2.6803027438516835,0
scenario638,c1,2,40,0.1,0,1,60,100,20,1,0,60,1,0,30.96149616349661,0
scenario639,c1,2,60,1.0,40,2,0,20,60,2,0,20,0,0,4.560691576888513,0
scenario640,c4,2,20,0.6,40,3,0,80,20,0,40,0,1,1,0.0,1
scenario641,c1,1,40,0.2,20,2,20,100,80,2,40,0,0,0,2.887706251186488,0
scenario642,c4,0,20,0.8,60,2,60,100,20,0,100,80,2,0,2.778972372006588,0
scenario643,c1,2,20,1.0,40,0,0,100,20,2,40,60,1,1,0.0,1
scenario644,c4,0,20,1.0,40,3,0,0,40,0,20,40,1,0,14.120407971289024,0
scenario645,c2,0,60,0.4,80,1,20,0,60,1,20,80,2,0,3.051276277835042,0
scenario646,c2,1,100,0.1,100,3,100,60,80,1,100,20,0,0,9.930844047260784,0
scenario647,c2,0,20,0.8,60,1,60,40,0,1,100,80,2,0,5.744635312509739,0
scenario648,c1,2,0,0.4,60,1,80,20,40,1,80,80,1,0,2.115599329886128,0
