instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_timeofday,feature_startego,collision,min_ttc,algo_safety
scenario283,c1,2,20,0.4,100,2,0,0,0,2,40,20,-60,0,0,3.7330429161602825,0
scenario284,c1,2,0,0.8,40,2,60,20,0,2,80,100,90,0,0,3.457628506569319,0
scenario285,c1,2,0,1.0,20,1,20,20,100,1,60,20,-60,1,0,1.0532012236322452,0
scenario286,c2,1,40,1.0,0,1,60,60,40,1,40,100,-90,2,0,2.157302301564349,0
scenario287,c1,1,0,1.0,20,2,0,0,100,2,60,0,90,0,0,2.7201430836619545,0
scenario288,c2,1,0,0.1,60,3,20,60,60,1,80,100,0,0,0,2.8823917811907034,0
scenario289,c1,1,100,0.1,80,2,80,40,0,2,100,20,30,0,0,2.5935741084053405,0
scenario290,c1,2,40,0.2,40,2,60,60,100,2,60,0,-30,0,0,4.1170805602290095,0
scenario291,c1,2,60,0.8,0,2,80,20,100,2,80,60,-90,0,0,3.786135964535123,0
scenario292,c1,1,20,0.2,60,2,60,40,0,2,100,100,90,0,0,2.701342363302491,0
scenario293,c4,0,0,0.1,60,3,40,20,0,0,20,100,-60,1,0,6.029242457126538,0
scenario294,c2,1,100,0.1,60,1,80,100,60,1,100,20,-30,2,0,5.395153785575079,0
scenario295,c4,0,100,0.1,100,2,20,100,60,2,100,20,-30,2,0,1.0016657058354013,0
scenario296,c2,1,60,1.0,0,3,40,100,40,0,40,20,30,0,0,1.8195912651090864,0
scenario297,c1,2,20,0.6,0,2,0,40,80,2,80,100,-90,0,0,2.027766180946812,0
scenario298,c2,1,20,0.2,20,1,100,40,0,1,100,80,-60,2,0,4.836815286110666,0
scenario299,c4,0,60,0.2,40,2,80,40,80,0,60,20,90,2,0,1.932919006325064,0
scenario300,c2,1,20,0.2,60,1,60,20,60,1,20,0,0,2,0,3.3231808977645456,0
scenario301,c4,0,80,0.2,60,3,80,20,60,0,100,80,-30,1,0,2.1663867020469416,0
scenario302,c1,2,80,0.8,40,2,100,20,100,2,40,40,60,0,0,2.69486882804127,0
scenario303,c1,2,40,0.8,20,2,100,40,20,2,40,60,30,0,0,2.0168715347793893,0
scenario304,c4,0,40,0.8,80,2,60,0,100,0,0,40,-60,2,0,1.857282838649338,0
scenario305,c1,1,60,0.2,20,2,0,80,80,2,60,80,-30,0,0,2.237235956901408,0
scenario306,c1,1,20,1.0,20,2,0,40,20,2,20,20,60,0,0,2.2402789934384786,0
scenario307,c4,0,80,0.4,80,3,80,40,60,0,100,60,-90,1,0,2.655501028870109,0
scenario308,c1,2,0,0.2,80,2,80,100,0,2,100,100,-90,0,0,3.2658972675617064,0
scenario309,c1,1,100,0.4,100,2,0,100,80,2,0,40,30,0,0,2.4855955727983643,0
scenario310,c2,1,40,0.4,20,3,0,40,80,1,100,40,-90,0,0,3.192982344610066,0
scenario311,c1,2,40,0.4,40,2,100,20,20,2,0,80,0,0,0,2.732823808734125,0
scenario312,c4,2,20,0.2,20,3,100,20,0,0,40,80,30,1,0,4.0513865431649405,0
scenario313,c4,0,0,0.4,40,3,40,0,40,0,60,60,90,1,0,2.630733360007964,0
scenario314,c1,2,0,0.8,40,2,100,20,100,2,0,100,0,0,0,3.6677004571516463,0
scenario315,c1,1,40,0.6,80,2,0,60,80,2,80,20,-90,0,0,2.4187025631809744,0
scenario316,c1,2,100,0.2,60,0,0,80,40,2,100,40,-30,1,0,3.5602103158297265,0
scenario317,c2,1,60,0.8,20,1,100,40,20,1,40,40,0,2,0,3.0490980615841057,0
scenario318,c1,2,0,0.2,0,2,0,40,40,2,20,40,-60,0,0,2.581716213838171,0
scenario319,c4,0,0,0.6,20,3,0,100,60,0,60,100,30,1,0,1.871642589705396,0
scenario320,c2,1,0,1.0,100,1,40,40,60,1,60,40,-90,2,0,3.6045417918363793,0
scenario321,c1,2,20,0.1,80,1,100,0,60,1,20,100,-90,1,0,1.0148615629188884,0
scenario322,c1,2,80,0.2,40,2,100,20,100,2,80,40,30,0,0,2.4785298350093443,0
scenario323,c1,2,0,0.2,100,2,0,0,100,2,20,40,-90,0,0,3.2737630164831044,0
scenario324,c2,1,0,0.1,60,1,80,0,20,1,20,40,0,2,0,4.454881223554697,0
scenario325,c2,1,0,1.0,60,1,100,80,80,1,100,80,60,2,0,4.61425097678193,0
scenario326,c1,1,100,0.8,60,2,0,0,80,2,80,100,-30,0,0,2.285435681864872,0
scenario327,c1,1,80,0.8,60,2,20,60,20,2,100,0,0,0,0,1.9006079341631297,0
scenario328,c4,0,20,1.0,100,3,100,0,60,0,60,0,60,1,0,2.819945061496884,0
scenario329,c1,2,80,0.1,100,2,40,60,60,2,40,0,60,0,0,3.3813539527931527,0
scenario330,c1,2,20,0.1,0,1,0,0,60,1,60,60,30,1,0,0.9534618267661592,0
scenario331,c2,0,40,0.4,0,1,20,60,60,1,0,40,60,2,0,3.0444644295887304,0
scenario332,c4,0,100,0.2,80,2,80,80,20,2,0,80,60,2,0,0.9036820240013668,0
scenario333,c1,2,80,1.0,60,0,0,100,40,2,100,40,30,1,0,4.065794529420915,0
scenario334,c4,0,80,0.2,100,3,0,60,20,0,80,0,60,1,0,1.876724439402159,0
scenario335,c2,1,60,0.6,80,3,60,60,60,0,80,80,90,0,0,1.5976743273583374,0
scenario336,c2,0,60,0.6,0,1,60,20,60,1,0,60,60,2,0,2.871011111936225,0
scenario337,c1,1,20,0.2,100,2,0,20,20,2,0,20,60,0,0,2.747508527129694,0
scenario338,c1,2,80,0.6,40,2,80,100,60,2,80,40,30,0,0,3.8348286542690766,0
scenario339,c1,1,60,0.6,80,2,60,60,40,2,100,0,0,0,0,2.8318134250899902,0
scenario340,c2,1,100,0.4,80,1,20,80,40,1,0,0,30,2,0,3.5971180298758525,0
scenario341,c4,0,100,0.4,40,3,20,0,0,0,80,20,90,1,0,2.578318617161192,0
scenario342,c4,0,100,0.4,80,3,80,60,20,0,100,40,60,1,0,3.866056324411418,0
scenario343,c1,2,80,0.8,20,0,20,100,100,2,80,0,60,1,0,3.461288099669241,0
scenario344,c1,2,0,0.8,40,2,100,40,0,2,0,0,60,0,0,3.5474912899882693,0
scenario345,c2,1,0,0.8,40,3,40,40,20,1,40,60,90,0,0,2.901955057890418,0
scenario346,c2,1,40,0.4,20,1,20,100,0,1,80,60,0,2,0,5.126743125483095,0
scenario347,c4,0,40,0.2,40,3,40,40,20,0,60,60,90,1,0,2.860797345382714,0
scenario348,c4,0,80,1.0,20,2,60,20,20,2,80,100,-90,2,0,0.9200009467884764,0
scenario349,c2,0,0,1.0,80,1,0,0,80,1,40,0,90,2,0,3.228869868596853,0
scenario350,c2,1,0,1.0,60,1,20,0,20,1,0,80,0,2,0,6.4503969823792975,0
scenario351,c2,1,80,0.8,0,1,40,60,0,1,100,40,-90,2,0,3.2691458072492945,0
scenario352,c1,2,60,1.0,60,0,80,20,100,2,0,0,-90,1,0,3.3952030849182364,0
scenario353,c1,2,60,0.6,20,1,40,80,100,1,20,0,0,1,0,1.008730106240623,0
scenario354,c1,2,0,0.2,100,2,60,20,60,2,20,20,-30,0,0,3.414611477471713,0
scenario355,c4,0,40,1.0,40,3,60,60,20,0,80,100,-90,1,0,1.6160773640708268,0
scenario356,c1,2,80,0.1,80,2,0,100,40,2,0,20,0,0,0,4.5992025606057645,0
scenario357,c4,0,0,0.1,60,2,40,60,60,2,40,60,-90,2,1,0.0,1
scenario358,c1,1,40,0.1,0,2,0,60,0,2,0,0,-60,0,0,2.675642676285801,0
scenario359,c2,0,80,0.6,0,1,100,0,40,1,100,80,90,2,0,2.947618805185281,0
scenario360,c1,2,80,0.6,40,0,20,80,0,2,80,0,30,1,0,3.067121583116597,0
scenario361,c1,2,0,0.8,80,2,40,60,40,2,40,80,-90,0,0,3.292212405042306,0
scenario362,c4,0,20,0.6,80,3,100,100,80,0,20,0,0,1,0,4.242549287534699,0
scenario363,c4,0,100,1.0,20,3,20,100,100,0,60,100,0,1,0,4.2145148218841095,0
scenario364,c1,2,60,0.1,40,0,80,20,60,2,20,20,90,1,0,3.50079128242604,0
scenario365,c1,1,80,0.6,40,2,60,100,80,2,0,40,60,0,0,2.6937116296973067,0
scenario366,c4,0,60,0.1,80,3,80,40,60,0,20,80,90,1,0,2.653187745186376,0
scenario367,c2,1,100,0.4,0,1,80,20,0,1,80,60,90,2,0,2.6366196273596056,0
scenario368,c4,0,60,0.8,60,3,0,80,0,0,40,100,90,1,0,0.8030318989352654,0
scenario369,c4,0,20,0.4,20,2,100,40,0,0,0,100,90,2,0,3.0382622398442405,0
scenario370,c2,0,0,0.1,80,1,100,80,20,1,60,0,-90,2,0,3.5614038794634664,0
scenario371,c4,0,0,0.6,60,3,80,80,0,0,20,0,60,1,0,4.623474658378984,0
scenario372,c4,2,0,0.8,0,3,0,40,0,0,20,100,30,1,0,3.94879611952367,0
scenario373,c2,1,80,0.2,0,3,100,40,60,1,100,0,60,0,0,2.8978824387151474,0
scenario374,c2,1,60,0.8,40,1,80,20,80,1,80,100,0,2,0,3.678165218844307,0
scenario375,c4,2,0,0.1,60,3,100,100,20,0,20,20,-90,1,0,5.096665238301152,0
scenario376,c4,0,100,0.1,0,3,20,60,20,0,60,80,0,1,0,1.9121068131413657,0
scenario377,c2,1,20,1.0,20,1,0,20,100,1,20,0,30,2,0,3.586472343550845,0
scenario378,c2,1,0,1.0,80,1,0,20,60,1,80,0,0,2,0,2.230980932737618,0
scenario379,c4,0,0,0.2,40,2,20,40,0,0,20,40,30,2,0,47.01617269257516,0
scenario380,c4,0,40,0.6,60,3,100,40,80,0,40,0,90,1,0,1.8818722464784088,0
scenario381,c2,0,80,0.8,20,1,20,80,20,1,40,80,-30,2,0,3.020883641589908,0
scenario382,c4,0,20,0.1,0,3,40,80,40,0,100,0,0,1,0,2.5949646057800657,0
scenario383,c2,1,80,1.0,20,1,80,100,0,1,100,60,90,2,0,6.358478002177257,0
scenario384,c1,2,0,0.6,60,2,40,100,60,2,100,100,0,0,0,2.6411457865168053,0
scenario385,c2,1,100,0.2,60,1,60,0,40,1,100,20,-90,2,0,6.216733869988697,0
scenario386,c2,0,100,0.1,40,1,20,40,80,1,80,20,60,2,0,2.9974849960771457,0
scenario387,c4,0,20,0.2,100,3,40,60,60,0,60,60,60,1,0,3.1752554009415617,0
scenario388,c2,1,20,0.1,100,3,80,40,100,1,0,20,30,0,0,2.347580120617369,0
scenario389,c2,1,60,0.2,80,1,80,20,60,1,40,20,0,2,0,4.076362639092192,0
scenario390,c2,1,80,0.6,60,1,20,100,40,1,80,100,0,2,0,3.2322322312341862,0
scenario391,c1,2,100,0.8,40,2,80,40,100,2,20,100,90,0,0,2.782499719663756,0
scenario392,c4,0,100,1.0,40,3,80,100,100,0,100,100,-90,1,0,1.558380502908843,0
scenario393,c4,0,40,0.1,80,2,100,40,20,2,20,20,-30,2,0,0.8871456689123514,0
scenario394,c4,0,20,0.2,80,3,0,20,100,0,100,60,30,1,0,1.464858639933666,0
scenario395,c1,1,0,0.6,20,2,80,80,100,2,40,40,30,0,0,4.11918897934832,0
scenario396,c2,0,20,0.6,20,1,80,60,0,1,0,80,-90,2,0,3.4649025605478725,0
scenario397,c2,1,80,1.0,60,3,20,60,40,0,0,80,60,0,0,1.73906565215495,0
scenario398,c4,0,40,0.4,20,3,40,20,0,0,40,20,30,1,0,2.6451610804891144,0
scenario399,c1,2,40,1.0,100,2,80,60,80,2,100,20,-60,0,1,0.0,1
scenario400,c1,2,40,0.6,100,2,80,100,0,2,40,0,-90,0,1,0.0,1
scenario401,c1,2,100,0.8,100,2,40,40,20,2,80,20,60,0,0,3.3459069074488226,0
scenario402,c1,2,60,0.8,100,2,20,100,60,2,20,80,-30,0,1,0.0,1
scenario403,c1,2,60,0.2,80,2,100,40,40,2,100,20,-30,0,0,3.2421447724608368,0
scenario404,c1,2,0,0.8,80,2,20,0,40,2,100,0,90,0,0,3.214082273332569,0
scenario405,c1,2,0,0.8,100,2,80,100,60,2,100,0,60,0,0,1.4315251053429776,0
scenario406,c4,0,20,0.4,80,3,80,40,60,0,60,0,-60,1,0,2.853889795671292,0
scenario407,c2,1,0,0.4,0,3,60,60,60,0,80,60,-60,0,0,1.7595263944484938,0
scenario408,c4,0,100,1.0,60,3,60,0,40,0,60,60,-90,1,0,2.3941676721110765,0
scenario409,c1,2,60,0.1,20,0,60,20,20,2,40,60,-90,1,0,3.211245094642865,0
scenario410,c1,2,40,1.0,100,2,80,20,100,2,100,80,-90,0,0,2.93484478114402,0
scenario411,c4,0,20,0.8,20,3,40,20,20,0,80,100,30,1,0,2.9739765061438765,0
scenario412,c1,2,20,0.2,80,2,80,60,100,2,0,20,-30,0,0,2.497502482084583,0
scenario413,c2,1,100,0.6,100,3,0,20,60,0,40,40,90,0,0,1.7108641159230942,0
scenario414,c2,0,60,0.1,60,1,100,0,0,1,60,0,30,2,0,3.626234829903029,0
scenario415,c2,1,0,0.1,40,3,20,80,80,0,0,0,0,0,0,1.055912504051812,0
scenario416,c4,0,60,0.2,20,3,100,100,0,0,60,100,0,1,0,2.793281564692577,0
scenario417,c1,2,100,1.0,0,2,40,0,40,2,0,80,-60,0,1,0.0,1
scenario418,c1,2,80,0.6,100,2,80,20,100,2,0,0,-90,0,0,3.4164558619026986,0
scenario419,c4,2,40,1.0,100,3,20,0,0,0,60,60,-90,1,0,4.638003517320649,0
scenario420,c4,2,80,0.4,20,3,0,60,80,0,0,60,90,1,0,3.9383174662780127,0
scenario421,c4,2,80,1.0,20,3,20,60,100,0,100,80,60,1,0,4.221418192116343,0
scenario422,c2,0,100,0.8,0,1,100,0,20,1,0,80,-90,2,0,3.7534715592757033,0
scenario423,c1,1,80,0.1,0,2,20,80,20,2,20,100,-60,0,0,3.148155582168236,0
scenario424,c1,2,40,0.4,0,1,0,0,60,1,80,80,30,1,0,0.947293128618836,0
scenario425,c2,1,40,0.2,20,1,20,20,100,1,0,0,0,2,0,2.06560119387437,0
scenario426,c2,1,80,1.0,20,1,40,100,80,1,20,100,60,2,0,2.388242029605719,0
scenario427,c1,2,40,0.8,0,2,100,100,20,2,60,0,-30,0,1,0.0,1
scenario428,c2,1,20,0.8,0,1,20,40,60,1,60,100,-60,2,0,2.260049575089122,0
scenario429,c1,2,100,1.0,60,2,60,80,100,2,60,40,-90,0,0,1.6502552524857266,0
scenario430,c1,2,80,0.1,100,2,40,20,20,2,80,80,60,0,0,3.0105268410585144,0
scenario431,c2,1,80,0.4,60,1,100,100,20,1,0,100,-90,2,0,4.761968382365503,0
scenario432,c4,2,60,0.6,40,3,0,20,20,0,100,80,90,1,0,4.712717107522889,0
scenario433,c4,0,40,0.8,20,3,0,60,40,0,40,60,-60,1,0,2.021794654670196,0
scenario434,c2,1,60,0.6,40,3,100,20,0,0,20,40,30,0,0,1.6949045774528586,0
scenario435,c2,1,0,0.1,60,1,100,80,60,1,100,40,-30,2,0,3.244849565083197,0
scenario436,c2,1,80,0.1,0,3,60,40,100,1,20,0,30,0,0,3.017184103066446,0
scenario437,c2,1,60,0.4,100,1,60,0,60,1,80,0,60,2,0,3.516856271241189,0
scenario438,c4,0,60,0.4,40,3,20,80,100,0,20,60,-60,1,0,2.4800125017668395,0
scenario439,c4,0,20,0.2,80,2,40,0,60,2,0,60,-60,2,0,0.3060720138912239,1
scenario440,c4,0,40,1.0,20,3,20,100,60,0,60,60,30,1,0,2.371265960996028,0
scenario441,c2,1,80,0.8,20,1,40,100,0,1,100,0,60,2,0,3.420813230078545,0
scenario442,c4,0,40,0.4,0,3,40,20,20,0,60,60,-90,1,0,2.153890161954555,0
scenario443,c1,1,0,0.8,0,2,100,80,60,2,100,80,-60,0,0,3.2419407631252204,0
scenario444,c2,1,0,0.4,80,1,20,40,80,1,80,60,30,2,0,3.301178353290932,0
scenario445,c1,2,20,1.0,20,2,20,60,40,2,100,80,-90,0,0,3.3637744217885626,0
scenario446,c2,1,20,1.0,80,1,0,60,0,1,40,100,30,2,0,3.288618127913957,0
scenario447,c1,2,80,0.2,0,2,60,0,60,2,80,100,-90,0,0,4.449008762578901,0
scenario448,c1,2,80,0.6,40,2,100,100,60,2,40,80,30,0,0,2.3516568997497744,0
scenario449,c2,1,60,1.0,100,1,40,100,80,1,60,20,-60,2,0,4.384725510238044,0
scenario450,c1,2,0,0.6,40,2,40,20,100,2,100,100,-30,0,0,3.120942013255254,0
scenario451,c2,1,20,0.1,60,3,0,60,80,1,40,80,-90,0,0,3.598806830003909,0
scenario452,c1,1,40,0.4,80,2,20,0,100,2,20,60,30,0,0,1.9545290311243104,0
scenario453,c2,1,100,1.0,20,1,60,100,0,1,0,80,-90,2,0,4.608549330380329,0
scenario454,c2,1,100,0.4,80,1,0,0,0,1,100,40,-60,2,0,6.657341930194698,0
scenario455,c4,0,80,0.1,40,3,0,60,40,0,100,100,-90,1,0,2.5710788132812725,0
scenario456,c2,1,40,1.0,100,1,80,20,100,1,0,0,0,2,0,3.4551887248512982,0
scenario457,c4,0,40,0.2,40,2,20,60,40,2,100,100,0,2,1,0.0,1
scenario458,c4,0,80,0.6,60,2,60,60,0,0,80,100,-60,2,0,5.272319473523135,0
scenario459,c1,2,0,0.2,60,2,0,60,100,2,20,20,-60,0,0,3.542141592540794,0
scenario460,c1,2,60,0.6,40,2,60,60,60,2,100,0,-60,0,0,2.2284501596734443,0
scenario461,c2,1,40,1.0,40,1,60,40,80,1,60,60,-90,2,0,3.4975970067148543,0
scenario462,c4,0,20,0.6,40,2,100,20,40,2,80,40,-90,2,0,1.0840704547423128,0
scenario463,c2,0,80,0.6,80,1,60,60,80,1,0,60,-30,2,0,2.8520316653475626,0
scenario464,c2,0,20,0.6,20,1,100,40,0,1,100,100,90,2,0,2.7512007967544627,0
scenario465,c4,0,80,0.6,40,3,20,20,40,0,60,40,0,1,0,2.632788518401386,0
scenario466,c4,2,80,0.1,20,3,40,0,40,0,60,100,-30,1,0,4.193874181472119,0
scenario467,c4,0,40,0.6,60,3,40,80,60,0,60,0,-30,1,0,2.771310091372327,0
scenario468,c2,1,0,0.1,80,1,100,40,80,1,0,40,60,2,0,4.185688370068919,0
scenario469,c2,0,60,0.8,20,1,100,80,100,1,80,80,-90,2,0,3.1308384660258497,0
scenario470,c1,1,80,0.6,20,2,0,20,0,2,40,100,-60,0,0,3.1820002818837487,0
scenario471,c2,1,0,1.0,80,1,40,100,40,1,100,40,-30,2,0,3.642720025179736,0
scenario472,c2,1,0,0.6,60,1,60,80,100,1,40,80,0,2,0,3.7251709824684616,0
scenario473,c4,2,20,0.6,40,3,60,60,60,0,60,40,-30,1,0,3.355839085997828,0
scenario474,c2,1,80,0.2,100,3,0,40,0,0,40,0,30,0,1,0.0,1
scenario475,c1,1,100,0.2,40,2,40,60,80,2,40,20,90,0,0,3.298465333844146,0
scenario476,c2,0,60,1.0,40,1,100,80,100,1,60,20,90,2,0,3.3332721248113737,0
scenario477,c1,2,80,0.8,40,0,20,80,60,2,20,20,-30,1,0,3.042188384455549,0
scenario478,c2,1,0,0.8,80,3,20,60,100,0,100,40,60,0,0,1.5717979261131356,0
scenario479,c1,1,20,0.4,40,2,80,40,0,2,100,60,0,0,0,2.113565682803085,0
scenario480,c1,2,20,0.1,60,0,40,20,20,2,100,100,-90,1,0,3.099715062963685,0
scenario481,c4,0,0,0.1,0,3,100,40,80,0,80,0,90,1,0,1.6956234622259558,0
scenario482,c4,0,0,0.2,20,3,100,60,80,0,80,20,-90,1,0,2.15081509452092,0
scenario483,c4,0,0,1.0,60,2,20,0,20,2,100,60,-90,2,0,0.983676249875072,0
scenario484,c2,1,0,0.4,20,1,100,40,80,1,100,20,60,2,0,2.608328014961058,0
scenario485,c4,0,100,0.4,60,2,60,60,20,2,0,80,-30,2,0,0.9103395270109708,0
scenario486,c2,1,60,0.4,0,3,60,80,80,1,0,80,90,0,0,2.986698566189788,0
scenario487,c2,1,20,0.4,40,1,0,100,0,1,80,40,-30,2,0,3.6017952463233334,0
scenario488,c2,1,60,0.6,40,1,20,0,60,1,60,60,30,2,0,2.408771535614662,0
scenario489,c1,2,40,0.4,100,1,40,100,100,1,20,0,90,1,0,0.9881898365856596,0
scenario490,c2,1,20,0.6,80,1,40,100,100,1,80,0,60,2,0,4.245176195560467,0
scenario491,c4,0,60,0.8,60,3,80,0,20,0,80,80,60,1,0,2.529387555061626,0
scenario492,c1,2,80,1.0,20,2,80,100,100,2,80,100,-90,0,0,1.562330119246726,0
scenario493,c4,0,40,0.6,100,2,40,20,60,0,40,0,-30,2,0,2.399198569126731,0
scenario494,c4,0,60,0.1,80,2,100,20,20,2,0,0,30,2,0,1426.2683979976189,0
scenario495,c1,2,80,0.8,20,2,80,0,0,2,40,80,60,0,0,3.523158316899022,0
scenario496,c4,2,0,0.6,0,3,20,80,0,0,60,40,30,1,0,4.3953747485117045,0
scenario497,c2,0,40,0.1,100,1,40,20,60,1,60,80,-30,2,0,3.626946961672428,0
scenario498,c2,1,40,0.8,100,3,40,80,20,0,80,100,0,0,0,1.912733581181772,0
scenario499,c4,0,60,0.8,60,2,0,60,80,0,60,0,30,2,0,2.767167697230827,0
scenario500,c2,1,80,0.1,80,1,60,60,0,1,80,20,30,2,0,3.485855651832858,0
scenario501,c1,2,60,1.0,20,2,60,100,60,2,80,0,-60,0,0,2.95130826178526,0
scenario502,c4,0,80,0.8,40,2,40,100,100,0,80,80,0,2,0,2.9345546140345355,0
scenario503,c1,2,0,0.8,100,2,40,20,20,2,40,80,-90,0,0,3.021584241939576,0
scenario504,c4,2,60,1.0,60,3,100,20,80,0,40,60,0,1,0,3.1852487707689017,0
scenario505,c2,0,100,0.6,40,1,60,60,80,1,0,60,60,2,0,3.194366577742401,0
scenario506,c4,0,40,0.6,100,3,60,100,20,0,40,60,-90,1,0,1.805481233100357,0
scenario507,c2,1,80,0.1,80,1,80,0,0,1,60,20,90,2,0,4.180924899909014,0
scenario508,c2,0,100,0.8,0,1,100,80,20,1,40,40,-30,2,0,3.296401154424532,0
scenario509,c1,1,80,0.1,100,2,60,80,80,2,20,80,-60,0,0,2.7716866231480592,0
scenario510,c1,2,60,0.1,80,0,80,80,20,2,40,20,0,1,0,3.361287539296353,0
scenario511,c1,2,0,0.4,60,2,40,40,80,2,100,40,-90,0,0,3.1797384857969995,0
scenario512,c1,2,80,0.2,20,2,60,0,20,2,60,80,30,0,0,3.1503333622992407,0
scenario513,c2,1,100,0.2,80,1,20,60,0,1,80,60,60,2,0,5.042297078156012,0
scenario514,c4,0,0,1.0,20,3,80,0,100,0,100,60,0,1,0,1.8518115707584928,0
scenario515,c1,2,80,0.4,100,2,20,100,20,2,80,20,-60,0,0,2.977974794760292,0
scenario516,c1,2,20,0.6,40,2,40,0,20,2,60,60,-30,0,1,0.0,1
scenario517,c4,0,60,0.1,80,3,80,20,0,0,40,80,0,1,0,1.991881654504048,0
scenario518,c2,1,100,0.1,80,3,60,0,60,1,0,100,-30,0,0,3.143871129495408,0
scenario519,c2,0,40,0.4,100,1,100,0,80,1,80,20,30,2,0,3.9084136073761138,0
scenario520,c4,0,60,1.0,100,3,0,0,0,0,40,0,-60,1,0,3.069168775465302,0
scenario521,c1,1,80,0.4,40,2,40,80,0,2,40,40,90,0,0,3.2577600819811465,0
scenario522,c4,2,0,0.1,20,3,60,60,0,0,40,0,-90,1,0,4.967223628590421,0
scenario523,c4,2,100,0.8,0,3,100,60,80,0,80,60,60,1,0,3.337149290511307,0
scenario524,c2,1,40,0.4,100,3,100,100,80,1,0,40,90,0,0,3.822263218708917,0
scenario525,c1,2,40,0.8,40,0,40,40,0,2,100,60,60,1,0,3.220829417849884,0
scenario526,c2,0,80,0.4,0,1,20,100,0,1,0,20,-90,2,0,3.821003098646536,0
scenario527,c4,0,40,1.0,60,3,20,60,60,0,80,20,0,1,0,1.97642421982088,0
scenario528,c4,0,100,0.4,100,3,0,20,80,0,80,80,60,1,0,2.58038697712566,0
scenario529,c2,1,80,1.0,40,1,40,0,60,1,0,40,0,2,0,2.058698920855754,0
scenario530,c2,1,20,0.2,40,1,60,100,40,1,100,20,-60,2,0,2.2181401119126094,0
scenario531,c1,2,100,0.2,40,2,0,60,40,2,100,20,-60,0,0,2.7636194885246184,0
scenario532,c2,1,60,0.1,0,1,0,80,40,1,100,60,-60,2,0,3.8787143029966114,0
scenario533,c1,1,60,0.6,40,2,60,80,20,2,80,100,60,0,0,3.149905501646543,0
scenario534,c4,0,100,0.6,20,3,80,80,80,0,0,60,-90,1,0,1.8318027132057768,0
scenario535,c2,1,100,0.1,100,3,40,100,60,0,0,40,60,0,0,1.6749869887762556,0
scenario536,c2,0,40,0.6,0,1,40,100,40,1,20,0,-60,2,0,2.746273624545436,0
scenario537,c2,1,100,0.4,40,3,20,100,60,0,20,20,-90,0,0,1.806848901656648,0
scenario538,c4,0,0,0.1,60,2,40,60,40,2,40,40,90,2,1,0.0,1
scenario539,c2,1,20,0.8,0,3,0,40,100,0,0,40,-30,0,1,0.0,1
scenario540,c1,2,100,0.1,20,2,60,40,80,2,100,60,-90,0,1,0.0,1
scenario541,c4,0,0,0.1,80,3,100,40,60,0,20,100,60,1,0,1.7514872828072623,0
scenario542,c1,1,60,0.1,60,2,100,20,100,2,40,60,60,0,0,4.125043265824727,0
scenario543,c2,1,40,0.4,80,1,80,60,20,1,0,60,90,2,0,4.74758580448042,0
scenario544,c1,2,80,0.1,80,2,0,60,60,2,80,40,90,0,1,0.0,1
scenario545,c1,2,40,0.4,100,2,20,60,20,2,40,0,60,0,0,3.1474182640241164,0
scenario546,c4,0,60,0.4,100,3,80,40,80,0,40,80,30,1,0,2.099839524329979,0
scenario547,c4,0,20,0.1,80,2,80,40,40,0,20,40,-90,2,0,2.611095195795567,0
scenario548,c1,2,80,0.8,60,0,100,100,60,2,60,40,90,1,0,3.0647039909734204,0
scenario549,c4,0,40,0.6,100,2,0,40,0,0,0,100,-60,2,0,2.783185175381265,0
scenario550,c2,1,100,0.1,0,1,80,60,60,1,0,100,90,2,0,1.714536525726919,0
scenario551,c1,2,60,1.0,60,2,40,20,100,2,60,80,-90,0,0,1.4236677822984207,0
scenario552,c1,1,20,0.8,60,2,80,80,80,2,20,40,0,0,0,3.933047586600993,0
scenario553,c2,1,0,0.2,20,1,20,0,80,1,0,20,-30,2,0,4.160478841362201,0
scenario554,c4,2,40,0.2,100,3,60,80,100,0,40,100,0,1,0,4.214961321220713,0
scenario555,c4,2,40,0.1,0,3,20,40,20,0,100,40,30,1,0,3.954910255253983,0
scenario556,c1,2,0,0.4,0,0,20,0,0,2,60,0,60,1,0,3.2161752548697224,0
scenario557,c4,0,40,0.8,80,3,0,20,20,0,100,0,60,1,0,2.464584323592126,0
scenario558,c2,1,100,0.4,20,1,20,0,80,1,80,100,-90,2,0,2.2025833981829503,0
scenario559,c4,0,100,0.6,60,2,0,60,80,2,60,60,-60,2,1,0.0,1
scenario560,c2,0,80,0.1,60,1,60,20,100,1,80,20,-30,2,0,2.570538781382685,0
scenario561,c2,1,40,0.2,0,3,20,60,20,1,60,80,-90,0,0,2.6236653053762,0
scenario562,c4,0,80,0.4,0,3,60,100,40,0,80,0,-90,1,0,1.58885687956154,0
scenario563,c4,0,80,0.1,0,2,60,40,40,0,60,40,-30,2,0,1.8573553620589147,0
scenario564,c4,2,80,0.6,60,3,80,60,40,0,60,100,-60,1,0,1.8580371070845665,0
scenario565,c1,1,80,0.6,0,2,40,100,40,2,60,80,0,0,0,2.9537060960449324,0
scenario566,c2,0,60,0.2,100,1,0,20,40,1,0,40,0,2,0,3.469525244262332,0
scenario567,c4,0,0,0.1,100,3,20,100,100,0,40,20,30,1,0,2.6156526407693947,0
