instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario282,-30,c2,2,1,0,1,0.8,100,40,80,20,100,20,0,0,3.594609130498151,0
scenario283,30,c4,1,0,2,0,0.6,100,0,80,80,0,20,60,0,2.060678414850236,0
scenario284,-30,c2,2,0,0,1,0.4,20,20,100,100,0,0,80,0,2.545821346648724,0
scenario285,60,c1,1,2,0,2,0.6,0,100,100,60,20,20,20,0,4.109985196890579,0
scenario286,90,c4,1,0,2,0,0.8,40,40,20,20,60,80,60,0,2.5682934494924905,0
scenario287,-90,c4,2,0,1,0,0.2,60,60,0,0,40,100,100,0,3.633991203461366,0
scenario288,90,c4,2,0,1,2,0.1,20,40,0,60,100,60,0,0,1.0425185790239389,0
scenario289,30,c1,1,2,0,2,0.2,80,80,0,100,0,20,100,0,3.6870610791935774,0
scenario290,-30,c2,2,1,0,1,0.4,60,60,0,20,60,80,20,1,2477.517872009268,1
scenario291,60,c4,2,0,1,0,0.8,20,0,80,20,80,80,40,0,2562.944512592299,0
scenario292,90,c2,2,1,0,1,0.6,60,80,40,20,20,60,100,0,4.805006190319512,0
scenario293,-60,c1,0,2,1,2,0.6,60,100,20,100,0,100,80,0,3.074256077186352,0
scenario294,90,c2,2,0,0,1,0.8,0,80,80,0,20,100,60,0,4.325194875833091,0
scenario295,-60,c1,0,2,1,2,0.4,60,100,40,40,60,0,80,0,3.537174296361175,0
scenario296,-30,c1,1,2,0,1,0.4,80,20,60,20,100,60,100,0,3.9612278866755775,0
scenario297,-60,c1,1,2,0,2,0.1,0,100,80,80,80,100,40,0,3.9264438323224247,0
scenario298,60,c2,2,0,0,1,0.6,100,0,20,0,60,40,80,1,2461.008415396224,1
scenario299,-60,c1,1,2,0,2,0.2,40,100,0,0,80,60,20,0,4.00239361829685,0
scenario300,-60,c4,2,0,1,0,1.0,20,100,100,80,40,60,0,0,2.981536699998096,0
scenario301,-60,c2,0,1,2,0,0.1,80,40,40,20,40,40,60,0,1.6856444097461536,0
scenario302,0,c4,2,0,1,2,0.8,0,80,80,20,40,20,20,0,0.9237312735131256,0
scenario303,-60,c4,2,0,1,0,0.2,100,40,60,60,20,0,20,0,1.9655379128947577,0
scenario304,30,c2,2,1,0,1,0.1,60,20,20,100,100,40,60,0,1.959282292616888,0
scenario305,-90,c4,1,2,2,0,0.2,60,80,60,20,100,20,20,0,4.251193268228382,0
scenario306,-30,c1,1,2,0,1,0.2,80,100,0,0,100,20,0,0,3.0042411030683227,0
scenario307,-90,c4,1,2,2,0,0.1,20,80,20,40,20,60,60,0,3.839292469359524,0
scenario308,-90,c1,1,2,0,1,0.6,60,20,100,40,0,40,20,0,3.757421531144809,0
scenario309,-90,c2,0,1,2,1,0.8,40,20,80,60,60,0,80,0,2.44211050384754,0
scenario310,60,c1,0,1,1,2,0.6,0,20,40,100,40,60,100,0,2.9761717528921285,0
scenario311,30,c2,2,0,0,1,0.4,0,20,100,40,20,0,80,0,3.235755146851571,0
scenario312,90,c4,1,0,2,0,0.6,60,0,100,100,40,100,0,0,1.6462972794524025,0
scenario313,90,c1,1,2,0,2,0.4,100,20,40,0,100,100,40,0,5.055211271669465,0
scenario314,0,c1,0,2,1,2,0.1,20,60,40,40,60,100,40,0,2.885970318250954,0
scenario315,-30,c1,1,2,0,1,0.6,20,60,100,80,40,40,60,0,4.873042585784894,0
scenario316,-30,c1,0,1,1,2,0.6,80,100,40,100,100,0,20,0,2.872463572085059,0
scenario317,90,c1,1,2,0,1,0.6,100,20,0,0,60,20,100,0,4.655941879631657,0
scenario318,-30,c1,0,1,1,2,0.4,0,80,60,80,60,40,20,0,2.406367801087119,0
scenario319,0,c4,1,2,2,0,0.6,20,0,60,40,40,80,20,0,4.58899431556916,0
scenario320,-90,c2,2,1,0,1,1.0,0,20,20,20,100,100,100,1,9999.0,1
scenario321,-90,c1,0,2,1,2,0.1,40,40,60,0,20,40,80,0,3.362238209331036,0
scenario322,30,c4,2,0,1,0,0.6,100,0,80,60,100,80,100,0,2.277865799625511,0
scenario323,90,c1,1,2,0,2,0.1,0,0,20,20,40,20,40,0,3.167400289769529,0
scenario324,0,c1,1,2,0,2,1.0,100,60,60,20,80,100,60,0,3.69056300402564,0
scenario325,-30,c1,0,2,1,2,0.2,100,20,80,0,20,60,100,0,3.717877353184089,0
scenario326,30,c4,1,0,2,0,0.2,20,100,100,20,80,60,40,0,3.038091796472316,0
scenario327,30,c4,2,0,1,0,0.2,80,0,40,0,60,80,0,0,2.102015225730231,0
scenario328,-90,c2,0,1,2,1,0.2,0,100,80,80,0,60,100,0,3.157908773751428,0
scenario329,-90,c1,1,2,0,2,0.8,60,40,80,100,40,80,0,0,3.4414411245301784,0
scenario330,90,c1,1,2,0,2,0.8,40,80,0,100,100,40,40,0,3.877848037796688,0
scenario331,-60,c2,2,0,0,1,1.0,60,80,20,80,40,20,80,1,2489.474057501905,1
scenario332,30,c4,2,0,1,0,1.0,0,20,0,20,60,20,80,0,2.974544658984619,0
scenario333,-90,c2,2,1,0,1,1.0,20,0,80,100,20,80,80,0,3.953018135724301,0
scenario334,60,c1,1,2,0,2,1.0,40,20,0,40,80,100,100,0,3.7008493695644473,0
scenario335,60,c2,0,1,2,1,0.8,100,20,60,20,0,60,40,0,3.0431981963951333,0
scenario336,60,c1,1,2,0,1,0.8,80,40,100,80,80,60,60,0,2.955725209030037,0
scenario337,-90,c1,1,2,0,2,0.2,40,0,0,0,60,20,40,0,5.035152868470457,0
scenario338,-30,c1,1,2,0,2,0.4,80,80,20,80,0,0,40,0,3.327025772795343,0
scenario339,90,c4,2,0,1,2,0.6,100,100,80,40,100,20,80,0,0.962845619804612,0
scenario340,-30,c4,1,2,2,0,0.1,20,40,20,100,40,20,60,0,3.629346527223742,0
scenario341,-60,c1,1,2,0,1,0.2,0,100,40,80,20,40,60,0,3.6626428054853686,0
scenario342,0,c1,0,2,1,2,1.0,0,80,0,60,20,40,0,0,2.8517606845133274,0
scenario343,90,c4,2,0,1,0,0.1,0,100,40,100,0,80,100,0,3.6405950973768864,0
scenario344,60,c4,2,0,1,2,0.8,100,60,0,80,100,60,0,1,4097.877453079067,1
scenario345,30,c1,0,1,1,2,0.2,80,40,100,0,100,0,60,0,2.955035067946296,0
scenario346,-60,c4,2,0,1,0,0.6,100,60,100,20,80,0,20,0,4.834751480388313,0
scenario347,60,c4,1,2,2,0,0.8,40,0,40,100,20,60,20,0,3.949122940806239,0
scenario348,90,c4,2,0,1,2,0.4,100,100,20,60,60,100,80,0,1.1258268516725196,0
scenario349,-60,c4,1,0,2,0,1.0,100,100,60,80,100,80,20,0,1.8159870124854216,0
scenario350,-30,c4,2,0,1,0,0.2,100,60,60,40,20,0,60,0,2.55691927490405,0
scenario351,-60,c1,0,1,1,2,0.4,80,100,60,20,80,20,80,0,2.442090805013722,0
scenario352,0,c4,2,0,1,0,0.6,60,40,100,40,0,20,100,0,2.4035231394706185,0
scenario353,60,c1,1,2,0,1,0.6,60,100,40,20,80,40,100,0,3.810169552401118,0
scenario354,90,c4,2,0,1,2,0.2,100,0,80,100,20,20,0,0,1.030521208093121,0
scenario355,-60,c2,0,1,2,1,1.0,0,0,0,100,0,0,80,0,4.1919942206761815,0
scenario356,0,c2,0,1,2,1,1.0,20,60,20,100,0,40,20,0,4.571358142738071,0
scenario357,0,c2,0,1,2,0,0.8,80,100,80,0,20,20,40,0,1.7527615026511538,0
scenario358,60,c4,1,2,2,0,0.4,60,80,40,0,0,20,40,0,3.886409210626028,0
scenario359,-60,c4,2,0,1,0,0.4,100,80,20,40,0,60,0,0,1.6480191699096285,0
scenario360,0,c1,1,2,0,2,0.4,60,60,40,80,100,100,100,0,3.661260428119381,0
scenario361,30,c4,2,0,1,0,0.4,40,40,80,80,20,60,60,0,2.118872267953664,0
scenario362,60,c4,2,0,1,0,1.0,20,20,0,60,40,40,60,0,2.8689674031785195,0
scenario363,60,c1,1,2,0,2,0.4,20,20,80,0,0,100,0,0,3.360398720701879,0
scenario364,0,c4,1,2,2,0,0.2,40,20,0,20,0,80,40,0,4.375880334090645,0
scenario365,-60,c2,0,1,2,0,0.8,20,40,100,60,0,80,40,0,1.6937855131279027,0
scenario366,30,c1,0,1,1,2,0.1,40,0,80,100,80,40,80,0,1.9771326826203213,0
scenario367,30,c2,2,0,0,1,0.6,80,60,20,40,20,60,0,0,2.280481664585604,0
scenario368,0,c4,1,2,2,0,0.8,80,0,20,60,0,100,80,0,4.218995756722001,0
scenario369,90,c1,1,2,0,2,0.6,40,60,100,100,0,40,40,0,3.033168854617006,0
scenario370,-60,c4,2,0,1,0,0.1,60,20,20,0,80,80,40,0,2.064076839204416,0
scenario371,-60,c1,1,2,0,2,0.4,80,20,40,20,20,100,60,0,3.361306390984528,0
scenario372,-30,c1,1,2,0,2,0.2,100,80,0,100,80,80,60,0,3.8670073041289528,0
scenario373,-30,c4,1,0,2,0,1.0,20,80,100,20,40,60,20,0,2.8140851887867124,0
scenario374,60,c1,1,2,0,2,0.2,20,80,60,80,60,0,60,0,3.367318443562103,0
scenario375,0,c1,1,2,0,2,0.2,0,80,100,80,100,80,80,0,3.679869417491,0
scenario376,-30,c4,1,2,2,0,0.8,60,80,60,100,40,0,100,0,3.561975660351433,0
scenario377,90,c4,1,2,2,0,0.2,80,80,20,0,80,40,100,0,4.308626683876211,0
scenario378,0,c4,2,0,1,2,1.0,0,20,60,60,80,0,100,0,0.9075374389292902,0
scenario379,-90,c1,1,2,0,2,1.0,100,20,20,60,80,60,20,0,3.463117712619469,0
scenario380,30,c1,1,2,0,2,0.1,40,60,0,60,0,40,20,0,3.069537238371321,0
scenario381,30,c2,0,1,2,1,0.2,60,60,80,60,20,40,0,0,1.5325194018170436,0
scenario382,-60,c1,1,2,0,2,0.8,40,0,100,60,100,0,100,0,3.5028649956751545,0
scenario383,0,c4,1,0,2,0,0.6,80,60,60,0,40,100,0,0,1.866040796142485,0
scenario384,-90,c1,1,2,0,2,0.6,20,40,80,0,60,100,100,0,3.1159469226586207,0
scenario385,-30,c4,2,0,1,0,0.4,40,40,100,40,80,20,0,0,2.880210289316973,0
scenario386,30,c2,0,1,2,0,0.2,0,0,20,80,60,0,0,0,1.729798904321748,0
scenario387,30,c1,0,2,1,2,1.0,80,100,40,20,20,40,40,0,3.73201261516573,0
scenario388,30,c1,1,2,0,2,0.2,100,100,0,40,40,0,20,0,3.0889848578071297,0
scenario389,-30,c2,0,1,2,1,0.6,80,80,20,40,40,100,40,0,3.373255749699565,0
scenario390,-30,c1,0,2,1,2,0.4,40,80,20,0,40,20,60,1,3568.916984766523,1
scenario391,-30,c1,1,2,0,2,0.6,20,60,20,60,20,20,40,0,3.4228859696113387,0
scenario392,0,c4,1,2,2,0,0.8,80,20,100,40,100,60,100,0,3.7665186781511983,0
scenario393,60,c4,2,0,1,2,0.1,40,40,40,60,0,100,80,0,1.024120125622453,0
scenario394,-60,c4,2,0,1,0,0.8,0,40,100,0,100,20,80,0,3.707984043309816,0
scenario395,-60,c1,1,2,0,2,0.4,40,0,60,0,100,60,40,0,3.236497798754592,0
scenario396,30,c1,1,2,0,2,0.1,60,40,0,0,20,20,80,0,3.2158962749079314,0
scenario397,90,c1,0,2,1,2,1.0,60,100,100,60,80,80,60,0,3.2389623807594234,0
scenario398,0,c1,1,2,0,1,0.1,80,80,0,20,40,60,60,0,3.772684069741936,0
scenario399,60,c2,0,1,2,1,0.1,100,60,40,0,40,40,0,0,3.3318080301770534,0
scenario400,30,c4,1,0,2,0,0.4,20,20,40,80,100,20,80,0,2.428406873637197,0
scenario401,90,c4,2,0,1,0,0.2,60,40,60,80,60,60,0,0,5.702307891263595,0
scenario402,-60,c2,0,1,2,1,0.6,0,20,80,0,20,40,0,0,3.3224924115737817,0
scenario403,-30,c2,0,1,2,1,0.1,80,20,60,60,60,40,20,0,3.2815516329647862,0
scenario404,0,c2,2,1,0,1,0.8,0,0,100,20,60,80,0,0,4.214756018840792,0
scenario405,-90,c2,0,1,2,1,1.0,100,80,100,20,0,60,100,0,3.40118018008219,0
scenario406,30,c1,1,2,0,2,0.1,80,100,0,80,100,100,20,0,3.7091941399331,0
scenario407,60,c4,2,0,1,0,0.8,100,60,100,40,80,40,80,0,2.680703780300598,0
scenario408,30,c4,2,0,1,0,0.8,100,0,40,40,20,100,0,0,2.545701556324881,0
scenario409,-90,c1,1,2,0,2,0.4,60,60,40,100,80,100,20,0,3.094397278786967,0
scenario410,60,c4,1,2,2,0,0.8,20,80,0,60,60,20,100,0,4.210772344181511,0
scenario411,-90,c2,0,1,2,1,0.6,40,100,100,40,100,40,60,0,3.6319666825976302,0
scenario412,60,c1,0,1,1,2,0.8,80,20,80,80,100,40,20,0,2.673331720322299,0
scenario413,-90,c1,1,2,0,2,0.2,100,40,20,20,80,80,80,0,3.617881504197598,0
scenario414,90,c2,2,1,0,1,0.4,20,80,80,100,20,0,60,0,3.516092795331304,0
scenario415,-60,c2,0,1,2,1,0.1,80,60,100,60,60,60,100,0,3.0576753811132886,0
scenario416,60,c2,2,1,0,1,0.4,20,80,20,100,80,60,0,0,3.5763557106046235,0
scenario417,-60,c2,0,1,2,1,0.2,100,60,0,80,40,40,40,0,3.492041815799181,0
scenario418,-60,c4,2,0,1,2,0.4,0,0,40,60,0,100,20,0,1.0317780458775925,0
scenario419,90,c2,0,1,2,1,1.0,0,40,100,0,100,20,20,0,2.916064526706281,0
scenario420,60,c1,1,2,0,1,1.0,60,60,80,100,40,60,60,0,3.800888479672648,0
scenario421,30,c4,1,0,2,0,0.6,40,40,20,100,0,40,100,0,3.269407624667936,0
scenario422,60,c1,1,2,0,2,0.1,80,0,40,80,0,0,60,0,3.2302702783732617,0
scenario423,60,c1,1,2,0,2,0.4,100,40,60,80,40,80,0,0,3.5422551086677743,0
scenario424,0,c1,1,2,0,2,0.6,100,100,40,0,20,80,80,0,3.167393087741813,0
scenario425,-60,c1,1,2,0,2,1.0,60,40,80,40,80,100,60,0,3.2187916106310284,0
scenario426,0,c2,2,1,0,1,0.8,100,60,80,20,20,100,80,1,1.632635186021928,1
scenario427,60,c4,2,0,1,0,0.6,80,20,100,20,0,0,0,0,1.7439321333898523,0
scenario428,90,c2,0,1,2,1,0.1,80,20,80,80,80,60,80,0,2.615866551097822,0
scenario429,30,c2,0,1,2,0,0.4,40,60,40,20,40,0,0,0,1.863657205660696,0
scenario430,-30,c4,2,0,1,0,0.1,60,0,0,80,0,60,40,0,2.279578428785296,0
scenario431,30,c1,0,2,1,2,0.1,20,60,100,0,80,80,60,0,2.579289163773168,0
scenario432,-30,c2,2,0,0,1,0.8,40,100,0,20,100,80,40,0,2.999832353895496,0
scenario433,-90,c4,2,0,1,0,1.0,40,80,40,80,60,0,80,0,3.812138871359406,0
scenario434,30,c1,0,1,1,2,0.4,60,20,20,60,80,20,40,0,2.9549907119528176,0
scenario435,90,c1,1,2,0,2,0.1,80,80,60,80,20,20,100,0,3.096305201352621,0
scenario436,-30,c2,0,1,2,1,0.6,60,20,100,80,80,20,60,0,2.8460293708469213,0
scenario437,0,c2,0,1,2,0,0.1,0,40,20,60,40,100,60,0,1.90463944583884,0
scenario438,30,c4,1,2,2,0,0.1,40,40,0,20,100,60,40,0,4.444120711604461,0
scenario439,0,c1,1,2,0,2,0.1,40,60,0,80,60,60,40,0,3.0186998819229744,0
scenario440,90,c1,0,1,1,2,0.4,100,20,0,40,60,80,80,0,2.804281902205843,0
scenario441,0,c4,2,0,1,2,0.4,40,0,0,40,60,40,100,0,0.8909225231142311,0
scenario442,-30,c4,1,0,2,0,0.1,100,100,80,60,60,20,40,0,2.5201431325560333,0
scenario443,90,c1,1,2,0,2,0.2,100,40,20,0,20,40,20,0,3.046547258006969,0
scenario444,0,c1,1,2,0,1,0.8,60,20,40,40,40,0,80,0,4.032036142953495,0
scenario445,30,c2,2,1,0,1,1.0,60,0,20,20,60,80,20,0,1.0749983099626328,0
scenario446,-60,c1,1,2,0,2,0.8,20,60,40,40,100,40,0,0,3.143917601817176,0
scenario447,-90,c1,0,1,1,2,0.2,0,60,60,100,60,100,60,0,2.652502335209999,0
scenario448,-30,c2,2,1,0,1,1.0,60,60,20,40,60,0,100,0,4.788303128185618,0
scenario449,0,c2,0,1,2,1,0.2,20,20,20,0,20,20,40,0,2.3646396418504145,0
scenario450,-60,c4,1,0,2,0,0.4,60,60,100,0,60,60,40,0,2.55773304962476,0
scenario451,60,c1,1,2,0,2,0.2,60,60,60,40,100,20,40,0,3.1151542252037445,0
scenario452,0,c4,2,0,1,0,0.6,0,100,0,0,80,80,0,0,14.504303695869092,0
scenario453,0,c4,2,0,1,2,1.0,40,40,60,0,40,60,80,0,0.8756873833730721,0
scenario454,-60,c1,1,2,0,2,0.6,0,80,60,60,0,100,80,0,3.181998142058811,0
scenario455,-60,c1,0,2,1,2,0.8,20,20,80,20,60,0,80,0,2.9835419504699985,0
scenario456,90,c2,2,0,0,1,0.1,80,20,80,40,0,80,20,0,2.6565387758827548,0
scenario457,90,c2,0,1,2,1,0.1,100,100,60,0,40,0,80,0,2.9179677473864896,0
scenario458,90,c1,0,1,1,2,0.2,40,100,80,100,20,60,20,0,2.936939856617109,0
scenario459,60,c2,0,1,2,1,0.1,0,80,100,40,40,80,0,0,3.1513058368170066,0
scenario460,-30,c1,1,2,0,1,0.2,20,100,80,40,80,80,0,0,3.869622132186082,0
scenario461,60,c2,0,1,2,0,0.4,100,80,0,80,40,0,100,0,1.8893968121047688,0
scenario462,-60,c2,0,1,2,1,0.6,40,100,60,100,40,80,80,0,2.863367026686459,0
scenario463,30,c4,1,2,2,0,0.8,60,0,60,0,20,40,40,0,4.221885906511587,0
scenario464,-90,c2,0,1,2,1,0.6,20,100,20,80,60,80,40,0,3.4995825068384367,0
scenario465,30,c2,0,1,2,1,0.4,0,100,0,100,60,100,60,0,3.075115790618425,0
scenario466,90,c2,2,0,0,1,0.1,20,20,100,20,20,100,100,0,4.046931479033336,0
scenario467,60,c2,0,1,2,1,1.0,0,20,20,0,20,80,40,0,3.3937837947062923,0
scenario468,0,c1,0,1,1,2,0.2,60,100,20,20,80,100,60,0,2.929772005607802,0
scenario469,-60,c2,0,1,2,1,0.2,60,100,60,100,100,40,20,0,3.5635116961969966,0
scenario470,30,c2,0,1,2,1,1.0,40,80,60,40,20,20,100,0,2.861445726443727,0
scenario471,-60,c1,0,1,1,2,0.2,100,80,40,100,0,20,100,0,3.0277097739559093,0
scenario472,0,c2,0,1,2,1,1.0,80,60,0,0,20,0,40,0,2.664594116034475,0
scenario473,0,c1,1,2,0,2,0.2,0,0,40,20,80,0,0,0,3.507562242662707,0
scenario474,60,c2,0,1,2,1,0.6,0,80,60,0,100,60,60,0,3.2061369350818514,0
scenario475,-30,c4,1,2,2,0,0.8,100,0,20,80,20,100,60,0,7.257852900777546,0
scenario476,-60,c1,1,2,0,2,0.2,80,40,80,20,20,100,100,0,2.9198064963895725,0
scenario477,0,c1,1,2,0,2,0.4,60,100,80,60,40,60,0,0,3.0937610943507656,0
scenario478,-90,c2,2,1,0,1,0.2,40,0,40,40,40,60,60,0,3.4190660306322496,0
scenario479,90,c1,1,2,0,2,0.8,20,0,60,0,100,60,0,0,3.1541226976497114,0
scenario480,0,c1,1,2,0,2,0.2,20,100,80,100,100,40,100,0,2.896057962800308,0
scenario481,-30,c2,0,1,2,1,0.1,80,60,80,60,0,0,0,0,3.070487019743608,0
scenario482,-60,c4,2,0,1,0,0.1,0,80,80,100,0,20,20,0,2.579343446892088,0
scenario483,-60,c4,2,0,1,0,0.6,40,20,0,60,20,0,20,0,2.85855154803845,0
scenario484,-60,c4,1,0,2,0,0.2,80,80,40,0,40,80,40,0,2.3667374543850555,0
scenario485,-90,c1,1,2,0,1,1.0,60,0,40,80,40,0,40,0,3.1930359376099107,0
scenario486,0,c1,1,2,0,2,1.0,60,80,80,80,60,100,100,0,4.373494203159307,0
scenario487,-90,c4,2,0,1,0,0.6,100,60,100,60,80,20,80,0,2.758951435700458,0
scenario488,30,c1,1,2,0,2,0.8,0,100,40,60,0,80,40,0,3.1918588167665813,0
scenario489,90,c4,1,0,2,0,0.8,60,40,20,80,40,80,80,0,2.6872717916017788,0
scenario490,60,c1,1,2,0,1,0.4,0,40,0,20,20,60,100,0,3.3329705211779435,0
scenario491,90,c1,0,1,1,2,0.8,60,40,0,100,80,60,40,0,2.851227549301953,0
scenario492,0,c2,0,1,2,1,0.6,20,0,80,60,20,40,100,1,3406.373725103551,1
scenario493,-60,c4,2,0,1,0,0.6,80,100,0,40,100,100,100,0,33.876941527170764,0
scenario494,-90,c4,1,2,2,0,1.0,0,100,100,0,40,100,60,0,3.777764637054253,0
scenario495,90,c4,1,0,2,0,1.0,100,40,80,40,0,0,0,0,2.8681180947538527,0
scenario496,90,c1,1,2,0,1,0.2,60,80,100,20,40,80,20,0,3.2917132492658983,0
scenario497,60,c1,1,2,0,2,0.6,20,100,60,100,80,0,20,0,3.217562416882342,0
scenario498,-60,c4,1,2,2,0,0.8,40,60,80,0,60,100,40,0,5.523965412698054,0
scenario499,90,c4,2,0,1,0,0.6,100,20,0,80,40,60,60,0,2.698108309557348,0
scenario500,60,c4,2,0,1,0,0.2,0,20,80,20,60,20,0,0,18.52601930007493,0
scenario501,-30,c4,1,0,2,0,1.0,0,20,20,20,80,0,0,0,2.05615874734036,0
scenario502,30,c2,0,1,2,0,0.4,0,80,80,100,0,60,80,0,1.7896381817925682,0
scenario503,0,c2,2,1,0,1,0.4,60,80,80,60,20,20,40,0,1.1256486934461167,0
scenario504,-30,c4,1,2,2,0,0.4,0,0,40,100,80,60,0,0,4.9483556294053725,0
scenario505,90,c2,2,1,0,1,0.8,40,20,80,20,20,20,40,1,9888.818363235983,1
scenario506,-30,c1,0,1,1,2,0.1,100,40,20,20,80,40,0,0,3.252305763901301,0
scenario507,-90,c1,0,2,1,2,0.2,40,60,100,100,40,20,0,0,1.8228365297378493,0
scenario508,0,c4,1,2,2,0,1.0,60,0,40,100,40,80,40,0,4.048653132633092,0
scenario509,30,c1,1,2,0,2,1.0,40,0,100,80,40,100,80,0,4.121507945613286,0
scenario510,60,c4,2,0,1,0,0.4,80,100,60,60,0,80,40,0,2.5585478841571976,0
scenario511,-90,c4,2,0,1,2,0.6,60,60,0,20,100,80,60,0,0.8320247837952556,0
scenario512,90,c1,1,2,0,1,0.8,80,40,60,80,60,0,0,0,3.202984779743033,0
scenario513,90,c1,0,1,1,2,0.2,100,60,100,40,0,60,60,0,2.899975113860989,0
scenario514,90,c1,0,2,1,2,0.6,60,80,80,60,40,80,0,0,3.102891823720982,0
scenario515,30,c4,2,0,1,2,0.6,20,40,20,0,80,80,100,0,1.2034988873072692,0
scenario516,-30,c1,1,2,0,2,1.0,100,0,100,20,0,80,60,0,3.310799602222489,0
scenario517,0,c1,1,2,0,2,0.4,0,60,80,80,20,80,0,0,3.448668673800705,0
scenario518,-30,c1,0,1,1,2,1.0,100,80,40,60,60,60,0,0,2.8418755487358043,0
scenario519,30,c1,1,2,0,2,0.8,40,0,20,80,80,60,80,0,3.476926440372896,0
scenario520,30,c2,2,0,0,1,0.2,100,20,60,60,60,60,60,0,3.4591866474807325,0
scenario521,-90,c1,1,2,0,1,0.4,0,40,20,60,0,100,60,0,4.415588034135702,0
scenario522,-90,c1,1,2,0,2,1.0,80,80,60,40,100,0,60,0,3.423284400566188,0
scenario523,60,c1,0,1,1,2,0.6,20,80,0,0,60,60,0,0,3.4149346249166683,0
scenario524,90,c1,0,1,1,2,0.2,40,0,40,60,40,0,0,0,3.0667563096798927,0
scenario525,90,c2,0,1,2,0,0.6,20,20,20,40,20,20,0,0,1.831192260027362,0
