instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario309,c1,1,2,0,2,80,20,0,0,-30,100,40,100,1.0,False,2.232,0
scenario310,c1,0,1,1,2,0,40,0,100,60,20,60,60,0.2,False,3.414,0
scenario311,c1,1,2,0,2,100,0,0,100,-30,20,60,80,0.6,False,2.207,0
scenario312,c2,2,0,0,1,100,40,0,60,-90,0,40,40,0.6,False,0.937,0
scenario313,c2,0,1,2,1,100,20,0,100,-90,20,20,80,0.8,False,3.55,0
scenario314,c1,1,2,0,1,100,80,100,100,-90,100,20,100,0.6,False,1.977,0
scenario315,c1,1,2,0,1,100,0,0,100,-90,20,80,40,0.8,False,1.407,0
scenario316,c1,1,2,0,2,80,20,0,100,-90,40,40,60,0.6,True,0.0,1
scenario317,c1,1,2,0,2,100,40,0,100,-90,20,60,20,0.6,False,1.534,0
scenario318,c2,0,1,2,1,100,40,20,100,-90,20,60,60,0.4,False,4.264,0
scenario319,c1,1,2,0,2,80,20,0,100,-90,40,40,60,0.6,False,2.409,0
scenario320,c2,0,1,2,1,100,20,0,80,-90,0,40,60,0.6,False,4.336,0
scenario321,c1,1,2,0,2,40,40,20,0,90,20,40,40,1.0,False,1.27,0
scenario322,c4,2,0,1,0,100,20,20,100,-90,100,60,40,0.6,False,2.781,0
scenario323,c4,2,0,1,0,100,0,0,100,30,40,100,40,0.4,True,0.0,1
scenario324,c2,0,1,2,1,0,0,0,40,-90,80,20,80,0.8,False,4.736,0
scenario325,c2,0,1,2,1,100,60,20,40,-90,0,80,0,0.8,False,3.532,0
scenario326,c2,2,0,0,1,80,0,0,80,90,20,40,60,0.4,False,0.65,0
scenario327,c2,0,1,2,1,80,20,0,60,-90,0,40,40,0.2,False,3.615,0
scenario328,c4,1,0,2,0,80,40,40,100,-90,20,20,60,0.4,False,1.621,0
scenario329,c1,1,2,0,1,100,80,0,100,-90,20,100,20,0.8,False,9999.0,0
scenario330,c2,0,1,2,1,100,100,0,80,-60,0,60,60,0.8,False,4.629,0
scenario331,c4,2,0,1,0,100,0,0,100,30,40,100,40,0.4,False,0.443,1
scenario332,c2,2,0,0,1,80,40,40,100,-90,40,0,60,0.4,True,0.0,1
scenario333,c1,1,2,0,2,40,20,0,0,-90,40,60,40,1.0,False,2.167,0
scenario334,c1,0,2,1,2,100,20,0,80,90,80,80,20,0.8,False,1.904,0
scenario335,c2,0,1,2,1,100,0,0,80,-90,0,20,40,0.6,False,4.128,0
scenario336,c2,0,1,2,1,100,20,0,80,-60,0,20,60,0.4,False,4.248,0
scenario337,c1,1,2,0,1,80,60,0,100,-90,100,100,20,0.6,False,1.226,0
scenario338,c4,1,2,2,0,100,40,40,100,-90,100,60,20,0.6,False,1.249,0
scenario339,c1,0,1,1,2,100,80,0,80,0,0,20,60,0.6,False,1.525,0
scenario340,c1,0,2,1,2,20,20,0,100,-90,100,40,40,0.2,False,2.855,0
scenario341,c2,0,1,2,1,100,100,0,40,-60,0,40,40,0.1,False,4.342,0
scenario342,c2,2,1,0,1,100,20,0,80,-90,20,40,60,0.4,False,1.137,0
scenario343,c2,2,0,0,1,80,40,40,100,-90,40,0,60,0.4,False,0.867,0
scenario344,c4,1,0,2,0,80,20,0,80,-90,20,0,60,0.6,False,1.68,0
scenario345,c4,1,2,2,0,60,80,0,100,0,100,100,40,0.1,False,2.818,0
scenario346,c1,1,2,0,1,100,40,20,100,-60,20,20,40,0.4,False,1.762,0
scenario347,c4,1,2,2,0,100,20,60,100,60,100,60,40,0.8,False,2.57,0
scenario348,c1,1,2,0,1,20,20,20,80,-90,20,60,60,0.4,False,1.606,0
scenario349,c2,0,1,2,1,100,100,20,20,-90,0,40,20,0.1,False,4.401,0
scenario350,c1,1,2,0,1,80,60,20,100,-60,100,80,20,0.6,False,0.682,0
scenario351,c2,0,1,2,0,100,0,0,80,0,60,80,60,0.6,False,3.841,0
scenario352,c1,1,2,0,2,40,20,80,20,-60,20,60,40,1.0,False,1.87,0
scenario353,c4,1,2,2,0,100,40,40,80,-90,100,0,20,0.6,False,1.329,0
scenario354,c2,2,1,0,1,100,20,20,80,-90,40,60,60,0.6,False,0.81,0
scenario355,c2,2,1,0,1,60,100,80,60,60,80,100,100,0.8,False,0.931,0
scenario356,c4,1,2,2,0,100,60,0,100,-90,60,40,60,0.6,False,1.298,0
scenario357,c1,0,1,1,2,80,20,0,100,30,40,100,40,1.0,True,0.0,1
scenario358,c1,0,2,1,2,60,20,20,100,-90,40,40,60,0.6,False,1.785,0
scenario359,c4,1,0,2,0,40,40,40,100,30,20,100,0,0.2,False,9999.0,0
scenario360,c1,0,2,1,2,40,60,80,60,30,40,100,100,1.0,False,1.659,0
scenario361,c4,1,0,2,0,20,60,20,100,90,20,100,80,0.2,False,9999.0,0
scenario362,c1,1,2,0,1,80,60,0,100,-90,80,20,80,0.4,True,0.0,1
scenario363,c1,1,2,0,2,100,0,40,100,60,80,80,60,1.0,False,2.377,0
scenario364,c1,0,1,1,2,100,0,100,100,-90,60,80,60,0.8,False,1.392,0
scenario365,c2,2,0,0,1,60,60,60,80,-90,80,60,80,1.0,False,0.815,0
scenario366,c1,1,2,0,2,100,0,40,100,-90,60,80,60,1.0,False,2.552,0
scenario367,c2,2,0,0,1,60,60,60,80,-90,80,60,80,1.0,False,0.819,0
scenario368,c1,1,2,0,2,60,80,60,60,-90,60,80,60,0.2,False,2.216,0
scenario369,c2,2,0,0,1,100,60,40,100,-90,80,60,60,0.8,False,0.726,0
scenario370,c2,2,0,0,1,60,60,60,100,30,80,60,80,0.2,False,1.147,0
scenario371,c4,1,0,2,0,60,60,60,80,-90,80,80,80,1.0,False,2.067,0
scenario372,c2,2,0,0,1,60,80,0,60,-60,80,60,80,1.0,False,0.806,0
scenario373,c1,1,2,0,2,40,80,80,80,-90,80,40,60,1.0,False,2.648,0
scenario374,c1,1,2,0,1,60,60,60,100,-60,60,60,20,1.0,False,1.827,0
scenario375,c4,1,2,2,0,80,60,60,40,-60,80,40,80,1.0,True,0.0,1
scenario376,c2,2,0,0,1,80,40,80,80,-90,80,40,20,1.0,False,1.03,0
scenario377,c1,1,2,0,2,60,40,60,80,-90,20,60,80,0.8,False,2.338,0
scenario378,c2,2,1,0,1,40,40,40,80,-90,60,60,80,1.0,False,1.098,0
scenario379,c4,1,2,2,0,80,60,60,40,-60,80,40,80,1.0,True,0.0,1
scenario380,c4,1,2,2,0,100,60,80,60,-60,80,60,80,0.6,True,0.0,1
scenario381,c4,1,2,2,0,0,60,20,60,-90,80,20,80,0.8,True,0.0,1
scenario382,c4,1,0,2,0,60,40,80,80,-90,0,100,40,0.8,False,9999.0,0
scenario383,c4,1,2,2,0,80,80,60,0,-30,60,60,80,1.0,False,0.342,1
scenario384,c1,1,2,0,2,60,60,0,80,-60,80,60,80,1.0,False,1.958,0
scenario385,c1,1,2,0,1,60,40,40,80,-60,40,60,80,1.0,True,0.0,1
scenario386,c2,2,0,0,1,0,20,0,80,-30,100,80,60,1.0,False,0.644,0
scenario387,c1,0,2,1,2,20,80,100,80,-90,60,0,40,1.0,False,1.645,0
scenario388,c1,1,2,0,2,0,40,40,80,-60,100,80,60,0.8,False,2.111,0
scenario389,c2,0,1,2,1,60,0,60,100,0,60,20,40,1.0,False,3.92,0
scenario390,c2,2,1,0,1,80,60,60,100,-30,40,80,0,0.8,False,1.554,0
scenario391,c4,1,2,2,0,80,60,60,40,-60,80,40,80,1.0,False,2.95,0
scenario392,c1,0,2,1,2,20,80,100,80,-90,60,80,40,1.0,False,1.141,0
scenario393,c2,2,1,0,1,40,60,20,60,-60,40,60,80,1.0,False,1.302,0
scenario394,c1,1,2,0,1,100,80,60,40,-60,80,60,60,1.0,True,0.0,1
scenario395,c2,0,1,2,1,60,60,60,100,-60,60,40,40,0.8,False,3.918,0
scenario396,c2,2,0,0,1,100,40,20,60,-60,100,80,0,0.8,False,1.319,0
scenario397,c2,0,1,2,0,60,80,0,80,-60,80,0,60,1.0,False,4.172,0
scenario398,c4,1,2,2,0,60,80,80,0,-30,80,0,60,1.0,False,2.126,0
scenario399,c4,1,2,2,0,60,80,60,40,-30,80,20,100,1.0,True,0.0,1
scenario400,c2,2,0,0,1,60,20,100,60,-90,20,100,60,1.0,False,2.883,0
scenario401,c2,0,1,2,0,20,0,0,80,-30,100,100,80,1.0,False,3.377,0
scenario402,c1,1,2,0,1,20,100,80,60,-90,80,20,60,1.0,False,1.181,0
scenario403,c1,1,2,0,1,100,80,60,40,-60,80,60,60,1.0,False,0.658,0
scenario404,c4,1,2,2,0,100,60,60,40,-60,80,60,60,1.0,False,1.791,0
scenario405,c2,2,1,0,1,60,100,80,60,60,80,100,100,0.8,False,1.991,0
scenario406,c4,1,2,2,0,100,60,0,100,-90,60,40,60,0.6,False,1.769,0
scenario407,c1,0,1,1,2,80,20,0,100,30,40,100,40,1.0,False,1.761,0
scenario408,c1,0,2,1,2,60,20,20,100,-90,40,40,60,0.6,False,1.841,0
scenario409,c4,1,0,2,0,40,40,40,100,30,20,100,0,0.2,False,9999.0,0
scenario410,c1,0,2,1,2,40,60,80,60,30,40,100,100,1.0,False,1.896,0
scenario411,c4,1,0,2,0,20,60,20,100,90,20,100,80,0.2,False,9999.0,0
scenario412,c1,1,2,0,1,80,60,0,100,-90,80,20,80,0.4,True,0.0,1
scenario413,c1,1,2,0,2,100,0,40,100,60,80,80,60,1.0,False,1.28,0
scenario414,c1,0,1,1,2,100,0,100,100,-90,60,80,60,0.8,True,0.0,1
scenario415,c2,2,0,0,1,60,60,60,80,-90,80,60,80,1.0,False,0.832,0
scenario416,c1,1,2,0,2,100,0,40,100,-90,60,80,60,1.0,False,1.503,0
scenario417,c2,2,0,0,1,60,60,60,80,-90,80,60,80,1.0,False,1.209,0
scenario418,c1,1,2,0,2,0,80,60,100,-90,0,60,100,0.8,False,1142.871,0
scenario419,c1,0,2,1,2,40,60,20,80,-90,0,80,100,0.8,False,2.92,0
scenario420,c2,2,0,0,1,60,80,80,80,-90,0,80,60,0.8,False,0.751,0
scenario421,c2,2,0,0,1,60,60,40,100,-90,60,100,100,1.0,False,0.662,0
scenario422,c2,2,1,0,1,60,80,80,100,-90,80,100,60,1.0,False,3.908,0
scenario423,c2,2,0,0,1,80,60,80,100,0,80,100,80,1.0,False,1.017,0
scenario424,c2,2,0,0,1,40,80,40,60,-90,60,60,0,0.8,False,0.641,0
scenario425,c2,2,0,0,1,60,60,60,60,30,80,80,80,1.0,False,1.236,0
scenario426,c4,1,0,2,0,40,60,80,100,90,80,60,60,1.0,False,2.303,0
scenario427,c1,1,2,0,2,80,80,80,100,-60,40,40,60,0.8,True,0.0,1
scenario428,c2,2,0,0,1,60,80,60,60,-90,80,40,100,1.0,True,0.0,1
scenario429,c1,1,2,0,2,80,80,80,100,-60,40,40,60,0.8,False,2.035,0
scenario430,c4,1,0,2,0,60,60,100,80,60,0,0,80,0.6,False,9999.0,0
scenario431,c2,2,0,0,1,60,100,80,60,60,0,80,60,0.8,False,1.276,0
scenario432,c4,1,0,2,0,80,60,60,80,-90,40,0,100,1.0,False,2.032,0
scenario433,c2,2,0,0,1,0,40,40,100,-90,40,100,100,1.0,True,0.0,1
scenario434,c4,2,0,1,0,60,80,60,40,-60,80,20,80,0.8,False,3.308,0
scenario435,c4,1,0,2,0,40,80,100,100,90,60,60,80,0.8,False,1.63,0
scenario436,c1,1,2,0,1,60,60,60,100,30,60,100,60,1.0,False,1.124,0
scenario437,c1,1,2,0,1,0,40,100,60,-90,40,80,60,0.8,False,1.915,0
scenario438,c1,1,2,0,1,80,80,100,100,0,20,40,20,1.0,False,1.242,0
scenario439,c1,0,2,1,2,40,60,60,100,-90,20,100,20,0.8,False,2.031,0
scenario440,c1,0,2,1,2,0,80,20,100,-90,0,60,100,0.8,False,1.089,0
scenario441,c2,2,0,0,1,0,40,40,100,-90,40,100,100,1.0,True,0.0,1
scenario442,c4,2,0,1,0,40,60,60,40,-30,80,0,80,0.8,False,1.232,0
scenario443,c1,1,2,0,1,100,100,80,100,0,20,40,0,1.0,True,0.0,1
scenario444,c4,1,0,2,0,40,80,80,60,90,60,60,80,1.0,False,1.573,0
scenario445,c1,0,2,1,2,20,60,60,20,-60,20,80,40,0.6,False,2.15,0
scenario446,c4,2,0,1,0,20,60,40,100,-90,20,100,80,1.0,False,3.114,0
scenario447,c1,1,2,0,1,80,40,100,80,-60,40,80,60,0.8,False,2.16,0
scenario448,c2,2,1,0,1,0,60,40,100,-60,60,80,80,1.0,False,1.419,0
scenario449,c2,0,1,2,0,20,80,100,100,-90,20,80,100,0.8,False,4.55,0
scenario450,c1,0,2,1,2,60,100,20,60,-30,0,20,80,0.8,False,2.553,0
scenario451,c1,1,2,0,2,100,80,80,100,30,20,40,40,0.8,True,0.0,1
scenario452,c4,2,0,1,2,80,100,80,40,60,20,80,80,0.8,False,2.719,0
scenario453,c2,2,0,0,1,0,40,40,100,-90,40,100,100,1.0,False,1.259,0
scenario454,c1,0,1,1,2,100,80,80,80,30,20,0,0,0.8,False,2.473,0
scenario455,c1,0,2,1,2,80,100,20,80,-30,0,20,100,0.6,False,1.531,0
scenario456,c4,2,0,1,0,80,80,0,80,-60,20,20,100,0.8,False,1.259,0
scenario457,c2,0,1,2,0,60,100,60,40,60,0,60,80,0.8,False,3.264,0
scenario458,c4,1,0,2,0,100,80,80,100,30,20,20,60,0.8,False,2.261,0
scenario459,c4,2,0,1,0,0,100,0,80,-30,20,100,60,0.8,False,3.67,0
scenario460,c2,2,1,0,1,0,80,20,100,-90,60,80,80,1.0,False,0.807,0
scenario461,c1,1,2,0,1,100,80,60,80,-30,20,40,40,1.0,False,1.861,0
scenario462,c2,0,1,2,0,100,80,60,100,60,0,40,40,0.8,False,4.468,0
scenario463,c2,0,1,2,1,100,40,80,100,0,20,20,40,0.6,False,3.793,0
scenario464,c1,1,2,0,2,60,100,60,80,90,60,20,40,1.0,False,2.124,0
scenario465,c2,2,1,0,1,0,80,20,100,-90,60,80,80,1.0,False,3.522,0
scenario466,c1,0,1,1,2,100,20,60,100,-60,40,40,40,1.0,True,0.0,1
scenario467,c4,1,0,2,0,0,60,60,80,-90,40,80,80,1.0,False,2.5,0
scenario468,c4,1,0,2,0,80,20,60,100,0,40,0,0,0.8,False,1.694,0
scenario469,c1,0,2,1,2,60,100,40,0,60,40,20,40,0.8,False,3.058,0
scenario470,c1,0,2,1,2,100,100,60,60,0,0,20,100,0.6,False,3.323,0
scenario471,c2,0,1,2,1,100,80,60,80,60,0,60,40,1.0,False,4.132,0
scenario472,c4,2,0,1,0,80,80,80,40,90,0,20,80,1.0,False,2.357,0
scenario473,c4,1,2,2,0,80,80,80,80,-30,40,0,40,1.0,True,0.0,1
scenario474,c4,2,0,1,0,100,60,80,100,90,60,40,60,0.8,False,3.735,0
scenario475,c1,1,2,0,2,20,80,80,80,90,60,20,60,1.0,False,1.322,0
scenario476,c4,2,0,1,2,100,100,80,60,0,0,20,0,0.8,False,1.743,0
scenario477,c1,0,2,1,2,0,100,100,20,60,100,0,0,0.6,False,2.178,0
scenario478,c1,0,2,1,2,0,20,100,0,-90,20,20,20,1.0,False,2.936,0
scenario479,c1,0,1,1,2,0,100,60,0,0,20,0,80,0.1,False,2.845,0
scenario480,c2,0,1,2,0,0,100,0,0,60,80,0,40,0.1,False,2.052,0
scenario481,c1,0,2,1,2,0,100,100,20,60,100,0,0,0.6,False,2.984,0
scenario482,c1,0,2,1,2,0,20,100,0,-90,20,20,20,1.0,False,1.736,0
scenario483,c1,0,1,1,2,0,100,60,0,0,20,0,80,0.1,True,0.0,1
scenario484,c2,0,1,2,0,0,100,0,0,60,80,0,40,0.1,False,3.589,0
scenario485,c1,0,2,1,2,0,100,100,100,-60,60,60,0,0.1,False,1.717,0
scenario486,c2,0,1,2,1,20,60,100,0,90,20,20,40,0.1,False,3.702,0
scenario487,c1,0,1,1,2,40,60,80,0,-90,20,0,20,0.8,True,0.0,1
scenario488,c2,0,1,2,1,80,80,40,0,90,0,20,100,0.1,False,3.956,0
scenario489,c1,0,2,1,2,0,80,100,40,-90,40,0,60,0.2,False,3.067,0
scenario490,c1,0,2,1,2,60,0,0,0,60,100,20,80,1.0,False,2.336,0
scenario491,c1,0,1,1,2,0,80,40,20,-90,20,40,0,1.0,True,0.0,1
scenario492,c1,0,1,1,2,100,20,60,20,60,0,20,40,0.1,False,2.567,0
scenario493,c1,0,2,1,2,0,100,100,100,-60,60,60,0,0.1,False,2.101,0
scenario494,c1,0,2,1,2,0,100,100,100,-60,0,60,20,0.1,False,3.444,0
scenario495,c1,0,2,1,2,0,100,20,100,-60,0,80,20,0.1,False,2.186,0
scenario496,c1,0,2,1,2,0,100,100,100,-60,0,80,0,0.1,False,1.957,0
scenario497,c1,0,2,1,2,0,100,80,100,-60,40,100,20,0.2,False,4.261,0
scenario498,c1,1,2,0,1,0,100,100,100,-90,60,100,0,0.1,False,2.518,0
scenario499,c1,0,2,1,2,20,100,100,100,0,60,100,0,0.1,False,2.844,0
scenario500,c2,0,1,2,0,0,100,80,80,-60,40,60,0,0.1,False,4.519,0
scenario501,c1,1,2,0,2,0,100,60,80,30,60,80,0,0.1,False,3.43,0
scenario502,c4,2,0,1,0,0,100,100,100,90,60,60,0,0.1,False,2.171,0
scenario503,c1,0,2,1,2,20,100,100,100,-30,40,40,0,0.1,False,2.96,0
scenario504,c2,0,1,2,0,60,80,100,80,-90,60,40,20,0.1,False,4.803,0
scenario505,c1,0,2,1,2,0,100,100,100,-60,0,80,0,0.1,False,2.796,0
scenario506,c4,1,0,2,0,60,80,100,100,60,0,0,20,0.1,False,9999.0,0
scenario507,c1,0,2,1,2,0,100,100,80,60,0,80,0,0.1,False,3.081,0
scenario508,c4,2,0,1,0,20,100,100,80,-60,20,0,40,0.4,False,3.577,0
scenario509,c2,0,1,2,0,0,80,80,100,-90,40,100,40,0.4,False,4.423,0
scenario510,c4,2,0,1,0,60,80,100,60,-60,60,20,0,0.1,False,3.752,0
scenario511,c4,2,0,1,0,0,80,100,100,90,40,60,20,0.8,False,2.434,0
scenario512,c1,1,2,0,1,0,80,60,100,30,40,100,0,0.1,False,9999.0,0
scenario513,c1,1,2,0,1,0,40,100,80,-60,40,80,0,0.1,False,2.131,0
scenario514,c1,1,2,0,1,20,100,100,100,0,20,40,20,0.2,False,2.634,0
scenario515,c1,0,2,1,2,0,100,100,100,-60,20,100,20,0.1,False,2.104,0
scenario516,c1,0,2,1,2,0,100,20,100,-60,0,60,40,0.1,False,2.417,0
scenario517,c1,0,2,1,2,0,100,100,100,-60,20,100,20,0.1,False,2.504,0
scenario518,c4,2,0,1,0,40,60,100,60,-30,80,0,0,0.1,False,3.239,0
scenario519,c1,1,2,0,1,40,100,80,100,0,20,40,0,0.4,False,3.871,0
scenario520,c4,2,0,1,0,0,80,80,60,90,40,60,20,1.0,False,2.329,0
scenario521,c1,0,2,1,2,0,100,100,20,-30,20,80,40,0.1,False,2.513,0
scenario522,c4,2,0,1,0,20,100,80,100,-90,20,100,20,0.4,False,1.923,0
scenario523,c1,1,2,0,1,80,40,100,100,-30,40,80,0,0.8,True,0.0,1
scenario524,c2,2,1,0,1,0,100,80,100,-60,60,80,20,0.6,False,0.667,0
scenario525,c2,0,1,2,0,20,100,100,100,-60,20,80,60,0.1,False,3.54,0
scenario526,c1,0,2,1,2,60,100,20,80,-30,0,20,0,0.1,False,1.862,0
scenario527,c1,1,2,0,2,40,100,80,100,30,20,40,40,0.1,False,1.492,0
scenario528,c4,2,0,1,2,20,100,100,60,60,20,80,20,0.1,False,2.317,0
scenario529,c1,1,2,0,1,80,40,100,100,-30,40,80,0,0.8,False,3.076,0
scenario530,c1,0,1,1,2,60,80,80,80,30,20,0,0,0.2,False,2.058,0
scenario531,c1,0,2,1,2,80,100,20,100,-30,0,20,100,0.1,False,1.681,0
scenario532,c4,2,0,1,0,80,80,0,100,-60,20,20,20,0.1,False,2.477,0
scenario533,c2,0,1,2,0,0,100,80,40,60,0,60,20,0.1,False,4.271,0
scenario534,c4,1,0,2,0,60,100,80,100,30,20,20,60,0.1,True,0.0,1
scenario535,c4,2,0,1,0,0,100,0,100,-30,20,100,0,0.1,False,2.922,0
scenario536,c2,2,1,0,1,0,100,60,100,-90,60,80,20,0.6,False,1.773,0
scenario537,c1,1,2,0,1,60,80,60,80,-30,20,40,40,0.6,False,1.265,0
scenario538,c2,0,1,2,0,40,100,60,100,60,0,40,40,0.1,False,4.007,0
scenario539,c2,0,1,2,1,60,40,80,100,0,20,20,40,0.1,False,3.768,0
scenario540,c1,0,2,1,2,20,100,60,80,90,40,20,40,1.0,False,3.021,0
scenario541,c4,1,0,2,0,60,100,80,100,30,20,20,60,0.1,False,2.906,0
scenario542,c1,0,1,1,2,60,20,60,100,-60,40,40,40,0.6,False,1.83,0
scenario543,c4,1,2,2,0,60,60,60,80,-60,40,60,0,0.8,False,1.585,0
scenario544,c4,1,0,2,0,80,20,60,100,0,40,0,0,0.1,False,2.081,0
scenario545,c1,0,2,1,2,60,100,40,0,60,20,20,40,0.8,False,2.246,0
scenario546,c1,0,2,1,2,100,100,60,80,0,0,20,100,0.1,False,3.163,0
scenario547,c2,0,1,2,1,40,100,60,80,60,0,60,40,0.2,False,3.745,0
scenario548,c4,2,0,1,0,80,80,100,40,90,0,20,20,0.2,False,3.272,0
scenario549,c4,1,2,2,0,80,100,80,80,-30,40,0,40,0.2,False,3.37,0
scenario550,c4,2,0,1,0,60,80,80,100,90,60,40,60,0.1,False,2.503,0
scenario551,c1,0,2,1,2,20,80,80,80,90,40,20,60,1.0,False,2.349,0
scenario552,c4,2,0,1,2,60,100,80,60,0,0,20,0,0.2,False,1.535,0
scenario553,c2,2,1,0,1,60,100,80,60,60,80,100,100,0.8,False,2.916,0
scenario554,c1,0,1,1,2,20,60,100,0,90,0,60,100,0.2,True,0.0,1
scenario555,c4,1,0,2,0,80,80,100,0,90,40,20,60,0.1,False,2.664,0
scenario556,c2,2,1,0,1,20,100,20,0,0,20,0,80,0.1,False,0.93,0
scenario557,c4,2,0,1,0,20,20,100,0,-90,60,0,20,0.8,False,2.273,0
scenario558,c1,0,1,1,2,100,20,60,20,60,0,40,40,0.1,False,3.913,0
scenario559,c1,1,2,0,2,20,20,100,100,90,60,80,0,0.8,False,2.493,0
scenario560,c1,0,2,1,2,0,80,100,20,90,20,20,60,0.1,False,2.618,0
scenario561,c2,0,1,2,1,40,60,20,20,-90,20,40,0,1.0,False,4.27,0
scenario562,c1,0,1,1,2,100,20,60,20,60,0,20,40,0.1,False,2.946,0
scenario563,c1,1,2,0,1,80,40,100,100,-60,40,80,0,0.8,False,1.879,0
scenario564,c1,1,2,0,1,20,0,20,20,30,100,20,80,1.0,False,1.253,0
scenario565,c2,2,1,0,1,20,100,20,0,0,20,0,80,0.1,False,0.689,0
scenario566,c2,2,0,0,1,60,80,20,0,30,20,20,60,0.2,False,0.798,0
scenario567,c2,0,1,2,1,40,100,20,20,-30,20,20,60,0.2,False,4.316,0
scenario568,c2,0,1,2,1,40,100,20,0,30,0,20,60,0.1,False,4.626,0
scenario569,c4,1,0,2,0,20,100,0,0,-30,100,0,20,0.1,False,2.382,0
scenario570,c4,1,2,2,0,20,80,20,80,-30,40,0,80,0.2,True,0.0,1
scenario571,c2,0,1,2,1,40,100,20,0,90,0,20,60,0.1,False,4.127,0
scenario572,c2,2,1,0,1,0,100,20,0,0,40,80,60,0.1,False,1.527,0
scenario573,c2,2,1,0,1,60,100,80,60,60,80,100,100,0.8,True,0.0,1
scenario574,c1,0,1,1,2,20,60,100,0,90,0,60,100,0.2,False,2.924,0
scenario575,c4,1,0,2,0,80,80,100,0,90,40,20,60,0.1,True,0.0,1
scenario576,c2,2,1,0,1,20,100,20,0,0,20,0,80,0.1,True,0.0,1
scenario577,c4,2,0,1,0,20,20,100,0,-90,60,0,20,0.8,False,2.371,0
scenario578,c1,0,1,1,2,100,20,60,20,60,0,40,40,0.1,True,0.0,1
scenario579,c1,1,2,0,2,20,20,100,100,90,60,80,0,0.8,False,1.65,0
scenario580,c1,0,2,1,2,0,80,100,20,90,20,20,60,0.1,False,2.681,0
scenario581,c2,0,1,2,1,40,60,20,20,-90,20,40,0,1.0,False,1.025,0
scenario582,c1,0,1,1,2,100,20,60,20,60,0,20,40,0.1,False,2.255,0
scenario583,c1,1,2,0,1,80,40,100,100,-60,40,80,0,0.8,False,1.051,0
scenario584,c1,1,2,0,1,20,0,20,20,30,100,20,80,1.0,False,3.131,0
scenario585,c2,0,1,2,1,40,60,20,20,-90,20,40,0,1.0,False,4.872,0
scenario586,c1,0,1,1,2,0,80,20,40,-90,0,40,20,0.8,False,2.509,0
scenario587,c1,0,2,1,2,20,60,20,20,-90,0,80,20,0.8,False,2.928,0
scenario588,c2,0,1,2,1,40,80,40,20,-90,0,60,0,0.8,False,4.37,0
scenario589,c2,0,1,2,1,40,60,0,40,-90,0,100,20,1.0,False,4.413,0
scenario590,c2,2,1,0,1,40,80,40,40,-90,20,100,0,1.0,False,3.43,0
scenario591,c2,0,1,2,1,60,60,40,40,0,20,100,0,1.0,False,3.859,0
scenario592,c2,0,1,2,1,20,80,0,0,-90,0,40,0,0.8,False,4.011,0
scenario593,c2,2,0,0,1,40,60,60,0,30,20,80,0,1.0,False,1.261,0
scenario594,c4,2,0,1,2,20,60,40,40,90,20,60,0,1.0,False,1.624,0
scenario595,c1,0,1,1,2,60,80,40,40,-60,40,20,0,0.8,False,2.636,0
scenario596,c2,0,1,2,1,60,80,20,0,-90,20,40,20,1.0,False,4.146,0
scenario597,c2,2,0,0,1,40,60,60,0,30,20,80,0,1.0,True,0.0,1
scenario598,c4,1,0,2,0,60,60,60,20,60,0,0,20,0.6,False,9999.0,0
scenario599,c2,0,1,2,1,40,100,40,0,60,0,60,0,0.8,False,3.948,0
scenario600,c4,2,0,1,2,60,60,20,20,-90,0,0,40,1.0,False,2.853,0
scenario601,c2,0,1,2,1,0,40,0,60,-90,40,100,40,1.0,False,3.507,0
scenario602,c4,2,0,1,0,60,80,20,0,-60,20,20,0,0.8,False,2.561,0
scenario603,c4,2,0,1,2,20,80,60,40,90,0,60,20,0.8,False,9999.0,0
scenario604,c1,1,2,0,1,40,60,60,40,30,0,100,0,1.0,False,5166.828,0
scenario605,c1,1,2,0,1,0,40,60,0,-90,40,60,0,0.8,False,1.243,0
scenario606,c1,1,2,0,1,60,80,60,40,0,20,20,20,1.0,False,1.468,0
scenario607,c1,0,2,1,2,20,60,20,40,-90,20,100,20,0.8,False,2.796,0
scenario608,c1,0,2,1,2,0,80,20,60,-90,0,40,40,0.8,False,2.426,0
scenario609,c2,2,0,0,1,40,60,60,0,30,20,80,0,1.0,False,9999.0,0
scenario610,c4,2,0,1,0,40,60,20,0,-30,80,0,0,0.8,False,2.301,0
scenario611,c1,1,2,0,1,80,100,80,40,0,20,20,0,1.0,False,0.582,0
scenario612,c4,2,0,1,2,20,80,40,60,90,0,60,20,1.0,False,2.568,0
scenario613,c1,0,2,1,2,0,60,20,20,-60,20,80,40,0.6,False,2.681,0
scenario614,c4,2,0,1,0,20,60,0,60,-90,20,100,20,1.0,False,2.877,0
scenario615,c1,1,2,0,1,80,40,60,20,-60,40,60,0,0.8,True,0.0,1
scenario616,c2,2,1,0,1,0,60,0,80,-60,60,80,20,1.0,False,1.56,0
scenario617,c2,0,1,2,0,20,80,100,80,-90,20,60,60,0.8,False,3.807,0
scenario618,c1,0,2,1,2,60,100,20,20,-30,0,20,0,0.8,False,2.655,0
