Visibility,VehicleStability,RoadSurface,PathInteraction,Wetness,GoalEgo,WindIntensity,TimeOfDay,FogDistance,PrecipitationDeposits,StartOther,Cloudiness,FogDensity,StartEgo,GoalOther,RoadFriction,Precipitation,Min_TTC,Collision_Occurred
40,80,40,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.0344515182908554,False
40,80,40,c2,0,left,0,-60,0,0,left,0,100,base,right,1,0,2.640771867410026,False
40,80,40,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,1.1269525044119155,False
40,80,60,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.3303184537063975,False
40,80,60,c2,0,left,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
40,80,60,c4,0,right,0,-60,0,0,right,0,100,left,base,1,0,3.909505553622657,False
40,80,80,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.9917227430306823,False
40,80,80,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.4060955624709672,False
40,80,80,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,6.568815340044543,False
40,80,100,c1,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.3092685354822986,False
40,80,100,c2,0,left,0,-60,0,0,left,0,100,right,base,1,0,2.6865152955349814,False
40,80,100,c4,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.4828474217591583,False
40,100,0,c1,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.5879129353382124,False
40,100,0,c2,0,right,0,-60,0,0,right,0,100,left,base,1,0,1.756450461207364,False
40,100,0,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,3.1879027824386013,False
40,100,20,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.1073950040964304,False
40,100,20,c2,0,left,0,-60,0,0,left,0,100,base,right,1,0,3.463634883373879,False
40,100,20,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,7.915658894710879,False
40,100,40,c1,0,left,0,-60,0,0,left,0,100,base,right,1,0,4.209301901203496,False
40,100,40,c2,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8200465317841883,False
40,100,40,c4,0,right,0,-60,0,0,right,0,100,left,base,1,0,3.8209172120441472,False
40,100,60,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.941013822000887,False
40,100,60,c2,0,base,0,-60,0,0,left,0,100,right,base,1,0,3.4386495134629422,False
40,100,60,c4,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.509638843899142,False
40,100,80,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.2516621953827507,False
40,100,80,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,4.221656811379064,False
40,100,80,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.0,True
40,100,100,c1,0,base,0,-60,0,0,base,0,100,right,left,1,0,1.1991410894503765,False
40,100,100,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.503826521972217,False
40,100,100,c4,0,left,0,-60,0,0,left,0,100,right,base,1,0,4.244988828181208,False
60,0,0,c1,0,left,0,-60,0,0,base,0,100,right,left,1,0,1.1981390374517553,False
60,0,0,c2,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.2255480879788323,False
60,0,0,c4,0,base,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
60,0,20,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.358650742502435,False
60,0,20,c2,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.1674658606452586,False
60,0,20,c4,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.7969121202790093,False
60,0,40,c1,0,right,0,-60,0,0,left,0,100,base,right,1,0,1.878353363887761,False
60,0,40,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.030359599909474,False
60,0,40,c4,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.4528572532997337,False
60,0,60,c1,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.8359655631461638,False
60,0,60,c2,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.523495393016097,False
60,0,60,c4,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.946148861716592,False
60,0,80,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.7938318911618729,False
60,0,80,c2,0,left,0,-60,0,0,base,0,100,right,left,1,0,2.201293311541385,False
60,0,80,c4,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.3264529288268387,False
60,0,100,c1,0,base,0,-60,0,0,base,0,100,left,left,1,0,2.8861409437449566,False
60,0,100,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,3.7626425850255307,False
60,0,100,c4,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.804617755517151,False
60,20,0,c1,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.5461413625797866,False
60,20,0,c2,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.2104054093982068,False
60,20,0,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,1.4294251244629985,False
60,20,20,c1,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.025184093630301,False
60,20,20,c2,0,left,0,-60,0,0,left,0,100,base,base,1,0,4.356604319152089,False
60,20,20,c4,0,left,0,-60,0,0,left,0,100,right,base,1,0,3.6455100319662535,False
60,20,40,c1,0,base,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
60,20,40,c2,0,base,0,-60,0,0,base,0,100,left,right,1,0,4.671455896695566,False
60,20,40,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.646545749891495,False
60,20,60,c1,0,left,0,-60,0,0,right,0,100,base,base,1,0,0.0,True
60,20,60,c2,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.963870232412937,False
60,20,60,c4,0,right,0,-60,0,0,right,0,100,left,base,1,0,3.998732426777308,False
60,20,80,c1,0,right,0,-60,0,0,base,0,100,left,left,1,0,3.7017040093152107,False
60,20,80,c2,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.629318147718594,False
60,20,80,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,0.9963530707118771,False
60,20,100,c1,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.8739448891927066,False
60,20,100,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.5078627551610164,False
60,20,100,c4,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.473216706407162,False
60,40,0,c1,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.780405627980312,False
60,40,0,c2,0,left,0,-60,0,0,right,0,100,base,left,1,0,2.7916602284241283,False
60,40,0,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,0.9250639725067413,False
60,40,20,c1,0,left,0,-60,0,0,left,0,100,right,base,1,0,2.6244272544312413,False
60,40,20,c2,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.1433702063191176,False
60,40,20,c4,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.5707925029791487,False
60,40,40,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.9059515044983439,False
60,40,40,c2,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.656507253027054,False
60,40,40,c4,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.8645761219579042,False
60,40,60,c1,0,left,0,-60,0,0,left,0,100,base,base,1,0,2.9170550373448174,False
60,40,60,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,4.087964768371418,False
60,40,60,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,5.950635732796718,False
60,40,80,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8137879061846811,False
60,40,80,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.1351857794519833,False
60,40,80,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.0,True
60,40,100,c1,0,base,0,-60,0,0,left,0,100,right,base,1,0,2.309776880977826,False
60,40,100,c2,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.2449157220650302,False
60,40,100,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,5.032047723155293,False
60,60,0,c1,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.4429723896145703,False
60,60,0,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.6153526806237666,False
60,60,0,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,7.285501823853657,False
60,60,20,c1,0,base,0,-60,0,0,base,0,100,right,left,1,0,2.690826969997449,False
60,60,20,c2,0,base,0,-60,0,0,right,0,100,left,base,1,0,5.1315914009066885,False
60,60,20,c4,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.956205765607327,False
60,60,40,c1,0,right,0,-60,0,0,left,0,100,base,right,1,0,4.168322401027038,False
60,60,40,c2,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.2074613182866545,False
60,60,40,c4,0,left,0,-60,0,0,left,0,100,base,right,1,0,0.7825715797410073,False
60,60,60,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8269132368509391,False
60,60,60,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.179663568947129,False
60,60,60,c4,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.2715555682842312,False
60,60,80,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.8754795328478776,False
60,60,80,c2,0,right,0,-60,0,0,base,0,100,left,left,1,0,4.49171860121735,False
60,60,80,c4,0,base,0,-60,0,0,base,0,100,left,right,1,0,3.6157383717128146,False
60,60,100,c1,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.6212902406630882,False
60,60,100,c2,0,right,0,-60,0,0,base,0,100,left,left,1,0,4.469900292168056,False
60,60,100,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.0,True
60,80,0,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,5.022272817851858,False
60,80,0,c2,0,base,0,-60,0,0,left,0,100,right,base,1,0,2.5400809278514203,False
60,80,0,c4,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.4646225449012262,False
60,80,20,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.2413294713213245,False
60,80,20,c2,0,left,0,-60,0,0,right,0,100,base,left,1,0,2.6608953679454137,False
60,80,20,c4,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.7557694700565355,False
60,80,40,c1,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.4332482886622486,False
60,80,40,c2,0,left,0,-60,0,0,left,0,100,base,right,1,0,2.275151619496759,False
60,80,40,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.7434588787828257,False
60,80,60,c1,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.0587459105877586,False
60,80,60,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.5224416396478,False
60,80,60,c4,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.513064739543211,False
60,80,80,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,4.473740079861634,False
60,80,80,c2,0,right,0,-60,0,0,base,0,100,left,left,1,0,3.846837550332193,False
60,80,80,c4,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.3747750755459283,False
60,80,100,c1,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.914592097984004,False
60,80,100,c2,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.215259522306555,False
60,80,100,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.9911077479971957,False
60,100,0,c1,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.0747919913684796,False
60,100,0,c2,0,right,0,-60,0,0,left,0,100,base,base,1,0,2.96582573401274,False
60,100,0,c4,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.4162047904788826,False
60,100,20,c1,0,left,0,-60,0,0,base,0,100,right,left,1,0,1.7855024483615083,False
60,100,20,c2,0,left,0,-60,0,0,left,0,100,base,right,1,0,3.910077677626116,False
60,100,20,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,6.887560804509059,False
60,100,40,c1,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.0898406787416315,False
60,100,40,c2,0,base,0,-60,0,0,left,0,100,right,base,1,0,1.43602011190839,False
60,100,40,c4,0,left,0,-60,0,0,left,0,100,base,right,1,0,0.6633822296083635,False
60,100,60,c1,0,left,0,-60,0,0,left,0,100,base,right,1,0,2.8825670529131986,False
60,100,60,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,0.0,True
60,100,60,c4,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.0914584457862713,False
60,100,80,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.2563078577079443,False
60,100,80,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,2.9646484755696045,False
60,100,80,c4,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.6975078283678362,False
60,100,100,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8229324596393045,False
60,100,100,c2,0,base,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
60,100,100,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.7196026380716702,False
80,0,0,c1,0,right,0,-60,0,0,right,0,100,left,base,1,0,3.4401241116220675,False
80,0,0,c2,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.3724475174666848,False
80,0,0,c4,0,base,0,-60,0,0,right,0,100,left,base,1,0,2.0684532780481844,False
80,0,20,c1,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.1839938579078844,False
80,0,20,c2,0,base,0,-60,0,0,left,0,100,right,base,1,0,3.2929453916846096,False
80,0,20,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,5.316721423715256,False
80,0,40,c1,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.535419799964914,False
80,0,40,c2,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.9762365206170603,False
80,0,40,c4,0,right,0,-60,0,0,right,0,100,left,left,1,0,1.0055284338998898,False
80,0,60,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,2.8354375632593745,False
80,0,60,c2,0,right,0,-60,0,0,base,0,100,left,left,1,0,3.8080234326820217,False
80,0,60,c4,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.1657071457798445,False
80,0,80,c1,0,right,0,-60,0,0,base,0,100,left,left,1,0,2.664569792875039,False
80,0,80,c2,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8173064534093346,False
80,0,80,c4,0,left,0,-60,0,0,left,0,100,right,base,1,0,3.5718866273699255,False
80,0,100,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.2174944792582207,False
80,0,100,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.9851195967496782,False
80,0,100,c4,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.4808007246301447,False
80,20,0,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.2914532210796827,False
80,20,0,c2,0,left,0,-60,0,0,left,0,100,right,base,1,0,2.9532104290499093,False
80,20,0,c4,0,base,0,-60,0,0,left,0,100,right,base,1,0,2.2335123453485064,False
80,20,20,c1,0,base,0,-60,0,0,base,0,100,left,left,1,0,2.7549623666656418,False
80,20,20,c2,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.099064915311331,False
80,20,20,c4,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.2694526876416194,False
80,20,40,c1,0,base,0,-60,0,0,base,0,100,left,right,1,0,3.9903147531155283,False
80,20,40,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.1432621164597947,False
80,20,40,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,5.645035640129643,False
80,20,60,c1,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.7111296082156282,False
80,20,60,c2,0,base,0,-60,0,0,left,0,100,right,base,1,0,8.125462781122007,False
80,20,60,c4,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.0770443265701868,False
80,20,80,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.9525468253074196,False
80,20,80,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.9430916885093648,False
80,20,80,c4,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.6486595709447043,False
80,20,100,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8230012455828836,False
80,20,100,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,3.078258461042672,False
80,20,100,c4,0,left,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
80,40,0,c1,0,right,0,-60,0,0,left,0,100,base,right,1,0,3.0876527943588328,False
80,40,0,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.2171492351625006,False
80,40,0,c4,0,base,0,-60,0,0,left,0,100,right,base,1,0,2.5487335142856686,False
80,40,20,c1,0,right,0,-60,0,0,base,0,100,left,left,1,0,3.944711448034957,False
80,40,20,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,4.157384569809111,False
80,40,20,c4,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.8587326810465169,False
80,40,40,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8210335769386369,False
80,40,40,c2,0,left,0,-60,0,0,right,0,100,base,left,1,0,2.0748318069223113,False
80,40,40,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,5.882238783493404,False
80,40,60,c1,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.4028889089550733,False
80,40,60,c2,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.4849869510592753,False
80,40,60,c4,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.953711949880564,False
80,40,80,c1,0,right,0,-60,0,0,right,0,100,left,base,1,0,2.5639687554093964,False
80,40,80,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,4.312435087298997,False
80,40,80,c4,0,base,0,-60,0,0,left,0,100,right,base,1,0,1.6079749131960013,False
80,40,100,c1,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.3690408075687788,False
80,40,100,c2,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.485274981332661,False
80,40,100,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,1.1493434794434925,False
80,60,0,c1,0,left,0,-60,0,0,left,0,100,right,base,1,0,2.7586325150868864,False
80,60,0,c2,0,base,0,-60,0,0,right,0,100,left,base,1,0,4.853655615699072,False
80,60,0,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,6.8237788576944,False
80,60,20,c1,0,base,0,-60,0,0,base,0,100,right,left,1,0,1.172445937052852,False
80,60,20,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.8433802905776213,False
80,60,20,c4,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.9968639777753254,False
80,60,40,c1,0,right,0,-60,0,0,base,0,100,left,left,1,0,3.4649008644343593,False
80,60,40,c2,0,base,0,-60,0,0,base,0,100,right,left,1,0,2.8032243472872485,False
80,60,40,c4,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.415200775019134,False
80,60,60,c1,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.451081738065603,False
80,60,60,c2,0,right,0,-60,0,0,left,0,100,base,right,1,0,4.008868741881547,False
80,60,60,c4,0,right,0,-60,0,0,base,0,100,left,left,1,0,4.893159783706673,False
80,60,80,c1,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.9905311106196558,False
80,60,80,c2,0,left,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
80,60,80,c4,0,base,0,-60,0,0,base,0,100,left,right,1,0,5.591191921908543,False
80,60,100,c1,0,right,0,-60,0,0,right,0,100,base,left,1,0,1.844590479987833,False
80,60,100,c2,0,left,0,-60,0,0,right,0,100,base,base,1,0,0.0,True
80,60,100,c4,0,left,0,-60,0,0,right,0,100,base,left,1,0,4.405992843542086,False
80,80,0,c1,0,base,0,-60,0,0,left,0,100,right,base,1,0,0.0,True
80,80,0,c2,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.1865113562575584,False
80,80,0,c4,0,base,0,-60,0,0,base,0,100,right,left,1,0,2.5081706677911026,False
80,80,20,c1,0,left,0,-60,0,0,left,0,100,base,right,1,0,2.604313744989973,False
80,80,20,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,2.9481211481454395,False
80,80,20,c4,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.1348442420114297,False
80,80,40,c1,0,base,0,-60,0,0,left,0,100,right,base,1,0,1.6512999372024888,False
80,80,40,c2,0,base,0,-60,0,0,base,0,100,right,left,1,0,2.837795877717077,False
80,80,40,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,5.372041032265146,False
80,80,60,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,5.128813275215973,False
80,80,60,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,2.9788014043893747,False
80,80,60,c4,0,left,0,-60,0,0,left,0,100,right,base,1,0,5.927698307805022,False
80,80,80,c1,0,left,0,-60,0,0,left,0,100,base,right,1,0,2.1505166314565836,False
80,80,80,c2,0,left,0,-60,0,0,base,0,100,right,left,1,0,1.1866851907628964,False
80,80,80,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,7.658086557424611,False
80,80,100,c1,0,left,0,-60,0,0,left,0,100,base,right,1,0,3.8378147097574824,False
80,80,100,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.1459899721568236,False
80,80,100,c4,0,right,0,-60,0,0,right,0,100,left,base,1,0,3.8588626439725995,False
80,100,0,c1,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.3295649348914744,False
80,100,0,c2,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.108111550286897,False
80,100,0,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,7.635574915459213,False
80,100,20,c1,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.9611172314125688,False
80,100,20,c2,0,right,0,-60,0,0,left,0,100,base,base,1,0,2.3754982295347244,False
80,100,20,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,2.367007654626962,False
80,100,40,c1,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.0780075928583286,False
80,100,40,c2,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.1314523012456807,False
80,100,40,c4,0,right,0,-60,0,0,right,0,100,base,left,1,0,3.2194816895541902,False
80,100,60,c1,0,right,0,-60,0,0,left,0,100,base,base,1,0,3.9533727798662577,False
80,100,60,c2,0,right,0,-60,0,0,base,0,100,left,left,1,0,4.832745738878277,False
80,100,60,c4,0,base,0,-60,0,0,right,0,100,left,base,1,0,3.4722983878387104,False
80,100,80,c1,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.8839071723269303,False
80,100,80,c2,0,left,0,-60,0,0,left,0,100,right,base,1,0,4.255914658812967,False
80,100,80,c4,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.7573681082369661,False
80,100,100,c1,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.4031219533168406,False
80,100,100,c2,0,base,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
80,100,100,c4,0,left,0,-60,0,0,right,0,100,base,left,1,0,4.249429673107188,False
100,0,0,c1,0,base,0,-60,0,0,left,0,100,right,base,1,0,2.617847443332262,False
100,0,0,c2,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.0333574388588214,False
100,0,0,c4,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.0889980056591346,False
100,0,20,c1,0,base,0,-60,0,0,base,0,100,left,right,1,0,4.311089945631829,False
100,0,20,c2,0,base,0,-60,0,0,right,0,100,left,base,1,0,4.053331801976135,False
100,0,20,c4,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.8345223082954193,False
100,0,40,c1,0,left,0,-60,0,0,left,0,100,right,base,1,0,2.117842791380333,False
100,0,40,c2,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.091954332693859,False
100,0,40,c4,0,left,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
100,0,60,c1,0,right,0,-60,0,0,base,0,100,left,right,1,0,3.082940035018288,False
100,0,60,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.3961847685489701,False
100,0,60,c4,0,left,0,-60,0,0,left,0,100,base,base,1,0,4.279752020582157,False
100,0,80,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,6.1872404270538475,False
100,0,80,c2,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.9555452251415115,False
100,0,80,c4,0,base,0,-60,0,0,right,0,100,left,left,1,0,1.1775193126618595,False
100,0,100,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,3.8459058268505784,False
100,0,100,c2,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.0,True
100,0,100,c4,0,left,0,-60,0,0,left,0,100,right,right,1,0,0.9318428347193842,False
100,20,0,c1,0,right,0,-60,0,0,left,0,100,base,right,1,0,2.3541606475073276,False
100,20,0,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.9533282338564013,False
100,20,0,c4,0,left,0,-60,0,0,left,0,100,base,base,1,0,3.926768271476297,False
100,20,20,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,4.954280221143123,False
100,20,20,c2,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.234073848407684,False
100,20,20,c4,0,left,0,-60,0,0,left,0,100,base,base,1,0,4.182737510655707,False
100,20,40,c1,0,base,0,-60,0,0,base,0,100,right,left,1,0,1.2536260382174518,False
100,20,40,c2,0,right,0,-60,0,0,right,0,100,base,base,1,0,1.2026598542322993,False
100,20,40,c4,0,right,0,-60,0,0,base,0,100,left,right,1,0,4.651138664622721,False
100,20,60,c1,0,base,0,-60,0,0,right,0,100,left,base,1,0,4.574962945551747,False
100,20,60,c2,0,base,0,-60,0,0,base,0,100,right,left,1,0,0.0,True
100,20,60,c4,0,base,0,-60,0,0,base,0,100,left,left,1,0,3.7841163974352554,False
100,20,80,c1,0,left,0,-60,0,0,right,0,100,base,base,1,0,0.0,True
100,20,80,c2,0,left,0,-60,0,0,left,0,100,right,base,1,0,4.178985435799402,False
100,20,80,c4,0,base,0,-60,0,0,left,0,100,right,right,1,0,0.5318377704127858,False
100,20,100,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.298152804254858,False
100,20,100,c2,0,right,0,-60,0,0,left,0,100,base,base,1,0,2.91902474245091,False
100,20,100,c4,0,left,0,-60,0,0,right,0,100,base,base,1,0,1.6421170738490363,False
100,40,0,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.2843318461851165,False
100,40,0,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,3.1138361473433083,False
100,40,0,c4,0,right,0,-60,0,0,left,0,100,base,base,1,0,4.694181899398791,False
100,40,20,c1,0,base,0,-60,0,0,base,0,100,right,right,1,0,1.3867924085946655,False
100,40,20,c2,0,right,0,-60,0,0,left,0,100,base,base,1,0,4.090815522960028,False
100,40,20,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,6.104947920086875,False
100,40,40,c1,0,right,0,-60,0,0,left,0,100,base,right,1,0,0.0,True
100,40,40,c2,0,right,0,-60,0,0,left,0,100,base,base,1,0,4.681036510943286,False
100,40,40,c4,0,right,0,-60,0,0,left,0,100,base,right,1,0,5.104123813921976,False
100,40,60,c1,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8037343794845544,False
100,40,60,c2,0,base,0,-60,0,0,right,0,100,left,left,1,0,2.6050137034813305,False
100,40,60,c4,0,left,0,-60,0,0,left,0,100,base,right,1,0,0.7526549238165664,False
100,40,80,c1,0,base,0,-60,0,0,left,0,100,right,base,1,0,1.7262334349880224,False
100,40,80,c2,0,left,0,-60,0,0,base,0,100,right,right,1,0,1.3558319684730031,False
100,40,80,c4,0,left,0,-60,0,0,right,0,100,base,left,1,0,3.409264657955056,False
100,40,100,c1,0,base,0,-60,0,0,left,0,100,right,right,1,0,1.0300355343512704,False
100,40,100,c2,0,right,0,-60,0,0,right,0,100,left,left,1,0,0.8257222826576887,False
