instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_startego,collision,min_ttc,algo_safety
scenario600,c1,2,100,0.2,20,2,80,0,100,2,20,100,0,0,3.371205550379483,0
scenario601,c4,0,80,0.6,80,3,40,100,80,0,80,40,1,1,0.0,1
scenario602,c2,1,0,0.1,100,1,40,40,60,1,20,100,2,0,3.953035315773949,0
scenario603,c1,2,20,0.6,60,2,0,100,20,2,100,20,0,0,2.5526675671247303,0
scenario604,c1,2,100,0.2,60,2,0,0,80,2,80,60,0,0,2.924901976782788,0
scenario605,c4,0,40,1.0,80,3,0,60,100,0,40,80,1,0,3.697735935584912,0
scenario606,c2,0,0,1.0,40,1,40,0,40,1,0,100,2,0,2.614740443025376,0
scenario607,c1,2,60,0.2,0,2,60,20,100,2,20,40,0,0,2.101946549678132,0
scenario608,c4,2,0,0.1,40,3,100,40,20,0,60,0,1,1,0.0,1
scenario609,c4,0,20,0.8,100,3,20,100,0,0,100,40,1,0,4.279599116027292,0
scenario610,c2,0,20,1.0,100,1,100,100,40,1,20,60,2,0,4.205513001404059,0
scenario611,c1,1,40,0.2,100,2,60,80,20,2,60,60,0,0,3.9143815948686886,0
scenario612,c4,0,60,1.0,40,3,60,60,20,0,100,100,1,0,2.797802007675588,0
scenario613,c1,1,0,0.1,100,2,0,0,60,2,40,60,0,0,2.214142975089772,0
scenario614,c1,2,100,0.6,0,1,20,0,20,1,60,20,1,0,0.8295823633248564,0
scenario615,c2,1,0,1.0,0,3,0,100,20,0,60,0,0,0,1.6137301303573663,0
scenario616,c1,2,20,0.1,80,2,0,40,100,2,20,40,0,0,3.2227114866604096,0
scenario617,c1,2,0,0.4,20,2,60,20,80,2,80,100,0,0,2.7340085528956544,0
scenario618,c4,0,80,0.6,100,3,20,20,0,0,60,40,1,0,3.8077064707828647,0
scenario619,c2,1,40,0.6,80,1,60,100,100,1,100,80,2,0,3.980783069417588,0
scenario620,c1,2,60,0.8,100,2,80,0,80,2,0,20,0,0,2.5849098433093776,0
scenario621,c4,0,0,0.2,100,3,0,0,20,0,60,60,1,0,3.891393129338181,0
scenario622,c4,0,20,0.2,40,2,80,40,80,0,0,60,2,0,3.748468634623469,0
scenario623,c4,0,40,1.0,100,3,100,0,40,0,40,80,1,0,2.007803518101796,0
scenario624,c4,0,80,0.1,20,2,40,20,0,0,0,100,2,0,5.02232217964484,0
scenario625,c2,1,40,0.1,60,1,100,40,20,1,0,40,2,0,5.245272087052011,0
scenario626,c1,1,0,0.4,40,2,20,0,80,2,20,20,0,0,2.060567794286723,0
scenario627,c2,0,100,0.2,40,1,100,80,60,1,40,0,2,0,4.696599873622183,0
scenario628,c2,1,60,0.8,100,1,20,0,20,1,0,40,2,0,3.426519342682236,0
scenario629,c4,0,60,0.2,0,2,60,40,40,0,100,100,2,0,2.590419026818052,0
scenario630,c4,0,0,1.0,80,2,0,40,80,0,80,40,2,0,4.351172716691034,0
scenario631,c4,0,80,0.1,100,3,40,40,60,0,100,60,1,0,3.4877877600184166,0
scenario632,c1,1,20,0.1,60,2,80,60,60,2,20,0,0,0,2.093034990438044,0
scenario633,c1,2,40,0.1,80,2,0,100,0,2,40,100,0,0,3.701378698956448,0
scenario634,c2,0,80,1.0,80,1,20,60,100,1,40,40,2,0,2.797239361403713,0
scenario635,c2,1,20,0.8,0,3,40,60,100,0,100,0,0,0,1.8082341373307265,0
scenario636,c1,2,20,1.0,40,1,40,40,20,1,80,20,1,0,0.7027246839991236,0
scenario637,c4,0,40,1.0,40,2,60,20,20,0,60,40,2,0,18.863064970319467,0
scenario638,c2,1,20,0.1,80,1,20,0,20,1,80,100,2,0,3.6393446462743007,0
scenario639,c1,2,60,0.1,60,1,60,40,40,1,60,0,1,0,1.0630651705514085,0
scenario640,c4,2,20,0.2,40,3,0,40,40,0,0,80,1,0,2.3827072913807483,0
scenario641,c1,2,80,0.1,40,1,80,100,80,1,80,100,1,0,1.2872475783266144,0
scenario642,c1,1,100,0.1,100,2,60,20,20,2,60,80,0,0,3.716966025894429,0
scenario643,c1,2,0,0.2,80,0,80,100,20,2,0,0,1,0,5.663028886817882,0
scenario644,c1,2,100,0.6,60,0,80,100,60,2,100,40,1,0,5.401815646141497,0
scenario645,c1,1,0,0.2,100,2,0,40,40,2,20,60,0,0,3.3821191912714417,0
scenario646,c2,0,100,0.4,100,1,0,80,80,1,100,0,2,0,4.36658546810958,0
scenario647,c4,0,100,0.6,20,3,60,80,40,0,100,60,1,0,3.759666184340656,0
scenario648,c2,1,80,0.4,100,3,80,80,20,1,20,20,0,0,5.376626809301429,0
