instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario283,30,c4,1,0,2,0,0.6,100,0,80,80,0,20,60,0,2.2232403108480905,0
scenario284,-30,c2,2,0,0,1,0.4,20,20,100,100,0,0,80,0,3.3950760790064187,0
scenario285,60,c1,1,2,0,2,0.6,0,100,100,60,20,20,20,0,9999.0,0
scenario286,90,c4,1,0,2,0,0.8,40,40,20,20,60,80,60,0,2.793053494952604,0
scenario287,-90,c4,2,0,1,0,0.2,60,60,0,0,40,100,100,0,3.186100693696888,0
scenario288,90,c4,2,0,1,2,0.1,20,40,0,60,100,60,0,0,1.9365397701696832,0
scenario289,30,c1,1,2,0,2,0.2,80,80,0,100,0,20,100,0,1.3473291728038896,0
scenario290,-30,c2,2,1,0,1,0.4,60,60,0,20,60,80,20,1,1.3595187815545942,1
scenario291,60,c4,2,0,1,0,0.8,20,0,80,20,80,80,40,0,3.040603403672188,0
scenario292,90,c2,2,1,0,1,0.6,60,80,40,20,20,60,100,1,2.4369257556578203,1
scenario293,-60,c1,0,2,1,2,0.6,60,100,20,100,0,100,80,0,2.6568238501472075,0
scenario294,90,c2,2,0,0,1,0.8,0,80,80,0,20,100,60,1,9999.0,1
scenario295,-60,c1,0,2,1,2,0.4,60,100,40,40,60,0,80,0,2.633316664388216,0
scenario296,-30,c1,1,2,0,1,0.4,80,20,60,20,100,60,100,0,1.324459440255093,0
scenario297,-60,c1,1,2,0,2,0.1,0,100,80,80,80,100,40,0,0.8726640012780041,0
scenario298,60,c2,2,0,0,1,0.6,100,0,20,0,60,40,80,1,9999.0,1
scenario299,-60,c1,1,2,0,2,0.2,40,100,0,0,80,60,20,0,0.950394339483036,0
scenario300,-60,c4,2,0,1,0,1.0,20,100,100,80,40,60,0,0,3.8510443687484175,0
scenario301,-60,c2,0,1,2,0,0.1,80,40,40,20,40,40,60,0,3.481708759104954,0
scenario302,0,c4,2,0,1,2,0.8,0,80,80,20,40,20,20,0,1.1705219079031275,0
scenario303,-60,c4,2,0,1,0,0.2,100,40,60,60,20,0,20,0,2.257280335191965,0
scenario304,30,c2,2,1,0,1,0.1,60,20,20,100,100,40,60,0,4.03604665910358,0
scenario305,-90,c4,1,2,2,0,0.2,60,80,60,20,100,20,20,0,1.3985704391921652,0
scenario306,-30,c1,1,2,0,1,0.2,80,100,0,0,100,20,0,0,1.2747494923504443,0
scenario307,-90,c4,1,2,2,0,0.1,20,80,20,40,20,60,60,0,2.0122183683042723,0
scenario308,-90,c1,1,2,0,1,0.6,60,20,100,40,0,40,20,0,2.8412094540045447,0
scenario309,-90,c2,0,1,2,1,0.8,40,20,80,60,60,0,80,0,4.831872022449787,0
scenario310,60,c1,0,1,1,2,0.6,0,20,40,100,40,60,100,0,2.07224309354368,0
scenario311,30,c2,2,0,0,1,0.4,0,20,100,40,20,0,80,1,0.9069980064770188,1
scenario312,90,c4,1,0,2,0,0.6,60,0,100,100,40,100,0,0,2.212589810814092,0
scenario313,90,c1,1,2,0,2,0.4,100,20,40,0,100,100,40,0,1.1953726009723502,0
scenario314,0,c1,0,2,1,2,0.1,20,60,40,40,60,100,40,0,3.108868720559318,0
scenario315,-30,c1,1,2,0,1,0.6,20,60,100,80,40,40,60,0,0.9970108721590576,0
scenario316,-30,c1,0,1,1,2,0.6,80,100,40,100,100,0,20,0,2.4640156780703424,0
scenario317,90,c1,1,2,0,1,0.6,100,20,0,0,60,20,100,0,3.567412690508585,0
scenario318,-30,c1,0,1,1,2,0.4,0,80,60,80,60,40,20,0,2.152005829078354,0
scenario319,0,c4,1,2,2,0,0.6,20,0,60,40,40,80,20,0,1.739944051353422,0
scenario320,-90,c2,2,1,0,1,1.0,0,20,20,20,100,100,100,0,2.916961744472682,0
scenario321,-90,c1,0,2,1,2,0.1,40,40,60,0,20,40,80,0,2.734461121810368,0
scenario322,30,c4,2,0,1,0,0.6,100,0,80,60,100,80,100,0,2.9441572044717192,0
scenario323,90,c1,1,2,0,2,0.1,0,0,20,20,40,20,40,0,9999.0,0
scenario324,0,c1,1,2,0,2,1.0,100,60,60,20,80,100,60,0,1.6786791615907204,0
scenario325,-30,c1,0,2,1,2,0.2,100,20,80,0,20,60,100,0,2.506113417993052,0
scenario326,30,c4,1,0,2,0,0.2,20,100,100,20,80,60,40,0,1.9856197309916352,0
scenario327,30,c4,2,0,1,0,0.2,80,0,40,0,60,80,0,0,2.998120699822781,0
scenario328,-90,c2,0,1,2,1,0.2,0,100,80,80,0,60,100,0,3.824720301965447,0
scenario329,-90,c1,1,2,0,2,0.8,60,40,80,100,40,80,0,0,1.322530005861439,0
scenario330,90,c1,1,2,0,2,0.8,40,80,0,100,100,40,40,0,2.4163617198050424,0
scenario331,-60,c2,2,0,0,1,1.0,60,80,20,80,40,20,80,1,1.1924682368854236,1
scenario332,30,c4,2,0,1,0,1.0,0,20,0,20,60,20,80,0,2.5622199674463166,0
scenario333,-90,c2,2,1,0,1,1.0,20,0,80,100,20,80,80,0,1.0050962613772747,0
scenario334,60,c1,1,2,0,2,1.0,40,20,0,40,80,100,100,0,2.78667534827425,0
scenario335,60,c2,0,1,2,1,0.8,100,20,60,20,0,60,40,0,3.716656970503189,0
scenario336,60,c1,1,2,0,1,0.8,80,40,100,80,80,60,60,0,3.3257447394765283,0
scenario337,-90,c1,1,2,0,2,0.2,40,0,0,0,60,20,40,1,9999.0,1
scenario338,-30,c1,1,2,0,2,0.4,80,80,20,80,0,0,40,0,2.6104641433782265,0
scenario339,90,c4,2,0,1,2,0.6,100,100,80,40,100,20,80,0,2.710491489514,0
scenario340,-30,c4,1,2,2,0,0.1,20,40,20,100,40,20,60,0,1.58835576891626,0
scenario341,-60,c1,1,2,0,1,0.2,0,100,40,80,20,40,60,0,9999.0,0
scenario342,0,c1,0,2,1,2,1.0,0,80,0,60,20,40,0,0,2.6621552898478225,0
scenario343,90,c4,2,0,1,0,0.1,0,100,40,100,0,80,100,0,2.9039756044205585,0
scenario344,60,c4,2,0,1,2,0.8,100,60,0,80,100,60,0,0,1.3723745985882416,0
scenario345,30,c1,0,1,1,2,0.2,80,40,100,0,100,0,60,1,9999.0,1
scenario346,-60,c4,2,0,1,0,0.6,100,60,100,20,80,0,20,0,2.7394518174983933,0
scenario347,60,c4,1,2,2,0,0.8,40,0,40,100,20,60,20,0,1.7693718513392571,0
scenario348,90,c4,2,0,1,2,0.4,100,100,20,60,60,100,80,0,1.4365610759563907,0
scenario349,-60,c4,1,0,2,0,1.0,100,100,60,80,100,80,20,0,2.498188899518513,0
scenario350,-30,c4,2,0,1,0,0.2,100,60,60,40,20,0,60,0,2.3345521368511744,0
scenario351,-60,c1,0,1,1,2,0.4,80,100,60,20,80,20,80,0,1.9232120340995296,0
scenario352,0,c4,2,0,1,0,0.6,60,40,100,40,0,20,100,0,2.308501106290138,0
scenario353,60,c1,1,2,0,1,0.6,60,100,40,20,80,40,100,0,2.393595991293896,0
scenario354,90,c4,2,0,1,2,0.2,100,0,80,100,20,20,0,0,1.809715186788868,0
scenario355,-60,c2,0,1,2,1,1.0,0,0,0,100,0,0,80,0,3.911738226510263,0
scenario356,0,c2,0,1,2,1,1.0,20,60,20,100,0,40,20,0,3.9308630074563418,0
scenario357,0,c2,0,1,2,0,0.8,80,100,80,0,20,20,40,0,3.9784148934453967,0
scenario358,60,c4,1,2,2,0,0.4,60,80,40,0,0,20,40,0,2.588489976898037,0
scenario359,-60,c4,2,0,1,0,0.4,100,80,20,40,0,60,0,0,2.46255910250797,0
scenario360,0,c1,1,2,0,2,0.4,60,60,40,80,100,100,100,0,2.5620866592416083,0
scenario361,30,c4,2,0,1,0,0.4,40,40,80,80,20,60,60,0,2.750651169793368,0
scenario362,60,c4,2,0,1,0,1.0,20,20,0,60,40,40,60,0,0.9960653309728132,0
scenario363,60,c1,1,2,0,2,0.4,20,20,80,0,0,100,0,0,1.804988703277401,0
scenario364,0,c4,1,2,2,0,0.2,40,20,0,20,0,80,40,0,1.3880702489323045,0
scenario365,-60,c2,0,1,2,0,0.8,20,40,100,60,0,80,40,0,4.056466031885591,0
scenario366,30,c1,0,1,1,2,0.1,40,0,80,100,80,40,80,0,1.1629066302067788,0
scenario367,30,c2,2,0,0,1,0.6,80,60,20,40,20,60,0,0,0.7455358434469511,0
scenario368,0,c4,1,2,2,0,0.8,80,0,20,60,0,100,80,0,1.8350532522216405,0
scenario369,90,c1,1,2,0,2,0.6,40,60,100,100,0,40,40,1,1.3324189523903818,1
scenario370,-60,c4,2,0,1,0,0.1,60,20,20,0,80,80,40,0,3.353786464457468,0
scenario371,-60,c1,1,2,0,2,0.4,80,20,40,20,20,100,60,0,1.6288750342753724,0
scenario372,-30,c1,1,2,0,2,0.2,100,80,0,100,80,80,60,0,1.3613497511378074,0
scenario373,-30,c4,1,0,2,0,1.0,20,80,100,20,40,60,20,0,2.2884374421260736,0
scenario374,60,c1,1,2,0,2,0.2,20,80,60,80,60,0,60,0,1.9838514885662155,0
scenario375,0,c1,1,2,0,2,0.2,0,80,100,80,100,80,80,0,9999.0,0
scenario376,-30,c4,1,2,2,0,0.8,60,80,60,100,40,0,100,0,1.587015559832922,0
scenario377,90,c4,1,2,2,0,0.2,80,80,20,0,80,40,100,0,2.2210542953647967,0
scenario378,0,c4,2,0,1,2,1.0,0,20,60,60,80,0,100,0,1.4163445694254946,0
scenario379,-90,c1,1,2,0,2,1.0,100,20,20,60,80,60,20,0,1.6700966894121037,0
scenario380,30,c1,1,2,0,2,0.1,40,60,0,60,0,40,20,0,2.566172174839271,0
scenario381,30,c2,0,1,2,1,0.2,60,60,80,60,20,40,0,0,3.834490945303044,0
scenario382,-60,c1,1,2,0,2,0.8,40,0,100,60,100,0,100,0,9999.0,0
scenario383,0,c4,1,0,2,0,0.6,80,60,60,0,40,100,0,0,2.6021647036537683,0
scenario384,-90,c1,1,2,0,2,0.6,20,40,80,0,60,100,100,0,9999.0,0
scenario385,-30,c4,2,0,1,0,0.4,40,40,100,40,80,20,0,0,4.069798753295884,0
scenario386,30,c2,0,1,2,0,0.2,0,0,20,80,60,0,0,0,3.848837484752438,0
scenario387,30,c1,0,2,1,2,1.0,80,100,40,20,20,40,40,0,2.842838945514925,0
scenario388,30,c1,1,2,0,2,0.2,100,100,0,40,40,0,20,0,1.856763202691576,0
scenario389,-30,c2,0,1,2,1,0.6,80,80,20,40,40,100,40,0,3.351732946090608,0
scenario390,-30,c1,0,2,1,2,0.4,40,80,20,0,40,20,60,0,2.487612759793842,0
scenario391,-30,c1,1,2,0,2,0.6,20,60,20,60,20,20,40,0,0.9522882611375943,0
scenario392,0,c4,1,2,2,0,0.8,80,20,100,40,100,60,100,1,2.1352968376142707,1
scenario393,60,c4,2,0,1,2,0.1,40,40,40,60,0,100,80,0,2.7045848571823816,0
scenario394,-60,c4,2,0,1,0,0.8,0,40,100,0,100,20,80,0,2.8929754998660493,0
scenario395,-60,c1,1,2,0,2,0.4,40,0,60,0,100,60,40,0,1.2605098938426231,0
scenario396,30,c1,1,2,0,2,0.1,60,40,0,0,20,20,80,0,1.5288353727945327,0
scenario397,90,c1,0,2,1,2,1.0,60,100,100,60,80,80,60,0,2.54614488902174,0
scenario398,0,c1,1,2,0,1,0.1,80,80,0,20,40,60,60,0,0.8050147407774251,0
scenario399,60,c2,0,1,2,1,0.1,100,60,40,0,40,40,0,0,3.898088413030403,0
scenario400,30,c4,1,0,2,0,0.4,20,20,40,80,100,20,80,0,2.813737500430689,0
scenario401,90,c4,2,0,1,0,0.2,60,40,60,80,60,60,0,0,2.300054776195791,0
scenario402,-60,c2,0,1,2,1,0.6,0,20,80,0,20,40,0,0,4.418417054562323,0
scenario403,-30,c2,0,1,2,1,0.1,80,20,60,60,60,40,20,0,4.79048788695177,0
scenario404,0,c2,2,1,0,1,0.8,0,0,100,20,60,80,0,0,0.6358347044212372,0
scenario405,-90,c2,0,1,2,1,1.0,100,80,100,20,0,60,100,0,4.190250405330715,0
scenario406,30,c1,1,2,0,2,0.1,80,100,0,80,100,100,20,0,2.397971621844502,0
scenario407,60,c4,2,0,1,0,0.8,100,60,100,40,80,40,80,0,2.389784143743513,0
scenario408,30,c4,2,0,1,0,0.8,100,0,40,40,20,100,0,0,3.232420968445601,0
scenario409,-90,c1,1,2,0,2,0.4,60,60,40,100,80,100,20,0,1.0207987369871665,0
scenario410,60,c4,1,2,2,0,0.8,20,80,0,60,60,20,100,0,9999.0,0
scenario411,-90,c2,0,1,2,1,0.6,40,100,100,40,100,40,60,0,3.485928235615957,0
scenario412,60,c1,0,1,1,2,0.8,80,20,80,80,100,40,20,0,1.769272614131678,0
scenario413,-90,c1,1,2,0,2,0.2,100,40,20,20,80,80,80,0,3.255094335791457,0
scenario414,90,c2,2,1,0,1,0.4,20,80,80,100,20,0,60,0,3.044124083224202,0
scenario415,-60,c2,0,1,2,1,0.1,80,60,100,60,60,60,100,0,4.104058251058553,0
scenario416,60,c2,2,1,0,1,0.4,20,80,20,100,80,60,0,0,0.851760621846469,0
scenario417,-60,c2,0,1,2,1,0.2,100,60,0,80,40,40,40,0,3.877618457583087,0
scenario418,-60,c4,2,0,1,2,0.4,0,0,40,60,0,100,20,0,1.7427788930535195,0
scenario419,90,c2,0,1,2,1,1.0,0,40,100,0,100,20,20,0,4.033858296921951,0
scenario420,60,c1,1,2,0,1,1.0,60,60,80,100,40,60,60,0,0.3875738637178975,1
scenario421,30,c4,1,0,2,0,0.6,40,40,20,100,0,40,100,0,2.618007056889595,0
scenario422,60,c1,1,2,0,2,0.1,80,0,40,80,0,0,60,0,1.7924100639507137,0
scenario423,60,c1,1,2,0,2,0.4,100,40,60,80,40,80,0,0,2.107632964459058,0
scenario424,0,c1,1,2,0,2,0.6,100,100,40,0,20,80,80,0,2.5783393247149653,0
scenario425,-60,c1,1,2,0,2,1.0,60,40,80,40,80,100,60,0,2.283719781594648,0
scenario426,0,c2,2,1,0,1,0.8,100,60,80,20,20,100,80,0,1.168213609041439,0
scenario427,60,c4,2,0,1,0,0.6,80,20,100,20,0,0,0,0,2.1816230277414395,0
scenario428,90,c2,0,1,2,1,0.1,80,20,80,80,80,60,80,0,3.8120890985289217,0
scenario429,30,c2,0,1,2,0,0.4,40,60,40,20,40,0,0,0,3.3217874388616773,0
scenario430,-30,c4,2,0,1,0,0.1,60,0,0,80,0,60,40,0,2.4602466573407105,0
scenario431,30,c1,0,2,1,2,0.1,20,60,100,0,80,80,60,0,3.1692636871688067,0
scenario432,-30,c2,2,0,0,1,0.8,40,100,0,20,100,80,40,0,0.7451259820760928,0
scenario433,-90,c4,2,0,1,0,1.0,40,80,40,80,60,0,80,0,3.247914702532281,0
scenario434,30,c1,0,1,1,2,0.4,60,20,20,60,80,20,40,0,2.4156289117022065,0
scenario435,90,c1,1,2,0,2,0.1,80,80,60,80,20,20,100,0,1.9530465256891327,0
scenario436,-30,c2,0,1,2,1,0.6,60,20,100,80,80,20,60,0,4.158451500944017,0
scenario437,0,c2,0,1,2,0,0.1,0,40,20,60,40,100,60,0,3.745813987462425,0
scenario438,30,c4,1,2,2,0,0.1,40,40,0,20,100,60,40,1,9999.0,1
scenario439,0,c1,1,2,0,2,0.1,40,60,0,80,60,60,40,0,2.577198982878792,0
scenario440,90,c1,0,1,1,2,0.4,100,20,0,40,60,80,80,0,1.991394351482325,0
scenario441,0,c4,2,0,1,2,0.4,40,0,0,40,60,40,100,0,1.1221082329689274,0
scenario442,-30,c4,1,0,2,0,0.1,100,100,80,60,60,20,40,0,2.224139415962465,0
scenario443,90,c1,1,2,0,2,0.2,100,40,20,0,20,40,20,0,1.472072539740941,0
scenario444,0,c1,1,2,0,1,0.8,60,20,40,40,40,0,80,0,0.7212991450548333,0
scenario445,30,c2,2,1,0,1,1.0,60,0,20,20,60,80,20,0,0.6715777454991504,0
scenario446,-60,c1,1,2,0,2,0.8,20,60,40,40,100,40,0,0,1.828756372462509,0
scenario447,-90,c1,0,1,1,2,0.2,0,60,60,100,60,100,60,0,2.9337609578192017,0
scenario448,-30,c2,2,1,0,1,1.0,60,60,20,40,60,0,100,0,2.299175158841791,0
scenario449,0,c2,0,1,2,1,0.2,20,20,20,0,20,20,40,0,3.684051426543109,0
scenario450,-60,c4,1,0,2,0,0.4,60,60,100,0,60,60,40,0,2.408271360337812,0
scenario451,60,c1,1,2,0,2,0.2,60,60,60,40,100,20,40,0,1.4280928631097254,0
scenario452,0,c4,2,0,1,0,0.6,0,100,0,0,80,80,0,0,1.0928624977425925,0
scenario453,0,c4,2,0,1,2,1.0,40,40,60,0,40,60,80,0,1.5459354308823328,0
scenario454,-60,c1,1,2,0,2,0.6,0,80,60,60,0,100,80,0,2.695683207812265,0
scenario455,-60,c1,0,2,1,2,0.8,20,20,80,20,60,0,80,0,2.566863412218209,0
scenario456,90,c2,2,0,0,1,0.1,80,20,80,40,0,80,20,1,2.3664139645010853,1
scenario457,90,c2,0,1,2,1,0.1,100,100,60,0,40,0,80,0,4.408794765205588,0
scenario458,90,c1,0,1,1,2,0.2,40,100,80,100,20,60,20,0,2.766037448472469,0
scenario459,60,c2,0,1,2,1,0.1,0,80,100,40,40,80,0,0,4.266625552484194,0
scenario460,-30,c1,1,2,0,1,0.2,20,100,80,40,80,80,0,0,1.7771124505914362,0
scenario461,60,c2,0,1,2,0,0.4,100,80,0,80,40,0,100,0,4.518160797786236,0
scenario462,-60,c2,0,1,2,1,0.6,40,100,60,100,40,80,80,0,4.1779463982851,0
scenario463,30,c4,1,2,2,0,0.8,60,0,60,0,20,40,40,0,2.082582088421632,0
scenario464,-90,c2,0,1,2,1,0.6,20,100,20,80,60,80,40,0,4.914991419214784,0
scenario465,30,c2,0,1,2,1,0.4,0,100,0,100,60,100,60,0,3.8586523439264817,0
scenario466,90,c2,2,0,0,1,0.1,20,20,100,20,20,100,100,1,9999.0,1
scenario467,60,c2,0,1,2,1,1.0,0,20,20,0,20,80,40,0,3.872317509402174,0
scenario468,0,c1,0,1,1,2,0.2,60,100,20,20,80,100,60,0,3.0649063060697026,0
scenario469,-60,c2,0,1,2,1,0.2,60,100,60,100,100,40,20,0,4.230059260505844,0
scenario470,30,c2,0,1,2,1,1.0,40,80,60,40,20,20,100,0,4.025001833955073,0
scenario471,-60,c1,0,1,1,2,0.2,100,80,40,100,0,20,100,0,1.909859295831697,0
scenario472,0,c2,0,1,2,1,1.0,80,60,0,0,20,0,40,0,4.6325512961098365,0
scenario473,0,c1,1,2,0,2,0.2,0,0,40,20,80,0,0,0,9999.0,0
scenario474,60,c2,0,1,2,1,0.6,0,80,60,0,100,60,60,0,4.164482816922665,0
scenario475,-30,c4,1,2,2,0,0.8,100,0,20,80,20,100,60,0,2.364555404336225,0
scenario476,-60,c1,1,2,0,2,0.2,80,40,80,20,20,100,100,0,2.2323019565586937,0
scenario477,0,c1,1,2,0,2,0.4,60,100,80,60,40,60,0,0,2.818882226245877,0
scenario478,-90,c2,2,1,0,1,0.2,40,0,40,40,40,60,60,0,1.382890391428808,0
scenario479,90,c1,1,2,0,2,0.8,20,0,60,0,100,60,0,0,2.0953895387830848,0
scenario480,0,c1,1,2,0,2,0.2,20,100,80,100,100,40,100,0,3430.067942390177,0
scenario481,-30,c2,0,1,2,1,0.1,80,60,80,60,0,0,0,0,4.387280846952399,0
scenario482,-60,c4,2,0,1,0,0.1,0,80,80,100,0,20,20,0,3.425733269014781,0
scenario483,-60,c4,2,0,1,0,0.6,40,20,0,60,20,0,20,0,3.0874768258548766,0
scenario484,-60,c4,1,0,2,0,0.2,80,80,40,0,40,80,40,0,2.022740564807528,0
scenario485,-90,c1,1,2,0,1,1.0,60,0,40,80,40,0,40,0,0.8898991858122212,0
scenario486,0,c1,1,2,0,2,1.0,60,80,80,80,60,100,100,0,1.980271917961781,0
scenario487,-90,c4,2,0,1,0,0.6,100,60,100,60,80,20,80,0,2.124230079733608,0
scenario488,30,c1,1,2,0,2,0.8,0,100,40,60,0,80,40,0,9999.0,0
scenario489,90,c4,1,0,2,0,0.8,60,40,20,80,40,80,80,0,2.0233156176641045,0
scenario490,60,c1,1,2,0,1,0.4,0,40,0,20,20,60,100,0,9999.0,0
scenario491,90,c1,0,1,1,2,0.8,60,40,0,100,80,60,40,0,2.7798684924416674,0
scenario492,0,c2,0,1,2,1,0.6,20,0,80,60,20,40,100,0,4.046486710358247,0
scenario493,-60,c4,2,0,1,0,0.6,80,100,0,40,100,100,100,1,2.228114901938472,1
scenario494,-90,c4,1,2,2,0,1.0,0,100,100,0,40,100,60,0,9999.0,0
scenario495,90,c4,1,0,2,0,1.0,100,40,80,40,0,0,0,0,2.326580432077733,0
scenario496,90,c1,1,2,0,1,0.2,60,80,100,20,40,80,20,0,2.0195884165389177,0
scenario497,60,c1,1,2,0,2,0.6,20,100,60,100,80,0,20,0,2.35172561373365,0
scenario498,-60,c4,1,2,2,0,0.8,40,60,80,0,60,100,40,0,1.7191484421523613,0
scenario499,90,c4,2,0,1,0,0.6,100,20,0,80,40,60,60,0,2.110591685088386,0
scenario500,60,c4,2,0,1,0,0.2,0,20,80,20,60,20,0,0,2.915196532494681,0
scenario501,-30,c4,1,0,2,0,1.0,0,20,20,20,80,0,0,0,9999.0,0
scenario502,30,c2,0,1,2,0,0.4,0,80,80,100,0,60,80,0,3.567751744065471,0
scenario503,0,c2,2,1,0,1,0.4,60,80,80,60,20,20,40,1,1.0935988330744926,1
scenario504,-30,c4,1,2,2,0,0.4,0,0,40,100,80,60,0,0,9999.0,0
scenario505,90,c2,2,1,0,1,0.8,40,20,80,20,20,20,40,0,1.260287076830814,0
scenario506,-30,c1,0,1,1,2,0.1,100,40,20,20,80,40,0,0,1.2868453178720212,0
scenario507,-90,c1,0,2,1,2,0.2,40,60,100,100,40,20,0,0,1.7023490060031738,0
scenario508,0,c4,1,2,2,0,1.0,60,0,40,100,40,80,40,0,1.8262507853474768,0
scenario509,30,c1,1,2,0,2,1.0,40,0,100,80,40,100,80,0,1.2002688499794405,0
scenario510,60,c4,2,0,1,0,0.4,80,100,60,60,0,80,40,0,3.6129633495212894,0
scenario511,-90,c4,2,0,1,2,0.6,60,60,0,20,100,80,60,0,2.3255967386536507,0
scenario512,90,c1,1,2,0,1,0.8,80,40,60,80,60,0,0,0,1.010077384159178,0
scenario513,90,c1,0,1,1,2,0.2,100,60,100,40,0,60,60,0,1.9892348014323,0
scenario514,90,c1,0,2,1,2,0.6,60,80,80,60,40,80,0,0,2.697432531820813,0
scenario515,30,c4,2,0,1,2,0.6,20,40,20,0,80,80,100,0,1.4186341402034768,0
scenario516,-30,c1,1,2,0,2,1.0,100,0,100,20,0,80,60,0,1.2414844833980494,0
scenario517,0,c1,1,2,0,2,0.4,0,60,80,80,20,80,0,0,1685.2904013081115,0
scenario518,-30,c1,0,1,1,2,1.0,100,80,40,60,60,60,0,0,2.2414056712506274,0
scenario519,30,c1,1,2,0,2,0.8,40,0,20,80,80,60,80,0,1.6646834782529425,0
scenario520,30,c2,2,0,0,1,0.2,100,20,60,60,60,60,60,0,0.8424636733995984,0
scenario521,-90,c1,1,2,0,1,0.4,0,40,20,60,0,100,60,0,1.3736902350927434,0
scenario522,-90,c1,1,2,0,2,1.0,80,80,60,40,100,0,60,0,3.256069874342401,0
scenario523,60,c1,0,1,1,2,0.6,20,80,0,0,60,60,0,0,1.1432035868328396,0
scenario524,90,c1,0,1,1,2,0.2,40,0,40,60,40,0,0,0,1.7749040878752131,0
scenario525,90,c2,0,1,2,0,0.6,20,20,20,40,20,20,0,0,4.485884870757358,0
