instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario302,c2,0,1,2,1,0.6,60,60,80,60,100,0,80,0,4.213356572422186,0
scenario303,c4,2,0,1,2,1.0,60,20,40,60,0,40,60,1,0.0,1
scenario304,c1,1,2,0,2,1.0,20,0,60,100,100,0,100,0,2675.647437696407,0
scenario305,c4,2,0,1,0,0.4,0,40,60,100,80,80,40,0,2.817465153887751,0
scenario306,c4,1,0,2,0,0.4,100,0,20,0,80,20,80,0,1.924999566940744,0
scenario307,c4,2,0,1,2,0.6,80,60,20,0,20,60,40,1,0.0,1
scenario308,c4,1,2,2,0,1.0,0,100,0,40,40,80,20,0,9999.0,0
scenario309,c4,1,0,2,0,1.0,40,80,100,20,100,80,0,1,0.0,1
scenario310,c2,2,1,0,1,1.0,100,100,60,0,0,0,80,0,3.948013287254013,0
scenario311,c1,1,2,0,2,0.8,0,0,60,20,0,80,0,0,5785.875361004814,0
scenario312,c2,0,1,2,1,0.6,100,40,80,20,40,40,40,0,3.630172479962419,0
scenario313,c1,1,2,0,1,0.6,20,80,40,100,0,80,60,0,5.016537722996733,0
scenario314,c1,1,2,0,2,0.2,100,20,20,100,0,100,0,0,2.3713350098369874,0
scenario315,c4,2,0,1,0,0.8,80,40,20,20,80,60,0,0,2.720255165100632,0
scenario316,c2,2,0,0,1,0.8,0,60,40,0,80,40,80,0,3.963777675801572,0
scenario317,c4,1,0,2,0,0.1,60,60,0,0,80,40,0,0,2.2443228277054166,0
scenario318,c1,1,2,0,2,0.2,40,60,100,20,60,100,80,0,3.5689732527066487,0
scenario319,c1,1,2,0,2,0.8,40,100,60,100,20,60,40,0,3.901024648430395,0
scenario320,c4,2,0,1,0,1.0,60,40,100,40,80,60,100,0,3.550957911418874,0
scenario321,c2,0,1,2,1,0.8,60,100,100,80,60,0,0,0,3.117700961103373,0
scenario322,c1,1,2,0,2,1.0,0,20,80,80,20,100,40,0,8162.427705576439,0
scenario323,c2,0,1,2,1,0.4,80,0,100,20,60,20,60,0,3.4180564455172475,0
scenario324,c2,2,1,0,1,0.1,60,40,40,100,80,100,80,0,4.11593810671517,0
scenario325,c4,2,0,1,0,0.6,100,40,20,100,20,60,20,0,2.592879402389348,0
scenario326,c4,2,0,1,0,0.4,20,0,100,0,0,40,40,0,3.8667307704566105,0
scenario327,c2,0,1,2,0,0.8,0,20,0,40,60,0,0,0,2.3750314927620453,0
scenario328,c1,0,2,1,2,0.4,20,80,100,100,40,40,60,0,4.302081667691572,0
scenario329,c4,1,0,2,0,0.8,20,100,100,60,80,0,20,0,2.2502495581181345,0
scenario330,c2,2,0,0,1,0.4,40,80,100,60,20,100,100,0,9999.0,0
scenario331,c4,2,0,1,0,0.1,80,0,40,60,100,60,20,1,0.0,1
scenario332,c4,1,0,2,0,0.6,20,60,80,40,80,80,100,0,9999.0,0
scenario333,c4,2,0,1,0,0.6,40,100,80,20,100,100,100,0,3.6181137033838895,0
scenario334,c1,1,2,0,2,0.1,0,0,20,60,0,40,20,0,1557.5582152082657,0
scenario335,c2,2,1,0,1,1.0,0,100,0,100,20,60,60,0,9999.0,0
scenario336,c4,1,0,2,0,0.4,80,20,60,60,20,80,20,0,2.263583601216437,0
scenario337,c2,2,1,0,1,0.2,80,80,60,100,100,20,40,0,4.329259967233268,0
scenario338,c2,0,1,2,0,0.8,0,80,40,100,60,100,20,0,2.4144488379246,0
scenario339,c2,0,1,2,1,0.1,60,60,80,20,80,100,40,0,3.995625228333824,0
scenario340,c1,1,2,0,2,1.0,60,20,80,0,20,20,100,0,2.83149799038367,0
scenario341,c4,2,0,1,0,0.2,100,40,60,80,40,40,100,0,4.509911335304052,0
scenario342,c1,1,2,0,2,0.8,60,100,60,20,20,20,80,0,6.116868935481859,0
scenario343,c2,0,1,2,1,0.4,100,60,0,0,0,60,0,0,3.4580745118008007,0
scenario344,c1,1,2,0,2,1.0,100,0,60,100,60,100,20,0,2.723009649324398,0
scenario345,c4,2,0,1,0,0.8,40,60,20,20,40,40,60,0,3.673315495196944,0
scenario346,c2,0,1,2,1,0.1,40,100,100,0,40,20,40,0,3.5994754289654414,0
scenario347,c4,2,0,1,0,0.2,20,100,0,80,60,20,60,0,2.7935875563550985,0
scenario348,c1,1,2,0,1,1.0,80,40,60,60,100,0,0,0,1.9340068543688127,0
scenario349,c4,2,0,1,0,0.1,40,20,80,20,100,60,20,0,3.2219372363031047,0
scenario350,c4,2,0,1,0,0.2,0,80,40,80,100,60,20,0,2.709142591569914,0
scenario351,c1,0,2,1,2,0.1,100,40,80,20,100,0,60,0,5.243372344899679,0
scenario352,c4,2,0,1,0,0.1,20,60,40,60,40,20,0,0,3.219276935542398,0
scenario353,c2,0,1,2,1,0.4,40,0,0,0,40,100,0,0,3.3282625396302934,0
scenario354,c4,2,0,1,0,0.8,60,0,0,0,100,80,0,0,2.9259471368826144,0
scenario355,c2,0,1,2,0,0.4,40,100,20,0,80,60,20,0,3.785635862149171,0
scenario356,c1,1,2,0,2,0.1,60,40,20,0,60,60,40,0,3.1420898424072976,0
scenario357,c2,2,1,0,1,0.2,80,60,100,0,40,0,100,0,9999.0,0
scenario358,c1,1,2,0,2,0.8,20,80,20,100,40,0,100,0,4187.152069646259,0
scenario359,c4,2,0,1,0,0.6,100,20,60,80,100,20,80,0,3.378518564168788,0
scenario360,c2,0,1,2,0,0.2,40,100,40,100,100,0,100,0,2.8567801184401347,0
scenario361,c1,0,1,1,2,1.0,40,40,0,0,100,100,20,0,5.09481977400485,0
scenario362,c1,1,2,0,2,1.0,60,0,100,80,60,40,40,0,2.407624875997217,0
scenario363,c2,0,1,2,0,0.4,80,60,100,40,100,40,20,0,2.494358548906749,0
scenario364,c4,2,0,1,0,0.6,0,0,100,80,0,80,80,0,3.078271002641092,0
scenario365,c2,0,1,2,1,0.4,100,80,80,80,100,80,100,0,5.043875775894287,0
scenario366,c4,2,0,1,0,0.4,80,100,20,80,20,80,80,0,3.177851446677289,0
scenario367,c1,1,2,0,2,0.6,0,0,80,0,80,60,100,0,3425.931565565339,0
scenario368,c1,1,2,0,2,0.6,40,20,0,100,60,40,60,0,2.8107133880716493,0
scenario369,c1,1,2,0,2,0.6,0,20,20,100,100,0,20,0,5935.311900150969,0
scenario370,c2,0,1,2,0,0.2,100,20,0,80,80,20,20,1,0.0,1
scenario371,c1,1,2,0,1,0.4,0,100,20,40,60,100,0,0,4.303906993357878,0
scenario372,c1,1,2,0,2,0.8,20,40,60,0,80,20,60,0,3.368896451296597,0
scenario373,c2,2,0,0,1,0.4,60,60,0,20,60,0,80,0,9999.0,0
scenario374,c4,1,2,2,0,0.6,0,20,40,20,20,0,40,0,9999.0,0
scenario375,c4,1,2,2,0,0.2,60,0,80,20,0,20,20,0,1.9527531315831608,0
scenario376,c4,1,0,2,0,0.1,80,20,20,100,20,0,100,0,1.797289658369614,0
scenario377,c4,2,0,1,0,0.2,20,0,80,0,60,40,60,0,1.8687432395608383,0
scenario378,c4,2,0,1,2,0.4,60,80,20,80,80,80,60,1,0.0,1
scenario379,c2,0,1,2,0,0.6,100,0,40,40,0,20,0,0,3.147360068731818,0
scenario380,c2,2,0,0,1,0.6,20,100,20,0,100,0,40,0,3.4281193303404134,0
scenario381,c1,1,2,0,1,0.6,20,20,60,0,40,100,80,0,4.415118157993364,0
scenario382,c1,1,2,0,2,0.8,0,60,80,100,80,20,100,0,800.106348286174,0
scenario383,c1,0,1,1,2,0.6,0,40,40,60,100,80,40,0,9999.0,0
scenario384,c2,0,1,2,0,0.2,0,60,0,40,0,100,60,0,4.0300113129500605,0
scenario385,c4,2,0,1,0,0.1,80,100,40,80,80,100,20,0,2.61390421447798,0
scenario386,c1,1,2,0,2,0.8,80,0,80,80,100,100,40,0,2.384841500370019,0
scenario387,c4,2,0,1,0,1.0,80,80,40,100,20,40,60,0,3.676458737295344,0
scenario388,c1,1,2,0,1,0.8,40,0,40,20,100,100,40,0,4.858494453450046,0
scenario389,c4,2,0,1,0,0.1,60,0,60,60,60,100,100,0,3.118782347699669,0
scenario390,c4,2,0,1,0,0.8,100,100,100,40,40,60,0,0,2.457032069336766,0
scenario391,c1,0,1,1,2,0.1,80,40,40,60,40,100,80,0,4.884709964565351,0
scenario392,c2,2,1,0,1,0.8,40,0,60,60,20,60,0,0,3.919868181544801,0
scenario393,c2,0,1,2,1,0.2,100,0,100,60,20,80,20,0,3.4104441898414284,0
scenario394,c1,1,2,0,2,0.6,100,100,20,60,80,20,100,0,3.236216758217319,0
scenario395,c1,0,2,1,2,0.8,20,80,0,20,20,60,60,0,5.066349270481166,0
scenario396,c2,0,1,2,1,0.4,100,20,20,0,40,40,60,0,4.901136567563023,0
scenario397,c1,0,2,1,2,1.0,80,100,80,60,0,80,0,0,3.2722690341063285,0
scenario398,c2,0,1,2,1,0.4,100,40,80,60,100,60,60,0,3.494598664964893,0
scenario399,c4,2,0,1,2,0.2,0,100,80,40,20,40,80,0,0.9296301759033824,0
scenario400,c4,2,0,1,2,0.2,60,60,60,100,80,0,40,1,0.0,1
scenario401,c4,2,0,1,0,0.6,60,80,100,40,60,20,40,0,3.260024757937952,0
scenario402,c2,0,1,2,1,0.1,60,60,80,40,0,40,40,0,4.685025669476443,0
scenario403,c1,1,2,0,2,0.6,60,20,0,80,100,100,0,0,2.9128309214244785,0
scenario404,c4,1,0,2,0,0.2,40,20,40,20,80,20,20,1,0.0,1
scenario405,c4,1,2,2,0,0.8,40,20,60,60,60,40,40,0,2.2205397444733137,0
scenario406,c2,2,0,0,1,1.0,20,80,100,100,80,60,0,0,9999.0,0
scenario407,c4,1,0,2,0,0.2,60,80,80,0,60,0,20,0,2.267377355610205,0
scenario408,c4,2,0,1,0,0.8,80,60,80,60,40,60,80,0,3.7611282440304414,0
scenario409,c1,0,2,1,2,0.8,20,40,100,80,20,100,20,0,4.789751673520843,0
scenario410,c2,0,1,2,1,0.6,100,60,60,100,40,20,60,0,4.5912766532909215,0
scenario411,c1,0,1,1,2,0.1,0,100,100,100,60,40,40,0,8.465905226338258,0
scenario412,c4,2,0,1,0,0.2,100,40,40,40,20,100,100,0,3.24700350878547,0
scenario413,c4,2,0,1,0,0.4,40,80,60,80,40,100,20,0,3.691539010599227,0
scenario414,c1,1,2,0,2,0.1,80,40,60,40,40,80,0,0,2.8311929350098994,0
scenario415,c2,2,1,0,1,1.0,40,40,80,20,0,20,40,0,3.330366416593276,0
scenario416,c1,0,2,1,2,0.4,20,80,0,20,100,20,100,0,9999.0,0
scenario417,c2,0,1,2,1,0.2,0,40,20,80,100,60,100,0,4.44785900006721,0
scenario418,c1,1,2,0,1,0.6,80,0,0,60,20,40,0,0,2.2385909506028527,0
scenario419,c4,1,2,2,0,0.2,80,40,20,40,80,40,20,0,1.939453766067584,0
scenario420,c1,0,1,1,2,0.4,20,20,60,40,100,80,0,0,7.847716512318776,0
scenario421,c2,0,1,2,1,0.4,0,80,40,0,0,40,0,0,5.140069668186445,0
scenario422,c1,1,2,0,2,0.2,60,40,0,20,40,40,60,0,3.2293141536508685,0
scenario423,c1,1,2,0,2,0.8,60,100,100,40,0,100,100,0,3.239201673942629,0
scenario424,c4,2,0,1,0,0.1,40,20,60,0,0,100,60,0,3.129288784613188,0
scenario425,c2,0,1,2,0,0.2,80,100,60,100,60,80,20,0,2.2548695376744723,0
scenario426,c2,0,1,2,1,0.1,100,40,100,60,0,40,0,0,3.3771280467246108,0
scenario427,c2,0,1,2,1,0.8,100,20,80,100,40,0,80,0,4.003529629544342,0
scenario428,c2,0,1,2,1,1.0,0,80,100,20,20,0,20,0,4.305827459177225,0
scenario429,c4,1,0,2,0,1.0,100,20,100,40,80,100,80,0,2.624753669028052,0
scenario430,c4,2,0,1,2,0.8,60,60,20,0,20,20,80,1,0.0,1
scenario431,c1,1,2,0,1,0.1,40,40,0,100,80,20,0,0,3.107872427054446,0
scenario432,c4,2,0,1,2,0.1,100,100,0,20,100,100,0,1,0.0,1
scenario433,c2,0,1,2,1,0.2,20,40,0,100,100,80,0,0,3.637147568795814,0
scenario434,c4,2,0,1,0,0.2,0,0,40,40,40,60,40,0,3.2365826606967536,0
scenario435,c2,0,1,2,1,0.2,100,60,20,60,0,40,40,0,2.965083292893228,0
scenario436,c2,0,1,2,1,0.4,80,0,100,80,100,60,60,0,3.923811189411654,0
scenario437,c2,2,1,0,1,0.1,80,40,100,100,0,60,60,0,3.979805812973808,0
scenario438,c4,2,0,1,0,0.4,0,100,40,0,60,40,100,0,3.4672023343036624,0
scenario439,c2,0,1,2,1,0.6,100,0,0,40,80,0,0,0,3.200235858984029,0
scenario440,c2,2,0,0,1,0.6,40,20,100,20,60,80,60,0,4.122364360471562,0
scenario441,c1,1,2,0,2,0.6,20,0,0,60,100,100,0,0,3.1194141416302394,0
scenario442,c4,2,0,1,0,0.6,0,100,0,40,0,40,80,0,2.395660555919036,0
scenario443,c2,0,1,2,0,0.1,0,20,60,80,80,40,100,0,4.022357567112568,0
scenario444,c4,1,2,2,0,1.0,40,60,40,0,40,20,20,1,0.0,1
scenario445,c1,1,2,0,1,0.1,40,0,0,0,20,40,40,0,4.279395533440297,0
scenario446,c2,2,1,0,1,0.4,20,20,80,80,20,40,0,0,3.086906783593693,0
scenario447,c1,1,2,0,2,1.0,100,100,20,80,40,40,0,0,2.4192656893581725,0
scenario448,c4,1,0,2,0,0.6,0,80,20,20,60,60,60,0,9999.0,0
scenario449,c4,2,0,1,0,0.8,40,100,40,80,0,0,80,0,2.8950015984259365,0
scenario450,c1,1,2,0,1,0.1,80,0,100,100,40,20,0,0,2.869724535557666,0
scenario451,c1,0,2,1,2,0.2,0,80,20,0,60,100,40,0,5.1292583231693625,0
scenario452,c1,0,2,1,2,0.6,60,0,0,80,80,100,40,0,5.221891276674747,0
scenario453,c1,1,2,0,1,0.2,0,100,40,80,60,20,100,0,9999.0,0
scenario454,c2,0,1,2,1,0.1,60,100,100,80,40,80,0,0,3.277571646621582,0
scenario455,c2,0,1,2,1,0.4,20,80,100,20,0,80,20,0,6.583817553833853,0
scenario456,c2,0,1,2,1,0.4,20,20,20,0,100,60,100,0,3.998500698263312,0
