Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario159,right,100,0,40,0,0,20,100,100,0.6,False,0.787,0
scenario160,left,60,20,60,0,30,40,80,100,0.4,False,1.217,0
scenario161,right,60,0,60,0,30,40,100,80,0.2,False,0.775,0
scenario162,right,60,40,40,0,30,60,100,0,0.2,False,0.832,0
scenario163,right,80,40,60,20,60,40,100,80,0.2,False,0.772,0
scenario164,right,80,60,60,0,60,40,100,80,0.4,False,0.941,0
scenario165,right,100,20,80,0,60,20,60,100,0.8,False,0.927,0
scenario166,left,100,0,40,0,0,60,100,60,0.2,False,1.058,0
scenario167,right,80,0,60,0,60,40,80,80,0.8,False,0.767,0
scenario168,right,80,20,80,0,0,40,100,60,0.6,False,0.971,0
scenario169,right,80,0,60,0,60,40,80,80,0.8,False,0.828,0
scenario170,left,60,0,60,0,30,80,80,100,0.2,False,1.13,0
scenario171,left,100,0,40,20,0,40,80,60,0.6,False,1.022,0
scenario172,right,100,20,80,20,90,20,60,100,0.8,False,0.888,0
scenario173,right,100,0,100,0,90,40,80,100,1.0,False,0.832,0
scenario174,right,100,40,80,20,60,20,40,100,0.6,False,0.804,0
scenario175,left,60,20,60,0,0,20,100,100,0.2,False,0.914,0
scenario176,right,100,0,60,20,30,20,100,100,0.2,False,0.857,0
scenario177,right,80,100,80,0,60,40,0,100,1.0,False,0.778,0
scenario178,right,80,0,80,0,60,20,60,100,0.8,False,0.814,0
scenario179,right,100,0,60,0,60,60,80,80,0.2,False,0.966,0
scenario180,left,100,0,60,0,-30,60,100,60,0.4,False,1.068,0
scenario181,right,80,100,80,0,60,40,0,100,1.0,False,0.97,0
scenario182,right,100,0,60,0,-60,80,40,100,0.1,False,0.945,0
scenario183,right,80,0,40,20,30,40,100,60,0.4,False,0.871,0
scenario184,left,60,20,60,20,30,60,80,100,0.4,False,1.074,0
scenario185,right,100,0,60,20,60,20,100,100,0.2,False,0.78,0
scenario186,right,80,20,80,20,60,60,0,80,1.0,False,0.823,0
scenario187,right,80,0,80,0,60,0,80,0,0.6,False,0.864,0
scenario188,left,100,80,80,0,-60,80,80,40,0.6,False,1.019,0
scenario189,left,0,20,60,0,90,0,40,80,0.6,False,1.046,0
scenario190,left,100,0,80,0,30,40,100,80,0.4,False,1.089,0
scenario191,left,60,80,80,0,60,80,80,100,0.6,False,1.1,0
scenario192,right,80,0,60,0,30,40,80,100,0.1,False,0.772,0
scenario193,right,80,0,60,0,30,40,80,100,0.1,False,0.893,0
scenario194,left,100,20,80,60,60,40,60,100,0.6,False,1.157,0
