Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeofDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,collision,min_ttc,algo_safety
scenario345,left,20,100,20,0,30,40,0,20,0.4,0,1.1991196485739493,0
scenario346,left,20,100,20,80,30,40,0,20,0.0,0,1.199151102031346,0
scenario347,left,20,100,40,80,30,40,0,20,0.4,0,1.1295628789285737,0
scenario348,left,20,100,20,80,60,40,0,20,0.4,0,1.172890784823576,0
scenario349,left,20,100,20,80,90,40,0,20,0.4,0,1.232787398591393,0
scenario350,left,100,100,20,80,30,0,0,20,0.4,0,1.0768291843375448,0
scenario351,left,0,100,20,40,30,80,0,20,0.4,0,1.224144894252572,0
scenario352,left,0,100,20,80,30,40,60,20,0.8,0,1.1829397603876977,0
scenario353,left,0,100,20,40,30,40,0,80,0.4,0,1.203647893689039,0
scenario354,left,0,100,20,80,0,40,40,20,0.4,0,1.0746596852707924,0
scenario355,left,80,100,20,40,30,40,0,20,0.4,0,1.1986659743863834,0
scenario356,left,0,100,20,80,-30,40,40,20,0.4,0,1.2388625078733453,0
scenario357,left,0,100,20,80,30,0,60,20,0.4,0,1.0561374794087486,0
scenario358,left,0,100,20,80,0,60,0,20,0.4,0,1.0023547631008505,0
scenario359,left,0,100,20,80,-30,60,0,20,0.4,0,1.2424795077382642,0
scenario360,left,0,100,20,40,30,40,0,40,0.4,0,1.1695511678310035,0
scenario361,left,0,100,20,80,30,80,40,20,0.4,0,1.2140830894086636,0
scenario362,left,40,100,20,80,30,40,0,20,0.8,0,1.1925452892085546,0
scenario363,left,0,100,20,80,30,40,40,80,0.4,0,1.1048343514644738,0
scenario364,left,0,60,20,80,0,40,0,20,0.4,0,1.092445771722783,0
scenario365,left,80,100,20,80,30,40,40,20,0.4,0,1.2064264035394994,0
scenario366,left,40,100,20,80,30,40,100,20,0.4,0,1.2269173681210803,0
scenario367,left,0,60,20,80,-30,40,0,20,0.4,0,1.1122801961139286,0
scenario368,left,0,100,20,80,30,60,0,80,0.4,0,1.1063254955878572,0
scenario369,left,40,100,20,80,30,0,0,20,0.4,0,1.1644717769752244,0
scenario370,left,0,100,20,60,30,40,40,20,0.4,0,1.1895654828586215,0
scenario371,left,80,100,20,80,30,60,0,20,0.4,0,1.2480848035982584,0
scenario372,left,0,100,20,80,0,40,0,20,0.2,0,1.1447619104577134,0
scenario373,left,0,100,20,80,-30,40,0,20,0.2,0,1.0438398884185378,0
scenario374,left,0,100,20,60,30,60,0,20,0.4,0,1.1949772353993782,0
scenario375,right,0,100,20,80,0,40,0,20,0.4,0,0.8337627270550435,0
scenario376,left,0,100,20,80,0,40,0,60,0.4,0,1.124150090453701,0
scenario377,left,0,100,20,80,30,40,40,40,0.4,0,1.1943395376822346,0
scenario378,right,0,100,20,80,-30,40,0,20,0.4,0,0.904466091331574,0
scenario379,left,0,100,20,80,-30,40,0,60,0.4,0,1.3498987438011882,0
scenario380,left,0,60,20,80,30,80,0,20,0.4,0,1.1832855902364268,0
scenario381,left,0,100,20,80,0,40,80,20,0.4,0,1.084373821960149,0
scenario382,left,0,60,20,80,30,40,0,80,0.4,0,1.1334882101055286,0
scenario383,left,0,100,20,80,-30,40,80,20,0.4,0,1.105943965937105,0
scenario384,left,0,100,20,80,30,60,0,40,0.4,0,1.1270200823410286,0
scenario385,left,80,60,20,80,30,40,0,20,0.4,0,1.1504655870472866,0
scenario386,left,0,80,20,0,30,40,0,20,0.4,0,1.2410943075397545,0
scenario387,left,0,80,20,80,30,40,0,20,0.0,0,1.1260875385861464,0
scenario388,left,0,80,40,80,30,40,0,20,0.4,0,1.1429838345329757,0
scenario389,left,0,80,20,80,60,40,0,20,0.4,0,1.24397178992415,0
scenario390,left,0,80,20,80,90,40,0,20,0.4,0,1.2572911052170774,0
scenario391,left,0,100,60,80,0,40,0,20,0.4,0,1.064385854980041,0
scenario392,left,0,100,20,80,0,20,0,20,0.4,0,1.0642111150950229,0
scenario393,left,0,100,20,80,30,80,0,20,0.2,0,1.2006761983309102,0
scenario394,left,0,100,60,80,-30,40,0,20,0.4,0,1.081243753632125,0
scenario395,left,0,100,20,80,-30,20,0,20,0.4,0,3.2200519375401937,0
scenario396,left,0,60,20,60,30,40,0,20,0.4,0,1.240442635689669,0
scenario397,left,0,100,20,80,30,40,0,80,0.2,0,1.219098670928453,0
scenario398,left,0,40,20,80,0,40,0,20,0.4,0,1.1036942386504285,0
scenario399,right,0,100,20,80,30,80,0,20,0.4,0,0.8957831568928014,0
scenario400,left,0,100,20,80,30,80,0,60,0.4,0,1.1758540269131703,0
scenario401,left,0,100,20,40,30,40,0,20,0.8,0,1.1306321276029736,0
scenario402,left,0,100,20,80,0,40,0,20,1.0,0,1.053144206461644,0
scenario403,left,80,100,20,80,30,40,0,20,0.2,0,1.201083715926879,0
scenario404,left,0,40,20,80,-30,40,0,20,0.4,0,1.1285195196888296,0
scenario405,right,0,100,20,80,30,40,0,80,0.4,0,0.9278211375434,0
scenario406,left,0,20,20,80,0,40,0,20,0.4,0,0.994232858686075,0
scenario407,left,0,100,20,80,-30,40,0,20,1.0,0,1.1885789985113446,0
scenario408,left,0,100,20,80,30,80,80,20,0.4,0,1.218410068106078,0
scenario409,left,0,20,20,80,-30,40,0,20,0.4,0,1.1394887637800717,0
scenario410,right,80,100,20,80,30,40,0,20,0.4,0,0.7507117758768049,0
scenario411,left,80,100,20,80,30,40,0,60,0.4,0,1.2298637207598797,0
scenario412,left,0,60,20,80,30,40,0,40,0.4,0,1.2036924949371357,0
scenario413,left,0,100,20,60,30,40,0,20,0.2,0,1.2277554099293648,0
scenario414,left,0,100,20,80,30,40,80,80,0.4,0,1.1180017329761944,0
scenario415,left,0,100,20,40,30,40,100,20,0.4,0,1.123755193613814,0
scenario416,left,0,100,20,40,30,0,0,20,0.4,0,1.1415019757416522,0
scenario417,left,0,100,100,80,0,40,0,20,0.4,0,1.0758909815174516,0
scenario418,left,80,100,20,80,30,40,80,20,0.4,0,1.2959177571037888,0
scenario419,left,0,100,60,80,30,80,0,20,0.4,0,1.2404121792891654,0
scenario420,right,0,100,20,60,30,40,0,20,0.4,0,0.9084599275250952,0
scenario421,left,0,100,20,60,30,40,0,60,0.4,0,1.2139812429294063,0
scenario422,left,0,100,60,80,30,40,0,80,0.4,0,1.1373588464130715,0
scenario423,left,0,100,20,80,30,20,0,80,0.4,0,1.040388221197654,0
scenario424,left,0,0,80,80,30,40,0,20,0.4,0,1.1972170913519684,0
scenario425,left,0,100,80,0,30,40,0,20,0.4,0,1.2046583557774573,0
scenario426,left,0,100,80,80,30,40,0,20,0.0,0,1.2292986320134376,0
scenario427,left,0,100,80,80,60,40,0,20,0.4,0,1.18565783047497,0
scenario428,left,0,100,80,80,90,40,0,20,0.4,0,1.1990687826904372,0
scenario429,left,0,100,100,80,-30,40,0,20,0.4,0,1.1120305474568388,0
scenario430,left,0,100,20,60,30,40,80,20,0.4,0,1.1029102272735656,0
scenario431,left,0,100,20,80,30,40,0,40,0.2,0,1.202358701938148,0
scenario432,left,80,100,60,80,30,40,0,20,0.4,0,1.1021699174671633,0
scenario433,left,80,100,20,80,30,20,0,20,0.4,0,1.216197459715354,0
scenario434,left,0,40,20,80,30,80,0,20,0.4,0,1.240437654670144,0
scenario435,left,0,40,20,80,30,40,0,80,0.4,0,1.222351216827359,0
scenario436,left,0,100,20,80,30,80,0,20,1.0,0,1.270733890784715,0
scenario437,left,0,20,20,80,30,80,0,20,0.4,0,1.2489203660107793,0
scenario438,left,0,100,20,80,30,40,0,80,1.0,0,1.2197298818407467,0
scenario439,left,100,0,20,80,30,40,0,20,0.4,0,1.1467244065563296,0
scenario440,left,100,100,20,0,30,40,0,20,0.4,0,1.2027395117881363,0
scenario441,left,100,100,20,80,30,40,0,20,0.0,0,1.1498539757151789,0
scenario442,left,100,100,40,80,30,40,0,20,0.4,0,1.1026933570090052,0
scenario443,left,100,100,20,80,60,40,0,20,0.4,0,1.2421519370512015,0
scenario444,left,100,100,20,80,90,40,0,20,0.4,0,1.2218978250405528,0
scenario445,right,0,100,20,80,30,40,0,40,0.4,0,0.8941593382194646,0
scenario446,left,0,100,60,60,30,40,0,20,0.4,0,1.1759984290019725,0
scenario447,left,0,100,20,60,30,20,0,20,0.4,0,1.2045475235573566,0
scenario448,left,60,100,20,80,0,40,0,20,0.4,0,1.06693429063247,0
scenario449,left,0,20,20,80,30,40,0,80,0.4,0,1.0943305655942868,0
scenario450,left,80,40,20,80,30,40,0,20,0.4,0,1.2279193062574931,0
scenario451,left,0,100,20,80,30,40,40,20,0.8,0,1.1348668638963446,0
scenario452,left,80,100,20,80,30,40,0,20,1.0,0,1.173470710820951,0
scenario453,left,0,100,20,80,0,40,0,20,0.6,0,1.0504411972265866,0
scenario454,left,60,100,20,80,-30,40,0,20,0.4,0,1.1148580958589616,0
scenario455,left,0,100,20,80,30,40,80,40,0.4,0,1.1234225514535452,0
scenario456,left,80,20,20,80,30,40,0,20,0.4,0,1.1957449728859328,0
scenario457,left,0,40,20,60,30,40,0,20,0.4,0,1.1821668818365378,0
scenario458,left,0,100,20,100,0,40,0,20,0.4,0,1.0376360022662476,0
scenario459,left,0,100,20,80,-30,40,0,20,0.6,0,1.1290152658692658,0
scenario460,left,0,100,100,80,30,80,0,20,0.4,0,1.2394869284725962,0
scenario461,left,0,100,20,60,30,40,0,20,1.0,0,1.200906691379108,0
scenario462,left,0,100,20,80,30,60,0,20,0.8,0,1.1710755351733555,0
scenario463,left,0,100,100,80,30,40,0,80,0.4,0,1.0725223345988104,0
scenario464,left,0,100,20,100,-30,40,0,20,0.4,0,1.1178667401346047,0
scenario465,left,0,20,20,60,30,40,0,20,0.4,0,1.1640965457542434,0
scenario466,left,0,100,20,80,30,0,40,20,0.4,0,1.1083603869358034,0
scenario467,left,0,100,60,80,30,40,0,40,0.4,0,1.1591677968556784,0
scenario468,left,0,100,20,80,30,20,0,40,0.4,0,1.1485211224075669,0
scenario469,left,80,100,100,80,30,40,0,20,0.4,0,1.2763876917300303,0
scenario470,left,0,100,20,80,30,60,100,20,0.4,0,1.224506335174875,0
scenario471,left,0,40,20,80,30,40,0,40,0.4,0,1.2334041786996892,0
scenario472,left,0,100,100,60,30,40,0,20,0.4,0,1.2022146080649392,0
scenario473,left,0,100,20,80,30,40,0,40,1.0,0,1.2906847038537557,0
scenario474,left,60,100,20,80,30,80,0,20,0.4,0,1.106893637213035,0
scenario475,left,0,20,20,80,30,40,0,40,0.4,0,1.224446411440647,0
scenario476,left,0,0,20,80,30,40,60,20,0.4,0,1.1989853492307427,0
scenario477,left,0,100,20,0,30,40,60,20,0.4,0,1.2559804014221958,0
scenario478,left,0,100,40,80,30,40,60,20,0.4,0,1.1896378028320669,0
scenario479,left,0,100,20,80,30,40,60,20,0.0,0,1.183326612003217,0
scenario480,left,0,100,20,80,60,40,60,20,0.4,0,1.239662473949592,0
scenario481,left,0,100,20,80,90,40,60,20,0.4,0,1.2169793560907365,0
scenario482,left,60,100,20,80,30,40,0,80,0.4,0,1.0974225898762222,0
scenario483,left,0,100,20,80,30,80,0,20,0.6,0,1.2259247822924066,0
scenario484,left,0,100,20,80,30,40,0,80,0.6,0,1.2129772689038258,0
scenario485,left,0,60,20,80,30,40,0,20,0.8,0,1.2134401059005284,0
scenario486,left,0,100,20,100,30,80,0,20,0.4,0,1.2263456231488916,0
scenario487,left,0,100,20,100,30,40,0,80,0.4,0,1.10637643172992,0
scenario488,left,80,100,20,80,30,40,0,20,0.6,0,1.188001793783665,0
scenario489,left,0,100,100,80,30,40,0,40,0.4,0,1.0919275065008784,0
scenario490,left,60,100,20,60,30,40,0,20,0.4,0,1.1688930263939536,0
scenario491,left,80,100,20,100,30,40,0,20,0.4,0,1.2313354278544806,0
scenario492,left,0,60,20,80,30,40,100,20,0.4,0,1.19484756042729,0
scenario493,left,0,60,20,80,30,0,0,20,0.4,0,1.171645902865171,0
scenario494,left,0,100,20,60,30,40,0,20,0.6,0,1.2647792718572357,0
scenario495,right,0,100,20,80,30,40,0,20,0.8,0,0.8411735520243585,0
scenario496,left,0,100,20,80,30,40,0,60,0.8,0,1.1901880176355035,0
scenario497,left,60,100,20,80,30,40,0,40,0.4,0,1.1620018336091065,0
scenario498,left,0,100,20,80,30,40,100,20,0.2,0,1.0784668269350492,0
scenario499,left,40,0,20,80,30,40,0,20,0.4,0,1.2129005640844848,0
scenario500,left,40,100,20,0,30,40,0,20,0.4,0,1.1746696425245216,0
scenario501,left,40,100,20,80,30,40,0,20,0.0,0,1.220687822136502,0
scenario502,left,40,100,40,80,30,40,0,20,0.4,0,1.1297011553381844,0
scenario503,left,40,100,20,80,60,40,0,20,0.4,0,1.2094295393673449,0
scenario504,left,40,100,20,80,90,40,0,20,0.4,0,1.2474875433286383,0
scenario505,left,0,100,20,80,30,0,0,20,0.2,0,1.1068774192566286,0
scenario506,left,0,100,20,80,30,40,0,40,0.6,0,1.186315242768654,0
scenario507,left,0,100,20,80,30,40,80,20,0.8,0,1.1070240202458814,0
scenario508,left,0,100,20,100,30,40,0,40,0.4,0,1.227555096058349,0
scenario509,right,0,100,20,80,30,40,100,20,0.4,0,0.8089920262232548,0
scenario510,left,0,100,20,80,30,40,100,60,0.4,0,1.1466338895576251,0
scenario511,right,0,100,20,80,30,0,0,20,0.4,0,0.7419097086299072,0
scenario512,left,0,100,20,80,30,0,0,60,0.4,0,1.094132276511806,0
scenario513,left,0,100,60,80,30,40,0,20,0.8,0,1.0961519118376457,0
scenario514,left,0,100,20,80,30,20,0,20,0.8,0,1.1369861905231695,0
scenario515,left,0,100,20,80,30,0,80,20,0.4,0,1.1367378962085977,0
scenario516,left,0,40,20,80,30,40,0,20,0.8,0,1.1639059335400128,0
scenario517,left,0,100,60,80,30,40,100,20,0.4,0,1.1417282318055229,0
scenario518,left,0,100,20,80,30,20,100,20,0.4,0,1.1196538648176768,0
scenario519,left,0,100,60,80,30,0,0,20,0.4,0,1.1487600491391794,0
scenario520,left,0,20,20,80,30,40,0,20,0.8,0,1.084195368478869,0
scenario521,left,0,40,20,80,30,40,100,20,0.4,0,1.1046257914970516,0
scenario522,left,0,40,20,80,30,0,0,20,0.4,0,1.1722768367426295,0
scenario523,left,0,100,20,80,30,40,100,20,1.0,0,1.1629445762063573,0
scenario524,left,0,20,20,80,30,40,100,20,0.4,0,1.2906708489533345,0
scenario525,left,0,100,20,80,30,0,0,20,1.0,0,1.1493926471503355,0
scenario526,left,0,100,100,80,30,40,0,20,0.8,0,1.1387609843932784,0
scenario527,left,0,20,20,80,30,0,0,20,0.4,0,1.138676676853236,0
scenario528,left,0,100,100,80,30,40,100,20,0.4,0,1.1663531555393754,0
scenario529,left,0,100,100,80,30,0,0,20,0.4,0,1.143698130724106,0
scenario530,left,60,100,20,80,30,40,0,20,0.8,0,1.176220003054152,0
scenario531,left,0,0,20,40,30,40,0,20,0.4,0,1.1810835112837312,0
scenario532,left,0,100,20,40,30,40,0,20,0.0,0,1.0628609812565517,0
scenario533,left,0,100,40,40,30,40,0,20,0.4,0,1.1342878011209403,0
scenario534,left,0,100,20,40,60,40,0,20,0.4,0,1.21101684072322,0
scenario535,left,0,100,20,40,90,40,0,20,0.4,0,1.1648378183033332,0
scenario536,left,0,100,20,100,30,40,0,20,0.8,0,1.2853934893808954,0
scenario537,left,60,100,20,80,30,40,100,20,0.4,0,1.062462397863842,0
scenario538,left,60,100,20,80,30,0,0,20,0.4,0,1.2165922436909626,0
scenario539,left,0,100,20,80,30,40,100,20,0.6,0,1.2347650185813226,0
scenario540,left,0,100,20,80,30,0,0,20,0.6,0,1.1579579978349253,0
scenario541,left,0,100,20,100,30,40,100,20,0.4,0,1.150651119461838,0
scenario542,left,0,100,20,100,30,0,0,20,0.4,0,1.0992395836045736,0
scenario543,left,0,0,20,80,30,40,40,20,0.4,0,1.2573515982276071,0
scenario544,left,0,100,20,0,30,40,40,20,0.4,0,1.226363887017936,0
scenario545,left,0,100,20,80,30,40,40,20,0.0,0,1.1279413181918791,0
scenario546,left,0,100,40,80,30,40,40,20,0.4,0,1.1758377534929174,0
scenario547,left,0,100,20,80,60,40,40,20,0.4,0,1.1907033145098322,0
scenario548,left,0,100,20,80,90,40,40,20,0.4,0,1.2068023551751252,0
scenario549,left,0,0,20,80,30,60,0,20,0.4,0,1.1091695691388472,0
scenario550,left,0,100,20,0,30,60,0,20,0.4,0,1.1938405381597723,0
scenario551,left,0,100,40,80,30,60,0,20,0.4,0,1.195773838271748,0
scenario552,left,0,100,20,80,30,60,0,20,0.0,0,1.2009504609921628,0
scenario553,left,0,100,20,80,60,60,0,20,0.4,0,1.1818051761355866,0
scenario554,left,0,100,20,80,90,60,0,20,0.4,0,1.0883431597283195,0
scenario555,left,0,100,20,80,0,80,0,20,0.4,0,1.1049386783471054,0
scenario556,left,0,60,20,0,30,40,0,20,0.4,0,1.2790204680287367,0
scenario557,left,0,60,20,80,30,40,0,20,0.0,0,1.1675132148372631,0
scenario558,left,0,60,40,80,30,40,0,20,0.4,0,1.132866937834382,0
scenario559,left,0,60,20,80,60,40,0,20,0.4,0,1.2207095159737449,0
scenario560,left,0,60,20,80,90,40,0,20,0.4,0,1.1923136459206478,0
scenario561,left,0,100,20,80,0,40,0,80,0.4,0,1.1176239884902617,0
scenario562,left,0,100,20,80,-30,80,0,20,0.4,0,1.0990061989826378,0
scenario563,left,0,100,20,80,-30,40,0,80,0.4,0,1.2627941741179414,0
scenario564,left,80,100,20,80,0,40,0,20,0.4,0,1.0177273926659,0
scenario565,left,80,100,20,80,-30,40,0,20,0.4,0,3.088446780943205,0
scenario566,left,0,0,20,80,30,40,0,20,0.2,0,1.2128243061642352,0
scenario567,left,0,100,20,0,30,40,0,20,0.2,0,1.204789511146043,0
scenario568,left,0,100,40,80,30,40,0,20,0.2,0,1.1108466188481978,0
scenario569,left,0,100,20,80,60,40,0,20,0.2,0,1.210495801128587,0
scenario570,left,0,100,20,80,90,40,0,20,0.2,0,1.2068851116369677,0
scenario571,left,0,100,20,60,0,40,0,20,0.4,0,1.128841795906724,0
scenario572,left,0,100,20,60,-30,40,0,20,0.4,0,1.1180772218176172,0
scenario573,right,0,0,20,80,30,40,0,20,0.4,0,0.8806516984757521,0
scenario574,right,0,100,20,0,30,40,0,20,0.4,0,0.8359188940184725,0
scenario575,right,0,100,20,80,30,40,0,20,0.0,0,0.7201548883732998,0
scenario576,right,0,100,40,80,30,40,0,20,0.4,0,0.7513570327353022,0
scenario577,right,0,100,20,80,60,40,0,20,0.4,0,0.8583994857396265,0
scenario578,right,0,100,20,80,90,40,0,20,0.4,0,0.7221537213944953,0
scenario579,left,0,0,20,80,30,40,0,60,0.4,0,1.1998026248275298,0
scenario580,left,0,100,20,0,30,40,0,60,0.4,0,1.220537923768949,0
scenario581,left,0,100,40,80,30,40,0,60,0.4,0,1.140877691125799,0
scenario582,left,0,100,20,80,30,40,0,60,0.0,0,1.2471461094767071,0
scenario583,left,0,100,20,80,60,40,0,60,0.4,0,1.2091120784244118,0
scenario584,left,0,100,20,80,90,40,0,60,0.4,0,1.0969181796517795,0
scenario585,left,0,0,20,80,30,40,80,20,0.4,0,1.197590380829818,0
scenario586,left,0,100,20,0,30,40,80,20,0.4,0,1.272267038895396,0
scenario587,left,0,100,40,80,30,40,80,20,0.4,0,1.186509063054172,0
scenario588,left,0,100,20,80,30,40,80,20,0.0,0,1.2683353900258014,0
scenario589,left,0,100,20,80,30,80,0,80,0.4,0,1.2010651346935382,0
scenario590,left,0,100,20,80,60,40,80,20,0.4,0,1.111829693207422,0
scenario591,left,0,100,20,80,90,40,80,20,0.4,0,1.204472661811289,0
scenario592,left,0,100,20,80,0,40,0,40,0.4,0,1.0560366671396877,0
scenario593,left,80,100,20,80,30,80,0,20,0.4,0,1.1897794831956787,0
scenario594,left,0,100,20,80,-30,40,0,40,0.4,0,1.1041962515401482,0
scenario595,left,80,100,20,80,30,40,0,80,0.4,0,1.191925380696991,0
scenario596,left,0,0,60,80,30,40,0,20,0.4,0,1.1005143111313818,0
scenario597,left,0,100,60,0,30,40,0,20,0.4,0,1.1094026956283738,0
scenario598,left,0,100,60,80,30,40,0,20,0.0,0,1.1369496640754957,0
scenario599,left,0,100,60,80,60,40,0,20,0.4,0,1.1834099326680638,0
scenario600,left,0,100,60,80,90,40,0,20,0.4,0,1.2536349283388537,0
scenario601,left,0,0,20,80,30,20,0,20,0.4,0,1.196868400850757,0
scenario602,left,0,100,20,0,30,20,0,20,0.4,0,1.109364352126199,0
scenario603,left,0,100,20,80,30,20,0,20,0.0,0,1.1539835623026995,0
scenario604,left,0,100,40,80,30,20,0,20,0.4,0,1.0604360984629864,0
scenario605,left,0,100,20,80,60,20,0,20,0.4,0,1.1189948042166584,0
scenario606,left,0,100,20,80,90,20,0,20,0.4,0,1.1725723240823067,0
scenario607,left,0,100,20,60,30,80,0,20,0.4,0,1.190355351287994,0
scenario608,left,0,100,20,60,30,40,0,80,0.4,0,1.1212442000007286,0
scenario609,left,0,40,20,0,30,40,0,20,0.4,0,1.1915249866891304,0
scenario610,left,0,40,20,80,30,40,0,20,0.0,0,1.1993864132930592,0
scenario611,left,0,40,40,80,30,40,0,20,0.4,0,1.116643595385823,0
scenario612,left,0,40,20,80,60,40,0,20,0.4,0,1.2246563064662928,0
scenario613,left,0,40,20,80,90,40,0,20,0.4,0,1.2268979801730693,0
scenario614,left,0,0,20,80,30,40,0,20,1.0,0,1.183134048865207,0
scenario615,left,0,100,20,0,30,40,0,20,1.0,0,1.2330451117033276,0
scenario616,left,0,100,40,80,30,40,0,20,1.0,0,1.2050929689302934,0
scenario617,left,0,100,20,80,60,40,0,20,1.0,0,1.1971450115635025,0
scenario618,left,0,100,20,80,90,40,0,20,1.0,0,1.1882200600843225,0
scenario619,left,80,100,20,60,30,40,0,20,0.4,0,1.2321921157967723,0
scenario620,left,0,20,20,0,30,40,0,20,0.4,0,1.241924132141598,0
scenario621,left,0,20,20,80,30,40,0,20,0.0,0,1.299522566597808,0
scenario622,left,0,20,40,80,30,40,0,20,0.4,0,1.0869405461451298,0
scenario623,left,0,20,20,80,60,40,0,20,0.4,0,1.1868498335337463,0
scenario624,left,0,20,20,80,90,40,0,20,0.4,0,1.2386599725106142,0
scenario625,left,0,100,20,80,30,80,0,40,0.4,0,1.2214276518701948,0
scenario626,left,0,0,100,80,30,40,0,20,0.4,0,1.2291313123753342,0
scenario627,left,0,100,100,0,30,40,0,20,0.4,0,1.2048831311083303,0
scenario628,left,0,100,100,80,30,40,0,20,0.0,0,1.2050584869168477,0
scenario629,left,0,100,100,80,60,40,0,20,0.4,0,1.2014158701384372,0
scenario630,left,0,100,100,80,90,40,0,20,0.4,0,1.2276506929320616,0
scenario631,left,80,100,20,80,30,40,0,40,0.4,0,1.2405298981788155,0
scenario632,left,0,100,20,60,30,40,0,40,0.4,0,1.1867096287736985,0
scenario633,left,60,0,20,80,30,40,0,20,0.4,0,1.2047798466030055,0
scenario634,left,60,100,20,0,30,40,0,20,0.4,0,1.22155606315671,0
scenario635,left,60,100,20,80,30,40,0,20,0.0,0,1.2266702507824705,0
scenario636,left,60,100,40,80,30,40,0,20,0.4,0,1.1006132368162869,0
scenario637,left,60,100,20,80,60,40,0,20,0.4,0,1.1906528174458886,0
scenario638,left,60,100,20,80,90,40,0,20,0.4,0,1.1651569350494302,0
scenario639,left,0,0,20,80,30,40,0,20,0.6,0,1.2029042338541236,0
scenario640,left,0,100,20,0,30,40,0,20,0.6,0,1.223803798677115,0
scenario641,left,0,100,40,80,30,40,0,20,0.6,0,1.1411973719781898,0
scenario642,left,0,100,20,80,60,40,0,20,0.6,0,1.2167009599319474,0
scenario643,left,0,100,20,80,90,40,0,20,0.6,0,1.2219581016360344,0
scenario644,left,0,100,20,80,0,40,0,20,0.8,0,1.0638688102354483,0
scenario645,left,0,0,20,100,30,40,0,20,0.4,0,1.241475852014998,0
scenario646,left,0,100,40,100,30,40,0,20,0.4,0,1.111010447854783,0
scenario647,left,0,100,20,100,30,40,0,20,0.0,0,1.1989691505050626,0
scenario648,left,0,100,20,100,60,40,0,20,0.4,0,1.178926714722131,0
scenario649,left,0,100,20,100,90,40,0,20,0.4,0,1.1986807382288096,0
scenario650,left,0,100,20,80,-30,40,0,20,0.8,0,0.7629173677112258,0
scenario651,left,0,100,20,80,0,40,100,20,0.4,0,1.1086197077333253,0
scenario652,left,0,100,20,80,0,0,0,20,0.4,0,1.1420422785447557,0
scenario653,left,0,100,20,80,-30,40,100,20,0.4,0,1.1106823691452286,0
scenario654,left,0,100,20,80,-30,0,0,20,0.4,0,0.9271131205454656,0
scenario655,left,0,100,20,80,30,80,0,20,0.8,0,1.1906261070581066,0
scenario656,left,0,100,20,80,30,40,0,80,0.8,0,1.2176575873992337,0
scenario657,left,80,100,20,80,30,40,0,20,0.8,0,1.2170915088272498,0
scenario658,left,0,100,20,80,30,80,100,20,0.4,0,1.1204733470949868,0
scenario659,left,0,100,20,80,30,40,100,80,0.4,0,1.1724461064178242,0
scenario660,left,0,100,20,80,30,0,0,80,0.4,0,1.1812108304683446,0
scenario661,left,0,100,20,60,30,40,0,20,0.8,0,1.2259384029942189,0
scenario662,left,80,100,20,80,30,40,100,20,0.4,0,1.177955374274723,0
scenario663,left,80,100,20,80,30,0,0,20,0.4,0,1.1129646851453865,0
scenario664,left,0,100,20,60,30,40,100,20,0.4,0,1.1699671429375005,0
scenario665,left,0,100,20,60,30,0,0,20,0.4,0,1.1745946324644485,0
scenario666,left,0,100,20,80,30,40,0,40,0.8,0,1.2018842783455677,0
scenario667,left,0,100,20,80,30,40,100,40,0.4,0,1.14442451420488,0
scenario668,left,0,100,20,80,30,0,0,40,0.4,0,1.1409952680389266,0
scenario669,left,0,100,20,80,30,40,100,20,0.8,0,1.1757224920957337,0
scenario670,left,0,100,20,80,30,0,0,20,0.8,0,1.1746986264580686,0
scenario671,left,0,100,20,80,30,0,100,20,0.4,0,1.1208246395181107,0
scenario672,left,0,0,20,80,0,40,0,20,0.4,0,0.8302399962851297,0
scenario673,left,0,100,20,0,0,40,0,20,0.4,0,1.1600094959729257,0
scenario674,left,0,100,40,80,0,40,0,20,0.4,0,1.124656481032985,0
scenario675,left,0,100,20,80,0,40,0,20,0.0,0,1.106163206307454,0
scenario676,left,0,0,20,80,-30,40,0,20,0.4,0,1.1609453363697322,0
scenario677,left,0,100,20,0,-30,40,0,20,0.4,0,1.0612094455757135,0
scenario678,left,0,100,20,80,-30,40,0,20,0.0,0,0.9654052772800245,0
scenario679,left,0,100,40,80,-30,40,0,20,0.4,0,1.1704649877047169,0
scenario680,left,0,0,20,80,30,80,0,20,0.4,0,1.1539148871569105,0
scenario681,left,0,100,20,0,30,80,0,20,0.4,0,1.182463545338783,0
scenario682,left,0,100,40,80,30,80,0,20,0.4,0,1.1095064236637908,0
scenario683,left,0,100,20,80,30,80,0,20,0.0,0,1.1752879796706253,0
scenario684,left,0,100,20,80,60,80,0,20,0.4,0,1.2193824106726727,0
scenario685,left,0,100,20,80,90,80,0,20,0.4,0,1.2412136878441895,0
scenario686,left,0,0,20,80,30,40,0,80,0.4,0,1.2401929292002678,0
scenario687,left,0,100,20,0,30,40,0,80,0.4,0,1.113531047420383,0
scenario688,left,0,100,40,80,30,40,0,80,0.4,0,1.1548975711005658,0
scenario689,left,0,100,20,80,30,40,0,80,0.0,0,1.207810237475606,0
scenario690,left,0,100,20,80,60,40,0,80,0.4,0,1.136781100126684,0
scenario691,left,0,100,20,80,90,40,0,80,0.4,0,1.1564165700879727,0
scenario692,left,80,0,20,80,30,40,0,20,0.4,0,1.2769842559444986,0
