instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario303,c4,2,0,1,2,1.0,60,20,40,60,0,40,60,1,0.0,1
scenario304,c1,1,2,0,2,1.0,20,0,60,100,100,0,100,0,1967.7844315544328,0
scenario305,c4,2,0,1,0,0.4,0,40,60,100,80,80,40,0,3.257511452210548,0
scenario306,c4,1,0,2,0,0.4,100,0,20,0,80,20,80,0,1.62816782357441,0
scenario307,c4,2,0,1,2,0.6,80,60,20,0,20,60,40,1,0.0,1
scenario308,c4,1,2,2,0,1.0,0,100,0,40,40,80,20,0,9999.0,0
scenario309,c4,1,0,2,0,1.0,40,80,100,20,100,80,0,1,0.0,1
scenario310,c2,2,1,0,1,1.0,100,100,60,0,0,0,80,0,3.294491555574759,0
scenario311,c1,1,2,0,2,0.8,0,0,60,20,0,80,0,0,7634.765141874805,0
scenario312,c2,0,1,2,1,0.6,100,40,80,20,40,40,40,0,5.2711350764897205,0
scenario313,c1,1,2,0,1,0.6,20,80,40,100,0,80,60,0,4.5948370211217,0
scenario314,c1,1,2,0,2,0.2,100,20,20,100,0,100,0,1,0.0,1
scenario315,c4,2,0,1,0,0.8,80,40,20,20,80,60,0,0,2.63214325493074,0
scenario316,c2,2,0,0,1,0.8,0,60,40,0,80,40,80,0,9999.0,0
scenario317,c4,1,0,2,0,0.1,60,60,0,0,80,40,0,1,0.0,1
scenario318,c1,1,2,0,2,0.2,40,60,100,20,60,100,80,0,3.761492214476688,0
scenario319,c1,1,2,0,2,0.8,40,100,60,100,20,60,40,0,3.886257304935412,0
scenario320,c4,2,0,1,0,1.0,60,40,100,40,80,60,100,0,3.2851227503653933,0
scenario321,c2,0,1,2,1,0.8,60,100,100,80,60,0,0,0,3.909386817984549,0
scenario322,c1,1,2,0,2,1.0,0,20,80,80,20,100,40,0,8948.5571370114,0
scenario323,c2,0,1,2,1,0.4,80,0,100,20,60,20,60,0,3.352746569979971,0
scenario324,c2,2,1,0,1,0.1,60,40,40,100,80,100,80,0,4.225888693102733,0
scenario325,c4,2,0,1,0,0.6,100,40,20,100,20,60,20,0,2.4811126270950634,0
scenario326,c4,2,0,1,0,0.4,20,0,100,0,0,40,40,0,3.577034977854016,0
scenario327,c2,0,1,2,0,0.8,0,20,0,40,60,0,0,0,3.191360838309602,0
scenario328,c1,0,2,1,2,0.4,20,80,100,100,40,40,60,0,4.871670870261122,0
scenario329,c4,1,0,2,0,0.8,20,100,100,60,80,0,20,0,2.6679980198440374,0
scenario330,c2,2,0,0,1,0.4,40,80,100,60,20,100,100,0,3.42123662772449,0
scenario331,c4,2,0,1,0,0.1,80,0,40,60,100,60,20,0,2.9188869172639778,0
scenario332,c4,1,0,2,0,0.6,20,60,80,40,80,80,100,0,9999.0,0
scenario333,c4,2,0,1,0,0.6,40,100,80,20,100,100,100,0,2.7202199250506243,0
scenario334,c1,1,2,0,2,0.1,0,0,20,60,0,40,20,0,9999.0,0
scenario335,c2,2,1,0,1,1.0,0,100,0,100,20,60,60,0,9999.0,0
scenario336,c4,1,0,2,0,0.4,80,20,60,60,20,80,20,0,2.577622759224945,0
scenario337,c2,2,1,0,1,0.2,80,80,60,100,100,20,40,0,3.215890699277732,0
scenario338,c2,0,1,2,0,0.8,0,80,40,100,60,100,20,0,2.3970519868491977,0
scenario339,c2,0,1,2,1,0.1,60,60,80,20,80,100,40,0,3.8495958501616494,0
scenario340,c1,1,2,0,2,1.0,60,20,80,0,20,20,100,0,7.4927275153674415,0
scenario341,c4,2,0,1,0,0.2,100,40,60,80,40,40,100,0,4.575431089317367,0
scenario342,c1,1,2,0,2,0.8,60,100,60,20,20,20,80,0,3.915663439799456,0
scenario343,c2,0,1,2,1,0.4,100,60,0,0,0,60,0,0,1.1332493471300864,0
scenario344,c1,1,2,0,2,1.0,100,0,60,100,60,100,20,0,2.814154154070159,0
scenario345,c4,2,0,1,0,0.8,40,60,20,20,40,40,60,0,2.8899012936199098,0
scenario346,c2,0,1,2,1,0.1,40,100,100,0,40,20,40,0,4.342844159859582,0
scenario347,c4,2,0,1,0,0.2,20,100,0,80,60,20,60,0,3.3246835503003065,0
scenario348,c1,1,2,0,1,1.0,80,40,60,60,100,0,0,1,0.0,1
scenario349,c4,2,0,1,0,0.1,40,20,80,20,100,60,20,0,2.786260981962565,0
scenario350,c4,2,0,1,0,0.2,0,80,40,80,100,60,20,0,2.6514803212382856,0
scenario351,c1,0,2,1,2,0.1,100,40,80,20,100,0,60,0,5.330643069950826,0
scenario352,c4,2,0,1,0,0.1,20,60,40,60,40,20,0,0,2.4580766063051733,0
scenario353,c2,0,1,2,1,0.4,40,0,0,0,40,100,0,0,3.5774324645970808,0
scenario354,c4,2,0,1,0,0.8,60,0,0,0,100,80,0,0,2.8994169566474364,0
scenario355,c2,0,1,2,0,0.4,40,100,20,0,80,60,20,0,3.0889930441129305,0
scenario356,c1,1,2,0,2,0.1,60,40,20,0,60,60,40,0,3.306695396370825,0
scenario357,c2,2,1,0,1,0.2,80,60,100,0,40,0,100,0,8986.406963225823,0
scenario358,c1,1,2,0,2,0.8,20,80,20,100,40,0,100,0,3439.8344896839462,0
scenario359,c4,2,0,1,0,0.6,100,20,60,80,100,20,80,0,5.014891147152319,0
scenario360,c2,0,1,2,0,0.2,40,100,40,100,100,0,100,0,3.182176857690608,0
scenario361,c1,0,1,1,2,1.0,40,40,0,0,100,100,20,0,5.124917580664086,0
scenario362,c1,1,2,0,2,1.0,60,0,100,80,60,40,40,0,2.0042569250207127,0
scenario363,c2,0,1,2,0,0.4,80,60,100,40,100,40,20,0,2.098339950418957,0
scenario364,c4,2,0,1,0,0.6,0,0,100,80,0,80,80,0,2.867813742839585,0
scenario365,c2,0,1,2,1,0.4,100,80,80,80,100,80,100,0,4.904688939832913,0
scenario366,c4,2,0,1,0,0.4,80,100,20,80,20,80,80,0,3.434582731902833,0
scenario367,c1,1,2,0,2,0.6,0,0,80,0,80,60,100,0,3512.6805683096145,0
scenario368,c1,1,2,0,2,0.6,40,20,0,100,60,40,60,0,3.53231851529055,0
scenario369,c1,1,2,0,2,0.6,0,20,20,100,100,0,20,0,2741.149253186068,0
scenario370,c2,0,1,2,0,0.2,100,20,0,80,80,20,20,1,0.0,1
scenario371,c1,1,2,0,1,0.4,0,100,20,40,60,100,0,0,2690.15642689304,0
scenario372,c1,1,2,0,2,0.8,20,40,60,0,80,20,60,0,5.928905148827751,0
scenario373,c2,2,0,0,1,0.4,60,60,0,20,60,0,80,0,7.351595064879103,0
scenario374,c4,1,2,2,0,0.6,0,20,40,20,20,0,40,0,9999.0,0
scenario375,c4,1,2,2,0,0.2,60,0,80,20,0,20,20,1,0.0,1
scenario376,c4,1,0,2,0,0.1,80,20,20,100,20,0,100,0,2.297510757151147,0
scenario377,c4,2,0,1,0,0.2,20,0,80,0,60,40,60,0,1.89343854123232,0
scenario378,c4,2,0,1,2,0.4,60,80,20,80,80,80,60,0,0.9288316550846272,0
scenario379,c2,0,1,2,0,0.6,100,0,40,40,0,20,0,0,3.7656207153996064,0
scenario380,c2,2,0,0,1,0.6,20,100,20,0,100,0,40,0,3.213039754586258,0
scenario381,c1,1,2,0,1,0.6,20,20,60,0,40,100,80,0,3.64845461416452,0
scenario382,c1,1,2,0,2,0.8,0,60,80,100,80,20,100,0,9999.0,0
scenario383,c1,0,1,1,2,0.6,0,40,40,60,100,80,40,0,9999.0,0
scenario384,c2,0,1,2,0,0.2,0,60,0,40,0,100,60,0,3.462543285935969,0
scenario385,c4,2,0,1,0,0.1,80,100,40,80,80,100,20,0,2.8679671199486343,0
scenario386,c1,1,2,0,2,0.8,80,0,80,80,100,100,40,0,3.1686574087351125,0
scenario387,c4,2,0,1,0,1.0,80,80,40,100,20,40,60,0,3.2292132938660094,0
scenario388,c1,1,2,0,1,0.8,40,0,40,20,100,100,40,0,3.7632991912739344,0
scenario389,c4,2,0,1,0,0.1,60,0,60,60,60,100,100,0,3.294430446185173,0
scenario390,c4,2,0,1,0,0.8,100,100,100,40,40,60,0,0,2.127041564782388,0
scenario391,c1,0,1,1,2,0.1,80,40,40,60,40,100,80,0,4.543692996105388,0
scenario392,c2,2,1,0,1,0.8,40,0,60,60,20,60,0,0,3.769201868668268,0
scenario393,c2,0,1,2,1,0.2,100,0,100,60,20,80,20,0,3.196950955451214,0
scenario394,c1,1,2,0,2,0.6,100,100,20,60,80,20,100,0,3.157436416524907,0
scenario395,c1,0,2,1,2,0.8,20,80,0,20,20,60,60,0,4.774760648631839,0
scenario396,c2,0,1,2,1,0.4,100,20,20,0,40,40,60,0,5.040930257906824,0
scenario397,c1,0,2,1,2,1.0,80,100,80,60,0,80,0,0,4.435390000088894,0
scenario398,c2,0,1,2,1,0.4,100,40,80,60,100,60,60,0,4.5671107686733095,0
scenario399,c4,2,0,1,2,0.2,0,100,80,40,20,40,80,0,0.935753865255914,0
scenario400,c4,2,0,1,2,0.2,60,60,60,100,80,0,40,1,0.0,1
scenario401,c4,2,0,1,0,0.6,60,80,100,40,60,20,40,0,3.107860564593939,0
scenario402,c2,0,1,2,1,0.1,60,60,80,40,0,40,40,0,4.919765929419422,0
scenario403,c1,1,2,0,2,0.6,60,20,0,80,100,100,0,0,2.688508287473726,0
scenario404,c4,1,0,2,0,0.2,40,20,40,20,80,20,20,1,0.0,1
scenario405,c4,1,2,2,0,0.8,40,20,60,60,60,40,40,0,2.179823033592013,0
scenario406,c2,2,0,0,1,1.0,20,80,100,100,80,60,0,0,9999.0,0
scenario407,c4,1,0,2,0,0.2,60,80,80,0,60,0,20,1,0.0,1
scenario408,c4,2,0,1,0,0.8,80,60,80,60,40,60,80,0,3.612178166615304,0
scenario409,c1,0,2,1,2,0.8,20,40,100,80,20,100,20,0,4.69212156104824,0
scenario410,c2,0,1,2,1,0.6,100,60,60,100,40,20,60,0,4.628573959145402,0
scenario411,c1,0,1,1,2,0.1,0,100,100,100,60,40,40,0,8.17637378969053,0
scenario412,c4,2,0,1,0,0.2,100,40,40,40,20,100,100,0,3.645988238275863,0
scenario413,c4,2,0,1,0,0.4,40,80,60,80,40,100,20,0,3.4811085074574986,0
scenario414,c1,1,2,0,2,0.1,80,40,60,40,40,80,0,0,2.4339567784187746,0
scenario415,c2,2,1,0,1,1.0,40,40,80,20,0,20,40,0,2.7946206198104324,0
scenario416,c1,0,2,1,2,0.4,20,80,0,20,100,20,100,0,9999.0,0
scenario417,c2,0,1,2,1,0.2,0,40,20,80,100,60,100,0,4.725267232034866,0
scenario418,c1,1,2,0,1,0.6,80,0,0,60,20,40,0,0,2.6419341335267923,0
scenario419,c4,1,2,2,0,0.2,80,40,20,40,80,40,20,0,2.6188847409066933,0
scenario420,c1,0,1,1,2,0.4,20,20,60,40,100,80,0,0,5.134087614242327,0
scenario421,c2,0,1,2,1,0.4,0,80,40,0,0,40,0,0,5.203121232185157,0
scenario422,c1,1,2,0,2,0.2,60,40,0,20,40,40,60,0,3.242723380093871,0
scenario423,c1,1,2,0,2,0.8,60,100,100,40,0,100,100,0,4.19019111564953,0
scenario424,c4,2,0,1,0,0.1,40,20,60,0,0,100,60,0,3.462710635474078,0
scenario425,c2,0,1,2,0,0.2,80,100,60,100,60,80,20,0,2.9393527341303343,0
scenario426,c2,0,1,2,1,0.1,100,40,100,60,0,40,0,0,3.189454416095357,0
scenario427,c2,0,1,2,1,0.8,100,20,80,100,40,0,80,0,3.8814393398520286,0
scenario428,c2,0,1,2,1,1.0,0,80,100,20,20,0,20,0,5.776171032648676,0
scenario429,c4,1,0,2,0,1.0,100,20,100,40,80,100,80,0,2.32477741573733,0
scenario430,c4,2,0,1,2,0.8,60,60,20,0,20,20,80,0,0.8498243124499892,0
scenario431,c1,1,2,0,1,0.1,40,40,0,100,80,20,0,0,3.848131478321952,0
scenario432,c4,2,0,1,2,0.1,100,100,0,20,100,100,0,1,0.0,1
scenario433,c2,0,1,2,1,0.2,20,40,0,100,100,80,0,0,4.720576271758299,0
scenario434,c4,2,0,1,0,0.2,0,0,40,40,40,60,40,0,3.5309929424314097,0
scenario435,c2,0,1,2,1,0.2,100,60,20,60,0,40,40,0,3.507987893957369,0
scenario436,c2,0,1,2,1,0.4,80,0,100,80,100,60,60,0,3.5186966738552887,0
scenario437,c2,2,1,0,1,0.1,80,40,100,100,0,60,60,0,3.3708144870181007,0
scenario438,c4,2,0,1,0,0.4,0,100,40,0,60,40,100,0,2.1954866142524767,0
scenario439,c2,0,1,2,1,0.6,100,0,0,40,80,0,0,0,3.235592176410378,0
scenario440,c2,2,0,0,1,0.6,40,20,100,20,60,80,60,0,3.798697369039626,0
scenario441,c1,1,2,0,2,0.6,20,0,0,60,100,100,0,0,2.824070100147886,0
scenario442,c4,2,0,1,0,0.6,0,100,0,40,0,40,80,0,1.997100840141576,0
scenario443,c2,0,1,2,0,0.1,0,20,60,80,80,40,100,0,4.225495948798703,0
scenario444,c4,1,2,2,0,1.0,40,60,40,0,40,20,20,1,0.0,1
scenario445,c1,1,2,0,1,0.1,40,0,0,0,20,40,40,0,4.597534329756578,0
scenario446,c2,2,1,0,1,0.4,20,20,80,80,20,40,0,0,9999.0,0
scenario447,c1,1,2,0,2,1.0,100,100,20,80,40,40,0,0,2.294232134296332,0
scenario448,c4,1,0,2,0,0.6,0,80,20,20,60,60,60,0,9999.0,0
scenario449,c4,2,0,1,0,0.8,40,100,40,80,0,0,80,0,3.4178504575151005,0
scenario450,c1,1,2,0,1,0.1,80,0,100,100,40,20,0,0,2.206680781723225,0
scenario451,c1,0,2,1,2,0.2,0,80,20,0,60,100,40,0,4.862797276565307,0
scenario452,c1,0,2,1,2,0.6,60,0,0,80,80,100,40,0,5.023102396696442,0
scenario453,c1,1,2,0,1,0.2,0,100,40,80,60,20,100,0,2635.847601084634,0
scenario454,c2,0,1,2,1,0.1,60,100,100,80,40,80,0,0,3.970253936735616,0
scenario455,c2,0,1,2,1,0.4,20,80,100,20,0,80,20,0,6.493322721280324,0
scenario456,c2,0,1,2,1,0.4,20,20,20,0,100,60,100,0,4.665049793178389,0
