Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario276,c4,base,40,0.1,60,right,0,60,100,base,20,80,0,left,0,2.737701153251204,0
scenario277,c1,left,20,0.4,80,left,100,20,80,right,60,100,30,base,1,2.329141467043219,1
scenario278,c4,base,100,0.8,60,right,80,80,40,base,20,80,90,left,0,1.9155402655043448,0
scenario279,c1,right,60,0.2,0,left,40,0,20,right,100,40,-60,base,0,1.918811929651945,0
scenario280,c1,right,100,0.6,80,left,60,0,80,right,0,0,-90,base,0,2.779791921532939,0
scenario281,c2,left,20,0.2,100,right,80,0,80,left,20,20,-30,base,0,4.142974136487492,0
scenario282,c2,left,0,0.6,100,base_left_lane,0,80,0,left,60,80,-60,right,0,3.2054600826453594,0
scenario283,c2,base,20,0.1,100,base_left_lane,0,100,80,left,40,100,0,right,0,2.6724815723948585,0
scenario284,c1,right,60,0.2,40,base_left_lane,20,100,100,left,0,0,30,left,0,1.620113567225809,0
scenario285,c2,left,0,0.8,20,right,60,20,100,base,100,0,-90,base,0,3.811683392970065,0
scenario286,c1,right,80,0.1,0,base,20,20,20,right,80,80,-60,left,1,3.844077164289505,1
scenario287,c4,base,60,1.0,40,right,20,80,60,base,80,0,90,left,0,2.678544697218092,0
scenario288,c4,base,0,0.4,80,left,40,100,60,base,60,100,-90,right,1,1.1244351789570686,1
scenario289,c1,right,20,0.6,0,base,0,0,20,right,40,80,-30,left,0,0.9772918385496514,0
scenario290,c4,right,100,0.8,80,right,0,60,0,base,0,100,0,left,1,9999.0,1
scenario291,c2,left,100,0.8,20,right,0,100,80,left,60,20,-60,base,0,4.5032497110229865,0
scenario292,c4,right,100,0.8,20,right,80,0,40,base,40,20,-60,left,1,9999.0,1
scenario293,c4,base,80,0.2,40,left,20,80,40,right,20,20,-90,right,0,1.445639813081775,0
scenario294,c4,base,0,0.8,40,left,100,80,60,right,20,20,30,right,0,1.5199554523007404,0
scenario295,c1,left,80,1.0,0,left,40,80,20,right,40,0,60,base,0,2.764413264003532,0
scenario296,c4,base,80,1.0,0,right,60,20,20,base,80,80,60,left,0,2.408760931075531,0
scenario297,c1,right,0,0.1,20,left,40,20,100,right,20,80,0,base,0,2.573398068828937,0
scenario298,c4,base,100,0.2,60,left,0,20,100,base,100,20,30,right,0,2.9628043797875843,0
scenario299,c1,right,80,0.6,60,base,0,20,0,right,80,60,30,left,0,9999.0,0
scenario300,c4,base,20,0.1,60,left,20,20,80,right,40,20,-90,right,0,2.241540003936779,0
scenario301,c2,base,60,0.8,40,base_left_lane,40,20,40,left,20,60,-90,right,0,2.3922753475256857,0
scenario302,c2,left,20,0.6,60,right,100,100,20,base,100,80,0,base,0,4.221377488578218,0
scenario303,c4,right,0,0.1,100,right,20,0,40,base,0,20,0,left,0,9999.0,0
scenario304,c4,base,20,0.1,0,left,40,0,0,base,80,100,90,right,0,2.6420122485806647,0
scenario305,c2,left,40,0.1,60,right,0,80,60,left,60,100,-30,base,0,3.9560132477301218,0
scenario306,c2,base,80,0.2,100,base_left_lane,80,20,40,left,60,60,30,right,0,0.8678814126841847,0
scenario307,c2,left,0,0.2,60,base_left_lane,100,60,100,left,80,20,-30,right,0,3.4121338371095,0
scenario308,c4,base,20,0.1,80,right,60,60,40,base,0,80,90,left,0,2.381990849321932,0
scenario309,c4,base,80,0.1,100,left,80,80,20,base,20,0,-60,right,0,2.309865871889384,0
scenario310,c1,right,80,0.6,20,left,20,40,0,right,20,100,-30,base,0,2.931620914158116,0
scenario311,c1,left,20,0.8,0,left,0,0,20,right,20,60,90,base,1,2.4458283186,1
scenario312,c2,left,40,0.6,0,right,0,60,80,left,0,20,0,base,0,4.049047547906387,0
scenario313,c2,left,20,0.1,0,right,60,40,100,base,0,80,-90,base,0,3.578466733342535,0
scenario314,c4,right,40,0.2,20,right,40,100,60,base,80,60,60,left,1,0.3329324455564521,1
scenario315,c2,base,20,0.6,100,base_left_lane,20,20,80,left,20,100,-90,right,0,2.189060517307372,0
scenario316,c4,base,0,0.4,40,left,80,40,100,right,100,20,-60,right,0,1.8464561702191429,0
scenario317,c4,base,100,0.4,60,left,20,40,0,right,0,60,0,right,0,1.6813117266181627,0
scenario318,c4,right,60,1.0,40,right,0,20,80,base,60,20,0,left,0,1.563111458919344,0
scenario319,c2,left,100,0.1,60,right,80,40,40,base,40,20,60,base,0,4.003574281686355,0
scenario320,c4,base,60,0.4,40,left,60,80,20,base,60,40,-60,right,0,2.3006692391575845,0
scenario321,c4,base,80,0.2,40,right,40,20,60,base,60,20,30,left,0,1.907851155359317,0
scenario322,c2,left,20,0.1,0,right,0,80,20,left,0,40,-60,base,0,4.021640807342843,0
scenario323,c2,base,40,0.8,100,base_left_lane,80,60,0,left,40,0,-30,right,0,2.333947769717097,0
scenario324,c1,right,100,0.2,40,base_left_lane,60,0,80,left,40,60,0,left,0,0.8376055586666383,0
scenario325,c1,right,0,0.6,80,left,20,0,40,right,60,40,0,base,0,1.751039929555331,0
scenario326,c4,right,80,0.6,60,right,20,100,100,base,80,80,60,left,1,4.132055246597309,1
scenario327,c1,right,60,0.1,20,base_left_lane,20,100,40,left,100,60,0,left,0,0.7612155622822558,0
scenario328,c4,right,100,0.4,60,right,40,60,40,base,20,60,-90,left,0,3.3969631472311708,0
scenario329,c4,base,0,0.2,80,left,80,0,0,right,100,40,-90,right,0,1.1430723242153131,0
scenario330,c4,base,80,0.8,40,right,40,100,100,base,60,0,-30,left,0,1.5911582595596323,0
scenario331,c2,left,100,0.4,80,right,0,80,80,left,100,100,-30,base,0,4.119564882353845,0
scenario332,c2,left,100,1.0,100,right,80,40,100,left,40,40,30,base,0,4.203545957924384,0
scenario333,c4,base,80,0.8,40,left,20,100,20,base,0,60,90,right,1,2.2966722030860303,1
scenario334,c1,right,40,1.0,80,left,80,0,0,right,60,40,0,base,0,2.615667073160697,0
scenario335,c1,right,100,0.2,60,base,60,80,60,right,20,40,30,left,0,1.436754907171423,0
scenario336,c1,right,80,0.6,100,base_left_lane,80,80,40,left,80,20,60,left,0,1.2109627178035869,0
scenario337,c1,left,20,1.0,20,left,40,80,60,right,0,40,90,base,0,2.592477860375718,0
scenario338,c1,left,100,0.1,20,left,40,20,0,right,60,100,-90,base,1,2.869699015092646,1
scenario339,c2,base,60,0.1,40,base_left_lane,60,80,0,left,20,80,0,right,0,2.1967627226451545,0
scenario340,c2,base,20,0.2,20,base_left_lane,40,40,80,left,40,20,60,right,0,2.4708223679527683,0
scenario341,c2,left,60,0.1,60,right,100,0,60,left,60,40,30,base,0,4.39268323687749,0
scenario342,c4,base,80,0.1,100,right,80,80,20,base,0,0,-90,left,0,9999.0,0
scenario343,c1,right,0,0.1,0,base_left_lane,40,40,40,left,40,0,90,left,0,0.9198956709469857,0
scenario344,c4,base,100,1.0,20,left,60,20,100,base,100,40,90,right,1,2.6828235572306904,1
scenario345,c2,left,60,0.2,60,base_left_lane,20,60,80,left,100,60,60,right,0,2.5064495431073555,0
scenario346,c1,right,0,0.6,80,left,60,80,80,right,20,100,0,base,0,1.733286037328478,0
scenario347,c1,left,40,0.2,40,left,20,0,80,right,60,80,-90,base,0,2.2175113708612586,0
scenario348,c2,left,20,0.2,80,right,20,20,80,base,0,60,0,base,0,4.120269757805612,0
scenario349,c2,base,80,0.1,100,base_left_lane,40,100,20,left,40,40,30,right,0,2.774873855066218,0
scenario350,c2,base,20,0.4,0,base_left_lane,0,60,40,left,60,20,-60,right,0,3.3604577922425025,0
scenario351,c2,left,60,1.0,100,right,40,60,40,left,100,40,0,base,0,4.406233143565397,0
scenario352,c4,right,100,0.2,0,right,20,20,0,base,0,80,30,left,0,9999.0,0
scenario353,c4,base,40,1.0,80,left,80,80,0,right,40,80,90,right,0,1.897910856862297,0
scenario354,c4,base,0,0.2,80,right,80,40,60,base,80,80,30,left,0,1.4560167008354234,0
scenario355,c1,right,0,0.1,0,left,80,20,0,right,60,100,60,base,1,2.366956431363864,1
scenario356,c4,base,80,0.4,20,left,40,20,20,base,80,40,30,right,1,2.5886564534941927,1
scenario357,c4,right,20,0.6,80,right,0,0,80,base,0,100,-60,left,0,2.5797233875462333,0
scenario358,c2,base,60,0.4,40,base_left_lane,40,40,40,left,80,20,0,right,1,1.215164760887844,1
scenario359,c1,right,100,0.6,0,base,40,40,0,right,80,80,-30,left,0,9999.0,0
scenario360,c1,right,20,0.8,60,base,100,60,100,right,60,20,60,left,0,2.3281189167359844,0
scenario361,c4,right,60,0.4,0,right,0,100,80,base,80,80,-90,left,1,9999.0,1
scenario362,c2,left,80,0.6,60,base_left_lane,60,60,20,left,100,60,-30,right,0,9999.0,0
scenario363,c4,base,40,0.2,0,right,20,80,100,base,40,20,-60,left,0,1.5118233726940604,0
scenario364,c4,base,40,1.0,80,left,100,100,40,base,20,20,-90,right,0,1.1758469705204355,0
scenario365,c1,right,40,0.2,40,base_left_lane,100,80,60,left,60,0,90,left,0,0.8877076182351283,0
scenario366,c2,left,0,0.8,100,right,0,100,100,base,100,60,-60,base,0,4.0372719005453686,0
scenario367,c2,left,100,0.4,100,right,100,20,60,left,100,20,90,base,0,3.926418925608053,0
scenario368,c4,base,60,0.4,40,right,80,60,40,base,40,0,90,left,0,2.8738915583785696,0
scenario369,c1,left,0,0.8,80,left,80,80,80,right,0,80,-90,base,1,9999.0,1
scenario370,c4,base,0,0.2,80,left,0,100,100,base,60,20,30,right,0,2.873076193274372,0
scenario371,c1,right,20,1.0,40,base_left_lane,100,0,100,left,40,80,-60,left,0,0.5703895395047377,0
scenario372,c1,right,20,0.4,20,left,60,60,0,right,80,40,0,base,0,1.980634694518812,0
scenario373,c2,base,100,0.6,20,base_left_lane,80,100,40,left,20,40,60,right,1,2.08961032715364,1
scenario374,c1,left,60,0.1,100,left,60,60,80,right,100,60,0,base,0,1.556875374607121,0
scenario375,c1,left,100,0.1,0,left,40,20,40,right,0,40,-30,base,1,0.3619339176794126,1
scenario376,c2,left,20,0.4,80,right,20,100,0,base,60,40,-30,base,0,4.206309430747974,0
scenario377,c1,right,80,1.0,40,left,40,0,100,right,40,60,-30,base,0,2.080597102860978,0
scenario378,c4,base,40,0.6,60,left,40,0,100,base,80,40,-60,right,0,2.642934805541421,0
scenario379,c1,right,60,0.6,20,base,20,0,80,right,60,60,90,left,0,2.277315821631172,0
scenario380,c2,left,60,0.1,40,base_left_lane,80,80,40,left,40,100,60,right,0,1.6743289388618554,0
scenario381,c1,right,20,0.8,60,base_left_lane,60,40,20,left,100,0,-90,left,0,0.6886974866601697,0
scenario382,c4,base,80,0.6,0,right,80,20,60,base,100,100,-90,left,0,2.405515778209816,0
scenario383,c1,right,40,0.1,0,left,80,0,100,right,80,40,-90,base,0,1.89677405072292,0
scenario384,c2,base,80,0.2,20,base_left_lane,20,60,80,left,0,80,90,right,0,1.8207216092766991,0
scenario385,c4,base,40,1.0,80,left,20,0,0,base,20,0,-60,right,1,1.2577530365563587,1
scenario386,c2,base,20,0.4,100,base_left_lane,0,20,20,left,100,100,0,right,0,3.8359762452041855,0
scenario387,c1,left,0,1.0,0,left,40,40,0,right,60,20,-30,base,1,2.309002170958108,1
scenario388,c4,base,80,0.8,60,right,80,20,60,base,40,80,90,left,0,1.781816595969826,0
scenario389,c4,base,20,0.4,40,left,0,60,60,right,0,20,-90,right,0,1.6730536861218248,0
scenario390,c1,right,80,0.2,20,base_left_lane,80,20,20,left,60,40,90,left,0,0.7088657218450801,0
scenario391,c4,base,100,0.1,80,left,100,20,60,right,20,60,0,right,0,1.9913276026240088,0
scenario392,c2,left,100,0.1,20,right,60,60,80,base,80,80,90,base,0,4.263179787368286,0
scenario393,c4,right,100,0.2,100,right,100,0,0,base,40,80,90,left,0,9999.0,0
scenario394,c1,right,0,1.0,20,left,40,80,0,right,20,0,0,base,0,2.208495939205392,0
scenario395,c2,left,20,0.4,0,right,60,60,80,left,100,100,90,base,0,4.272998990353024,0
scenario396,c4,base,80,0.1,60,right,20,100,80,base,40,80,-30,left,0,1.447290742620721,0
scenario397,c2,left,80,0.4,100,base_left_lane,60,0,0,left,40,40,-60,right,0,2.426526907218409,0
scenario398,c4,base,20,0.8,60,left,0,20,20,base,0,60,30,right,1,2.0855322188704357,1
scenario399,c1,left,60,0.1,0,left,60,80,100,right,60,0,30,base,0,1.461920941017418,0
scenario400,c4,base,40,1.0,0,right,40,80,40,base,0,0,-60,left,0,1.9748819835105,0
scenario401,c4,right,20,1.0,20,right,100,80,60,base,0,20,-90,left,1,9999.0,1
scenario402,c1,right,100,0.6,100,left,100,100,40,right,100,100,60,base,0,1.768354950398187,0
scenario403,c4,right,40,0.4,100,right,100,40,80,base,80,100,-30,left,1,9999.0,1
scenario404,c1,left,0,0.2,100,left,20,20,40,right,20,60,-90,base,1,9999.0,1
scenario405,c2,base,0,0.2,40,base_left_lane,80,60,0,left,60,60,-90,right,0,2.1584831293111826,0
scenario406,c2,base,0,0.8,100,base_left_lane,20,40,0,left,80,20,0,right,0,2.219105625361858,0
scenario407,c2,base,100,1.0,100,base_left_lane,40,100,80,left,80,20,-30,right,0,3.7952932594634254,0
scenario408,c4,base,0,0.4,60,right,40,80,80,base,0,80,-30,left,0,1.6350208668552078,0
scenario409,c2,left,60,0.1,40,right,60,20,0,left,100,80,60,base,0,4.368349135437703,0
scenario410,c1,right,60,0.4,0,base,80,0,60,right,80,20,30,left,0,1.927906603528689,0
scenario411,c1,left,60,0.6,80,left,100,100,40,right,100,0,90,base,1,9999.0,1
scenario412,c4,right,0,1.0,20,right,80,60,20,base,40,40,30,left,0,2.6128890246378487,0
scenario413,c4,base,80,0.8,40,left,20,100,60,right,60,20,-30,right,0,1.7328673915864603,0
scenario414,c4,base,60,0.6,40,left,60,60,20,base,0,0,0,right,0,2.317030470229932,0
scenario415,c1,right,60,0.8,80,left,40,40,40,right,20,60,60,base,0,1.9549199096448977,0
scenario416,c2,left,40,0.1,20,right,60,80,0,base,100,20,30,base,0,3.7305793343344846,0
scenario417,c2,left,20,0.1,40,right,60,100,20,base,20,100,60,base,0,4.303710073641812,0
scenario418,c2,base,40,1.0,40,base_left_lane,100,40,20,left,40,40,60,right,0,2.9095640280408976,0
scenario419,c4,base,40,0.1,40,right,60,40,100,base,0,20,60,left,0,2.4843300483376,0
scenario420,c2,left,0,0.2,60,right,0,100,20,base,20,60,-30,base,0,3.6131705219650376,0
scenario421,c4,base,80,0.8,0,left,20,80,80,base,60,100,-90,right,1,3.4744807669616167,1
scenario422,c1,right,40,0.4,20,left,100,80,100,right,100,60,-30,base,0,1.9530795395646217,0
scenario423,c4,base,40,0.2,0,left,100,20,40,right,100,20,90,right,0,2.16272352571871,0
scenario424,c4,base,20,0.4,20,left,40,40,20,base,0,100,90,right,0,2.4708215368716457,0
scenario425,c1,right,0,0.4,100,base_left_lane,60,60,40,left,40,20,90,left,0,1.039162818833313,0
scenario426,c2,left,100,0.1,60,base_left_lane,20,100,20,left,0,80,-60,right,0,3.374097421661947,0
scenario427,c1,right,40,0.8,40,left,0,60,40,right,40,40,60,base,0,2.1835052838162645,0
scenario428,c4,base,80,1.0,40,right,20,20,20,base,20,60,-60,left,0,2.194595440682402,0
scenario429,c1,left,80,0.2,100,left,40,80,60,right,20,40,60,base,0,1.9706141559923127,0
scenario430,c4,base,20,0.6,60,right,80,40,80,base,100,0,0,left,0,2.1923115449097224,0
scenario431,c4,base,40,1.0,100,left,0,100,100,right,20,60,-30,right,0,1.717598607875053,0
scenario432,c1,right,0,0.1,40,base,80,20,0,right,40,0,90,left,0,1376.5056221097516,0
scenario433,c2,base,20,0.2,20,base_left_lane,60,80,0,left,40,0,-90,right,0,1.7424451504852705,0
scenario434,c2,left,60,0.4,100,right,20,100,0,left,100,0,-60,base,0,4.669480383732427,0
scenario435,c2,left,100,1.0,20,right,40,20,80,left,80,100,90,base,0,4.160763707541748,0
scenario436,c4,base,0,1.0,80,left,0,80,80,right,20,20,30,right,0,1.513084798393201,0
scenario437,c4,base,100,0.8,20,left,20,40,20,base,60,100,-60,right,0,2.257564600229726,0
scenario438,c4,right,80,0.8,60,right,20,100,60,base,80,80,-60,left,0,3.215698997626588,0
scenario439,c1,left,20,0.6,80,left,40,80,100,right,20,40,-90,base,0,1.9426822123427256,0
scenario440,c2,base,100,0.4,60,base_left_lane,60,80,60,left,0,20,60,right,0,3.656034933430914,0
scenario441,c1,right,20,0.8,0,base_left_lane,0,0,40,left,80,60,-90,left,0,0.53906598627089,0
scenario442,c1,right,20,0.4,80,base,80,40,100,right,100,0,-90,left,0,2.3440570740658715,0
scenario443,c1,right,80,0.4,60,left,100,0,40,right,80,60,-90,base,0,1.9020199058809844,0
scenario444,c4,right,20,0.8,40,right,0,40,40,base,40,60,90,left,1,9999.0,1
scenario445,c2,left,100,0.1,0,right,40,60,60,left,0,80,-30,base,0,4.012580256053911,0
scenario446,c4,base,80,1.0,80,left,0,40,80,base,100,40,-30,right,1,2.347873721509852,1
scenario447,c1,left,40,0.2,40,left,0,40,0,right,0,20,-30,base,0,2.5840176070456287,0
scenario448,c2,base,60,0.4,60,base_left_lane,80,80,20,left,0,100,-90,right,0,3.3206914191851085,0
scenario449,c4,base,0,0.2,40,left,80,60,60,right,0,100,0,right,0,2.179504021637541,0
scenario450,c1,right,0,0.1,100,left,80,20,0,right,80,0,-90,base,1,3.543365703054058,1
scenario451,c2,left,0,0.8,100,right,100,100,0,base,80,60,60,base,0,4.190052978709316,0
scenario452,c4,base,80,0.2,20,left,20,100,80,right,80,20,-30,right,0,1.4119948411456655,0
scenario453,c4,base,80,0.6,20,left,40,40,80,base,0,0,60,right,0,2.4515849792693394,0
scenario454,c4,base,100,0.1,80,left,100,80,60,right,0,60,-30,right,0,1.090815346414857,0
scenario455,c2,left,0,1.0,20,right,100,0,20,left,40,20,0,base,0,4.112802861548935,0
scenario456,c4,base,40,0.6,60,left,60,20,40,base,20,40,60,right,0,3.169348389066004,0
scenario457,c4,right,60,0.6,80,right,20,0,80,base,60,0,-60,left,1,1.272108909088432,1
scenario458,c1,right,60,0.1,0,base_left_lane,80,40,0,left,100,80,90,left,0,9999.0,0
scenario459,c4,base,0,0.4,40,right,40,100,40,base,20,80,0,left,0,2.265279161190663,0
scenario460,c4,base,100,0.6,100,left,80,40,100,base,80,20,-30,right,0,1.751403155046959,0
scenario461,c1,right,80,0.1,0,base_left_lane,40,20,0,left,20,40,-60,left,0,9999.0,0
scenario462,c4,base,80,0.6,80,right,20,40,100,base,60,60,90,left,0,2.8325221761047388,0
scenario463,c1,right,0,1.0,80,left,0,100,100,right,60,40,60,base,0,1.9907033221356143,0
scenario464,c2,left,40,0.8,100,base_left_lane,100,60,20,left,100,20,30,right,0,2.6278248848461807,0
scenario465,c1,left,20,1.0,100,left,100,80,20,right,80,0,90,base,1,1.5469726921697768,1
scenario466,c2,left,40,0.1,80,right,20,40,20,base,20,60,90,base,0,4.202702839959927,0
scenario467,c1,right,80,1.0,40,base_left_lane,100,100,80,left,0,80,-60,left,0,0.7790843026346538,0
scenario468,c2,base,40,0.6,20,base_left_lane,0,80,60,left,40,100,0,right,0,3.588680432652742,0
scenario469,c4,base,20,0.2,20,left,20,0,0,base,80,0,-90,right,0,1.0951394905072869,0
scenario470,c2,base,0,0.1,80,base_left_lane,0,0,100,left,0,100,-30,right,0,2.5287084867030325,0
scenario471,c1,right,60,0.8,0,base,20,60,100,right,60,0,90,left,0,1.6998083821228247,0
scenario472,c1,right,80,0.1,100,left,40,80,60,right,60,100,0,base,0,2.220965279033622,0
scenario473,c4,right,60,0.4,40,right,0,100,40,base,0,100,-90,left,0,3.137752899210458,0
scenario474,c4,base,0,0.8,40,left,80,20,60,right,0,80,90,right,0,1.411409842354309,0
scenario475,c2,left,100,0.4,100,right,40,0,40,left,0,100,30,base,0,4.223336944088103,0
scenario476,c4,base,0,0.2,40,right,20,0,40,base,60,80,-30,left,0,2.8966748024452165,0
scenario477,c1,left,0,0.8,80,left,100,100,60,right,20,40,60,base,1,9999.0,1
scenario478,c2,base,60,0.4,60,base_left_lane,100,60,0,left,0,40,-30,right,0,1.1946772103707466,0
scenario479,c1,right,80,0.1,0,base,60,40,80,right,20,20,-60,left,0,1.5891783963310204,0
scenario480,c2,left,60,0.4,40,right,80,60,20,left,40,60,60,base,0,3.71410507061605,0
scenario481,c1,right,20,1.0,60,left,60,20,20,right,40,100,90,base,0,9999.0,0
scenario482,c2,left,20,0.2,60,right,60,100,40,left,60,80,-60,base,0,3.7098561226320976,0
scenario483,c4,base,60,0.2,0,left,20,0,60,base,40,0,90,right,0,3.090597874841119,0
scenario484,c4,base,100,0.4,0,left,0,60,0,base,0,0,30,right,0,2.293767568698005,0
scenario485,c4,base,100,0.1,60,right,80,60,100,base,100,80,60,left,0,1.8609541399041032,0
scenario486,c2,left,40,0.6,80,right,60,0,60,base,100,0,-60,base,0,4.659335250277103,0
scenario487,c1,right,60,0.8,20,base,20,20,80,right,60,100,-60,left,0,1.4810871546746096,0
scenario488,c2,base,80,0.4,0,base_left_lane,100,80,0,left,60,20,-90,right,0,2.4152605801603344,0
scenario489,c4,right,80,0.6,20,right,60,80,80,base,0,40,-60,left,0,1.5656338490151422,0
scenario490,c1,left,0,0.1,20,left,100,40,80,right,40,60,60,base,0,1.6493674743262312,0
scenario491,c1,left,40,0.8,80,left,40,20,60,right,20,40,60,base,1,9999.0,1
scenario492,c2,left,80,0.6,40,base_left_lane,40,60,20,left,40,0,-90,right,0,3.2265815950987093,0
scenario493,c1,right,100,0.8,40,base_left_lane,0,20,40,left,20,40,-90,left,0,1.3726701293625692,0
scenario494,c4,base,100,0.4,0,left,0,20,0,right,0,100,60,right,0,1.6720651962831694,0
scenario495,c1,right,0,0.8,60,left,60,100,80,right,60,100,-90,base,0,2.183871965980442,0
scenario496,c2,left,60,1.0,80,base_left_lane,0,0,60,left,40,60,-30,right,0,2.994382984770059,0
scenario497,c4,base,100,0.4,100,left,100,100,40,base,60,100,-30,right,0,2.143240136914621,0
scenario498,c4,base,80,0.1,40,right,40,60,20,base,20,20,-60,left,0,2.902072031251325,0
scenario499,c1,right,100,0.4,60,base_left_lane,100,100,60,left,0,60,-60,left,0,1.1267529911339798,0
scenario500,c1,right,0,0.4,0,left,80,40,20,right,100,60,60,base,0,3.688083144708319,0
scenario501,c1,right,40,0.2,80,base,80,40,100,right,60,20,-60,left,0,0.72951893410589,0
scenario502,c2,left,20,0.4,80,right,20,60,60,base,60,40,-30,base,0,3.8089327356925695,0
scenario503,c2,base,60,0.8,40,base_left_lane,100,0,20,left,40,20,-60,right,0,3.710889390639246,0
scenario504,c4,base,40,0.1,100,left,20,40,20,right,20,60,-30,right,0,1.4382266016951433,0
scenario505,c4,base,20,0.8,60,left,80,40,60,base,0,0,30,right,0,2.3971224182962025,0
scenario506,c4,base,60,0.1,20,right,100,60,100,base,100,20,60,left,0,2.143312253049162,0
scenario507,c2,left,40,0.8,80,right,20,0,60,left,0,80,0,base,0,3.575269770387007,0
scenario508,c4,base,20,0.2,40,left,40,60,100,right,20,80,30,right,0,1.7083646608413832,0
scenario509,c2,left,20,0.8,0,right,60,100,100,base,60,40,90,base,0,3.827322144565593,0
scenario510,c2,left,40,0.1,100,right,40,60,20,base,100,60,-90,base,0,4.118776032394753,0
scenario511,c1,right,60,1.0,100,base_left_lane,20,40,60,left,0,20,90,left,0,0.7448254025461561,0
scenario512,c2,base,100,1.0,40,base_left_lane,40,40,0,left,40,100,-90,right,0,1.0210752178672091,0
scenario513,c2,left,20,0.6,0,right,100,20,20,left,100,60,60,base,0,3.963954885470059,0
scenario514,c4,right,40,1.0,80,right,80,60,100,base,80,20,-30,left,1,9999.0,1
scenario515,c1,left,0,0.6,100,left,80,80,20,right,20,0,60,base,1,0.3278958956529565,1
scenario516,c4,right,60,0.2,40,right,40,80,80,base,60,40,0,left,0,3.2433107333611506,0
scenario517,c4,base,40,0.4,100,left,60,80,60,base,80,0,-90,right,1,2.2553621618565227,1
scenario518,c4,base,0,0.2,60,left,0,20,40,right,80,80,-90,right,0,2.236489764774648,0
scenario519,c1,right,80,0.2,80,base,60,40,0,right,0,20,60,left,0,9999.0,0
scenario520,c1,right,60,0.6,80,left,40,100,100,right,100,100,30,base,0,2.7369675404919662,0
scenario521,c2,left,0,0.6,60,right,100,60,0,left,0,80,0,base,0,4.501914718537933,0
scenario522,c1,right,40,0.1,40,base_left_lane,60,20,40,left,20,60,90,left,0,0.4381867859738527,1
scenario523,c2,left,80,0.4,20,right,60,20,40,base,80,100,0,base,0,3.9803982506897264,0
scenario524,c1,right,60,0.2,60,base,80,100,0,right,20,40,-30,left,0,1881.196596588828,0
scenario525,c4,base,20,1.0,60,right,0,40,80,base,60,40,0,left,0,2.6107199481579992,0
scenario526,c1,right,20,1.0,0,base_left_lane,60,80,80,left,0,20,-60,left,0,1.574279496156337,0
scenario527,c4,base,40,0.8,60,left,80,20,20,right,40,20,90,right,0,1.511576857920217,0
scenario528,c1,right,80,0.6,40,base,100,0,80,right,100,100,30,left,0,1.920533153184425,0
scenario529,c4,base,100,0.6,40,left,40,100,40,base,80,80,-30,right,0,2.4358245188188343,0
scenario530,c4,base,0,0.8,20,right,100,20,100,base,40,100,0,left,0,2.925623327841459,0
scenario531,c1,right,40,0.1,80,left,0,20,40,right,100,100,30,base,0,2.2993026002327053,0
scenario532,c1,right,0,0.4,100,base,20,20,80,right,100,60,0,left,0,2.251044198140965,0
scenario533,c2,left,40,0.8,20,base_left_lane,100,20,20,left,40,20,-90,right,0,2.2896149824449856,0
scenario534,c4,base,60,0.6,100,left,0,0,60,right,100,40,-90,right,0,1.94748075284292,0
scenario535,c1,right,100,0.4,60,base,20,100,20,right,60,40,-60,left,0,0.9455334618094275,0
scenario536,c4,base,100,1.0,20,left,20,100,100,base,80,0,60,right,0,2.5047810216129367,0
scenario537,c2,base,100,0.2,100,base_left_lane,60,80,60,left,0,20,90,right,0,3.0263610750798766,0
scenario538,c1,right,60,1.0,60,base_left_lane,80,80,100,left,60,40,0,left,0,0.8100341313506134,0
scenario539,c4,base,0,0.4,80,left,60,80,80,base,60,20,90,right,0,2.560430881492347,0
scenario540,c1,right,80,0.2,20,base_left_lane,60,80,0,left,60,80,-60,left,0,9999.0,0
scenario541,c1,left,80,0.8,0,left,80,100,100,right,60,80,-60,base,0,2.14874095367438,0
scenario542,c2,left,100,0.6,100,right,40,0,20,left,0,0,60,base,0,3.7880064745612176,0
scenario543,c2,base,60,0.8,0,base_left_lane,100,20,0,left,100,20,90,right,0,2.1815333012850795,0
scenario544,c4,base,80,0.1,0,right,60,20,0,base,100,100,-60,left,0,9999.0,0
scenario545,c4,base,0,0.8,100,left,80,0,0,right,20,100,-60,right,0,1.6870375383244216,0
scenario546,c1,left,40,0.6,20,left,40,20,0,right,0,20,0,base,0,1.4112624465032333,0
scenario547,c1,right,60,0.4,0,base_left_lane,60,40,0,left,80,60,60,left,0,9999.0,0
scenario548,c2,left,60,1.0,40,right,80,60,40,base,20,80,30,base,0,3.457311718351741,0
scenario549,c2,left,80,1.0,60,right,40,100,80,base,20,100,-30,base,0,4.328272263588741,0
scenario550,c1,right,60,1.0,0,base,80,40,60,right,40,60,0,left,0,1.758695368357173,0
scenario551,c4,base,0,0.4,60,left,100,60,40,base,40,0,-30,right,0,2.427229066397417,0
scenario552,c1,right,0,1.0,100,left,80,40,80,right,60,80,30,base,0,2.579198618377445,0
scenario553,c2,left,60,0.1,0,right,100,80,80,left,20,0,-90,base,0,3.907856082663023,0
