Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario537,c2,left,100,0.4,40,right,20,100,60,base,20,20,-90,base,0,4.366893922101054,0
scenario538,c4,base,0,0.1,60,left,40,60,40,right,40,40,90,right,0,1.5721079380277467,0
scenario539,c2,left,20,0.8,0,right,0,40,100,base,0,40,-30,base,0,3.2333585687804924,0
scenario540,c1,right,100,0.1,20,left,60,40,80,right,100,60,-90,base,0,2.6527853711462432,0
scenario541,c4,base,0,0.1,80,right,100,40,60,base,20,100,60,left,0,2.7126374235291726,0
scenario542,c1,left,60,0.1,60,left,100,20,100,right,40,60,60,base,0,2.127737054230287,0
scenario543,c2,left,40,0.4,80,base_left_lane,80,60,20,left,0,60,90,right,0,3.070980779362132,0
scenario544,c1,right,80,0.1,80,left,0,60,60,right,80,40,90,base,0,2.065468125925236,0
scenario545,c1,right,40,0.4,100,left,20,60,20,right,40,0,60,base,0,2.171510966997012,0
scenario546,c4,base,60,0.4,100,right,80,40,80,base,40,80,30,left,0,2.5558775297102967,0
scenario547,c4,base,20,0.1,80,left,80,40,40,base,20,40,-90,right,0,3.3629181514468804,0
scenario548,c1,right,80,0.8,60,base,100,100,60,right,60,40,90,left,0,2.483347649799606,0
scenario549,c4,base,40,0.6,100,left,0,40,0,base,0,100,-60,right,1,3.240262856562885,1
scenario550,c2,left,100,0.1,0,base_left_lane,80,60,60,left,0,100,90,right,0,3.303413931771226,0
scenario551,c1,right,60,1.0,60,left,40,20,100,right,60,80,-90,base,0,2.728913868265346,0
scenario552,c1,left,20,0.8,60,left,80,80,80,right,20,40,0,base,0,3.0213910479302526,0
scenario553,c2,left,0,0.2,20,base_left_lane,20,0,80,left,0,20,-30,right,0,3.412135724995589,0
scenario554,c4,right,40,0.2,100,right,60,80,100,base,40,100,0,left,0,1.514226386740912,0
scenario555,c4,right,40,0.1,0,right,20,40,20,base,100,40,30,left,0,1.5206544076641595,0
scenario556,c1,right,0,0.4,0,base,20,0,0,right,60,0,60,left,0,7669.269799612742,0
scenario557,c4,base,40,0.8,80,right,0,20,20,base,100,0,60,left,0,1.8845791526597613,0
scenario558,c2,left,100,0.4,20,base_left_lane,20,0,80,left,80,100,-90,right,0,2.6271520540221416,0
scenario559,c4,base,100,0.6,60,left,0,60,80,right,60,60,-60,right,0,1.7119873698043344,0
scenario560,c2,base,80,0.1,60,base_left_lane,60,20,100,left,80,20,-30,right,0,3.8476249045714552,0
scenario561,c2,left,40,0.2,0,right,20,60,20,left,60,80,-90,base,0,3.4698828232322927,0
scenario562,c4,base,80,0.4,0,right,60,100,40,base,80,0,-90,left,0,2.587637058070729,0
scenario563,c4,base,80,0.1,0,left,60,40,40,base,60,40,-30,right,0,2.4330696343504963,0
scenario564,c4,right,80,0.6,60,right,80,60,40,base,60,100,-60,left,0,1.7354560697165784,0
scenario565,c1,left,80,0.6,0,left,40,100,40,right,60,80,0,base,0,2.698503646411299,0
scenario566,c2,base,60,0.2,100,base_left_lane,0,20,40,left,0,40,0,right,0,3.181343533493116,0
scenario567,c4,base,0,0.1,100,right,20,100,100,base,40,20,30,left,0,2.586515883087843,0
scenario568,c4,base,40,0.2,80,right,100,20,60,base,60,20,-90,left,0,2.5847975640072387,0
scenario569,c2,left,60,0.8,0,right,100,100,40,left,100,100,90,base,0,4.617571863000595,0
scenario570,c2,left,40,0.1,40,base_left_lane,100,40,60,left,40,60,-90,right,0,3.7375194916183694,0
scenario571,c2,left,80,0.6,80,base_left_lane,60,40,40,left,60,0,0,right,0,3.988673940478943,0
scenario572,c2,base,100,0.4,100,base_left_lane,100,100,0,left,100,40,30,right,0,2.030292303248057,0
scenario573,c1,right,80,0.8,0,left,0,20,0,right,40,60,-60,base,0,2.5881237755658133,0
scenario574,c1,right,80,0.6,0,base,40,40,80,right,100,100,0,left,0,2.584884650252212,0
scenario575,c1,right,60,1.0,20,left,60,100,0,right,40,40,-60,base,0,2.6374586042582453,0
scenario576,c4,base,40,0.6,80,right,40,60,60,base,100,0,30,left,0,2.6224153362145053,0
scenario577,c2,left,80,0.1,40,base_left_lane,100,0,0,left,60,0,-90,right,0,3.137496860298904,0
scenario578,c4,right,0,0.1,40,right,80,40,40,base,60,20,0,left,0,1.630423533647965,0
scenario579,c2,left,20,0.1,20,right,80,60,80,left,40,40,30,base,0,4.951558451466829,0
scenario580,c4,base,80,0.2,0,left,60,60,20,right,80,20,60,right,0,2.6179281321611603,0
scenario581,c4,base,80,1.0,80,left,60,0,60,base,100,20,-60,right,0,3.3058260013904874,0
scenario582,c1,right,40,0.4,20,left,100,100,0,right,100,80,60,base,0,1.5320194445645676,0
scenario583,c4,base,60,0.4,60,left,20,80,60,base,60,40,30,right,0,3.2772707205174743,0
scenario584,c2,left,60,0.4,20,base_left_lane,100,80,100,left,0,100,-90,right,0,3.138891777387767,0
scenario585,c4,base,20,0.4,80,right,60,40,60,base,20,60,-60,left,0,2.179449015448548,0
scenario586,c2,left,80,0.1,40,base_left_lane,0,60,0,left,100,20,0,right,0,3.5638679551884382,0
scenario587,c1,left,100,0.8,60,left,40,60,80,right,20,40,-60,base,1,9999.0,1
scenario588,c1,left,0,0.6,20,left,80,20,20,right,40,0,-90,base,0,2.254703777281988,0
scenario589,c4,base,80,0.4,100,left,40,60,80,base,60,20,-90,right,0,3.0014315264912628,0
scenario590,c4,right,20,0.6,40,right,40,100,100,base,20,60,30,left,0,1.8292588755968755,0
scenario591,c4,right,20,0.2,0,right,100,60,100,base,20,0,30,left,1,9999.0,1
scenario592,c4,base,80,1.0,100,left,60,40,60,base,20,20,90,right,0,2.220484278486452,0
scenario593,c4,right,20,1.0,0,right,60,40,0,base,40,100,-60,left,1,9999.0,1
scenario594,c1,right,100,0.1,100,base_left_lane,60,60,60,left,20,20,-60,left,0,0.8876479537195351,0
scenario595,c4,base,20,0.1,20,right,20,100,0,base,60,0,-30,left,0,9999.0,0
scenario596,c1,right,80,0.2,0,left,60,40,0,right,20,0,30,base,0,2.7792258871745643,0
scenario597,c2,base,100,0.1,80,base_left_lane,40,80,20,left,80,40,-60,right,0,1.8126699998589624,0
scenario598,c1,right,100,0.6,40,left,40,80,0,right,60,20,60,base,0,3.2071407051253438,0
scenario599,c1,right,80,0.6,80,left,100,80,40,right,60,0,60,base,0,2.982594955191731,0
scenario600,c4,base,100,0.8,80,right,60,40,0,base,20,0,-90,left,0,9999.0,0
scenario601,c2,left,60,0.1,0,base_left_lane,60,0,20,left,0,80,-90,right,0,1.6737458412358526,0
scenario602,c4,base,80,0.2,80,right,100,20,80,base,100,60,-90,left,0,2.5423363770202227,0
scenario603,c4,base,80,0.2,40,right,20,40,80,base,60,80,-90,left,0,3.3078591828051955,0
scenario604,c4,base,100,0.6,0,left,80,40,80,base,0,80,-90,right,0,3.1089220837184066,0
scenario605,c1,right,40,0.8,100,left,40,80,20,right,60,20,-60,base,0,2.954625020763391,0
scenario606,c2,left,40,0.2,0,right,60,40,0,base,100,80,30,base,0,3.906419542918029,0
scenario607,c1,right,80,0.8,40,left,0,0,40,right,100,100,30,base,0,2.9609499088568407,0
scenario608,c1,right,60,1.0,0,left,40,0,100,right,0,0,60,base,0,3.2470852108183985,0
scenario609,c1,right,100,0.8,60,base,60,40,0,right,100,40,-30,left,0,9999.0,0
scenario610,c1,right,20,0.6,60,left,100,40,60,right,20,0,0,base,0,2.246392016771063,0
scenario611,c4,base,40,0.2,40,right,80,20,60,base,60,100,60,left,0,2.0050766915485188,0
scenario612,c1,left,100,0.4,60,left,20,20,0,right,20,80,-60,base,0,2.006235012538484,0
scenario613,c2,left,80,0.8,20,base_left_lane,40,60,40,left,80,100,30,right,0,3.539244791639632,0
scenario614,c1,left,60,1.0,60,left,80,60,60,right,100,0,0,base,0,2.725920481129422,0
scenario615,c2,left,20,0.1,80,base_left_lane,60,0,40,left,20,0,-90,right,0,3.1727860653914868,0
scenario616,c4,base,80,0.2,20,left,40,80,0,base,0,80,-90,right,1,2.4196856216899225,1
scenario617,c4,right,60,0.2,60,right,0,60,60,base,0,40,0,left,0,1.0359159865094232,0
scenario618,c2,left,80,1.0,80,base_left_lane,20,60,20,left,100,40,-90,right,0,3.931178770865232,0
scenario619,c1,right,0,0.4,80,base,100,80,40,right,40,40,60,left,0,1.9173811198141628,0
scenario620,c4,right,20,0.1,60,right,100,20,80,base,60,40,-60,left,0,1.846000560857416,0
scenario621,c4,base,80,0.1,100,right,100,40,60,base,20,40,-30,left,0,2.12646531650024,0
scenario622,c2,base,40,0.6,80,base_left_lane,20,20,60,left,60,80,-60,right,0,1.1067361287822286,0
scenario623,c2,left,100,1.0,60,right,60,100,20,base,0,20,90,base,0,4.37700888931264,0
scenario624,c2,left,100,0.8,20,right,0,60,20,base,100,0,-60,base,0,4.2847784008828365,0
scenario625,c2,left,20,0.2,0,base_left_lane,60,20,100,left,40,0,-60,right,0,2.2997196922490666,0
scenario626,c2,left,60,0.2,60,right,0,60,60,left,100,60,0,base,0,3.737181320029439,0
scenario627,c1,left,80,1.0,60,left,40,0,60,right,100,100,0,base,0,2.776500249881666,0
scenario628,c1,left,0,0.1,40,left,60,60,0,right,80,20,60,base,0,2.6871747610773102,0
scenario629,c4,base,0,0.6,20,left,80,80,100,base,0,20,0,right,0,4.016463492837014,0
scenario630,c2,base,80,0.4,100,base_left_lane,20,60,80,left,20,40,-90,right,0,2.1591544478081977,0
scenario631,c2,left,80,1.0,100,base_left_lane,40,40,80,left,20,0,-30,right,0,3.509884387019339,0
scenario632,c1,right,40,0.4,40,left,0,40,20,right,20,0,-30,base,0,1.7100556643636984,0
scenario633,c1,right,100,0.2,20,base,20,100,0,right,60,100,0,left,0,2.6991155298623104,0
scenario634,c1,right,80,0.6,20,left,20,60,20,right,40,60,0,base,0,2.672407365583777,0
scenario635,c2,base,40,0.1,0,base_left_lane,0,0,0,left,80,0,60,right,0,3.368316707443064,0
scenario636,c2,left,20,0.4,20,right,100,80,0,base,60,0,30,base,0,4.205284060663077,0
scenario637,c2,left,100,0.1,20,base_left_lane,0,40,60,left,40,0,90,right,0,2.9543905837638373,0
scenario638,c2,left,60,0.6,20,right,60,20,0,left,40,80,-90,base,0,4.145737645716332,0
scenario639,c4,right,60,1.0,100,right,100,0,20,base,80,60,60,left,0,9999.0,0
scenario640,c2,left,0,0.2,60,base_left_lane,20,40,0,left,60,0,-60,right,0,2.9541126516850027,0
scenario641,c2,left,0,1.0,60,base_left_lane,80,100,40,left,80,80,60,right,0,3.4548142791727656,0
scenario642,c1,right,80,0.1,80,left,40,80,100,right,20,100,0,base,0,2.646926207252072,0
scenario643,c4,base,60,0.6,40,left,40,0,100,base,100,0,-60,right,0,2.737566002419141,0
scenario644,c2,base,100,0.6,20,base_left_lane,40,100,0,left,40,60,90,right,0,2.111262573546574,0
scenario645,c4,base,60,0.4,80,left,80,40,100,right,60,100,90,right,0,1.7093716658436604,0
scenario646,c2,left,0,0.4,0,right,80,60,20,base,80,60,-30,base,0,3.811736526239748,0
scenario647,c2,base,40,0.2,20,base_left_lane,40,40,60,left,80,40,60,right,0,3.295815467176112,0
scenario648,c2,left,20,0.1,0,base_left_lane,80,20,60,left,80,0,-30,right,0,3.415587382890218,0
