Instances,feature_TimeOfDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario221,-60,60,20,0,60,40,0.6,80,20,40,0,20,c2,1e-05,right,left,base,left,1,0.644478938079468,1
scenario222,-30,60,80,20,80,0,0.6,40,60,40,0,20,c4,1e-05,left,right,right,base,1,9999.0,1
scenario223,30,40,40,100,0,80,0.4,60,40,40,0,40,c1,1e-05,left,right,base,right,0,0.9152497509728048,0
scenario224,-90,60,80,40,0,0,0.6,40,60,40,0,40,c2,1e-05,right,base,base,left,1,9999.0,1
scenario225,0,40,20,20,40,0,0.8,100,0,40,0,40,c4,1e-05,right,base,left,right,0,1.4905027006091822,0
scenario226,90,40,20,20,0,60,0.4,100,0,40,0,60,c1,1e-05,left,right,base,left,1,9999.0,1
scenario227,90,60,100,40,0,40,0.8,100,0,40,0,60,c2,1e-05,base,left,right,left,0,3.584405686428694,0
scenario228,90,20,60,0,0,40,0.8,80,20,40,0,60,c4,1e-05,left,base,right,base,0,2.9018692390842777,0
scenario229,90,60,60,20,80,60,0.6,100,0,40,0,80,c1,1e-05,base,left,left,right,0,2.528301666452796,0
scenario230,0,0,100,0,0,20,0.8,0,100,40,0,80,c2,1e-05,base,left,right,base,0,3.028327001176866,0
scenario231,0,60,40,60,0,60,0.1,40,60,40,0,80,c4,1e-05,right,base,left,base,1,1.7846166288779697,1
scenario232,60,60,20,80,0,100,0.1,40,60,40,0,100,c1,1e-05,base,right,left,right,0,2.507513460355384,0
scenario233,90,60,20,60,0,0,0.8,20,80,40,0,100,c2,1e-05,right,left,base,left,0,1.2517628205474445,0
scenario234,60,20,100,40,100,60,0.6,60,40,40,0,100,c4,1e-05,left,right,right,base,0,2.4090468709561086,0
scenario235,60,60,40,0,100,40,0.4,40,60,40,20,0,c1,1e-05,left,right,base,right,0,0.9599203827377782,0
scenario236,0,0,60,0,100,40,0.6,0,100,40,20,0,c2,1e-05,right,base,base,left,1,9999.0,1
scenario237,-90,20,80,40,40,60,0.6,100,0,40,20,0,c4,1e-05,right,base,left,right,0,1.5886669937860904,0
scenario238,60,20,80,0,100,100,0.4,80,20,40,20,20,c1,1e-05,left,right,base,left,0,2.090665382104464,0
scenario239,-30,20,20,0,0,80,0.4,80,100,40,20,20,c2,1e-05,base,left,right,left,0,4.194548125733702,0
scenario240,-30,20,80,80,60,40,0.6,100,0,40,20,20,c4,1e-05,left,base,right,base,0,2.7949603333301143,0
scenario241,-90,80,20,20,0,0,0.8,0,100,40,20,40,c1,1e-05,base,left,left,right,0,2.064334515462028,0
scenario242,-90,20,20,40,0,0,0.8,100,0,40,20,40,c2,1e-05,base,left,right,base,0,4.510062116225508,0
scenario243,30,40,100,100,100,40,0.6,100,0,40,20,40,c4,1e-05,right,base,left,base,0,3.0006669552143945,0
scenario244,90,60,100,20,60,100,0.6,0,100,40,20,60,c1,1e-05,base,right,left,right,0,3.428751252320554,0
scenario245,-90,40,60,20,0,100,0.2,0,100,40,20,60,c2,1e-05,right,left,base,left,0,1.035678001046484,0
scenario246,90,80,20,0,0,80,0.2,40,60,40,20,60,c4,1e-05,left,right,right,base,0,1.681441520313005,0
scenario247,0,20,80,40,100,60,0.6,20,80,40,20,80,c1,1e-05,left,right,base,right,0,1.1701790091455897,0
scenario248,-90,20,80,0,0,40,0.1,0,100,40,20,80,c2,1e-05,right,base,base,left,0,2.968491691034338,0
scenario249,90,20,60,40,100,0,0.6,100,0,40,20,80,c4,1e-05,right,base,left,right,0,1.139244036166746,0
scenario250,-30,60,100,40,0,0,0.8,0,100,40,20,100,c1,1e-05,left,right,base,left,0,9999.0,0
scenario251,-30,40,60,100,0,80,0.4,40,60,40,20,100,c2,1e-05,base,left,right,left,0,4.605566150825902,0
scenario252,90,80,20,0,0,80,0.6,0,0,40,20,100,c4,1e-05,left,base,right,base,0,9999.0,0
scenario253,30,20,20,20,80,100,0.6,0,100,40,40,0,c1,1e-05,base,left,left,right,0,2.625321009958609,0
scenario254,-30,20,60,0,60,40,0.6,20,80,40,40,0,c2,1e-05,base,left,right,base,0,3.950152056156941,0
scenario255,60,60,40,60,60,40,0.6,40,60,40,40,0,c4,1e-05,right,base,left,base,0,2.8466764835409184,0
scenario256,90,20,60,40,0,0,0.8,100,0,40,40,20,c1,1e-05,base,right,left,right,0,2.6063853650289377,0
scenario257,-90,40,100,40,100,0,0.6,0,100,40,40,20,c2,1e-05,right,left,base,left,0,2.84072964932233,0
scenario258,0,60,60,60,0,0,0.8,0,100,40,40,20,c4,1e-05,left,right,right,base,0,9999.0,0
scenario259,90,20,40,40,100,20,0.0,60,40,40,40,40,c1,1e-05,left,right,base,right,0,2.883226337350325,0
scenario260,-90,40,20,20,20,60,0.8,40,60,40,40,40,c2,1e-05,right,base,base,left,1,0.4879511811241189,1
scenario261,-90,20,20,40,100,40,0.2,0,100,40,40,40,c4,1e-05,right,base,left,right,0,1.4655179845628536,0
scenario262,-90,60,80,0,60,0,0.6,0,100,40,40,60,c1,1e-05,left,right,base,left,0,5332.284019350338,0
scenario263,60,20,80,60,100,60,0.6,60,100,40,40,60,c2,1e-05,base,left,right,left,0,4.687280816110026,0
scenario264,0,20,40,20,60,100,0.6,40,60,40,40,60,c4,1e-05,left,base,right,base,0,2.55552012868266,0
scenario265,-30,20,100,0,0,100,0.4,100,0,40,40,80,c1,1e-05,base,left,left,right,0,1.0742193332638588,0
scenario266,0,60,100,40,60,40,0.6,0,100,40,40,80,c2,1e-05,base,left,right,base,0,4.017173151121016,0
scenario267,-30,40,60,0,0,60,0.1,0,100,40,40,80,c4,1e-05,right,base,left,base,1,2.2443834008177443,1
scenario268,30,20,40,20,100,0,0.6,100,0,40,40,100,c1,1e-05,base,right,left,right,0,1.917694905151506,0
scenario269,90,60,60,0,0,60,0.4,0,100,40,40,100,c2,1e-05,right,left,base,left,0,1.476009180178628,0
scenario270,-90,20,40,100,20,40,0.8,20,80,40,40,100,c4,1e-05,left,right,right,base,1,2.3729093571367503,1
scenario271,60,40,40,100,0,100,0.2,0,100,40,60,0,c1,1e-05,left,right,base,right,1,4.941395432240005,1
scenario272,-30,20,40,0,0,40,0.8,80,20,40,60,0,c2,1e-05,right,base,base,left,0,1.7333187529504983,0
scenario273,60,40,20,0,40,0,0.6,20,80,40,60,0,c4,1e-05,right,base,left,right,0,2.4211411021449902,0
scenario274,-90,20,40,60,60,0,0.6,40,60,40,60,20,c1,1e-05,left,right,base,left,0,0.5282554196044854,0
scenario275,0,20,100,0,40,60,0.8,0,100,40,60,20,c2,1e-05,base,left,right,left,0,4.323531147056056,0
scenario276,-30,80,80,0,100,60,0.6,0,100,40,60,20,c4,1e-05,left,base,right,base,0,9999.0,0
scenario277,60,40,20,0,0,100,0.4,20,80,40,60,40,c1,1e-05,base,left,left,right,1,2.5572744455418555,1
scenario278,-60,20,60,0,100,40,0.6,40,60,40,60,40,c2,1e-05,base,left,right,base,0,4.317334518725249,0
scenario279,0,60,100,0,0,0,0.6,80,20,40,60,40,c4,1e-05,right,base,left,base,0,2.48252338192396,0
scenario280,-90,60,40,100,0,100,0.8,80,20,40,60,60,c1,1e-05,base,right,left,right,1,0.6427413269048594,1
scenario281,0,20,100,40,100,100,0.6,60,40,40,60,60,c2,1e-05,right,left,base,left,0,0.9419669683479976,0
scenario282,-90,60,60,0,0,100,0.6,80,20,40,60,60,c4,1e-05,left,right,right,base,1,1.5937730298634132,1
scenario283,90,60,20,40,40,40,0.8,100,0,40,60,80,c1,1e-05,left,right,base,right,0,1.7321285836841411,0
scenario284,-90,80,80,0,20,40,0.8,80,20,40,60,80,c2,1e-05,right,base,base,left,0,0.8400571479688707,0
scenario285,0,60,40,60,100,40,0.6,40,60,40,60,80,c4,1e-05,right,base,left,right,0,2.1864389493391645,0
scenario286,60,40,40,20,0,100,0.2,60,40,40,60,100,c1,1e-05,left,right,base,left,0,1.2716730350115422,0
scenario287,60,80,100,60,100,0,0.6,100,0,40,60,100,c2,1e-05,base,left,right,left,0,4.506827819627668,0
scenario288,-90,20,60,0,0,0,0.4,20,80,40,60,100,c4,1e-05,left,base,right,base,0,1.7395471633781456,0
scenario289,-60,40,60,20,20,40,0.8,20,80,40,80,0,c1,1e-05,base,left,left,right,1,9999.0,1
scenario290,60,40,80,80,60,40,0.6,100,0,40,80,0,c2,1e-05,base,left,right,base,0,3.92137001838927,0
scenario291,90,40,40,0,40,100,0.4,0,100,40,80,0,c4,1e-05,right,base,left,base,1,3.567035106823448,1
scenario292,90,80,20,0,0,80,0.8,80,20,40,80,20,c1,1e-05,base,right,left,right,1,2.9798418393064106,1
scenario293,0,20,60,20,60,40,0.6,20,0,40,80,20,c2,1e-05,right,left,base,left,0,1.519054858840591,0
scenario294,30,20,20,40,40,40,0.6,40,60,40,80,20,c4,1e-05,left,right,right,base,1,0.370903357693656,1
scenario295,-30,40,100,40,100,0,0.6,100,0,40,80,40,c1,1e-05,left,right,base,right,0,1.7884888254787157,0
scenario296,-30,20,60,80,100,0,0.6,100,0,40,80,40,c2,1e-05,right,base,base,left,0,0.9480036886942016,0
scenario297,-90,60,60,40,40,0,0.8,100,0,40,80,40,c4,1e-05,right,base,left,right,0,1.472975110579244,0
scenario298,90,0,20,0,0,0,0.8,40,60,40,80,60,c1,1e-05,left,right,base,left,0,3.167690241349947,0
scenario299,0,60,20,0,60,0,0.6,0,100,40,80,60,c2,1e-05,base,left,right,left,0,4.336667408980663,0
scenario300,60,20,100,0,0,0,0.8,40,60,40,80,60,c4,1e-05,left,base,right,base,0,1.6355356021305671,0
scenario301,30,60,60,0,0,80,0.2,20,80,40,80,80,c1,1e-05,base,left,left,right,1,2.213482462343108,1
scenario302,60,0,60,0,0,0,0.8,80,20,40,80,80,c2,1e-05,base,left,right,base,0,4.224447756726138,0
scenario303,-90,20,60,20,40,40,0.8,100,100,40,80,80,c4,1e-05,right,base,left,base,1,3.196812896714054,1
scenario304,0,20,100,20,40,40,0.6,100,0,40,80,100,c1,1e-05,base,right,left,right,0,3.0005733531243237,0
scenario305,90,20,20,0,60,40,0.6,80,20,40,80,100,c2,1e-05,right,left,base,left,0,0.6791612381687668,0
scenario306,-60,60,40,0,0,0,0.8,20,80,40,80,100,c4,1e-05,left,right,right,base,0,0.657316124519699,0
scenario307,30,20,20,0,0,20,0.8,80,20,40,100,0,c1,1e-05,left,right,base,right,0,2.521013765877001,0
scenario308,60,20,100,40,0,100,0.1,60,40,40,100,0,c2,1e-05,right,base,base,left,0,0.8228904237267735,0
scenario309,-60,80,80,0,20,40,0.8,40,60,40,100,0,c4,1e-05,right,base,left,right,0,1.5318354096656497,0
scenario310,0,40,20,20,100,100,0.1,60,40,40,100,20,c1,1e-05,left,right,base,left,1,2.5050758871284526,1
scenario311,90,20,40,0,0,0,0.8,0,0,40,100,20,c2,1e-05,base,left,right,left,0,4.227690837774244,0
scenario312,-90,60,80,80,0,0,0.8,0,100,40,100,20,c4,1e-05,left,base,right,base,0,9999.0,0
scenario313,-90,80,60,40,20,80,0.4,20,80,40,100,40,c1,1e-05,base,left,left,right,0,0.4367775550729394,1
scenario314,90,20,20,20,0,20,0.8,0,100,40,100,40,c2,1e-05,base,left,right,base,0,4.075572435095927,0
scenario315,-30,20,20,0,0,80,0.6,40,60,40,100,40,c4,1e-05,right,base,left,base,0,1.9787234059661072,0
scenario316,90,20,100,40,0,0,0.8,0,100,40,100,60,c1,1e-05,base,right,left,right,0,1.7836303428189286,0
scenario317,-30,80,60,0,0,100,0.2,80,20,40,100,60,c2,1e-05,right,left,base,left,0,0.8771738515591169,0
scenario318,30,60,20,60,0,100,0.1,0,100,40,100,60,c4,1e-05,left,right,right,base,1,9999.0,1
scenario319,-90,40,100,80,0,0,0.6,100,0,40,100,80,c1,1e-05,left,right,base,right,0,2.4199084472205183,0
scenario320,30,20,20,0,60,40,0.6,100,0,40,100,80,c2,1e-05,right,base,base,left,1,9999.0,1
scenario321,0,40,40,40,60,40,0.6,20,80,40,100,80,c4,1e-05,right,base,left,right,0,9999.0,0
scenario322,90,40,60,20,0,100,0.8,20,80,40,100,100,c1,1e-05,left,right,base,left,1,2.5115669585413216,1
scenario323,-30,20,60,40,0,80,0.2,20,80,40,100,100,c2,1e-05,base,left,right,left,0,4.175107868483052,0
scenario324,30,20,20,0,0,0,0.8,40,60,40,100,100,c4,1e-05,left,base,right,base,0,2.753412332242,0
scenario325,30,40,80,40,0,80,0.4,0,100,60,0,0,c1,1e-05,base,left,left,right,1,0.4041174806532141,1
scenario326,60,40,40,0,60,60,0.6,0,100,60,0,0,c2,1e-05,base,left,right,base,0,3.880788088053658,0
scenario327,-60,40,20,80,80,40,0.6,100,0,60,0,0,c4,1e-05,right,base,left,base,0,2.514419677851837,0
scenario328,-60,20,80,0,0,100,0.4,40,60,60,0,20,c1,1e-05,base,right,left,right,0,1.020587151963008,0
scenario329,30,20,80,20,0,0,0.8,100,0,60,0,20,c2,1e-05,right,left,base,left,0,1.4664095835818876,0
scenario330,60,60,100,80,0,0,0.8,40,60,60,0,20,c4,1e-05,left,right,right,base,0,2.515011267986889,0
scenario331,60,40,80,40,100,40,0.6,100,0,60,0,40,c1,1e-05,left,right,base,right,1,0.8800457099625704,1
scenario332,90,0,80,0,0,100,0.1,0,100,60,0,40,c2,1e-05,right,base,base,left,0,2.940077554613588,0
scenario333,-60,40,40,20,0,80,0.4,60,40,60,0,40,c4,1e-05,right,base,left,right,0,1.953670462104434,0
scenario334,-30,40,100,40,0,80,0.4,60,100,60,0,60,c1,1e-05,left,right,base,left,0,1.7481095672862563,0
scenario335,60,80,20,100,0,0,0.8,40,60,60,0,60,c2,1e-05,base,left,right,left,0,4.120194968794303,0
scenario336,-90,40,20,100,0,0,0.8,0,100,60,0,60,c4,1e-05,left,base,right,base,0,9999.0,0
scenario337,-60,80,60,80,0,80,0.4,100,0,60,0,80,c1,1e-05,base,left,left,right,1,9999.0,1
scenario338,30,40,60,40,100,100,0.4,40,60,60,0,80,c2,1e-05,base,left,right,base,0,3.815621486435152,0
scenario339,-30,60,100,40,100,40,0.6,100,60,60,0,80,c4,1e-05,right,base,left,base,1,0.5134195823428789,1
scenario340,-90,0,40,0,60,40,0.6,0,100,60,0,100,c1,1e-05,base,right,left,right,0,2.607192274406036,0
scenario341,-30,60,100,0,40,100,0.4,0,100,60,0,100,c2,1e-05,right,left,base,left,0,1.1572821051471864,0
scenario342,30,20,60,40,20,40,0.8,100,0,60,0,100,c4,1e-05,left,right,right,base,1,9999.0,1
scenario343,60,80,60,20,0,60,0.1,100,0,60,20,0,c1,1e-05,left,right,base,right,1,9999.0,1
scenario344,-30,20,20,60,20,40,0.8,40,20,60,20,0,c2,1e-05,right,base,base,left,0,1.434949826262162,0
scenario345,0,60,40,0,100,40,0.6,80,20,60,20,0,c4,1e-05,right,base,left,right,0,1.7462523866424824,0
scenario346,-90,0,100,0,0,100,0.2,0,100,60,20,20,c1,1e-05,left,right,base,left,0,9999.0,0
scenario347,60,80,100,0,40,40,0.6,80,20,60,20,20,c2,1e-05,base,left,right,left,0,4.315211021005558,0
scenario348,90,60,100,20,80,0,0.6,20,80,60,20,20,c4,1e-05,left,base,right,base,0,9999.0,0
scenario349,30,80,20,0,0,40,0.6,0,100,60,20,40,c1,1e-05,base,left,left,right,0,3.53821061304625,0
scenario350,-90,20,40,0,0,40,0.8,80,20,60,20,40,c2,1e-05,base,left,right,base,0,2.908615341830969,0
scenario351,-60,20,100,60,0,0,0.8,0,100,60,20,40,c4,1e-05,right,base,left,base,1,2.257276057204395,1
scenario352,-30,0,20,0,100,60,0.6,0,100,60,20,60,c1,1e-05,base,right,left,right,0,1.850162144011416,0
scenario353,-90,60,80,40,0,80,0.4,60,40,60,20,60,c2,1e-05,right,left,base,left,0,0.9132627180561904,0
scenario354,-30,20,100,0,20,0,0.8,100,0,60,20,60,c4,1e-05,left,right,right,base,1,1.7072746637437606,1
scenario355,90,40,40,100,0,80,0.2,80,20,60,20,80,c1,1e-05,left,right,base,right,0,2.5238194437470165,0
scenario356,30,60,60,40,100,0,0.6,40,60,60,20,80,c2,1e-05,right,base,base,left,1,1.842095818214942,1
scenario357,60,40,80,40,100,40,0.4,20,80,60,20,80,c4,1e-05,right,base,left,right,0,1.7650995763290491,0
scenario358,30,20,40,60,0,80,0.4,100,0,60,20,100,c1,1e-05,left,right,base,left,1,1.167083872038625,1
scenario359,60,20,100,0,0,0,0.2,0,100,60,20,100,c2,1e-05,base,left,right,left,0,3.867699810008972,0
scenario360,0,20,60,0,40,60,0.8,80,20,60,20,100,c4,1e-05,left,base,right,base,0,2.235843142049981,0
scenario361,-30,40,100,20,40,40,0.8,40,60,60,40,0,c1,1e-05,base,left,left,right,1,9999.0,1
scenario362,-30,20,100,60,100,40,0.6,40,60,60,40,0,c2,1e-05,base,left,right,base,0,4.032391946712536,0
scenario363,-90,80,100,40,100,0,0.6,100,0,60,40,0,c4,1e-05,right,base,left,base,0,2.2680789347475483,0
scenario364,30,40,40,20,40,0,0.6,0,100,60,40,20,c1,1e-05,base,right,left,right,0,1.8846072700351637,0
scenario365,-60,20,100,40,100,40,0.6,0,100,60,40,20,c2,1e-05,right,left,base,left,0,1.9332744224993608,0
scenario366,60,20,100,40,20,40,0.8,20,80,60,40,20,c4,1e-05,left,right,right,base,0,1.4362662704871276,0
scenario367,-60,40,20,100,100,40,0.6,20,80,60,40,40,c1,1e-05,left,right,base,right,0,1.9111735765220284,0
scenario368,60,60,40,0,60,100,0.6,40,60,60,40,40,c2,1e-05,right,base,base,left,0,0.8426747766214523,0
scenario369,0,40,40,100,100,60,0.6,60,40,60,40,40,c4,1e-05,right,base,left,right,0,1.939236166350444,0
scenario370,0,40,60,0,40,60,0.6,40,60,60,40,60,c1,1e-05,left,right,base,left,0,0.5008658551666749,0
scenario371,-90,20,100,60,40,60,0.8,0,100,60,40,60,c2,1e-05,base,left,right,left,0,4.120576938648995,0
scenario372,-30,20,20,20,60,0,0.6,40,60,60,40,60,c4,1e-05,left,base,right,base,0,2.11664606458745,0
scenario373,-60,60,100,60,100,40,0.6,40,60,60,40,80,c1,1e-05,base,left,left,right,0,2.531495790209902,0
scenario374,-30,60,80,0,40,60,0.6,80,20,60,40,80,c2,1e-05,base,left,right,base,0,3.708768147101335,0
scenario375,90,80,20,20,100,60,0.6,0,100,60,40,80,c4,1e-05,right,base,left,base,0,2.619292255637019,0
scenario376,-30,60,100,40,0,100,0.1,0,100,60,40,100,c1,1e-05,base,right,left,right,0,0.7343365216496224,0
scenario377,30,0,60,0,0,80,0.4,80,20,60,40,100,c2,1e-05,right,left,base,left,0,1.6158442613726784,0
scenario378,0,60,100,40,20,60,0.2,20,80,60,40,100,c4,1e-05,left,right,right,base,0,1.496213204376035,0
scenario379,-60,20,20,0,20,60,0.6,100,0,60,60,0,c1,1e-05,left,right,base,right,0,1.4805465164365268,0
scenario380,-90,60,80,40,0,60,0.2,100,0,60,60,0,c2,1e-05,right,base,base,left,1,0.74117468661792,1
scenario381,-60,60,100,20,100,40,0.6,100,0,60,60,0,c4,1e-05,right,base,left,right,0,1.5291960983873605,0
scenario382,-30,60,100,0,20,0,0.8,40,60,60,60,20,c1,1e-05,left,right,base,left,0,1.1431773881249978,0
scenario383,-90,20,60,100,0,0,0.8,40,60,60,60,20,c2,1e-05,base,left,right,left,0,4.582306623295343,0
scenario384,-90,60,80,0,100,40,0.6,40,60,60,60,20,c4,1e-05,left,base,right,base,0,1.643992977396172,0
scenario385,30,20,20,80,60,100,0.6,20,80,60,60,40,c1,1e-05,base,left,left,right,0,2.363248412382238,0
scenario386,0,40,100,0,60,40,0.6,0,40,60,60,40,c2,1e-05,base,left,right,base,0,4.245271504663331,0
scenario387,-30,40,20,40,0,0,0.8,40,60,60,60,40,c4,1e-05,right,base,left,base,0,2.867903841473032,0
scenario388,0,80,20,0,0,80,0.4,0,100,60,60,60,c1,1e-05,base,right,left,right,0,2.570661867663467,0
scenario389,-90,40,20,0,80,100,0.6,0,100,60,60,60,c2,1e-05,right,left,base,left,0,0.7876674308385079,0
scenario390,-30,20,20,40,0,100,0.6,0,100,60,60,60,c4,1e-05,left,right,right,base,0,9999.0,0
scenario391,-90,20,80,0,100,100,0.6,80,20,60,60,80,c1,1e-05,left,right,base,right,0,0.6212302905995463,0
scenario392,60,60,80,20,40,60,0.8,20,80,60,60,80,c2,1e-05,right,base,base,left,0,0.8983837673690445,0
scenario393,-30,0,20,0,0,100,0.4,80,20,60,60,80,c4,1e-05,right,base,left,right,0,2.077915936150648,0
scenario394,-60,40,20,40,0,80,0.8,20,80,60,60,100,c1,1e-05,left,right,base,left,0,1.2947155910741257,0
scenario395,30,80,80,0,40,40,0.6,0,100,60,60,100,c2,1e-05,base,left,right,left,0,4.560035299104258,0
scenario396,-90,20,60,20,0,80,0.6,100,0,60,60,100,c4,1e-05,left,base,right,base,0,1.920280470348744,0
scenario397,90,0,100,0,0,0,0.8,80,20,60,80,0,c1,1e-05,base,left,left,right,1,2.1316546010363746,1
scenario398,90,60,20,100,100,40,0.6,80,20,60,80,0,c2,1e-05,base,left,right,base,0,4.034706510809471,0
scenario399,0,60,80,20,40,0,0.8,100,0,60,80,0,c4,1e-05,right,base,left,base,0,2.7072910836816098,0
scenario400,90,60,60,20,0,40,0.8,40,60,60,80,20,c1,1e-05,base,right,left,right,0,1.6564337091119208,0
scenario401,60,60,60,20,0,0,0.4,40,60,60,80,20,c2,1e-05,right,left,base,left,0,1.20080399236872,0
scenario402,-90,60,20,0,80,80,0.6,60,40,60,80,20,c4,1e-05,left,right,right,base,1,1.4986390482370897,1
scenario403,-30,20,100,40,0,80,0.4,100,60,60,80,40,c1,1e-05,left,right,base,right,1,3.737029272880593,1
scenario404,90,20,40,60,100,60,0.2,100,0,60,80,40,c2,1e-05,right,base,base,left,0,1.0821964741557295,0
scenario405,0,20,60,20,40,60,0.6,100,100,60,80,40,c4,1e-05,right,base,left,right,0,1.4646071753616998,0
scenario406,-60,20,60,60,100,40,0.6,100,0,60,80,60,c1,1e-05,left,right,base,left,0,2.2942712528045988,0
scenario407,-90,60,100,40,100,60,0.6,0,100,60,80,60,c2,1e-05,base,left,right,left,0,2.513828050935725,0
scenario408,-60,80,100,20,0,0,0.8,20,80,60,80,60,c4,1e-05,left,base,right,base,0,2.304366931394119,0
scenario409,-90,80,40,0,20,40,0.8,40,60,60,80,80,c1,1e-05,base,left,left,right,1,9999.0,1
scenario410,60,60,80,0,40,0,0.8,0,100,60,80,80,c2,1e-05,base,left,right,base,0,4.305275936181466,0
scenario411,90,60,100,20,100,60,0.6,0,100,60,80,80,c4,1e-05,right,base,left,base,1,2.8621660775829465,1
scenario412,30,60,100,40,0,80,0.8,100,0,60,80,100,c1,1e-05,base,right,left,right,0,1.743604021419375,0
scenario413,90,40,40,20,100,60,0.6,20,80,60,80,100,c2,1e-05,right,left,base,left,0,2.890689959528511,0
scenario414,-90,0,100,20,60,40,0.6,20,80,60,80,100,c4,1e-05,left,right,right,base,0,9999.0,0
scenario415,-90,60,60,20,80,80,0.6,0,100,60,100,0,c1,1e-05,left,right,base,right,0,9999.0,0
scenario416,-30,60,20,0,20,40,0.2,0,100,60,100,0,c2,1e-05,right,base,base,left,0,0.6625223951183722,0
scenario417,-30,20,20,20,40,40,0.8,20,80,60,100,0,c4,1e-05,right,base,left,right,0,2.1989046780341392,0
scenario418,0,0,40,0,0,0,0.8,20,80,60,100,20,c1,1e-05,left,right,base,left,0,9999.0,0
scenario419,-30,0,100,0,100,40,0.6,0,100,60,100,20,c2,1e-05,base,left,right,left,0,4.319181984079804,0
scenario420,0,40,40,100,60,40,0.6,100,0,60,100,20,c4,1e-05,left,base,right,base,0,1.979158956481348,0
scenario421,90,40,80,40,100,100,0.4,20,80,60,100,40,c1,1e-05,base,left,left,right,1,9999.0,1
scenario422,30,20,100,0,100,0,0.6,0,100,60,100,40,c2,1e-05,base,left,right,base,0,4.029919491042556,0
scenario423,0,20,100,40,60,60,0.6,40,60,60,100,40,c4,1e-05,right,base,left,base,0,1.5182170633149037,0
scenario424,90,60,20,100,100,40,0.6,40,60,60,100,60,c1,1e-05,base,right,left,right,0,2.199953908208184,0
scenario425,60,0,100,0,100,40,0.6,80,20,60,100,60,c2,1e-05,right,left,base,left,0,1.7178722482835307,0
scenario426,30,0,100,0,40,40,0.8,80,20,60,100,60,c4,1e-05,left,right,right,base,1,9999.0,1
scenario427,-30,60,20,40,80,60,0.6,100,0,60,100,80,c1,1e-05,left,right,base,right,0,1.399587622411101,0
scenario428,-90,40,20,20,0,80,0.4,20,20,60,100,80,c2,1e-05,right,base,base,left,0,1.0993555787365994,0
scenario429,0,0,20,0,0,100,0.6,0,100,60,100,80,c4,1e-05,right,base,left,right,0,1.6075296867411877,0
scenario430,0,20,40,20,80,40,0.6,60,40,60,100,100,c1,1e-05,left,right,base,left,1,0.6188177880823751,1
scenario431,-90,20,20,20,60,40,0.6,100,0,60,100,100,c2,1e-05,base,left,right,left,0,4.660576815161289,0
scenario432,30,60,20,20,80,0,0.6,20,80,60,100,100,c4,1e-05,left,base,right,base,0,1.5447630392755711,0
scenario433,60,40,40,20,40,60,0.6,100,0,80,0,0,c1,1e-05,base,left,left,right,0,2.662407784981557,0
scenario434,90,40,100,0,0,100,0.6,80,20,80,0,0,c2,1e-05,base,left,right,base,0,4.419878099550623,0
scenario435,90,20,80,20,100,40,0.4,40,60,80,0,0,c4,1e-05,right,base,left,base,0,1.3141474240905868,0
scenario436,-60,20,40,20,40,0,0.6,20,80,80,0,20,c1,1e-05,base,right,left,right,0,1.7471821220733803,0
scenario437,-90,80,60,0,40,40,0.6,0,100,80,0,20,c2,1e-05,right,left,base,left,0,0.8154655847576694,0
scenario438,-30,60,40,0,40,40,0.8,100,0,80,0,20,c4,1e-05,left,right,right,base,0,1.2083289560145924,0
scenario439,90,60,20,20,100,0,0.6,100,0,80,0,40,c1,1e-05,left,right,base,right,0,1.9152478182377304,0
scenario440,-90,60,60,0,60,100,0.6,40,60,80,0,40,c2,1e-05,right,base,base,left,0,0.8518064699247113,0
scenario441,-30,60,20,20,0,100,0.2,100,0,80,0,40,c4,1e-05,right,base,left,right,0,1.9427125213377392,0
scenario442,-60,20,100,60,0,80,0.4,0,100,80,0,60,c1,1e-05,left,right,base,left,0,9999.0,0
scenario443,-30,20,100,20,20,100,0.8,20,80,80,0,60,c2,1e-05,base,left,right,left,0,3.69696919427445,0
scenario444,-90,0,20,0,0,0,0.4,0,100,80,0,60,c4,1e-05,left,base,right,base,0,9999.0,0
scenario445,90,20,20,40,40,40,0.8,20,80,80,0,80,c1,1e-05,base,left,left,right,0,2.2532333535698577,0
scenario446,-90,40,20,100,0,80,0.2,20,80,80,0,80,c2,1e-05,base,left,right,base,0,3.5329704478028376,0
scenario447,30,60,40,40,80,40,0.6,60,40,80,0,80,c4,1e-05,right,base,left,base,0,3.543464424159822,0
scenario448,-90,60,100,20,40,60,0.8,100,0,80,0,100,c1,1e-05,base,right,left,right,0,2.6160416853203814,0
scenario449,-90,80,20,20,100,40,0.6,0,100,80,0,100,c2,1e-05,right,left,base,left,0,3.763440415701905,0
scenario450,60,20,20,0,0,60,0.8,80,20,80,0,100,c4,1e-05,left,right,right,base,0,3.5058873943263404,0
scenario451,-90,60,100,40,20,40,0.8,20,80,80,20,0,c1,1e-05,left,right,base,right,0,2.254375905291906,0
scenario452,-60,20,100,40,0,80,0.4,40,60,80,20,0,c2,1e-05,right,base,base,left,1,9999.0,1
