Instances,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario612,c1,base,left,left,right,0,60,0,60,90,0,40,80,0.4,True,0.0,1
scenario613,c1,base,left,left,right,80,60,100,40,-90,80,20,80,0.4,False,1.57,0
scenario614,c1,base,left,left,right,100,80,20,60,60,0,80,100,0.1,False,1.823,0
scenario615,c4,right,base,left,right,60,100,80,0,30,40,0,0,0.4,False,1.151,0
scenario616,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,False,2.397,0
scenario617,c4,right,base,left,right,100,80,40,40,90,60,80,0,0.2,False,2.343,0
scenario618,c4,right,base,left,right,40,40,100,0,30,0,0,80,0.4,False,2.539,0
scenario619,c1,base,left,left,right,20,0,0,100,-90,20,80,0,1.0,True,0.0,1
scenario620,c1,base,left,left,right,100,100,60,60,60,0,60,100,1.0,False,3.179,0
scenario621,c1,base,left,left,right,100,100,80,60,90,0,0,100,0.8,False,2.324,0
scenario622,c2,base,left,right,left,40,100,60,80,60,0,60,100,1.0,False,4.508,0
scenario623,c1,left,right,base,right,20,20,20,100,-90,20,80,20,0.8,False,4562.512,0
scenario624,c1,base,left,left,right,0,80,0,60,60,20,40,60,1.0,False,1.663,0
scenario625,c1,base,left,left,right,0,80,80,0,60,20,60,20,0.4,False,2.055,0
scenario626,c1,base,left,left,right,0,60,0,60,60,0,40,80,0.4,True,0.0,1
scenario627,c4,right,base,left,right,100,100,40,40,90,80,80,0,0.1,False,2.825,0
scenario628,c4,right,base,left,right,80,40,40,20,30,20,0,20,0.1,False,1.425,0
scenario629,c4,right,base,left,base,100,100,80,60,60,0,60,20,0.2,False,3.883,0
scenario630,c4,right,base,left,right,100,60,60,40,30,20,0,100,1.0,False,2.854,0
scenario631,c4,right,base,left,right,80,40,100,0,30,20,20,100,0.4,False,2.279,0
scenario632,c1,base,left,left,right,100,100,60,60,60,0,60,100,1.0,False,3.236,0
scenario633,c1,base,left,left,right,0,100,80,0,60,20,60,20,0.4,False,2.57,0
scenario634,c4,right,base,left,right,80,40,20,0,0,20,20,80,0.2,False,2.25,0
scenario635,c4,right,base,left,right,80,60,40,20,30,20,0,20,0.1,False,1.877,0
scenario636,c4,right,base,left,right,100,40,80,0,30,40,20,80,1.0,False,1.389,0
scenario637,c4,right,base,left,right,100,80,60,40,30,20,0,100,1.0,False,1.66,0
scenario638,c4,right,base,left,base,100,60,80,40,60,20,0,80,1.0,False,3.246,0
scenario639,c1,left,right,base,right,0,20,80,0,30,20,80,20,0.6,False,9999.0,0
scenario640,c1,base,left,left,right,100,80,100,60,90,0,0,80,0.8,False,1.123,0
scenario641,c4,right,base,left,right,100,100,20,40,90,80,60,0,0.8,False,1.673,0
scenario642,c4,right,base,left,right,100,60,60,40,30,60,0,80,0.8,False,1.477,0
scenario643,c4,right,base,left,right,80,20,40,20,30,40,0,20,0.2,False,1.838,0
scenario644,c2,right,left,base,left,0,0,20,40,90,100,0,80,0.1,False,1.342,0
scenario645,c2,base,left,right,base,20,60,0,0,90,40,100,100,0.1,False,3.744,0
scenario646,c2,right,left,base,left,100,0,0,40,90,80,40,0,1.0,False,0.769,0
scenario647,c1,base,right,left,right,0,100,100,20,60,100,0,0,0.6,False,3.758,0
scenario648,c1,left,right,base,left,0,20,20,100,90,100,20,100,1.0,False,2.396,0
