Rootdir,Boundary_area,prunedBoundaryArea,Footprint_area,COV_boundary,COV_prunnedBoundary,Footprint_density,Good_footprint_area
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_1_random_run3/,28.6834647546987,28.6834647546987,6.99781231957189,24.3966772473872,24.3966772473872,89.3136270962802,6.923
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_1_sitcov_run1/,27.2277891606035,27.2277891606035,8.73736946880321,32.0898968963867,32.0898968963867,71.5318268537874,8.509
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_1_sitcov_run2/,27.1420704828795,27.1420704828795,8.84390084473857,32.5837369345756,32.5837369345756,70.1048113139862,8.533
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_1_sitcov_run3/,27.8027214769032,27.8027214769032,8.67911942602012,31.2167980865837,31.2167980865837,71.7814756796914,8.814
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_avfuzzer_run1/,112.025438223674,112.025438223674,51.3401056610574,45.8289710579393,45.8289710579393,12.3295422136255,59.464
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_avfuzzer_run2/,54.1097842683528,54.1097842683528,27.7902193076271,51.358954176945,51.358954176945,23.173620649451,27.682
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_avfuzzer_run3/,44.6971368849346,44.6971368849346,20.1035471775765,44.9772593473488,44.9772593473488,31.6859504630361,19.037
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_bayscen_run1/,52.9962524881272,52.755852210062,34.8889754566196,65.832910476898,66.1329008916386,18.2005917826262,33.612
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_bayscen_run2/,54.2761302517246,54.0277386943912,34.5055994183271,63.5741701891701,63.8664512936744,18.4897526997064,34.457
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_bayscen_run3/,55.1281788633044,54.9463465639916,34.1979723146404,62.0335607302348,62.238846535161,18.7438013605732,33.335
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_bayscen_common_run1/,4.71734499489393,4.71734499489393,0,0,0,0,0
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_bayscen_common_run2/,4.76104552632003,4.76104552632003,0,0,0,0,0
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_bayscen_common_run3/,4.61846903263472,4.61846903263472,0,0,0,0,0
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_ctbc_run1/,65.9979737217521,65.9979737217521,28.5286379598298,43.2265361359527,43.2265361359527,5.64345203674633,26.04
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_ctbc_run2/,66.9460114898343,66.9460114898343,26.2589516406598,39.2240718398097,39.2240718398097,6.09316023691719,26.21
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_ctbc_run3/,64.3307015703092,64.3307015703092,25.8872199334238,40.2408481510664,40.2408481510664,6.02613955462183,25.757
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_pict_2way_run1/,50.1716686654173,50.1716686654173,6.75164054449958,13.457077916871,13.457077916871,8.29428042427733,7.616
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_pict_2way_run2/,50.9218824432814,50.9218824432814,6.1835093409749,12.1431279526288,12.1431279526288,8.8946255220387,6.158
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_pict_2way_run3/,52.5008875092896,52.5008875092896,7.87121979533961,14.9925461620946,14.9925461620946,7.24157138055636,7.054
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_pict_3way_run1/,57.2630262802515,57.2630262802515,13.6274519306312,23.7979946500504,23.7979946500504,36.8374075032784,13.46
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_pict_3way_run2/,56.1889039166404,56.1889039166404,13.4177217252687,23.8796644710754,23.8796644710754,37.2641503705047,13.021
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_pict_3way_run3/,53.6541836592712,53.6541836592712,12.2442434555402,22.8206686235259,22.8206686235259,41.2438711982241,12.616
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_random_run1/,68.7015664395527,68.7015664395527,16.5750577802204,24.1261715550605,24.1261715550605,36.6212901365783,16.518
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_random_run2/,69.9220973264015,69.9220973264015,14.9922329986888,21.4413376771351,21.4413376771351,40.6210335747357,14.915
