Row,goalego,windintensity,roadfriction,fogdistance,startother,precipitationdeposits,cloudiness,fogdensity,goalother,precipitation,wetness,timeofday,startego
scenario45,-1.15287781284841,-0.702437442654243,-0.98492297758744,-1.74433166652838,1.15469373530813,-0.73256600278132,0.400471888412084,-0.749243321409427,-1.20301452220398,0.49078400328234,0.42990142404788,-1.81598244166587,0.0925886075648372
scenario46,-1.15287781284841,0.413349642553131,-1.39292550123197,-1.74433166652838,-0.0963827026737414,-0.103687582892591,-0.709751135266908,1.25580121411426,-1.20301452220398,-0.574699797682419,-0.674868260520131,0.912575490810873,1.17060717397565
scenario47,1.18300374131107,0.853977547714663,-1.39292550123197,-0.103860476478635,1.15469373530813,-0.73256600278132,0.838902527797785,-1.76148733671742,-1.20301452220398,-1.660115969695,0.42990142404788,-1.81598244166587,0.0925886075648372
scenario48,1.18300374131107,0.413349642553131,-0.262252066891402,1.28437879115489,-1.88728312915263,-0.103687582892591,-0.709751135266908,0.38717682081696,1.17012933131472,1.25823710858064,-0.0644810639277774,-0.315196174990568,0.0925886075648372
scenario49,-1.15287781284841,0.853977547714663,0.918648145408288,1.28437879115489,-0.0963827026737414,0.8757237128577,-1.7320657245821,0.38717682081696,-1.20301452220398,0.0194494154861099,-0.674868260520131,0.912575490810873,1.17060717397565
scenario50,1.18300374131107,1.25367236431317,1.41574524478508,-0.728255814569985,-0.0963827026737414,-1.75593715449419,0.838902527797785,0.841559425777797,1.17012933131472,-1.660115969695,-0.674868260520131,-1.81598244166587,-1.26064747124053
scenario51,-1.15287781284841,-0.702437442654243,1.41574524478508,0.412466231431965,-0.0963827026737414,0.416346287330929,0.400471888412084,-0.12720271002104,1.17012933131472,0.0194494154861099,1.24967845801396,-1.81598244166587,1.17060717397565
scenario52,0.25150790426827,0.853977547714663,0.918648145408288,0.868568895877142,-0.0963827026737414,1.29451907208588,-0.709751135266908,0.38717682081696,1.17012933131472,-0.574699797682419,1.24967845801396,-0.315196174990568,-1.26064747124053
scenario53,-1.15287781284841,0.853977547714663,-0.262252066891402,-0.728255814569985,-1.12482529767931,1.29451907208588,-0.0992003172411591,0.841559425777797,0.167872494244836,-0.574699797682419,-0.674868260520131,0.912575490810873,1.17060717397565
scenario54,0.25150790426827,0.853977547714663,0.918648145408288,0.868568895877142,1.15469373530813,-1.75593715449419,1.23660419840849,-0.749243321409427,0.167872494244836,0.0194494154861099,1.24967845801396,0.143021337759772,-1.26064747124053
scenario55,-1.15287781284841,-1.72987552621788,0.918648145408288,-0.103860476478635,1.15469373530813,-0.73256600278132,-1.7320657245821,-0.749243321409427,-1.20301452220398,0.49078400328234,0.42990142404788,-1.81598244166587,0.0925886075648372
scenario56,0.25150790426827,0.413349642553131,0.364524499941289,0.412466231431965,1.15469373530813,1.29451907208588,0.838902527797785,-1.76148733671742,-1.20301452220398,1.25823710858064,-1.72676197191635,0.143021337759772,-1.26064747124053
scenario57,1.18300374131107,1.25367236431317,-0.98492297758744,0.868568895877142,1.15469373530813,0.8757237128577,1.23660419840849,1.25580121411426,-1.20301452220398,0.896079122771657,-1.72676197191635,1.25216238411052,0.0925886075648372
scenario58,1.18300374131107,-0.702437442654243,-0.262252066891402,-1.74433166652838,1.15469373530813,0.416346287330929,-0.0992003172411591,-0.12720271002104,-1.20301452220398,0.0194494154861099,1.24967845801396,0.143021337759772,0.0925886075648372
scenario59,1.18300374131107,-0.702437442654243,-0.262252066891402,-0.728255814569985,1.15469373530813,-1.75593715449419,-0.0992003172411591,1.25580121411426,-1.20301452220398,0.896079122771657,1.24967845801396,1.25216238411052,0.0925886075648372
scenario60,-1.15287781284841,-0.702437442654243,-0.98492297758744,-0.103860476478635,1.15469373530813,-1.75593715449419,0.400471888412084,0.38717682081696,-1.20301452220398,0.49078400328234,-1.72676197191635,1.25216238411052,0.0925886075648372
scenario61,0.25150790426827,0.413349642553131,-0.98492297758744,-0.728255814569985,-0.0963827026737414,-1.75593715449419,-0.709751135266908,1.25580121411426,1.17012933131472,-1.660115969695,-0.0644810639277774,-1.81598244166587,-1.26064747124053
scenario62,-1.15287781284841,-0.0888267508506638,1.41574524478508,0.412466231431965,-0.0963827026737414,0.8757237128577,-1.7320657245821,-0.12720271002104,1.17012933131472,0.896079122771657,-0.0644810639277774,1.25216238411052,1.17060717397565
scenario63,-1.15287781284841,-0.702437442654243,-1.39292550123197,-0.103860476478635,-0.0963827026737414,-0.73256600278132,0.400471888412084,0.841559425777797,-1.20301452220398,1.25823710858064,-0.674868260520131,0.143021337759772,1.17060717397565
scenario64,1.18300374131107,-0.0888267508506638,-0.262252066891402,-0.728255814569985,1.15469373530813,1.29451907208588,-1.7320657245821,-1.76148733671742,-1.20301452220398,1.25823710858064,0.86078044836283,-0.873194132088962,0.0925886075648372
scenario65,1.18300374131107,-1.72987552621788,-0.98492297758744,-0.728255814569985,-1.88728312915263,0.8757237128577,-1.7320657245821,0.841559425777797,1.17012933131472,-1.660115969695,0.42990142404788,-0.315196174990568,0.0925886075648372
scenario66,1.18300374131107,0.413349642553131,1.41574524478508,-0.103860476478635,-0.0963827026737414,-0.73256600278132,-1.7320657245821,-0.12720271002104,1.17012933131472,-0.574699797682419,-0.0644810639277774,0.143021337759772,-1.26064747124053
scenario67,1.18300374131107,-0.0888267508506638,1.41574524478508,-0.103860476478635,-0.0963827026737414,0.8757237128577,-1.7320657245821,0.38717682081696,1.17012933131472,-1.660115969695,1.24967845801396,-0.315196174990568,-1.26064747124053
scenario68,1.18300374131107,-1.72987552621788,0.918648145408288,-1.74433166652838,-1.12482529767931,0.416346287330929,0.400471888412084,1.25580121411426,0.167872494244836,1.25823710858064,1.24967845801396,0.912575490810873,0.0925886075648372
scenario69,-1.15287781284841,-1.72987552621788,-0.98492297758744,-0.103860476478635,-1.12482529767931,0.416346287330929,1.23660419840849,0.841559425777797,0.167872494244836,0.49078400328234,0.42990142404788,0.546137799578477,1.17060717397565
scenario70,-1.15287781284841,-0.0888267508506638,-0.262252066891402,0.868568895877142,-0.0963827026737414,-0.103687582892591,0.838902527797785,0.841559425777797,-1.20301452220398,-1.660115969695,-1.72676197191635,1.25216238411052,1.17060717397565
scenario71,-1.15287781284841,0.413349642553131,-0.262252066891402,-1.74433166652838,1.15469373530813,-0.73256600278132,0.400471888412084,1.25580121411426,-1.20301452220398,0.896079122771657,-0.674868260520131,1.25216238411052,0.0925886075648372
scenario72,0.25150790426827,0.413349642553131,0.918648145408288,-0.728255814569985,1.15469373530813,0.8757237128577,0.400471888412084,0.38717682081696,-1.20301452220398,-0.574699797682419,-0.0644810639277774,-1.81598244166587,-1.26064747124053
scenario73,-1.15287781284841,1.25367236431317,-1.39292550123197,1.28437879115489,-0.0963827026737414,-0.103687582892591,-0.709751135266908,0.38717682081696,1.17012933131472,-0.574699797682419,1.24967845801396,1.25216238411052,1.17060717397565
scenario74,1.18300374131107,-0.702437442654243,-0.262252066891402,0.412466231431965,-1.88728312915263,-0.73256600278132,-0.0992003172411591,1.25580121411426,1.17012933131472,0.49078400328234,-0.674868260520131,0.143021337759772,0.0925886075648372
scenario75,1.18300374131107,0.853977547714663,0.364524499941289,-0.103860476478635,-0.0963827026737414,0.8757237128577,-0.0992003172411591,0.38717682081696,1.17012933131472,0.0194494154861099,0.86078044836283,0.546137799578477,-1.26064747124053
scenario76,1.18300374131107,-0.702437442654243,-1.39292550123197,0.868568895877142,-1.88728312915263,1.29451907208588,-1.7320657245821,0.38717682081696,1.17012933131472,-0.574699797682419,0.42990142404788,0.546137799578477,0.0925886075648372
scenario77,0.25150790426827,1.25367236431317,1.41574524478508,0.868568895877142,-1.12482529767931,-1.75593715449419,-1.7320657245821,-0.12720271002104,0.167872494244836,0.49078400328234,-0.674868260520131,0.546137799578477,1.17060717397565
scenario78,-1.15287781284841,1.25367236431317,0.918648145408288,0.412466231431965,-0.0963827026737414,0.416346287330929,1.23660419840849,-0.749243321409427,-1.20301452220398,0.896079122771657,-0.674868260520131,0.546137799578477,1.17060717397565
scenario79,0.25150790426827,0.853977547714663,1.41574524478508,-0.728255814569985,1.15469373530813,1.29451907208588,-1.7320657245821,-0.12720271002104,0.167872494244836,0.49078400328234,-1.72676197191635,-0.315196174990568,-1.26064747124053
scenario80,1.18300374131107,-0.0888267508506638,-1.39292550123197,1.28437879115489,-1.12482529767931,0.416346287330929,-0.709751135266908,0.841559425777797,0.167872494244836,0.896079122771657,0.42990142404788,-0.873194132088962,0.0925886075648372
scenario81,-1.15287781284841,1.25367236431317,-0.98492297758744,1.28437879115489,-0.0963827026737414,0.8757237128577,-0.709751135266908,-1.76148733671742,1.17012933131472,-0.574699797682419,-0.0644810639277774,-0.315196174990568,1.17060717397565
scenario82,-1.15287781284841,-0.0888267508506638,-0.262252066891402,0.868568895877142,1.15469373530813,-0.73256600278132,0.838902527797785,-1.76148733671742,-1.20301452220398,-1.660115969695,0.86078044836283,1.25216238411052,0.0925886075648372
scenario83,-1.15287781284841,-0.0888267508506638,1.41574524478508,1.28437879115489,-1.12482529767931,0.8757237128577,1.23660419840849,1.25580121411426,0.167872494244836,1.25823710858064,-1.72676197191635,-0.873194132088962,1.17060717397565
scenario84,-1.15287781284841,0.853977547714663,-0.262252066891402,-0.728255814569985,-0.0963827026737414,-1.75593715449419,-0.0992003172411591,0.841559425777797,1.17012933131472,0.49078400328234,1.24967845801396,0.143021337759772,1.17060717397565
scenario85,1.18300374131107,-0.0888267508506638,0.364524499941289,-0.103860476478635,-1.88728312915263,-0.73256600278132,-1.7320657245821,1.25580121411426,1.17012933131472,0.896079122771657,1.24967845801396,-1.81598244166587,0.0925886075648372
scenario86,1.18300374131107,-1.72987552621788,0.364524499941289,0.412466231431965,1.15469373530813,-1.75593715449419,-1.7320657245821,-0.12720271002104,-1.20301452220398,0.49078400328234,0.42990142404788,-0.315196174990568,0.0925886075648372
scenario87,0.25150790426827,-0.0888267508506638,0.918648145408288,-0.103860476478635,-0.0963827026737414,-0.73256600278132,-0.709751135266908,-1.76148733671742,1.17012933131472,-0.574699797682419,-1.72676197191635,-1.81598244166587,-1.26064747124053
scenario88,0.25150790426827,0.413349642553131,1.41574524478508,0.868568895877142,1.15469373530813,-0.103687582892591,-1.7320657245821,-0.749243321409427,-1.20301452220398,0.0194494154861099,-0.674868260520131,-1.81598244166587,-1.26064747124053
scenario89,1.18300374131107,-1.72987552621788,1.41574524478508,-1.74433166652838,-0.0963827026737414,-0.103687582892591,0.838902527797785,0.841559425777797,1.17012933131472,-1.660115969695,-0.0644810639277774,-0.873194132088962,-1.26064747124053
scenario90,0.25150790426827,-1.72987552621788,0.364524499941289,1.28437879115489,-0.0963827026737414,1.29451907208588,0.838902527797785,-1.76148733671742,1.17012933131472,0.0194494154861099,0.86078044836283,0.912575490810873,-1.26064747124053
scenario91,-1.15287781284841,-0.702437442654243,-0.262252066891402,-0.728255814569985,-0.0963827026737414,1.29451907208588,0.400471888412084,1.25580121411426,-1.20301452220398,1.25823710858064,-1.72676197191635,-0.873194132088962,1.17060717397565
scenario92,1.18300374131107,0.853977547714663,0.364524499941289,1.28437879115489,-1.12482529767931,0.416346287330929,-0.0992003172411591,-0.749243321409427,0.167872494244836,1.25823710858064,1.24967845801396,1.25216238411052,0.0925886075648372
scenario93,-1.15287781284841,0.413349642553131,0.364524499941289,1.28437879115489,-0.0963827026737414,0.416346287330929,-0.709751135266908,0.841559425777797,-1.20301452220398,-1.660115969695,-1.72676197191635,0.546137799578477,1.17060717397565
scenario94,0.25150790426827,-1.72987552621788,-0.98492297758744,-1.74433166652838,1.15469373530813,0.8757237128577,0.400471888412084,-1.76148733671742,0.167872494244836,0.49078400328234,-1.72676197191635,-0.315196174990568,-1.26064747124053
scenario95,-1.15287781284841,0.413349642553131,-0.262252066891402,0.868568895877142,-1.12482529767931,0.8757237128577,1.23660419840849,-0.749243321409427,0.167872494244836,0.0194494154861099,0.86078044836283,0.546137799578477,1.17060717397565
scenario96,0.25150790426827,0.413349642553131,-1.39292550123197,0.868568895877142,1.15469373530813,0.8757237128577,0.838902527797785,0.38717682081696,-1.20301452220398,-1.660115969695,-0.0644810639277774,0.912575490810873,-1.26064747124053
scenario97,-1.15287781284841,-0.702437442654243,-0.262252066891402,-0.103860476478635,-0.0963827026737414,-1.75593715449419,-0.709751135266908,0.38717682081696,1.17012933131472,-1.660115969695,0.42990142404788,0.912575490810873,1.17060717397565
scenario98,1.18300374131107,-0.702437442654243,-1.39292550123197,-0.103860476478635,-0.0963827026737414,0.416346287330929,1.23660419840849,-0.749243321409427,1.17012933131472,0.0194494154861099,-1.72676197191635,-0.315196174990568,-1.26064747124053
scenario99,1.18300374131107,0.853977547714663,-0.98492297758744,0.868568895877142,-1.12482529767931,-0.73256600278132,0.838902527797785,-1.76148733671742,0.167872494244836,-0.574699797682419,-1.72676197191635,-0.315196174990568,0.0925886075648372
scenario100,0.25150790426827,-0.0888267508506638,-0.98492297758744,-0.103860476478635,1.15469373530813,0.416346287330929,-0.0992003172411591,-0.12720271002104,-1.20301452220398,1.25823710858064,-0.0644810639277774,-1.81598244166587,-1.26064747124053
scenario101,0.25150790426827,1.25367236431317,-0.98492297758744,1.28437879115489,1.15469373530813,-0.103687582892591,0.838902527797785,0.841559425777797,0.167872494244836,0.0194494154861099,1.24967845801396,-0.315196174990568,-1.26064747124053
scenario102,0.25150790426827,-1.72987552621788,-0.98492297758744,-1.74433166652838,-0.0963827026737414,-0.73256600278132,-0.0992003172411591,1.25580121411426,1.17012933131472,-1.660115969695,-1.72676197191635,0.546137799578477,-1.26064747124053
scenario103,-1.15287781284841,1.25367236431317,1.41574524478508,-0.103860476478635,-0.0963827026737414,1.29451907208588,0.838902527797785,0.38717682081696,-1.20301452220398,0.49078400328234,0.42990142404788,-0.315196174990568,1.17060717397565
scenario104,-1.15287781284841,0.853977547714663,-1.39292550123197,-0.103860476478635,-1.12482529767931,-1.75593715449419,1.23660419840849,0.841559425777797,0.167872494244836,0.49078400328234,-0.0644810639277774,1.25216238411052,1.17060717397565
scenario105,-1.15287781284841,-1.72987552621788,-0.262252066891402,0.868568895877142,-0.0963827026737414,-1.75593715449419,1.23660419840849,-0.749243321409427,1.17012933131472,0.0194494154861099,1.24967845801396,1.25216238411052,1.17060717397565
scenario106,0.25150790426827,0.853977547714663,-0.262252066891402,1.28437879115489,-1.12482529767931,1.29451907208588,1.23660419840849,-0.749243321409427,0.167872494244836,0.49078400328234,-1.72676197191635,0.546137799578477,1.17060717397565
scenario107,1.18300374131107,0.413349642553131,1.41574524478508,-1.74433166652838,-0.0963827026737414,-1.75593715449419,0.838902527797785,-0.12720271002104,1.17012933131472,1.25823710858064,1.24967845801396,-1.81598244166587,-1.26064747124053
scenario108,1.18300374131107,-1.72987552621788,-1.39292550123197,0.412466231431965,-1.12482529767931,0.416346287330929,-1.7320657245821,-0.12720271002104,0.167872494244836,-1.660115969695,1.24967845801396,0.912575490810873,0.0925886075648372
scenario109,0.25150790426827,0.413349642553131,-0.98492297758744,-0.103860476478635,1.15469373530813,-0.103687582892591,-0.0992003172411591,-1.76148733671742,0.167872494244836,0.49078400328234,-0.0644810639277774,0.912575490810873,-1.26064747124053
scenario110,-1.15287781284841,-0.702437442654243,-0.262252066891402,0.868568895877142,1.15469373530813,-0.103687582892591,0.400471888412084,-0.12720271002104,-1.20301452220398,-0.574699797682419,-0.0644810639277774,1.25216238411052,0.0925886075648372
scenario111,1.18300374131107,-1.72987552621788,0.364524499941289,0.868568895877142,-1.88728312915263,0.416346287330929,1.23660419840849,-0.749243321409427,1.17012933131472,1.25823710858064,1.24967845801396,0.143021337759772,0.0925886075648372
scenario112,1.18300374131107,-1.72987552621788,0.918648145408288,0.412466231431965,-0.0963827026737414,-1.75593715449419,-0.0992003172411591,0.38717682081696,1.17012933131472,0.896079122771657,0.86078044836283,0.546137799578477,-1.26064747124053
scenario113,1.18300374131107,1.25367236431317,-0.262252066891402,-0.103860476478635,-1.12482529767931,-0.103687582892591,0.400471888412084,-0.749243321409427,0.167872494244836,-1.660115969695,-0.0644810639277774,-0.315196174990568,0.0925886075648372
scenario114,-1.15287781284841,0.853977547714663,-1.39292550123197,-0.728255814569985,-0.0963827026737414,-1.75593715449419,1.23660419840849,1.25580121411426,-1.20301452220398,0.49078400328234,-1.72676197191635,0.546137799578477,1.17060717397565
scenario115,1.18300374131107,0.853977547714663,0.364524499941289,1.28437879115489,-1.88728312915263,0.416346287330929,-1.7320657245821,1.25580121411426,1.17012933131472,1.25823710858064,-1.72676197191635,0.912575490810873,0.0925886075648372
scenario116,0.25150790426827,0.853977547714663,0.918648145408288,0.412466231431965,1.15469373530813,1.29451907208588,-0.0992003172411591,-1.76148733671742,-1.20301452220398,-0.574699797682419,-0.674868260520131,-1.81598244166587,-1.26064747124053
scenario117,-1.15287781284841,1.25367236431317,1.41574524478508,0.868568895877142,-1.12482529767931,0.8757237128577,-0.709751135266908,-1.76148733671742,0.167872494244836,0.0194494154861099,0.86078044836283,-1.81598244166587,1.17060717397565
