Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario454,0,1,2,0,0,80,0,0,100,80,100,0.6
scenario455,0,1,2,0,80,100,20,20,80,80,80,0.8
scenario456,0,1,2,0,100,100,0,0,80,100,40,0.6
scenario457,0,1,2,0,80,100,20,20,80,80,80,0.8
scenario458,1,2,2,0,60,80,0,80,100,80,80,0.8
scenario459,0,1,2,0,100,80,20,100,100,60,80,1
scenario460,2,1,0,1,60,60,0,100,100,80,100,0.6
scenario461,1,2,2,0,0,80,0,0,80,80,80,0.6
scenario462,0,1,2,1,60,80,100,60,100,60,80,0.6
scenario463,2,0,1,0,80,80,0,0,40,100,60,1
scenario464,2,0,0,1,60,60,20,0,80,100,80,1
scenario465,1,2,2,0,60,100,40,40,60,80,80,1
scenario466,0,1,2,0,0,60,0,0,100,0,100,0.1
scenario467,0,1,1,2,20,80,20,0,100,60,100,0.2
scenario468,0,2,1,2,20,100,20,0,60,80,60,1
scenario469,1,2,2,0,60,80,0,80,100,80,80,0.8
scenario470,1,0,2,0,60,100,40,0,80,80,80,0.6
scenario471,1,2,2,0,0,80,0,0,0,0,100,0.6
scenario472,0,1,2,0,80,80,20,40,20,80,80,1
scenario473,0,2,1,2,40,100,40,0,60,100,0,1
scenario474,0,1,2,1,80,40,40,60,60,100,60,0.2
scenario475,2,1,0,1,100,100,40,40,0,100,80,0.8
scenario476,2,0,0,1,0,60,0,20,80,0,100,0.1
scenario477,2,0,1,0,100,0,40,40,60,100,60,1
scenario478,2,1,0,1,0,60,0,0,100,0,80,0.2
scenario479,0,1,2,1,40,60,0,100,80,100,80,0.8
scenario480,2,1,0,1,100,100,40,20,80,40,80,1
scenario481,1,2,2,0,60,80,0,80,100,80,80,0.8
scenario482,0,1,2,1,40,40,20,60,60,80,40,0.2
scenario483,2,1,0,1,60,80,20,80,60,80,100,0.8
scenario484,2,0,1,0,100,20,40,20,40,100,40,0.8
scenario485,1,2,2,0,20,80,100,20,0,0,100,0.6
scenario486,2,0,0,1,40,80,0,60,100,60,80,0.6
scenario487,0,2,1,2,80,60,20,60,60,100,80,0.8
scenario488,1,2,0,2,20,40,20,0,60,0,60,0.2
scenario489,2,1,0,1,60,80,40,0,0,100,40,0.8
scenario490,0,1,2,1,100,80,40,40,20,100,60,0.8
scenario491,0,1,1,2,60,100,20,0,60,100,0,1
scenario492,0,1,1,2,80,100,40,20,80,20,0,1
scenario493,1,2,2,0,60,80,0,80,100,80,80,0.8
scenario494,1,2,2,0,40,60,20,80,100,80,80,0.8
scenario495,0,1,1,2,40,100,0,100,100,60,80,1
scenario496,0,2,1,2,60,80,100,20,0,0,100,0.6
scenario497,2,1,0,1,60,60,0,60,100,0,100,0.6
scenario498,1,2,0,1,20,60,0,0,40,20,60,0.1
scenario499,2,0,0,1,20,20,20,100,40,20,80,0.2
scenario500,0,2,1,2,20,100,100,20,60,0,20,0.4
scenario501,1,2,2,0,20,20,80,40,0,0,60,0.8
scenario502,2,1,0,1,100,40,20,40,0,100,80,1
scenario503,2,0,1,2,20,80,100,0,0,20,80,0.6
scenario504,1,2,0,2,20,80,40,0,60,0,40,0.2
scenario505,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario506,0,2,1,2,60,40,0,0,100,0,100,0.4
scenario507,0,1,1,2,60,40,0,20,80,0,100,1
scenario508,0,1,2,1,80,0,0,100,0,0,80,0.2
scenario509,0,1,2,0,40,40,60,0,80,100,100,0.1
scenario510,1,2,2,0,60,80,0,80,100,60,100,0.8
scenario511,0,1,1,2,40,0,0,80,20,60,80,0.2
scenario512,0,1,2,0,40,0,40,0,80,60,100,0.1
scenario513,1,2,2,0,60,80,0,80,80,80,80,0.8
scenario514,1,2,0,2,80,80,0,80,100,100,80,0.8
scenario515,2,1,0,1,100,0,20,100,0,100,60,0.8
scenario516,0,1,1,2,40,80,0,80,80,100,100,0.8
scenario517,1,2,2,0,60,80,0,80,100,60,100,0.8
scenario518,1,0,2,0,80,60,0,100,100,80,80,0.8
scenario519,1,2,2,0,40,80,20,60,100,40,100,0.6
scenario520,2,0,1,2,80,80,0,40,100,40,100,0.1
scenario521,1,0,2,0,80,100,0,80,80,40,80,0.8
scenario522,1,2,2,0,60,80,0,80,100,60,100,0.6
scenario523,1,2,2,0,60,80,0,80,60,60,80,1
scenario524,0,1,2,0,60,100,0,40,100,60,100,1
scenario525,0,1,2,0,60,80,0,80,80,80,80,0.8
scenario526,2,0,1,2,60,80,0,100,100,40,80,0.8
scenario527,1,2,2,0,80,80,0,80,60,80,100,0.8
scenario528,1,2,0,2,60,80,20,60,40,40,100,0.8
scenario529,2,0,1,2,80,80,0,40,100,40,100,0.1
scenario530,0,1,1,2,60,100,0,80,60,20,80,0.8
scenario531,1,2,0,1,40,100,0,100,0,60,60,0.6
scenario532,1,2,0,1,60,80,0,100,60,60,60,1
scenario533,1,2,2,0,60,80,0,60,80,40,100,0.8
scenario534,2,0,1,0,40,20,0,100,100,80,100,1
scenario535,1,2,2,0,20,80,20,80,100,20,40,1
scenario536,1,2,0,2,80,100,0,60,60,60,100,0.6
scenario537,0,2,1,2,40,100,0,80,40,20,100,0.8
scenario538,0,1,2,0,60,100,20,20,100,60,80,0.2
scenario539,2,1,0,1,80,80,20,60,80,40,80,1
scenario540,1,2,2,0,60,80,20,80,40,80,80,0.8
scenario541,2,0,1,2,80,80,0,40,100,40,100,0.1
scenario542,0,1,1,2,0,100,0,60,40,20,100,0.8
scenario543,2,1,0,1,40,80,0,80,0,60,60,0.6
scenario544,0,1,1,2,60,100,0,60,20,20,80,1
scenario545,0,1,2,0,40,100,20,20,80,60,40,0.1
scenario546,2,1,0,1,100,100,0,80,60,20,80,0.8
scenario547,1,0,2,0,40,100,0,80,100,0,40,0.8
scenario548,1,2,0,1,80,80,0,40,80,40,100,0.1
scenario549,0,1,1,2,60,80,60,80,40,0,80,1
scenario550,0,1,2,1,40,40,20,100,40,100,80,1
scenario551,0,1,2,0,60,80,0,80,40,40,80,0.8
scenario552,0,2,1,2,60,100,20,100,0,60,40,0.8
scenario553,2,0,1,2,80,80,0,40,100,40,100,0.1
scenario554,0,1,2,0,80,80,0,60,80,40,100,0.1
scenario555,0,1,2,0,40,80,20,100,40,60,100,1
scenario556,2,0,0,1,60,40,20,0,40,100,80,0.4
scenario557,0,1,1,2,20,40,40,20,80,60,100,0.1
scenario558,2,0,0,1,40,80,80,80,40,0,80,1
scenario559,0,1,2,0,20,80,0,100,40,60,100,0.8
scenario560,2,1,0,1,60,100,0,40,60,40,100,0.6
scenario561,2,0,1,0,40,80,60,80,20,80,60,0.2
scenario562,1,0,2,0,20,100,0,100,100,0,40,0.6
scenario563,2,0,1,0,100,60,20,60,60,60,80,0.8
scenario564,0,1,1,2,20,100,20,60,20,40,60,0.6
scenario565,2,0,1,2,80,80,0,40,100,40,100,0.1
scenario566,1,0,2,0,0,100,0,100,80,20,20,0.4
scenario567,1,0,2,0,40,80,60,40,100,0,40,0.6
scenario568,0,1,2,0,20,80,80,80,60,0,80,0.1
scenario569,2,0,1,0,100,60,0,100,40,80,60,0.2
scenario570,1,0,2,0,20,100,0,100,0,0,40,0.8
scenario571,2,1,0,1,40,100,0,40,60,40,100,0.6
scenario572,0,1,2,0,40,80,20,80,20,0,100,1
scenario573,0,1,1,2,0,80,40,0,40,60,100,0.1
scenario574,1,2,0,1,20,80,20,100,60,80,100,1
scenario575,0,2,1,2,0,80,20,100,40,60,100,1
scenario576,2,1,0,1,60,80,20,60,60,40,100,0.4
scenario577,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario578,2,1,0,1,80,20,0,80,0,0,80,0.2
scenario579,2,0,1,2,20,0,0,100,0,0,60,0.2
scenario580,0,1,1,2,20,0,0,60,20,60,100,0.4
scenario581,1,0,2,0,0,60,80,100,100,60,0,0.1
scenario582,0,1,1,2,100,80,20,60,100,40,100,0.1
scenario583,2,0,1,2,80,80,20,40,100,40,0,0.2
scenario584,0,1,1,2,60,40,0,80,80,60,80,0.2
scenario585,0,1,1,2,40,0,0,20,80,0,100,1
scenario586,2,0,1,0,40,80,0,0,100,0,100,0.4
scenario587,2,0,1,0,60,40,0,60,80,80,80,0.8
scenario588,0,1,2,1,40,0,0,80,40,40,100,0.1
scenario589,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario590,1,2,0,2,20,0,80,100,80,80,20,0.4
scenario591,1,0,2,0,0,80,100,60,100,60,0,0.1
scenario592,1,2,0,2,20,80,100,100,40,80,0,0.4
scenario593,1,2,0,2,20,40,100,80,100,60,0,0.4
scenario594,1,0,2,0,20,80,100,100,100,60,20,0.2
scenario595,1,0,2,0,20,100,60,80,100,40,0,0.4
scenario596,1,0,2,0,0,80,100,100,100,80,0,1
scenario597,2,0,0,1,0,80,80,100,100,60,20,0.4
scenario598,1,0,2,0,0,60,80,0,100,60,0,0.2
scenario599,1,0,2,0,0,60,100,100,80,60,20,0.1
scenario600,1,0,2,0,0,60,100,100,100,60,20,0.2
scenario601,1,0,2,0,0,80,100,100,100,80,0,1
scenario602,1,0,2,0,40,40,80,80,80,80,0,0.4
scenario603,1,0,2,0,20,100,60,40,100,40,60,0.4
scenario604,2,0,1,0,0,60,100,60,80,40,0,0.2
scenario605,2,0,1,0,80,80,60,80,60,0,0,0.2
scenario606,2,1,0,1,100,80,20,80,100,60,40,0.2
scenario607,1,0,2,0,40,60,100,60,40,80,60,0.1
scenario608,2,0,1,0,20,60,100,80,80,60,0,0.1
scenario609,1,2,2,0,0,80,100,80,100,60,0,0.1
scenario610,2,0,0,1,20,80,60,40,100,80,80,0.2
scenario611,1,2,0,2,0,100,80,80,100,20,20,0.1
scenario612,0,1,2,1,20,80,100,100,80,60,20,0.1
scenario613,1,0,2,0,40,60,100,60,40,80,60,0.1
scenario614,1,2,0,2,20,60,100,100,80,60,0,0.1
scenario615,2,0,0,1,20,20,60,40,80,100,0,0.4
scenario616,0,1,2,1,100,80,80,80,80,40,20,0.1
scenario617,2,0,1,2,20,60,100,100,100,40,20,0.1
scenario618,2,1,0,1,40,60,100,20,60,100,100,0.1
scenario619,0,1,2,0,80,60,40,80,60,0,0,0.2
scenario620,2,0,1,2,60,80,60,100,60,0,0,0.1
scenario621,1,0,2,0,0,0,80,80,100,100,0,0.8
scenario622,0,1,2,0,20,80,80,40,60,100,80,0.1
scenario623,1,2,0,2,40,60,100,80,20,0,80,0.1
scenario624,2,0,1,2,20,100,80,80,60,100,60,0.2
scenario625,2,0,1,2,20,60,100,100,100,40,20,0.1
scenario626,0,1,2,0,20,20,60,20,80,100,0,0.1
scenario627,0,1,2,1,20,100,60,60,80,100,60,0.2
scenario628,2,1,0,1,0,60,80,100,60,60,60,0.1
scenario629,2,0,0,1,0,20,100,100,100,100,0,0.8
scenario630,0,1,1,2,20,60,100,100,100,60,0,0.1
scenario631,2,0,1,2,20,60,100,20,20,60,80,0.6
scenario632,2,0,1,2,20,80,60,60,40,100,60,0.1
scenario633,1,2,0,1,0,0,80,100,80,100,0,0.6
scenario634,2,1,0,1,20,80,100,80,80,20,40,0.2
scenario635,2,1,0,1,20,60,100,40,60,100,80,0.2
scenario636,1,2,0,1,60,60,100,80,40,20,60,0.1
scenario637,2,0,1,2,20,60,100,100,100,40,20,0.1
scenario638,0,1,2,1,20,100,60,60,100,80,60,0.2
scenario639,2,0,1,2,40,100,100,80,80,20,20,0.1
scenario640,1,2,2,0,0,0,80,100,60,100,20,0.6
scenario641,0,2,1,2,40,60,80,80,100,40,0,0.1
scenario642,2,1,0,1,20,100,40,80,80,80,60,0.1
scenario643,1,2,0,1,40,100,100,80,60,60,0,0.1
scenario644,0,1,2,1,40,100,40,80,80,100,60,0.4
scenario645,0,2,1,2,20,0,80,20,60,100,0,0.6
scenario646,2,0,1,0,0,20,40,100,100,80,20,1
scenario647,0,1,2,0,20,0,80,0,100,80,0,0.1
scenario648,2,0,1,2,0,60,0,80,100,60,0,0.2
