Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario276,c4,base,40,0.1,60,right,0,60,100,base,20,80,0,left,0,3.553135022744591,0
scenario277,c1,left,20,0.4,80,left,100,20,80,right,60,100,30,base,0,2.4024303026049565,0
scenario278,c4,base,100,0.8,60,right,80,80,40,base,20,80,90,left,0,3.018391783102784,0
scenario279,c1,right,60,0.2,0,left,40,0,20,right,100,40,-60,base,0,2.0024500757985213,0
scenario280,c1,right,100,0.6,80,left,60,0,80,right,0,0,-90,base,0,2.1271514236778417,0
scenario281,c2,left,20,0.2,100,right,80,0,80,left,20,20,-30,base,0,3.548558086772965,0
scenario282,c2,left,0,0.6,100,base_left_lane,0,80,0,left,60,80,-60,right,0,4.396068166927945,0
scenario283,c2,base,20,0.1,100,base_left_lane,0,100,80,left,40,100,0,right,0,3.835121166163751,0
scenario284,c1,right,60,0.2,40,base_left_lane,20,100,100,left,0,0,30,left,0,1.0068877591099796,0
scenario285,c2,left,0,0.8,20,right,60,20,100,base,100,0,-90,base,1,0.0,1
scenario286,c1,right,80,0.1,0,base,20,20,20,right,80,80,-60,left,0,3.4637695124863,0
scenario287,c4,base,60,1.0,40,right,20,80,60,base,80,0,90,left,0,2.52442341591748,0
scenario288,c4,base,0,0.4,80,left,40,100,60,base,60,100,-90,right,0,2.602254051406187,0
scenario289,c1,right,20,0.6,0,base,0,0,20,right,40,80,-30,left,0,3.1983943784308826,0
scenario290,c4,right,100,0.8,80,right,0,60,0,base,0,100,0,left,0,4.03273411460409,0
scenario291,c2,left,100,0.8,20,right,0,100,80,left,60,20,-60,base,0,3.3033105696876333,0
scenario292,c4,right,100,0.8,20,right,80,0,40,base,40,20,-60,left,0,4.124680201327622,0
scenario293,c4,base,80,0.2,40,left,20,80,40,right,20,20,-90,right,0,1.0209679331313677,0
scenario294,c4,base,0,0.8,40,left,100,80,60,right,20,20,30,right,1,0.0,1
scenario295,c1,left,80,1.0,0,left,40,80,20,right,40,0,60,base,0,2.670675829869617,0
scenario296,c4,base,80,1.0,0,right,60,20,20,base,80,80,60,left,0,1.6584170995166083,0
scenario297,c1,right,0,0.1,20,left,40,20,100,right,20,80,0,base,0,2.8576982248143867,0
scenario298,c4,base,100,0.2,60,left,0,20,100,base,100,20,30,right,0,2.8868869351871966,0
scenario299,c1,right,80,0.6,60,base,0,20,0,right,80,60,30,left,0,3.208867494684112,0
scenario300,c4,base,20,0.1,60,left,20,20,80,right,40,20,-90,right,0,0.7278236697038286,0
scenario301,c2,base,60,0.8,40,base_left_lane,40,20,40,left,20,60,-90,right,0,3.1467866001085127,0
scenario302,c2,left,20,0.6,60,right,100,100,20,base,100,80,0,base,0,1.2743142106177148,0
scenario303,c4,right,0,0.1,100,right,20,0,40,base,0,20,0,left,0,4.340497442421569,0
scenario304,c4,base,20,0.1,0,left,40,0,0,base,80,100,90,right,0,2.1169933729111845,0
scenario305,c2,left,40,0.1,60,right,0,80,60,left,60,100,-30,base,0,2.8948987642003736,0
scenario306,c2,base,80,0.2,100,base_left_lane,80,20,40,left,60,60,30,right,0,3.4553303317373323,0
scenario307,c2,left,0,0.2,60,base_left_lane,100,60,100,left,80,20,-30,right,0,4.637845688524902,0
scenario308,c4,base,20,0.1,80,right,60,60,40,base,0,80,90,left,0,2.805177331965694,0
scenario309,c4,base,80,0.1,100,left,80,80,20,base,20,0,-60,right,0,4139.726757226096,0
scenario310,c1,right,80,0.6,20,left,20,40,0,right,20,100,-30,base,0,4.279501599235091,0
scenario311,c1,left,20,0.8,0,left,0,0,20,right,20,60,90,base,0,2.1532193230481123,0
scenario312,c2,left,40,0.6,0,right,0,60,80,left,0,20,0,base,0,2.878408471042136,0
scenario313,c2,left,20,0.1,0,right,60,40,100,base,0,80,-90,base,0,1.588062161864102,0
scenario314,c4,right,40,0.2,20,right,40,100,60,base,80,60,60,left,0,6.294723741092381,0
scenario315,c2,base,20,0.6,100,base_left_lane,20,20,80,left,20,100,-90,right,0,2.757585402139397,0
scenario316,c4,base,0,0.4,40,left,80,40,100,right,100,20,-60,right,0,0.6148333485648564,0
scenario317,c4,base,100,0.4,60,left,20,40,0,right,0,60,0,right,0,0.921798409300735,0
scenario318,c4,right,60,1.0,40,right,0,20,80,base,60,20,0,left,0,4.032650563951138,0
scenario319,c2,left,100,0.1,60,right,80,40,40,base,40,20,60,base,0,1.8005780134778708,0
scenario320,c4,base,60,0.4,40,left,60,80,20,base,60,40,-60,right,0,2.593088466989426,0
scenario321,c4,base,80,0.2,40,right,40,20,60,base,60,20,30,left,0,2.2975159138236854,0
scenario322,c2,left,20,0.1,0,right,0,80,20,left,0,40,-60,base,0,3.41121846653504,0
scenario323,c2,base,40,0.8,100,base_left_lane,80,60,0,left,40,0,-30,right,0,4.783481598728336,0
scenario324,c1,right,100,0.2,40,base_left_lane,60,0,80,left,40,60,0,left,0,0.9852829332377212,0
scenario325,c1,right,0,0.6,80,left,20,0,40,right,60,40,0,base,0,1.1071342994707143,0
scenario326,c4,right,80,0.6,60,right,20,100,100,base,80,80,60,left,0,4.692237523734,0
scenario327,c1,right,60,0.1,20,base_left_lane,20,100,40,left,100,60,0,left,0,0.981609545094824,0
scenario328,c4,right,100,0.4,60,right,40,60,40,base,20,60,-90,left,0,4.531261807293702,0
scenario329,c4,base,0,0.2,80,left,80,0,0,right,100,40,-90,right,0,0.9297923251088543,0
scenario330,c4,base,80,0.8,40,right,40,100,100,base,60,0,-30,left,0,2.8918238652415424,0
scenario331,c2,left,100,0.4,80,right,0,80,80,left,100,100,-30,base,0,3.472773189043258,0
scenario332,c2,left,100,1.0,100,right,80,40,100,left,40,40,30,base,0,2.8905216953855914,0
scenario333,c4,base,80,0.8,40,left,20,100,20,base,0,60,90,right,0,2.9094112877917584,0
scenario334,c1,right,40,1.0,80,left,80,0,0,right,60,40,0,base,0,3.1352908307026115,0
scenario335,c1,right,100,0.2,60,base,60,80,60,right,20,40,30,left,0,3.293921068690581,0
scenario336,c1,right,80,0.6,100,base_left_lane,80,80,40,left,80,20,60,left,0,1.1849113561880769,0
scenario337,c1,left,20,1.0,20,left,40,80,60,right,0,40,90,base,0,3.0873857758813568,0
scenario338,c1,left,100,0.1,20,left,40,20,0,right,60,100,-90,base,0,2.58142132822907,0
scenario339,c2,base,60,0.1,40,base_left_lane,60,80,0,left,20,80,0,right,0,2.7176618841406786,0
scenario340,c2,base,20,0.2,20,base_left_lane,40,40,80,left,40,20,60,right,0,3.1508082600762424,0
scenario341,c2,left,60,0.1,60,right,100,0,60,left,60,40,30,base,0,3.0963067571066363,0
scenario342,c4,base,80,0.1,100,right,80,80,20,base,0,0,-90,left,0,4.735002883280626,0
scenario343,c1,right,0,0.1,0,base_left_lane,40,40,40,left,40,0,90,left,0,1.0295559050011365,0
scenario344,c4,base,100,1.0,20,left,60,20,100,base,100,40,90,right,0,1.969817759190583,0
scenario345,c2,left,60,0.2,60,base_left_lane,20,60,80,left,100,60,60,right,0,2.445928693770624,0
scenario346,c1,right,0,0.6,80,left,60,80,80,right,20,100,0,base,1,0.0,1
scenario347,c1,left,40,0.2,40,left,20,0,80,right,60,80,-90,base,0,3.2186439761435905,0
scenario348,c2,left,20,0.2,80,right,20,20,80,base,0,60,0,base,0,1.8466772320770464,0
scenario349,c2,base,80,0.1,100,base_left_lane,40,100,20,left,40,40,30,right,0,3.634883494302516,0
scenario350,c2,base,20,0.4,0,base_left_lane,0,60,40,left,60,20,-60,right,0,2.8534168521917285,0
scenario351,c2,left,60,1.0,100,right,40,60,40,left,100,40,0,base,0,2.8580068069153475,0
scenario352,c4,right,100,0.2,0,right,20,20,0,base,0,80,30,left,0,4.537206954222322,0
scenario353,c4,base,40,1.0,80,left,80,80,0,right,40,80,90,right,0,0.9086821246224068,0
scenario354,c4,base,0,0.2,80,right,80,40,60,base,80,80,30,left,0,2.409346398822715,0
scenario355,c1,right,0,0.1,0,left,80,20,0,right,60,100,60,base,0,3.88138609647778,0
scenario356,c4,base,80,0.4,20,left,40,20,20,base,80,40,30,right,0,4.994308562799305,0
scenario357,c4,right,20,0.6,80,right,0,0,80,base,0,100,-60,left,0,4.418062176980423,0
scenario358,c2,base,60,0.4,40,base_left_lane,40,40,40,left,80,20,0,right,0,3.2227904605921114,0
scenario359,c1,right,100,0.6,0,base,40,40,0,right,80,80,-30,left,0,4.349570422418563,0
scenario360,c1,right,20,0.8,60,base,100,60,100,right,60,20,60,left,0,3.4378054018217927,0
scenario361,c4,right,60,0.4,0,right,0,100,80,base,80,80,-90,left,0,3.670427307906511,0
scenario362,c2,left,80,0.6,60,base_left_lane,60,60,20,left,100,60,-30,right,0,4.054247230253286,0
scenario363,c4,base,40,0.2,0,right,20,80,100,base,40,20,-60,left,0,3.677102486432274,0
scenario364,c4,base,40,1.0,80,left,100,100,40,base,20,20,-90,right,0,2.7778145996422974,0
scenario365,c1,right,40,0.2,40,base_left_lane,100,80,60,left,60,0,90,left,0,1.0153533928728349,0
scenario366,c2,left,0,0.8,100,right,0,100,100,base,100,60,-60,base,0,1.6766473906407444,0
scenario367,c2,left,100,0.4,100,right,100,20,60,left,100,20,90,base,0,2.878055324043023,0
scenario368,c4,base,60,0.4,40,right,80,60,40,base,40,0,90,left,0,1.717148688500972,0
scenario369,c1,left,0,0.8,80,left,80,80,80,right,0,80,-90,base,0,1.9601073225166,0
scenario370,c4,base,0,0.2,80,left,0,100,100,base,60,20,30,right,0,2.437484498393856,0
scenario371,c1,right,20,1.0,40,base_left_lane,100,0,100,left,40,80,-60,left,0,0.9429267140836308,0
scenario372,c1,right,20,0.4,20,left,60,60,0,right,80,40,0,base,0,2.056613677435456,0
scenario373,c2,base,100,0.6,20,base_left_lane,80,100,40,left,20,40,60,right,0,2.809277715124503,0
scenario374,c1,left,60,0.1,100,left,60,60,80,right,100,60,0,base,0,2.9157146154501348,0
scenario375,c1,left,100,0.1,0,left,40,20,40,right,0,40,-30,base,0,3.7108699062978814,0
scenario376,c2,left,20,0.4,80,right,20,100,0,base,60,40,-30,base,0,1.6553846713118177,0
scenario377,c1,right,80,1.0,40,left,40,0,100,right,40,60,-30,base,0,3.34936363873161,0
scenario378,c4,base,40,0.6,60,left,40,0,100,base,80,40,-60,right,0,1.957300933334218,0
scenario379,c1,right,60,0.6,20,base,20,0,80,right,60,60,90,left,0,3.658557791027608,0
scenario380,c2,left,60,0.1,40,base_left_lane,80,80,40,left,40,100,60,right,0,3.575543296816924,0
scenario381,c1,right,20,0.8,60,base_left_lane,60,40,20,left,100,0,-90,left,0,1.068859395101831,0
scenario382,c4,base,80,0.6,0,right,80,20,60,base,100,100,-90,left,0,2.271545650210684,0
scenario383,c1,right,40,0.1,0,left,80,0,100,right,80,40,-90,base,0,3.739162256821085,0
scenario384,c2,base,80,0.2,20,base_left_lane,20,60,80,left,0,80,90,right,0,2.2351816321020737,0
scenario385,c4,base,40,1.0,80,left,20,0,0,base,20,0,-60,right,0,6.567014565100534,0
scenario386,c2,base,20,0.4,100,base_left_lane,0,20,20,left,100,100,0,right,0,2.763744193905326,0
scenario387,c1,left,0,1.0,0,left,40,40,0,right,60,20,-30,base,0,3.188235299214667,0
scenario388,c4,base,80,0.8,60,right,80,20,60,base,40,80,90,left,0,1.7571116431509262,0
scenario389,c4,base,20,0.4,40,left,0,60,60,right,0,20,-90,right,0,0.926005139509598,0
scenario390,c1,right,80,0.2,20,base_left_lane,80,20,20,left,60,40,90,left,0,1.207209395101541,0
scenario391,c4,base,100,0.1,80,left,100,20,60,right,20,60,0,right,0,0.9646118897355112,0
scenario392,c2,left,100,0.1,20,right,60,60,80,base,80,80,90,base,0,1.5160589349972646,0
scenario393,c4,right,100,0.2,100,right,100,0,0,base,40,80,90,left,0,3.715510581868728,0
scenario394,c1,right,0,1.0,20,left,40,80,0,right,20,0,0,base,0,3.130172616787186,0
scenario395,c2,left,20,0.4,0,right,60,60,80,left,100,100,90,base,0,3.4127071059707297,0
scenario396,c4,base,80,0.1,60,right,20,100,80,base,40,80,-30,left,0,2.143727463848584,0
scenario397,c2,left,80,0.4,100,base_left_lane,60,0,0,left,40,40,-60,right,0,6.445858069532778,0
scenario398,c4,base,20,0.8,60,left,0,20,20,base,0,60,30,right,0,3.1933903845930707,0
scenario399,c1,left,60,0.1,0,left,60,80,100,right,60,0,30,base,0,3.5168675499791937,0
scenario400,c4,base,40,1.0,0,right,40,80,40,base,0,0,-60,left,0,2.5825541245491994,0
scenario401,c4,right,20,1.0,20,right,100,80,60,base,0,20,-90,left,0,4.184504742938983,0
scenario402,c1,right,100,0.6,100,left,100,100,40,right,100,100,60,base,0,4.050157199840847,0
scenario403,c4,right,40,0.4,100,right,100,40,80,base,80,100,-30,left,0,4.5769098117466775,0
scenario404,c1,left,0,0.2,100,left,20,20,40,right,20,60,-90,base,0,3.2814747135658067,0
scenario405,c2,base,0,0.2,40,base_left_lane,80,60,0,left,60,60,-90,right,0,3.655110182152388,0
scenario406,c2,base,0,0.8,100,base_left_lane,20,40,0,left,80,20,0,right,0,3.203381079971148,0
scenario407,c2,base,100,1.0,100,base_left_lane,40,100,80,left,80,20,-30,right,0,2.83681648158322,0
scenario408,c4,base,0,0.4,60,right,40,80,80,base,0,80,-30,left,0,2.441339708891372,0
scenario409,c2,left,60,0.1,40,right,60,20,0,left,100,80,60,base,0,3.473433927913752,0
scenario410,c1,right,60,0.4,0,base,80,0,60,right,80,20,30,left,0,3.285427290788732,0
scenario411,c1,left,60,0.6,80,left,100,100,40,right,100,0,90,base,0,2.4925272971568067,0
scenario412,c4,right,0,1.0,20,right,80,60,20,base,40,40,30,left,0,5.1470669499839055,0
scenario413,c4,base,80,0.8,40,left,20,100,60,right,60,20,-30,right,1,0.0,1
scenario414,c4,base,60,0.6,40,left,60,60,20,base,0,0,0,right,0,2.7329088099989143,0
scenario415,c1,right,60,0.8,80,left,40,40,40,right,20,60,60,base,0,3.385880770135284,0
scenario416,c2,left,40,0.1,20,right,60,80,0,base,100,20,30,base,0,1.666952240882712,0
scenario417,c2,left,20,0.1,40,right,60,100,20,base,20,100,60,base,0,1.854428729626214,0
scenario418,c2,base,40,1.0,40,base_left_lane,100,40,20,left,40,40,60,right,0,3.5111394596254835,0
scenario419,c4,base,40,0.1,40,right,60,40,100,base,0,20,60,left,0,2.287577108194756,0
scenario420,c2,left,0,0.2,60,right,0,100,20,base,20,60,-30,base,0,1.904266770804046,0
scenario421,c4,base,80,0.8,0,left,20,80,80,base,60,100,-90,right,0,4.124274552269108,0
scenario422,c1,right,40,0.4,20,left,100,80,100,right,100,60,-30,base,0,3.807776437652288,0
scenario423,c4,base,40,0.2,0,left,100,20,40,right,100,20,90,right,0,1.202339514100785,0
scenario424,c4,base,20,0.4,20,left,40,40,20,base,0,100,90,right,0,2.3932441874203425,0
scenario425,c1,right,0,0.4,100,base_left_lane,60,60,40,left,40,20,90,left,0,1.1000890078929657,0
scenario426,c2,left,100,0.1,60,base_left_lane,20,100,20,left,0,80,-60,right,0,3.694464042522472,0
scenario427,c1,right,40,0.8,40,left,0,60,40,right,40,40,60,base,0,3.708211034324306,0
scenario428,c4,base,80,1.0,40,right,20,20,20,base,20,60,-60,left,0,2.453665400079983,0
scenario429,c1,left,80,0.2,100,left,40,80,60,right,20,40,60,base,0,1.7463219843433426,0
scenario430,c4,base,20,0.6,60,right,80,40,80,base,100,0,0,left,0,2.740889222450839,0
scenario431,c4,base,40,1.0,100,left,0,100,100,right,20,60,-30,right,0,0.9870695876859348,0
scenario432,c1,right,0,0.1,40,base,80,20,0,right,40,0,90,left,0,4.280610463328372,0
scenario433,c2,base,20,0.2,20,base_left_lane,60,80,0,left,40,0,-90,right,0,3.358856991145852,0
scenario434,c2,left,60,0.4,100,right,20,100,0,left,100,0,-60,base,0,3.0933096665337056,0
scenario435,c2,left,100,1.0,20,right,40,20,80,left,80,100,90,base,0,4.304050326189904,0
scenario436,c4,base,0,1.0,80,left,0,80,80,right,20,20,30,right,0,0.8593254426729102,0
scenario437,c4,base,100,0.8,20,left,20,40,20,base,60,100,-60,right,0,1.8063993092089512,0
scenario438,c4,right,80,0.8,60,right,20,100,60,base,80,80,-60,left,0,4.178209479978336,0
scenario439,c1,left,20,0.6,80,left,40,80,100,right,20,40,-90,base,0,2.4098022591207817,0
scenario440,c2,base,100,0.4,60,base_left_lane,60,80,60,left,0,20,60,right,0,3.527159823906802,0
scenario441,c1,right,20,0.8,0,base_left_lane,0,0,40,left,80,60,-90,left,0,0.8943012289656788,0
scenario442,c1,right,20,0.4,80,base,80,40,100,right,100,0,-90,left,0,3.293383930952178,0
scenario443,c1,right,80,0.4,60,left,100,0,40,right,80,60,-90,base,0,4.314486758596182,0
scenario444,c4,right,20,0.8,40,right,0,40,40,base,40,60,90,left,0,4.410677922435285,0
scenario445,c2,left,100,0.1,0,right,40,60,60,left,0,80,-30,base,0,3.3826665034002827,0
scenario446,c4,base,80,1.0,80,left,0,40,80,base,100,40,-30,right,0,2.516259494768493,0
scenario447,c1,left,40,0.2,40,left,0,40,0,right,0,20,-30,base,0,2.590467319910658,0
scenario448,c2,base,60,0.4,60,base_left_lane,80,80,20,left,0,100,-90,right,0,3.61189318063138,0
scenario449,c4,base,0,0.2,40,left,80,60,60,right,0,100,0,right,1,0.0,1
scenario450,c1,right,0,0.1,100,left,80,20,0,right,80,0,-90,base,0,2.4707121708919617,0
scenario451,c2,left,0,0.8,100,right,100,100,0,base,80,60,60,base,0,1.7153775038386576,0
scenario452,c4,base,80,0.2,20,left,20,100,80,right,80,20,-30,right,0,0.2471871809497131,1
scenario453,c4,base,80,0.6,20,left,40,40,80,base,0,0,60,right,0,3.816365250268636,0
scenario454,c4,base,100,0.1,80,left,100,80,60,right,0,60,-30,right,1,0.0,1
scenario455,c2,left,0,1.0,20,right,100,0,20,left,40,20,0,base,0,3.900980737007859,0
scenario456,c4,base,40,0.6,60,left,60,20,40,base,20,40,60,right,0,2.196552977926124,0
scenario457,c4,right,60,0.6,80,right,20,0,80,base,60,0,-60,left,0,5.662196672386217,0
scenario458,c1,right,60,0.1,0,base_left_lane,80,40,0,left,100,80,90,left,0,1.1723341514223484,0
scenario459,c4,base,0,0.4,40,right,40,100,40,base,20,80,0,left,0,2.603930788480368,0
scenario460,c4,base,100,0.6,100,left,80,40,100,base,80,20,-30,right,0,3.946832038646616,0
scenario461,c1,right,80,0.1,0,base_left_lane,40,20,0,left,20,40,-60,left,0,1.1609162212695263,0
scenario462,c4,base,80,0.6,80,right,20,40,100,base,60,60,90,left,0,1.792120798992839,0
scenario463,c1,right,0,1.0,80,left,0,100,100,right,60,40,60,base,0,1.988988813163146,0
scenario464,c2,left,40,0.8,100,base_left_lane,100,60,20,left,100,20,30,right,0,4.08863912210813,0
scenario465,c1,left,20,1.0,100,left,100,80,20,right,80,0,90,base,0,2.815182440929409,0
scenario466,c2,left,40,0.1,80,right,20,40,20,base,20,60,90,base,0,1.880607655351448,0
scenario467,c1,right,80,1.0,40,base_left_lane,100,100,80,left,0,80,-60,left,0,1.1187160961498634,0
scenario468,c2,base,40,0.6,20,base_left_lane,0,80,60,left,40,100,0,right,0,3.035922322338291,0
scenario469,c4,base,20,0.2,20,left,20,0,0,base,80,0,-90,right,0,2.5672679199444954,0
scenario470,c2,base,0,0.1,80,base_left_lane,0,0,100,left,0,100,-30,right,0,3.893438999537049,0
scenario471,c1,right,60,0.8,0,base,20,60,100,right,60,0,90,left,0,3.363843722010649,0
scenario472,c1,right,80,0.1,100,left,40,80,60,right,60,100,0,base,0,3.7668902448802646,0
scenario473,c4,right,60,0.4,40,right,0,100,40,base,0,100,-90,left,0,4.510504044387267,0
scenario474,c4,base,0,0.8,40,left,80,20,60,right,0,80,90,right,1,0.0,1
scenario475,c2,left,100,0.4,100,right,40,0,40,left,0,100,30,base,0,4.335644244537326,0
scenario476,c4,base,0,0.2,40,right,20,0,40,base,60,80,-30,left,0,3.615552425559891,0
scenario477,c1,left,0,0.8,80,left,100,100,60,right,20,40,60,base,0,2.113821749702731,0
scenario478,c2,base,60,0.4,60,base_left_lane,100,60,0,left,0,40,-30,right,0,3.518295277002831,0
scenario479,c1,right,80,0.1,0,base,60,40,80,right,20,20,-60,left,0,3.423781246278395,0
scenario480,c2,left,60,0.4,40,right,80,60,20,left,40,60,60,base,0,4.663147164403642,0
scenario481,c1,right,20,1.0,60,left,60,20,20,right,40,100,90,base,0,3.628845712974978,0
scenario482,c2,left,20,0.2,60,right,60,100,40,left,60,80,-60,base,0,1344.7408788623936,0
scenario483,c4,base,60,0.2,0,left,20,0,60,base,40,0,90,right,0,2.8105648231034905,0
scenario484,c4,base,100,0.4,0,left,0,60,0,base,0,0,30,right,0,3.944844162729408,0
scenario485,c4,base,100,0.1,60,right,80,60,100,base,100,80,60,left,0,2.6142194453071794,0
scenario486,c2,left,40,0.6,80,right,60,0,60,base,100,0,-60,base,0,1.589802613615202,0
scenario487,c1,right,60,0.8,20,base,20,20,80,right,60,100,-60,left,0,3.740279149307476,0
scenario488,c2,base,80,0.4,0,base_left_lane,100,80,0,left,60,20,-90,right,0,3.5361181603458207,0
scenario489,c4,right,80,0.6,20,right,60,80,80,base,0,40,-60,left,0,4.864755631644624,0
scenario490,c1,left,0,0.1,20,left,100,40,80,right,40,60,60,base,0,1.8902671132073663,0
scenario491,c1,left,40,0.8,80,left,40,20,60,right,20,40,60,base,0,2.327358680211934,0
scenario492,c2,left,80,0.6,40,base_left_lane,40,60,20,left,40,0,-90,right,0,4.5902117184480105,0
scenario493,c1,right,100,0.8,40,base_left_lane,0,20,40,left,20,40,-90,left,0,1.1031875633977917,0
scenario494,c4,base,100,0.4,0,left,0,20,0,right,0,100,60,right,0,1.0105387513060309,0
scenario495,c1,right,0,0.8,60,left,60,100,80,right,60,100,-90,base,0,2.927548095869532,0
scenario496,c2,left,60,1.0,80,base_left_lane,0,0,60,left,40,60,-30,right,0,1.994775964771208,0
scenario497,c4,base,100,0.4,100,left,100,100,40,base,60,100,-30,right,0,9.974378687067516,0
scenario498,c4,base,80,0.1,40,right,40,60,20,base,20,20,-60,left,0,2.6707788469308853,0
scenario499,c1,right,100,0.4,60,base_left_lane,100,100,60,left,0,60,-60,left,0,1.0495861780357088,0
scenario500,c1,right,0,0.4,0,left,80,40,20,right,100,60,60,base,1,0.0,1
scenario501,c1,right,40,0.2,80,base,80,40,100,right,60,20,-60,left,0,3.079822354673696,0
scenario502,c2,left,20,0.4,80,right,20,60,60,base,60,40,-30,base,0,1.6828857508289965,0
scenario503,c2,base,60,0.8,40,base_left_lane,100,0,20,left,40,20,-60,right,0,3.545443740825526,0
scenario504,c4,base,40,0.1,100,left,20,40,20,right,20,60,-30,right,0,1.0187947405058488,0
scenario505,c4,base,20,0.8,60,left,80,40,60,base,0,0,30,right,0,3.9978033963503696,0
scenario506,c4,base,60,0.1,20,right,100,60,100,base,100,20,60,left,0,1.7926110448036805,0
scenario507,c2,left,40,0.8,80,right,20,0,60,left,0,80,0,base,0,2.886865259884883,0
scenario508,c4,base,20,0.2,40,left,40,60,100,right,20,80,30,right,0,1.1026320407978285,0
scenario509,c2,left,20,0.8,0,right,60,100,100,base,60,40,90,base,0,1.5914295495650876,0
scenario510,c2,left,40,0.1,100,right,40,60,20,base,100,60,-90,base,0,1.809779175894014,0
scenario511,c1,right,60,1.0,100,base_left_lane,20,40,60,left,0,20,90,left,0,0.6538218145063153,0
scenario512,c2,base,100,1.0,40,base_left_lane,40,40,0,left,40,100,-90,right,0,3.4000222665671145,0
scenario513,c2,left,20,0.6,0,right,100,20,20,left,100,60,60,base,0,3.677642021207488,0
scenario514,c4,right,40,1.0,80,right,80,60,100,base,80,20,-30,left,0,3.954270377777674,0
scenario515,c1,left,0,0.6,100,left,80,80,20,right,20,0,60,base,0,3.256477453771011,0
scenario516,c4,right,60,0.2,40,right,40,80,80,base,60,40,0,left,0,4.004984319881243,0
scenario517,c4,base,40,0.4,100,left,60,80,60,base,80,0,-90,right,0,3.374952713384797,0
scenario518,c4,base,0,0.2,60,left,0,20,40,right,80,80,-90,right,0,1.1512358813809198,0
scenario519,c1,right,80,0.2,80,base,60,40,0,right,0,20,60,left,0,3.121756756077704,0
scenario520,c1,right,60,0.6,80,left,40,100,100,right,100,100,30,base,0,1.5284303252326126,0
scenario521,c2,left,0,0.6,60,right,100,60,0,left,0,80,0,base,0,4.63980343449743,0
scenario522,c1,right,40,0.1,40,base_left_lane,60,20,40,left,20,60,90,left,0,0.9921848924783276,0
scenario523,c2,left,80,0.4,20,right,60,20,40,base,80,100,0,base,0,1.523008844074251,0
scenario524,c1,right,60,0.2,60,base,80,100,0,right,20,40,-30,left,0,3.083245049293715,0
scenario525,c4,base,20,1.0,60,right,0,40,80,base,60,40,0,left,0,2.611520544122777,0
scenario526,c1,right,20,1.0,0,base_left_lane,60,80,80,left,0,20,-60,left,0,1.1100901900131352,0
scenario527,c4,base,40,0.8,60,left,80,20,20,right,40,20,90,right,0,0.9636956747993504,0
scenario528,c1,right,80,0.6,40,base,100,0,80,right,100,100,30,left,0,3.6280378981687567,0
scenario529,c4,base,100,0.6,40,left,40,100,40,base,80,80,-30,right,0,2.869807387200114,0
scenario530,c4,base,0,0.8,20,right,100,20,100,base,40,100,0,left,0,2.156236729564587,0
scenario531,c1,right,40,0.1,80,left,0,20,40,right,100,100,30,base,0,2.8889870543193754,0
scenario532,c1,right,0,0.4,100,base,20,20,80,right,100,60,0,left,0,7.066814920310183,0
scenario533,c2,left,40,0.8,20,base_left_lane,100,20,20,left,40,20,-90,right,0,4.690709673294903,0
scenario534,c4,base,60,0.6,100,left,0,0,60,right,100,40,-90,right,0,0.7080462079076117,0
scenario535,c1,right,100,0.4,60,base,20,100,20,right,60,40,-60,left,0,3.7316817357472094,0
scenario536,c4,base,100,1.0,20,left,20,100,100,base,80,0,60,right,0,12.09467591658118,0
scenario537,c2,base,100,0.2,100,base_left_lane,60,80,60,left,0,20,90,right,0,3.521509327950616,0
scenario538,c1,right,60,1.0,60,base_left_lane,80,80,100,left,60,40,0,left,0,1.0858560972186275,0
scenario539,c4,base,0,0.4,80,left,60,80,80,base,60,20,90,right,0,2.599400936705554,0
scenario540,c1,right,80,0.2,20,base_left_lane,60,80,0,left,60,80,-60,left,0,0.969177240962464,0
scenario541,c1,left,80,0.8,0,left,80,100,100,right,60,80,-60,base,0,3.2027968313023254,0
scenario542,c2,left,100,0.6,100,right,40,0,20,left,0,0,60,base,0,1.5840161944551088,0
scenario543,c2,base,60,0.8,0,base_left_lane,100,20,0,left,100,20,90,right,0,3.558326274532746,0
scenario544,c4,base,80,0.1,0,right,60,20,0,base,100,100,-60,left,0,2.3168830353494068,0
scenario545,c4,base,0,0.8,100,left,80,0,0,right,20,100,-60,right,0,0.8990430862725477,0
scenario546,c1,left,40,0.6,20,left,40,20,0,right,0,20,0,base,0,3.2814941284310315,0
scenario547,c1,right,60,0.4,0,base_left_lane,60,40,0,left,80,60,60,left,0,0.9836662435593422,0
scenario548,c2,left,60,1.0,40,right,80,60,40,base,20,80,30,base,0,1.6423760662859144,0
scenario549,c2,left,80,1.0,60,right,40,100,80,base,20,100,-30,base,0,1.8515327001296429,0
scenario550,c1,right,60,1.0,0,base,80,40,60,right,40,60,0,left,0,3.348047591342436,0
scenario551,c4,base,0,0.4,60,left,100,60,40,base,40,0,-30,right,0,8.905872617590493,0
scenario552,c1,right,0,1.0,100,left,80,40,80,right,60,80,30,base,0,3.4966585038775144,0
