Instances,feature_TimeOfDay,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,algo_safety
scenario281,90,c4,right,base,left,right,0.8,40,20,40,80,80,0,0,1,9999.0,1
scenario282,-30,c2,right,left,base,left,0.8,100,40,80,20,100,20,0,0,2.6618392126326023,0
scenario283,30,c4,left,base,right,base,0.6,100,0,80,80,0,20,60,0,1.650239533885102,0
scenario284,-30,c2,right,base,base,left,0.4,20,20,100,100,0,0,80,0,2.0957231335738347,0
scenario285,60,c1,left,right,base,right,0.6,0,100,100,60,20,20,20,0,3.0779566862022145,0
scenario286,90,c4,left,base,right,base,0.8,40,40,20,20,60,80,60,0,3.0450157454160465,0
scenario287,-90,c4,right,base,left,base,0.2,60,60,0,0,40,100,100,0,2.7754760596440278,0
scenario288,90,c4,right,base,left,right,0.1,20,40,0,60,100,60,0,0,1.0628905053763391,0
scenario289,30,c1,left,right,base,right,0.2,80,80,0,100,0,20,100,0,3.241314429043592,0
scenario290,-30,c2,right,left,base,left,0.4,60,60,0,20,60,80,20,0,3.479345039655125,0
scenario291,60,c4,right,base,left,base,0.8,20,0,80,20,80,80,40,0,2.2925478450070185,0
scenario292,90,c2,right,left,base,left,0.6,60,80,40,20,20,60,100,0,3.473527367590422,0
scenario293,-60,c1,base,right,left,right,0.6,60,100,20,100,0,100,80,0,3.661620889896897,0
scenario294,90,c2,right,base,base,left,0.8,0,80,80,0,20,100,60,0,2.6319972721119176,0
scenario295,-60,c1,base,right,left,right,0.4,60,100,40,40,60,0,80,0,3.24433706663251,0
scenario296,-30,c1,left,right,base,left,0.4,80,20,60,20,100,60,100,0,4.190108050893048,0
scenario297,-60,c1,left,right,base,right,0.1,0,100,80,80,80,100,40,0,3.87446554098548,0
scenario298,60,c2,right,base,base,left,0.6,100,0,20,0,60,40,80,0,3.5066264715947706,0
scenario299,-60,c1,left,right,base,right,0.2,40,100,0,0,80,60,20,0,3.295230171135495,0
scenario300,-60,c4,right,base,left,base,1.0,20,100,100,80,40,60,0,0,1.8217723509110952,0
scenario301,-60,c2,base,left,right,base,0.1,80,40,40,20,40,40,60,0,1.7066745456664152,0
scenario302,0,c4,right,base,left,right,0.8,0,80,80,20,40,20,20,0,0.9630463176735916,0
scenario303,-60,c4,right,base,left,base,0.2,100,40,60,60,20,0,20,0,2.861957078557648,0
scenario304,30,c2,right,left,base,left,0.1,60,20,20,100,100,40,60,1,1936.6035834923755,1
scenario305,-90,c4,left,right,right,base,0.2,60,80,60,20,100,20,20,0,3.842754470900836,0
scenario306,-30,c1,left,right,base,left,0.2,80,100,0,0,100,20,0,0,3.0386362372685163,0
scenario307,-90,c4,left,right,right,base,0.1,20,80,20,40,20,60,60,0,4.290592763624131,0
scenario308,-90,c1,left,right,base,left,0.6,60,20,100,40,0,40,20,0,3.45455921370472,0
scenario309,-90,c2,base,left,right,left,0.8,40,20,80,60,60,0,80,0,1.7947697683859445,0
scenario310,60,c1,base,left,left,right,0.6,0,20,40,100,40,60,100,0,2.834908621748184,0
scenario311,30,c2,right,base,base,left,0.4,0,20,100,40,20,0,80,0,2.1482166184019618,0
scenario312,90,c4,left,base,right,base,0.6,60,0,100,100,40,100,0,0,2.307535558750468,0
scenario313,90,c1,left,right,base,right,0.4,100,20,40,0,100,100,40,0,3.626229689465119,0
scenario314,0,c1,base,right,left,right,0.1,20,60,40,40,60,100,40,0,2.696529077217716,0
scenario315,-30,c1,left,right,base,left,0.6,20,60,100,80,40,40,60,0,4.131333468970438,0
scenario316,-30,c1,base,left,left,right,0.6,80,100,40,100,100,0,20,0,2.081867306211667,0
scenario317,90,c1,left,right,base,left,0.6,100,20,0,0,60,20,100,0,4.757560735811093,0
scenario318,-30,c1,base,left,left,right,0.4,0,80,60,80,60,40,20,0,3.4252287465072597,0
scenario319,0,c4,left,right,right,base,0.6,20,0,60,40,40,80,20,0,4.40718502970554,0
scenario320,-90,c2,right,left,base,left,1.0,0,20,20,20,100,100,100,0,3.096025491742448,0
scenario321,-90,c1,base,right,left,right,0.1,40,40,60,0,20,40,80,0,2.5328194562324544,0
scenario322,30,c4,right,base,left,base,0.6,100,0,80,60,100,80,100,0,2.505544454927379,0
scenario323,90,c1,left,right,base,right,0.1,0,0,20,20,40,20,40,0,3.1770068890020435,0
scenario324,0,c1,left,right,base,right,1.0,100,60,60,20,80,100,60,0,2698.525969197478,0
scenario325,-30,c1,base,right,left,right,0.2,100,20,80,0,20,60,100,0,1.6422137628148066,0
scenario326,30,c4,left,base,right,base,0.2,20,100,100,20,80,60,40,0,2.0516837169335225,0
scenario327,30,c4,right,base,left,base,0.2,80,0,40,0,60,80,0,0,2.327181497730124,0
scenario328,-90,c2,base,left,right,left,0.2,0,100,80,80,0,60,100,0,3.937738304056312,0
scenario329,-90,c1,left,right,base,right,0.8,60,40,80,100,40,80,0,0,2.996213289393857,0
scenario330,90,c1,left,right,base,right,0.8,40,80,0,100,100,40,40,0,2.998694579852342,0
scenario331,-60,c2,right,base,base,left,1.0,60,80,20,80,40,20,80,0,3.0733047762920616,0
scenario332,30,c4,right,base,left,base,1.0,0,20,0,20,60,20,80,0,2.6227295783600537,0
scenario333,-90,c2,right,left,base,left,1.0,20,0,80,100,20,80,80,0,3.722984564345486,0
scenario334,60,c1,left,right,base,right,1.0,40,20,0,40,80,100,100,0,3.1796164073030617,0
scenario335,60,c2,base,left,right,left,0.8,100,20,60,20,0,60,40,0,3.39521957994715,0
scenario336,60,c1,left,right,base,left,0.8,80,40,100,80,80,60,60,0,3.819594974526017,0
scenario337,-90,c1,left,right,base,right,0.2,40,0,0,0,60,20,40,0,3.564238934226461,0
scenario338,-30,c1,left,right,base,right,0.4,80,80,20,80,0,0,40,0,3.1732502376100493,0
scenario339,90,c4,right,base,left,right,0.6,100,100,80,40,100,20,80,0,0.9711015696947464,0
scenario340,-30,c4,left,right,right,base,0.1,20,40,20,100,40,20,60,0,4.6659996814340206,0
scenario341,-60,c1,left,right,base,left,0.2,0,100,40,80,20,40,60,0,4.4124902682308536,0
scenario342,0,c1,base,right,left,right,1.0,0,80,0,60,20,40,0,0,3.272170905305924,0
scenario343,90,c4,right,base,left,base,0.1,0,100,40,100,0,80,100,0,2.546180285710561,0
scenario344,60,c4,right,base,left,right,0.8,100,60,0,80,100,60,0,0,0.7316893871711506,0
scenario345,30,c1,base,left,left,right,0.2,80,40,100,0,100,0,60,0,2.7079904594983044,0
scenario346,-60,c4,right,base,left,base,0.6,100,60,100,20,80,0,20,0,2.4074887650964656,0
scenario347,60,c4,left,right,right,base,0.8,40,0,40,100,20,60,20,0,4.570951894812609,0
scenario348,90,c4,right,base,left,right,0.4,100,100,20,60,60,100,80,1,4266.189486033288,1
scenario349,-60,c4,left,base,right,base,1.0,100,100,60,80,100,80,20,0,2.483862398877729,0
scenario350,-30,c4,right,base,left,base,0.2,100,60,60,40,20,0,60,0,2.482427518048263,0
scenario351,-60,c1,base,left,left,right,0.4,80,100,60,20,80,20,80,0,3.0065959156330564,0
scenario352,0,c4,right,base,left,base,0.6,60,40,100,40,0,20,100,0,1.6398984492085702,0
scenario353,60,c1,left,right,base,left,0.6,60,100,40,20,80,40,100,0,4.613169523692657,0
scenario354,90,c4,right,base,left,right,0.2,100,0,80,100,20,20,0,1,9999.0,1
scenario355,-60,c2,base,left,right,left,1.0,0,0,0,100,0,0,80,0,1.3954814676467089,0
scenario356,0,c2,base,left,right,left,1.0,20,60,20,100,0,40,20,0,2.803953054913024,0
scenario357,0,c2,base,left,right,base,0.8,80,100,80,0,20,20,40,0,0.9925118639818276,0
scenario358,60,c4,left,right,right,base,0.4,60,80,40,0,0,20,40,0,4.521261528674298,0
scenario359,-60,c4,right,base,left,base,0.4,100,80,20,40,0,60,0,0,2.593523165864714,0
scenario360,0,c1,left,right,base,right,0.4,60,60,40,80,100,100,100,0,5.046408162891842,0
scenario361,30,c4,right,base,left,base,0.4,40,40,80,80,20,60,60,0,2.6915189744034413,0
scenario362,60,c4,right,base,left,base,1.0,20,20,0,60,40,40,60,0,6.98891534811047,0
scenario363,60,c1,left,right,base,right,0.4,20,20,80,0,0,100,0,0,3.192073236271491,0
scenario364,0,c4,left,right,right,base,0.2,40,20,0,20,0,80,40,0,4.452000335127241,0
scenario365,-60,c2,base,left,right,base,0.8,20,40,100,60,0,80,40,0,1.7437148371608528,0
scenario366,30,c1,base,left,left,right,0.1,40,0,80,100,80,40,80,0,2.408481971111573,0
scenario367,30,c2,right,base,base,left,0.6,80,60,20,40,20,60,0,0,2.698508383025753,0
scenario368,0,c4,left,right,right,base,0.8,80,0,20,60,0,100,80,0,3.907961264973738,0
scenario369,90,c1,left,right,base,right,0.6,40,60,100,100,0,40,40,0,3.301410347693419,0
scenario370,-60,c4,right,base,left,base,0.1,60,20,20,0,80,80,40,0,1.16228886482347,0
scenario371,-60,c1,left,right,base,right,0.4,80,20,40,20,20,100,60,0,3.365606747101972,0
scenario372,-30,c1,left,right,base,right,0.2,100,80,0,100,80,80,60,0,3.287358989782117,0
scenario373,-30,c4,left,base,right,base,1.0,20,80,100,20,40,60,20,0,1.779675573731595,0
scenario374,60,c1,left,right,base,right,0.2,20,80,60,80,60,0,60,0,3.22141367345985,0
scenario375,0,c1,left,right,base,right,0.2,0,80,100,80,100,80,80,0,3.3606200249021647,0
scenario376,-30,c4,left,right,right,base,0.8,60,80,60,100,40,0,100,0,3.726241582344279,0
scenario377,90,c4,left,right,right,base,0.2,80,80,20,0,80,40,100,0,4.864765761749738,0
scenario378,0,c4,right,base,left,right,1.0,0,20,60,60,80,0,100,0,0.8876436137986247,0
scenario379,-90,c1,left,right,base,right,1.0,100,20,20,60,80,60,20,0,3.1429037863510896,0
scenario380,30,c1,left,right,base,right,0.1,40,60,0,60,0,40,20,0,3.1650952976381266,0
scenario381,30,c2,base,left,right,left,0.2,60,60,80,60,20,40,0,0,2.8392658938918136,0
scenario382,-60,c1,left,right,base,right,0.8,40,0,100,60,100,0,100,0,2.979206825474816,0
scenario383,0,c4,left,base,right,base,0.6,80,60,60,0,40,100,0,0,1.7484455219210482,0
scenario384,-90,c1,left,right,base,right,0.6,20,40,80,0,60,100,100,0,3.3228628913320217,0
scenario385,-30,c4,right,base,left,base,0.4,40,40,100,40,80,20,0,0,2.899102303242694,0
scenario386,30,c2,base,left,right,base,0.2,0,0,20,80,60,0,0,0,1.672541732384689,0
scenario387,30,c1,base,right,left,right,1.0,80,100,40,20,20,40,40,1,2736.508612584101,1
scenario388,30,c1,left,right,base,right,0.2,100,100,0,40,40,0,20,0,3.082157364870627,0
scenario389,-30,c2,base,left,right,left,0.6,80,80,20,40,40,100,40,0,3.352900537538136,0
scenario390,-30,c1,base,right,left,right,0.4,40,80,20,0,40,20,60,0,3.042686977448914,0
scenario391,-30,c1,left,right,base,right,0.6,20,60,20,60,20,20,40,0,5.175014534169645,0
scenario392,0,c4,left,right,right,base,0.8,80,20,100,40,100,60,100,0,4.012689357460803,0
scenario393,60,c4,right,base,left,right,0.1,40,40,40,60,0,100,80,0,0.3441624292482968,1
scenario394,-60,c4,right,base,left,base,0.8,0,40,100,0,100,20,80,0,3.109225629585615,0
scenario395,-60,c1,left,right,base,right,0.4,40,0,60,0,100,60,40,0,3.0174733544370707,0
scenario396,30,c1,left,right,base,right,0.1,60,40,0,0,20,20,80,0,3.7639702965398176,0
scenario397,90,c1,base,right,left,right,1.0,60,100,100,60,80,80,60,0,1.9507622699193925,0
scenario398,0,c1,left,right,base,left,0.1,80,80,0,20,40,60,60,0,2.6537267209485758,0
scenario399,60,c2,base,left,right,left,0.1,100,60,40,0,40,40,0,0,3.6349076504208586,0
scenario400,30,c4,left,base,right,base,0.4,20,20,40,80,100,20,80,0,2.688514051469545,0
scenario401,90,c4,right,base,left,base,0.2,60,40,60,80,60,60,0,0,3.8895806943624502,0
scenario402,-60,c2,base,left,right,left,0.6,0,20,80,0,20,40,0,0,2.786418982233049,0
scenario403,-30,c2,base,left,right,left,0.1,80,20,60,60,60,40,20,0,2.928983328463461,0
scenario404,0,c2,right,left,base,left,0.8,0,0,100,20,60,80,0,0,3.3125206735676422,0
scenario405,-90,c2,base,left,right,left,1.0,100,80,100,20,0,60,100,0,2.742782302652204,0
scenario406,30,c1,left,right,base,right,0.1,80,100,0,80,100,100,20,0,3.354877913313391,0
scenario407,60,c4,right,base,left,base,0.8,100,60,100,40,80,40,80,0,2.812187207454264,0
scenario408,30,c4,right,base,left,base,0.8,100,0,40,40,20,100,0,0,1.8042354882040723,0
scenario409,-90,c1,left,right,base,right,0.4,60,60,40,100,80,100,20,0,3.312840154684383,0
scenario410,60,c4,left,right,right,base,0.8,20,80,0,60,60,20,100,0,4.3617309058835625,0
scenario411,-90,c2,base,left,right,left,0.6,40,100,100,40,100,40,60,0,2.604041257204372,0
scenario412,60,c1,base,left,left,right,0.8,80,20,80,80,100,40,20,0,3.686735721954173,0
scenario413,-90,c1,left,right,base,right,0.2,100,40,20,20,80,80,80,0,3.0904645768780754,0
scenario414,90,c2,right,left,base,left,0.4,20,80,80,100,20,0,60,0,3.6184441749782903,0
scenario415,-60,c2,base,left,right,left,0.1,80,60,100,60,60,60,100,0,2.3469832489699742,0
scenario416,60,c2,right,left,base,left,0.4,20,80,20,100,80,60,0,0,3.17917206532634,0
scenario417,-60,c2,base,left,right,left,0.2,100,60,0,80,40,40,40,0,3.2595329981515158,0
scenario418,-60,c4,right,base,left,right,0.4,0,0,40,60,0,100,20,0,0.9813352483697448,0
scenario419,90,c2,base,left,right,left,1.0,0,40,100,0,100,20,20,0,3.245216050720261,0
scenario420,60,c1,left,right,base,left,1.0,60,60,80,100,40,60,60,0,4.53257822177432,0
scenario421,30,c4,left,base,right,base,0.6,40,40,20,100,0,40,100,0,2.4135581938979334,0
scenario422,60,c1,left,right,base,right,0.1,80,0,40,80,0,0,60,0,3.0219051834364947,0
scenario423,60,c1,left,right,base,right,0.4,100,40,60,80,40,80,0,0,3.020706766836244,0
scenario424,0,c1,left,right,base,right,0.6,100,100,40,0,20,80,80,0,3.0242680513640274,0
scenario425,-60,c1,left,right,base,right,1.0,60,40,80,40,80,100,60,0,3.162343610243116,0
scenario426,0,c2,right,left,base,left,0.8,100,60,80,20,20,100,80,1,255.90471064116363,1
scenario427,60,c4,right,base,left,base,0.6,80,20,100,20,0,0,0,0,2.675041293033338,0
scenario428,90,c2,base,left,right,left,0.1,80,20,80,80,80,60,80,0,2.3256069076776567,0
scenario429,30,c2,base,left,right,base,0.4,40,60,40,20,40,0,0,0,1.4862211273473296,0
scenario430,-30,c4,right,base,left,base,0.1,60,0,0,80,0,60,40,0,3.559441566277747,0
scenario431,30,c1,base,right,left,right,0.1,20,60,100,0,80,80,60,0,1.79729733024289,0
scenario432,-30,c2,right,base,base,left,0.8,40,100,0,20,100,80,40,0,2.7702331142005714,0
scenario433,-90,c4,right,base,left,base,1.0,40,80,40,80,60,0,80,0,2.8442554438308822,0
scenario434,30,c1,base,left,left,right,0.4,60,20,20,60,80,20,40,0,1.877399324113032,0
scenario435,90,c1,left,right,base,right,0.1,80,80,60,80,20,20,100,0,3.6301717725903577,0
scenario436,-30,c2,base,left,right,left,0.6,60,20,100,80,80,20,60,0,4.248161512319495,0
scenario437,0,c2,base,left,right,base,0.1,0,40,20,60,40,100,60,0,1.752218971152117,0
scenario438,30,c4,left,right,right,base,0.1,40,40,0,20,100,60,40,0,3.861194296560969,0
scenario439,0,c1,left,right,base,right,0.1,40,60,0,80,60,60,40,0,3.0257736791745025,0
scenario440,90,c1,base,left,left,right,0.4,100,20,0,40,60,80,80,0,3.261358723764155,0
scenario441,0,c4,right,base,left,right,0.4,40,0,0,40,60,40,100,0,0.8995187057994612,0
scenario442,-30,c4,left,base,right,base,0.1,100,100,80,60,60,20,40,0,3.3293351604747925,0
scenario443,90,c1,left,right,base,right,0.2,100,40,20,0,20,40,20,0,3.052997405228448,0
scenario444,0,c1,left,right,base,left,0.8,60,20,40,40,40,0,80,0,4.089345029386223,0
scenario445,30,c2,right,left,base,left,1.0,60,0,20,20,60,80,20,0,0.8550850107067346,0
scenario446,-60,c1,left,right,base,right,0.8,20,60,40,40,100,40,0,0,4.130239119871501,0
scenario447,-90,c1,base,left,left,right,0.2,0,60,60,100,60,100,60,0,3.081275466811017,0
scenario448,-30,c2,right,left,base,left,1.0,60,60,20,40,60,0,100,0,2.9298031631614303,0
scenario449,0,c2,base,left,right,left,0.2,20,20,20,0,20,20,40,0,1.7799586065019877,0
scenario450,-60,c4,left,base,right,base,0.4,60,60,100,0,60,60,40,0,2.455697543727984,0
scenario451,60,c1,left,right,base,right,0.2,60,60,60,40,100,20,40,0,3.286991138370984,0
scenario452,0,c4,right,base,left,base,0.6,0,100,0,0,80,80,0,0,23.66565413147042,0
scenario453,0,c4,right,base,left,right,1.0,40,40,60,0,40,60,80,0,0.9986169025927324,0
scenario454,-60,c1,left,right,base,right,0.6,0,80,60,60,0,100,80,0,3.0601721751506776,0
scenario455,-60,c1,base,right,left,right,0.8,20,20,80,20,60,0,80,0,2.304252223679537,0
scenario456,90,c2,right,base,base,left,0.1,80,20,80,40,0,80,20,0,3.2072394859879183,0
scenario457,90,c2,base,left,right,left,0.1,100,100,60,0,40,0,80,0,3.400326202186671,0
scenario458,90,c1,base,left,left,right,0.2,40,100,80,100,20,60,20,0,3.2280991037512776,0
scenario459,60,c2,base,left,right,left,0.1,0,80,100,40,40,80,0,0,3.729539632651848,0
scenario460,-30,c1,left,right,base,left,0.2,20,100,80,40,80,80,0,0,3.678277975872582,0
scenario461,60,c2,base,left,right,base,0.4,100,80,0,80,40,0,100,0,1.664928610508669,0
scenario462,-60,c2,base,left,right,left,0.6,40,100,60,100,40,80,80,0,3.530291247984036,0
scenario463,30,c4,left,right,right,base,0.8,60,0,60,0,20,40,40,0,4.015397968750021,0
scenario464,-90,c2,base,left,right,left,0.6,20,100,20,80,60,80,40,0,2.708617010218518,0
scenario465,30,c2,base,left,right,left,0.4,0,100,0,100,60,100,60,0,2.698947750730549,0
scenario466,90,c2,right,base,base,left,0.1,20,20,100,20,20,100,100,0,2.9914671599056155,0
scenario467,60,c2,base,left,right,left,1.0,0,20,20,0,20,80,40,0,2.917525458681876,0
scenario468,0,c1,base,left,left,right,0.2,60,100,20,20,80,100,60,0,3.20398221710477,0
scenario469,-60,c2,base,left,right,left,0.2,60,100,60,100,100,40,20,0,2.846075724273029,0
scenario470,30,c2,base,left,right,left,1.0,40,80,60,40,20,20,100,0,3.920405524648925,0
scenario471,-60,c1,base,left,left,right,0.2,100,80,40,100,0,20,100,0,2.3017616709226902,0
scenario472,0,c2,base,left,right,left,1.0,80,60,0,0,20,0,40,0,3.1082682957031755,0
scenario473,0,c1,left,right,base,right,0.2,0,0,40,20,80,0,0,0,3.218135893103688,0
scenario474,60,c2,base,left,right,left,0.6,0,80,60,0,100,60,60,0,2.975914528765015,0
scenario475,-30,c4,left,right,right,base,0.8,100,0,20,80,20,100,60,0,5.035233273860047,0
scenario476,-60,c1,left,right,base,right,0.2,80,40,80,20,20,100,100,0,4.382410568980953,0
scenario477,0,c1,left,right,base,right,0.4,60,100,80,60,40,60,0,0,3.2639693635664564,0
scenario478,-90,c2,right,left,base,left,0.2,40,0,40,40,40,60,60,0,3.2272201933233675,0
scenario479,90,c1,left,right,base,right,0.8,20,0,60,0,100,60,0,0,3.2036520871584577,0
scenario480,0,c1,left,right,base,right,0.2,20,100,80,100,100,40,100,0,3.5544226272275146,0
scenario481,-30,c2,base,left,right,left,0.1,80,60,80,60,0,0,0,0,2.6223229512451205,0
scenario482,-60,c4,right,base,left,base,0.1,0,80,80,100,0,20,20,0,2.489851526893699,0
scenario483,-60,c4,right,base,left,base,0.6,40,20,0,60,20,0,20,0,3.7573145161908,0
scenario484,-60,c4,left,base,right,base,0.2,80,80,40,0,40,80,40,0,2.311911723100405,0
scenario485,-90,c1,left,right,base,left,1.0,60,0,40,80,40,0,40,0,3.3789445111141574,0
scenario486,0,c1,left,right,base,right,1.0,60,80,80,80,60,100,100,0,3.5708463860593835,0
scenario487,-90,c4,right,base,left,base,0.6,100,60,100,60,80,20,80,0,2.905960780334023,0
scenario488,30,c1,left,right,base,right,0.8,0,100,40,60,0,80,40,0,3.169199134037904,0
scenario489,90,c4,left,base,right,base,0.8,60,40,20,80,40,80,80,0,2.475726073957385,0
scenario490,60,c1,left,right,base,left,0.4,0,40,0,20,20,60,100,0,3.708981991867314,0
scenario491,90,c1,base,left,left,right,0.8,60,40,0,100,80,60,40,0,3.640827519278548,0
scenario492,0,c2,base,left,right,left,0.6,20,0,80,60,20,40,100,0,2.8775498188607997,0
scenario493,-60,c4,right,base,left,base,0.6,80,100,0,40,100,100,100,0,2.6940516440361693,0
scenario494,-90,c4,left,right,right,base,1.0,0,100,100,0,40,100,60,0,3.4744134338411894,0
scenario495,90,c4,left,base,right,base,1.0,100,40,80,40,0,0,0,0,2.499036134210148,0
scenario496,90,c1,left,right,base,left,0.2,60,80,100,20,40,80,20,0,2.4338265282926232,0
scenario497,60,c1,left,right,base,right,0.6,20,100,60,100,80,0,20,0,3.084823632883397,0
scenario498,-60,c4,left,right,right,base,0.8,40,60,80,0,60,100,40,0,3.558534898904627,0
scenario499,90,c4,right,base,left,base,0.6,100,20,0,80,40,60,60,0,1.984675501178952,0
scenario500,60,c4,right,base,left,base,0.2,0,20,80,20,60,20,0,0,152.67847558967765,0
scenario501,-30,c4,left,base,right,base,1.0,0,20,20,20,80,0,0,0,2.3669715463894314,0
scenario502,30,c2,base,left,right,base,0.4,0,80,80,100,0,60,80,0,1.719964443437101,0
scenario503,0,c2,right,left,base,left,0.4,60,80,80,60,20,20,40,1,9999.0,1
scenario504,-30,c4,left,right,right,base,0.4,0,0,40,100,80,60,0,0,5.11689529348766,0
scenario505,90,c2,right,left,base,left,0.8,40,20,80,20,20,20,40,0,0.8326520148943423,0
scenario506,-30,c1,base,left,left,right,0.1,100,40,20,20,80,40,0,0,3.196900348515181,0
scenario507,-90,c1,base,right,left,right,0.2,40,60,100,100,40,20,0,0,4.400213219311394,0
scenario508,0,c4,left,right,right,base,1.0,60,0,40,100,40,80,40,0,4.720967863912069,0
scenario509,30,c1,left,right,base,right,1.0,40,0,100,80,40,100,80,0,3.847731469789303,0
scenario510,60,c4,right,base,left,base,0.4,80,100,60,60,0,80,40,0,1.8718028247334304,0
scenario511,-90,c4,right,base,left,right,0.6,60,60,0,20,100,80,60,1,4268.612029727281,1
scenario512,90,c1,left,right,base,left,0.8,80,40,60,80,60,0,0,0,3.1384832046438342,0
scenario513,90,c1,base,left,left,right,0.2,100,60,100,40,0,60,60,0,2.9890952004251257,0
scenario514,90,c1,base,right,left,right,0.6,60,80,80,60,40,80,0,0,2.62004855937293,0
scenario515,30,c4,right,base,left,right,0.6,20,40,20,0,80,80,100,0,0.7872296951634586,0
scenario516,-30,c1,left,right,base,right,1.0,100,0,100,20,0,80,60,0,3.342950447076765,0
scenario517,0,c1,left,right,base,right,0.4,0,60,80,80,20,80,0,0,3.511933985766809,0
scenario518,-30,c1,base,left,left,right,1.0,100,80,40,60,60,60,0,0,2.6092462652025343,0
scenario519,30,c1,left,right,base,right,0.8,40,0,20,80,80,60,80,0,3.2364939878050123,0
scenario520,30,c2,right,base,base,left,0.2,100,20,60,60,60,60,60,0,3.0719822676216104,0
scenario521,-90,c1,left,right,base,left,0.4,0,40,20,60,0,100,60,0,3.075981472650435,0
scenario522,-90,c1,left,right,base,right,1.0,80,80,60,40,100,0,60,0,2.987138812807029,0
scenario523,60,c1,base,left,left,right,0.6,20,80,0,0,60,60,0,0,2.8142603401058444,0
scenario524,90,c1,base,left,left,right,0.2,40,0,40,60,40,0,0,0,3.2094958901277653,0
scenario525,90,c2,base,left,right,base,0.6,20,20,20,40,20,20,0,0,1.92209277049004,0
