instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_startego,collision,min_ttc,algo_safety
scenario606,c2,0,0,1.0,40,1,40,0,40,1,0,100,2,0,3.3576445325091075,0
scenario607,c1,2,60,0.2,0,2,60,20,100,2,20,40,0,0,2.4402101221886228,0
scenario608,c4,2,0,0.1,40,3,100,40,20,0,60,0,1,0,1.7808323623432838,0
scenario609,c4,0,20,0.8,100,3,20,100,0,0,100,40,1,0,9999.0,0
scenario610,c2,0,20,1.0,100,1,100,100,40,1,20,60,2,0,9999.0,0
scenario611,c1,1,40,0.2,100,2,60,80,20,2,60,60,0,0,9999.0,0
scenario612,c4,0,60,1.0,40,3,60,60,20,0,100,100,1,0,2.46730074193302,0
scenario613,c1,1,0,0.1,100,2,0,0,60,2,40,60,0,0,9999.0,0
scenario614,c1,2,100,0.6,0,1,20,0,20,1,60,20,1,0,1.849532696654389,0
scenario615,c2,1,0,1.0,0,3,0,100,20,0,60,0,0,0,4.044154643308701,0
scenario616,c1,2,20,0.1,80,2,0,40,100,2,20,40,0,0,5.046177227722328,0
scenario617,c1,2,0,0.4,20,2,60,20,80,2,80,100,0,0,4.122798850067058,0
scenario618,c4,0,80,0.6,100,3,20,20,0,0,60,40,1,0,9999.0,0
scenario619,c2,1,40,0.6,80,1,60,100,100,1,100,80,2,0,2.9775477729320574,0
scenario620,c1,2,60,0.8,100,2,80,0,80,2,0,20,0,0,9999.0,0
scenario621,c4,0,0,0.2,100,3,0,0,20,0,60,60,1,0,9999.0,0
scenario622,c4,0,20,0.2,40,2,80,40,80,0,0,60,2,0,3.418215485541233,0
scenario623,c4,0,40,1.0,100,3,100,0,40,0,40,80,1,0,9999.0,0
scenario624,c4,0,80,0.1,20,2,40,20,0,0,0,100,2,0,3.4557574569903164,0
scenario625,c2,1,40,0.1,60,1,100,40,20,1,0,40,2,0,6413.853811700041,0
scenario626,c1,1,0,0.4,40,2,20,0,80,2,20,20,0,0,4.726283858785963,0
scenario627,c2,0,100,0.2,40,1,100,80,60,1,40,0,2,0,2.8644396106771643,0
scenario628,c2,1,60,0.8,100,1,20,0,20,1,0,40,2,0,3.2510926906487287,0
scenario629,c4,0,60,0.2,0,2,60,40,40,0,100,100,2,0,2.8894310728678945,0
scenario630,c4,0,0,1.0,80,2,0,40,80,0,80,40,2,0,3.6746734416371134,0
scenario631,c4,0,80,0.1,100,3,40,40,60,0,100,60,1,0,1.8410913213298656,0
scenario632,c1,1,20,0.1,60,2,80,60,60,2,20,0,0,0,4.576053051260013,0
scenario633,c1,2,40,0.1,80,2,0,100,0,2,40,100,0,0,5.196404139144425,0
scenario634,c2,0,80,1.0,80,1,20,60,100,1,40,40,2,0,5.353921371717328,0
scenario635,c2,1,20,0.8,0,3,40,60,100,0,100,0,0,0,2.316322719032016,0
scenario636,c1,2,20,1.0,40,1,40,40,20,1,80,20,1,0,1.7131923917920409,0
scenario637,c4,0,40,1.0,40,2,60,20,20,0,60,40,2,0,3.413032534381041,0
scenario638,c2,1,20,0.1,80,1,20,0,20,1,80,100,2,0,3.2847348340900955,0
scenario639,c1,2,60,0.1,60,1,60,40,40,1,60,0,1,0,1.802647146559716,0
scenario640,c4,2,20,0.2,40,3,0,40,40,0,0,80,1,0,1.9274441530634627,0
scenario641,c1,2,80,0.1,40,1,80,100,80,1,80,100,1,1,0.0,1
scenario642,c1,1,100,0.1,100,2,60,20,20,2,60,80,0,0,5.318238986524559,0
scenario643,c1,2,0,0.2,80,0,80,100,20,2,0,0,1,0,5.978413117342585,0
scenario644,c1,2,100,0.6,60,0,80,100,60,2,100,40,1,0,3.384039470856424,0
scenario645,c1,1,0,0.2,100,2,0,40,40,2,20,60,0,0,9999.0,0
scenario646,c2,0,100,0.4,100,1,0,80,80,1,100,0,2,0,9999.0,0
scenario647,c4,0,100,0.6,20,3,60,80,40,0,100,60,1,0,1.780732151818928,0
scenario648,c2,1,80,0.4,100,3,80,80,20,1,20,20,0,0,5.120204273633571,0
