Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario592,c4,right,0,0.6,80,right,20,0,80,base,60,40,left,1,0.0,1
scenario593,c1,right,80,0.2,60,left,40,0,100,right,80,60,base,0,3.74881322757985,0
scenario594,c1,left,20,0.1,20,left,0,80,100,right,40,40,base,0,2.49588845874741,0
scenario595,c4,base,60,0.6,80,right,0,60,80,base,100,40,left,0,1.451840021454899,0
scenario596,c4,right,20,0.8,20,right,80,40,60,base,80,40,left,1,0.0,1
scenario597,c4,base,80,0.4,40,right,20,40,40,base,100,80,left,1,0.0,1
scenario598,c4,base,100,0.2,0,left,80,80,60,right,40,20,right,1,0.0,1
scenario599,c2,left,40,0.4,60,right,20,100,80,left,0,0,base,0,3.95925375143448,0
scenario600,c1,right,40,1.0,100,base,60,80,80,right,80,80,left,0,5.297032593002491,0
scenario601,c4,base,60,0.6,40,left,0,80,0,right,60,100,right,0,0.8451874502787293,0
scenario602,c2,left,60,0.2,100,base_left_lane,0,40,60,left,40,100,right,1,0.0,1
scenario603,c2,left,80,1.0,0,right,20,20,100,base,60,60,base,0,2.0247402943590003,0
scenario604,c4,right,100,0.1,80,right,80,20,0,base,40,80,left,0,9039.591567126845,0
scenario605,c1,right,0,0.4,0,base_left_lane,40,0,0,left,0,60,left,0,1682.997495064414,0
scenario606,c2,left,100,0.6,40,base_left_lane,0,100,100,left,20,80,right,0,2.114393462884014,0
scenario607,c1,right,100,0.4,80,left,20,20,0,right,20,0,base,0,9999.0,0
scenario608,c2,base,0,1.0,40,base_left_lane,80,60,20,left,20,20,right,0,5.951947596856151,0
scenario609,c4,right,40,0.8,40,right,40,20,100,base,40,60,left,1,0.0,1
scenario610,c4,base,60,0.4,0,left,80,60,60,base,20,100,right,0,1.948378869870767,0
scenario611,c2,left,20,0.6,60,right,20,60,20,base,80,0,base,0,4.121433855325425,0
scenario612,c2,left,0,0.8,60,right,80,60,80,base,20,20,base,0,4.15967000766384,0
scenario613,c1,left,20,0.1,60,left,60,100,80,right,0,40,base,0,4.600179795109687,0
scenario614,c1,right,60,0.8,100,base,100,80,20,right,60,0,left,0,9999.0,0
scenario615,c4,base,0,0.2,100,left,40,100,20,right,80,40,right,0,1.0257254229973294,0
scenario616,c4,base,100,0.1,80,right,0,100,40,base,60,60,left,1,0.0,1
scenario617,c2,left,0,1.0,0,right,100,0,40,left,0,20,base,0,4.466207012888879,0
scenario618,c2,base,80,1.0,40,base_left_lane,100,40,60,left,60,100,right,0,2.775833265361703,0
scenario619,c4,right,20,0.4,40,right,100,40,60,base,60,80,left,1,0.0,1
scenario620,c4,right,0,0.8,0,right,60,20,80,base,100,100,left,1,0.0,1
scenario621,c4,base,0,0.2,100,left,80,40,100,base,80,0,right,0,3.2333664345965967,0
scenario622,c2,base,20,0.8,60,base_left_lane,100,80,80,left,0,0,right,0,2.7869926577401376,0
scenario623,c1,right,40,0.4,60,left,60,20,20,right,0,20,base,1,0.0,1
scenario624,c4,base,80,0.8,40,left,60,100,20,base,20,100,right,0,2.995274785393217,0
scenario625,c4,base,80,0.4,100,left,40,40,20,right,80,60,right,0,0.7591122061920392,0
scenario626,c2,base,100,0.8,20,base_left_lane,0,40,100,left,100,40,right,0,2.2596378973703586,0
scenario627,c2,base,60,1.0,80,base_left_lane,60,0,0,left,40,100,right,0,3.0301819641756293,0
scenario628,c1,right,60,0.6,0,left,100,100,20,right,100,40,base,0,3.729173109246132,0
scenario629,c1,right,60,0.2,20,base,80,60,40,right,80,100,left,0,3.668816528661924,0
scenario630,c2,base,100,0.4,100,base_left_lane,40,0,40,left,20,0,right,0,9999.0,0
scenario631,c4,base,60,0.4,60,left,80,40,0,right,20,80,right,1,0.0,1
scenario632,c2,left,20,1.0,60,base_left_lane,60,40,0,left,20,0,right,0,3.387048632752034,0
scenario633,c2,left,40,0.1,0,right,40,60,0,left,80,40,base,0,4.858772456196126,0
scenario634,c4,base,80,0.2,100,right,60,40,60,base,100,80,left,1,0.0,1
scenario635,c1,left,40,0.6,80,left,80,60,100,right,60,20,base,0,4.269256300145513,0
scenario636,c4,base,80,1.0,100,left,0,0,60,base,60,100,right,0,2.7020636021792,0
scenario637,c2,left,40,0.6,100,right,40,80,0,base,0,100,base,0,3.9254607683460745,0
scenario638,c1,right,40,0.1,0,base_left_lane,60,100,20,left,0,60,left,1,0.0,1
scenario639,c1,right,60,1.0,40,left,0,20,60,right,0,20,base,0,3.473098468533502,0
scenario640,c4,right,20,0.6,40,right,0,80,20,base,40,0,left,1,0.0,1
scenario641,c1,left,40,0.2,20,left,20,100,80,right,40,0,base,0,3.363062442566032,0
scenario642,c4,base,20,0.8,60,left,60,100,20,base,100,80,right,0,2.7382638888936994,0
scenario643,c1,right,20,1.0,40,base,0,100,20,right,40,60,left,0,3.1710854477289057,0
scenario644,c4,base,20,1.0,40,right,0,0,40,base,20,40,left,1,0.0,1
scenario645,c2,base,60,0.4,80,base_left_lane,20,0,60,left,20,80,right,0,3.066846905368882,0
scenario646,c2,left,100,0.1,100,right,100,60,80,left,100,20,base,0,3.8573508309627753,0
scenario647,c2,base,20,0.8,60,base_left_lane,60,40,0,left,100,80,right,0,9999.0,0
scenario648,c1,right,0,0.4,60,base_left_lane,80,20,40,left,80,80,left,0,2.3122627526929227,0
