Instances,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,algo_safety
scenario301,c1,left,right,base,right,0.8,60,80,60,40,0,20,40,0,3.295026648936003,0
scenario302,c2,base,left,right,left,0.6,60,60,80,60,100,0,80,0,3.5940969530933686,0
scenario303,c4,right,base,left,right,1.0,60,20,40,60,0,40,60,1,0.0,1
scenario304,c1,left,right,base,right,1.0,20,0,60,100,100,0,100,0,1434.460619805758,0
scenario305,c4,right,base,left,base,0.4,0,40,60,100,80,80,40,0,3.389937337902412,0
scenario306,c4,left,base,right,base,0.4,100,0,20,0,80,20,80,0,2.042810686823629,0
scenario307,c4,right,base,left,right,0.6,80,60,20,0,20,60,40,1,0.0,1
scenario308,c4,left,right,right,base,1.0,0,100,0,40,40,80,20,0,9999.0,0
scenario309,c4,left,base,right,base,1.0,40,80,100,20,100,80,0,0,2.0613428393605404,0
scenario310,c2,right,left,base,left,1.0,100,100,60,0,0,0,80,0,4.030075966545788,0
scenario311,c1,left,right,base,right,0.8,0,0,60,20,0,80,0,0,990.0783146173044,0
scenario312,c2,base,left,right,left,0.6,100,40,80,20,40,40,40,0,5.358159063567803,0
scenario313,c1,left,right,base,left,0.6,20,80,40,100,0,80,60,0,4.786925899457788,0
scenario314,c1,left,right,base,right,0.2,100,20,20,100,0,100,0,0,2.4650996905888376,0
scenario315,c4,right,base,left,base,0.8,80,40,20,20,80,60,0,0,2.92041315553544,0
scenario316,c2,right,base,base,left,0.8,0,60,40,0,80,40,80,0,9999.0,0
scenario317,c4,left,base,right,base,0.1,60,60,0,0,80,40,0,0,2.4120247929078302,0
scenario318,c1,left,right,base,right,0.2,40,60,100,20,60,100,80,0,3.0345205845679177,0
scenario319,c1,left,right,base,right,0.8,40,100,60,100,20,60,40,0,3.02994992293984,0
scenario320,c4,right,base,left,base,1.0,60,40,100,40,80,60,100,0,4.86201710958134,0
scenario321,c2,base,left,right,left,0.8,60,100,100,80,60,0,0,0,3.5675127238915367,0
scenario322,c1,left,right,base,right,1.0,0,20,80,80,20,100,40,0,2.739377457794507,0
scenario323,c2,base,left,right,left,0.4,80,0,100,20,60,20,60,0,4.294614779445076,0
scenario324,c2,right,left,base,left,0.1,60,40,40,100,80,100,80,0,4.4450988208146445,0
scenario325,c4,right,base,left,base,0.6,100,40,20,100,20,60,20,0,2.771804790449949,0
scenario326,c4,right,base,left,base,0.4,20,0,100,0,0,40,40,0,3.165805722273248,0
scenario327,c2,base,left,right,base,0.8,0,20,0,40,60,0,0,0,3.911676078780083,0
scenario328,c1,base,right,left,right,0.4,20,80,100,100,40,40,60,0,4.511465119923672,0
scenario329,c4,left,base,right,base,0.8,20,100,100,60,80,0,20,0,2.667758913692744,0
scenario330,c2,right,base,base,left,0.4,40,80,100,60,20,100,100,0,3.903119907980269,0
scenario331,c4,right,base,left,base,0.1,80,0,40,60,100,60,20,0,2.7859240723997605,0
scenario332,c4,left,base,right,base,0.6,20,60,80,40,80,80,100,0,9999.0,0
scenario333,c4,right,base,left,base,0.6,40,100,80,20,100,100,100,0,3.173388536197821,0
scenario334,c1,left,right,base,right,0.1,0,0,20,60,0,40,20,0,677.5803500073209,0
scenario335,c2,right,left,base,left,1.0,0,100,0,100,20,60,60,0,9999.0,0
scenario336,c4,left,base,right,base,0.4,80,20,60,60,20,80,20,0,2.055321930675988,0
scenario337,c2,right,left,base,left,0.2,80,80,60,100,100,20,40,0,3.795449938392982,0
scenario338,c2,base,left,right,base,0.8,0,80,40,100,60,100,20,0,4.05317052048289,0
scenario339,c2,base,left,right,left,0.1,60,60,80,20,80,100,40,0,4.873366195463898,0
scenario340,c1,left,right,base,right,1.0,60,20,80,0,20,20,100,0,7.184321030112837,0
scenario341,c4,right,base,left,base,0.2,100,40,60,80,40,40,100,0,4.081731635666396,0
scenario342,c1,left,right,base,right,0.8,60,100,60,20,20,20,80,0,3.0201771127537245,0
scenario343,c2,base,left,right,left,0.4,100,60,0,0,0,60,0,0,3.0610369036860408,0
scenario344,c1,left,right,base,right,1.0,100,0,60,100,60,100,20,0,2.5080468702819627,0
scenario345,c4,right,base,left,base,0.8,40,60,20,20,40,40,60,0,3.4702757362419225,0
scenario346,c2,base,left,right,left,0.1,40,100,100,0,40,20,40,0,3.2843949465850417,0
scenario347,c4,right,base,left,base,0.2,20,100,0,80,60,20,60,0,2.956123689668733,0
scenario348,c1,left,right,base,left,1.0,80,40,60,60,100,0,0,0,2.837324653726032,0
scenario349,c4,right,base,left,base,0.1,40,20,80,20,100,60,20,0,2.878748783022343,0
scenario350,c4,right,base,left,base,0.2,0,80,40,80,100,60,20,0,3.098375720268905,0
scenario351,c1,base,right,left,right,0.1,100,40,80,20,100,0,60,0,4.862844774778929,0
scenario352,c4,right,base,left,base,0.1,20,60,40,60,40,20,0,0,3.021025700844848,0
scenario353,c2,base,left,right,left,0.4,40,0,0,0,40,100,0,0,5.266167430695161,0
scenario354,c4,right,base,left,base,0.8,60,0,0,0,100,80,0,0,2.6652807911279552,0
scenario355,c2,base,left,right,base,0.4,40,100,20,0,80,60,20,0,2.4723249581347946,0
scenario356,c1,left,right,base,right,0.1,60,40,20,0,60,60,40,0,2.8903748174194925,0
scenario357,c2,right,left,base,left,0.2,80,60,100,0,40,0,100,0,9999.0,0
scenario358,c1,left,right,base,right,0.8,20,80,20,100,40,0,100,0,1809.651429485215,0
scenario359,c4,right,base,left,base,0.6,100,20,60,80,100,20,80,0,3.7061952596507206,0
scenario360,c2,base,left,right,base,0.2,40,100,40,100,100,0,100,0,3.8627286769489246,0
scenario361,c1,base,left,left,right,1.0,40,40,0,0,100,100,20,0,4.903569386901795,0
scenario362,c1,left,right,base,right,1.0,60,0,100,80,60,40,40,0,2.654628761837312,0
scenario363,c2,base,left,right,base,0.4,80,60,100,40,100,40,20,0,2.822809108525006,0
scenario364,c4,right,base,left,base,0.6,0,0,100,80,0,80,80,0,3.0456821426017013,0
scenario365,c2,base,left,right,left,0.4,100,80,80,80,100,80,100,0,5.025088281070238,0
scenario366,c4,right,base,left,base,0.4,80,100,20,80,20,80,80,0,3.3375521795287497,0
scenario367,c1,left,right,base,right,0.6,0,0,80,0,80,60,100,0,776.4811936921305,0
scenario368,c1,left,right,base,right,0.6,40,20,0,100,60,40,60,0,4.28888097715838,0
scenario369,c1,left,right,base,right,0.6,0,20,20,100,100,0,20,0,1603.435225538518,0
scenario370,c2,base,left,right,base,0.2,100,20,0,80,80,20,20,0,2.134457073834044,0
scenario371,c1,left,right,base,left,0.4,0,100,20,40,60,100,0,0,9999.0,0
scenario372,c1,left,right,base,right,0.8,20,40,60,0,80,20,60,0,5.577682241333694,0
scenario373,c2,right,base,base,left,0.4,60,60,0,20,60,0,80,0,9999.0,0
scenario374,c4,left,right,right,base,0.6,0,20,40,20,20,0,40,0,9999.0,0
scenario375,c4,left,right,right,base,0.2,60,0,80,20,0,20,20,0,2.657114877756808,0
scenario376,c4,left,base,right,base,0.1,80,20,20,100,20,0,100,1,0.0,1
scenario377,c4,right,base,left,base,0.2,20,0,80,0,60,40,60,0,2.089702771509656,0
scenario378,c4,right,base,left,right,0.4,60,80,20,80,80,80,60,0,0.8510492343649291,0
scenario379,c2,base,left,right,base,0.6,100,0,40,40,0,20,0,0,2.222923335365135,0
scenario380,c2,right,base,base,left,0.6,20,100,20,0,100,0,40,0,3.514841870108654,0
scenario381,c1,left,right,base,left,0.6,20,20,60,0,40,100,80,0,4.66591116909419,0
scenario382,c1,left,right,base,right,0.8,0,60,80,100,80,20,100,0,2430.7365995504047,0
scenario383,c1,base,left,left,right,0.6,0,40,40,60,100,80,40,0,9999.0,0
scenario384,c2,base,left,right,base,0.2,0,60,0,40,0,100,60,0,3.668371548692193,0
scenario385,c4,right,base,left,base,0.1,80,100,40,80,80,100,20,0,2.563983879621752,0
scenario386,c1,left,right,base,right,0.8,80,0,80,80,100,100,40,0,3.1154348334552897,0
scenario387,c4,right,base,left,base,1.0,80,80,40,100,20,40,60,0,3.467708188241436,0
scenario388,c1,left,right,base,left,0.8,40,0,40,20,100,100,40,0,4.287650497056354,0
scenario389,c4,right,base,left,base,0.1,60,0,60,60,60,100,100,0,2.7883092520568296,0
scenario390,c4,right,base,left,base,0.8,100,100,100,40,40,60,0,0,2.413969343031709,0
scenario391,c1,base,left,left,right,0.1,80,40,40,60,40,100,80,0,4.55484252629289,0
scenario392,c2,right,left,base,left,0.8,40,0,60,60,20,60,0,0,3.8552984100362897,0
scenario393,c2,base,left,right,left,0.2,100,0,100,60,20,80,20,0,2.9421640612623112,0
scenario394,c1,left,right,base,right,0.6,100,100,20,60,80,20,100,0,3.3322409064272134,0
scenario395,c1,base,right,left,right,0.8,20,80,0,20,20,60,60,0,5.16795911207324,0
scenario396,c2,base,left,right,left,0.4,100,20,20,0,40,40,60,0,3.72710816785106,0
scenario397,c1,base,right,left,right,1.0,80,100,80,60,0,80,0,0,3.50827704973638,0
scenario398,c2,base,left,right,left,0.4,100,40,80,60,100,60,60,0,5.514893043923891,0
scenario399,c4,right,base,left,right,0.2,0,100,80,40,20,40,80,0,0.925082941016527,0
scenario400,c4,right,base,left,right,0.2,60,60,60,100,80,0,40,0,0.8534001005035039,0
scenario401,c4,right,base,left,base,0.6,60,80,100,40,60,20,40,0,3.055333111814632,0
scenario402,c2,base,left,right,left,0.1,60,60,80,40,0,40,40,0,4.705403782967921,0
scenario403,c1,left,right,base,right,0.6,60,20,0,80,100,100,0,0,2.8029855265557466,0
scenario404,c4,left,base,right,base,0.2,40,20,40,20,80,20,20,1,0.0,1
scenario405,c4,left,right,right,base,0.8,40,20,60,60,60,40,40,0,2.26805249814294,0
scenario406,c2,right,base,base,left,1.0,20,80,100,100,80,60,0,0,9999.0,0
scenario407,c4,left,base,right,base,0.2,60,80,80,0,60,0,20,0,2.0252137285667504,0
scenario408,c4,right,base,left,base,0.8,80,60,80,60,40,60,80,0,3.391450622776825,0
scenario409,c1,base,right,left,right,0.8,20,40,100,80,20,100,20,0,4.117597592726116,0
scenario410,c2,base,left,right,left,0.6,100,60,60,100,40,20,60,0,4.610321529809225,0
scenario411,c1,base,left,left,right,0.1,0,100,100,100,60,40,40,0,3.932265428526649,0
scenario412,c4,right,base,left,base,0.2,100,40,40,40,20,100,100,0,3.084627172638557,0
scenario413,c4,right,base,left,base,0.4,40,80,60,80,40,100,20,0,3.0152931667512544,0
scenario414,c1,left,right,base,right,0.1,80,40,60,40,40,80,0,0,2.762331979623682,0
scenario415,c2,right,left,base,left,1.0,40,40,80,20,0,20,40,0,3.929226745432416,0
scenario416,c1,base,right,left,right,0.4,20,80,0,20,100,20,100,0,5764.994131292922,0
scenario417,c2,base,left,right,left,0.2,0,40,20,80,100,60,100,0,5.191336528605401,0
scenario418,c1,left,right,base,left,0.6,80,0,0,60,20,40,0,0,2.666390908334637,0
scenario419,c4,left,right,right,base,0.2,80,40,20,40,80,40,20,0,2.410245124282169,0
scenario420,c1,base,left,left,right,0.4,20,20,60,40,100,80,0,0,4.749215854540678,0
scenario421,c2,base,left,right,left,0.4,0,80,40,0,0,40,0,0,5.362177956111011,0
scenario422,c1,left,right,base,right,0.2,60,40,0,20,40,40,60,0,3.29264947163671,0
scenario423,c1,left,right,base,right,0.8,60,100,100,40,0,100,100,0,3.04518512675594,0
scenario424,c4,right,base,left,base,0.1,40,20,60,0,0,100,60,0,2.72005984999446,0
scenario425,c2,base,left,right,base,0.2,80,100,60,100,60,80,20,0,2.2814525142646542,0
scenario426,c2,base,left,right,left,0.1,100,40,100,60,0,40,0,0,2.8897310487559675,0
scenario427,c2,base,left,right,left,0.8,100,20,80,100,40,0,80,0,3.37228547956766,0
scenario428,c2,base,left,right,left,1.0,0,80,100,20,20,0,20,0,5.281806038030858,0
scenario429,c4,left,base,right,base,1.0,100,20,100,40,80,100,80,0,1.9738547258268355,0
scenario430,c4,right,base,left,right,0.8,60,60,20,0,20,20,80,1,0.0,1
scenario431,c1,left,right,base,left,0.1,40,40,0,100,80,20,0,0,4.172541113208944,0
scenario432,c4,right,base,left,right,0.1,100,100,0,20,100,100,0,1,0.0,1
scenario433,c2,base,left,right,left,0.2,20,40,0,100,100,80,0,0,4.751929425769224,0
scenario434,c4,right,base,left,base,0.2,0,0,40,40,40,60,40,0,3.3181091959865463,0
scenario435,c2,base,left,right,left,0.2,100,60,20,60,0,40,40,1,0.0,1
scenario436,c2,base,left,right,left,0.4,80,0,100,80,100,60,60,0,3.3204165360655424,0
scenario437,c2,right,left,base,left,0.1,80,40,100,100,0,60,60,0,3.856074043660944,0
scenario438,c4,right,base,left,base,0.4,0,100,40,0,60,40,100,0,2.7903849645294407,0
scenario439,c2,base,left,right,left,0.6,100,0,0,40,80,0,0,0,3.363193549428556,0
scenario440,c2,right,base,base,left,0.6,40,20,100,20,60,80,60,0,4.2019635239375575,0
scenario441,c1,left,right,base,right,0.6,20,0,0,60,100,100,0,0,2.971082321343175,0
scenario442,c4,right,base,left,base,0.6,0,100,0,40,0,40,80,0,2.557564308177991,0
scenario443,c2,base,left,right,base,0.1,0,20,60,80,80,40,100,0,3.8709759092881866,0
scenario444,c4,left,right,right,base,1.0,40,60,40,0,40,20,20,1,0.0,1
scenario445,c1,left,right,base,left,0.1,40,0,0,0,20,40,40,0,5.112706907671637,0
scenario446,c2,right,left,base,left,0.4,20,20,80,80,20,40,0,0,6620.408612196514,0
scenario447,c1,left,right,base,right,1.0,100,100,20,80,40,40,0,0,2.1387428599465923,0
scenario448,c4,left,base,right,base,0.6,0,80,20,20,60,60,60,0,9999.0,0
scenario449,c4,right,base,left,base,0.8,40,100,40,80,0,0,80,0,3.5772550658287137,0
scenario450,c1,left,right,base,left,0.1,80,0,100,100,40,20,0,0,2.280887962100529,0
scenario451,c1,base,right,left,right,0.2,0,80,20,0,60,100,40,0,4.388674677702724,0
scenario452,c1,base,right,left,right,0.6,60,0,0,80,80,100,40,0,4.2616747225382685,0
scenario453,c1,left,right,base,left,0.2,0,100,40,80,60,20,100,0,4899.46165342887,0
scenario454,c2,base,left,right,left,0.1,60,100,100,80,40,80,0,0,3.12648583220464,0
scenario455,c2,base,left,right,left,0.4,20,80,100,20,0,80,20,0,4.997173413461141,0
scenario456,c2,base,left,right,left,0.4,20,20,20,0,100,60,100,0,5.120895585814638,0
