Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario119,20,40,0,0,0,0.8,0,100,20,0,60,c2,0.06067,right,left,base,left,0,9999.0,0
scenario120,20,40,0,0,0,0.8,0,100,20,0,60,c4,0.05977,right,base,left,base,0,3.1807061086044746,0
scenario121,20,40,0,0,0,0.8,0,100,20,0,80,c1,0.06031,left,right,base,left,0,4395.670267096976,0
scenario122,20,40,0,0,0,0.8,0,100,20,0,80,c2,0.05964,base,left,right,base,0,4.149019097151327,0
scenario123,20,40,0,0,0,0.8,0,100,20,0,80,c4,0.05912,right,base,left,right,1,0.0,1
scenario124,20,40,0,0,0,0.8,0,100,20,0,100,c1,0.05824,left,right,base,right,0,3400.0960976815227,0
scenario125,20,60,0,0,100,0.4,0,100,20,0,100,c2,0.00132,right,base,base,left,0,5.299363110089487,0
scenario126,20,40,0,0,0,0.8,0,100,20,0,100,c4,0.06057,left,base,right,base,0,9999.0,0
scenario127,20,80,0,0,100,0.4,0,100,20,20,0,c1,0.0014,base,right,left,right,0,4.338297629266282,0
scenario128,20,40,0,0,0,0.8,0,100,20,20,0,c2,0.06063,base,left,right,left,0,4.144686580848527,0
scenario129,20,40,0,0,0,0.8,0,100,20,20,0,c4,0.05829,left,right,right,base,0,9999.0,0
scenario130,20,40,0,0,0,0.8,0,100,20,20,20,c1,0.05981,base,left,left,right,0,7396.494968426814,0
scenario131,20,40,0,0,0,0.8,0,100,20,20,20,c2,0.05953,right,left,base,left,0,9999.0,0
scenario132,20,40,0,0,0,0.8,0,100,20,20,20,c4,0.0601,right,base,left,base,0,2.8441918395525807,0
scenario133,20,40,0,0,0,0.8,0,100,20,20,40,c1,0.05917,left,right,base,left,0,6615.335257809833,0
scenario134,20,40,0,0,0,0.8,0,100,20,20,40,c2,0.06044,base,left,right,base,0,3.9526734238618206,0
scenario135,20,40,0,0,0,0.8,0,100,20,20,40,c4,0.0594,right,base,left,right,1,0.0,1
scenario136,20,40,0,0,0,0.8,0,100,20,20,60,c1,0.06079,left,right,base,right,1,0.0,1
scenario137,20,40,0,0,0,0.8,0,100,20,20,60,c2,0.05947,right,base,base,left,0,9469.788391482698,0
scenario138,20,40,0,0,0,0.8,0,100,20,20,60,c4,0.05944,left,base,right,base,0,9999.0,0
scenario139,20,40,0,0,0,0.8,0,100,20,20,80,c1,0.06128,base,right,left,right,0,9999.0,0
scenario140,20,40,0,0,0,0.8,0,100,20,20,80,c2,0.05891,base,left,right,left,0,3.429995132771772,0
scenario141,20,40,0,0,0,0.8,0,100,20,20,80,c4,0.05893,left,right,right,base,0,9999.0,0
scenario142,20,40,0,0,0,0.8,0,100,20,20,100,c1,0.05967,base,left,left,right,0,9999.0,0
scenario143,20,40,0,0,0,0.8,0,100,20,20,100,c2,0.05954,right,left,base,left,0,3.57878809826676,0
scenario144,20,40,0,0,0,0.8,0,100,20,20,100,c4,0.0594,right,base,left,base,0,3.52994729660475,0
scenario145,20,40,0,0,0,0.8,0,100,20,40,0,c1,0.05965,left,right,base,left,0,4741.084201207544,0
scenario146,20,40,0,0,0,0.8,0,100,20,40,0,c2,0.05954,base,left,right,base,0,2.308036225646593,0
scenario147,20,40,0,0,0,0.8,0,100,20,40,0,c4,0.05969,right,base,left,right,1,0.0,1
scenario148,20,40,0,0,0,0.8,0,100,20,40,20,c1,0.05921,left,right,base,right,0,4824.304590270953,0
scenario149,20,40,0,0,0,0.8,0,100,20,40,20,c2,0.05971,right,base,base,left,0,3.8817918587934734,0
scenario150,20,40,0,0,0,0.8,0,100,20,40,20,c4,0.05956,left,base,right,base,0,9999.0,0
scenario151,20,40,0,0,0,0.8,0,100,20,40,40,c1,0.05932,base,right,left,right,0,9999.0,0
scenario152,20,40,0,0,0,0.8,0,100,20,40,40,c2,0.05965,base,left,right,left,0,5.085386628614489,0
scenario153,60,40,0,40,40,0.8,0,100,20,40,40,c4,0.00122,left,right,right,base,0,9999.0,0
scenario154,20,40,0,0,0,0.8,0,100,20,40,60,c1,0.05945,base,left,left,right,0,6012.248024051841,0
scenario155,20,40,0,0,0,0.8,0,100,20,40,60,c2,0.05858,right,left,base,left,0,9999.0,0
scenario156,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.06011,right,base,left,base,0,3.0563332166064585,0
scenario157,20,100,0,0,100,0.4,0,100,20,40,80,c1,0.00126,left,right,base,left,0,2356.0168624325147,0
scenario158,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.05983,base,left,right,base,0,3.240267094517448,0
scenario159,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.05871,right,base,left,right,0,0.910139018534034,0
scenario160,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.06008,left,right,base,right,0,9999.0,0
scenario161,40,40,0,60,40,0.6,0,100,20,40,100,c2,0.0013,right,base,base,left,0,9999.0,0
scenario162,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.0597,left,base,right,base,0,9999.0,0
scenario163,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.06041,base,right,left,right,0,6128.119774628897,0
scenario164,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.05981,base,left,right,left,0,4.861501831427316,0
scenario165,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.05934,left,right,right,base,0,9999.0,0
scenario166,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.05923,base,left,left,right,0,9999.0,0
scenario167,20,40,0,0,0,0.8,0,100,20,60,20,c2,0.05922,right,left,base,left,0,4.169650100821002,0
scenario168,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.05937,right,base,left,base,1,0.0,1
scenario169,20,40,0,0,0,0.8,0,100,20,60,40,c1,0.06032,left,right,base,left,0,9999.0,0
scenario170,20,100,20,80,40,0.6,0,100,20,60,40,c2,0.00125,base,left,right,base,0,3.4840934036514564,0
scenario171,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.06009,right,base,left,right,1,0.0,1
scenario172,20,40,0,0,0,0.8,0,100,20,60,60,c1,0.05962,left,right,base,right,0,5799.773179196508,0
scenario173,20,40,0,0,0,0.8,0,100,20,60,60,c2,0.05922,right,base,base,left,0,2.3851414776677355,0
scenario174,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.05887,left,base,right,base,0,9999.0,0
scenario175,20,40,0,0,0,0.8,0,100,20,60,80,c1,0.05879,base,right,left,right,0,9999.0,0
scenario176,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.05859,base,left,right,left,0,4.868875167276269,0
scenario177,20,40,0,0,0,0.8,0,100,20,60,80,c4,0.05872,left,right,right,base,0,9999.0,0
scenario178,20,40,0,0,0,0.8,0,100,20,60,100,c1,0.05928,base,left,left,right,0,9999.0,0
scenario179,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.05999,right,left,base,left,0,9999.0,0
scenario180,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.05859,right,base,left,base,0,3.198070560942885,0
scenario181,20,40,0,0,0,0.8,0,100,20,80,0,c1,0.05834,left,right,base,left,0,4988.056474324709,0
scenario182,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.06137,base,left,right,base,0,3.983235604185868,0
scenario183,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.05974,right,base,left,right,1,0.0,1
scenario184,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.05971,left,right,base,right,0,7574.849658052889,0
scenario185,20,40,0,0,0,0.8,0,100,20,80,20,c2,0.06004,right,base,base,left,0,4.227575168203149,0
scenario186,20,40,0,0,0,0.8,0,100,20,80,20,c4,0.05966,left,base,right,base,0,9999.0,0
scenario187,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.05883,base,right,left,right,1,0.0,1
scenario188,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.06106,base,left,right,left,0,4.652900916963621,0
scenario189,20,40,0,0,0,0.8,0,100,20,80,40,c4,0.05906,left,right,right,base,0,9999.0,0
scenario190,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.05955,base,left,left,right,0,9999.0,0
scenario191,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.06123,right,left,base,left,0,3.99058361309184,0
scenario192,20,40,0,0,0,0.8,0,100,20,80,60,c4,0.06039,right,base,left,base,0,3.09147940848141,0
scenario193,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.06047,left,right,base,left,0,9999.0,0
scenario194,20,40,0,0,0,0.8,0,100,20,80,80,c2,0.05906,base,left,right,base,1,0.0,1
scenario195,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.05817,right,base,left,right,0,0.7895272440019826,0
scenario196,20,40,0,0,0,0.8,0,100,20,80,100,c1,0.06103,left,right,base,right,0,9490.843732836614,0
scenario197,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0579,right,base,base,left,0,3.393190600964332,0
scenario198,20,40,0,0,0,0.8,0,100,20,80,100,c4,0.06027,left,base,right,base,0,9999.0,0
scenario199,20,40,0,0,0,0.8,0,100,20,100,0,c1,0.05948,base,right,left,right,0,9999.0,0
scenario200,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.0603,base,left,right,left,0,3.5754504768546544,0
scenario201,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.05993,left,right,right,base,0,9999.0,0
scenario202,20,40,0,20,40,0.8,80,20,20,100,20,c1,0.00124,base,left,left,right,0,5.1527137073157085,0
scenario203,20,40,0,0,0,0.8,0,100,20,100,20,c2,0.06053,right,left,base,left,0,9999.0,0
scenario204,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.05999,right,base,left,base,0,3.1961073693717634,0
scenario205,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.05866,left,right,base,left,0,3652.332240142162,0
scenario206,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.05948,base,left,right,base,0,3.8546516958723576,0
scenario207,20,40,0,0,0,0.8,0,100,20,100,40,c4,0.05934,right,base,left,right,1,0.0,1
scenario208,20,40,0,0,0,0.8,0,100,20,100,60,c1,0.05896,left,right,base,right,0,2690.243883767282,0
scenario209,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.05892,right,base,base,left,0,3.9998828099515342,0
scenario210,20,20,0,0,80,0.4,80,20,20,100,60,c4,0.0012,left,base,right,base,0,1.1166869772886634,0
scenario211,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.05906,base,right,left,right,0,9999.0,0
scenario212,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.0604,base,left,right,left,0,3.465878497873534,0
scenario213,40,20,0,60,40,0.6,0,100,20,100,80,c4,0.00128,left,right,right,base,0,9999.0,0
scenario214,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.05899,base,left,left,right,0,6414.869625611284,0
scenario215,20,40,0,0,0,0.8,0,100,20,100,100,c2,0.06118,right,left,base,left,0,9999.0,0
scenario216,20,40,0,0,0,0.8,0,100,20,100,100,c4,0.05902,right,base,left,base,0,2.498357189918868,0
scenario217,20,40,0,0,0,0.8,0,100,40,0,0,c1,0.06001,left,right,base,left,0,8673.706532629682,0
scenario218,20,40,0,0,0,0.8,0,100,40,0,0,c2,0.06046,base,left,right,base,0,4.016381838815387,0
scenario219,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.06069,right,base,left,right,0,0.8846397942530949,0
scenario220,20,40,0,0,0,0.8,0,100,40,0,20,c1,0.0612,left,right,base,right,0,5867.99535804902,0
scenario221,20,40,0,0,0,0.8,0,100,40,0,20,c2,0.06017,right,base,base,left,0,9999.0,0
scenario222,20,40,0,0,0,0.8,0,100,40,0,20,c4,0.0595,left,base,right,base,0,9999.0,0
scenario223,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.06002,base,right,left,right,0,6716.564324690168,0
scenario224,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.06065,base,left,right,left,0,4.856336998928153,0
scenario225,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.06064,left,right,right,base,0,9999.0,0
scenario226,20,40,0,0,0,0.8,0,100,40,0,60,c1,0.05927,base,left,left,right,0,9999.0,0
scenario227,20,40,0,0,0,0.8,0,100,40,0,60,c2,0.05894,right,left,base,left,0,4.300486397372403,0
scenario228,20,40,0,0,0,0.8,0,100,40,0,60,c4,0.05986,right,base,left,base,0,3.352038031711891,0
scenario229,40,40,0,40,40,0.8,0,100,40,0,80,c1,0.00127,left,right,base,left,0,3206.899526432347,0
scenario230,20,40,0,0,0,0.8,0,100,40,0,80,c2,0.05851,base,left,right,base,1,0.0,1
scenario231,20,40,0,0,0,0.8,0,100,40,0,80,c4,0.05982,right,base,left,right,1,0.0,1
scenario232,20,40,0,0,0,0.8,0,100,40,0,100,c1,0.0591,left,right,base,right,0,2496.9871849438086,0
scenario233,20,40,0,0,0,0.8,0,100,40,0,100,c2,0.05883,right,base,base,left,0,3.492128444000196,0
scenario234,20,40,0,0,0,0.8,0,100,40,0,100,c4,0.05936,left,base,right,base,0,9999.0,0
scenario235,20,40,0,0,0,0.8,0,100,40,20,0,c1,0.0594,base,right,left,right,0,5768.970229100762,0
scenario236,20,40,0,0,0,0.8,0,100,40,20,0,c2,0.05964,base,left,right,left,0,10.440607855741176,0
