Row,cloudiness,windintensity,precipitation,precipitationdeposits,wetness,roadfriction,fogdensity,fogdistance,startego,goalego,startother,goalother
scenario486,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario487,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario488,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario489,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario490,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario491,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario492,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario493,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario494,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario495,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario496,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario497,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario498,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario499,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario500,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario501,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario502,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario503,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario504,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario505,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario506,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario507,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario508,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario509,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario510,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario511,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario512,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario513,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario514,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario515,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario516,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario517,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario518,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario519,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario520,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario521,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario522,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario523,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario524,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario525,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario526,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario527,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario528,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario529,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario530,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario531,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario532,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario533,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario534,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario535,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario536,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario537,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario538,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario539,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario540,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario541,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario542,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario543,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario544,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario545,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario546,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario547,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario548,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario549,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario550,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario551,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario552,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario553,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario554,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario555,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario556,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario557,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario558,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario559,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario560,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario561,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario562,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario563,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario564,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario565,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario566,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario567,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario568,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario569,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario570,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario571,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario572,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario573,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario574,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario575,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario576,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario577,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario578,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario579,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario580,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario581,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario582,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario583,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario584,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario585,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario586,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario587,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario588,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario589,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario590,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario591,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario592,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario593,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario594,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario595,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario596,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario597,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario598,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario599,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario600,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario601,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario602,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario603,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario604,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario605,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario606,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario607,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario608,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario609,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario610,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario611,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario612,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario613,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario614,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario615,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario616,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario617,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario618,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario619,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario620,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario621,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario622,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario623,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario624,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario625,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario626,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario627,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario628,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario629,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario630,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario631,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario632,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario633,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario634,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario635,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario636,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
scenario637,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,0.0900207170586099
scenario638,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,-1.26632415443123
scenario639,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,1.17630343737262
scenario640,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,-1.26632415443123,1.17630343737262
scenario641,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,-1.26632415443123,0.0900207170586099
scenario642,0,0,0,0,0,0,0,0,0.0900207170586099,-1.26632415443124,1.17630343737262,-1.26632415443123
scenario643,0,0,0,0,0,0,0,0,-1.26632415443124,1.17630343737262,0.0900207170586099,1.17630343737262
scenario644,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,1.17630343737262,0.0900207170586099
scenario645,0,0,0,0,0,0,0,0,0.0900207170586099,1.17630343737262,1.17630343737262,-1.26632415443123
scenario646,0,0,0,0,0,0,0,0,-1.26632415443124,0.0900207170586094,0.0900207170586099,1.17630343737262
scenario647,0,0,0,0,0,0,0,0,1.17630343737262,0.0900207170586094,-1.26632415443123,0.0900207170586099
scenario648,0,0,0,0,0,0,0,0,1.17630343737262,-1.26632415443124,0.0900207170586099,-1.26632415443123
