Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario230,left,80,100,80,20,90,20,60,80,0.1,False,1.5093859456308298,0
scenario231,left,80,20,40,20,-60,40,100,20,0.4,False,1.4083951716940992,0
scenario232,right,0,40,20,100,30,40,20,100,0.4,False,0.8081735681701605,0
scenario233,left,80,100,20,80,30,20,20,100,0.8,False,1.2297631587197753,0
scenario234,right,80,0,0,0,-90,100,80,40,1.0,False,1.1818497956662182,0
scenario235,left,80,60,80,100,-90,60,100,80,0.4,False,1.812409562222218,0
scenario236,right,60,20,100,60,-30,60,0,100,0.1,False,0.7305415784732453,0
scenario237,left,60,60,60,60,-60,40,80,20,0.4,False,1.5853176010250791,0
scenario238,right,100,40,60,20,90,40,80,80,0.1,False,1.5810932084524263,0
scenario239,right,20,60,0,40,0,20,20,0,0.1,False,0.8684230923714071,0
scenario240,right,60,80,60,20,90,20,40,80,1.0,False,0.9588795072609986,0
scenario241,right,20,20,60,80,0,60,40,60,0.1,False,1.580747966655012,0
scenario242,left,60,80,60,20,-60,80,40,0,0.1,False,1.3727980047794368,0
scenario243,right,60,80,100,100,0,40,80,0,0.1,False,1.960323872970241,0
scenario244,right,20,40,100,40,90,60,40,0,0.6,False,1.8459246576644184,0
scenario245,left,80,80,20,40,30,40,0,60,0.8,False,1.3188113887341,0
scenario246,right,80,40,80,100,30,0,20,0,0.6,False,2.08797712188176,0
scenario247,right,40,80,40,20,-60,80,80,60,0.8,False,0.8761302547387927,0
scenario248,left,0,0,20,100,-30,60,80,60,0.2,False,1.4073713024871024,0
scenario249,left,40,80,40,20,0,80,100,40,0.8,False,1.3547593512987122,0
scenario250,right,80,80,80,60,60,80,40,60,0.1,False,2.001353850311627,0
scenario251,right,40,100,0,60,30,40,100,100,1.0,False,0.7449163195916155,0
scenario252,left,80,60,40,100,90,80,80,20,1.0,False,0.9502712823398224,0
scenario253,left,80,60,20,80,60,100,80,60,0.2,False,0.8987406880171204,0
scenario254,left,0,80,100,0,-60,0,60,40,0.6,False,1.7027586397639942,0
scenario255,left,60,100,20,60,30,80,60,100,1.0,False,1.3573312972029323,0
scenario256,left,100,20,80,20,30,40,100,60,0.8,False,1.054517452272509,0
scenario257,right,40,20,60,80,-30,80,40,100,1.0,False,0.90733201302208,0
scenario258,right,80,60,20,20,-30,80,40,20,0.4,False,0.8315206318484821,0
scenario259,right,100,20,100,100,0,40,60,40,0.8,False,0.998580330282879,0
scenario260,right,40,0,80,100,30,60,60,40,0.2,False,2.8269180461157424,0
scenario261,right,0,40,100,0,-30,60,100,40,1.0,False,0.7563527714353516,0
scenario262,right,20,20,80,40,30,100,40,20,0.1,False,1.6088734818897472,0
scenario263,left,20,0,100,80,-60,100,20,0,0.1,False,1.2947827674617656,0
scenario264,right,40,100,60,0,60,20,0,80,0.2,False,1.2455071594147435,0
scenario265,right,100,60,60,100,-60,40,40,40,1.0,False,0.6929432608246103,0
scenario266,left,0,100,80,20,30,100,100,0,0.2,False,1.4876977455481222,0
scenario267,right,20,0,60,60,-60,100,40,0,0.1,False,0.8871664126482534,0
scenario268,right,80,80,0,40,-30,60,100,80,0.8,False,1.4760284868814746,0
scenario269,right,20,80,60,40,-60,0,40,20,1.0,False,0.825033439302012,0
scenario270,right,100,40,100,20,-90,100,40,40,0.8,False,0.9954264359920342,0
scenario271,left,20,80,100,60,90,60,80,40,0.1,False,1.3984582512264634,0
scenario272,right,100,0,20,20,0,40,20,0,0.4,False,1.8200494469888104,0
scenario273,right,20,60,40,40,-30,80,100,80,0.1,False,0.7883072531087406,0
scenario274,right,100,40,100,20,-90,100,0,60,0.4,False,0.901800182883979,0
scenario275,left,60,100,80,100,90,40,100,0,1.0,False,1.5589741891930262,0
scenario276,right,40,80,20,20,-60,60,20,60,1.0,False,0.9748802678074504,0
scenario277,right,60,100,80,60,90,80,100,20,0.2,False,0.9568934935438026,0
scenario278,left,80,60,80,100,-30,0,80,0,0.1,False,1.4490469806609794,0
scenario279,left,80,80,20,20,-30,80,60,0,1.0,False,1.084536151711987,0
scenario280,left,100,80,60,0,30,60,0,60,0.2,False,1.3552261153669236,0
scenario281,right,60,80,0,80,0,100,40,100,0.1,False,0.9550821073397088,0
scenario282,right,40,0,100,20,30,0,0,60,0.4,False,1.0577915524461612,0
scenario283,left,80,0,0,60,-90,40,60,20,0.2,False,1.404413360766118,0
scenario284,right,40,60,60,60,0,0,100,100,0.8,False,0.6637019355212558,0
scenario285,left,100,40,0,20,30,60,80,20,1.0,False,1.5488766303516754,0
scenario286,left,0,0,40,60,60,100,80,60,0.8,False,1.441225767675435,0
scenario287,right,20,20,60,40,-60,40,20,100,0.1,False,1.7170631020012654,0
scenario288,left,100,60,80,0,-60,20,0,0,0.8,False,1.3935980649044877,0
scenario289,left,60,80,100,100,90,0,20,100,0.1,False,1.3883923556511395,0
scenario290,right,60,20,80,20,90,0,20,80,0.4,False,1.0530259106202318,0
scenario291,left,100,80,40,80,30,100,40,20,0.4,False,1.3238939334988993,0
scenario292,left,100,80,20,60,-30,40,0,80,0.8,False,0.9147186625726708,0
scenario293,left,100,100,60,80,0,0,40,100,1.0,False,1.90326380132101,0
scenario294,right,80,40,100,60,0,20,40,60,0.2,False,2.34003170875164,0
scenario295,right,20,20,40,100,-60,60,0,80,0.6,False,1.3437693555398895,0
scenario296,right,80,80,20,60,-60,40,20,40,1.0,False,0.6312357396604003,0
scenario297,left,60,40,0,80,60,20,0,40,0.6,False,1.216456145011046,0
scenario298,left,0,20,80,100,60,80,20,60,0.2,False,1.4617374824687768,0
scenario299,right,40,0,20,20,60,0,100,60,0.2,False,0.7160255061466669,0
scenario300,left,60,20,80,40,90,40,60,60,0.8,False,1.4835340625286897,0
scenario301,right,40,40,40,80,0,60,0,100,0.6,False,2.943964449299949,0
scenario302,right,20,40,40,60,-90,80,20,100,0.2,False,0.7463103495297185,0
scenario303,left,40,80,80,80,60,60,40,20,0.2,False,1.354361687830557,0
scenario304,right,20,60,80,20,0,80,100,100,0.4,False,2.0384301884364806,0
scenario305,right,60,100,100,100,0,60,20,100,0.4,False,1.9820154865362445,0
scenario306,left,20,100,80,60,-60,80,100,0,0.8,False,1.4790722562135636,0
scenario307,left,0,100,0,0,0,20,100,20,0.1,False,1.3508133695388391,0
scenario308,left,0,20,80,60,-30,0,80,100,1.0,False,1.4383576651001997,0
scenario309,right,100,60,0,0,30,80,60,0,0.1,False,2.109225072384545,0
scenario310,right,80,40,0,80,90,100,100,60,0.2,False,1.2918155947822298,0
scenario311,left,0,80,20,20,-60,80,80,40,0.4,False,1.385558197827048,0
scenario312,right,60,0,40,60,0,80,20,100,0.2,False,1.216988542012855,0
scenario313,right,100,0,100,100,90,0,0,60,0.6,False,2.0912319248859363,0
scenario314,right,80,60,0,100,-90,100,20,0,0.6,False,1.7870096699999782,0
scenario315,right,100,40,80,0,30,0,20,20,1.0,False,0.5493239703204407,0
scenario316,right,40,0,0,100,-30,80,80,100,0.1,False,0.9281624301019544,0
scenario317,left,40,0,20,80,-60,100,60,0,0.4,False,0.8661777336912928,0
scenario318,left,80,20,80,60,60,80,40,60,1.0,False,1.3331783947699165,0
scenario319,left,100,100,0,80,60,40,0,0,0.6,False,1.4144079062869783,0
