Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeofDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,collision,min_ttc,algo_safety
scenario346,left,20,100,20,80,30,40,0,20,0.0,0,1.3621467299001055,0
scenario347,left,20,100,40,80,30,40,0,20,0.4,0,0.8901468432420105,0
scenario348,left,20,100,20,80,60,40,0,20,0.4,0,1.362258691020913,0
scenario349,left,20,100,20,80,90,40,0,20,0.4,0,1.3896594694380535,0
scenario350,left,100,100,20,80,30,0,0,20,0.4,0,1.4382936797746255,0
scenario351,left,0,100,20,40,30,80,0,20,0.4,0,1.3201640186136074,0
scenario352,left,0,100,20,80,30,40,60,20,0.8,0,1.0416540271282049,0
scenario353,left,0,100,20,40,30,40,0,80,0.4,0,1.5198152443879775,0
scenario354,left,0,100,20,80,0,40,40,20,0.4,0,1.0279120290119246,0
scenario355,left,80,100,20,40,30,40,0,20,0.4,0,1.364719574211295,0
scenario356,left,0,100,20,80,-30,40,40,20,0.4,0,1.3952471197894458,0
scenario357,left,0,100,20,80,30,0,60,20,0.4,0,1.7705430505300466,0
scenario358,left,0,100,20,80,0,60,0,20,0.4,0,1.3053876196873389,0
scenario359,left,0,100,20,80,-30,60,0,20,0.4,0,0.9294667823022198,0
scenario360,left,0,100,20,40,30,40,0,40,0.4,0,1.429329032938455,0
scenario361,left,0,100,20,80,30,80,40,20,0.4,0,1.412949117287461,0
scenario362,left,40,100,20,80,30,40,0,20,0.8,0,1.3335314551703965,0
scenario363,left,0,100,20,80,30,40,40,80,0.4,0,1.0616783693268872,0
scenario364,left,0,60,20,80,0,40,0,20,0.4,0,1.3442690093619414,0
scenario365,left,80,100,20,80,30,40,40,20,0.4,0,1.390202789963176,0
scenario366,left,40,100,20,80,30,40,100,20,0.4,0,1.3765292521297945,0
scenario367,left,0,60,20,80,-30,40,0,20,0.4,0,0.8535171660949126,0
scenario368,left,0,100,20,80,30,60,0,80,0.4,0,1.341740997277824,0
scenario369,left,40,100,20,80,30,0,0,20,0.4,0,1.3298598104593198,0
scenario370,left,0,100,20,60,30,40,40,20,0.4,0,1.3862393268931978,0
scenario371,left,80,100,20,80,30,60,0,20,0.4,0,1.384768552932021,0
scenario372,left,0,100,20,80,0,40,0,20,0.2,0,1.3654311503455203,0
scenario373,left,0,100,20,80,-30,40,0,20,0.2,0,1.0544977769918091,0
scenario374,left,0,100,20,60,30,60,0,20,0.4,0,1.324214981976624,0
scenario375,right,0,100,20,80,0,40,0,20,0.4,0,2.001937022122392,0
scenario376,left,0,100,20,80,0,40,0,60,0.4,0,1.474244418468084,0
scenario377,left,0,100,20,80,30,40,40,40,0.4,0,1.3894443266556749,0
scenario378,right,0,100,20,80,-30,40,0,20,0.4,0,0.977289165814061,0
scenario379,left,0,100,20,80,-30,40,0,60,0.4,0,0.8357096028790626,0
scenario380,left,0,60,20,80,30,80,0,20,0.4,0,1.3672719050816795,0
scenario381,left,0,100,20,80,0,40,80,20,0.4,0,1.017833345596579,0
scenario382,left,0,60,20,80,30,40,0,80,0.4,0,1.0698232666044294,0
scenario383,left,0,100,20,80,-30,40,80,20,0.4,0,1.414204259671635,0
scenario384,left,0,100,20,80,30,60,0,40,0.4,0,1.34870000098722,0
scenario385,left,80,60,20,80,30,40,0,20,0.4,0,1.3360227887109355,0
scenario386,left,0,80,20,0,30,40,0,20,0.4,0,1.3872533252394876,0
scenario387,left,0,80,20,80,30,40,0,20,0.0,0,1.335060287480504,0
scenario388,left,0,80,40,80,30,40,0,20,0.4,0,1.0592978326050415,0
scenario389,left,0,80,20,80,60,40,0,20,0.4,0,1.4089599901641772,0
scenario390,left,0,80,20,80,90,40,0,20,0.4,0,1.3599483689097498,0
scenario391,left,0,100,60,80,0,40,0,20,0.4,0,1.466802733682234,0
scenario392,left,0,100,20,80,0,20,0,20,0.4,0,1.1188019612078266,0
scenario393,left,0,100,20,80,30,80,0,20,0.2,0,1.3151086368914844,0
scenario394,left,0,100,60,80,-30,40,0,20,0.4,0,0.8815984069401833,0
scenario395,left,0,100,20,80,-30,20,0,20,0.4,0,1.397892172068815,0
scenario396,left,0,60,20,60,30,40,0,20,0.4,0,1.4008613019838727,0
scenario397,left,0,100,20,80,30,40,0,80,0.2,0,0.9308355074360888,0
scenario398,left,0,40,20,80,0,40,0,20,0.4,0,1.451232357151367,0
scenario399,right,0,100,20,80,30,80,0,20,0.4,0,1.07244902988543,0
scenario400,left,0,100,20,80,30,80,0,60,0.4,0,1.3278070111114832,0
scenario401,left,0,100,20,40,30,40,0,20,0.8,0,1.3790590969397227,0
scenario402,left,0,100,20,80,0,40,0,20,1.0,0,1.3477317614704616,0
scenario403,left,80,100,20,80,30,40,0,20,0.2,0,1.3600188567230962,0
scenario404,left,0,40,20,80,-30,40,0,20,0.4,0,1.3975324685181716,0
scenario405,right,0,100,20,80,30,40,0,80,0.4,0,0.795612673694055,0
scenario406,left,0,20,20,80,0,40,0,20,0.4,0,1.4265739158196014,0
scenario407,left,0,100,20,80,-30,40,0,20,1.0,0,0.7950420429781366,0
scenario408,left,0,100,20,80,30,80,80,20,0.4,0,1.4194969008539269,0
scenario409,left,0,20,20,80,-30,40,0,20,0.4,0,0.859100313914336,0
scenario410,right,80,100,20,80,30,40,0,20,0.4,0,1.7911172123172976,0
scenario411,left,80,100,20,80,30,40,0,60,0.4,0,1.3234295344106228,0
scenario412,left,0,60,20,80,30,40,0,40,0.4,0,1.511291151169792,0
scenario413,left,0,100,20,60,30,40,0,20,0.2,0,0.9249678371421842,0
scenario414,left,0,100,20,80,30,40,80,80,0.4,0,0.8998854941500798,0
scenario415,left,0,100,20,40,30,40,100,20,0.4,0,1.382164887352595,0
scenario416,left,0,100,20,40,30,0,0,20,0.4,0,1.5812698391697235,0
scenario417,left,0,100,100,80,0,40,0,20,0.4,0,1.0481268990883534,0
scenario418,left,80,100,20,80,30,40,80,20,0.4,0,1.5423604672276316,0
scenario419,left,0,100,60,80,30,80,0,20,0.4,0,1.4229449783584485,0
scenario420,right,0,100,20,60,30,40,0,20,0.4,0,1.0436469153259191,0
scenario421,left,0,100,20,60,30,40,0,60,0.4,0,1.339557716514001,0
scenario422,left,0,100,60,80,30,40,0,80,0.4,0,0.5853562092636895,0
scenario423,left,0,100,20,80,30,20,0,80,0.4,0,1.012276603756073,0
scenario424,left,0,0,80,80,30,40,0,20,0.4,0,1.0801632504281693,0
scenario425,left,0,100,80,0,30,40,0,20,0.4,0,1.128694859373752,0
scenario426,left,0,100,80,80,30,40,0,20,0.0,0,1.1305433577716006,0
scenario427,left,0,100,80,80,60,40,0,20,0.4,0,1.4290717548182954,0
scenario428,left,0,100,80,80,90,40,0,20,0.4,0,1.3632201246608968,0
scenario429,left,0,100,100,80,-30,40,0,20,0.4,0,0.8806962256094092,0
scenario430,left,0,100,20,60,30,40,80,20,0.4,0,1.371569101820085,0
scenario431,left,0,100,20,80,30,40,0,40,0.2,0,1.366357419769856,0
scenario432,left,80,100,60,80,30,40,0,20,0.4,0,0.913019366066244,0
scenario433,left,80,100,20,80,30,20,0,20,0.4,0,1.213426497419811,0
scenario434,left,0,40,20,80,30,80,0,20,0.4,0,1.3287080654730958,0
scenario435,left,0,40,20,80,30,40,0,80,0.4,0,1.0715595223676335,0
scenario436,left,0,100,20,80,30,80,0,20,1.0,0,1.338738437241606,0
scenario437,left,0,20,20,80,30,80,0,20,0.4,0,1.3066567454024776,0
scenario438,left,0,100,20,80,30,40,0,80,1.0,0,1.0535911031642795,0
scenario439,left,100,0,20,80,30,40,0,20,0.4,0,1.4287817293414382,0
scenario440,left,100,100,20,0,30,40,0,20,0.4,0,1.3214256835972435,0
scenario441,left,100,100,20,80,30,40,0,20,0.0,0,1.303241342784483,0
scenario442,left,100,100,40,80,30,40,0,20,0.4,0,1.398258423709732,0
scenario443,left,100,100,20,80,60,40,0,20,0.4,0,1.332664045755213,0
scenario444,left,100,100,20,80,90,40,0,20,0.4,0,1.3681976856549607,0
scenario445,right,0,100,20,80,30,40,0,40,0.4,0,2.3332418580441248,0
scenario446,left,0,100,60,60,30,40,0,20,0.4,0,1.005056082572953,0
scenario447,left,0,100,20,60,30,20,0,20,0.4,0,2.196309245717284,0
scenario448,left,60,100,20,80,0,40,0,20,0.4,0,1.363660057185995,0
scenario449,left,0,20,20,80,30,40,0,80,0.4,0,1.1099861353392957,0
scenario450,left,80,40,20,80,30,40,0,20,0.4,0,1.3145976226448504,0
scenario451,left,0,100,20,80,30,40,40,20,0.8,0,1.3791263080673055,0
scenario452,left,80,100,20,80,30,40,0,20,1.0,0,1.4146257994204192,0
scenario453,left,0,100,20,80,0,40,0,20,0.6,0,0.9065109694205707,0
scenario454,left,60,100,20,80,-30,40,0,20,0.4,0,1.752405639618945,0
scenario455,left,0,100,20,80,30,40,80,40,0.4,0,1.5266978351638676,0
scenario456,left,80,20,20,80,30,40,0,20,0.4,0,1.3627636050837213,0
scenario457,left,0,40,20,60,30,40,0,20,0.4,0,1.3222270006847523,0
scenario458,left,0,100,20,100,0,40,0,20,0.4,0,0.8732288318631639,0
scenario459,left,0,100,20,80,-30,40,0,20,0.6,0,0.8945950172409186,0
scenario460,left,0,100,100,80,30,80,0,20,0.4,0,0.8071735370182669,0
scenario461,left,0,100,20,60,30,40,0,20,1.0,0,1.353002981174407,0
scenario462,left,0,100,20,80,30,60,0,20,0.8,0,1.017611616466536,0
scenario463,left,0,100,100,80,30,40,0,80,0.4,0,1.86544250450642,0
scenario464,left,0,100,20,100,-30,40,0,20,0.4,0,1.0379591211097072,0
scenario465,left,0,20,20,60,30,40,0,20,0.4,0,1.428659328930388,0
scenario466,left,0,100,20,80,30,0,40,20,0.4,0,1.435735316396253,0
scenario467,left,0,100,60,80,30,40,0,40,0.4,0,0.5908305751604344,0
scenario468,left,0,100,20,80,30,20,0,40,0.4,0,1.417321043002416,0
scenario469,left,80,100,100,80,30,40,0,20,0.4,0,0.6904134606162531,0
scenario470,left,0,100,20,80,30,60,100,20,0.4,0,1.365566656723234,0
scenario471,left,0,40,20,80,30,40,0,40,0.4,0,1.3301324499282587,0
scenario472,left,0,100,100,60,30,40,0,20,0.4,0,2.1431407386478107,0
scenario473,left,0,100,20,80,30,40,0,40,1.0,0,1.346061157991295,0
scenario474,left,60,100,20,80,30,80,0,20,0.4,0,1.3808781916049455,0
scenario475,left,0,20,20,80,30,40,0,40,0.4,0,1.406798394344802,0
scenario476,left,0,0,20,80,30,40,60,20,0.4,0,1.4282634204498357,0
scenario477,left,0,100,20,0,30,40,60,20,0.4,0,1.0028531834229626,0
scenario478,left,0,100,40,80,30,40,60,20,0.4,0,0.9162489763178862,0
scenario479,left,0,100,20,80,30,40,60,20,0.0,0,0.9813941721403472,0
scenario480,left,0,100,20,80,60,40,60,20,0.4,0,1.4249323628561763,0
scenario481,left,0,100,20,80,90,40,60,20,0.4,0,1.3543979065387224,0
scenario482,left,60,100,20,80,30,40,0,80,0.4,0,1.3056435696906636,0
scenario483,left,0,100,20,80,30,80,0,20,0.6,0,1.36211569509938,0
scenario484,left,0,100,20,80,30,40,0,80,0.6,0,0.9313483944517394,0
scenario485,left,0,60,20,80,30,40,0,20,0.8,0,1.3473238084280532,0
scenario486,left,0,100,20,100,30,80,0,20,0.4,0,1.41547048882771,0
scenario487,left,0,100,20,100,30,40,0,80,0.4,0,1.4564576489335512,0
scenario488,left,80,100,20,80,30,40,0,20,0.6,0,1.417642282545132,0
scenario489,left,0,100,100,80,30,40,0,40,0.4,0,2.011964567663632,0
scenario490,left,60,100,20,60,30,40,0,20,0.4,0,1.3562005696214772,0
scenario491,left,80,100,20,100,30,40,0,20,0.4,0,1.3519011682573805,0
scenario492,left,0,60,20,80,30,40,100,20,0.4,0,1.8078188939277384,0
scenario493,left,0,60,20,80,30,0,0,20,0.4,0,1.5537144569754195,0
scenario494,left,0,100,20,60,30,40,0,20,0.6,0,1.3611510944911822,0
scenario495,right,0,100,20,80,30,40,0,20,0.8,0,2.075882514407771,0
scenario496,left,0,100,20,80,30,40,0,60,0.8,0,1.0123478793588427,0
scenario497,left,60,100,20,80,30,40,0,40,0.4,0,1.3728445940564231,0
scenario498,left,0,100,20,80,30,40,100,20,0.2,0,1.4113889107758173,0
scenario499,left,40,0,20,80,30,40,0,20,0.4,0,1.4050348382042188,0
scenario500,left,40,100,20,0,30,40,0,20,0.4,0,1.3549702819528555,0
scenario501,left,40,100,20,80,30,40,0,20,0.0,0,1.3059927565039262,0
scenario502,left,40,100,40,80,30,40,0,20,0.4,0,1.3929335923215145,0
scenario503,left,40,100,20,80,60,40,0,20,0.4,0,1.343826643890834,0
scenario504,left,40,100,20,80,90,40,0,20,0.4,0,1.3181169339123429,0
scenario505,left,0,100,20,80,30,0,0,20,0.2,0,1.5789543610903376,0
scenario506,left,0,100,20,80,30,40,0,40,0.6,0,1.3560703954377833,0
scenario507,left,0,100,20,80,30,40,80,20,0.8,0,1.397475018474435,0
scenario508,left,0,100,20,100,30,40,0,40,0.4,0,1.3468730117952838,0
scenario509,right,0,100,20,80,30,40,100,20,0.4,0,1.956681265196888,0
scenario510,left,0,100,20,80,30,40,100,60,0.4,0,1.967165348939608,0
scenario511,right,0,100,20,80,30,0,0,20,0.4,0,1.1045726668166047,0
scenario512,left,0,100,20,80,30,0,0,60,0.4,0,1.666043804796123,0
scenario513,left,0,100,60,80,30,40,0,20,0.8,0,1.0161264329232869,0
scenario514,left,0,100,20,80,30,20,0,20,0.8,0,0.8222615191591642,0
scenario515,left,0,100,20,80,30,0,80,20,0.4,0,1.7505334727979618,0
scenario516,left,0,40,20,80,30,40,0,20,0.8,0,1.4499117376962294,0
scenario517,left,0,100,60,80,30,40,100,20,0.4,0,1.0667668901862466,0
scenario518,left,0,100,20,80,30,20,100,20,0.4,0,1.3146358794710806,0
scenario519,left,0,100,60,80,30,0,0,20,0.4,0,1.1443493903250912,0
scenario520,left,0,20,20,80,30,40,0,20,0.8,0,1.4298711660969434,0
scenario521,left,0,40,20,80,30,40,100,20,0.4,0,1.4538648864688457,0
scenario522,left,0,40,20,80,30,0,0,20,0.4,0,1.3097869295183,0
scenario523,left,0,100,20,80,30,40,100,20,1.0,0,1.3760154833996323,0
scenario524,left,0,20,20,80,30,40,100,20,0.4,0,1.354222089314618,0
scenario525,left,0,100,20,80,30,0,0,20,1.0,0,1.4701742237802164,0
scenario526,left,0,100,100,80,30,40,0,20,0.8,0,0.9943230179367656,0
scenario527,left,0,20,20,80,30,0,0,20,0.4,0,1.3916167372847577,0
scenario528,left,0,100,100,80,30,40,100,20,0.4,0,0.9220502946801464,0
scenario529,left,0,100,100,80,30,0,0,20,0.4,0,1.1962052368967533,0
scenario530,left,60,100,20,80,30,40,0,20,0.8,0,1.3162928696484242,0
scenario531,left,0,0,20,40,30,40,0,20,0.4,0,1.4206136978269226,0
scenario532,left,0,100,20,40,30,40,0,20,0.0,0,1.3621530014085357,0
scenario533,left,0,100,40,40,30,40,0,20,0.4,0,1.0218496148290623,0
scenario534,left,0,100,20,40,60,40,0,20,0.4,0,1.440092739823006,0
scenario535,left,0,100,20,40,90,40,0,20,0.4,0,1.3506665440344692,0
scenario536,left,0,100,20,100,30,40,0,20,0.8,0,1.2990257161779606,0
scenario537,left,60,100,20,80,30,40,100,20,0.4,0,1.3589015548809582,0
scenario538,left,60,100,20,80,30,0,0,20,0.4,0,1.3299359094678185,0
scenario539,left,0,100,20,80,30,40,100,20,0.6,0,1.3649431386808393,0
scenario540,left,0,100,20,80,30,0,0,20,0.6,0,1.46523347045749,0
scenario541,left,0,100,20,100,30,40,100,20,0.4,0,1.8664100412650653,0
scenario542,left,0,100,20,100,30,0,0,20,0.4,0,1.7069736420431127,0
scenario543,left,0,0,20,80,30,40,40,20,0.4,0,1.442172907691573,0
scenario544,left,0,100,20,0,30,40,40,20,0.4,0,1.4685890943833362,0
scenario545,left,0,100,20,80,30,40,40,20,0.0,0,1.3887983234921946,0
scenario546,left,0,100,40,80,30,40,40,20,0.4,0,0.9818742663198397,0
scenario547,left,0,100,20,80,60,40,40,20,0.4,0,1.397098334955624,0
scenario548,left,0,100,20,80,90,40,40,20,0.4,0,1.375763205849267,0
scenario549,left,0,0,20,80,30,60,0,20,0.4,0,1.3375424166886936,0
scenario550,left,0,100,20,0,30,60,0,20,0.4,0,1.3061815874346387,0
scenario551,left,0,100,40,80,30,60,0,20,0.4,0,1.680171574662113,0
scenario552,left,0,100,20,80,30,60,0,20,0.0,0,1.4101727192674494,0
scenario553,left,0,100,20,80,60,60,0,20,0.4,0,1.42242260506498,0
scenario554,left,0,100,20,80,90,60,0,20,0.4,0,0.968610311217844,0
scenario555,left,0,100,20,80,0,80,0,20,0.4,0,1.4217833294024882,0
scenario556,left,0,60,20,0,30,40,0,20,0.4,0,1.4287730219166852,0
scenario557,left,0,60,20,80,30,40,0,20,0.0,0,1.4598723502999644,0
scenario558,left,0,60,40,80,30,40,0,20,0.4,0,1.0708693456742977,0
scenario559,left,0,60,20,80,60,40,0,20,0.4,0,1.433804046649252,0
scenario560,left,0,60,20,80,90,40,0,20,0.4,0,1.4238499929192616,0
scenario561,left,0,100,20,80,0,40,0,80,0.4,0,1.3585461582555327,0
scenario562,left,0,100,20,80,-30,80,0,20,0.4,0,0.7552705829893758,0
scenario563,left,0,100,20,80,-30,40,0,80,0.4,0,0.969808833566558,0
scenario564,left,80,100,20,80,0,40,0,20,0.4,0,1.3362494471697408,0
scenario565,left,80,100,20,80,-30,40,0,20,0.4,0,0.9011449332579252,0
scenario566,left,0,0,20,80,30,40,0,20,0.2,0,1.414594897376985,0
scenario567,left,0,100,20,0,30,40,0,20,0.2,0,1.3701895892703513,0
scenario568,left,0,100,40,80,30,40,0,20,0.2,0,0.9090307615965292,0
scenario569,left,0,100,20,80,60,40,0,20,0.2,0,1.4331194069697666,0
scenario570,left,0,100,20,80,90,40,0,20,0.2,0,1.3487865392328753,0
scenario571,left,0,100,20,60,0,40,0,20,0.4,0,1.350672771662726,0
scenario572,left,0,100,20,60,-30,40,0,20,0.4,0,0.989245200287964,0
scenario573,right,0,0,20,80,30,40,0,20,0.4,0,2.109899962784425,0
scenario574,right,0,100,20,0,30,40,0,20,0.4,0,2.068487838494496,0
scenario575,right,0,100,20,80,30,40,0,20,0.0,0,0.8490341113281277,0
scenario576,right,0,100,40,80,30,40,0,20,0.4,0,0.8182137548067575,0
scenario577,right,0,100,20,80,60,40,0,20,0.4,0,1.783086534300962,0
scenario578,right,0,100,20,80,90,40,0,20,0.4,0,0.9302075567880468,0
scenario579,left,0,0,20,80,30,40,0,60,0.4,0,1.417311213707012,0
scenario580,left,0,100,20,0,30,40,0,60,0.4,0,1.7481071759017464,0
scenario581,left,0,100,40,80,30,40,0,60,0.4,0,0.6941528121651818,0
scenario582,left,0,100,20,80,30,40,0,60,0.0,0,1.5070598821921235,0
scenario583,left,0,100,20,80,60,40,0,60,0.4,0,1.3215381073748749,0
scenario584,left,0,100,20,80,90,40,0,60,0.4,0,1.3519768036122897,0
scenario585,left,0,0,20,80,30,40,80,20,0.4,0,1.5119319419658246,0
scenario586,left,0,100,20,0,30,40,80,20,0.4,0,1.0569851449201948,0
scenario587,left,0,100,40,80,30,40,80,20,0.4,0,1.1476286427612212,0
scenario588,left,0,100,20,80,30,40,80,20,0.0,0,1.4508393577908174,0
scenario589,left,0,100,20,80,30,80,0,80,0.4,0,1.3284715983135411,0
scenario590,left,0,100,20,80,60,40,80,20,0.4,0,1.3770309829798488,0
scenario591,left,0,100,20,80,90,40,80,20,0.4,0,1.3768953459565405,0
scenario592,left,0,100,20,80,0,40,0,40,0.4,0,1.374241699170996,0
scenario593,left,80,100,20,80,30,80,0,20,0.4,0,1.33295351322021,0
scenario594,left,0,100,20,80,-30,40,0,40,0.4,0,0.9454217605246116,0
scenario595,left,80,100,20,80,30,40,0,80,0.4,0,1.331665574223583,0
scenario596,left,0,0,60,80,30,40,0,20,0.4,0,1.0511998281362778,0
scenario597,left,0,100,60,0,30,40,0,20,0.4,0,0.8694679552438236,0
scenario598,left,0,100,60,80,30,40,0,20,0.0,0,1.038965896335788,0
scenario599,left,0,100,60,80,60,40,0,20,0.4,0,1.3646389570224369,0
scenario600,left,0,100,60,80,90,40,0,20,0.4,0,1.4042856613675576,0
scenario601,left,0,0,20,80,30,20,0,20,0.4,0,1.3992903661192704,0
scenario602,left,0,100,20,0,30,20,0,20,0.4,0,1.1456241456961418,0
scenario603,left,0,100,20,80,30,20,0,20,0.0,0,1.7657925169426696,0
scenario604,left,0,100,40,80,30,20,0,20,0.4,0,1.5308949334915805,0
scenario605,left,0,100,20,80,60,20,0,20,0.4,0,1.365565923636313,0
scenario606,left,0,100,20,80,90,20,0,20,0.4,0,1.40693992952438,0
scenario607,left,0,100,20,60,30,80,0,20,0.4,0,1.2945260188111665,0
scenario608,left,0,100,20,60,30,40,0,80,0.4,0,0.8658393009085248,0
scenario609,left,0,40,20,0,30,40,0,20,0.4,0,1.4543421224448905,0
scenario610,left,0,40,20,80,30,40,0,20,0.0,0,1.384042792282608,0
scenario611,left,0,40,40,80,30,40,0,20,0.4,0,1.0779552709842497,0
scenario612,left,0,40,20,80,60,40,0,20,0.4,0,1.4359902358586183,0
scenario613,left,0,40,20,80,90,40,0,20,0.4,0,1.3837747264980955,0
scenario614,left,0,0,20,80,30,40,0,20,1.0,0,1.4682038941974016,0
scenario615,left,0,100,20,0,30,40,0,20,1.0,0,1.3349572321184002,0
scenario616,left,0,100,40,80,30,40,0,20,1.0,0,0.8969158649618102,0
scenario617,left,0,100,20,80,60,40,0,20,1.0,0,1.3720922802849471,0
scenario618,left,0,100,20,80,90,40,0,20,1.0,0,1.3496134741132195,0
scenario619,left,80,100,20,60,30,40,0,20,0.4,0,1.313626459565898,0
scenario620,left,0,20,20,0,30,40,0,20,0.4,0,1.3742439248416338,0
scenario621,left,0,20,20,80,30,40,0,20,0.0,0,1.420266699000543,0
scenario622,left,0,20,40,80,30,40,0,20,0.4,0,1.0652749656277425,0
scenario623,left,0,20,20,80,60,40,0,20,0.4,0,1.4228810112711323,0
scenario624,left,0,20,20,80,90,40,0,20,0.4,0,1.4125377282791,0
scenario625,left,0,100,20,80,30,80,0,40,0.4,0,1.334720146480876,0
scenario626,left,0,0,100,80,30,40,0,20,0.4,0,1.3439071463125136,0
scenario627,left,0,100,100,0,30,40,0,20,0.4,0,1.7509829446872145,0
scenario628,left,0,100,100,80,30,40,0,20,0.0,0,1.763709008864106,0
scenario629,left,0,100,100,80,60,40,0,20,0.4,0,1.4743300541438418,0
scenario630,left,0,100,100,80,90,40,0,20,0.4,0,1.3524778916796212,0
scenario631,left,80,100,20,80,30,40,0,40,0.4,0,1.342817368278297,0
scenario632,left,0,100,20,60,30,40,0,40,0.4,0,1.3654702907905545,0
scenario633,left,60,0,20,80,30,40,0,20,0.4,0,1.4103258574128026,0
scenario634,left,60,100,20,0,30,40,0,20,0.4,0,1.3353006718974958,0
scenario635,left,60,100,20,80,30,40,0,20,0.0,0,1.3273903437042078,0
scenario636,left,60,100,40,80,30,40,0,20,0.4,0,1.341605557525663,0
scenario637,left,60,100,20,80,60,40,0,20,0.4,0,1.3793752183502566,0
scenario638,left,60,100,20,80,90,40,0,20,0.4,0,1.3781361132705012,0
scenario639,left,0,0,20,80,30,40,0,20,0.6,0,1.3945762583536678,0
scenario640,left,0,100,20,0,30,40,0,20,0.6,0,1.3270595759655666,0
scenario641,left,0,100,40,80,30,40,0,20,0.6,0,1.076234737412381,0
scenario642,left,0,100,20,80,60,40,0,20,0.6,0,1.3695945169363832,0
scenario643,left,0,100,20,80,90,40,0,20,0.6,0,1.3612474135361396,0
scenario644,left,0,100,20,80,0,40,0,20,0.8,0,1.3360712856880033,0
scenario645,left,0,0,20,100,30,40,0,20,0.4,0,1.3836537327785428,0
scenario646,left,0,100,40,100,30,40,0,20,0.4,0,0.9209964647533294,0
scenario647,left,0,100,20,100,30,40,0,20,0.0,0,1.4272764286508308,0
scenario648,left,0,100,20,100,60,40,0,20,0.4,0,1.3397328840738794,0
scenario649,left,0,100,20,100,90,40,0,20,0.4,0,1.397481513211186,0
scenario650,left,0,100,20,80,-30,40,0,20,0.8,0,0.9638641817896806,0
scenario651,left,0,100,20,80,0,40,100,20,0.4,0,1.3536403834522432,0
scenario652,left,0,100,20,80,0,0,0,20,0.4,0,1.31754640173762,0
scenario653,left,0,100,20,80,-30,40,100,20,0.4,0,1.3925223050561208,0
scenario654,left,0,100,20,80,-30,0,0,20,0.4,0,1.4076451481920575,0
scenario655,left,0,100,20,80,30,80,0,20,0.8,0,1.3525033752116935,0
scenario656,left,0,100,20,80,30,40,0,80,0.8,0,1.1287323571234262,0
scenario657,left,80,100,20,80,30,40,0,20,0.8,0,1.3451888481076384,0
scenario658,left,0,100,20,80,30,80,100,20,0.4,0,1.3683995949801735,0
scenario659,left,0,100,20,80,30,40,100,80,0.4,0,1.762384135224421,0
scenario660,left,0,100,20,80,30,0,0,80,0.4,0,1.60413226863706,0
scenario661,left,0,100,20,60,30,40,0,20,0.8,0,1.720144427366379,0
scenario662,left,80,100,20,80,30,40,100,20,0.4,0,1.45457495958029,0
scenario663,left,80,100,20,80,30,0,0,20,0.4,0,1.334329354970395,0
scenario664,left,0,100,20,60,30,40,100,20,0.4,0,1.745901129872217,0
scenario665,left,0,100,20,60,30,0,0,20,0.4,0,1.3577557467179815,0
scenario666,left,0,100,20,80,30,40,0,40,0.8,0,1.3117395516150323,0
scenario667,left,0,100,20,80,30,40,100,40,0.4,0,1.737444992101701,0
scenario668,left,0,100,20,80,30,0,0,40,0.4,0,1.6652346356026555,0
scenario669,left,0,100,20,80,30,40,100,20,0.8,0,1.4762634155185983,0
scenario670,left,0,100,20,80,30,0,0,20,0.8,0,1.4285362840153333,0
scenario671,left,0,100,20,80,30,0,100,20,0.4,0,1.376233473794915,0
scenario672,left,0,0,20,80,0,40,0,20,0.4,0,1.4106367034605478,0
scenario673,left,0,100,20,0,0,40,0,20,0.4,0,1.3317162788410553,0
scenario674,left,0,100,40,80,0,40,0,20,0.4,0,1.37763848252426,0
scenario675,left,0,100,20,80,0,40,0,20,0.0,0,1.3381132175587946,0
scenario676,left,0,0,20,80,-30,40,0,20,0.4,0,1.3846736745950496,0
scenario677,left,0,100,20,0,-30,40,0,20,0.4,0,0.9703642498427288,0
scenario678,left,0,100,20,80,-30,40,0,20,0.0,0,0.8944514756736797,0
scenario679,left,0,100,40,80,-30,40,0,20,0.4,0,0.9273099920841452,0
scenario680,left,0,0,20,80,30,80,0,20,0.4,0,1.3198035953187264,0
scenario681,left,0,100,20,0,30,80,0,20,0.4,0,1.3375361615194163,0
scenario682,left,0,100,40,80,30,80,0,20,0.4,0,1.4244279946143534,0
scenario683,left,0,100,20,80,30,80,0,20,0.0,0,1.3253486621449897,0
scenario684,left,0,100,20,80,60,80,0,20,0.4,0,1.347537425604458,0
scenario685,left,0,100,20,80,90,80,0,20,0.4,0,1.4238702972728108,0
scenario686,left,0,0,20,80,30,40,0,80,0.4,0,1.5326009806169452,0
scenario687,left,0,100,20,0,30,40,0,80,0.4,0,1.3371059418015545,0
scenario688,left,0,100,40,80,30,40,0,80,0.4,0,1.0278050673234758,0
scenario689,left,0,100,20,80,30,40,0,80,0.0,0,0.9061535618339684,0
scenario690,left,0,100,20,80,60,40,0,80,0.4,0,1.326908326218602,0
scenario691,left,0,100,20,80,90,40,0,80,0.4,0,1.3969615507041206,0
scenario692,left,80,0,20,80,30,40,0,20,0.4,0,1.4184731763212932,0
scenario693,left,80,100,20,0,30,40,0,20,0.4,0,1.3749824102656767,0
scenario694,left,80,100,20,80,30,40,0,20,0.0,0,1.3479391133874905,0
