Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario241,right,100,40,0,20,-90,0,80,0,1.0,False,0.775,0
scenario242,right,20,0,80,0,60,20,0,20,0.1,False,1.717,0
scenario243,right,20,40,40,40,60,80,20,60,0.1,False,1.82,0
scenario244,left,60,60,20,100,-30,0,100,80,1.0,False,1.504,0
scenario245,right,60,0,0,60,30,0,80,80,0.1,False,1.647,0
scenario246,left,20,80,20,100,-30,40,40,80,1.0,False,0.992,0
scenario247,right,60,0,60,0,60,60,0,60,0.6,False,1.07,0
scenario248,left,100,40,0,100,-30,60,40,100,0.2,False,0.62,0
scenario249,left,80,20,100,60,0,100,0,100,0.4,False,1.319,0
scenario250,right,60,60,40,20,90,100,80,60,0.1,False,1.631,0
scenario251,left,80,0,80,100,-90,40,40,100,1.0,False,1.41,0
scenario252,left,100,80,40,60,30,0,0,80,0.8,False,1.584,0
scenario253,right,20,40,20,60,90,60,40,100,0.4,False,0.762,0
scenario254,right,100,80,20,80,-30,20,20,20,0.4,False,0.755,0
scenario255,right,60,40,60,40,60,80,0,20,0.1,False,1.134,0
scenario256,left,100,20,40,100,-30,60,40,0,0.8,False,1.488,0
scenario257,right,60,80,40,0,30,60,80,60,0.6,False,0.849,0
scenario258,left,20,60,20,40,0,0,20,0,0.8,False,1.351,0
scenario259,right,0,100,0,80,-90,20,100,20,0.4,False,0.763,0
scenario260,left,0,80,40,20,-90,0,60,80,1.0,False,1.423,0
scenario261,left,0,60,40,40,-60,40,60,80,0.4,False,1.385,0
scenario262,right,80,60,40,80,0,20,100,20,1.0,False,0.895,0
scenario263,right,20,80,60,40,60,80,100,80,0.8,False,2.13,0
scenario264,left,80,0,0,100,-60,60,20,60,0.2,False,1.194,0
scenario265,right,0,100,80,80,-30,20,80,0,0.4,False,0.883,0
scenario266,right,80,40,60,0,90,20,60,0,0.8,False,0.848,0
scenario267,left,40,60,100,20,90,40,100,60,0.1,False,1.36,0
scenario268,right,80,100,100,20,30,40,60,80,0.4,False,0.765,0
scenario269,left,40,0,80,20,30,40,40,60,0.8,False,1.414,0
scenario270,left,60,100,100,0,-90,20,100,60,0.1,False,1.624,0
scenario271,left,80,20,20,20,60,60,40,20,0.6,False,1.44,0
scenario272,right,40,40,20,80,-30,100,60,80,0.6,False,0.934,0
scenario273,left,20,60,60,60,60,0,100,20,0.6,False,1.378,0
scenario274,left,40,0,0,40,-60,80,80,40,0.1,False,0.87,0
scenario275,right,0,80,80,60,60,100,60,100,1.0,False,1.821,0
scenario276,right,60,20,0,80,-30,60,20,100,1.0,False,1.283,0
scenario277,right,40,20,80,0,30,0,80,100,0.2,False,0.806,0
scenario278,right,100,40,100,60,30,60,20,40,0.2,False,2.197,0
scenario279,left,80,80,40,100,60,80,40,80,0.2,False,0.819,0
scenario280,left,0,80,20,60,-60,20,60,0,0.6,False,1.414,0
scenario281,right,100,40,80,20,-30,80,0,80,0.6,False,0.992,0
scenario282,left,0,80,100,60,0,20,40,20,0.4,False,1.715,0
scenario283,right,40,100,20,60,-60,60,60,40,0.8,False,1.028,0
scenario284,left,0,60,20,80,90,0,100,100,0.8,False,1.357,0
scenario285,left,0,20,60,60,-90,60,0,80,0.8,False,1.476,0
scenario286,right,40,0,0,100,-90,60,20,40,1.0,False,0.765,0
scenario287,right,0,20,20,40,0,20,100,0,0.2,False,1.793,0
scenario288,left,40,40,0,60,-90,100,40,0,0.4,False,1.684,0
scenario289,right,20,100,60,100,0,100,0,0,0.6,False,2.035,0
scenario290,right,60,20,80,0,-60,100,60,60,0.1,False,0.949,0
scenario291,left,40,0,40,100,-60,20,60,60,0.6,False,1.539,0
scenario292,left,80,40,40,20,30,100,80,80,0.4,False,1.487,0
scenario293,left,100,60,80,60,90,0,0,40,0.4,False,1.42,0
scenario294,left,60,100,40,100,30,0,0,20,0.4,False,1.403,0
scenario295,right,80,0,100,0,-30,100,100,60,0.8,False,0.751,0
scenario296,right,100,0,60,40,0,100,0,100,0.2,False,1.636,0
scenario297,left,100,20,60,20,0,80,20,100,1.0,False,1.377,0
scenario298,left,100,80,60,60,60,0,0,60,0.1,False,1.374,0
scenario299,right,60,60,80,80,-60,60,20,0,0.4,False,1.962,0
scenario300,left,40,40,60,40,-30,60,60,20,0.6,False,1.479,0
scenario301,right,60,20,100,60,90,100,100,0,0.2,False,2.523,0
scenario302,right,0,20,60,40,30,20,100,40,0.6,False,1.825,0
scenario303,left,40,100,100,60,60,100,40,100,0.8,False,1.372,0
scenario304,left,0,60,100,100,-60,60,20,0,0.4,False,0.76,0
scenario305,right,80,0,0,40,90,40,0,60,0.4,False,0.756,0
scenario306,left,0,0,20,80,30,100,100,40,0.1,False,1.459,0
scenario307,right,0,100,40,40,-60,80,80,100,0.2,False,0.747,0
scenario308,right,100,0,100,60,-30,0,80,80,0.1,False,0.82,0
scenario309,right,80,40,80,20,60,40,100,40,0.6,False,0.658,0
scenario310,left,40,100,60,80,30,100,60,100,1.0,False,1.371,0
scenario311,right,20,60,80,40,0,0,0,80,0.1,False,0.779,0
scenario312,right,80,80,100,80,-60,0,40,0,0.6,False,0.848,0
scenario313,left,20,80,0,20,-90,0,20,0,0.4,False,1.38,0
scenario314,left,60,100,40,60,90,0,40,40,0.2,False,1.462,0
scenario315,left,20,80,80,40,90,80,60,20,0.2,False,1.358,0
