Instances,feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
scenario110,-90,40,60,0,0,0,0.8,0,100,left,60,0,20,0.00304,0,1.374672047983721,77.00318169593811,0
scenario111,-90,40,40,0,0,0,0.8,0,100,right,60,0,40,0.00311,0,1.006376105563359,107.7551975250244,0
scenario112,60,20,100,0,0,0,0.8,0,100,right,60,0,60,0.00308,0,2.2429152435429778,107.4056978225708,0
scenario113,90,20,80,0,0,0,0.8,0,100,left,60,0,80,0.00297,0,1.3644742442414703,75.1422290802002,0
scenario114,-30,40,20,0,0,0,0.8,0,100,right,60,0,100,0.00144,0,1.4730174651315415,160.646057844162,0
scenario115,-90,40,100,0,0,0,0.8,0,100,left,60,20,0,0.00257,0,1.4014466481221837,77.73226428031921,0
scenario116,-90,40,100,0,0,0,0.8,0,100,right,60,20,20,0.00244,0,0.7823424934549177,150.95206999778748,0
scenario117,-90,60,60,0,0,0,0.8,0,100,right,60,20,40,0.00226,0,0.7807180910442569,151.0151445865631,0
scenario118,-90,60,80,0,0,0,0.8,0,100,left,60,20,60,0.00229,0,1.3793163698105495,76.0822684764862,0
scenario119,-90,60,80,0,0,0,0.8,0,100,right,60,20,80,0.00235,0,1.7964562874476713,160.77329516410828,0
scenario120,-90,60,40,0,0,0,0.8,0,100,left,60,20,100,0.0024,0,1.4519505252264604,76.54411578178406,0
scenario121,-90,40,20,0,0,0,0.8,0,100,left,60,40,0,0.00204,0,1.4136450141721892,76.11238646507263,0
scenario122,0,40,60,0,0,0,0.8,0,100,left,60,40,20,0.00164,0,1.4473627010979386,75.60967111587524,0
scenario123,-90,60,20,0,0,0,0.8,0,100,right,60,40,40,0.00158,0,0.9347671629919015,107.4047074317932,0
scenario124,90,60,40,0,0,0,0.8,0,100,left,60,40,60,0.00165,0,2.021724214853559,76.55773329734802,0
scenario125,30,40,40,0,0,0,0.8,0,100,right,60,40,80,0.0017,0,1.7962262421023014,150.51189374923706,0
scenario126,-90,20,80,0,0,0,0.8,0,100,left,60,40,100,0.00824,0,1.4069641992583333,76.73713421821594,0
scenario127,90,60,40,0,0,0,0.8,0,100,right,60,60,0,0.0016,0,0.7712285670430891,82.89495158195496,0
scenario128,60,60,20,0,0,0,0.8,0,100,right,60,60,20,0.00151,0,1.866958209140796,159.85021996498108,0
scenario129,30,40,40,0,0,0,0.8,0,100,left,60,60,40,0.00176,0,1.454742586251101,73.59001064300537,0
scenario130,-60,40,20,0,0,0,0.8,0,100,right,60,60,60,0.00157,0,0.835198683855936,101.77046179771423,0
scenario131,60,60,40,0,0,0,0.8,0,100,left,60,60,80,0.00152,0,1.360446682078229,75.2690978050232,0
scenario132,-60,40,20,0,0,0,0.8,0,100,left,60,60,100,0.00151,0,1.3903440880967437,76.68677854537964,0
scenario133,-90,20,40,0,0,0,0.8,0,100,right,60,80,0,0.00805,0,1.2968148151030086,164.4980046749115,0
scenario134,0,40,60,0,0,0,0.8,0,100,right,60,80,20,0.00148,0,0.9018031598594016,102.67072582244872,0
scenario135,90,40,20,0,0,0,0.8,0,100,left,60,80,40,0.00158,0,1.3499469052750162,75.35269856452942,0
scenario136,90,40,20,0,0,0,0.8,0,100,right,60,80,60,0.00167,0,0.9278987940215108,104.50383925437929,0
scenario137,-60,60,40,0,0,0,0.8,0,100,right,60,80,80,0.00161,0,2.177316485764512,108.82451462745668,0
scenario138,60,40,40,0,0,0,0.8,0,100,right,60,80,100,0.00161,0,2.25383459413402,107.36906862258913,0
scenario139,-90,20,40,0,0,0,0.8,0,100,right,60,100,0,0.00806,0,0.8379200971461089,102.23463916778564,0
scenario140,-90,20,40,0,0,0,0.8,0,100,left,60,100,20,0.00793,0,1.4163859599885271,76.8423843383789,0
scenario141,-90,20,40,0,0,0,0.8,0,100,right,60,100,40,0.00778,0,0.8295951712870854,105.54524159431458,0
scenario142,-90,20,40,0,0,0,0.8,0,100,left,60,100,60,0.00779,0,1.358507093948164,77.04314255714417,0
scenario143,-90,20,80,0,0,0,0.8,0,100,left,60,100,80,0.00791,0,1.3697135542211685,77.30584239959717,0
scenario144,-90,20,80,0,0,0,0.8,0,100,left,60,100,100,0.00813,0,1.381634088074685,78.04694724082947,0
scenario145,-90,20,80,0,0,0,0.8,0,100,right,80,0,0,0.008,0,0.8849274432438369,107.3221709728241,0
scenario146,-90,20,40,0,0,0,0.8,0,100,left,80,0,20,0.00789,0,1.3976417578971532,78.51918363571167,0
scenario147,-90,20,40,0,0,0,0.8,0,100,right,80,0,40,0.00811,0,1.4905450796777011,161.2163166999817,0
scenario148,-90,20,40,0,0,0,0.8,0,100,right,80,0,60,0.00783,0,0.7798331786817195,152.77306246757507,0
scenario149,-90,20,40,0,0,0,0.8,0,100,right,80,0,80,0.0079,0,0.7516654399344948,152.0182101726532,0
scenario150,-90,20,80,0,0,0,0.8,0,100,left,80,0,100,0.00813,0,1.4124185890977403,77.30026197433472,0
