instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario104,90,40,100,0,0,0,0.8,0,100,0,100,80,c2,0.00218,0,1,2,0,0,3.5110525364209813,0
scenario105,90,40,60,0,0,0,0.8,0,100,0,100,80,c4,0.002,1,0,2,0,0,9999.0,0
scenario106,30,60,100,0,0,0,0.8,0,100,0,100,100,c1,0.00203,0,1,1,2,0,2.0180863644015745,0
scenario107,-60,60,60,0,0,0,0.8,0,100,0,100,100,c2,0.00201,2,0,0,1,0,0.7653369274054874,0
scenario108,-30,60,60,0,0,0,0.8,0,100,0,100,100,c4,0.00216,2,0,1,2,0,1.5262441993498237,0
scenario109,-90,20,40,0,0,0,0.8,0,100,20,0,0,c1,0.01566,0,2,1,2,0,2.8353356108283703,0
scenario110,-90,20,80,0,0,0,0.8,0,100,20,0,0,c2,0.01571,2,1,0,1,1,1.4542334397215064,1
scenario111,-90,20,40,0,0,0,0.8,0,100,20,0,0,c4,0.01594,2,0,1,0,0,0.9798215829612248,0
scenario112,-90,20,40,0,0,0,0.8,0,100,20,0,20,c1,0.01578,1,2,0,2,0,9999.0,0
scenario113,-90,20,80,0,0,0,0.8,0,100,20,0,20,c2,0.01574,0,1,2,1,0,3.7824304534085247,0
scenario114,-90,20,40,0,0,0,0.8,0,100,20,0,20,c4,0.01534,1,2,2,0,0,9999.0,0
scenario115,-90,20,60,0,0,0,0.8,0,100,20,0,40,c1,0.01526,1,2,0,1,0,9999.0,0
scenario116,-90,20,40,0,0,0,0.8,0,100,20,0,40,c2,0.01565,0,1,2,0,0,4.575078423734156,0
scenario117,-90,20,40,0,0,0,0.8,0,100,20,0,40,c4,0.0161,1,0,2,0,0,9999.0,0
scenario118,-90,20,60,0,0,0,0.8,0,100,20,0,60,c1,0.01513,0,1,1,2,0,2.92267382533826,0
scenario119,-90,20,80,0,0,0,0.8,0,100,20,0,60,c2,0.01534,2,0,0,1,0,0.6010571026405197,0
scenario120,-90,20,80,0,0,0,0.8,0,100,20,0,60,c4,0.01513,2,0,1,2,0,2.3531225361988484,0
scenario121,-90,20,40,0,0,0,0.8,0,100,20,0,80,c1,0.01526,0,2,1,2,0,2.957141598698213,0
scenario122,-90,20,40,0,0,0,0.8,0,100,20,0,80,c2,0.01639,2,1,0,1,0,3.286350074260057,0
scenario123,-90,20,40,0,0,0,0.8,0,100,20,0,80,c4,0.01573,2,0,1,0,0,1.2633224022762417,0
scenario124,-90,20,40,0,0,0,0.8,0,100,20,0,100,c1,0.01548,1,2,0,2,0,9999.0,0
scenario125,-90,20,40,0,0,0,0.8,0,100,20,0,100,c2,0.01557,0,1,2,1,0,3.823595220757035,0
scenario126,-90,20,20,0,20,40,0.8,0,100,20,0,100,c4,0.00193,1,2,2,0,0,9999.0,0
scenario127,-30,60,20,0,0,0,0.8,0,100,20,20,0,c1,0.002,1,2,0,1,0,3023.231857961335,0
scenario128,-90,20,40,0,0,0,0.8,0,100,20,20,0,c2,0.01581,0,1,2,0,0,4.033992340992578,0
scenario129,-90,20,100,0,0,0,0.8,80,20,20,20,0,c4,0.002,1,0,2,0,0,2.3846055771042787,0
scenario130,-90,20,60,0,0,0,0.8,0,100,20,20,20,c1,0.01543,0,1,1,2,0,1.6940962080395316,0
scenario131,-90,20,40,0,0,0,0.8,0,100,20,20,20,c2,0.01492,2,0,0,1,0,0.6665615256264925,0
scenario132,-90,20,80,0,0,0,0.8,0,100,20,20,20,c4,0.01595,2,0,1,2,0,1.5364585261973691,0
scenario133,-90,20,40,0,0,0,0.8,0,100,20,20,40,c1,0.01606,0,2,1,2,0,2.600864067354245,0
scenario134,-90,20,40,0,0,0,0.8,0,100,20,20,40,c2,0.01619,2,1,0,1,0,0.6827909250599531,0
scenario135,-90,20,40,0,0,0,0.8,0,100,20,20,40,c4,0.01565,2,0,1,0,1,2.821037640682141,1
scenario136,-90,20,60,0,0,0,0.8,0,100,20,20,60,c1,0.01572,1,2,0,2,0,9999.0,0
scenario137,-90,20,60,0,0,0,0.8,0,100,20,20,60,c2,0.0155,0,1,2,1,0,4.341640063929119,0
scenario138,-90,20,40,0,0,0,0.8,0,100,20,20,60,c4,0.01535,1,2,2,0,0,9999.0,0
scenario139,-90,20,40,0,0,0,0.8,0,100,20,20,80,c1,0.01572,1,2,0,1,0,9999.0,0
scenario140,-90,20,40,0,0,0,0.8,0,100,20,20,80,c2,0.01528,0,1,2,0,0,4.189558069433585,0
scenario141,-90,20,80,0,0,0,0.8,0,100,20,20,80,c4,0.01538,1,0,2,0,0,9999.0,0
scenario142,-90,20,60,0,0,0,0.8,0,100,20,20,100,c1,0.01516,0,1,1,2,0,1.08432075064366,0
scenario143,-90,20,60,0,0,0,0.8,0,100,20,20,100,c2,0.01567,2,0,0,1,1,0.9410526271210372,1
scenario144,-90,20,40,0,0,0,0.8,0,100,20,20,100,c4,0.01551,2,0,1,2,0,1.3013056810771488,0
scenario145,-90,20,60,0,0,0,0.8,0,100,20,40,0,c1,0.01549,0,2,1,2,0,3.2298443924222093,0
scenario146,-90,20,40,0,0,0,0.8,0,100,20,40,0,c2,0.01585,2,1,0,1,0,1.049759985155282,0
scenario147,-90,20,40,0,0,0,0.8,0,100,20,40,0,c4,0.0156,2,0,1,0,0,3.269076355226829,0
scenario148,-90,20,40,0,0,0,0.8,0,100,20,40,20,c1,0.01556,1,2,0,2,0,9999.0,0
scenario149,-90,20,40,0,0,0,0.8,0,100,20,40,20,c2,0.01587,0,1,2,1,0,4.380965475361962,0
scenario150,-90,20,40,0,0,0,0.8,0,100,20,40,20,c4,0.01562,1,2,2,0,0,9999.0,0
scenario151,-90,20,40,0,0,0,0.8,0,100,20,40,40,c1,0.01566,1,2,0,1,0,9999.0,0
scenario152,-90,20,40,0,0,0,0.8,0,100,20,40,40,c2,0.01549,0,1,2,0,0,3.3270718854431744,0
scenario153,-90,20,40,0,0,0,0.8,0,100,20,40,40,c4,0.01576,1,0,2,0,0,9999.0,0
scenario154,-90,20,60,0,0,0,0.8,0,100,20,40,60,c1,0.01519,0,1,1,2,0,2.1504760258518734,0
scenario155,-90,20,80,0,0,0,0.8,0,100,20,40,60,c2,0.01585,2,0,0,1,0,2.273405602580602,0
scenario156,-90,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.01558,2,0,1,2,0,2.756146893146049,0
scenario157,-90,20,40,0,0,0,0.8,0,100,20,40,80,c1,0.01564,0,2,1,2,0,3.1730894806543963,0
scenario158,-90,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.01542,2,1,0,1,1,0.7193697887481794,1
scenario159,-90,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.01594,2,0,1,0,0,1.035393063669946,0
