instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario254,c2,2,0,0,1,0.8,20,100,80,60,0,100,0,0,2.571493802073816,0
scenario255,c2,2,1,0,1,0.4,40,40,40,60,60,20,0,0,2.3174284762757407,0
scenario256,c2,0,1,2,1,1.0,0,80,0,40,80,20,40,0,8.034279370462633,0
scenario257,c2,0,1,2,0,0.8,20,40,100,100,100,60,60,0,1.651645906826885,0
scenario258,c1,0,1,1,2,0.8,60,20,20,40,60,100,80,0,2.182576339681793,0
scenario259,c2,2,1,0,1,0.4,100,80,40,80,0,40,40,1,0.0,1
scenario260,c1,1,2,0,1,0.6,60,60,20,80,60,60,20,0,5.805016403182421,0
scenario261,c1,0,2,1,2,0.2,20,0,0,100,80,60,20,1,0.0,1
scenario262,c4,2,0,1,0,1.0,100,0,20,20,40,60,60,0,3.1546720047222228,0
scenario263,c4,2,0,1,0,0.2,100,80,60,20,20,40,60,0,2.935293468943099,0
scenario264,c2,0,1,2,1,0.1,40,60,0,100,40,0,20,0,3.717524561711315,0
scenario265,c1,1,2,0,2,0.2,40,60,20,100,60,40,40,0,5.561728009813637,0
scenario266,c4,2,0,1,0,0.1,100,100,80,80,40,40,80,0,11.89214464880084,0
scenario267,c2,0,1,2,1,0.1,40,0,60,40,20,80,80,0,4.368046128232817,0
scenario268,c1,1,2,0,2,0.8,100,80,100,0,100,60,100,0,5.694515162427098,0
scenario269,c4,2,0,1,0,1.0,80,100,0,0,60,60,100,0,16.997689271478656,0
scenario270,c4,2,0,1,0,0.8,80,40,80,20,40,40,80,0,24.2289950862834,0
scenario271,c4,2,0,1,2,0.2,20,80,40,40,60,60,100,0,1.3904723025494536,0
scenario272,c2,0,1,2,0,0.4,0,60,20,60,80,100,40,0,2.3734342260840893,0
scenario273,c1,1,2,0,1,1.0,20,40,0,0,100,40,80,0,5.272080087760253,0
scenario274,c2,0,1,2,1,0.8,0,20,100,40,100,80,40,0,6.117142759988012,0
scenario275,c2,2,0,0,1,1.0,40,20,80,0,100,0,60,0,2.605272173909904,0
scenario276,c1,0,1,1,2,0.8,60,100,20,60,100,40,100,0,2.582905748737842,0
scenario277,c1,1,2,0,2,0.4,80,60,0,80,80,100,60,0,5.530661460439187,0
scenario278,c4,1,0,2,0,1.0,20,0,40,20,80,100,0,0,2.274305798068802,0
scenario279,c4,1,2,2,0,1.0,100,80,40,40,60,0,80,0,3.7274221187136334,0
scenario280,c1,1,2,0,2,0.6,80,60,80,0,100,20,20,0,5.298799396913159,0
scenario281,c4,1,2,2,0,1.0,80,80,80,40,40,0,20,0,4.366023962137943,0
scenario282,c4,2,0,1,0,0.2,0,40,40,100,40,20,0,0,27.146916870488408,0
scenario283,c1,1,2,0,2,0.1,20,100,20,40,0,60,80,0,5.517255393142059,0
scenario284,c2,0,1,2,0,0.1,80,80,20,80,0,20,0,0,1.8669629452873464,0
