instances,feature_timeofday,feature_direction,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,run_duration,algo_safety
scenario45,30,0,0.6,0,0,0,40,100,80,100,0,1.0957834737260914,22.09517240524292,0
scenario46,60,0,0.4,20,0,100,20,60,100,0,0,1.203236584984223,22.053205013275143,0
scenario47,-60,1,0.6,40,40,60,0,100,0,80,0,0.8882117354189215,25.945602416992188,0
scenario48,-90,1,0.2,20,0,80,40,20,20,40,0,0.8617234830868378,27.08666396141052,0
scenario49,-60,1,0.4,40,100,40,40,40,80,40,0,0.9476747256960464,27.278202772140503,0
scenario50,0,0,1.0,100,60,0,100,60,60,20,0,1.1277468972211844,22.71441054344177,0
scenario51,-60,1,0.2,60,60,20,0,60,80,60,0,0.9176729391848863,27.274425745010376,0
scenario52,90,1,0.4,60,100,80,100,0,100,0,0,0.7935734828696116,26.396013736724854,0
scenario53,60,1,0.1,80,80,20,60,0,40,80,0,0.8033439578055309,26.381844758987427,0
scenario54,30,1,0.2,80,40,60,80,40,0,100,0,0.8165046939449858,26.455825805664062,0
scenario55,-30,0,1.0,40,20,0,20,40,20,60,0,1.2167469683823564,24.76980233192444,0
scenario56,60,0,0.1,40,80,100,40,80,100,100,0,1.2123477624660393,22.14491415023804,0
scenario57,90,1,0.2,0,40,20,80,100,40,0,0,0.9124359681182768,26.59259867668152,0
scenario58,0,1,0.4,20,60,40,0,0,100,80,0,0.8544173029714145,27.52933883666992,0
scenario59,90,0,0.1,0,100,80,20,20,60,40,0,1.1699437774284578,22.11149430274964,0
scenario60,90,0,0.6,20,100,40,0,80,60,20,0,1.1608954576543673,22.35388803482056,0
scenario61,90,1,0.2,80,0,100,20,0,20,20,0,0.908283315538434,26.9198579788208,0
scenario62,-30,1,1.0,60,80,40,60,100,60,40,0,0.8855230405556713,27.71896767616272,0
scenario63,30,0,1.0,60,80,60,80,20,40,20,0,1.0900120773100852,22.74182176589965,0
scenario64,90,1,1.0,40,40,80,100,80,80,60,0,0.8297832670457347,26.668615102767944,0
scenario65,30,0,0.4,80,40,0,60,60,40,40,0,1.0869981170108265,22.69503259658813,0
scenario66,30,0,0.2,20,60,0,20,100,40,80,0,1.133760253172112,22.580327033996586,0
scenario67,30,0,0.8,80,0,80,60,100,0,0,0,1.2005943099361407,22.56516456604004,0
scenario68,-90,0,0.8,20,0,100,80,60,40,100,0,1.0531063410206838,22.91209387779236,0
scenario69,60,0,0.8,40,40,40,40,60,20,0,0,1.0950278952427568,22.322198390960693,0
scenario70,-30,1,0.1,60,40,100,0,20,20,80,0,0.939060116575954,27.91837811470032,0
scenario71,60,0,0.8,20,100,60,100,20,80,80,0,1.0141067353755326,22.433077812194824,0
scenario72,-30,1,0.6,20,100,100,40,0,40,60,0,1.0743812755204096,27.92534852027893,0
scenario73,60,0,0.6,60,100,20,20,40,0,40,0,1.1660240197499587,22.41307783126831,0
scenario74,30,1,0.4,100,60,100,40,80,0,20,0,0.9061124282994728,27.038100957870483,0
scenario75,90,0,0.8,100,20,0,40,20,0,100,0,1.2092851847312849,22.72644734382629,0
scenario76,60,1,0.6,0,80,40,60,40,20,20,0,0.8866942395141625,27.05001187324524,0
scenario77,-90,1,0.6,100,0,80,100,40,80,80,0,0.9497297953546014,27.940709590911865,0
scenario78,-90,1,1.0,80,0,0,0,40,100,0,0,0.9353661047638718,27.580533742904663,0
scenario79,60,1,1.0,100,20,20,80,100,60,100,0,0.8581389872097653,27.08569574356079,0
scenario80,60,1,0.8,20,20,80,80,40,100,60,0,0.7764893530487844,27.24199390411377,0
scenario81,-60,0,0.2,80,20,20,100,80,60,40,0,1.109393661097552,22.95611500740052,0
scenario82,-60,0,0.1,100,60,20,60,100,100,0,0,1.0538521784674189,23.072805643081665,0
scenario83,90,0,0.8,60,0,80,0,60,40,80,0,1.217307210229393,22.37979984283448,0
scenario84,-30,1,0.4,60,80,0,40,60,80,80,0,0.8543628731673989,27.78769874572754,0
scenario85,90,0,0.1,40,60,60,100,0,40,100,0,0.9812108949968028,22.33447265625,0
scenario86,30,0,0.8,40,100,0,20,0,100,20,0,1.0820631100421854,22.580760955810547,0
scenario87,-90,1,0.4,0,80,20,20,20,80,60,0,0.9928368373408016,27.642247915267944,0
scenario88,30,0,0.6,0,20,60,0,0,40,0,0,0.951444244189006,22.439696073532104,0
scenario89,-30,1,0.2,20,40,60,100,60,100,100,0,0.8071549579239968,27.83695197105408,0
scenario90,-60,0,1.0,80,100,100,60,20,0,60,0,1.0502820752884183,23.159513235092163,0
scenario91,-30,0,0.1,100,80,80,0,80,80,40,0,1.069431873526726,23.006596565246586,0
