Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario287,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario288,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario289,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.72698543319673,0,0
scenario290,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario291,0,1.70256941193463,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario292,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.74198504635896,0,0
scenario293,0,-0.581513083738736,-1.9952891888281,0,0,0,0,-0.581518984137751,0,0
scenario294,0,-0.581513083738736,-2.21360322365284,0,0,0,0,-0.581518984137751,0,0
scenario295,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario296,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario297,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario298,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario299,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario300,0,1.74458332769159,0.585275952657141,0,0,0,0,1.72698543319673,0,0
scenario301,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.74198504635896,0,0
scenario302,0,1.73003861988031,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario303,0,1.73003861988031,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario304,0,1.70256941193463,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario305,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario306,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
