Row,timeofday,direction,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
scenario35,-0.262981055791966,-1.07178260329133,-1.37465088140553,0.853664689369441,-0.733571787326904,1.27334156501574,0.903845195597832,-1.68292757327542,0.829009161853779,0.373931541214608
scenario36,-0.813142061523391,0.918670802821143,1.41516954360418,-0.0835196036287636,0.82082362499408,1.27334156501574,-1.74096599170857,-0.0564924479927448,1.24484643469746,1.19331048016654
scenario37,1.25422863297817,0.918670802821143,-1.37465088140553,-0.69347259519781,0.376840084081537,-0.172598779716156,1.30135048810451,0.877916114672315,1.24484643469746,-1.71587695645936
scenario38,-1.77136096058076,0.918670802821143,0.949506444043478,0.853664689369441,1.22558501764338,-1.77096407532088,-1.74096599170857,-1.68292757327542,-0.756898474907162,-0.115728859175475
scenario39,1.25422863297817,0.918670802821143,-0.944370304833602,1.2509769467265,0.376840084081537,0.835032720487252,0.903845195597832,-1.68292757327542,-0.13932219808649,-0.115728859175475
scenario40,1.25422863297817,0.918670802821143,0.416747287256467,-0.0835196036287636,-1.72264944407986,-0.802341385617988,-1.74096599170857,0.441212030740335,-0.756898474907162,0.80357745706902
scenario41,0.184096882621614,-1.07178260329133,-0.944370304833602,-1.71478617576726,-1.72264944407986,-1.77096407532088,-0.0418946615389649,-1.68292757327542,0.374017405104464,0.373931541214608
scenario42,0.574759878535335,0.918670802821143,-0.944370304833602,-0.0835196036287636,-0.125767284644805,-1.77096407532088,-1.74096599170857,0.877916114672315,-0.13932219808649,0.80357745706902
scenario43,-1.77136096058076,-1.07178260329133,-1.37465088140553,-1.71478617576726,-0.733571787326904,0.359042519548922,0.463429743873223,0.441212030740335,0.829009161853779,-0.714046225301801
scenario44,-0.262981055791966,0.918670802821143,-0.944370304833602,-0.69347259519781,-0.125767284644805,-0.172598779716156,-0.665791249082394,-1.68292757327542,-1.74772785448438,0.80357745706902
scenario45,-0.813142061523391,-1.07178260329133,0.416747287256467,0.853664689369441,1.22558501764338,0.835032720487252,0.463429743873223,-0.664638895178642,1.24484643469746,-1.71587695645936
scenario46,-1.77136096058076,-1.07178260329133,-1.37465088140553,1.2509769467265,0.82082362499408,-1.77096407532088,0.463429743873223,1.27405162195714,-0.756898474907162,-0.115728859175475
scenario47,-1.77136096058076,0.918670802821143,1.41516954360418,0.415663343382284,1.22558501764338,-0.172598779716156,-0.665791249082394,0.877916114672315,-1.74772785448438,-0.115728859175475
scenario48,0.574759878535335,0.918670802821143,0.949506444043478,-0.69347259519781,1.22558501764338,0.359042519548922,-0.665791249082394,0.877916114672315,-0.756898474907162,-1.71587695645936
scenario49,0.928094911442967,-1.07178260329133,-1.37465088140553,0.415663343382284,-0.125767284644805,0.835032720487252,0.903845195597832,-0.664638895178642,0.374017405104464,1.19331048016654
scenario50,-0.813142061523391,-1.07178260329133,-0.203912707490401,0.415663343382284,0.376840084081537,-0.802341385617988,1.30135048810451,-0.0564924479927448,-0.756898474907162,0.373931541214608
scenario51,-0.262981055791966,0.918670802821143,1.41516954360418,-0.0835196036287636,0.82082362499408,-0.802341385617988,0.463429743873223,-0.0564924479927448,0.374017405104464,-0.115728859175475
scenario52,0.184096882621614,0.918670802821143,-1.37465088140553,-1.71478617576726,0.82082362499408,0.359042519548922,-0.665791249082394,-1.68292757327542,1.24484643469746,-1.71587695645936
scenario53,-0.262981055791966,0.918670802821143,-0.944370304833602,1.2509769467265,1.22558501764338,0.359042519548922,-1.74096599170857,1.27405162195714,0.829009161853779,-1.71587695645936
scenario54,0.574759878535335,0.918670802821143,-0.203912707490401,-0.69347259519781,-0.733571787326904,-0.802341385617988,0.903845195597832,1.27405162195714,1.24484643469746,-0.714046225301801
scenario55,0.184096882621614,0.918670802821143,-0.203912707490401,-0.69347259519781,-0.733571787326904,0.835032720487252,-0.0418946615389649,0.877916114672315,-1.74772785448438,0.80357745706902
scenario56,0.928094911442967,0.918670802821143,0.416747287256467,0.415663343382284,-1.72264944407986,-1.77096407532088,1.30135048810451,0.441212030740335,-0.13932219808649,0.373931541214608
scenario57,0.928094911442967,-1.07178260329133,0.416747287256467,-0.69347259519781,-1.72264944407986,0.835032720487252,0.903845195597832,0.877916114672315,-0.756898474907162,-0.714046225301801
scenario58,0.184096882621614,-1.07178260329133,-1.37465088140553,-0.0835196036287636,1.22558501764338,1.27334156501574,1.30135048810451,0.441212030740335,0.829009161853779,1.19331048016654
