instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario139,30,c4,1,2,2,0,0.1,80,60,40,20,100,20,80,0,5.091043864830738,0
scenario140,60,c4,1,0,2,0,0.1,20,80,20,20,100,20,60,0,2.527801252386979,0
scenario141,90,c2,2,1,0,1,0.4,60,100,100,80,80,40,100,1,2348.7740200128897,1
scenario142,0,c4,2,0,1,2,0.6,20,20,40,80,40,60,60,0,1.052274108598807,0
scenario143,90,c2,2,0,0,1,0.8,0,80,40,60,20,60,100,0,3.2274923424163893,0
scenario144,-30,c2,0,1,2,0,0.6,60,100,100,40,100,80,80,0,1.6050381651184418,0
scenario145,90,c4,2,0,1,0,0.6,20,40,20,20,20,20,60,0,3.931022383660223,0
scenario146,0,c4,1,2,2,0,0.4,80,20,40,60,100,20,100,0,3.933813056703349,0
scenario147,-90,c4,1,0,2,0,0.1,20,20,40,60,80,20,60,0,2.4091923479906208,0
scenario148,0,c4,2,0,1,2,0.6,20,60,100,60,20,60,100,0,1.308388800647046,0
scenario149,0,c1,1,2,0,1,0.1,0,80,60,80,40,80,20,0,2.813430014780852,0
scenario150,30,c4,2,0,1,0,0.6,20,80,40,60,80,80,60,0,3.544507414017778,0
scenario151,60,c4,1,2,2,0,0.6,80,100,20,60,80,20,80,0,4.63076242386137,0
scenario152,-90,c2,0,1,2,1,0.6,0,60,20,40,40,40,100,0,1.479754892420328,0
scenario153,-90,c4,1,0,2,0,0.4,0,80,100,100,60,80,80,0,1.956387740113868,0
scenario154,60,c4,2,0,1,2,0.2,0,60,100,20,100,80,100,0,0.906837316870302,0
scenario155,0,c4,2,0,1,0,0.4,80,40,100,60,80,80,100,0,2.79012824392076,0
scenario156,30,c4,1,2,2,0,0.4,80,40,100,20,40,20,60,0,3.7632707696086896,0
scenario157,60,c4,1,0,2,0,0.4,20,100,100,60,40,80,60,0,3.020487425133338,0
scenario158,90,c4,2,0,1,2,0.4,80,20,100,60,20,80,80,1,2906.4946482629257,1
scenario159,90,c4,2,0,1,0,0.1,0,60,100,20,80,60,60,0,2.418582301312899,0
scenario160,90,c4,1,2,2,0,0.4,80,80,20,0,40,80,80,0,5.3399049861242185,0
scenario161,-30,c4,1,0,2,0,0.4,0,60,40,60,40,20,0,0,2.692585699291402,0
scenario162,-60,c4,2,0,1,2,1.0,20,0,0,0,0,0,80,0,1.016803402809313,0
scenario163,0,c4,2,0,1,0,0.6,0,20,20,0,20,0,0,0,3.2438914770403136,0
scenario164,30,c4,1,2,2,0,1.0,0,40,0,0,0,0,0,0,3.825546436177243,0
scenario165,-60,c4,1,0,2,0,1.0,0,100,0,0,0,0,0,0,2.714817452386814,0
