instances,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario134,80,100,60,60,40,0.6,40,60,20,20,40,c2,1e-05,0,1,2,1,0,4.9149919673741405,0
scenario135,60,60,60,0,80,0.6,40,60,20,20,40,c4,1e-05,2,0,1,2,1,0.0,1
scenario136,60,40,80,60,60,0.6,40,60,20,20,60,c1,1e-05,1,2,0,1,0,5.121420979993743,0
scenario137,20,20,0,100,100,0.1,20,80,20,20,60,c2,1e-05,2,1,0,1,0,3173.6892781779643,0
scenario138,40,60,20,0,80,0.8,20,80,20,20,60,c4,1e-05,2,0,1,0,0,3.130714584483203,0
scenario139,80,100,0,0,80,0.2,0,100,20,20,80,c1,1e-05,0,2,1,2,0,9999.0,0
scenario140,20,40,20,0,80,0.4,100,100,20,20,80,c2,1e-05,2,0,0,1,0,9999.0,0
scenario141,80,20,0,20,40,0.8,20,80,20,20,80,c4,1e-05,1,0,2,0,0,2.1743133784535726,0
scenario142,20,100,60,0,80,0.4,40,60,20,20,100,c1,1e-05,1,2,0,2,0,3.942059630924088,0
scenario143,60,20,0,0,80,0.1,40,60,20,20,100,c2,1e-05,0,1,2,0,0,1.9637269011263792,0
scenario144,60,60,20,100,60,0.6,60,100,20,20,100,c4,1e-05,1,2,2,0,1,0.0,1
scenario145,80,20,60,20,40,0.8,20,80,20,40,0,c1,1e-05,0,1,1,2,0,4.697699951872552,0
scenario146,60,20,40,100,60,0.2,100,0,20,40,0,c2,1e-05,0,1,2,1,0,3.3092744821132576,0
scenario147,20,20,60,60,40,0.6,0,100,20,40,0,c4,1e-05,2,0,1,2,0,0.7789994703757779,0
scenario148,60,100,40,100,60,0.6,100,0,20,40,20,c1,1e-05,1,2,0,1,0,2.557046173115748,0
scenario149,60,60,0,0,80,0.4,100,0,20,40,20,c2,1e-05,2,1,0,1,0,2.117540916079344,0
scenario150,60,40,20,20,0,0.8,20,80,20,40,20,c4,1e-05,2,0,1,0,0,3.007854474370509,0
scenario151,20,60,0,40,80,0.8,0,100,20,40,40,c1,1e-05,0,2,1,2,0,5126.298050313453,0
scenario152,40,20,100,20,40,0.8,80,20,20,40,40,c2,1e-05,2,0,0,1,0,2.212630226249164,0
scenario153,20,20,0,0,60,0.1,100,0,20,40,40,c4,1e-05,1,0,2,0,1,0.0,1
scenario154,60,40,60,100,0,0.6,40,60,20,40,60,c1,1e-05,1,2,0,2,0,2.5608252988563147,0
