feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,100,0,0,100,-90,100,60,100,0.4,False,1.008,0
left,80,0,100,100,60,80,80,100,1.0,False,1.361,0
left,100,20,100,40,-60,100,40,80,0.4,False,1.397,0
right,20,20,80,0,-60,20,60,60,0.2,False,0.853,0
left,60,100,100,60,-30,40,60,80,0.4,False,1.051,0
right,100,0,80,40,-90,80,40,100,0.8,False,0.85,0
left,100,0,20,20,-90,80,80,100,0.2,False,0.899,0
right,60,0,100,20,60,80,80,100,1.0,False,0.753,0
left,80,20,100,100,0,100,80,80,1.0,False,1.413,0
left,100,20,60,40,-60,20,60,80,0.4,False,1.787,0
left,80,0,0,100,-90,0,80,80,0.6,False,1.573,0
left,60,100,100,80,90,100,80,80,0.6,False,1.007,0
right,80,0,40,100,-90,100,40,100,0.4,False,0.837,0
right,80,0,80,100,-90,40,60,100,0.4,False,0.834,0
right,60,0,100,20,60,80,80,100,1.0,False,0.788,0
right,80,100,100,100,90,100,80,60,0.4,False,0.837,0
right,80,20,60,100,60,60,80,100,0.6,False,0.884,0
right,60,20,80,0,-90,20,40,80,0.2,False,0.766,0
right,60,0,100,20,-90,80,80,80,0.8,False,2.08,0
right,100,40,100,20,-30,100,40,80,0.2,False,0.858,0
left,100,20,0,80,-90,0,100,80,0.8,False,1.582,0
right,100,20,40,80,-30,40,40,100,0.4,False,0.984,0
left,100,20,60,20,-30,100,60,0,0.2,False,1.388,0
left,80,100,60,80,-30,40,80,100,0.4,False,1.018,0
right,100,20,100,80,-30,100,100,100,1.0,False,0.758,0
left,40,20,40,40,-90,20,60,100,0.1,False,0.977,0
right,100,20,100,80,-30,100,100,100,1.0,False,2.163,0
right,60,20,80,80,90,100,60,80,0.2,False,1.57,0
left,60,20,100,40,-60,100,40,80,0.8,False,0.514,0
right,40,0,100,20,-90,100,80,100,0.6,False,1.219,0
right,100,20,20,40,-30,60,80,100,0.6,False,0.956,0
left,60,0,60,40,0,100,40,0,0.2,False,1.45,0
left,60,0,100,20,-90,20,80,80,1.0,False,1.521,0
right,40,20,80,0,-90,40,40,80,0.2,False,0.835,0
right,100,40,80,20,-30,100,20,100,0.1,False,0.984,0
right,100,80,40,100,90,60,80,100,0.6,False,0.878,0
left,80,40,60,0,-90,20,40,60,0.1,False,1.453,0
right,100,40,100,100,-30,100,100,80,1.0,False,1.015,0
left,60,20,100,40,-60,100,40,80,0.8,False,0.554,0
right,40,80,80,20,-90,20,40,80,0.1,False,0.733,0
left,40,20,100,0,-90,40,60,100,0.4,False,1.457,0
right,80,20,60,20,-90,40,80,60,0.2,False,0.695,0
right,100,20,80,0,-90,40,0,80,0.2,False,1.906,0
left,60,0,100,0,-60,20,80,80,1.0,False,1.511,0
left,80,20,40,60,-30,40,80,100,0.6,False,1.114,0
left,80,60,100,60,-90,100,20,80,0.6,False,0.891,0
left,60,60,40,100,90,60,60,100,0.8,False,1.454,0
right,40,0,100,40,-90,100,60,100,0.4,False,0.958,0
right,100,60,100,20,0,80,0,100,0.1,False,2.193,0
right,40,60,100,20,-90,20,80,80,1.0,False,0.756,0
right,80,100,60,40,30,0,100,20,1.0,False,1.483,0
left,80,0,0,100,90,80,20,100,0.2,False,1.31,0
left,0,0,60,60,-90,100,80,100,0.2,False,1.393,0
left,20,20,100,20,60,60,20,0,0.1,False,1.361,0
left,80,0,80,0,60,0,0,80,0.1,False,1.36,0
left,80,0,0,100,90,80,80,80,0.1,False,1.363,0
left,80,0,20,100,90,100,0,100,0.2,False,1.335,0
left,20,20,100,0,30,80,40,100,0.1,False,1.39,0
left,100,0,20,60,-60,0,0,60,0.2,False,1.533,0
right,100,0,0,100,90,80,60,100,0.1,False,0.966,0
left,60,20,100,20,-60,40,40,80,0.8,False,0.972,0
left,0,20,100,100,-30,100,40,60,0.8,False,0.751,0
left,0,20,100,100,-30,100,40,60,0.8,False,0.686,0
left,80,20,80,100,0,100,40,60,1.0,False,1.347,0
right,20,40,100,80,0,80,60,60,0.8,False,0.893,0
left,20,40,100,0,-30,100,60,60,0.8,False,0.935,0
left,0,20,80,20,30,80,20,60,0.8,False,1.341,0
left,0,40,100,100,-90,0,40,40,0.8,False,1.485,0
right,0,0,100,80,-30,100,20,60,0.8,False,1.003,0
left,0,20,80,80,-30,100,80,60,0.8,False,1.39,0
right,0,20,100,80,-30,100,60,80,0.6,False,0.963,0
right,0,60,100,60,-60,0,40,60,0.8,False,0.822,0
left,20,40,100,100,-60,40,60,60,0.2,False,1.401,0
left,0,40,0,0,0,0,20,60,0.6,False,1.409,0
left,0,20,100,100,-30,100,40,60,0.8,False,0.7,0
right,20,0,100,60,-30,100,40,80,0.8,False,0.959,0
left,20,40,100,0,-30,100,60,60,0.8,False,0.803,0
left,0,20,60,20,30,80,20,40,0.6,False,1.355,0
right,20,80,100,60,-60,100,60,60,0.2,False,0.952,0
left,0,40,60,60,0,100,80,60,0.8,False,1.535,0
right,0,20,60,80,-30,80,80,60,0.6,False,0.823,0
left,20,20,100,20,0,80,60,60,0.6,False,1.429,0
right,0,60,80,40,-60,0,60,60,0.4,False,0.723,0
left,0,0,20,100,-60,80,40,60,0.8,False,1.414,0
left,0,0,80,60,90,100,100,60,0.6,False,1.45,0
right,0,0,80,60,-30,100,40,80,0.6,False,0.897,0
left,0,20,100,100,-30,100,40,60,0.8,False,2.378,0
left,0,40,80,20,-60,20,0,80,0.4,False,0.908,0
right,0,20,60,0,60,60,20,60,0.8,False,0.745,0
left,40,40,80,0,30,60,80,40,0.6,False,1.434,0
right,0,40,0,80,-30,20,80,80,0.2,False,0.811,0
right,20,40,100,20,30,100,60,40,0.4,False,2.136,0
right,0,0,40,40,90,100,40,60,0.1,False,1.183,0
right,20,0,80,20,-30,100,60,100,0.4,False,1.202,0
left,0,60,60,60,-60,100,100,40,0.8,False,1.499,0
left,0,20,40,100,60,100,60,40,0.8,False,1.468,0
left,0,0,0,100,-60,100,60,60,0.8,False,1.054,0
left,0,40,80,0,-60,80,60,60,0.8,False,0.788,0
right,0,20,60,0,60,60,20,60,0.8,False,1.957,0
right,100,60,60,40,-60,80,40,40,0.6,False,2.009,0
right,0,40,80,20,60,60,100,40,0.6,False,0.735,0
right,40,0,60,20,-30,20,80,100,0.8,False,0.791,0
right,20,0,40,20,90,100,60,60,0.2,False,0.989,0
left,0,20,80,20,-30,40,20,100,0.2,False,0.766,0
left,0,20,100,100,-30,80,20,60,0.8,False,0.747,0
right,0,0,80,20,-60,100,40,100,0.6,False,0.831,0
left,0,40,40,100,60,100,60,60,0.8,False,1.306,0
left,20,60,40,100,30,100,60,20,0.6,False,1.343,0
left,60,60,80,0,-90,100,0,40,0.6,False,0.737,0
right,0,0,80,20,-60,20,60,100,0.6,False,0.844,0
right,0,40,80,20,60,60,100,40,0.6,False,0.819,0
left,100,40,60,20,-60,80,20,40,0.6,False,1.392,0
right,0,0,60,40,-60,100,40,0,0.8,False,0.853,0
left,20,0,60,20,90,80,40,80,0.2,False,1.396,0
left,0,0,60,100,60,40,40,60,1.0,False,1.382,0
right,100,80,60,60,-30,80,20,40,0.6,False,0.907,0
right,0,60,80,40,60,80,80,60,0.8,False,0.93,0
left,40,80,40,80,0,100,20,40,0.4,False,1.335,0
right,100,80,100,0,-60,60,20,20,0.6,False,0.843,0
left,0,0,60,20,-90,20,40,100,0.8,False,1.47,0
right,20,0,100,20,-90,100,80,100,0.8,False,2.005,0
right,60,60,60,20,-30,40,100,100,0.6,False,1.753,0
right,80,100,60,40,30,0,100,20,1.0,False,0.828,0
left,0,20,100,20,90,60,40,0,0.1,False,1.383,0
left,40,0,40,60,-90,100,80,100,0.2,False,1.439,0
right,100,0,0,60,-60,0,20,20,0.2,False,1.124,0
left,100,0,0,100,60,80,60,100,0.1,False,1.397,0
left,80,0,20,100,90,80,20,100,0.2,False,1.38,0
right,80,100,80,40,30,20,100,20,1.0,False,0.621,0
right,20,20,100,20,30,60,20,0,0.1,False,2.136,0
left,80,0,80,0,60,0,0,80,0.1,False,1.404,0
left,40,20,100,20,60,60,100,20,1.0,False,1.428,0
left,80,100,40,60,30,0,20,0,0.1,False,1.42,0
right,100,0,0,100,90,80,60,100,0.1,False,0.906,0
right,80,100,80,40,30,20,100,20,1.0,False,0.591,0
left,60,100,60,60,60,40,80,20,0.6,False,1.447,0
right,20,0,80,40,60,20,60,60,1.0,False,2.242,0
right,60,100,80,0,30,40,100,20,0.8,False,0.568,0
left,60,80,60,40,30,80,100,20,0.8,False,1.385,0
left,20,80,100,40,30,40,100,0,1.0,False,1.424,0
left,60,100,80,40,30,20,100,20,0.4,False,1.213,0
right,60,100,80,20,30,100,100,40,0.8,False,1.564,0
right,80,100,80,20,60,20,100,20,1.0,False,2.054,0
right,60,80,80,40,90,0,80,20,1.0,False,1.479,0
right,100,100,80,20,30,20,100,20,0.8,False,0.612,0
right,80,100,80,40,30,20,0,40,0.8,False,0.72,0
right,60,100,80,0,30,40,100,20,0.8,False,0.597,0
right,20,100,80,40,60,60,100,20,0.8,False,1.769,0
left,60,100,60,80,30,40,60,80,0.8,False,0.578,0
left,100,100,100,40,60,0,80,80,0.8,False,1.387,0
left,60,100,80,100,-90,20,100,20,0.6,False,1.416,0
left,60,100,80,0,30,60,80,20,1.0,False,1.447,0
left,60,100,60,20,30,80,80,20,1.0,False,1.517,0
right,40,0,100,20,60,0,60,80,1.0,False,1.823,0
left,40,80,40,60,30,80,100,20,0.8,False,1.338,0
left,60,100,60,40,0,20,0,60,0.2,False,1.527,0
left,40,20,80,20,60,20,100,20,0.6,False,1.364,0
right,40,100,80,60,60,60,80,0,0.6,False,2.33,0
left,60,100,60,80,30,40,60,80,0.8,False,0.582,0
right,20,0,100,60,60,40,100,0,0.4,False,1.101,0
right,60,100,60,0,30,40,100,0,0.8,False,2.242,0
left,60,0,40,40,0,20,0,80,0.4,False,1.509,0
left,80,100,40,100,30,20,60,0,0.8,False,1.312,0
right,60,100,60,60,0,40,40,60,1.0,False,0.75,0
right,0,0,40,40,30,20,0,80,0.1,False,0.782,0
right,60,100,60,40,-30,0,80,60,0.2,False,1.759,0
left,20,0,80,20,60,40,100,40,0.6,False,1.353,0
left,60,0,0,20,30,40,60,20,0.8,False,1.457,0
right,60,100,80,40,0,60,80,20,0.8,False,0.936,0
left,100,40,80,0,30,20,100,40,0.6,False,1.487,0
left,60,100,60,80,30,40,60,80,0.8,False,1.932,0
left,20,0,80,40,60,40,80,20,0.6,False,1.357,0
right,60,0,40,0,30,40,60,20,1.0,False,0.89,0
right,40,100,80,40,0,0,100,80,0.1,False,0.787,0
left,80,100,80,60,30,40,100,0,0.1,False,1.102,0
left,60,100,60,40,0,20,40,60,1.0,False,1.76,0
right,60,40,40,80,0,20,20,100,0.4,False,1.68,0
left,60,80,60,80,0,20,60,60,0.6,False,1.54,0
right,40,100,80,0,60,20,100,0,0.6,False,1.129,0
right,80,100,40,100,30,40,60,0,0.8,False,1.535,0
left,80,100,80,0,30,60,100,20,0.6,False,1.405,0
right,40,100,40,60,-30,40,40,60,1.0,False,0.881,0
right,40,100,80,40,0,0,100,80,0.1,False,2.199,0
left,60,100,80,40,60,60,60,80,1.0,False,1.37,0
left,60,100,40,80,30,40,0,80,0.8,False,1.698,0
left,100,80,80,60,0,40,80,20,0.1,False,1.44,0
right,40,100,20,60,-30,20,40,40,1.0,False,0.827,0
right,40,60,20,100,-30,40,20,100,0.4,False,1.009,0
right,40,80,80,20,0,20,0,100,0.8,False,0.792,0
left,60,60,80,0,60,20,100,80,0.8,False,1.359,0
right,60,0,40,60,-30,60,40,80,1.0,False,0.729,0
right,40,60,20,80,30,60,80,0,0.8,False,0.823,0
right,60,100,40,60,0,60,40,60,1.0,False,1.995,0
left,40,0,0,20,30,20,60,60,1.0,False,1.871,0
