feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,20,20,60,0,90,0,20,100,1.0,False,1.378,0
right,0,100,20,80,30,100,80,100,0.6,False,0.936,0
right,60,0,20,60,30,40,80,60,0.1,False,1.016,0
right,60,100,100,20,0,40,0,60,0.2,False,1.927,0
left,80,60,60,20,60,0,40,60,0.6,False,1.387,0
left,100,80,60,0,90,60,100,20,1.0,False,1.373,0
right,40,0,60,40,-30,40,20,80,0.4,False,1.294,0
right,40,0,0,100,0,40,100,0,0.4,False,2.17,0
left,80,80,0,20,90,20,100,20,0.6,False,1.358,0
right,60,40,40,20,60,100,40,0,0.1,False,2.015,0
left,40,40,80,80,-90,20,20,80,0.4,False,0.969,0
left,0,100,100,100,-60,80,0,0,0.8,False,0.706,0
left,20,0,0,80,90,80,60,60,0.2,False,1.458,0
right,80,40,80,60,-30,100,60,20,0.8,False,0.995,0
left,40,60,0,40,30,60,100,60,0.1,False,1.381,0
right,80,80,20,40,30,40,100,40,0.8,False,1.493,0
left,60,80,60,0,-30,20,40,80,1.0,False,1.545,0
left,0,80,80,60,-60,80,60,0,0.2,False,1.049,0
right,100,60,100,100,30,100,40,0,0.6,False,1.672,0
right,100,80,60,80,-60,40,100,60,0.1,False,0.705,0
left,40,100,40,0,-90,40,80,20,1.0,False,1.378,0
right,20,80,60,100,-90,0,60,80,1.0,False,0.871,0
right,60,100,0,20,0,40,80,0,0.6,False,0.652,0
left,80,60,0,20,60,0,40,100,0.8,False,1.426,0
left,60,100,80,80,30,0,60,20,0.6,False,1.276,0
left,100,60,80,20,60,40,0,20,0.2,False,1.369,0
right,20,20,0,60,60,100,40,40,0.2,False,2.359,0
right,100,100,0,0,-60,0,60,40,0.8,False,0.709,0
left,60,0,100,20,0,40,40,100,0.2,False,1.33,0
right,100,80,100,60,-30,20,20,0,0.4,False,1.965,0
left,80,40,20,40,-30,100,20,80,0.4,False,0.869,0
left,40,0,40,40,90,20,20,60,0.2,False,1.371,0
right,40,100,80,20,-60,60,60,20,0.1,False,1.957,0
right,0,20,20,0,90,40,40,80,0.6,False,1.769,0
right,100,40,60,100,0,40,60,80,0.4,False,0.594,0
left,0,80,100,60,-30,60,40,60,0.8,False,0.743,0
left,20,60,40,80,-60,60,0,100,1.0,False,0.954,0
left,0,80,20,20,60,0,100,40,0.2,False,1.487,0
right,40,40,60,40,30,80,80,100,0.1,False,0.828,0
right,0,60,40,100,60,100,20,80,0.1,False,1.977,0
right,100,40,80,80,30,0,60,60,1.0,False,0.641,0
right,20,40,40,20,60,20,0,0,1.0,False,0.756,0
left,80,0,20,60,30,0,80,40,1.0,False,1.355,0
left,60,20,0,0,90,40,100,80,0.8,False,2.054,0
right,40,80,60,80,-90,60,60,20,0.8,False,1.939,0
left,60,60,20,100,30,60,0,100,0.6,False,1.339,0
left,100,60,60,20,60,100,100,80,0.1,False,1.506,0
right,100,20,0,80,-90,60,40,40,1.0,False,0.906,0
right,20,80,60,40,90,60,40,100,0.6,False,0.722,0
left,20,80,100,80,-90,40,80,80,0.2,False,0.924,0
right,100,60,60,100,0,80,40,100,1.0,False,1.861,0
left,40,40,100,40,-60,0,20,0,1.0,False,1.355,0
right,40,40,80,0,60,40,40,0,0.8,False,2.072,0
left,60,0,20,60,-90,60,80,100,0.6,False,1.088,0
right,0,100,20,40,30,80,20,20,0.8,False,1.831,0
left,20,80,80,40,-60,60,0,20,1.0,False,0.921,0
right,0,60,40,60,-90,0,40,20,0.1,False,0.925,0
left,80,40,20,0,-30,0,20,60,1.0,False,1.569,0
left,80,40,20,0,60,0,20,100,1.0,False,1.408,0
right,80,100,40,0,0,20,60,0,1.0,False,2.002,0
left,60,20,80,80,-60,40,80,60,0.1,False,1.421,0
right,100,40,60,80,90,80,80,80,0.6,False,0.809,0
left,100,80,60,80,30,0,80,20,0.1,False,1.096,0
right,60,20,80,100,90,80,100,100,0.4,False,1.358,0
right,40,20,20,60,60,100,0,60,0.6,False,1.914,0
left,80,60,0,0,-60,20,100,0,0.1,False,1.387,0
left,40,100,80,80,0,100,80,40,0.4,False,0.931,0
right,20,60,0,20,-60,60,20,80,0.2,False,0.803,0
right,20,60,40,40,30,20,100,60,0.8,False,1.808,0
right,20,60,80,40,-60,80,40,40,0.8,False,0.96,0
left,80,0,60,40,90,20,40,0,1.0,False,1.386,0
left,20,80,20,20,60,40,80,60,1.0,False,1.429,0
right,80,40,100,40,-30,0,20,100,0.1,False,0.785,0
right,60,80,100,0,-30,60,40,60,0.4,False,0.757,0
left,0,80,100,80,-90,80,60,40,0.6,False,0.934,0
left,60,40,100,20,-90,40,0,20,0.2,False,1.484,0
right,0,100,0,20,-90,20,60,100,0.8,False,0.782,0
left,60,80,80,40,60,0,100,80,0.6,False,1.408,0
right,80,20,100,0,0,60,100,60,0.2,False,0.871,0
left,20,0,100,0,-30,80,80,0,0.1,False,1.396,0
left,60,0,40,80,60,80,100,80,0.2,False,1.543,0
right,20,20,40,0,0,100,40,40,0.2,False,0.96,0
left,100,100,20,20,-90,0,60,80,1.0,False,1.514,0
right,40,0,0,80,30,40,60,100,0.4,False,0.87,0
right,100,80,60,40,-90,100,60,40,0.4,False,2.072,0
left,80,20,20,80,-90,20,80,80,0.2,False,1.543,0
left,60,40,100,40,0,100,80,100,0.6,False,1.386,0
right,100,60,100,20,30,60,40,60,0.8,False,1.65,0
right,100,0,0,20,0,0,100,80,0.1,False,0.779,0
right,0,60,80,100,0,60,40,40,0.2,False,1.165,0
left,60,20,0,40,30,80,20,80,0.8,False,1.348,0
left,20,40,20,0,60,60,80,40,0.8,False,1.454,0
left,80,20,100,20,90,80,60,40,0.8,False,1.388,0
left,20,0,20,20,-60,100,80,40,0.6,False,1.452,0
right,100,0,0,20,30,80,100,0,0.4,False,2.041,0
left,60,100,40,60,-60,60,0,40,0.4,False,0.929,0
right,0,20,80,40,-60,0,40,20,0.4,False,0.851,0
right,0,20,60,100,30,0,60,0,0.6,False,0.764,0
right,0,0,80,20,-30,0,100,100,0.2,False,0.705,0
left,60,40,0,80,-60,80,100,40,0.1,False,1.385,0
left,80,80,80,60,0,100,20,20,0.1,False,1.43,0
right,40,20,20,80,90,60,80,60,0.6,False,0.759,0
right,60,20,20,100,30,100,100,0,0.8,False,1.741,0
left,20,100,80,60,-30,80,100,40,0.8,False,1.487,0
right,40,80,80,100,-60,100,60,20,0.2,False,0.774,0
right,60,40,100,0,0,40,0,0,0.2,False,1.724,0
left,40,20,40,80,90,40,0,60,0.1,False,1.427,0
left,0,60,40,100,30,100,80,100,0.6,False,1.372,0
left,40,60,40,60,60,40,60,40,0.4,False,1.354,0
right,40,80,40,0,-30,0,100,0,0.8,False,1.19,0
left,20,60,100,60,0,60,20,20,0.1,False,1.387,0
right,40,20,80,100,-60,40,80,20,0.8,False,1.478,0
right,0,60,60,0,-30,80,100,80,0.2,False,1.15,0
left,80,100,100,0,-90,100,60,0,0.6,False,1.115,0
left,80,100,20,20,90,40,40,60,0.8,False,1.338,0
right,60,40,20,20,30,80,40,80,0.2,False,2.168,0
right,100,100,40,0,60,20,100,40,0.8,False,1.181,0
left,0,80,60,40,90,0,20,60,0.8,False,1.332,0
right,20,20,40,40,60,20,100,80,0.6,False,1.537,0
left,100,80,20,60,-30,40,100,40,1.0,False,1.454,0
right,80,100,20,40,60,100,0,0,0.1,False,1.986,0
right,80,100,100,80,90,60,20,40,0.4,False,1.505,0
left,100,0,80,60,-90,0,0,20,0.2,False,1.398,0
left,0,80,100,60,-60,20,60,0,1.0,False,1.379,0
right,80,60,0,100,30,80,80,20,0.1,False,0.911,0
left,80,20,0,20,90,20,20,80,0.6,False,1.633,0
right,40,0,0,100,90,40,20,100,0.1,False,0.849,0
left,40,0,0,60,30,60,20,60,0.8,False,1.32,0
left,60,20,60,40,90,60,60,20,0.4,False,1.521,0
right,0,80,60,80,90,20,40,100,0.8,False,1.687,0
right,80,100,40,40,-90,20,100,60,1.0,False,1.803,0
right,0,60,20,100,60,40,40,60,1.0,False,2.226,0
left,80,60,0,20,-90,80,0,40,0.1,False,0.536,0
left,0,40,40,80,0,40,60,20,1.0,False,1.55,0
right,20,100,40,60,-90,0,0,80,1.0,False,0.74,0
left,100,80,60,60,60,80,100,20,1.0,False,1.479,0
left,100,0,0,60,-30,0,100,40,0.4,False,1.503,0
right,40,60,20,0,-30,60,40,80,0.8,False,0.864,0
right,0,0,60,40,-60,60,0,60,0.2,False,1.078,0
left,100,80,20,0,-30,0,0,80,0.4,False,1.503,0
left,80,60,80,60,-90,40,20,20,1.0,False,1.408,0
right,100,100,20,100,-30,80,40,40,1.0,False,1.389,0
left,0,40,40,100,30,20,100,0,0.4,False,1.342,0
right,100,20,0,80,-60,20,100,0,0.1,False,1.746,0
right,0,60,80,0,-30,20,0,0,0.6,False,1.078,0
left,0,80,0,100,-30,100,0,0,0.4,False,0.485,1
right,60,0,40,80,90,20,0,60,0.1,False,1.175,0
right,80,100,100,80,-60,100,80,60,0.6,False,0.852,0
left,20,40,20,80,-30,100,20,80,0.2,False,0.933,0
left,20,20,40,0,0,100,0,80,0.4,False,1.344,0
right,20,20,40,20,-90,80,20,60,0.1,False,1.089,0
left,60,60,60,20,-60,60,60,60,0.4,False,1.521,0
right,80,0,80,60,-90,100,80,100,0.8,False,0.778,0
right,20,80,60,100,-60,0,80,20,0.2,False,0.763,0
left,0,80,60,80,-30,40,80,80,0.8,False,1.423,0
right,60,20,60,100,-30,60,60,100,0.1,False,0.772,0
left,80,100,40,0,-30,80,80,60,0.6,False,1.56,0
left,100,60,40,60,-60,60,40,100,1.0,False,0.976,0
right,100,100,40,40,0,80,100,60,0.2,False,1.953,0
right,60,40,40,20,30,80,20,20,0.8,False,2.213,0
left,20,80,100,40,60,100,60,20,0.1,False,1.343,0
left,100,60,20,20,30,0,80,100,0.4,False,2.023,0
left,100,20,80,60,30,60,100,100,0.2,False,1.461,0
left,80,60,100,80,60,40,20,0,0.2,False,1.441,0
right,100,100,40,60,30,60,80,80,0.1,False,1.679,0
left,60,20,80,60,90,40,100,40,1.0,False,1.536,0
left,100,60,100,80,0,80,40,100,0.8,False,1.347,0
right,100,100,60,40,-30,80,100,100,0.2,False,0.78,0
left,100,100,80,40,30,60,80,20,0.2,False,1.712,0
right,40,20,40,40,-30,0,100,100,1.0,False,0.934,0
right,60,40,100,40,30,0,20,80,1.0,False,0.67,0
right,60,40,0,20,0,40,60,40,0.2,False,1.522,0
right,60,40,20,20,0,20,60,0,0.8,False,1.577,0
right,20,80,40,100,60,80,60,0,0.2,False,1.892,0
left,60,80,0,0,0,0,0,20,0.6,False,1.402,0
left,40,100,0,40,0,20,0,0,0.4,False,1.393,0
left,60,20,40,0,60,20,40,40,0.2,False,1.409,0
right,60,40,60,20,0,40,40,20,0.2,False,0.831,0
right,80,80,20,0,-60,80,100,100,0.6,False,0.731,0
left,40,20,80,100,30,20,100,40,0.4,False,1.617,0
right,60,60,100,100,60,100,20,40,0.8,False,0.915,0
left,80,80,40,60,-30,40,20,40,0.4,False,1.018,0
left,60,80,60,80,-60,20,60,100,0.2,False,1.399,0
right,20,40,100,0,30,100,20,40,0.2,False,2.178,0
left,100,40,80,100,-30,80,100,20,0.1,False,1.417,0
right,0,40,80,20,-90,40,0,60,1.0,False,0.851,0
left,0,40,40,80,60,100,0,100,0.4,False,1.348,0
right,20,40,100,20,-30,100,60,80,0.1,False,0.717,0
left,40,80,80,80,30,20,80,40,0.4,False,1.275,0
left,100,60,20,60,-60,80,100,60,0.6,False,1.56,0
right,0,60,60,0,60,40,0,60,0.2,False,1.041,0
right,100,60,20,0,-90,80,20,0,0.6,False,0.79,0
left,40,80,40,20,-60,0,40,0,0.4,False,1.462,0
left,0,100,40,80,90,100,0,60,1.0,False,1.411,0
right,40,100,80,100,60,80,60,40,0.4,False,0.805,0
right,0,100,60,60,-90,80,80,20,0.8,False,0.754,0
