feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,20,60,100,20,0,100,0,0,1.0,False,0.955,0
left,0,80,60,40,90,40,80,0,0.4,False,1.086,0
right,100,40,40,80,90,100,60,100,1.0,False,0.767,0
left,40,100,60,100,60,100,100,100,0.1,False,1.11,0
left,100,80,40,80,-30,60,0,20,1.0,False,1.048,0
left,40,0,80,60,-90,80,100,60,0.2,False,0.662,0
left,20,80,80,100,-30,60,0,20,0.8,False,1.116,0
right,0,60,80,60,90,60,100,40,0.8,False,0.851,0
right,100,60,80,0,30,80,40,20,0.1,False,0.93,0
left,100,100,20,80,90,60,20,40,0.6,False,1.246,0
left,0,20,20,60,90,80,40,60,0.6,False,1.197,0
right,60,60,0,20,30,40,40,100,0.8,False,0.802,0
right,20,20,100,40,-60,0,80,80,0.1,False,0.85,0
right,40,0,20,80,90,100,0,0,1.0,False,0.925,0
left,20,80,60,40,-30,40,60,100,0.2,False,1.142,0
right,0,20,0,20,0,20,80,0,0.6,False,0.952,0
right,40,100,40,20,30,0,0,0,0.4,False,0.84,0
left,40,60,20,80,0,0,60,40,0.1,False,1.104,0
right,100,20,80,40,90,100,20,0,0.6,False,0.799,0
right,0,0,20,60,90,60,0,40,1.0,False,0.897,0
left,80,100,40,40,-30,80,60,20,0.2,False,1.009,0
right,40,20,60,20,-30,0,80,40,0.2,False,0.88,0
left,100,40,80,40,90,0,40,40,0.2,False,1.245,0
right,100,0,20,20,-30,0,80,80,0.4,False,0.804,0
left,40,0,40,0,0,100,40,20,1.0,False,1.167,0
left,0,40,0,0,-60,60,80,60,0.2,False,1.005,0
right,40,60,100,100,-30,0,20,0,1.0,False,0.814,0
left,0,40,60,40,-30,80,0,0,0.6,False,1.08,0
left,40,60,80,0,-60,80,0,40,0.2,False,1.011,0
left,100,0,20,0,0,40,40,20,0.8,False,1.167,0
left,40,60,80,0,-90,60,0,40,0.8,False,1.026,0
right,20,20,100,40,60,20,100,100,1.0,False,0.721,0
right,80,20,100,20,-90,60,0,60,1.0,False,0.806,0
right,80,100,60,0,0,60,80,20,0.2,False,0.959,0
left,80,60,0,0,-90,40,40,40,0.4,False,1.044,0
left,60,0,20,20,-90,0,80,40,0.6,False,1.011,0
right,100,40,0,100,30,60,40,40,0.4,False,0.766,0
left,100,0,100,20,90,60,80,40,0.4,False,1.226,0
right,60,20,60,0,-90,40,100,100,0.1,False,4.969,0
left,40,60,0,80,60,80,20,40,0.2,False,1.248,0
left,0,100,20,80,60,0,0,100,0.4,False,1.014,0
left,60,20,60,20,-60,0,40,80,0.1,False,2.864,0
left,40,0,60,0,-60,80,20,0,0.1,False,1.001,0
left,100,60,40,100,-30,20,60,80,0.8,False,0.946,0
right,20,20,100,40,-30,100,100,100,1.0,False,0.854,0
left,80,20,20,100,90,20,60,20,0.4,False,1.157,0
left,40,0,100,40,60,60,0,60,0.4,False,1.209,0
left,20,0,60,40,90,20,80,100,1.0,False,1.24,0
right,100,20,80,40,-60,40,40,100,0.2,False,0.89,0
left,40,100,100,100,0,40,60,40,0.2,False,1.101,0
right,40,60,20,0,-90,100,40,40,0.8,False,0.774,0
left,80,40,100,80,0,100,0,20,1.0,False,1.124,0
right,20,0,60,40,60,100,40,60,0.1,False,0.787,0
right,100,20,60,0,-30,0,100,100,1.0,False,4.881,0
left,80,20,100,0,30,0,60,40,0.2,False,1.137,0
right,40,40,40,40,90,100,40,60,0.2,False,0.791,0
right,60,40,60,100,0,20,60,100,0.6,False,1.041,0
left,60,40,0,80,-90,0,0,60,0.4,False,1.057,0
right,80,60,20,60,30,100,20,100,0.6,False,0.837,0
left,100,80,20,20,-30,80,100,60,0.2,False,1.103,0
right,40,20,100,60,90,60,60,60,0.2,False,0.907,0
left,40,40,20,40,0,100,20,20,0.8,False,1.096,0
right,40,80,60,100,30,20,60,40,0.8,False,0.868,0
right,80,80,40,100,60,60,20,80,0.2,False,0.91,0
left,100,40,100,80,60,100,0,40,0.1,False,1.203,0
left,20,100,80,0,-60,0,100,100,0.2,False,0.918,0
right,60,0,60,80,0,100,100,0,1.0,False,0.889,0
right,20,20,60,60,0,20,60,80,0.8,False,1.048,0
right,60,40,40,100,60,0,40,100,0.1,False,0.749,0
right,80,20,100,0,-30,60,0,20,0.1,False,0.812,0
left,0,80,40,0,-90,0,60,40,0.6,False,0.862,0
right,0,0,0,100,-30,20,80,20,0.1,False,0.891,0
right,20,80,80,40,0,60,40,20,0.1,False,0.854,0
right,40,100,60,60,90,0,20,20,0.1,False,0.88,0
left,60,100,60,40,-90,100,100,40,0.6,False,1.053,0
right,40,100,40,100,-30,80,60,100,1.0,False,0.894,0
left,80,0,20,20,-60,60,60,100,0.2,False,1.006,0
right,60,100,40,80,30,20,20,20,0.8,False,0.856,0
right,80,40,0,80,90,20,100,80,1.0,False,0.853,0
right,0,80,0,40,60,80,20,80,0.8,False,0.904,0
left,20,0,100,0,30,0,60,60,0.6,False,1.102,0
right,80,80,100,80,0,40,100,0,0.6,False,0.985,0
right,20,100,80,80,90,80,0,80,0.4,False,0.763,0
left,100,80,60,40,90,100,40,100,1.0,False,1.15,0
left,80,0,20,100,-30,80,0,60,0.1,False,1.092,0
right,100,60,0,20,0,0,40,20,1.0,False,0.885,0
right,60,40,100,80,-90,40,60,0,1.0,False,0.898,0
right,100,100,100,60,30,100,60,40,0.2,False,0.794,0
right,100,100,100,80,-30,0,60,20,1.0,False,0.851,0
right,80,20,20,20,-30,60,0,100,0.8,False,0.867,0
right,40,100,80,100,-90,0,80,20,0.8,False,0.831,0
right,20,60,0,80,-30,20,60,60,0.6,False,1.079,0
left,40,100,60,40,-30,80,60,100,0.2,False,1.07,0
left,20,0,0,100,-60,20,0,80,0.6,False,1.24,0
left,40,20,100,0,30,0,20,0,0.1,False,1.113,0
right,80,60,40,40,-60,100,40,100,0.4,False,0.819,0
left,100,40,0,40,90,40,80,0,0.2,False,1.155,0
left,100,60,80,60,0,100,0,80,0.2,False,1.073,0
left,0,40,80,80,60,20,0,80,0.1,False,1.171,0
left,20,40,0,60,-60,60,80,100,0.1,False,1.275,0
right,0,40,60,60,-90,20,40,80,0.6,False,0.687,0
left,0,20,20,60,-60,20,80,60,0.1,False,1.043,0
right,60,80,20,0,-90,40,100,80,1.0,False,4.975,0
left,60,80,40,60,-30,40,0,40,1.0,False,1.114,0
left,80,80,80,20,60,80,100,40,0.8,False,1.181,0
left,60,20,40,40,60,0,20,20,0.6,False,1.108,0
left,0,80,60,40,0,20,20,20,0.4,False,1.066,0
right,80,20,20,100,0,20,20,60,1.0,False,0.94,0
right,20,0,40,0,30,20,100,80,0.8,False,0.811,0
left,40,80,20,80,-30,40,60,20,0.2,False,1.258,0
right,0,100,40,0,60,60,60,0,0.6,False,0.765,0
left,60,100,100,80,-90,20,60,20,1.0,False,0.893,0
right,20,80,20,40,90,60,80,0,0.2,False,0.759,0
left,60,40,20,100,-90,20,20,20,0.8,False,1.027,0
left,40,100,60,20,-30,0,60,100,0.4,False,0.991,0
right,100,60,0,20,30,60,60,0,0.4,False,0.868,0
right,100,0,60,60,30,60,80,60,0.8,False,0.73,0
right,100,100,60,20,30,80,40,100,0.8,False,0.707,0
right,20,100,20,60,0,0,60,80,1.0,False,0.884,0
left,80,40,60,60,60,0,60,0,0.2,False,1.184,0
left,0,40,60,20,0,80,20,100,0.8,False,1.122,0
left,100,20,20,20,30,0,40,20,1.0,False,1.153,0
right,100,60,20,100,60,0,40,20,0.8,False,0.91,0
left,100,40,80,0,30,60,0,100,0.6,False,1.247,0
right,40,0,0,60,90,40,100,100,0.6,False,0.807,0
right,100,60,100,0,-90,20,40,0,0.1,False,0.815,0
right,100,80,100,20,90,60,80,80,0.8,False,0.727,0
right,60,0,100,40,90,0,40,60,0.4,False,0.748,0
left,0,80,80,80,0,40,40,60,1.0,False,1.076,0
right,60,80,100,40,0,0,80,60,0.6,False,1.092,0
right,80,40,0,40,30,0,60,80,1.0,False,0.824,0
left,80,20,20,20,-30,20,20,80,0.1,False,1.242,0
right,60,60,100,80,60,40,80,100,0.8,False,0.786,0
right,0,60,100,20,-60,100,80,0,0.2,False,0.74,0
right,40,80,100,0,30,80,80,100,0.1,False,0.888,0
left,80,80,40,0,-90,0,100,80,0.8,False,2.825,0
left,0,40,40,100,-60,100,100,0,0.4,False,1.052,0
right,0,40,40,20,60,20,20,100,0.6,False,0.77,0
left,40,0,80,0,90,0,100,80,0.6,False,1.078,0
left,60,40,0,40,0,20,0,100,0.4,False,1.241,0
left,100,100,80,60,0,60,20,40,0.6,False,1.079,0
left,100,80,40,100,-90,0,100,20,1.0,False,1.055,0
right,100,80,0,20,-90,0,20,100,0.2,False,5.04,0
left,60,20,40,0,60,0,0,40,0.8,False,1.108,0
right,0,100,20,20,60,0,0,100,0.1,False,0.779,0
left,60,40,80,80,-30,0,0,20,1.0,False,1.048,0
left,100,60,80,80,30,40,0,80,0.6,False,1.141,0
left,20,60,40,80,-30,100,100,40,0.8,False,1.039,0
left,100,100,80,40,30,100,20,20,0.4,False,1.227,0
right,40,40,60,0,60,80,100,100,0.8,False,0.715,0
left,80,60,60,60,30,100,20,80,1.0,False,1.2,0
left,80,60,80,40,-90,60,100,40,1.0,False,1.144,0
right,60,40,40,80,90,20,60,0,0.1,False,0.912,0
left,80,20,100,60,-60,40,0,0,0.4,False,1.072,0
left,20,100,80,20,60,60,40,20,0.4,False,1.219,0
left,20,0,20,40,-30,100,80,0,0.6,False,1.112,0
left,60,60,0,40,-60,100,40,100,1.0,False,1.16,0
left,60,0,40,100,-60,0,40,40,0.6,False,1.062,0
left,80,100,100,40,90,80,60,80,0.8,False,1.229,0
left,20,100,100,100,-30,20,40,20,0.1,False,1.133,0
left,20,80,40,60,-90,80,40,0,1.0,False,9999.0,0
right,0,60,60,40,-30,20,0,0,0.6,False,0.974,0
right,80,100,20,60,-30,40,60,0,1.0,False,0.857,0
left,0,100,80,0,90,40,0,80,0.6,False,1.225,0
right,100,40,0,20,-90,20,60,0,0.6,False,0.792,0
left,60,20,100,40,60,40,100,60,0.1,False,1.163,0
left,40,0,0,60,0,20,20,20,0.8,False,1.028,0
right,20,80,80,0,-30,0,20,20,0.2,False,0.79,0
left,40,60,80,100,30,80,100,80,0.6,False,1.118,0
right,80,0,80,80,-60,20,0,80,0.8,False,0.911,0
right,0,60,80,0,0,40,20,40,1.0,False,0.937,0
right,40,40,80,20,90,100,20,40,0.6,False,0.757,0
left,100,20,100,20,-60,0,80,20,0.2,False,1.018,0
left,0,100,80,0,60,100,60,80,0.6,False,1.184,0
left,0,20,100,40,-60,0,80,20,0.1,False,1.058,0
left,20,20,60,60,90,20,100,60,0.6,False,1.174,0
left,0,0,100,100,-60,80,100,100,0.2,False,1.031,0
right,20,80,0,80,30,60,20,100,1.0,False,0.895,0
right,80,100,80,20,-30,100,100,40,0.4,False,0.851,0
right,20,0,60,60,-90,100,80,20,0.6,False,0.756,0
left,0,0,0,60,60,0,0,40,0.6,False,2.6,0
right,80,100,40,20,-60,40,20,100,0.2,False,0.749,0
right,60,100,0,20,60,40,100,100,0.1,False,0.837,0
right,40,0,40,0,30,80,40,60,1.0,False,0.914,0
left,40,0,60,0,-60,100,100,0,1.0,False,1.241,0
right,60,0,0,100,60,60,40,80,0.1,False,0.8,0
left,80,80,20,100,-90,40,20,40,1.0,False,1.096,0
right,60,60,80,100,0,80,40,100,0.6,False,0.928,0
left,60,80,100,0,30,40,40,100,1.0,False,1.229,0
left,100,80,0,100,-30,40,40,60,0.8,False,1.063,0
right,80,40,0,40,90,60,80,60,0.1,False,0.937,0
left,100,0,100,20,0,20,80,80,1.0,False,1.111,0
left,0,60,100,80,-30,0,0,20,0.2,False,1.058,0
left,40,40,100,100,90,60,60,40,0.8,False,1.198,0
left,60,40,60,60,90,60,20,0,0.1,False,1.082,0
left,40,100,0,60,60,20,100,40,0.4,False,1.222,0
