feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,40,20,60,0,30,40,20,20,0.2,False,1.045,0
left,20,80,40,60,30,40,80,60,0.2,False,1.469,0
left,0,80,20,60,90,40,40,20,0.4,False,1.399,0
right,40,100,60,100,0,100,0,0,1.0,False,0.833,0
left,60,60,20,100,-60,60,20,80,0.4,False,1.02,0
left,60,0,100,20,-90,100,40,100,0.6,False,0.851,0
right,40,40,60,60,60,20,0,80,0.4,False,0.845,0
right,0,80,80,40,-60,80,0,40,0.4,False,1.415,0
left,0,60,100,100,-60,20,60,80,0.2,False,1.734,0
left,80,20,20,100,0,100,80,0,1.0,False,1.486,0
right,80,0,0,40,-30,100,0,0,0.1,False,1.972,0
right,20,80,80,20,90,40,60,100,0.4,False,0.736,0
right,60,40,80,60,-90,0,100,20,0.1,False,0.747,0
right,0,20,100,0,30,60,20,40,0.6,False,1.802,0
left,20,80,0,20,0,100,20,20,0.4,False,1.345,0
left,20,20,60,0,90,0,20,100,1.0,False,1.553,0
right,0,100,20,80,30,100,80,100,0.6,False,0.813,0
right,60,0,20,60,30,40,80,60,0.1,False,0.66,0
right,60,100,100,20,0,40,0,60,0.2,False,2.039,0
left,80,60,60,20,60,0,40,60,0.6,False,1.416,0
left,100,80,60,0,90,60,100,20,1.0,False,1.478,0
right,40,0,60,40,-30,40,20,80,0.4,False,1.657,0
right,40,0,0,100,0,40,100,0,0.4,False,0.764,0
left,80,80,0,20,90,20,100,20,0.6,False,1.356,0
right,60,40,40,20,60,100,40,0,0.1,False,1.524,0
left,40,40,80,80,-90,20,20,80,0.4,False,1.08,0
left,0,100,100,100,-60,80,0,0,0.8,False,0.527,0
left,20,0,0,80,90,80,60,60,0.2,False,1.436,0
right,80,40,80,60,-30,100,60,20,0.8,False,0.822,0
left,40,60,0,40,30,60,100,60,0.1,False,1.517,0
right,80,80,20,40,30,40,100,40,0.8,False,0.819,0
left,60,80,60,0,-30,20,40,80,1.0,False,1.436,0
left,0,80,80,60,-60,80,60,0,0.2,False,1.069,0
right,100,60,100,100,30,100,40,0,0.6,False,2.46,0
right,100,80,60,80,-60,40,100,60,0.1,False,0.716,0
left,40,100,40,0,-90,40,80,20,1.0,False,1.045,0
right,20,80,60,100,-90,0,60,80,1.0,False,0.799,0
right,60,100,0,20,0,40,80,0,0.6,False,0.422,1
left,80,60,0,20,60,0,40,100,0.8,False,1.337,0
left,60,100,80,80,30,0,60,20,0.6,False,0.966,0
left,100,60,80,20,60,40,0,20,0.2,False,1.389,0
right,20,20,0,60,60,100,40,40,0.2,False,2.253,0
right,100,100,0,0,-60,0,60,40,0.8,False,0.742,0
left,60,0,100,20,0,40,40,100,0.2,False,1.373,0
right,100,80,100,60,-30,20,20,0,0.4,False,1.004,0
left,80,40,20,40,-30,100,20,80,0.4,False,0.874,0
left,40,0,40,40,90,20,20,60,0.2,False,1.367,0
right,40,100,80,20,-60,60,60,20,0.1,False,0.975,0
right,0,20,20,0,90,40,40,80,0.6,False,1.514,0
right,100,40,60,100,0,40,60,80,0.4,False,1.255,0
left,0,80,100,60,-30,60,40,60,0.8,False,0.881,0
left,20,60,40,80,-60,60,0,100,1.0,False,0.943,0
left,0,80,20,20,60,0,100,40,0.2,False,1.369,0
right,40,40,60,40,30,80,80,100,0.1,False,0.724,0
right,0,60,40,100,60,100,20,80,0.1,False,2.022,0
right,100,40,80,80,30,0,60,60,1.0,False,2.22,0
right,20,40,40,20,60,20,0,0,1.0,False,1.033,0
left,80,0,20,60,30,0,80,40,1.0,False,1.492,0
left,60,20,0,0,90,40,100,80,0.8,False,2.01,0
right,40,80,60,80,-90,60,60,20,0.8,False,1.915,0
left,60,60,20,100,30,60,0,100,0.6,False,1.34,0
left,100,60,60,20,60,100,100,80,0.1,False,1.4,0
right,100,20,0,80,-90,60,40,40,1.0,False,0.828,0
right,20,80,60,40,90,60,40,100,0.6,False,0.754,0
left,20,80,100,80,-90,40,80,80,0.2,False,1.403,0
right,100,60,60,100,0,80,40,100,1.0,False,1.634,0
left,40,40,100,40,-60,0,20,0,1.0,False,1.414,0
right,40,40,80,0,60,40,40,0,0.8,False,2.199,0
left,60,0,20,60,-90,60,80,100,0.6,False,0.93,0
right,0,100,20,40,30,80,20,20,0.8,False,1.82,0
left,20,80,80,40,-60,60,0,20,1.0,False,1.143,0
right,0,60,40,60,-90,0,40,20,0.1,False,1.031,0
left,80,40,20,0,-30,0,20,60,1.0,False,1.561,0
left,80,40,20,0,60,0,20,100,1.0,False,1.373,0
right,80,100,40,0,0,20,60,0,1.0,False,0.87,0
left,60,20,80,80,-60,40,80,60,0.1,False,1.482,0
right,100,40,60,80,90,80,80,80,0.6,False,1.696,0
left,100,80,60,80,30,0,80,20,0.1,False,1.134,0
right,60,20,80,100,90,80,100,100,0.4,False,1.809,0
right,40,20,20,60,60,100,0,60,0.6,False,1.851,0
left,80,60,0,0,-60,20,100,0,0.1,False,1.362,0
left,40,100,80,80,0,100,80,40,0.4,False,1.074,0
right,20,60,0,20,-60,60,20,80,0.2,False,0.938,0
right,20,60,40,40,30,20,100,60,0.8,False,1.042,0
right,20,60,80,40,-60,80,40,40,0.8,False,0.671,0
left,80,0,60,40,90,20,40,0,1.0,False,1.392,0
left,20,80,20,20,60,40,80,60,1.0,False,1.429,0
right,80,40,100,40,-30,0,20,100,0.1,False,0.7,0
right,60,80,100,0,-30,60,40,60,0.4,False,0.928,0
left,0,80,100,80,-90,80,60,40,0.6,False,0.755,0
left,60,40,100,20,-90,40,0,20,0.2,False,1.695,0
right,0,100,0,20,-90,20,60,100,0.8,False,0.859,0
left,60,80,80,40,60,0,100,80,0.6,False,1.36,0
right,80,20,100,0,0,60,100,60,0.2,False,1.452,0
left,20,0,100,0,-30,80,80,0,0.1,False,1.4,0
left,60,0,40,80,60,80,100,80,0.2,False,1.435,0
right,20,20,40,0,0,100,40,40,0.2,False,1.023,0
left,100,100,20,20,-90,0,60,80,1.0,False,1.503,0
right,40,0,0,80,30,40,60,100,0.4,False,0.735,0
right,100,80,60,40,-90,100,60,40,0.4,False,0.879,0
left,80,20,20,80,-90,20,80,80,0.2,False,1.555,0
left,60,40,100,40,0,100,80,100,0.6,False,1.367,0
right,100,60,100,20,30,60,40,60,0.8,False,1.065,0
right,100,0,0,20,0,0,100,80,0.1,False,0.796,0
right,0,60,80,100,0,60,40,40,0.2,False,0.795,0
left,60,20,0,40,30,80,20,80,0.8,False,1.33,0
left,20,40,20,0,60,60,80,40,0.8,False,1.669,0
left,80,20,100,20,90,80,60,40,0.8,False,1.35,0
left,20,0,20,20,-60,100,80,40,0.6,False,1.448,0
right,100,0,0,20,30,80,100,0,0.4,False,1.885,0
left,60,100,40,60,-60,60,0,40,0.4,False,0.916,0
right,0,20,80,40,-60,0,40,20,0.4,False,0.808,0
right,0,20,60,100,30,0,60,0,0.6,False,0.862,0
right,0,0,80,20,-30,0,100,100,0.2,False,0.691,0
left,60,40,0,80,-60,80,100,40,0.1,False,1.423,0
left,80,80,80,60,0,100,20,20,0.1,False,1.424,0
right,40,20,20,80,90,60,80,60,0.6,False,1.567,0
right,60,20,20,100,30,100,100,0,0.8,False,1.286,0
left,20,100,80,60,-30,80,100,40,0.8,False,1.446,0
right,40,80,80,100,-60,100,60,20,0.2,False,0.986,0
right,60,40,100,0,0,40,0,0,0.2,False,1.825,0
left,40,20,40,80,90,40,0,60,0.1,False,1.464,0
left,0,60,40,100,30,100,80,100,0.6,False,1.622,0
left,40,60,40,60,60,40,60,40,0.4,False,1.423,0
right,40,80,40,0,-30,0,100,0,0.8,False,1.799,0
left,20,60,100,60,0,60,20,20,0.1,False,1.395,0
right,40,20,80,100,-60,40,80,20,0.8,False,0.892,0
right,0,60,60,0,-30,80,100,80,0.2,False,0.781,0
left,80,100,100,0,-90,100,60,0,0.6,False,0.933,0
left,80,100,20,20,90,40,40,60,0.8,False,1.38,0
right,60,40,20,20,30,80,40,80,0.2,False,1.927,0
right,100,100,40,0,60,20,100,40,0.8,False,1.473,0
left,0,80,60,40,90,0,20,60,0.8,False,1.331,0
right,20,20,40,40,60,20,100,80,0.6,False,1.426,0
left,100,80,20,60,-30,40,100,40,1.0,False,1.381,0
right,80,100,20,40,60,100,0,0,0.1,False,1.784,0
right,80,100,100,80,90,60,20,40,0.4,False,1.502,0
left,100,0,80,60,-90,0,0,20,0.2,False,1.386,0
left,0,80,100,60,-60,20,60,0,1.0,False,1.393,0
right,80,60,0,100,30,80,80,20,0.1,False,0.943,0
left,80,20,0,20,90,20,20,80,0.6,False,1.393,0
right,40,0,0,100,90,40,20,100,0.1,False,0.901,0
left,40,0,0,60,30,60,20,60,0.8,False,1.339,0
left,60,20,60,40,90,60,60,20,0.4,False,1.384,0
right,0,80,60,80,90,20,40,100,0.8,False,1.705,0
right,80,100,40,40,-90,20,100,60,1.0,False,1.381,0
right,0,60,20,100,60,40,40,60,1.0,False,1.174,0
left,80,60,0,20,-90,80,0,40,0.1,False,0.868,0
left,0,40,40,80,0,40,60,20,1.0,False,1.602,0
right,20,100,40,60,-90,0,0,80,1.0,False,0.922,0
left,100,80,60,60,60,80,100,20,1.0,False,1.447,0
left,100,0,0,60,-30,0,100,40,0.4,False,1.388,0
right,40,60,20,0,-30,60,40,80,0.8,False,0.946,0
right,0,0,60,40,-60,60,0,60,0.2,False,0.958,0
left,100,80,20,0,-30,0,0,80,0.4,False,1.539,0
left,80,60,80,60,-90,40,20,20,1.0,False,1.362,0
right,100,100,20,100,-30,80,40,40,1.0,False,0.652,0
left,0,40,40,100,30,20,100,0,0.4,False,1.509,0
right,100,20,0,80,-60,20,100,0,0.1,False,1.048,0
right,0,60,80,0,-30,20,0,0,0.6,False,0.864,0
left,0,80,0,100,-30,100,0,0,0.4,False,0.543,0
right,60,0,40,80,90,20,0,60,0.1,False,2.068,0
right,80,100,100,80,-60,100,80,60,0.6,False,0.805,0
left,20,40,20,80,-30,100,20,80,0.2,False,1.1,0
left,20,20,40,0,0,100,0,80,0.4,False,1.335,0
right,20,20,40,20,-90,80,20,60,0.1,False,0.802,0
left,60,60,60,20,-60,60,60,60,0.4,False,1.528,0
right,80,0,80,60,-90,100,80,100,0.8,False,0.706,0
right,20,80,60,100,-60,0,80,20,0.2,False,1.366,0
left,0,80,60,80,-30,40,80,80,0.8,False,1.449,0
right,60,20,60,100,-30,60,60,100,0.1,False,0.784,0
left,80,100,40,0,-30,80,80,60,0.6,False,1.504,0
left,100,60,40,60,-60,60,40,100,1.0,False,0.846,0
right,100,100,40,40,0,80,100,60,0.2,False,1.6,0
right,60,40,40,20,30,80,20,20,0.8,False,2.343,0
left,20,80,100,40,60,100,60,20,0.1,False,1.078,0
left,100,60,20,20,30,0,80,100,0.4,False,2.066,0
left,100,20,80,60,30,60,100,100,0.2,False,1.381,0
left,80,60,100,80,60,40,20,0,0.2,False,1.363,0
right,100,100,40,60,30,60,80,80,0.1,False,1.106,0
left,60,20,80,60,90,40,100,40,1.0,False,1.311,0
left,100,60,100,80,0,80,40,100,0.8,False,1.374,0
right,100,100,60,40,-30,80,100,100,0.2,False,0.793,0
left,100,100,80,40,30,60,80,20,0.2,False,1.435,0
right,40,20,40,40,-30,0,100,100,1.0,False,1.864,0
right,60,40,100,40,30,0,20,80,1.0,False,0.874,0
right,60,40,0,20,0,40,60,40,0.2,False,1.653,0
right,60,40,20,20,0,20,60,0,0.8,False,0.737,0
right,20,80,40,100,60,80,60,0,0.2,False,1.63,0
left,60,80,0,0,0,0,0,20,0.6,False,1.431,0
left,40,100,0,40,0,20,0,0,0.4,False,0.865,0
left,60,20,40,0,60,20,40,40,0.2,False,1.377,0
right,60,40,60,20,0,40,40,20,0.2,False,1.504,0
right,80,80,20,0,-60,80,100,100,0.6,False,0.702,0
left,40,20,80,100,30,20,100,40,0.4,False,0.989,0
right,60,60,100,100,60,100,20,40,0.8,False,1.826,0
left,80,80,40,60,-30,40,20,40,0.4,False,0.883,0
left,60,80,60,80,-60,20,60,100,0.2,False,0.9,0
right,20,40,100,0,30,100,20,40,0.2,False,2.081,0
left,100,40,80,100,-30,80,100,20,0.1,False,1.407,0
right,0,40,80,20,-90,40,0,60,1.0,False,0.892,0
left,0,40,40,80,60,100,0,100,0.4,False,1.726,0
right,20,40,100,20,-30,100,60,80,0.1,False,0.971,0
left,40,80,80,80,30,20,80,40,0.4,False,1.959,0
left,100,60,20,60,-60,80,100,60,0.6,False,1.549,0
right,0,60,60,0,60,40,0,60,0.2,False,1.951,0
right,100,60,20,0,-90,80,20,0,0.6,False,0.846,0
left,40,80,40,20,-60,0,40,0,0.4,False,1.393,0
left,0,100,40,80,90,100,0,60,1.0,False,1.355,0
right,40,100,80,100,60,80,60,40,0.4,False,0.704,0
right,0,100,60,60,-90,80,80,20,0.8,False,0.85,0
