feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
-30,right,0.8,80,80,100,100,40,20,100,0,0.8533499523623915,27.24976873397827,0
0,left,0.4,20,40,100,20,0,0,100,0,1.097672750258574,23.27176594734192,0
90,right,0.8,40,40,100,0,20,100,0,0,0.8244306633231149,26.9461510181427,0
90,right,0.2,0,80,40,60,20,40,80,0,0.7875195843997955,26.805704355239868,0
-60,right,1.0,0,80,40,100,20,80,40,0,4.669066701119727,71.17874240875244,0
30,left,1.0,100,40,20,60,60,20,60,0,1.0817916435436168,22.246407508850098,0
30,right,0.1,0,0,100,0,80,40,40,0,0.8455602691424111,27.161035537719727,0
-90,left,0.4,80,80,60,60,80,80,100,0,1.0459514861605073,23.12946510314941,0
-90,left,1.0,80,40,80,60,0,60,0,0,1.0490614190741492,23.141599416732788,0
0,right,0.2,20,60,80,0,60,60,40,0,0.9174022656208932,27.774923086166385,0
30,left,0.8,60,40,20,40,0,20,100,0,1.012936646955041,22.529252529144287,0
0,left,0.8,80,80,40,40,40,100,40,0,1.1294836697503614,23.462074756622314,0
-30,left,1.0,60,0,20,80,40,60,20,0,1.0794540781763071,70.80442714691162,0
-60,right,0.6,20,80,60,100,100,60,100,0,4.595816767663031,70.6411681175232,0
60,left,0.6,40,20,60,80,0,20,0,0,1.112703105062154,22.74208378791809,0
0,right,0.6,100,100,0,20,0,80,40,0,0.924605287167692,27.67525291442871,0
-90,left,1.0,20,100,60,100,100,100,20,0,1.147319181554527,23.226781606674194,0
-30,right,1.0,0,40,80,60,60,80,100,0,0.7946416712361168,26.97437572479248,0
-90,left,1.0,0,20,20,80,80,40,60,0,1.1047907547300797,22.732340574264526,0
0,right,0.4,0,20,80,40,80,100,0,0,0.8881257907135981,27.266109704971317,0
0,left,0.6,100,0,100,0,20,60,0,0,1.150247195919238,67.9946608543396,0
-90,left,1.0,40,0,60,100,80,0,0,0,1.047521607703927,22.9164080619812,0
-30,right,0.2,20,60,0,0,40,80,60,0,0.993917893562892,27.64029860496521,0
30,right,0.1,100,60,0,20,80,0,60,0,0.7968320452478785,26.86474609375,0
-30,right,0.1,100,60,80,80,60,100,100,0,0.8651415810497755,27.38454008102417,0
90,right,0.6,60,60,100,100,0,100,80,0,0.7432274799575449,26.91546940803528,0
90,right,0.2,60,60,60,60,40,100,60,0,0.8478553073326376,27.047138452529907,0
-30,right,0.4,80,100,0,40,100,20,60,0,0.7979625261138535,27.890726566314697,0
30,right,0.8,0,60,20,80,60,80,40,0,0.7683017229869743,26.941365003585812,0
90,left,0.1,60,80,20,100,60,20,100,0,1.078737093670391,22.41740107536316,0
0,left,0.2,40,0,60,40,60,0,20,0,1.1270265617435573,68.37402558326721,0
0,left,0.1,100,80,40,0,40,20,60,0,1.0477691779959712,68.27868986129761,0
0,left,1.0,100,0,80,60,80,100,40,0,0.8912085120393601,26.677557468414307,0
60,right,0.2,60,80,0,80,100,20,80,0,0.9131441576851792,26.632290601730347,0
-30,right,0.6,0,80,80,80,0,100,80,0,0.8741359094043728,27.450995922088623,0
60,left,1.0,20,20,40,60,20,40,0,0,1.14085589013647,22.304977893829346,0
0,right,0.4,40,80,100,100,80,20,80,0,0.9181153088405084,27.854894638061523,0
-90,right,0.2,0,100,40,40,0,100,80,0,0.9935640462796504,27.44672560691833,0
-60,right,0.6,60,20,40,40,80,80,60,0,0.9178126950701736,27.396424293518063,0
90,left,0.8,100,100,100,20,100,80,60,0,1.221320825598719,22.431824207305908,0
90,left,0.4,60,60,80,80,40,20,40,0,1.263540992949999,22.67951393127441,0
90,left,0.2,60,40,0,0,40,60,100,0,1.2096042885353273,22.61910605430603,0
90,left,0.1,0,40,100,60,60,0,0,0,1.166589406136437,22.60061907768249,0
-60,left,1.0,40,80,100,80,0,40,60,0,1.0340060158969877,23.340235471725464,0
-30,left,0.4,20,20,80,20,100,0,40,0,0.666584840481688,22.347559213638306,0
-30,right,0.8,0,20,100,0,0,80,20,0,0.7071387972531923,27.58172726631165,0
-90,left,0.6,40,60,0,40,40,80,100,0,2.599261790037072,71.22087287902832,0
-90,left,0.4,0,40,40,0,20,40,80,0,1.0534076401720969,23.254607439041138,0
-30,left,0.8,20,0,40,20,80,20,100,0,1.134549131482141,22.788710355758667,0
-90,left,1.0,40,100,40,80,100,60,40,0,1.0372264039392938,22.961010932922363,0
-60,left,0.2,80,100,100,20,40,40,80,0,1.1342836056643288,23.246114253997803,0
-60,left,0.4,80,40,100,0,80,100,40,0,1.2621604101923902,65.34784579277039,0
-60,right,0.8,60,0,20,0,20,40,20,0,0.942883569570214,27.67298936843872,0
60,right,0.6,60,80,40,0,60,0,100,0,0.7365982142832425,27.288497924804688,0
-90,right,0.2,0,0,20,60,60,60,0,0,0.9229444110057072,27.492676973342896,0
60,left,0.1,80,20,0,20,60,20,20,0,1.181870702190212,22.43865537643433,0
-30,right,0.8,100,20,80,80,0,20,0,0,0.8457929632785158,27.58225703239441,0
-60,right,0.8,80,80,0,20,60,0,60,0,0.8349465429260682,27.5711190700531,0
90,left,0.8,80,60,20,20,80,60,100,0,1.090247576280306,22.47113156318665,0
60,left,0.1,20,40,60,80,80,40,40,0,1.132108056600257,22.602328777313232,0
60,right,0.4,100,100,80,0,20,80,100,0,0.826190141534852,26.98195242881775,0
-90,left,0.4,40,60,100,100,60,20,40,0,1.076394050243496,23.276147603988647,0
-60,left,0.6,20,40,40,20,40,100,60,0,1.263624437159382,64.98921751976013,0
-90,right,1.0,100,60,20,100,0,0,80,0,0.6884149056048788,27.656280994415283,0
90,right,0.2,100,60,40,40,60,80,0,0,0.8272089707799258,26.99075579643249,0
90,right,0.4,60,40,40,20,40,0,20,0,0.8300590780890138,26.78859567642212,0
60,left,0.8,40,80,80,100,100,0,80,0,1.1970579901062652,22.635659217834476,0
-60,right,0.8,100,80,100,40,100,80,0,0,0.6909991897888774,27.315741777420044,0
-30,left,0.1,40,0,20,60,80,40,20,0,1.0807315479903417,23.124207258224487,0
-60,right,0.1,60,40,40,80,80,0,0,0,0.6768985483271555,27.38207459449768,0
90,left,1.0,20,100,40,80,40,40,20,0,1.183219258929152,22.37712073326111,0
-60,right,0.4,80,0,60,80,60,60,20,0,1.039103291148408,27.67747282981873,0
0,left,0.2,40,60,100,40,100,40,60,0,1.0753382463976429,67.92657732963562,0
30,left,0.2,100,20,60,20,60,40,80,0,1.1433695768989751,22.637978315353397,0
60,left,1.0,0,100,80,40,80,20,40,0,1.1881928602093073,22.74091744422913,0
-30,left,0.8,20,60,0,80,100,100,100,0,2.317390859618969,70.35477638244629,0
-30,left,0.1,40,60,60,0,0,60,40,0,1.132183267905297,69.91600966453552,0
-90,right,0.1,80,80,80,20,40,80,40,0,0.871886888297555,27.55536460876465,0
60,left,0.2,40,40,100,80,40,0,60,0,1.2183707177791685,22.698893308639526,0
30,left,0.6,20,0,40,20,0,0,0,0,0.988554520264193,22.71119236946106,0
-30,left,0.6,40,60,40,100,20,40,20,0,1.0609702091000786,23.334564924240112,0
30,right,0.6,60,20,80,60,80,60,60,0,0.7846189935935155,26.727614164352417,0
-90,left,0.6,80,20,0,80,20,0,20,0,1.0806140545427805,23.32376527786255,0
60,right,0.4,80,40,20,100,40,20,0,0,0.7551422960699219,27.05256700515747,0
-60,right,1.0,100,40,0,0,0,20,40,0,0.768730743049146,27.8289692401886,0
0,right,0.2,0,40,40,80,80,80,20,0,0.7785541851044241,27.826086044311523,0
-60,left,0.2,80,40,80,20,100,80,80,0,1.0484349728371587,23.41199421882629,0
30,left,0.4,20,100,0,20,80,20,100,0,1.0002299239833532,22.538207054138184,0
-60,left,1.0,100,60,20,40,20,60,80,0,1.1169202316441094,23.71874070167541,0
-90,left,0.8,20,20,40,60,60,100,60,0,1.1375094667386323,23.14486002922058,0
60,right,0.6,20,60,0,40,20,20,20,0,0.8820402677510134,27.159929990768436,0
-30,right,1.0,80,20,40,40,40,0,100,0,0.7513244450546674,27.801262855529785,0
-30,right,0.1,100,20,100,60,100,60,60,0,0.9070933158129288,27.85407376289368,0
-90,right,0.1,20,20,80,20,0,80,100,0,0.9303416757640184,26.22532558441162,0
-60,left,1.0,0,60,60,20,0,20,0,0,1.2460073456929357,24.28978204727173,0
0,left,0.2,20,0,60,100,80,100,80,0,1.0666179285657966,67.65616106987,0
-60,right,0.2,100,0,40,100,60,60,20,0,0.7860524965984441,27.65509605407715,0
30,right,1.0,20,40,100,100,100,60,0,0,0.709774664121227,27.058979034423828,0
-60,right,0.6,40,80,20,60,40,100,40,0,0.9598594493820848,27.32886552810669,0
0,right,1.0,40,100,20,80,20,80,60,0,0.8548209317053659,27.86859893798828,0
60,right,1.0,20,80,60,0,100,40,20,0,0.8896807649114222,26.88016128540039,0
-60,right,0.4,60,100,20,80,20,60,60,0,0.7053735728171894,27.703383207321167,0
-60,right,0.2,0,0,0,80,80,20,20,0,0.7088113829506575,27.435888528823853,0
-90,right,0.1,0,40,80,0,40,0,60,0,0.8056062434039235,25.849055528640747,0
60,left,0.1,60,100,40,40,0,60,0,0,1.2625267780229197,23.150047540664676,0
-90,right,0.6,60,20,0,100,40,40,60,0,0.7804126420385199,27.473864316940308,0
-30,right,1.0,100,80,100,40,20,40,20,0,0.7226100656010503,27.362922191619877,0
-90,left,0.1,100,40,60,80,60,20,100,0,1.2068248217969024,69.3993034362793,0
-30,right,0.4,0,60,100,20,80,0,80,0,0.879812334289977,27.84130597114563,0
30,left,0.4,100,60,0,60,0,60,20,0,1.2189792579682497,22.607853651046756,0
-60,left,0.4,0,80,20,0,80,60,80,0,1.141535640948091,23.2832510471344,0
0,right,0.2,80,80,40,0,100,40,100,0,0.7333076954107997,27.81322193145752,0
90,right,0.6,80,20,60,20,100,60,0,0,0.8303305729040059,27.055394887924194,0
-30,left,0.8,60,100,100,100,60,100,40,0,1.1015747637189277,24.69063138961792,0
0,left,0.4,100,20,20,60,40,0,60,0,1.0796014798911808,69.11233639717102,0
-30,right,0.6,80,40,20,60,0,100,0,0,0.6722931721481111,27.516080141067505,0
-90,left,0.6,100,40,20,40,80,100,40,0,1.1421645354942722,69.29660248756409,0
30,left,0.4,40,40,60,40,40,100,0,0,1.137223629554924,22.812132596969604,0
0,left,0.6,20,100,0,80,40,0,80,0,1.0389615513589068,23.569056749343872,0
30,left,0.6,100,80,20,20,40,80,20,0,1.2497672467990784,22.87276601791382,0
0,right,0.8,40,100,80,100,0,40,60,0,0.9906232213786176,28.084707021713257,0
30,left,0.2,60,20,40,40,100,40,40,0,1.1873622619754964,22.73110270500183,0
60,left,0.4,60,20,0,60,80,100,80,0,1.171008797603719,22.669410705566406,0
30,left,0.6,0,40,0,40,20,0,60,0,1.1830455636504615,23.006739616394043,0
90,left,0.4,100,100,0,60,0,80,60,0,1.204856272077438,22.5792236328125,0
-30,left,0.2,0,0,100,100,60,20,60,0,1.1819002395807656,23.53152728080749,0
30,right,0.2,60,80,20,0,60,100,0,0,0.7887227986462162,27.669673442840576,0
90,left,1.0,40,0,40,20,20,20,100,0,1.2247938289280806,23.688257217407227,0
90,left,0.4,40,20,20,100,0,60,100,0,1.1103955917274042,23.07527327537537,0
0,right,0.6,20,40,80,60,100,80,40,0,0.8763208141057383,28.105278253555294,0
0,right,0.8,0,40,60,80,0,40,20,0,1.0357785450466868,28.04987525939941,0
-30,left,0.2,60,60,80,20,20,100,0,0,1.0071402908273093,23.029192686080933,0
0,left,0.6,40,100,20,20,60,20,100,0,1.1009354375707687,68.91654300689697,0
30,right,0.1,100,60,80,100,20,80,100,0,0.7838647830207768,27.201861143112183,0
0,right,0.8,40,20,0,0,20,60,40,0,0.8187389129280022,27.72189140319824,0
60,right,1.0,80,0,0,60,100,60,80,0,0.8670250411398696,26.98255705833435,0
30,right,0.8,0,60,80,100,40,60,20,0,1.0286893913983692,27.178611993789676,0
0,left,0.4,80,20,80,80,100,100,0,0,1.1157351644045697,23.726491451263428,0
-90,left,0.4,40,80,0,20,0,0,80,0,1.091909131450374,23.26762890815735,0
-60,left,0.1,20,100,20,20,20,100,100,0,1.0760487120827744,24.111298084259037,0
60,right,0.2,80,60,0,100,60,0,0,0,0.8982243806571685,29.219566822052,0
60,right,0.1,0,80,80,80,0,80,60,0,0.7276148535104474,28.34057569503784,0
60,left,0.4,0,20,20,40,20,40,60,0,1.2244558973244175,23.69115948677063,0
-30,left,0.1,60,0,0,20,40,80,0,0,1.0474889832643854,23.59942030906677,0
90,right,0.2,60,20,100,0,60,100,20,0,0.8217195269089814,27.329301357269287,0
90,left,0.8,80,20,80,60,80,40,60,0,1.123795876928377,22.709056615829468,0
-60,right,1.0,20,20,100,100,60,40,80,0,0.8127383579734953,27.67804360389709,0
-30,right,0.4,20,40,80,100,40,20,60,0,0.8488984462980083,27.725237607955933,0
30,right,0.1,100,0,100,0,60,20,100,0,0.862656351708177,27.32706880569458,0
-60,left,0.8,60,60,40,100,60,40,80,0,0.9921195612370688,23.4281268119812,0
0,left,1.0,60,80,0,0,80,0,100,0,1.0700578590643013,23.62347722053528,0
90,left,0.1,80,40,20,0,40,100,100,0,1.1975475989916835,22.453885078430176,0
60,left,0.1,0,60,60,0,60,20,100,0,1.170421494146603,22.87495493888855,0
-30,left,0.6,80,60,0,40,100,60,40,0,1.1361479583860707,23.63984775543213,0
60,right,0.8,100,100,40,40,80,60,80,0,0.8865576916376109,27.613788843154907,0
60,left,0.8,100,0,20,100,100,80,20,0,1.2209592216947267,22.5764377117157,0
-60,right,0.8,0,100,40,100,100,20,20,0,0.8644791336196574,27.631685256958008,0
90,right,0.6,0,0,40,100,100,100,100,0,0.8462105208223841,26.8148033618927,0
30,left,0.2,60,0,100,60,40,20,60,0,1.2257314602561706,23.21430492401123,0
-60,left,1.0,20,100,80,60,0,80,100,0,2.512940461883458,69.92194890975952,0
90,left,0.1,20,100,100,80,20,0,20,0,1.2685643598789824,22.705507278442383,0
30,right,0.8,20,80,80,100,20,0,100,0,0.7797832265756368,27.0372896194458,0
90,right,0.2,40,60,40,100,0,100,100,0,0.8805368322394586,27.01394557952881,0
30,left,0.2,0,20,0,60,80,20,0,0,1.1284193967423175,22.75824332237244,0
-90,right,0.2,20,20,40,80,0,0,60,0,0.8924813249741664,27.92436170578003,0
0,left,0.8,100,40,80,40,20,20,80,0,1.1077889124588365,37.16014552116394,0
-30,right,1.0,80,40,60,0,40,80,60,0,0.9280795048073908,28.00460410118103,0
0,right,1.0,20,40,60,80,0,60,80,0,0.8626368405651333,27.82512736320496,0
-90,right,0.4,60,100,60,0,60,0,20,0,0.8863227609558487,27.692747592926025,0
90,left,0.6,40,80,60,0,40,20,100,0,1.1040922722769528,22.79566526412964,0
0,right,0.2,60,100,60,60,20,60,100,0,0.734020375093722,27.84127116203308,0
-90,right,0.6,40,80,20,0,80,80,40,0,0.8038607105786962,30.476316452026367,0
0,right,0.6,0,60,100,40,40,0,0,0,0.8431585826299438,28.072003841400143,0
60,left,1.0,60,100,20,40,60,40,100,0,1.1155443775416325,22.53248429298401,0
0,left,0.8,60,40,100,100,60,40,0,0,0.9974714154544164,27.138933658599854,0
90,left,0.6,0,100,20,0,80,40,100,0,1.22424077758415,22.847266674041748,0
90,left,0.4,100,40,100,40,20,20,60,0,1.1631240095179396,22.68609094619751,0
0,right,0.4,80,100,40,60,60,100,40,0,0.9720579822618592,27.995753526687626,0
60,left,0.2,40,80,40,20,60,60,100,0,1.1790003858044011,22.73898482322693,0
90,left,0.6,80,20,40,0,100,80,80,0,1.2406423815639689,22.879223823547363,0
60,right,0.4,40,100,100,80,60,40,0,0,0.73898671582453,27.08414578437805,0
-90,left,0.8,100,40,0,100,60,20,100,0,1.0217631031493295,23.666895627975464,0
90,right,0.2,20,80,40,60,0,40,40,0,0.8502010863793179,26.86805772781372,0
-30,left,0.1,80,80,60,100,80,20,20,0,1.1693238099915066,23.373502492904663,0
60,right,0.6,60,40,20,60,0,100,60,0,0.931671531237486,26.729827404022217,0
90,right,0.8,80,100,100,100,40,0,0,0,0.7810683326585445,27.27126288414001,0
30,left,0.4,40,100,40,40,0,0,0,0,1.1125668747386648,22.53576111793518,0
30,right,0.8,80,20,60,80,40,0,100,0,0.7559137383112462,27.256650924682617,0
60,left,0.4,80,60,0,40,80,80,100,0,1.1482151423206048,22.846288204193115,0
30,right,0.6,100,0,60,20,20,100,0,0,0.81078449864525,27.414985179901123,0
-60,left,0.1,0,40,20,40,100,40,100,0,1.1135770007999428,23.693032026290894,0
-30,right,0.8,20,60,60,40,100,20,0,0,0.8638759569452797,26.338101625442505,0
90,left,0.6,40,60,20,80,60,40,80,0,1.2029354370355716,22.97301268577576,0
-30,left,0.4,100,60,20,20,80,40,40,0,1.0770136351698936,66.72180700302124,0
90,right,1.0,0,0,20,100,100,0,0,0,0.713375841811667,26.88439106941223,0
-90,right,0.8,100,40,80,40,100,40,80,0,0.8587818927215808,27.69523024559021,0
-60,right,1.0,0,20,100,0,100,80,80,0,0.7933011431609677,27.616366624832157,0
30,right,0.6,40,0,40,20,60,40,20,0,0.6960003837434583,27.18733048439026,0
-90,right,0.2,0,100,0,60,20,20,40,0,0.8163969994690058,27.91648030281067,0
60,left,0.2,60,100,20,100,40,80,40,0,1.1735034864960272,22.724272966384888,0
-30,right,0.4,40,100,20,20,100,60,60,0,0.7817315920590594,27.66753435134888,0
60,right,0.8,40,0,100,60,0,80,20,0,0.7349952558041081,26.87710928916931,0
