feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,40,40,100,100,-90,20,0,0,1.0,False,0.885,0
right,20,60,80,100,-90,0,0,20,1.0,False,0.901,0
right,40,40,100,100,-90,20,0,0,1.0,False,0.758,0
right,0,60,60,80,-60,0,40,40,1.0,False,0.837,0
right,40,60,60,80,60,0,0,40,1.0,False,0.969,0
right,0,20,100,100,-90,40,0,40,0.8,False,0.801,0
left,0,40,60,80,-90,0,0,0,0.4,False,0.825,0
left,20,40,40,80,-90,0,20,0,1.0,False,1.014,0
right,40,60,60,100,-60,100,20,60,0.8,False,5.514,0
left,20,40,80,100,-30,100,20,40,0.8,False,0.937,0
right,20,0,100,100,-30,0,20,100,0.6,False,0.912,0
right,40,60,80,40,-90,40,20,40,1.0,False,0.875,0
left,0,0,80,100,-30,0,80,100,1.0,False,0.933,0
right,40,40,100,100,-90,20,0,0,1.0,False,0.826,0
right,20,80,60,0,-90,0,0,20,0.8,False,0.776,0
right,20,60,60,100,-60,0,20,20,0.6,False,5.817,0
left,40,40,60,100,30,0,0,60,0.6,False,1.192,0
left,40,40,60,100,-60,100,80,80,0.8,False,1.082,0
left,20,0,100,20,0,0,0,100,0.4,False,1.046,0
right,60,80,60,80,-30,80,20,60,0.1,False,0.819,0
left,0,20,100,20,-60,0,100,100,1.0,False,1.089,0
left,40,40,60,100,30,20,0,60,0.8,False,1.139,0
left,20,40,40,60,60,0,0,20,1.0,False,1.123,0
right,20,60,40,60,-90,20,0,20,0.6,False,0.827,0
left,0,20,20,80,-90,0,20,20,0.8,False,0.903,0
right,20,80,60,0,-90,0,0,20,0.8,False,0.874,0
right,40,100,60,80,-30,100,60,80,0.1,False,0.939,0
left,40,80,80,100,-90,0,20,0,0.6,False,1.099,0
right,40,60,60,20,-30,0,20,40,0.6,False,0.725,0
right,20,20,60,80,-60,0,40,20,0.4,False,5.862,0
left,20,20,100,20,-60,60,100,60,1.0,False,1.102,0
right,20,80,0,0,-60,0,0,20,0.8,False,0.798,0
right,20,60,60,100,-60,20,0,20,1.0,False,0.826,0
left,0,80,60,0,-60,20,0,20,0.8,False,1.155,0
left,0,40,40,60,-60,20,20,20,0.4,False,1.095,0
right,80,80,100,100,-30,0,20,40,0.6,False,0.732,0
left,40,20,20,100,30,60,100,60,0.4,False,1.109,0
right,40,60,60,20,-30,0,20,40,0.6,False,0.807,0
right,40,80,60,100,-30,100,0,0,0.4,False,5.599,0
right,20,100,0,0,60,20,0,40,0.8,False,0.907,0
left,100,40,80,60,-30,0,60,20,0.4,False,3.035,0
right,40,40,60,20,-60,20,0,40,0.6,False,0.858,0
right,100,20,60,60,-30,0,40,20,0.2,False,0.954,0
left,20,80,60,20,-30,20,0,40,0.6,False,0.921,0
right,40,100,80,80,-60,80,80,80,0.1,False,0.904,0
right,0,80,0,0,-60,0,0,100,1.0,False,0.935,0
right,40,80,0,20,-60,0,0,40,0.8,False,0.883,0
right,60,80,60,40,-30,80,80,60,1.0,False,0.836,0
right,0,20,100,20,-60,60,100,0,1.0,False,0.863,0
right,80,0,60,0,30,40,100,80,0.4,False,0.952,0
left,80,80,80,20,90,100,20,80,0.6,False,1.213,0
left,20,100,60,100,60,40,0,20,0.6,False,1.193,0
left,40,40,0,80,90,100,100,20,0.1,False,1.155,0
left,20,80,60,20,-30,0,20,60,0.4,False,1.246,0
right,40,60,60,20,-30,0,20,40,0.6,False,0.935,0
right,40,60,60,0,-30,0,20,60,0.6,False,0.986,0
left,0,100,80,20,90,100,0,80,0.6,False,1.175,0
left,0,100,40,100,-90,100,0,0,0.6,False,1.012,0
left,20,100,0,100,-90,100,60,20,0.6,False,0.426,1
right,40,60,40,20,-30,0,20,40,0.6,False,0.969,0
left,0,100,40,40,-90,100,40,80,1.0,False,0.98,0
left,20,100,0,100,-90,100,60,20,0.6,False,1.046,0
right,0,80,0,80,-90,80,40,80,0.4,False,0.783,0
left,40,100,0,80,-90,100,60,20,0.4,False,1.038,0
left,20,100,0,100,0,100,40,40,0.4,False,1.169,0
left,20,100,0,100,-90,80,80,60,0.6,False,0.954,0
right,20,100,0,100,-90,100,80,40,0.8,False,0.819,0
left,20,100,0,100,-60,0,60,0,0.6,False,1.071,0
left,20,40,20,100,90,80,60,0,0.4,False,1.204,0
left,20,100,0,100,-90,100,60,20,0.6,False,1.28,0
right,20,60,0,100,-90,80,80,0,0.8,False,0.852,0
left,80,60,0,100,-90,100,80,20,0.6,False,1.027,0
left,20,100,20,80,-90,80,60,20,0.8,False,0.99,0
right,0,80,0,80,-90,80,40,80,0.4,False,0.887,0
right,0,100,0,100,-90,60,80,80,1.0,False,0.863,0
left,0,100,0,100,-30,0,60,20,0.4,False,1.03,0
right,20,80,0,80,0,100,80,60,0.1,False,0.849,0
left,20,100,0,80,30,100,60,20,0.8,False,1.16,0
right,0,100,0,100,-90,100,60,20,0.8,False,0.767,0
left,20,100,40,80,-60,100,80,20,0.8,False,1.09,0
left,40,80,20,100,0,100,20,100,0.6,False,1.142,0
left,80,60,0,80,-90,100,80,20,0.6,False,0.944,0
left,80,40,20,80,-90,100,60,20,0.8,False,1.09,0
right,0,100,0,100,-60,80,0,80,0.1,False,0.799,0
left,40,100,0,100,90,60,80,0,0.6,False,1.184,0
right,0,100,0,100,-90,100,60,20,0.8,False,0.799,0
right,0,100,60,100,-90,100,60,0,0.2,False,0.7,0
right,40,80,0,100,90,60,80,0,0.6,False,0.793,0
right,0,80,0,20,0,80,40,20,1.0,False,0.875,0
right,20,100,20,100,-90,60,100,60,0.8,False,0.899,0
right,20,60,0,80,-30,100,60,80,0.2,False,0.981,0
left,20,100,80,100,90,60,80,20,0.6,False,1.19,0
left,20,100,0,80,-60,40,100,100,1.0,False,0.962,0
left,0,20,20,80,-60,100,20,80,0.1,False,1.087,0
left,0,100,0,100,0,0,80,20,0.2,False,1.109,0
right,20,100,0,80,-30,60,20,60,0.1,False,0.99,0
right,20,80,0,20,-60,60,100,60,0.1,False,0.893,0
right,0,100,60,100,-90,100,60,0,0.2,False,0.746,0
right,20,60,0,80,-30,100,40,20,0.2,False,0.879,0
right,40,40,40,60,-30,100,60,80,0.2,False,0.75,0
right,80,80,0,20,0,100,40,40,0.2,False,0.895,0
left,40,40,80,40,0,80,100,20,0.4,False,1.12,0
left,0,80,0,60,-30,80,0,20,1.0,False,1.304,0
right,20,80,60,80,0,60,40,60,0.1,False,0.942,0
right,20,100,0,100,-90,60,80,60,0.4,False,0.886,0
left,20,60,80,60,60,80,100,40,0.6,False,1.085,0
right,20,80,0,80,-30,100,40,80,0.1,False,0.816,0
left,0,100,0,100,-90,80,100,40,1.0,False,1.059,0
right,100,100,100,100,60,100,80,20,0.1,False,0.823,0
right,0,100,60,100,-90,100,60,0,0.2,False,0.877,0
left,20,60,60,40,60,80,0,60,0.6,False,1.19,0
left,0,100,40,80,-60,0,20,0,1.0,False,0.952,0
left,20,80,60,60,60,40,40,60,0.1,False,1.133,0
left,100,100,100,100,30,80,60,20,0.1,False,1.206,0
right,40,60,80,40,90,100,100,40,0.8,False,0.826,0
left,20,60,60,100,-90,40,80,0,0.1,False,0.796,0
left,20,80,100,80,60,100,100,40,0.6,False,1.098,0
right,0,80,60,100,-90,20,60,0,0.1,False,0.949,0
right,100,100,100,100,60,80,80,0,0.1,False,0.752,0
right,0,80,20,20,-60,80,20,80,0.2,False,0.834,0
left,0,80,20,80,-90,40,100,40,0.8,False,1.039,0
right,80,0,60,0,30,40,100,80,0.4,False,0.898,0
left,80,40,80,40,90,100,20,80,0.4,False,1.192,0
right,40,60,40,20,-30,0,0,40,0.6,False,0.86,0
left,20,100,40,80,-90,100,0,0,0.6,False,1.082,0
left,0,100,80,20,90,100,60,80,0.6,False,1.195,0
right,40,60,60,0,-30,0,20,0,0.4,False,0.827,0
right,0,100,40,100,-90,100,0,60,0.6,False,0.943,0
left,20,100,0,100,90,100,80,20,0.6,False,1.213,0
right,0,100,80,40,30,100,0,80,0.6,False,0.754,0
left,40,40,0,80,90,100,100,0,0.2,False,1.078,0
left,80,0,60,0,30,20,80,80,0.4,False,1.084,0
left,80,80,80,20,90,80,20,100,0.4,False,1.078,0
right,0,100,80,40,30,100,0,80,0.6,False,0.902,0
right,0,100,100,40,-90,100,20,0,0.6,False,0.745,0
right,0,80,60,40,0,100,0,80,0.8,False,0.804,0
left,100,80,100,0,30,100,0,80,0.6,False,1.188,0
right,0,100,100,60,30,100,20,80,0.4,False,0.795,0
right,0,100,80,100,60,80,20,100,0.6,False,0.726,0
right,20,100,100,40,-30,100,0,80,0.8,False,0.818,0
right,20,100,100,60,30,80,40,80,0.4,False,0.785,0
left,0,60,80,40,60,100,0,0,0.6,False,1.162,0
right,0,100,100,40,60,100,0,0,0.8,False,0.856,0
right,100,80,100,20,60,0,0,100,0.6,False,0.916,0
right,0,80,80,20,30,100,20,80,0.8,False,0.698,0
right,0,80,80,20,30,100,20,80,0.8,False,0.731,0
right,100,60,40,20,60,20,20,100,0.4,False,0.73,0
left,60,100,100,40,-90,100,20,0,0.8,False,1.01,0
left,100,60,100,20,60,20,0,80,0.4,False,1.207,0
left,100,80,100,60,0,100,20,100,0.4,False,1.203,0
left,0,80,80,60,30,80,0,0,0.6,False,1.217,0
right,0,100,100,60,60,80,0,0,0.8,False,0.826,0
left,20,40,60,20,60,100,0,0,0.6,False,1.205,0
left,0,100,80,0,30,100,0,0,1.0,False,1.208,0
left,20,40,80,0,30,80,20,80,0.8,False,1.198,0
right,100,0,80,20,-30,100,0,60,0.1,False,0.742,0
right,0,100,80,40,-30,100,0,80,1.0,False,0.922,0
right,100,60,40,20,60,20,20,100,0.4,False,0.784,0
right,100,40,20,40,90,0,0,100,0.4,False,0.934,0
left,0,80,60,20,-30,80,20,60,1.0,False,1.104,0
left,60,80,80,40,-90,100,0,20,0.8,False,1.069,0
left,40,80,100,60,60,40,0,20,0.1,False,1.216,0
left,0,80,100,0,60,60,40,0,0.4,False,1.17,0
left,0,100,100,80,60,100,80,0,1.0,False,1.187,0
left,0,60,80,60,30,0,0,0,0.6,False,1.059,0
right,20,100,80,0,30,100,20,100,0.6,False,0.699,0
right,0,80,100,80,30,0,0,20,1.0,False,0.72,0
right,80,60,100,60,0,100,20,100,0.2,False,0.823,0
left,100,80,80,80,30,80,0,20,0.8,False,1.223,0
right,20,100,80,0,30,100,20,100,0.6,False,0.723,0
left,0,100,60,40,-30,80,20,60,0.8,False,1.211,0
left,0,0,100,60,30,20,0,0,0.4,False,1.139,0
left,100,80,80,80,90,80,0,100,0.8,False,1.171,0
right,20,40,100,40,90,20,0,100,0.6,False,0.723,0
left,100,80,80,80,30,40,0,20,0.8,False,1.028,0
left,80,80,100,60,30,80,0,20,0.2,False,1.206,0
left,20,100,80,0,90,40,40,0,0.4,False,1.281,0
left,80,80,100,20,-90,100,0,40,1.0,False,0.854,0
right,0,80,60,20,-30,0,80,60,1.0,False,0.838,0
left,100,60,60,0,30,20,20,40,0.4,False,1.118,0
right,0,80,60,60,0,0,0,0,0.8,False,0.661,0
right,0,80,60,60,0,0,0,0,0.8,False,0.783,0
right,0,80,0,0,60,100,80,100,1.0,False,0.798,0
right,0,100,100,20,60,80,20,100,0.6,False,0.802,0
left,80,100,60,0,-30,40,40,0,0.6,False,0.95,0
left,0,0,100,40,60,0,0,0,0.4,False,1.03,0
right,0,80,100,40,-30,20,20,20,0.8,False,0.949,0
left,20,80,40,40,-30,20,20,80,0.8,False,1.138,0
left,100,80,100,40,-60,80,80,0,1.0,False,0.981,0
left,60,60,100,0,-60,100,60,0,0.2,False,1.128,0
right,20,100,60,60,0,80,40,80,0.6,False,0.866,0
left,40,60,100,60,30,60,0,0,0.2,False,1.245,0
left,80,80,100,60,0,60,0,20,0.2,False,1.122,0
