feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
90,right,0.8,20,0,0,100,100,80,40,0,0.9369170203315628,26.37704706192017,0
0,right,0.8,80,20,60,40,100,60,80,0,0.9374698423465628,27.0912868976593,0
-90,right,0.1,60,0,80,40,100,0,100,0,0.8560734603971302,26.69254732131958,0
30,right,1.0,20,60,100,0,80,80,100,0,0.7755104706058018,26.516147136688232,0
-60,right,0.6,100,100,60,60,100,40,20,0,0.8343716562504947,26.819620847702023,0
90,right,1.0,20,40,40,40,100,100,80,0,0.9006511856696179,26.17418932914734,0
90,right,1.0,0,60,0,20,60,40,100,0,0.8364638079457719,26.12507438659668,0
60,left,0.2,0,40,60,20,0,60,60,0,1.1103883572377784,21.88130760192871,0
60,right,0.2,20,100,20,60,80,40,100,0,0.7809875278283824,26.38367986679077,0
-60,left,0.8,60,20,60,80,100,100,40,0,1.027281707725072,22.431225538253784,0
-30,left,0.6,100,40,60,100,100,0,60,0,1.0777915092354475,69.96663165092468,0
60,right,0.2,60,0,80,40,40,80,100,0,0.7666444474982955,26.05469012260437,0
90,right,0.1,0,20,20,40,40,80,80,0,0.96822039292695,26.51595187187195,0
60,right,0.2,60,80,80,100,20,60,60,0,0.8463995563065634,26.42740511894226,0
0,right,0.1,0,0,0,20,20,100,80,0,0.8044241120656861,26.97999405860901,0
30,left,0.6,60,60,100,0,60,20,20,0,1.090087398747196,21.92011666297913,0
90,right,0.8,40,0,20,40,80,100,60,0,0.9053803029615508,26.34848022460937,0
-90,left,0.1,20,20,80,60,80,60,80,0,1.074738201704021,22.329939603805546,0
30,right,0.2,60,80,0,0,0,20,40,0,0.7582227909617256,26.537559509277344,0
-60,right,1.0,40,60,0,80,60,100,80,0,0.8211725860336677,26.859841346740723,0
0,left,1.0,60,20,60,40,0,80,20,0,1.0518334756364842,66.41614103317261,0
-90,left,0.2,80,0,60,20,40,40,40,0,1.0421338635732609,22.323585987091064,0
-90,right,0.1,40,60,0,60,40,40,40,0,0.7101549178292551,26.431442499160767,0
-30,left,0.2,20,100,80,80,100,60,0,0,2.902684017141699,68.84136819839478,0
-60,left,0.6,80,60,80,40,40,40,20,0,1.104285579369859,22.395360231399536,0
30,left,1.0,100,0,80,40,20,40,60,0,1.204802567866363,22.05742692947388,0
60,right,0.1,80,40,100,40,100,0,40,0,0.7953745540472932,26.310922861099243,0
