feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
90,80,100,0,0,80,0.4,40,60,right,80,80,40,1e-05,0,0.8362715347280567,26.719013929367065,0
0,60,60,40,0,0,0.8,40,60,right,80,80,60,1e-05,0,0.8338230737023887,27.53618192672729,0
-90,20,20,20,0,100,0.4,40,60,right,80,80,80,1e-05,0,0.8753229595919494,27.294596910476685,0
-30,0,20,0,0,80,0.4,40,60,left,80,80,100,1e-05,0,1.0981534000618869,65.92356777191162,0
-60,80,60,0,20,40,0.8,0,100,right,80,100,0,1e-05,0,0.6961233326766383,27.47560691833496,0
-90,60,60,40,100,40,0.6,100,0,left,80,100,20,1e-05,0,1.0408021189962036,22.767510652542114,0
30,60,40,0,40,40,0.6,80,20,left,80,100,40,1e-05,0,1.2163852002302495,22.417205095291138,0
-30,40,80,20,40,60,0.8,0,100,left,80,100,60,1e-05,0,1.0872453490343563,22.71200561523437,0
90,40,40,0,100,100,0.1,80,20,right,80,100,80,1e-05,0,0.9442843357078606,26.64130187034607,0
90,60,80,40,0,0,0.8,100,0,left,80,100,100,1e-05,0,1.0904951217454473,22.306629180908203,0
0,0,80,0,100,40,0.6,0,100,right,100,0,0,1e-05,0,0.9267979663362952,28.017585515975952,0
30,60,80,60,0,0,0.8,0,100,right,100,0,20,1e-05,0,0.8870281900901715,27.075682401657104,0
30,80,100,40,0,80,0.4,40,60,right,100,0,40,1e-05,0,0.7920564123921291,27.01312613487244,0
0,60,20,40,20,40,0.8,100,0,right,100,0,60,1e-05,0,0.9257459428933194,27.690519332885746,0
60,60,20,0,0,0,0.4,80,20,left,100,0,80,1e-05,0,1.1811125180630275,22.52181506156921,0
30,60,40,40,0,100,0.4,100,0,left,100,0,100,1e-05,0,1.2248043754700138,22.625208616256717,0
-30,20,20,20,100,0,0.6,40,60,right,100,20,0,1e-05,0,0.8598964467832574,27.69500851631165,0
60,60,100,60,100,60,0.6,100,0,right,100,20,20,1e-05,0,0.8256341097867455,26.769302129745483,0
