feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,40,100,60,80,-60,40,80,100,0.6,False,1.634,0
left,20,20,20,60,-90,60,40,80,0.1,False,0.966,0
right,40,20,20,40,60,100,0,80,0.8,False,1.882,0
right,0,0,100,40,90,60,80,80,1.0,False,1.503,0
right,20,100,0,20,90,100,20,20,0.1,False,0.997,0
left,80,20,80,80,30,20,40,20,1.0,False,1.195,0
right,20,80,80,80,60,100,40,20,0.8,False,1.926,0
left,20,60,20,40,-30,80,80,20,0.4,False,1.388,0
left,80,100,40,80,-30,100,100,20,1.0,False,1.376,0
right,0,60,0,20,90,20,80,100,0.2,False,1.585,0
right,80,0,80,100,0,60,40,60,0.6,False,1.085,0
left,20,80,100,0,60,100,20,80,0.8,False,1.346,0
right,20,100,0,80,-60,80,80,40,1.0,False,1.015,0
left,80,40,80,40,30,0,100,60,0.2,False,1.131,0
right,60,40,80,100,30,80,0,100,0.6,False,1.821,0
left,100,80,0,40,30,80,0,100,0.8,False,1.338,0
left,20,100,20,80,90,20,20,0,0.6,False,1.466,0
right,40,40,60,40,90,80,60,60,0.1,False,0.798,0
left,0,60,60,40,30,40,80,20,0.8,False,1.023,0
right,40,20,80,60,90,20,60,100,0.4,False,1.554,0
left,0,20,40,20,-60,0,100,100,0.8,False,1.366,0
left,0,80,100,40,0,0,60,40,0.4,False,1.582,0
right,20,0,100,20,60,0,20,0,0.4,False,1.069,0
right,60,80,40,100,90,100,0,80,0.4,False,1.99,0
left,100,80,20,60,-30,100,100,20,0.6,False,1.372,0
left,40,20,80,20,-60,80,0,40,0.2,False,1.421,0
left,20,60,20,40,-30,20,100,100,0.4,False,1.431,0
right,100,0,20,20,30,20,20,80,0.1,False,1.12,0
right,0,100,0,100,90,40,0,100,0.2,False,2.13,0
left,100,0,60,80,-60,100,100,100,1.0,False,2.057,0
right,40,40,40,60,0,0,80,20,0.2,False,0.637,0
right,80,60,0,60,-60,0,40,40,0.1,False,1.98,0
right,100,40,0,0,-90,40,100,20,0.8,False,1.778,0
right,40,80,40,80,90,20,20,100,1.0,False,1.741,0
left,80,0,20,20,60,60,40,0,0.6,False,1.344,0
left,20,20,20,20,60,60,60,80,0.4,False,1.409,0
left,40,80,0,0,30,80,40,80,0.1,False,1.342,0
right,0,60,20,40,90,0,20,40,0.1,False,0.858,0
left,60,0,40,100,0,20,100,20,0.8,False,1.509,0
right,60,40,20,0,-30,100,40,40,0.8,False,0.804,0
right,80,60,100,0,90,20,40,20,0.8,False,2.318,0
left,40,100,60,60,60,40,100,60,0.8,False,1.415,0
left,40,100,40,80,60,100,60,80,1.0,False,1.367,0
right,0,40,80,40,60,60,20,80,0.1,False,2.39,0
right,20,20,80,60,-30,20,100,80,1.0,False,0.723,0
left,100,60,80,20,-90,40,0,20,0.1,False,1.391,0
right,20,80,100,60,30,0,60,60,0.6,False,0.673,0
right,60,20,80,0,0,80,0,40,1.0,False,2.271,0
left,60,100,40,100,-30,0,80,100,0.2,False,1.49,0
left,80,60,80,0,90,20,0,40,0.6,False,1.374,0
right,40,100,80,100,-90,60,20,0,0.6,False,0.954,0
left,60,60,60,0,90,40,60,100,0.8,False,1.474,0
right,60,0,80,80,0,60,60,60,0.2,False,0.693,0
left,80,0,0,40,-30,80,40,20,0.4,False,0.966,0
right,100,40,40,80,-90,0,40,40,1.0,False,0.885,0
left,80,40,0,100,-30,60,60,20,0.4,False,1.404,0
left,0,100,20,0,-90,40,80,0,0.6,False,1.433,0
left,0,100,0,0,-90,40,80,40,0.4,False,1.411,0
right,60,60,40,20,90,0,40,0,0.8,False,2.006,0
right,100,60,80,20,-60,80,40,60,0.6,False,1.115,0
left,100,0,60,100,60,60,60,20,0.2,False,1.399,0
right,40,0,0,100,90,40,60,0,0.6,False,1.134,0
right,0,40,80,40,-90,100,80,100,0.6,False,0.836,0
left,20,100,80,80,-60,20,0,80,0.4,False,1.429,0
right,0,20,60,0,30,100,20,0,0.2,False,0.946,0
left,60,0,0,40,60,80,100,0,0.4,False,1.392,0
left,100,0,100,80,-60,100,80,40,1.0,False,1.418,0
right,80,80,100,20,-60,80,80,0,0.2,False,0.814,0
left,100,80,80,100,-60,40,80,60,1.0,False,1.476,0
right,20,20,80,40,-90,60,40,80,0.2,False,0.81,0
left,40,20,20,40,30,0,60,100,0.1,False,1.957,0
right,40,80,40,60,-30,0,80,80,0.1,False,0.875,0
right,40,40,100,80,0,60,80,100,0.4,False,1.185,0
left,100,80,0,100,90,40,0,60,0.4,False,1.475,0
left,80,60,0,100,-30,60,20,60,1.0,False,0.882,0
left,0,20,80,60,-30,20,0,40,1.0,False,0.964,0
right,40,0,100,60,30,80,100,0,0.1,False,1.071,0
right,20,0,0,80,-90,0,40,60,0.4,False,0.751,0
right,0,80,100,40,90,60,60,40,1.0,False,0.95,0
left,60,100,100,60,0,40,20,100,0.1,False,1.047,0
left,20,40,100,0,0,60,0,20,0.4,False,1.376,0
left,40,0,20,100,-90,100,40,60,1.0,False,0.968,0
right,100,0,20,100,30,40,0,20,0.4,False,1.771,0
right,100,40,60,60,0,40,20,100,0.8,False,0.866,0
right,20,60,80,60,-60,100,80,40,0.8,False,0.975,0
left,20,40,80,40,-60,80,60,40,0.8,False,1.424,0
left,40,20,0,80,60,60,40,100,0.6,False,1.333,0
left,60,100,60,80,90,20,0,60,0.4,False,1.434,0
right,100,100,20,20,0,100,100,60,0.2,False,2.138,0
right,20,80,0,0,-30,20,40,20,0.4,False,0.762,0
left,20,100,40,40,30,60,100,20,0.8,False,1.348,0
right,0,80,0,60,60,80,20,100,0.1,False,2.268,0
left,20,20,100,0,-90,20,20,80,0.6,False,0.989,0
right,20,20,40,80,90,20,40,40,1.0,False,1.864,0
right,20,0,40,20,-30,40,80,100,0.8,False,1.553,0
left,40,0,80,0,-30,40,20,80,0.8,False,1.632,0
right,40,60,80,80,90,100,20,80,0.6,False,1.997,0
left,80,60,20,40,0,20,60,100,0.4,False,1.569,0
right,0,20,40,20,-30,0,60,20,0.2,False,0.735,0
left,100,100,60,0,30,80,100,80,0.1,False,1.458,0
right,60,80,40,60,-60,0,80,0,0.4,False,1.801,0
left,0,80,80,0,0,0,0,100,0.6,False,1.41,0
left,80,100,100,60,-90,0,0,0,0.2,False,1.464,0
left,40,100,60,100,30,80,0,80,0.2,False,1.414,0
right,100,20,20,100,90,0,80,80,1.0,False,0.789,0
right,0,100,60,60,-30,20,80,100,1.0,False,0.694,0
left,40,80,60,40,30,0,60,40,1.0,False,1.982,0
right,60,0,100,20,30,60,40,80,0.6,False,1.667,0
left,40,0,60,0,-30,60,100,100,0.4,False,1.957,0
left,80,100,20,40,-60,100,100,20,0.6,False,1.417,0
left,100,80,80,0,-90,100,40,40,0.6,False,1.444,0
right,60,20,0,0,-90,0,60,100,0.1,False,1.564,0
right,80,40,20,60,0,40,0,80,0.6,False,0.848,0
right,60,20,40,0,0,20,80,100,1.0,False,2.067,0
left,0,80,60,80,60,80,80,80,0.1,False,1.467,0
right,20,60,20,100,-60,0,60,0,0.8,False,2.078,0
left,60,100,20,0,30,80,60,100,0.1,False,1.363,0
left,20,60,60,80,-60,40,40,40,1.0,False,1.405,0
right,40,60,20,100,90,40,100,0,0.6,False,0.902,0
left,100,40,100,80,-90,40,20,20,0.1,False,1.394,0
left,40,80,0,0,90,80,20,0,0.1,False,1.33,0
right,40,60,60,60,-30,80,80,20,0.1,False,1.688,0
right,60,100,100,0,30,80,80,100,1.0,False,0.898,0
left,80,0,80,100,-60,40,80,40,0.4,False,1.537,0
right,100,100,0,100,90,80,20,0,0.2,False,0.868,0
right,80,20,80,0,-60,40,60,0,0.8,False,1.411,0
right,40,60,0,0,-60,100,20,80,1.0,False,1.004,0
left,80,100,100,60,-90,80,0,100,1.0,False,0.961,0
left,0,20,100,40,0,0,40,100,0.6,False,1.587,0
left,100,80,20,0,0,0,0,60,0.8,False,1.375,0
right,40,60,80,20,0,40,80,0,0.2,False,0.722,0
right,60,80,40,80,30,60,100,40,0.6,False,1.659,0
left,0,0,0,100,0,20,20,80,0.2,False,1.489,0
left,100,100,100,40,30,80,0,0,0.1,False,1.126,0
right,60,0,40,80,0,60,80,20,0.8,False,1.815,0
left,20,60,100,40,0,20,100,60,0.4,False,1.505,0
right,60,20,100,60,-30,60,60,100,0.8,False,0.802,0
right,60,40,20,60,0,20,100,20,1.0,False,0.807,0
right,40,0,40,0,-90,80,40,80,0.2,False,1.507,0
left,100,80,40,60,30,0,100,60,0.2,False,1.355,0
left,100,20,60,20,90,80,80,60,0.6,False,1.306,0
left,20,20,100,40,-60,80,60,20,0.2,False,0.91,0
right,20,0,80,100,60,20,20,0,0.6,False,0.867,0
left,0,80,60,0,60,60,20,40,0.8,False,1.36,0
right,100,40,80,60,60,100,100,0,1.0,False,1.064,0
right,20,80,80,20,30,100,0,20,0.4,False,0.983,0
right,0,100,0,20,60,0,60,100,0.6,False,1.997,0
left,40,40,40,0,-90,80,40,80,0.4,False,1.396,0
right,0,100,60,20,-60,100,60,0,0.6,False,0.794,0
right,80,100,40,60,-90,80,0,60,0.4,False,1.77,0
left,80,80,0,0,-90,20,100,20,0.8,False,1.403,0
left,20,80,20,80,90,20,80,100,0.1,False,1.32,0
right,0,40,0,80,90,60,0,60,0.8,False,1.868,0
left,100,40,40,100,60,40,40,60,1.0,False,1.401,0
left,20,40,60,20,-60,80,40,40,0.1,False,1.394,0
right,20,0,40,40,-30,0,20,60,0.4,False,0.844,0
left,100,20,20,20,-90,40,80,20,0.8,False,1.379,0
right,80,20,60,20,90,60,0,80,0.2,False,2.253,0
left,60,20,100,20,90,0,60,0,0.1,False,1.364,0
right,40,100,60,20,30,60,80,100,0.2,False,0.709,0
left,0,0,100,100,-60,80,40,40,0.1,False,0.818,0
right,80,40,0,0,60,0,40,100,0.6,False,2.444,0
left,40,0,100,80,90,20,60,40,0.6,False,1.354,0
right,60,0,0,20,60,0,80,60,0.1,False,0.719,0
left,20,20,40,40,-90,40,40,100,0.1,False,1.411,0
left,60,0,80,60,-30,60,60,0,0.2,False,1.388,0
right,20,20,100,0,-90,100,80,20,0.1,False,0.832,0
right,60,80,100,80,-90,20,20,80,0.2,False,0.959,0
right,40,100,60,20,-90,100,20,20,0.4,False,1.444,0
left,0,40,20,80,-60,100,0,40,0.4,False,0.43,1
right,80,20,20,20,0,60,0,100,0.8,False,1.116,0
left,100,60,0,40,90,100,60,60,1.0,False,1.338,0
right,0,60,80,80,-90,60,20,80,0.8,False,0.851,0
left,0,40,0,40,-30,60,60,60,1.0,False,0.971,0
left,80,0,100,100,30,40,100,0,0.2,False,1.552,0
right,100,0,40,60,-60,80,20,40,1.0,False,1.931,0
right,60,80,60,20,0,60,100,40,1.0,False,0.942,0
left,40,100,20,100,-30,100,20,0,0.6,False,0.825,0
right,40,60,80,40,60,40,40,40,0.4,False,1.715,0
left,60,80,20,20,-90,100,80,60,0.6,False,1.417,0
right,60,60,40,0,-60,20,100,40,0.4,False,1.478,0
left,80,60,40,20,-30,80,0,20,0.4,False,1.038,0
left,80,60,80,60,60,0,20,100,0.6,False,1.58,0
left,40,0,60,100,30,100,60,40,1.0,False,1.389,0
left,40,20,40,60,60,60,40,0,0.4,False,1.366,0
right,20,100,100,20,90,0,80,80,1.0,False,2.153,0
right,60,0,20,60,30,60,60,80,0.2,False,1.674,0
left,40,80,80,100,60,20,40,20,0.4,False,1.358,0
right,100,20,100,0,90,100,20,20,0.4,False,1.828,0
left,20,100,40,20,0,40,40,100,0.8,False,0.727,0
right,60,0,20,60,30,0,100,80,0.2,False,0.818,0
right,100,100,60,80,0,60,60,0,0.1,False,1.627,0
left,0,80,0,60,0,40,100,60,0.1,False,1.786,0
right,100,40,20,100,-30,20,80,40,0.1,False,1.288,0
left,80,100,20,100,60,0,60,0,1.0,False,1.364,0
right,80,60,100,80,-60,100,40,0,0.4,False,1.956,0
