feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,20,40,20,100,90,40,100,0,0.1,False,1.9538751776823076,0
right,60,40,80,0,-30,100,80,100,0.1,False,0.942302078533238,0
right,60,80,40,0,0,80,20,40,0.2,False,2.3153906878349315,0
right,0,80,100,100,-90,20,100,80,0.1,False,0.7355551590825311,0
left,0,20,0,60,-30,60,20,20,0.1,False,1.4091665123459285,0
right,20,40,20,60,60,40,40,0,0.8,False,0.7526235033012305,0
right,0,80,100,0,-60,20,80,0,0.6,False,1.960429423741706,0
left,60,40,40,40,-90,80,60,0,0.4,False,1.033779013144514,0
left,40,80,40,100,30,20,60,40,0.8,False,1.4457211540416786,0
right,20,100,80,20,-60,0,60,0,0.2,False,1.1317068435548925,0
right,100,100,0,40,-90,100,60,100,1.0,False,1.4765683468488109,0
right,0,20,80,20,0,60,0,20,1.0,False,1.081818413868209,0
right,0,0,20,80,0,100,40,60,1.0,False,1.0129631991649954,0
left,80,0,80,20,60,60,0,80,0.8,False,1.355073506422906,0
left,60,100,20,20,-30,40,40,60,1.0,False,1.0836500862735363,0
right,40,60,40,20,-90,20,20,80,0.1,False,0.7204991399907887,0
left,0,20,60,60,-30,60,0,80,0.4,False,1.438942604099598,0
left,60,40,60,40,90,0,0,20,1.0,False,1.3710892008407485,0
right,100,100,80,0,-60,40,20,0,1.0,False,1.870312999314336,0
left,40,60,80,0,60,40,40,20,0.1,False,1.3517851550995112,0
right,60,80,100,80,-60,0,60,0,0.2,False,1.0003751817696582,0
left,0,0,20,20,-60,60,40,100,1.0,False,1.388426227395084,0
left,80,80,40,0,-90,0,20,100,0.6,False,1.518006048741846,0
left,0,40,0,0,0,0,20,80,0.6,False,1.3722484739910317,0
right,60,0,60,100,0,20,40,20,0.2,False,1.0751266280823777,0
right,40,60,20,0,30,80,80,20,1.0,False,0.8088633326178193,0
right,60,60,80,60,-90,0,40,60,0.2,False,0.7287304375176329,0
right,20,100,80,20,60,80,0,60,1.0,False,1.633821275845065,0
right,60,80,60,40,30,80,40,60,0.4,False,0.8183280529842535,0
left,0,40,80,20,-90,40,0,60,0.8,False,0.8533400967600169,0
right,80,20,20,0,-60,100,20,40,0.8,False,0.9097206091347037,0
left,20,80,60,40,90,20,20,20,0.8,False,1.3711246845336236,0
right,100,100,40,80,-90,100,100,40,0.8,False,1.3613807565428624,0
left,80,20,60,80,-30,20,60,0,0.1,False,1.5385657672792885,0
left,20,80,20,0,30,60,0,40,0.8,False,1.3514938985051643,0
left,20,40,100,20,90,40,0,0,0.2,False,1.3983621290447172,0
left,0,80,40,0,-30,100,100,60,0.8,False,1.393381679578768,0
left,40,40,40,20,-60,100,60,100,0.6,False,1.4407672574841768,0
right,20,100,80,100,30,40,20,100,0.8,False,1.351169912020644,0
left,60,40,100,100,-30,20,20,100,0.1,False,1.7231987035908,0
right,80,0,20,80,-30,80,20,100,0.8,False,0.9538054298813244,0
left,60,20,40,100,-90,20,40,40,0.2,False,1.578889990586607,0
left,100,100,100,100,-30,60,0,40,0.2,False,1.5671815836439331,0
left,100,0,40,40,90,0,100,0,0.1,False,1.345855936287625,0
right,60,100,60,20,0,60,60,40,0.8,False,2.043548545357944,0
right,0,60,80,100,90,100,20,20,0.6,False,2.257726161287524,0
left,0,40,0,40,-30,0,0,40,0.2,False,1.4145500779852818,0
right,20,100,0,80,-90,40,80,80,0.6,False,0.7601444422973079,0
left,60,100,20,80,0,20,0,0,0.4,False,1.064150773804578,0
left,20,60,100,80,60,100,80,40,1.0,False,1.1017040862758456,0
right,40,20,0,0,0,80,80,60,0.2,False,1.7322419856667746,0
left,40,0,60,0,-30,100,100,80,0.6,False,1.3069299293275871,0
left,0,0,20,20,60,40,0,60,0.1,False,1.430660063976917,0
right,60,60,60,100,-30,0,100,80,0.6,False,1.2673963541633415,0
left,40,60,40,20,0,0,40,60,0.6,False,1.574997814421294,0
right,20,40,80,0,-60,100,100,0,0.1,False,0.873817612661869,0
right,80,60,80,20,30,0,60,80,0.6,False,0.8148040207835405,0
right,80,20,60,40,-90,60,100,0,0.8,False,1.4315932909744475,0
left,0,60,20,20,-60,20,20,0,0.6,False,1.393385311398781,0
left,100,60,20,100,-60,80,40,40,1.0,False,0.8647821376283285,0
left,0,60,80,60,30,40,40,80,0.6,False,1.0124502652611274,0
left,100,80,80,80,90,60,0,60,0.2,False,1.329433000163592,0
left,80,80,80,0,-90,80,0,40,0.8,False,0.5433060347926768,0
right,60,40,60,100,0,80,80,60,0.1,False,1.7293704680704078,0
left,40,60,20,80,30,100,100,60,0.1,False,1.4156070148350155,0
right,40,100,20,0,60,60,40,40,0.1,False,2.2167569538624856,0
right,40,40,40,60,90,100,100,0,0.2,False,1.8154678765187773,0
left,40,100,60,40,-30,100,60,80,1.0,False,0.9383525933042683,0
left,20,60,20,60,60,60,80,40,0.1,False,1.735668098315585,0
left,0,40,100,80,0,20,80,80,0.1,False,1.5679259677748425,0
left,20,20,0,20,-90,60,0,40,1.0,False,1.396534733828965,0
left,40,40,60,80,0,100,0,100,0.1,False,1.3455305405183582,0
left,40,60,80,60,-60,60,80,80,0.4,False,0.9756376052107312,0
right,20,40,100,100,-90,40,0,60,0.1,False,0.9706472927936104,0
left,80,20,20,100,-60,100,20,40,1.0,False,0.7434955980823176,0
right,80,0,100,0,0,20,100,20,0.8,False,1.0200636324561736,0
left,20,40,80,40,60,100,100,40,0.6,False,1.4542041739327145,0
right,40,60,40,20,0,40,100,80,0.8,False,0.8018088780829297,0
right,80,0,0,80,60,40,80,100,0.8,False,1.7409929747200787,0
right,40,100,0,60,-90,40,40,100,0.4,False,1.455817861285697,0
right,40,100,100,100,-30,20,20,80,0.2,False,1.0317276773892086,0
left,80,60,100,40,60,20,100,0,1.0,False,1.3786935196455194,0
right,40,40,60,60,0,100,0,80,1.0,False,1.5083428459201444,0
left,40,100,100,20,60,80,100,60,1.0,False,1.4486101311695587,0
right,80,40,20,100,30,20,40,0,0.6,False,1.7241496887106036,0
left,100,40,100,80,90,20,100,40,1.0,False,1.3631892471600624,0
left,20,40,20,100,90,40,60,40,0.4,False,1.380895481962929,0
right,80,40,60,0,0,0,100,80,0.8,False,1.668047472024709,0
left,60,20,80,0,90,100,60,80,0.4,False,1.3453600899769296,0
right,0,20,20,20,-30,60,80,60,0.2,False,0.905420607426322,0
right,100,20,0,60,-30,100,20,40,1.0,False,0.7631243880517954,0
left,0,60,40,20,90,20,80,20,0.6,False,1.5580642604934447,0
left,20,80,60,100,0,60,60,60,0.6,False,1.4690724141904947,0
left,0,80,20,100,-30,0,40,80,0.2,False,1.40214733995977,0
left,100,0,100,100,-60,20,100,40,0.4,False,1.2412716581120231,0
left,0,60,80,80,-30,20,0,0,0.4,False,1.745778154426008,0
right,60,100,80,80,30,40,60,100,0.2,False,0.6921706078869195,0
right,60,40,20,20,90,60,0,20,0.2,False,1.813213751656474,0
left,20,100,0,80,30,20,0,40,1.0,False,1.4866895763951375,0
left,60,100,40,80,30,0,80,0,1.0,False,1.3645832871858947,0
left,100,0,0,100,-90,60,60,60,0.1,False,0.9165495032292984,0
right,60,100,20,20,60,100,100,0,0.4,False,2.0303230979226594,0
right,100,0,100,80,-30,80,80,100,0.2,False,1.0470695520615985,0
right,0,80,100,80,-90,40,0,0,0.6,False,1.0394506070083138,0
left,80,20,40,80,-60,40,100,60,0.4,False,1.5448821138300974,0
left,0,80,60,20,60,60,40,20,0.1,False,1.4904117988382062,0
left,100,0,0,80,60,60,20,0,0.8,False,1.319802685344054,0
left,100,100,0,40,60,20,60,40,0.4,False,1.435528465271252,0
right,0,0,20,0,90,40,40,100,0.4,False,3.5000017892875226,0
right,100,0,0,0,-90,20,100,100,0.2,False,0.9394798371312176,0
right,40,60,80,40,60,0,40,40,0.2,False,1.7953781186415072,0
left,60,60,60,40,90,60,100,60,0.6,False,1.4508428657885446,0
left,0,20,100,100,-90,20,0,60,0.8,False,0.9111627650876328,0
right,80,100,60,20,30,60,40,80,0.1,False,0.8414411644327583,0
left,60,60,0,60,0,0,0,40,1.0,False,1.8606831740105043,0
right,0,100,100,80,90,100,80,100,0.8,False,0.8964581901828964,0
left,100,40,80,80,60,100,80,0,0.6,False,1.3540802686179256,0
left,60,40,100,100,60,60,20,80,0.8,False,1.3818079880011955,0
left,0,100,20,80,90,60,60,20,0.1,False,0.9180286992696792,0
right,40,20,40,40,-90,80,20,80,1.0,False,0.8539879485476767,0
right,60,20,0,60,0,80,60,0,0.6,False,1.3792965790444487,0
right,40,0,60,100,60,0,0,60,0.6,False,0.7537402211773333,0
left,80,80,0,0,90,80,80,100,0.4,False,1.0365021116153297,0
left,100,100,60,40,-30,0,20,60,0.4,False,1.6084775861685248,0
right,100,100,40,100,0,0,0,100,0.2,False,0.5639074205050243,0
left,40,40,100,40,30,80,40,100,0.1,False,1.4190209709828858,0
left,20,60,20,100,60,100,60,0,0.4,False,1.3880232515503987,0
left,20,0,60,20,0,20,100,40,0.1,False,1.3439276883528477,0
right,0,100,100,80,-90,60,60,100,0.8,False,0.7519077776123321,0
left,60,0,80,100,-90,80,60,80,0.6,False,1.3757214684965406,0
left,100,80,20,100,90,20,0,60,1.0,False,1.3624770409151563,0
right,80,60,60,80,60,20,40,60,0.4,False,0.8942549762188253,0
right,60,20,20,60,30,100,100,80,0.4,False,2.2975443705609675,0
right,100,100,80,100,-60,20,20,80,1.0,False,0.8508747214273947,0
right,100,40,100,20,60,100,20,80,0.8,False,0.8299745039600537,0
right,100,0,40,80,0,80,80,100,1.0,False,1.703926833240031,0
right,100,100,80,40,90,60,0,80,0.1,False,0.827561992051363,0
left,60,20,0,100,-90,20,40,20,0.4,False,1.1461120705800798,0
right,20,0,100,40,-60,80,0,40,0.6,False,0.9124021898960794,0
left,80,100,100,80,90,20,100,100,0.8,False,1.371143602360067,0
right,20,80,100,40,60,100,0,60,0.6,False,0.9595217739055054,0
right,100,40,80,0,-90,100,40,20,0.8,False,0.9923384454132216,0
right,20,100,100,100,60,40,80,80,1.0,False,0.905887275279926,0
left,100,20,40,60,-60,100,0,20,0.2,False,1.3823275832387951,0
left,60,0,60,40,30,40,20,20,0.8,False,0.9459887692712472,0
right,0,40,60,100,-60,0,20,40,0.8,False,2.055553823388728,0
left,100,80,100,40,0,80,80,40,0.1,False,1.0679351405015105,0
right,80,20,20,80,-90,80,20,60,0.8,False,0.9619330881945024,0
right,0,40,20,20,60,40,40,40,0.4,False,0.8854655132026233,0
left,80,80,60,80,90,100,0,0,1.0,False,0.9966903791265832,0
right,60,20,100,80,30,20,0,100,0.4,False,0.6612986970754011,0
right,0,60,40,80,60,40,0,80,0.4,False,1.21591145191896,0
right,60,0,40,100,-60,40,80,0,0.1,False,1.5985859496611954,0
left,80,80,0,100,-90,20,100,100,0.2,False,0.9901346385129688,0
right,0,20,80,100,60,60,100,0,1.0,False,0.8084396805825764,0
left,0,60,100,40,-90,0,0,0,0.2,False,1.41171616630205,0
right,80,0,80,20,-30,60,60,60,1.0,False,0.8328155091358218,0
right,60,40,0,60,60,0,80,0,1.0,False,0.7818684555172393,0
left,100,80,0,100,90,0,40,80,0.1,False,1.4695662208870353,0
right,100,40,80,0,-30,60,60,60,1.0,False,1.4722109313430247,0
left,60,20,80,20,-60,100,60,80,0.4,False,1.379886353661006,0
left,40,100,100,100,-30,0,80,80,0.2,False,1.4286583415625411,0
left,0,0,80,80,0,80,80,0,0.4,False,1.4137376063073306,0
left,100,100,100,40,-60,60,100,80,0.2,False,1.5264503484312515,0
left,20,20,80,40,-60,0,20,100,0.8,False,1.5015802222891028,0
left,80,60,100,80,-90,40,100,0,0.4,False,1.456194494036655,0
left,20,100,80,60,-30,40,20,100,1.0,False,0.9242449248653924,0
left,0,40,80,0,-60,40,60,60,0.4,False,0.8888843260718254,0
right,100,80,20,80,30,40,40,60,0.2,False,1.1690396524870637,0
left,40,20,20,100,60,100,60,40,0.4,False,1.4861757452181223,0
left,100,100,40,60,0,60,40,40,0.6,False,1.3445973128428934,0
left,20,100,80,0,90,40,20,80,0.2,False,1.389835713690473,0
right,100,100,0,100,-90,0,80,100,0.1,False,0.9727010663199602,0
right,80,20,0,80,-30,80,80,60,1.0,False,1.6612957683698963,0
left,40,60,20,80,60,40,20,60,0.8,False,1.3463259144128623,0
left,60,40,80,0,60,20,80,100,0.2,False,1.4596786432837496,0
left,60,20,20,80,30,100,20,100,1.0,False,1.342983450449729,0
right,40,0,20,60,-60,0,40,40,0.2,False,1.2991078217340992,0
left,100,20,80,40,0,60,60,0,0.1,False,1.3594555600693854,0
right,0,100,80,100,90,40,100,40,0.8,False,2.008742592231997,0
left,60,100,60,40,30,100,0,80,0.4,False,1.375619598485332,0
right,20,80,60,40,90,40,60,60,0.8,False,1.943359379085444,0
left,80,20,60,20,-60,0,80,100,0.4,False,2.0898147406327743,0
left,20,20,20,40,30,100,0,100,0.2,False,1.3246837623210042,0
right,40,100,0,60,60,60,60,20,0.8,False,1.0278180897622866,0
left,100,60,0,20,-90,20,80,80,0.2,False,0.880041631298603,0
left,100,80,0,80,-60,0,20,40,0.2,False,1.389540042908812,0
right,80,80,100,0,60,100,100,40,0.1,False,1.727484455422559,0
left,60,80,60,60,-60,20,60,80,0.2,False,1.4805379041016862,0
left,80,100,80,40,-60,100,100,40,0.6,False,1.4258862419909788,0
left,20,60,60,20,-90,0,20,80,0.8,False,1.3512908140540492,0
right,20,80,0,20,0,80,80,0,0.8,False,1.494088015589653,0
left,0,60,100,20,30,80,0,100,1.0,False,1.3583717222375165,0
right,80,60,40,0,60,80,60,20,0.6,False,0.9101396963405572,0
right,40,80,100,100,30,0,60,20,0.4,False,0.6137885703904911,0
right,20,0,40,80,30,60,40,20,0.1,False,0.7904845657399044,0
left,80,80,0,80,-90,60,100,20,1.0,False,1.4391041698771998,0
right,60,40,0,20,0,100,80,40,0.4,False,1.649297324154056,0
right,80,40,80,40,60,60,20,60,0.8,False,1.8292095327658544,0
right,20,40,80,80,0,40,40,80,0.4,False,2.375909159991381,0
right,100,20,100,0,60,20,60,100,0.2,False,1.005366141482708,0
left,20,80,60,40,90,80,80,100,1.0,False,1.4626903134791256,0
left,20,60,100,0,90,0,20,60,0.8,False,1.364723160154631,0
right,0,0,40,20,-30,0,80,0,1.0,False,0.8411696611604157,0
right,60,80,100,80,-30,100,80,0,0.2,False,1.947681096576023,0
right,60,0,20,100,90,80,40,20,0.1,False,2.682904208247336,0
left,80,20,100,0,-30,20,100,0,0.2,False,1.3807516270146534,0
left,40,60,40,100,0,60,80,20,0.8,False,1.4485026187052696,0
left,100,100,0,0,30,40,100,80,0.8,False,0.8690020773325239,0
right,40,40,20,80,-60,60,60,80,0.1,False,1.0329710347654075,0
right,20,60,80,0,30,0,80,40,0.4,False,0.6500098548821898,0
left,80,40,80,80,-30,100,60,60,0.8,False,1.7429886264671564,0
right,20,40,60,100,0,80,0,60,0.1,False,2.218080166008563,0
right,0,60,100,20,60,100,20,40,0.6,False,1.0917764524324234,0
right,80,80,0,100,90,40,20,40,0.1,False,1.6066019741537696,0
right,100,100,40,0,30,20,60,40,0.4,False,2.122698584972229,0
left,80,40,20,100,60,20,60,100,0.2,False,1.4904141413430338,0
left,100,20,40,20,-60,20,20,80,0.4,False,1.5038906293185823,0
left,0,0,0,100,60,60,80,0,0.8,False,1.4519581232433314,0
left,60,40,80,40,0,80,40,60,0.2,False,1.358005501564617,0
right,60,20,80,20,-90,80,60,60,0.8,False,0.7679401654041735,0
left,80,40,60,100,90,20,60,0,1.0,False,1.3816646201377032,0
right,40,100,0,0,60,20,60,80,0.1,False,1.0502086866626443,0
right,40,80,40,20,30,40,20,40,0.6,False,0.7441828217468022,0
right,40,20,60,60,-60,60,100,40,0.4,False,1.5480075574013712,0
right,40,60,20,80,-60,80,100,20,0.1,False,0.9240128910466858,0
right,20,80,60,60,-60,20,100,20,0.6,False,1.82345444703142,0
left,20,60,60,20,90,100,80,80,1.0,False,1.358706963337916,0
right,60,40,40,80,90,80,0,60,0.1,False,2.021146473219696,0
left,0,20,40,60,90,100,0,60,1.0,False,1.4255203419410225,0
right,40,40,40,80,30,40,40,0,0.6,False,1.586058314854382,0
left,40,100,80,20,30,80,100,100,0.8,False,1.3477385188458677,0
left,40,40,40,100,30,60,100,60,0.1,False,1.5130267814556997,0
right,80,40,60,100,-60,20,100,40,0.6,False,0.6775704003363074,0
right,0,0,20,40,-60,40,40,100,0.4,False,1.6674302384240502,0
right,80,100,60,40,0,40,100,80,0.8,False,1.4551584531109762,0
right,60,20,20,0,-60,100,20,100,0.4,False,0.940690949453899,0
left,20,20,60,0,-90,0,60,80,0.1,False,1.368407021680643,0
left,60,80,0,0,-30,80,20,0,1.0,False,0.8873054463108135,0
right,40,20,20,100,-30,60,100,20,0.2,False,0.7739172000387156,0
left,0,0,100,40,90,40,60,60,0.8,False,1.3278580279901964,0
right,80,60,20,100,30,20,80,80,0.6,False,1.408788169611533,0
right,80,100,100,80,-30,40,60,80,0.2,False,0.8181434426336708,0
left,60,40,40,60,-30,20,40,0,0.1,False,1.3717828242537249,0
left,40,40,60,80,-90,100,60,60,0.4,False,1.498180320272365,0
left,60,40,80,20,90,0,80,40,0.2,False,1.345737547885298,0
right,80,60,60,20,-60,100,100,100,0.6,False,0.7341843268660398,0
right,20,40,0,60,60,20,80,80,1.0,False,1.022929513919441,0
right,40,100,100,80,90,40,60,20,0.1,False,2.128524241369413,0
left,20,40,0,100,0,80,60,40,1.0,False,1.5118798319005586,0
right,20,40,0,20,-90,80,0,20,0.1,False,0.9631590001446604,0
right,40,20,100,60,60,0,20,0,0.2,False,2.094405390288222,0
left,60,20,40,60,-30,60,40,60,1.0,False,1.4216634340374086,0
left,40,0,20,0,-30,60,0,80,0.6,False,1.4529240919341628,0
left,20,40,60,0,-90,100,20,60,0.6,False,1.3571268672204304,0
left,100,0,20,60,60,0,80,100,0.2,False,1.3883945256503036,0
right,60,100,40,40,-60,100,100,0,1.0,False,1.1041739664684496,0
