feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,40,100,60,80,-60,40,80,100,0.6,False,0.779,0
left,20,20,20,60,-90,60,40,80,0.1,False,1.027,0
right,40,20,20,40,60,100,0,80,0.8,False,0.771,0
right,0,0,100,40,90,60,80,80,1.0,False,0.764,0
right,20,100,0,20,90,100,20,20,0.1,False,0.773,0
left,80,20,80,80,30,20,40,20,1.0,False,1.199,0
right,20,80,80,80,60,100,40,20,0.8,False,0.89,0
left,20,60,20,40,-30,80,80,20,0.4,False,1.267,0
left,80,100,40,80,-30,100,100,20,1.0,False,1.079,0
right,0,60,0,20,90,20,80,100,0.2,False,0.886,0
right,80,0,80,100,0,60,40,60,0.6,False,0.926,0
left,20,80,100,0,60,100,20,80,0.8,False,1.169,0
right,20,100,0,80,-60,80,80,40,1.0,False,0.857,0
left,80,40,80,40,30,0,100,60,0.2,False,1.211,0
right,60,40,80,100,30,80,0,100,0.6,False,1.022,0
left,100,80,0,40,30,80,0,100,0.8,False,1.213,0
left,20,100,20,80,90,20,20,0,0.6,False,1.105,0
right,40,40,60,40,90,80,60,60,0.1,False,0.888,0
left,0,60,60,40,30,40,80,20,0.8,False,1.094,0
right,40,20,80,60,90,20,60,100,0.4,False,0.953,0
left,0,20,40,20,-60,0,100,100,0.8,False,1.128,0
left,0,80,100,40,0,0,60,40,0.4,False,1.1,0
right,20,0,100,20,60,0,20,0,0.4,False,0.924,0
right,60,80,40,100,90,100,0,80,0.4,False,0.704,0
left,100,80,20,60,-30,100,100,20,0.6,False,1.217,0
left,40,20,80,20,-60,80,0,40,0.2,False,1.069,0
left,20,60,20,40,-30,20,100,100,0.4,False,1.098,0
right,100,0,20,20,30,20,20,80,0.1,False,0.843,0
right,0,100,0,100,90,40,0,100,0.2,False,0.85,0
left,100,0,60,80,-60,100,100,100,1.0,False,1.032,0
right,40,40,40,60,0,0,80,20,0.2,False,0.945,0
right,80,60,0,60,-60,0,40,40,0.1,False,0.757,0
right,100,40,0,0,-90,40,100,20,0.8,False,0.869,0
right,40,80,40,80,90,20,20,100,1.0,False,0.769,0
left,80,0,20,20,60,60,40,0,0.6,False,1.186,0
left,20,20,20,20,60,60,60,80,0.4,False,1.101,0
left,40,80,0,0,30,80,40,80,0.1,False,1.099,0
right,0,60,20,40,90,0,20,40,0.1,False,0.751,0
left,60,0,40,100,0,20,100,20,0.8,False,1.078,0
right,60,40,20,0,-30,100,40,40,0.8,False,0.874,0
right,80,60,100,0,90,20,40,20,0.8,False,0.864,0
left,40,100,60,60,60,40,100,60,0.8,False,1.093,0
left,40,100,40,80,60,100,60,80,1.0,False,1.229,0
right,0,40,80,40,60,60,20,80,0.1,False,0.811,0
right,20,20,80,60,-30,20,100,80,1.0,False,0.898,0
left,100,60,80,20,-90,40,0,20,0.1,False,1.1,0
right,20,80,100,60,30,0,60,60,0.6,False,0.899,0
right,60,20,80,0,0,80,0,40,1.0,False,0.891,0
left,60,100,40,100,-30,0,80,100,0.2,False,1.081,0
left,80,60,80,0,90,20,0,40,0.6,False,1.2,0
right,40,100,80,100,-90,60,20,0,0.6,False,0.75,0
left,60,60,60,0,90,40,60,100,0.8,False,1.213,0
right,60,0,80,80,0,60,60,60,0.2,False,0.763,0
left,80,0,0,40,-30,80,40,20,0.4,False,1.04,0
right,100,40,40,80,-90,0,40,40,1.0,False,0.789,0
left,80,40,0,100,-30,60,60,20,0.4,False,1.185,0
left,0,100,20,0,-90,40,80,0,0.6,False,1.239,0
left,0,100,0,0,-90,40,80,40,0.4,False,1.069,0
right,60,60,40,20,90,0,40,0,0.8,False,0.718,0
right,100,60,80,20,-60,80,40,60,0.6,False,0.996,0
left,100,0,60,100,60,60,60,20,0.2,False,1.241,0
right,40,0,0,100,90,40,60,0,0.6,False,0.944,0
right,0,40,80,40,-90,100,80,100,0.6,False,0.84,0
left,20,100,80,80,-60,20,0,80,0.4,False,1.038,0
right,0,20,60,0,30,100,20,0,0.2,False,0.774,0
left,60,0,0,40,60,80,100,0,0.4,False,1.081,0
left,100,0,100,80,-60,100,80,40,1.0,False,1.058,0
right,80,80,100,20,-60,80,80,0,0.2,False,1.07,0
left,100,80,80,100,-60,40,80,60,1.0,False,1.068,0
right,20,20,80,40,-90,60,40,80,0.2,False,0.912,0
left,40,20,20,40,30,0,60,100,0.1,False,1.126,0
right,40,80,40,60,-30,0,80,80,0.1,False,0.762,0
right,40,40,100,80,0,60,80,100,0.4,False,0.935,0
left,100,80,0,100,90,40,0,60,0.4,False,1.068,0
left,80,60,0,100,-30,60,20,60,1.0,False,0.914,0
left,0,20,80,60,-30,20,0,40,1.0,False,1.114,0
right,40,0,100,60,30,80,100,0,0.1,False,0.81,0
right,20,0,0,80,-90,0,40,60,0.4,False,0.99,0
right,0,80,100,40,90,60,60,40,1.0,False,0.869,0
left,60,100,100,60,0,40,20,100,0.1,False,1.112,0
left,20,40,100,0,0,60,0,20,0.4,False,1.075,0
left,40,0,20,100,-90,100,40,60,1.0,False,1.019,0
right,100,0,20,100,30,40,0,20,0.4,False,0.857,0
right,100,40,60,60,0,40,20,100,0.8,False,0.918,0
right,20,60,80,60,-60,100,80,40,0.8,False,0.779,0
left,20,40,80,40,-60,80,60,40,0.8,False,1.027,0
left,40,20,0,80,60,60,40,100,0.6,False,1.216,0
left,60,100,60,80,90,20,0,60,0.4,False,1.203,0
right,100,100,20,20,0,100,100,60,0.2,False,0.825,0
right,20,80,0,0,-30,20,40,20,0.4,False,1.023,0
left,20,100,40,40,30,60,100,20,0.8,False,1.156,0
right,0,80,0,60,60,80,20,100,0.1,False,0.844,0
left,20,20,100,0,-90,20,20,80,0.6,False,1.041,0
right,20,20,40,80,90,20,40,40,1.0,False,0.897,0
right,20,0,40,20,-30,40,80,100,0.8,False,0.933,0
left,40,0,80,0,-30,40,20,80,0.8,False,1.104,0
right,40,60,80,80,90,100,20,80,0.6,False,0.864,0
left,80,60,20,40,0,20,60,100,0.4,False,1.087,0
right,0,20,40,20,-30,0,60,20,0.2,False,0.874,0
left,100,100,60,0,30,80,100,80,0.1,False,1.086,0
right,60,80,40,60,-60,0,80,0,0.4,False,0.853,0
left,0,80,80,0,0,0,0,100,0.6,False,1.149,0
left,80,100,100,60,-90,0,0,0,0.2,False,1.01,0
left,40,100,60,100,30,80,0,80,0.2,False,1.089,0
right,100,20,20,100,90,0,80,80,1.0,False,0.854,0
right,0,100,60,60,-30,20,80,100,1.0,False,0.757,0
left,40,80,60,40,30,0,60,40,1.0,False,1.073,0
right,60,0,100,20,30,60,40,80,0.6,False,0.956,0
left,40,0,60,0,-30,60,100,100,0.4,False,0.871,0
left,80,100,20,40,-60,100,100,20,0.6,False,0.832,0
left,100,80,80,0,-90,100,40,40,0.6,False,1.015,0
right,60,20,0,0,-90,0,60,100,0.1,False,5.112,0
right,80,40,20,60,0,40,0,80,0.6,False,0.872,0
right,60,20,40,0,0,20,80,100,1.0,False,0.906,0
left,0,80,60,80,60,80,80,80,0.1,False,1.19,0
right,20,60,20,100,-60,0,60,0,0.8,False,0.9,0
left,60,100,20,0,30,80,60,100,0.1,False,1.156,0
left,20,60,60,80,-60,40,40,40,1.0,False,1.018,0
right,40,60,20,100,90,40,100,0,0.6,False,0.731,0
left,100,40,100,80,-90,40,20,20,0.1,False,1.001,0
left,40,80,0,0,90,80,20,0,0.1,False,1.21,0
right,40,60,60,60,-30,80,80,20,0.1,False,0.838,0
right,60,100,100,0,30,80,80,100,1.0,False,0.92,0
left,80,0,80,100,-60,40,80,40,0.4,False,0.913,0
right,100,100,0,100,90,80,20,0,0.2,False,0.773,0
right,80,20,80,0,-60,40,60,0,0.8,False,0.743,0
right,40,60,0,0,-60,100,20,80,1.0,False,0.91,0
left,80,100,100,60,-90,80,0,100,1.0,False,1.072,0
left,0,20,100,40,0,0,40,100,0.6,False,1.072,0
left,100,80,20,0,0,0,0,60,0.8,False,1.134,0
right,40,60,80,20,0,40,80,0,0.2,False,0.919,0
right,60,80,40,80,30,60,100,40,0.6,False,0.772,0
left,0,0,0,100,0,20,20,80,0.2,False,1.184,0
left,100,100,100,40,30,80,0,0,0.1,False,1.186,0
right,60,0,40,80,0,60,80,20,0.8,False,0.851,0
left,20,60,100,40,0,20,100,60,0.4,False,1.116,0
right,60,20,100,60,-30,60,60,100,0.8,False,0.974,0
right,60,40,20,60,0,20,100,20,1.0,False,0.911,0
right,40,0,40,0,-90,80,40,80,0.2,False,0.893,0
left,100,80,40,60,30,0,100,60,0.2,False,1.096,0
left,100,20,60,20,90,80,80,60,0.6,False,1.132,0
left,20,20,100,40,-60,80,60,20,0.2,False,1.074,0
right,20,0,80,100,60,20,20,0,0.6,False,0.877,0
left,0,80,60,0,60,60,20,40,0.8,False,1.189,0
right,100,40,80,60,60,100,100,0,1.0,False,0.902,0
right,20,80,80,20,30,100,0,20,0.4,False,0.771,0
right,0,100,0,20,60,0,60,100,0.6,False,0.717,0
left,40,40,40,0,-90,80,40,80,0.4,False,0.958,0
right,0,100,60,20,-60,100,60,0,0.6,False,0.753,0
right,80,100,40,60,-90,80,0,60,0.4,False,0.81,0
left,80,80,0,0,-90,20,100,20,0.8,False,0.984,0
left,20,80,20,80,90,20,80,100,0.1,False,1.276,0
right,0,40,0,80,90,60,0,60,0.8,False,0.795,0
left,100,40,40,100,60,40,40,60,1.0,False,1.139,0
left,20,40,60,20,-60,80,40,40,0.1,False,1.035,0
right,20,0,40,40,-30,0,20,60,0.4,False,0.787,0
left,100,20,20,20,-90,40,80,20,0.8,False,1.0,0
right,80,20,60,20,90,60,0,80,0.2,False,0.848,0
left,60,20,100,20,90,0,60,0,0.1,False,1.21,0
right,40,100,60,20,30,60,80,100,0.2,False,0.723,0
left,0,0,100,100,-60,80,40,40,0.1,False,1.18,0
right,80,40,0,0,60,0,40,100,0.6,False,0.859,0
left,40,0,100,80,90,20,60,40,0.6,False,1.185,0
right,60,0,0,20,60,0,80,60,0.1,False,0.753,0
left,20,20,40,40,-90,40,40,100,0.1,False,1.358,0
left,60,0,80,60,-30,60,60,0,0.2,False,0.906,0
right,20,20,100,0,-90,100,80,20,0.1,False,0.769,0
right,60,80,100,80,-90,20,20,80,0.2,False,0.781,0
right,40,100,60,20,-90,100,20,20,0.4,False,0.749,0
left,0,40,20,80,-60,100,0,40,0.4,False,0.91,0
right,80,20,20,20,0,60,0,100,0.8,False,0.77,0
left,100,60,0,40,90,100,60,60,1.0,False,1.159,0
right,0,60,80,80,-90,60,20,80,0.8,False,0.793,0
left,0,40,0,40,-30,60,60,60,1.0,False,1.151,0
left,80,0,100,100,30,40,100,0,0.2,False,1.16,0
right,100,0,40,60,-60,80,20,40,1.0,False,0.857,0
right,60,80,60,20,0,60,100,40,1.0,False,0.79,0
left,40,100,20,100,-30,100,20,0,0.6,False,1.45,0
right,40,60,80,40,60,40,40,40,0.4,False,0.804,0
left,60,80,20,20,-90,100,80,60,0.6,False,1.066,0
right,60,60,40,0,-60,20,100,40,0.4,False,1.042,0
left,80,60,40,20,-30,80,0,20,0.4,False,1.106,0
left,80,60,80,60,60,0,20,100,0.6,False,1.205,0
left,40,0,60,100,30,100,60,40,1.0,False,1.161,0
left,40,20,40,60,60,60,40,0,0.4,False,1.181,0
right,20,100,100,20,90,0,80,80,1.0,False,0.829,0
right,60,0,20,60,30,60,60,80,0.2,False,0.725,0
left,40,80,80,100,60,20,40,20,0.4,False,1.206,0
right,100,20,100,0,90,100,20,20,0.4,False,0.713,0
left,20,100,40,20,0,40,40,100,0.8,False,0.926,0
right,60,0,20,60,30,0,100,80,0.2,False,0.74,0
right,100,100,60,80,0,60,60,0,0.1,False,0.86,0
left,0,80,0,60,0,40,100,60,0.1,False,1.147,0
right,100,40,20,100,-30,20,80,40,0.1,False,0.666,0
left,80,100,20,100,60,0,60,0,1.0,False,1.072,0
right,80,60,100,80,-60,100,40,0,0.4,False,0.721,0
