instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario284,-30,c2,2,0,0,1,0.4,20,20,100,100,0,0,80,0,0.6067900042799461,0
scenario285,60,c1,1,2,0,2,0.6,0,100,100,60,20,20,20,0,3581.622927420177,0
scenario286,90,c4,1,0,2,0,0.8,40,40,20,20,60,80,60,0,2.1331132120796803,0
scenario287,-90,c4,2,0,1,0,0.2,60,60,0,0,40,100,100,0,2.28879718219492,0
scenario288,90,c4,2,0,1,2,0.1,20,40,0,60,100,60,0,0,1.942917760481336,0
scenario289,30,c1,1,2,0,2,0.2,80,80,0,100,0,20,100,1,9999.0,1
scenario290,-30,c2,2,1,0,1,0.4,60,60,0,20,60,80,20,0,1.1136520585597562,0
scenario291,60,c4,2,0,1,0,0.8,20,0,80,20,80,80,40,0,3.4419064977159413,0
scenario292,90,c2,2,1,0,1,0.6,60,80,40,20,20,60,100,0,1.123151123180831,0
scenario293,-60,c1,0,2,1,2,0.6,60,100,20,100,0,100,80,1,1.2956729886842966,1
scenario294,90,c2,2,0,0,1,0.8,0,80,80,0,20,100,60,0,1.5137358834719434,0
scenario295,-60,c1,0,2,1,2,0.4,60,100,40,40,60,0,80,0,2.144267010436406,0
scenario296,-30,c1,1,2,0,1,0.4,80,20,60,20,100,60,100,0,2.7142638289180283,0
scenario297,-60,c1,1,2,0,2,0.1,0,100,80,80,80,100,40,0,1.8352166200064983,0
scenario298,60,c2,2,0,0,1,0.6,100,0,20,0,60,40,80,1,0.5922783098908257,1
scenario299,-60,c1,1,2,0,2,0.2,40,100,0,0,80,60,20,0,1.7978113437594248,0
scenario300,-60,c4,2,0,1,0,1.0,20,100,100,80,40,60,0,0,2.597675439736065,0
scenario301,-60,c2,0,1,2,0,0.1,80,40,40,20,40,40,60,0,4.022353803326915,0
scenario302,0,c4,2,0,1,2,0.8,0,80,80,20,40,20,20,0,2.383971079161732,0
scenario303,-60,c4,2,0,1,0,0.2,100,40,60,60,20,0,20,0,2.264174523727159,0
scenario304,30,c2,2,1,0,1,0.1,60,20,20,100,100,40,60,0,1.6666664284169788,0
scenario305,-90,c4,1,2,2,0,0.2,60,80,60,20,100,20,20,0,3.7217722026843374,0
scenario306,-30,c1,1,2,0,1,0.2,80,100,0,0,100,20,0,1,3.7736987781524864,1
scenario307,-90,c4,1,2,2,0,0.1,20,80,20,40,20,60,60,1,9999.0,1
scenario308,-90,c1,1,2,0,1,0.6,60,20,100,40,0,40,20,0,2.390705958207561,0
scenario309,-90,c2,0,1,2,1,0.8,40,20,80,60,60,0,80,0,4.171947421633076,0
scenario310,60,c1,0,1,1,2,0.6,0,20,40,100,40,60,100,0,3.116100767193345,0
scenario311,30,c2,2,0,0,1,0.4,0,20,100,40,20,0,80,0,2.27361074827854,0
scenario312,90,c4,1,0,2,0,0.6,60,0,100,100,40,100,0,0,2.6362327422886347,0
scenario313,90,c1,1,2,0,2,0.4,100,20,40,0,100,100,40,0,1.7051568394509522,0
scenario314,0,c1,0,2,1,2,0.1,20,60,40,40,60,100,40,1,0.697892359580799,1
scenario315,-30,c1,1,2,0,1,0.6,20,60,100,80,40,40,60,0,1.4244539033599843,0
scenario316,-30,c1,0,1,1,2,0.6,80,100,40,100,100,0,20,1,3.2794020865487754,1
scenario317,90,c1,1,2,0,1,0.6,100,20,0,0,60,20,100,0,1.5181592574196514,0
scenario318,-30,c1,0,1,1,2,0.4,0,80,60,80,60,40,20,1,1.5021595826324443,1
scenario319,0,c4,1,2,2,0,0.6,20,0,60,40,40,80,20,0,3.192768348406677,0
scenario320,-90,c2,2,1,0,1,1.0,0,20,20,20,100,100,100,0,2.0977717037772208,0
scenario321,-90,c1,0,2,1,2,0.1,40,40,60,0,20,40,80,0,2.907385308372651,0
scenario322,30,c4,2,0,1,0,0.6,100,0,80,60,100,80,100,0,1.7388719525109035,0
scenario323,90,c1,1,2,0,2,0.1,0,0,20,20,40,20,40,0,9999.0,0
scenario324,0,c1,1,2,0,2,1.0,100,60,60,20,80,100,60,0,2.1661909025935846,0
scenario325,-30,c1,0,2,1,2,0.2,100,20,80,0,20,60,100,0,2.0243128690355325,0
scenario326,30,c4,1,0,2,0,0.2,20,100,100,20,80,60,40,0,2.7992734879782124,0
scenario327,30,c4,2,0,1,0,0.2,80,0,40,0,60,80,0,0,2.2363916920882496,0
scenario328,-90,c2,0,1,2,1,0.2,0,100,80,80,0,60,100,0,4.138677189378155,0
scenario329,-90,c1,1,2,0,2,0.8,60,40,80,100,40,80,0,0,1.9443691338032063,0
scenario330,90,c1,1,2,0,2,0.8,40,80,0,100,100,40,40,0,0.5805795829748654,0
scenario331,-60,c2,2,0,0,1,1.0,60,80,20,80,40,20,80,0,1.3625941005422428,0
scenario332,30,c4,2,0,1,0,1.0,0,20,0,20,60,20,80,0,2.480596377403009,0
scenario333,-90,c2,2,1,0,1,1.0,20,0,80,100,20,80,80,0,1.291498803557114,0
scenario334,60,c1,1,2,0,2,1.0,40,20,0,40,80,100,100,0,1.1177603431501966,0
scenario335,60,c2,0,1,2,1,0.8,100,20,60,20,0,60,40,0,4.226397450444246,0
scenario336,60,c1,1,2,0,1,0.8,80,40,100,80,80,60,60,0,0.8669940786653076,0
scenario337,-90,c1,1,2,0,2,0.2,40,0,0,0,60,20,40,0,0.6822205591072286,0
scenario338,-30,c1,1,2,0,2,0.4,80,80,20,80,0,0,40,0,0.9543822013139132,0
scenario339,90,c4,2,0,1,2,0.6,100,100,80,40,100,20,80,0,2.5802364411526844,0
scenario340,-30,c4,1,2,2,0,0.1,20,40,20,100,40,20,60,1,9999.0,1
scenario341,-60,c1,1,2,0,1,0.2,0,100,40,80,20,40,60,0,9999.0,0
scenario342,0,c1,0,2,1,2,1.0,0,80,0,60,20,40,0,0,3.007617967024164,0
scenario343,90,c4,2,0,1,0,0.1,0,100,40,100,0,80,100,0,2.854401914262922,0
scenario344,60,c4,2,0,1,2,0.8,100,60,0,80,100,60,0,0,2.5341040643634045,0
scenario345,30,c1,0,1,1,2,0.2,80,40,100,0,100,0,60,0,0.4637574396313654,1
scenario346,-60,c4,2,0,1,0,0.6,100,60,100,20,80,0,20,0,2.892654013979402,0
scenario347,60,c4,1,2,2,0,0.8,40,0,40,100,20,60,20,0,3.301427196276084,0
scenario348,90,c4,2,0,1,2,0.4,100,100,20,60,60,100,80,0,1.5220768246163998,0
scenario349,-60,c4,1,0,2,0,1.0,100,100,60,80,100,80,20,0,2.4943272994245542,0
scenario350,-30,c4,2,0,1,0,0.2,100,60,60,40,20,0,60,0,3.989382034188318,0
scenario351,-60,c1,0,1,1,2,0.4,80,100,60,20,80,20,80,0,1.90353536032616,0
scenario352,0,c4,2,0,1,0,0.6,60,40,100,40,0,20,100,0,3.057946513963167,0
scenario353,60,c1,1,2,0,1,0.6,60,100,40,20,80,40,100,0,1.5217542908832955,0
scenario354,90,c4,2,0,1,2,0.2,100,0,80,100,20,20,0,0,2.5383544626569154,0
scenario355,-60,c2,0,1,2,1,1.0,0,0,0,100,0,0,80,0,4.420713930946995,0
scenario356,0,c2,0,1,2,1,1.0,20,60,20,100,0,40,20,0,4.260360938629475,0
scenario357,0,c2,0,1,2,0,0.8,80,100,80,0,20,20,40,0,4.767278426881773,0
scenario358,60,c4,1,2,2,0,0.4,60,80,40,0,0,20,40,1,9999.0,1
scenario359,-60,c4,2,0,1,0,0.4,100,80,20,40,0,60,0,0,2.506515091659525,0
scenario360,0,c1,1,2,0,2,0.4,60,60,40,80,100,100,100,0,1.2390653775068712,0
scenario361,30,c4,2,0,1,0,0.4,40,40,80,80,20,60,60,0,2.0551021711165904,0
scenario362,60,c4,2,0,1,0,1.0,20,20,0,60,40,40,60,0,1.2819003862703984,0
scenario363,60,c1,1,2,0,2,0.4,20,20,80,0,0,100,0,0,1.203529930791351,0
scenario364,0,c4,1,2,2,0,0.2,40,20,0,20,0,80,40,1,9999.0,1
scenario365,-60,c2,0,1,2,0,0.8,20,40,100,60,0,80,40,0,4.5995575802665485,0
scenario366,30,c1,0,1,1,2,0.1,40,0,80,100,80,40,80,0,2.356811043095011,0
scenario367,30,c2,2,0,0,1,0.6,80,60,20,40,20,60,0,0,0.6596069655649889,0
scenario368,0,c4,1,2,2,0,0.8,80,0,20,60,0,100,80,0,3.614921108405118,0
scenario369,90,c1,1,2,0,2,0.6,40,60,100,100,0,40,40,0,0.6677683666029615,0
scenario370,-60,c4,2,0,1,0,0.1,60,20,20,0,80,80,40,0,2.768484126911792,0
scenario371,-60,c1,1,2,0,2,0.4,80,20,40,20,20,100,60,1,9999.0,1
scenario372,-30,c1,1,2,0,2,0.2,100,80,0,100,80,80,60,0,2.2530242701850947,0
scenario373,-30,c4,1,0,2,0,1.0,20,80,100,20,40,60,20,0,2.1810108559875663,0
scenario374,60,c1,1,2,0,2,0.2,20,80,60,80,60,0,60,0,2.3914675469792703,0
scenario375,0,c1,1,2,0,2,0.2,0,80,100,80,100,80,80,1,9999.0,1
scenario376,-30,c4,1,2,2,0,0.8,60,80,60,100,40,0,100,0,2.143307462967386,0
scenario377,90,c4,1,2,2,0,0.2,80,80,20,0,80,40,100,1,0.4472351034216313,1
scenario378,0,c4,2,0,1,2,1.0,0,20,60,60,80,0,100,0,1.8695713282744435,0
scenario379,-90,c1,1,2,0,2,1.0,100,20,20,60,80,60,20,0,1.4827088938327455,0
scenario380,30,c1,1,2,0,2,0.1,40,60,0,60,0,40,20,0,1.6788377274359467,0
scenario381,30,c2,0,1,2,1,0.2,60,60,80,60,20,40,0,0,4.21849716873035,0
scenario382,-60,c1,1,2,0,2,0.8,40,0,100,60,100,0,100,0,9999.0,0
scenario383,0,c4,1,0,2,0,0.6,80,60,60,0,40,100,0,0,3.3542658697898724,0
scenario384,-90,c1,1,2,0,2,0.6,20,40,80,0,60,100,100,0,1375.1510669150202,0
scenario385,-30,c4,2,0,1,0,0.4,40,40,100,40,80,20,0,0,1.41083915068561,0
scenario386,30,c2,0,1,2,0,0.2,0,0,20,80,60,0,0,0,4.346134054067711,0
scenario387,30,c1,0,2,1,2,1.0,80,100,40,20,20,40,40,0,1.7165649301657406,0
scenario388,30,c1,1,2,0,2,0.2,100,100,0,40,40,0,20,1,1.0101697791227522,1
scenario389,-30,c2,0,1,2,1,0.6,80,80,20,40,40,100,40,0,2.6626353054436485,0
scenario390,-30,c1,0,2,1,2,0.4,40,80,20,0,40,20,60,0,3.0925928298922445,0
scenario391,-30,c1,1,2,0,2,0.6,20,60,20,60,20,20,40,0,1.3052345144760582,0
scenario392,0,c4,1,2,2,0,0.8,80,20,100,40,100,60,100,1,9999.0,1
scenario393,60,c4,2,0,1,2,0.1,40,40,40,60,0,100,80,0,1.0384154971098116,0
scenario394,-60,c4,2,0,1,0,0.8,0,40,100,0,100,20,80,0,2.865056197327382,0
scenario395,-60,c1,1,2,0,2,0.4,40,0,60,0,100,60,40,0,2.039035352366977,0
scenario396,30,c1,1,2,0,2,0.1,60,40,0,0,20,20,80,0,1.747108647557159,0
scenario397,90,c1,0,2,1,2,1.0,60,100,100,60,80,80,60,0,1.8389731255967623,0
scenario398,0,c1,1,2,0,1,0.1,80,80,0,20,40,60,60,1,9999.0,1
scenario399,60,c2,0,1,2,1,0.1,100,60,40,0,40,40,0,0,4.285546681316158,0
scenario400,30,c4,1,0,2,0,0.4,20,20,40,80,100,20,80,0,2.866869347593909,0
scenario401,90,c4,2,0,1,0,0.2,60,40,60,80,60,60,0,1,0.8224045916779712,1
scenario402,-60,c2,0,1,2,1,0.6,0,20,80,0,20,40,0,0,4.370476783085219,0
scenario403,-30,c2,0,1,2,1,0.1,80,20,60,60,60,40,20,0,3.970440861783436,0
scenario404,0,c2,2,1,0,1,0.8,0,0,100,20,60,80,0,0,1.2461321787601722,0
scenario405,-90,c2,0,1,2,1,1.0,100,80,100,20,0,60,100,0,4.037416153379585,0
scenario406,30,c1,1,2,0,2,0.1,80,100,0,80,100,100,20,0,0.6695161644691612,0
scenario407,60,c4,2,0,1,0,0.8,100,60,100,40,80,40,80,0,2.4874825178351285,0
scenario408,30,c4,2,0,1,0,0.8,100,0,40,40,20,100,0,0,2.3661336454682527,0
scenario409,-90,c1,1,2,0,2,0.4,60,60,40,100,80,100,20,1,0.9362643555164653,1
scenario410,60,c4,1,2,2,0,0.8,20,80,0,60,60,20,100,0,9999.0,0
scenario411,-90,c2,0,1,2,1,0.6,40,100,100,40,100,40,60,0,3.808822088906743,0
scenario412,60,c1,0,1,1,2,0.8,80,20,80,80,100,40,20,1,9999.0,1
scenario413,-90,c1,1,2,0,2,0.2,100,40,20,20,80,80,80,0,1.6949053380146957,0
scenario414,90,c2,2,1,0,1,0.4,20,80,80,100,20,0,60,0,1.1732839865113418,0
scenario415,-60,c2,0,1,2,1,0.1,80,60,100,60,60,60,100,0,4.319962759872059,0
scenario416,60,c2,2,1,0,1,0.4,20,80,20,100,80,60,0,0,1.087796279808682,0
scenario417,-60,c2,0,1,2,1,0.2,100,60,0,80,40,40,40,0,4.106688358537328,0
scenario418,-60,c4,2,0,1,2,0.4,0,0,40,60,0,100,20,0,2.125985544343928,0
scenario419,90,c2,0,1,2,1,1.0,0,40,100,0,100,20,20,0,4.5157628004478525,0
scenario420,60,c1,1,2,0,1,1.0,60,60,80,100,40,60,60,0,1.752556003063829,0
scenario421,30,c4,1,0,2,0,0.6,40,40,20,100,0,40,100,0,1.5474498954252145,0
scenario422,60,c1,1,2,0,2,0.1,80,0,40,80,0,0,60,0,1.6238518329335114,0
scenario423,60,c1,1,2,0,2,0.4,100,40,60,80,40,80,0,1,9999.0,1
scenario424,0,c1,1,2,0,2,0.6,100,100,40,0,20,80,80,0,2.6635422557526183,0
scenario425,-60,c1,1,2,0,2,1.0,60,40,80,40,80,100,60,0,1.8790377601326416,0
scenario426,0,c2,2,1,0,1,0.8,100,60,80,20,20,100,80,0,1.8341632707019155,0
scenario427,60,c4,2,0,1,0,0.6,80,20,100,20,0,0,0,1,1.3249652076140497,1
scenario428,90,c2,0,1,2,1,0.1,80,20,80,80,80,60,80,0,4.354951123617695,0
scenario429,30,c2,0,1,2,0,0.4,40,60,40,20,40,0,0,0,4.291733311459415,0
scenario430,-30,c4,2,0,1,0,0.1,60,0,0,80,0,60,40,0,1.501389675411483,0
scenario431,30,c1,0,2,1,2,0.1,20,60,100,0,80,80,60,0,3.663874166332497,0
scenario432,-30,c2,2,0,0,1,0.8,40,100,0,20,100,80,40,0,0.8085939900197963,0
scenario433,-90,c4,2,0,1,0,1.0,40,80,40,80,60,0,80,0,2.7173143403425675,0
scenario434,30,c1,0,1,1,2,0.4,60,20,20,60,80,20,40,1,9999.0,1
scenario435,90,c1,1,2,0,2,0.1,80,80,60,80,20,20,100,0,2.083119356319894,0
scenario436,-30,c2,0,1,2,1,0.6,60,20,100,80,80,20,60,0,4.30018080901091,0
scenario437,0,c2,0,1,2,0,0.1,0,40,20,60,40,100,60,0,4.267119362293331,0
scenario438,30,c4,1,2,2,0,0.1,40,40,0,20,100,60,40,1,4.554927569521007,1
scenario439,0,c1,1,2,0,2,0.1,40,60,0,80,60,60,40,0,3.208975907482346,0
scenario440,90,c1,0,1,1,2,0.4,100,20,0,40,60,80,80,1,1.1908034066792152,1
scenario441,0,c4,2,0,1,2,0.4,40,0,0,40,60,40,100,0,1.954786944069481,0
scenario442,-30,c4,1,0,2,0,0.1,100,100,80,60,60,20,40,0,2.0851337685810925,0
scenario443,90,c1,1,2,0,2,0.2,100,40,20,0,20,40,20,0,1.342090001212869,0
scenario444,0,c1,1,2,0,1,0.8,60,20,40,40,40,0,80,0,2.682540243539311,0
scenario445,30,c2,2,1,0,1,1.0,60,0,20,20,60,80,20,0,0.8892572404241075,0
scenario446,-60,c1,1,2,0,2,0.8,20,60,40,40,100,40,0,1,5.164833409645159,1
scenario447,-90,c1,0,1,1,2,0.2,0,60,60,100,60,100,60,1,9999.0,1
scenario448,-30,c2,2,1,0,1,1.0,60,60,20,40,60,0,100,0,3.903482912857237,0
scenario449,0,c2,0,1,2,1,0.2,20,20,20,0,20,20,40,0,4.215734245021336,0
scenario450,-60,c4,1,0,2,0,0.4,60,60,100,0,60,60,40,0,3.205312336270038,0
scenario451,60,c1,1,2,0,2,0.2,60,60,60,40,100,20,40,0,2.1556133658452223,0
scenario452,0,c4,2,0,1,0,0.6,0,100,0,0,80,80,0,0,1.8107257535571688,0
scenario453,0,c4,2,0,1,2,1.0,40,40,60,0,40,60,80,0,1.557146387640291,0
scenario454,-60,c1,1,2,0,2,0.6,0,80,60,60,0,100,80,0,9999.0,0
scenario455,-60,c1,0,2,1,2,0.8,20,20,80,20,60,0,80,0,2.549567064049004,0
scenario456,90,c2,2,0,0,1,0.1,80,20,80,40,0,80,20,1,9999.0,1
scenario457,90,c2,0,1,2,1,0.1,100,100,60,0,40,0,80,0,4.68900251317062,0
scenario458,90,c1,0,1,1,2,0.2,40,100,80,100,20,60,20,1,1.4300868609131745,1
scenario459,60,c2,0,1,2,1,0.1,0,80,100,40,40,80,0,0,3.6146408298429296,0
scenario460,-30,c1,1,2,0,1,0.2,20,100,80,40,80,80,0,0,2.161359403129847,0
scenario461,60,c2,0,1,2,0,0.4,100,80,0,80,40,0,100,0,4.016505118054896,0
scenario462,-60,c2,0,1,2,1,0.6,40,100,60,100,40,80,80,0,3.5503215860322976,0
scenario463,30,c4,1,2,2,0,0.8,60,0,60,0,20,40,40,1,9999.0,1
scenario464,-90,c2,0,1,2,1,0.6,20,100,20,80,60,80,40,0,4.664806707472067,0
scenario465,30,c2,0,1,2,1,0.4,0,100,0,100,60,100,60,0,4.013773938529679,0
scenario466,90,c2,2,0,0,1,0.1,20,20,100,20,20,100,100,0,1.267672687480172,0
scenario467,60,c2,0,1,2,1,1.0,0,20,20,0,20,80,40,0,3.7181675988051848,0
scenario468,0,c1,0,1,1,2,0.2,60,100,20,20,80,100,60,0,1.5740622749331028,0
scenario469,-60,c2,0,1,2,1,0.2,60,100,60,100,100,40,20,0,4.281941420355193,0
scenario470,30,c2,0,1,2,1,1.0,40,80,60,40,20,20,100,0,4.243734856908358,0
scenario471,-60,c1,0,1,1,2,0.2,100,80,40,100,0,20,100,0,3.696015960701928,0
scenario472,0,c2,0,1,2,1,1.0,80,60,0,0,20,0,40,0,4.401589427743846,0
scenario473,0,c1,1,2,0,2,0.2,0,0,40,20,80,0,0,0,1173.9340588202735,0
scenario474,60,c2,0,1,2,1,0.6,0,80,60,0,100,60,60,1,4.69401493170504,1
scenario475,-30,c4,1,2,2,0,0.8,100,0,20,80,20,100,60,1,9999.0,1
scenario476,-60,c1,1,2,0,2,0.2,80,40,80,20,20,100,100,1,1.6746817032424122,1
scenario477,0,c1,1,2,0,2,0.4,60,100,80,60,40,60,0,0,1.2325859609599648,0
scenario478,-90,c2,2,1,0,1,0.2,40,0,40,40,40,60,60,0,1.774326759450901,0
scenario479,90,c1,1,2,0,2,0.8,20,0,60,0,100,60,0,0,2.1869847845806247,0
scenario480,0,c1,1,2,0,2,0.2,20,100,80,100,100,40,100,0,996.185844943923,0
scenario481,-30,c2,0,1,2,1,0.1,80,60,80,60,0,0,0,0,4.383033261525248,0
scenario482,-60,c4,2,0,1,0,0.1,0,80,80,100,0,20,20,0,2.8918083403642814,0
scenario483,-60,c4,2,0,1,0,0.6,40,20,0,60,20,0,20,0,2.905024740576654,0
scenario484,-60,c4,1,0,2,0,0.2,80,80,40,0,40,80,40,0,1.4859838554441955,0
scenario485,-90,c1,1,2,0,1,1.0,60,0,40,80,40,0,40,0,1.3311912891764757,0
scenario486,0,c1,1,2,0,2,1.0,60,80,80,80,60,100,100,0,1.9237412849927569,0
scenario487,-90,c4,2,0,1,0,0.6,100,60,100,60,80,20,80,0,2.3651081370789644,0
scenario488,30,c1,1,2,0,2,0.8,0,100,40,60,0,80,40,0,9999.0,0
scenario489,90,c4,1,0,2,0,0.8,60,40,20,80,40,80,80,0,1.6571016690511964,0
scenario490,60,c1,1,2,0,1,0.4,0,40,0,20,20,60,100,0,6224.327490578588,0
scenario491,90,c1,0,1,1,2,0.8,60,40,0,100,80,60,40,1,9999.0,1
scenario492,0,c2,0,1,2,1,0.6,20,0,80,60,20,40,100,0,4.268408240450357,0
scenario493,-60,c4,2,0,1,0,0.6,80,100,0,40,100,100,100,0,2.549615682620858,0
scenario494,-90,c4,1,2,2,0,1.0,0,100,100,0,40,100,60,0,9999.0,0
scenario495,90,c4,1,0,2,0,1.0,100,40,80,40,0,0,0,0,2.2111551958514166,0
scenario496,90,c1,1,2,0,1,0.2,60,80,100,20,40,80,20,1,9999.0,1
scenario497,60,c1,1,2,0,2,0.6,20,100,60,100,80,0,20,0,0.5666112454682962,0
scenario498,-60,c4,1,2,2,0,0.8,40,60,80,0,60,100,40,0,3.311341212328996,0
scenario499,90,c4,2,0,1,0,0.6,100,20,0,80,40,60,60,0,2.3725860389997644,0
scenario500,60,c4,2,0,1,0,0.2,0,20,80,20,60,20,0,0,3.1825792376424724,0
scenario501,-30,c4,1,0,2,0,1.0,0,20,20,20,80,0,0,0,9999.0,0
scenario502,30,c2,0,1,2,0,0.4,0,80,80,100,0,60,80,0,3.698615045413365,0
scenario503,0,c2,2,1,0,1,0.4,60,80,80,60,20,20,40,0,0.823525817561341,0
scenario504,-30,c4,1,2,2,0,0.4,0,0,40,100,80,60,0,0,9999.0,0
scenario505,90,c2,2,1,0,1,0.8,40,20,80,20,20,20,40,0,1.2812793259676034,0
scenario506,-30,c1,0,1,1,2,0.1,100,40,20,20,80,40,0,1,2.238705750779016,1
scenario507,-90,c1,0,2,1,2,0.2,40,60,100,100,40,20,0,0,1.7754738387516298,0
scenario508,0,c4,1,2,2,0,1.0,60,0,40,100,40,80,40,0,1.826057076756438,0
scenario509,30,c1,1,2,0,2,1.0,40,0,100,80,40,100,80,0,2.4964225031670857,0
scenario510,60,c4,2,0,1,0,0.4,80,100,60,60,0,80,40,0,3.7504970577980674,0
scenario511,-90,c4,2,0,1,2,0.6,60,60,0,20,100,80,60,0,2.4905731211614626,0
scenario512,90,c1,1,2,0,1,0.8,80,40,60,80,60,0,0,1,0.7024445682801151,1
scenario513,90,c1,0,1,1,2,0.2,100,60,100,40,0,60,60,1,1.4707463548885975,1
scenario514,90,c1,0,2,1,2,0.6,60,80,80,60,40,80,0,0,0.6455379612551031,0
scenario515,30,c4,2,0,1,2,0.6,20,40,20,0,80,80,100,0,1.95887560459626,0
scenario516,-30,c1,1,2,0,2,1.0,100,0,100,20,0,80,60,0,1.6119067224395351,0
scenario517,0,c1,1,2,0,2,0.4,0,60,80,80,20,80,0,0,9999.0,0
scenario518,-30,c1,0,1,1,2,1.0,100,80,40,60,60,60,0,1,9999.0,1
scenario519,30,c1,1,2,0,2,0.8,40,0,20,80,80,60,80,0,2.2466365643159905,0
scenario520,30,c2,2,0,0,1,0.2,100,20,60,60,60,60,60,0,0.751398334123704,0
scenario521,-90,c1,1,2,0,1,0.4,0,40,20,60,0,100,60,0,9999.0,0
scenario522,-90,c1,1,2,0,2,1.0,80,80,60,40,100,0,60,0,1.2004132630646065,0
scenario523,60,c1,0,1,1,2,0.6,20,80,0,0,60,60,0,0,3.023646625378115,0
scenario524,90,c1,0,1,1,2,0.2,40,0,40,60,40,0,0,0,2.493078774241713,0
scenario525,90,c2,0,1,2,0,0.6,20,20,20,40,20,20,0,0,4.579106215553018,0
