Visibility,VehicleStability,RoadSurface,PathInteraction,GoalEgo,WindIntensity,RoadFriction,FogDistance,StartOther,PrecipitationDeposits,Cloudiness,FogDensity,GoalOther,Precipitation,Wetness,StartEgo,Collision_Occurred,Min_TTC
0,0,0,1,left,0,0.1,0,left,60,100,60,right,60,60,base,False,1.987160658605761
0,0,0,2,left,0,0.1,0,right,60,100,60,left,60,60,base,False,3.0239628690139275
0,0,0,4,right,0,0.1,0,right,60,100,60,base,60,60,left,False,4.806220896273969
0,0,20,1,left,0,0.1,0,left,60,100,60,right,60,60,base,False,2.9858624804320923
0,0,20,2,left,0,0.1,0,right,60,100,60,left,60,60,base,False,3.071895117198481
0,0,20,4,right,0,0.1,0,right,60,100,60,base,60,60,left,False,4.459325784272458
0,0,40,1,left,0,0.4,0,left,40,60,60,right,40,40,base,False,2.8322364551787644
0,0,40,2,left,0,0.4,0,right,40,60,60,left,40,40,base,False,3.76607974228484
0,0,40,4,right,0,0.4,0,right,40,60,60,base,40,40,left,False,2.9354867362729533
0,0,60,1,left,20,0.6,20,left,20,40,60,right,20,20,base,False,2.122489648651217
0,0,60,2,left,20,0.6,20,right,20,40,60,left,20,20,base,False,3.1735740679319364
0,0,60,4,right,20,0.6,20,right,20,40,60,base,20,20,left,True,3210.724827825932
0,0,80,1,left,60,1.0,20,left,0,0,60,right,0,0,base,False,2.31443827203308
0,0,80,2,left,60,1.0,20,right,0,0,60,left,0,0,base,False,2.9825838502370416
0,0,80,4,right,60,1.0,20,right,0,0,60,base,0,0,left,True,1340.4037113700517
0,0,100,1,left,60,1.0,20,left,0,0,60,right,0,0,base,False,2.339726426625306
0,0,100,2,left,60,1.0,20,right,0,0,60,left,0,0,base,False,3.0589574907002617
0,0,100,4,right,60,1.0,20,right,0,0,60,base,0,0,left,False,2.9570229828400545
0,20,0,1,left,0,0.1,0,left,60,100,60,right,60,60,base,False,2.734257901771978
0,20,0,2,left,0,0.1,0,right,60,100,60,left,60,60,base,False,3.471339441109749
0,20,0,4,right,0,0.1,0,right,60,100,60,base,60,60,left,False,3.379970434931973
0,20,20,1,left,0,0.2,0,left,40,60,60,right,40,40,base,False,2.863293348466195
0,20,20,2,left,0,0.2,0,right,40,60,60,left,40,40,base,False,3.214661064780775
0,20,20,4,right,0,0.2,0,right,40,60,60,base,40,40,left,True,1288.4298041184973
0,20,40,1,left,0,0.4,0,left,40,60,60,right,40,40,base,False,2.7728722740782548
0,20,40,2,left,0,0.4,0,right,40,60,60,left,40,40,base,False,3.7001371347301966
0,20,40,4,right,0,0.4,0,right,40,60,60,base,40,40,left,False,4.76395514685323
0,20,60,1,left,0,0.6,0,left,20,40,80,right,20,20,base,False,2.974348919126569
0,20,60,2,left,0,0.6,0,right,20,40,80,left,20,20,base,False,3.1369992998651246
0,20,60,4,right,0,0.6,0,right,20,40,80,base,20,20,left,False,4.986376489500934
0,20,80,1,left,60,1.0,20,left,0,0,60,right,0,0,base,False,2.6968299835526266
0,20,80,2,left,60,1.0,20,right,0,0,60,left,0,0,base,False,3.413923642847426
0,20,80,4,right,60,1.0,20,right,0,0,60,base,0,0,left,False,3.4559998061385944
0,20,100,1,left,60,1.0,20,left,0,0,60,right,0,0,base,False,2.776777634684378
0,20,100,2,left,60,1.0,20,right,0,0,60,left,0,0,base,False,3.4416051043156433
0,20,100,4,right,60,1.0,20,right,0,0,60,base,0,0,left,False,3.1656498885994444
0,40,0,1,left,0,0.1,0,left,60,100,60,right,60,60,base,False,3.0640601093954425
0,40,0,2,left,0,0.1,0,right,60,100,60,left,60,60,base,False,3.8138233649885023
0,40,0,4,right,0,0.1,0,right,60,100,60,base,60,60,left,True,9999.0
0,40,20,1,left,0,0.4,0,left,40,60,60,right,40,40,base,False,1.660268837380491
0,40,20,2,left,0,0.4,0,right,40,60,60,left,40,40,base,False,3.5847852058113108
