instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario226,0,40,100,20,40,-30,40,100,60,0.8,False,1.378,0
scenario227,1,80,80,20,40,90,0,60,20,0.6,False,0.888,0
scenario228,1,20,80,80,20,30,60,100,0,1.0,False,1.604,0
scenario229,1,40,60,0,40,-30,40,100,20,0.8,False,1.43,0
scenario230,1,0,40,20,20,0,40,100,20,0.6,False,0.685,0
scenario231,1,40,60,60,40,-30,40,60,0,0.6,False,0.756,0
scenario232,1,40,60,0,40,-30,60,100,20,0.8,False,0.794,0
scenario233,0,60,40,0,20,-30,40,80,20,0.8,False,1.378,0
scenario234,1,40,60,0,40,-60,40,100,40,0.4,False,1.925,0
scenario235,0,40,60,100,40,0,40,100,0,0.2,False,1.378,0
scenario236,1,80,20,0,40,-60,20,100,20,0.8,False,1.036,0
scenario237,1,20,60,40,40,-30,40,100,20,0.8,False,1.773,0
scenario238,1,40,80,40,60,0,40,100,40,1.0,False,1.006,0
scenario239,1,20,80,0,20,-90,40,100,20,0.8,False,0.832,0
scenario240,0,40,100,0,60,-60,40,100,20,1.0,False,1.373,0
scenario241,1,0,40,20,20,0,40,100,20,0.6,False,1.541,0
scenario242,1,20,100,0,20,-60,40,100,40,0.8,False,0.82,0
scenario243,0,20,40,40,40,0,40,100,100,0.4,False,1.505,0
scenario244,0,0,20,20,20,-90,20,80,0,0.6,False,1.375,0
scenario245,0,20,60,60,60,-60,60,20,60,0.4,False,1.44,0
scenario246,0,40,100,0,20,-60,40,80,0,0.6,False,1.387,0
scenario247,1,40,80,20,40,-30,100,60,0,0.8,False,0.852,0
scenario248,1,40,80,20,60,0,40,100,40,1.0,False,0.823,0
scenario249,1,40,80,0,40,-60,20,80,40,0.4,False,0.741,0
scenario250,1,20,80,20,20,-90,60,100,0,0.8,False,1.007,0
scenario251,1,0,40,20,40,-30,20,100,80,0.6,False,1.616,0
scenario252,0,20,80,0,20,-30,40,100,40,1.0,False,1.391,0
scenario253,1,40,80,0,40,-60,20,80,40,0.4,False,0.731,0
scenario254,1,20,80,20,0,0,100,60,40,1.0,False,2.146,0
scenario255,0,0,40,40,100,-30,0,100,80,0.6,False,1.411,0
scenario256,1,20,100,80,80,0,60,100,40,0.2,False,0.744,0
scenario257,1,20,80,0,0,-90,40,100,0,0.6,False,1.218,0
scenario258,1,0,40,20,0,0,20,100,100,0.6,False,1.813,0
scenario259,1,100,60,20,40,60,0,100,20,0.8,False,1.775,0
scenario260,0,20,100,0,20,30,20,40,20,0.6,False,1.461,0
scenario261,1,40,60,40,40,0,100,80,0,0.8,False,1.68,0
scenario262,1,0,40,0,60,-60,40,100,100,0.4,False,1.033,0
scenario263,1,0,100,0,20,-30,40,100,40,0.1,False,0.877,0
scenario264,1,20,100,0,40,-90,60,100,40,0.8,False,1.534,0
scenario265,1,40,80,0,40,-60,20,80,40,0.4,False,1.783,0
scenario266,0,0,20,40,100,0,20,100,60,0.6,False,1.535,0
scenario267,0,80,60,40,40,60,0,0,40,0.8,False,1.356,0
scenario268,0,0,0,20,100,-60,20,100,100,0.6,False,1.419,0
scenario269,0,80,80,20,20,-60,60,60,20,0.1,False,1.396,0
scenario270,0,0,100,20,20,0,20,40,40,0.4,False,1.505,0
scenario271,1,40,80,0,20,-90,40,100,0,0.6,False,1.427,0
scenario272,1,40,80,0,60,-90,0,80,40,0.4,False,1.779,0
scenario273,1,0,60,80,0,0,20,100,100,0.4,False,0.79,0
scenario274,1,20,40,60,60,-30,20,100,100,0.4,False,0.686,0
scenario275,1,80,20,100,60,-90,20,100,100,0.4,False,0.755,0
scenario276,0,20,60,40,0,30,100,60,40,1.0,False,1.315,0
scenario277,1,20,40,60,60,-30,20,100,100,0.4,False,1.494,0
scenario278,1,20,60,0,0,-90,40,80,0,0.6,False,1.763,0
