Instances,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario327,c1,left,right,base,right,0,80,40,20,20,80,80,0.6,False,8.732,0
scenario328,c1,base,left,left,right,0,100,20,0,20,0,100,0.1,False,5.247,0
scenario329,c4,right,base,left,right,80,80,20,0,20,20,60,1.0,False,4632.226,0
scenario330,c4,left,base,right,base,20,0,80,0,20,100,80,0.2,False,4.29,0
scenario331,c1,base,right,left,right,20,100,20,0,40,80,80,0.1,False,19.861,0
scenario332,c2,right,left,base,left,20,80,80,0,0,40,20,0.6,False,2815.265,0
scenario333,c2,base,left,right,base,20,100,60,60,20,60,100,1.0,False,2.3,0
scenario334,c4,right,base,left,right,40,100,40,60,0,40,0,1.0,False,2700.839,0
scenario335,c1,base,left,left,right,0,80,80,20,20,80,60,0.1,False,2.954,0
scenario336,c2,base,left,right,left,0,100,40,60,20,60,80,1.0,False,13.577,0
scenario337,c2,base,left,right,base,20,100,60,60,20,60,100,1.0,False,1.661,0
scenario338,c4,right,base,left,right,0,100,0,20,20,20,80,0.1,False,0.858,0
scenario339,c4,left,right,right,base,40,100,60,60,20,80,100,0.1,False,4.7,0
scenario340,c2,right,base,base,left,100,80,60,0,60,80,80,0.8,False,2.7,0
scenario341,c1,left,right,base,right,20,80,60,40,40,100,60,0.6,False,8.268,0
scenario342,c1,base,right,left,right,0,100,40,0,40,60,0,0.4,False,10.008,0
scenario343,c2,right,base,base,left,20,80,20,0,20,60,40,0.6,False,2.407,0
scenario344,c1,base,left,left,right,0,0,60,40,60,60,40,0.2,False,2.385,0
scenario345,c2,base,left,right,left,0,100,60,20,20,100,40,0.2,False,9.678,0
scenario346,c4,left,right,right,base,0,100,80,0,20,40,20,0.6,True,0.0,1
scenario347,c4,left,base,right,base,20,20,100,40,40,80,60,0.2,False,3.01,0
scenario348,c2,base,left,right,left,0,0,60,80,20,60,80,1.0,False,14.096,0
scenario349,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,False,1.404,0
scenario350,c1,base,left,left,right,40,100,60,100,40,60,60,0.6,False,2.813,0
scenario351,c4,left,base,right,base,60,20,80,0,40,100,40,0.8,False,6.421,0
scenario352,c4,right,base,left,base,40,100,40,20,40,60,60,0.8,False,2.693,0
scenario353,c2,right,base,base,left,20,0,60,100,20,20,20,0.2,False,3.608,0
scenario354,c2,base,left,right,base,0,0,0,100,60,20,20,0.4,False,2.397,0
scenario355,c2,right,base,base,left,0,0,80,60,40,0,0,0.6,True,0.0,1
scenario356,c4,left,base,right,base,60,60,80,20,20,100,40,0.2,False,5.491,0
scenario357,c4,right,base,left,right,80,80,40,20,20,60,0,0.1,False,1.319,0
scenario358,c4,right,base,left,right,40,100,20,0,40,60,40,0.8,False,1.115,0
scenario359,c4,right,base,left,right,40,100,40,20,40,60,60,1.0,True,0.0,1
scenario360,c2,right,base,base,left,80,60,80,0,20,100,40,0.6,False,4.056,0
scenario361,c4,right,base,left,right,40,100,20,0,40,60,40,0.8,False,1.288,0
scenario362,c4,right,base,left,right,20,80,60,20,60,40,40,0.6,False,1.258,0
scenario363,c4,right,base,left,base,40,100,20,0,60,60,40,0.8,False,63.148,0
scenario364,c4,right,base,left,right,40,80,20,100,40,80,40,0.8,False,4724.148,0
scenario365,c4,left,base,right,base,40,60,20,20,20,60,20,0.8,False,10.06,0
scenario366,c4,right,base,left,right,40,80,20,0,40,40,80,0.6,False,4196.351,0
scenario367,c4,right,base,left,right,40,100,40,0,60,80,40,1.0,True,0.0,1
scenario368,c4,left,base,right,base,40,100,0,0,60,40,40,1.0,False,6.56,0
scenario369,c4,left,base,right,base,60,40,20,0,20,60,20,0.8,False,5.987,0
scenario370,c4,left,right,right,base,100,100,40,0,40,40,60,1.0,False,4.339,0
scenario371,c4,right,base,left,right,0,100,0,40,20,80,40,0.8,False,3602.231,0
scenario372,c4,right,base,left,base,20,100,20,0,60,40,60,1.0,False,5195.848,0
scenario373,c4,right,base,left,right,40,100,40,0,60,80,40,1.0,True,0.0,1
scenario374,c1,base,left,left,right,40,100,80,0,60,20,40,0.6,False,2.418,0
scenario375,c4,left,base,right,base,100,100,60,20,60,40,80,1.0,False,3.289,0
scenario376,c4,left,right,right,base,20,100,0,20,80,20,40,0.2,False,3.765,0
scenario377,c1,base,left,left,right,80,100,20,40,0,80,20,0.8,False,4.981,0
scenario378,c4,right,base,left,right,20,80,20,0,60,80,40,1.0,True,0.0,1
scenario379,c4,left,right,right,base,40,100,40,0,100,60,40,1.0,False,1.947,0
scenario380,c4,left,right,right,base,40,100,0,0,60,60,0,1.0,False,3.541,0
scenario381,c2,base,left,right,left,100,60,0,20,20,80,40,1.0,False,213.18,0
scenario382,c4,right,base,left,right,100,40,40,20,60,40,60,0.8,True,0.0,1
scenario383,c4,left,right,right,base,60,80,60,0,20,60,80,0.8,False,4.925,0
scenario384,c4,right,base,left,base,40,100,40,0,80,60,20,0.6,False,2.405,0
scenario385,c4,right,base,left,right,40,100,40,0,60,80,40,1.0,False,5833.813,0
scenario386,c2,base,left,right,left,80,0,20,40,20,80,20,1.0,False,7.282,0
scenario387,c4,right,base,left,right,80,40,40,40,40,40,80,1.0,True,0.0,1
scenario388,c4,left,right,right,base,60,80,40,0,60,80,60,1.0,False,4.723,0
scenario389,c4,left,right,right,base,20,0,20,0,80,100,40,0.8,False,4.975,0
scenario390,c1,base,left,left,right,100,20,0,20,60,60,20,0.6,False,2.612,0
scenario391,c4,left,right,right,base,0,100,0,20,60,20,40,0.2,False,3.497,0
scenario392,c4,left,right,right,base,40,60,80,0,20,80,60,0.8,False,1.953,0
scenario393,c2,right,left,base,left,0,80,0,20,100,20,20,0.1,False,2.49,0
scenario394,c2,base,left,right,left,40,100,40,40,60,80,20,1.0,False,21.855,0
scenario395,c4,right,base,left,right,60,100,60,20,80,60,80,0.8,False,1.29,0
scenario396,c4,right,base,left,base,40,100,0,20,80,40,40,1.0,False,23.561,0
scenario397,c4,right,base,left,right,80,40,40,40,40,40,80,1.0,True,0.0,1
scenario398,c2,base,left,right,left,80,0,40,40,20,80,20,1.0,False,28.469,0
scenario399,c1,left,right,base,left,0,80,0,20,100,40,40,0.1,False,5.974,0
scenario400,c2,base,left,right,left,80,0,40,60,0,80,0,1.0,False,4.209,0
scenario401,c4,right,base,left,right,80,40,40,40,40,20,80,1.0,True,0.0,1
scenario402,c4,left,base,right,base,80,80,100,40,80,60,80,0.8,False,2.551,0
scenario403,c2,base,left,right,left,60,100,80,40,60,60,60,0.8,False,10.278,0
scenario404,c1,base,left,left,right,60,20,0,20,60,40,0,0.4,False,2.527,0
scenario405,c4,right,base,left,right,60,80,40,20,0,60,100,0.8,False,1.268,0
scenario406,c2,base,left,right,left,0,80,20,40,100,0,20,1.0,False,4.296,0
scenario407,c2,right,left,base,left,40,20,20,0,80,80,60,0.8,False,2.801,0
scenario408,c4,right,base,left,right,60,100,40,20,60,60,0,1.0,False,1.312,0
scenario409,c4,right,base,left,right,80,40,40,40,40,40,80,1.0,True,0.0,1
scenario410,c4,right,base,left,right,80,20,40,40,40,20,0,1.0,True,0.0,1
scenario411,c2,base,left,right,left,100,80,60,40,20,0,0,0.1,False,3.853,0
scenario412,c4,left,base,right,base,100,20,20,60,0,80,0,1.0,False,2.136,0
scenario413,c2,base,left,right,left,0,60,0,20,100,40,40,0.2,False,4.703,0
scenario414,c4,left,base,right,base,80,80,80,40,80,40,80,0.8,False,7.621,0
scenario415,c1,left,right,base,left,80,20,20,40,0,20,0,0.4,False,12.358,0
scenario416,c2,base,left,right,left,80,0,0,40,40,40,80,0.6,False,2.988,0
scenario417,c4,right,base,left,right,100,60,20,40,20,20,100,0.2,False,1.376,0
scenario418,c4,right,base,left,base,60,80,20,40,0,40,100,0.8,False,52.734,0
scenario419,c1,left,right,base,left,80,60,60,20,0,80,100,0.8,False,11.921,0
scenario420,c2,right,base,base,left,80,20,40,60,60,100,0,1.0,False,1.935,0
scenario421,c2,right,base,base,left,0,0,80,60,40,0,0,0.6,False,2.055,0
scenario422,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,False,1.177,0
scenario423,c4,right,base,left,base,40,100,40,0,60,60,80,0.8,False,4093.486,0
scenario424,c4,right,base,left,base,80,80,60,20,20,60,60,1.0,False,72.656,0
scenario425,c4,right,base,left,right,40,100,100,20,20,40,0,0.1,False,3737.333,0
scenario426,c1,base,left,left,right,60,60,60,100,40,60,80,0.8,False,2.134,0
scenario427,c1,left,right,base,right,20,0,60,100,40,20,20,0.2,False,10.318,0
scenario428,c1,left,right,base,right,20,0,60,100,0,20,60,0.1,False,9.039,0
scenario429,c2,right,base,base,left,20,0,80,80,20,40,20,0.2,False,12.589,0
scenario430,c2,right,left,base,left,0,0,80,80,40,0,0,0.4,False,2.931,0
scenario431,c4,right,base,left,right,60,0,80,0,40,100,20,0.8,False,5056.767,0
scenario432,c1,base,left,left,right,40,100,40,60,60,60,60,1.0,False,2.84,0
scenario433,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,True,0.0,1
scenario434,c4,left,base,right,base,0,60,60,0,60,80,0,1.0,False,2.649,0
scenario435,c2,base,left,right,left,60,100,60,40,40,60,40,0.8,False,2.991,0
scenario436,c4,left,base,right,base,40,80,60,0,40,0,60,0.8,False,1.88,0
scenario437,c4,right,base,left,right,20,0,40,40,0,60,40,1.0,False,6.13,0
scenario438,c2,base,left,right,left,0,100,20,20,60,80,20,0.2,False,3.751,0
scenario439,c4,right,base,left,right,40,100,40,20,20,80,60,1.0,False,1.324,0
scenario440,c4,right,base,left,right,80,100,60,20,60,60,20,0.8,True,0.0,1
scenario441,c4,right,base,left,right,60,100,20,40,60,60,40,0.8,False,1.16,0
scenario442,c1,base,left,left,right,40,100,40,20,40,20,40,0.8,False,3.633,0
scenario443,c4,left,base,right,base,40,100,20,20,40,60,60,0.8,False,5.607,0
scenario444,c4,left,base,right,base,40,100,20,40,40,60,40,0.8,False,1.834,0
scenario445,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,True,0.0,1
scenario446,c1,base,left,left,right,0,80,40,20,40,60,20,1.0,False,2.111,0
scenario447,c2,base,left,right,left,100,80,80,40,80,80,40,0.2,False,3.476,0
scenario448,c4,left,right,right,base,60,100,60,80,20,80,60,0.6,False,4.882,0
scenario449,c1,left,right,base,right,60,100,0,40,60,60,40,0.8,False,38.682,0
scenario450,c4,left,base,right,base,20,80,80,0,40,0,60,1.0,False,2.734,0
scenario451,c2,right,base,base,left,20,100,0,0,60,80,40,0.2,False,2.356,0
scenario452,c4,right,base,left,right,0,20,20,40,80,60,60,1.0,True,0.0,1
scenario453,c1,left,right,base,right,60,100,40,20,40,60,40,0.8,False,8.876,0
scenario454,c4,right,base,left,base,60,40,40,60,80,0,40,1.0,False,77.423,0
scenario455,c4,right,base,left,base,80,80,60,0,80,60,0,0.8,False,2.688,0
scenario456,c4,left,base,right,base,100,100,60,20,60,20,40,0.1,False,6.976,0
scenario457,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,True,0.0,1
scenario458,c4,left,right,right,base,20,20,100,100,100,60,60,0.8,False,4.408,0
scenario459,c1,base,left,left,right,60,60,40,60,100,20,100,1.0,False,2.173,0
scenario460,c2,right,base,base,left,100,100,80,20,60,0,40,0.1,False,2.278,0
scenario461,c2,right,base,base,left,40,100,80,0,60,0,100,0.8,False,2.67,0
scenario462,c2,base,left,right,base,60,80,60,60,100,0,20,1.0,False,1.943,0
scenario463,c1,base,right,left,right,60,80,0,60,60,80,20,0.8,False,6.655,0
scenario464,c1,base,right,left,right,40,20,20,0,60,60,40,0.6,False,7.427,0
scenario465,c4,left,right,right,base,0,100,20,20,40,60,40,0.2,False,4.584,0
scenario466,c4,right,base,left,right,20,0,0,60,100,60,60,0.8,True,0.0,1
scenario467,c4,left,right,right,base,0,40,60,40,80,60,40,1.0,False,3.107,0
scenario468,c1,left,right,base,left,100,80,80,0,60,40,80,0.8,False,5.034,0
scenario469,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,True,0.0,1
scenario470,c4,left,right,right,base,20,0,80,80,100,80,60,1.0,True,0.0,1
scenario471,c4,left,base,right,base,20,100,20,60,20,80,20,0.4,False,4.095,0
scenario472,c1,left,right,base,left,60,80,0,40,40,60,20,0.6,False,6.157,0
scenario473,c2,right,base,base,left,100,80,100,0,80,40,100,0.8,False,1.875,0
scenario474,c1,base,right,left,right,60,80,60,60,20,40,20,0.6,False,8.164,0
scenario475,c2,base,left,right,left,40,60,60,80,100,40,100,1.0,False,10.074,0
scenario476,c1,left,right,base,right,80,80,80,60,80,0,20,1.0,False,32.592,0
scenario477,c2,base,left,right,left,20,0,0,60,80,60,40,1.0,False,3.55,0
scenario478,c1,left,right,base,left,80,60,80,20,80,60,100,0.8,False,4.516,0
scenario479,c4,left,right,right,base,40,0,100,80,100,40,40,0.8,False,4.513,0
scenario480,c2,base,left,right,base,80,100,80,40,100,20,0,0.8,False,1.977,0
scenario481,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,True,0.0,1
scenario482,c1,base,left,left,right,60,80,0,20,60,40,40,0.8,False,3.475,0
scenario483,c2,base,left,right,base,80,60,40,40,20,20,20,0.2,False,5.809,0
scenario484,c2,base,left,right,base,40,100,0,0,60,60,0,0.2,False,1.995,0
scenario485,c4,left,base,right,base,60,100,40,40,40,60,40,0.6,False,6.584,0
scenario486,c4,left,right,right,base,40,0,80,60,80,0,40,1.0,False,4.751,0
scenario487,c1,base,left,left,right,80,80,100,60,60,0,0,1.0,False,3.024,0
scenario488,c1,left,right,base,left,40,100,20,20,60,60,60,0.8,False,4.72,0
scenario489,c2,right,base,base,left,40,40,60,100,20,40,100,1.0,False,2.396,0
scenario490,c4,right,base,left,right,20,40,0,80,100,40,100,1.0,True,0.0,1
scenario491,c2,base,left,right,left,0,20,0,60,100,80,20,1.0,False,22.541,0
scenario492,c4,right,base,left,base,80,80,20,60,100,20,40,0.4,False,37.147,0
scenario493,c2,right,base,base,left,0,0,80,60,40,0,0,0.6,True,0.0,1
scenario494,c4,right,base,left,right,20,100,40,0,40,80,60,0.8,False,0.931,0
scenario495,c4,right,base,left,right,40,100,40,20,40,60,60,0.8,True,0.0,1
scenario496,c4,right,base,left,right,40,80,40,40,40,40,60,0.2,False,1.305,0
scenario497,c2,right,left,base,left,20,0,80,60,40,0,0,0.4,False,3.325,0
scenario498,c1,base,left,left,right,60,60,60,100,60,60,80,0.8,False,2.141,0
scenario499,c1,base,left,left,right,40,100,40,60,60,60,60,0.8,False,2.764,0
scenario500,c2,right,left,base,left,80,100,40,100,40,60,0,0.8,False,2.343,0
scenario501,c4,right,base,left,base,0,0,100,80,20,0,0,0.4,False,1287.46,0
scenario502,c2,right,base,base,left,0,0,80,60,40,0,0,0.8,True,0.0,1
scenario503,c4,right,base,left,right,40,100,40,20,40,80,40,0.8,False,1.258,0
scenario504,c4,right,base,left,base,40,100,80,40,60,60,60,0.1,False,29.553,0
scenario505,c4,right,base,left,right,20,100,40,0,40,80,60,0.8,False,1.235,0
scenario506,c4,left,base,right,base,0,100,60,20,40,100,80,0.8,False,4.931,0
scenario507,c4,right,base,left,right,40,100,40,40,40,60,80,0.8,False,1.25,0
scenario508,c4,right,base,left,right,0,100,0,80,60,60,80,0.6,True,0.0,1
scenario509,c1,base,left,left,right,20,80,80,80,40,80,60,0.8,False,2.84,0
scenario510,c1,base,left,left,right,20,80,60,0,60,60,80,0.6,False,2.72,0
scenario511,c4,right,base,left,right,20,20,60,20,20,60,40,0.8,False,1.015,0
scenario512,c4,left,right,right,base,20,100,40,20,40,80,80,0.4,False,4.972,0
scenario513,c4,right,base,left,base,40,100,20,20,20,60,60,0.6,False,4287.371,0
scenario514,c2,right,left,base,left,20,100,40,60,40,80,40,1.0,False,2.401,0
scenario515,c1,base,right,left,right,80,100,40,0,40,80,40,0.8,False,4.88,0
scenario516,c1,left,right,base,left,20,100,40,20,60,100,40,0.8,False,6.256,0
scenario517,c4,right,base,left,right,0,100,0,80,60,60,80,0.6,False,1.226,0
scenario518,c4,right,base,left,base,20,80,40,0,40,80,60,1.0,False,20.654,0
scenario519,c4,right,base,left,right,40,20,80,0,40,80,60,1.0,False,2451.017,0
scenario520,c1,base,left,left,right,80,80,0,80,40,60,80,0.6,False,2.59,0
scenario521,c1,left,right,base,left,80,100,20,0,20,100,40,0.2,False,16.528,0
scenario522,c1,base,right,left,right,40,100,20,100,60,100,20,0.8,False,7.043,0
scenario523,c4,left,base,right,base,100,40,80,20,60,40,100,0.6,False,3.541,0
scenario524,c2,right,left,base,left,20,100,40,60,40,100,20,1.0,False,4.66,0
scenario525,c2,base,left,right,left,40,100,40,40,60,80,80,0.6,False,5.33,0
scenario526,c2,base,left,right,left,40,80,60,40,60,60,80,1.0,False,3.585,0
scenario527,c1,base,left,left,right,20,80,60,20,80,60,60,0.1,False,2.902,0
scenario528,c4,left,right,right,base,20,80,40,40,80,60,60,0.8,True,0.0,1
scenario529,c4,left,right,right,base,20,80,40,40,80,60,60,0.8,False,4.506,0
scenario530,c4,left,base,right,base,40,100,60,40,60,60,100,0.6,False,4.988,0
scenario531,c2,base,left,right,left,40,100,60,40,80,40,80,0.1,False,2.992,0
scenario532,c1,base,right,left,right,60,100,40,100,40,80,20,0.8,False,3.64,0
scenario533,c1,base,right,left,right,0,0,0,80,60,40,80,0.6,False,3.4,0
scenario534,c4,left,right,right,base,80,100,20,20,20,100,40,0.1,False,4.028,0
scenario535,c1,left,right,base,right,20,60,20,60,100,60,80,0.8,False,10.182,0
scenario536,c2,base,left,right,left,40,80,60,40,40,80,60,0.8,False,3.25,0
scenario537,c2,base,left,right,base,80,40,60,20,40,40,0,0.8,False,1.619,0
scenario538,c1,left,right,base,right,20,60,100,0,40,40,100,0.6,False,7.972,0
scenario539,c2,base,left,right,left,60,80,20,20,80,80,80,0.8,False,5.785,0
scenario540,c2,right,base,base,left,40,60,40,60,80,40,60,1.0,False,2.839,0
scenario541,c2,base,left,right,base,80,40,60,20,40,40,0,0.8,False,1.919,0
scenario542,c2,right,left,base,left,20,20,0,80,80,40,0,0.4,False,3.381,0
scenario543,c4,left,base,right,base,40,80,100,0,60,40,100,0.4,False,4.179,0
scenario544,c4,left,base,right,base,100,40,100,0,80,60,100,0.2,True,0.0,1
scenario545,c4,left,right,right,base,60,100,40,20,60,60,100,0.6,False,4.46,0
scenario546,c1,left,right,base,right,60,80,100,40,60,60,100,0.8,False,24.414,0
scenario547,c2,base,left,right,left,60,100,60,60,0,60,100,0.1,False,2295.618,0
scenario548,c1,left,right,base,left,0,0,0,80,40,20,80,0.4,False,6.339,0
scenario549,c4,left,right,right,base,20,80,60,60,80,40,60,0.6,False,1.514,0
scenario550,c4,left,base,right,base,40,100,60,20,60,60,80,0.6,False,2.667,0
scenario551,c1,left,right,base,right,0,80,60,40,40,100,20,0.8,False,8.11,0
scenario552,c1,base,left,left,right,20,40,20,40,80,20,80,1.0,False,2.636,0
scenario553,c4,left,base,right,base,100,40,100,0,80,60,100,0.2,False,2.792,0
scenario554,c1,left,right,base,right,40,100,80,0,80,80,100,0.4,False,8.52,0
scenario555,c1,left,right,base,right,100,20,100,0,100,80,100,0.1,False,39.288,0
scenario556,c1,base,left,left,right,0,20,40,60,20,20,100,0.8,False,3.221,0
scenario557,c1,base,left,left,right,60,100,80,20,60,60,100,0.8,False,2.368,0
scenario558,c2,base,left,right,base,80,100,40,20,40,20,20,0.8,False,1.915,0
scenario559,c2,base,left,right,base,80,100,0,60,0,60,100,0.1,False,27.932,0
scenario560,c1,base,right,left,right,20,80,20,40,100,20,80,1.0,False,7.924,0
scenario561,c1,left,right,base,right,40,40,20,20,80,0,60,0.8,False,36.342,0
scenario562,c4,right,base,left,base,60,60,80,60,80,60,100,1.0,False,3949.023,0
scenario563,c2,base,left,right,base,80,40,40,20,60,40,0,1.0,False,2.037,0
scenario564,c2,base,left,right,base,20,40,0,60,60,60,20,0.6,False,2.035,0
scenario565,c2,right,base,base,left,0,0,80,60,40,0,0,0.6,False,1.834,0
scenario566,c2,right,base,base,left,20,0,100,60,40,0,0,0.6,False,2.276,0
scenario567,c1,left,right,base,right,20,20,80,60,60,0,0,0.8,False,8.252,0
scenario568,c2,right,base,base,left,0,0,60,60,40,0,0,0.6,False,2.381,0
scenario569,c2,right,base,base,left,20,0,100,60,40,0,0,0.6,False,1.962,0
scenario570,c2,right,left,base,left,40,100,20,60,60,60,80,0.6,False,3.126,0
scenario571,c4,left,right,right,base,40,0,80,40,40,0,0,0.4,False,4.221,0
scenario572,c4,right,base,left,right,40,100,60,20,40,60,100,0.8,True,0.0,1
scenario573,c4,right,base,left,right,40,100,40,20,40,60,80,0.8,False,1.308,0
scenario574,c4,right,base,left,base,0,100,0,20,40,100,40,0.8,False,95.821,0
scenario575,c4,right,base,left,right,20,100,40,0,80,60,80,0.6,True,0.0,1
scenario576,c2,right,base,base,left,0,0,80,60,40,0,0,1.0,False,2.457,0
scenario577,c4,right,base,left,right,40,100,40,20,40,60,80,0.8,True,0.0,1
scenario578,c4,right,base,left,right,20,80,0,40,40,40,60,0.8,False,4462.215,0
scenario579,c4,right,base,left,right,20,80,60,40,40,100,60,0.2,False,2922.391,0
scenario580,c4,left,right,right,base,60,80,20,20,60,60,60,0.1,False,4.591,0
scenario581,c2,right,base,base,left,20,80,40,20,20,60,100,0.8,False,2.696,0
scenario582,c1,base,left,left,right,40,60,20,20,20,80,100,0.8,False,3.06,0
scenario583,c2,base,left,right,left,40,100,40,0,60,60,80,1.0,False,11.243,0
scenario584,c2,right,base,base,left,20,100,40,0,40,80,80,0.6,False,2.67,0
scenario585,c4,left,base,right,base,60,100,20,0,40,40,100,0.8,False,2.611,0
scenario586,c4,right,base,left,base,40,100,60,40,80,80,80,0.4,False,83.244,0
scenario587,c4,right,base,left,right,40,40,0,40,60,80,60,0.8,True,0.0,1
scenario588,c4,right,base,left,right,40,0,60,20,60,40,80,0.6,False,1.106,0
scenario589,c4,right,base,left,right,40,100,40,20,40,60,80,0.8,True,0.0,1
scenario590,c4,right,base,left,right,60,80,20,20,60,20,100,0.1,True,0.0,1
scenario591,c2,base,left,right,left,40,40,0,40,20,80,40,0.8,False,21.76,0
scenario592,c2,right,left,base,left,40,80,0,20,40,100,100,1.0,False,3.257,0
scenario593,c2,right,left,base,left,40,0,60,20,40,60,80,0.6,False,2.34,0
scenario594,c4,left,right,right,base,60,100,0,20,60,40,80,0.2,False,4.87,0
scenario595,c2,base,left,right,base,40,100,40,80,40,0,100,0.6,True,0.0,1
scenario596,c2,right,left,base,left,40,80,20,40,40,80,100,0.8,False,2.459,0
scenario597,c4,right,base,left,right,20,80,0,40,20,40,40,0.8,False,1.059,0
scenario598,c2,right,base,base,left,40,60,60,40,20,60,100,0.6,False,2.484,0
scenario599,c4,right,base,left,right,60,100,80,40,80,80,60,0.2,False,2599.485,0
scenario600,c2,base,left,right,left,40,80,40,20,60,80,60,0.8,False,3.427,0
scenario601,c4,right,base,left,right,40,100,40,20,40,60,80,0.8,True,0.0,1
scenario602,c1,left,right,base,right,40,100,20,20,40,60,40,0.6,False,11.518,0
scenario603,c4,left,base,right,base,20,80,0,20,40,60,20,0.4,False,18.006,0
scenario604,c1,base,left,left,right,40,100,80,60,80,60,60,0.1,False,2.929,0
scenario605,c2,base,left,right,left,40,80,20,20,60,100,40,0.8,False,2.79,0
scenario606,c4,right,base,left,base,40,100,20,0,80,20,80,0.1,False,9999.0,0
scenario607,c2,base,left,right,left,60,100,100,0,40,40,80,1.0,False,3.501,0
scenario608,c2,base,left,right,left,60,80,20,0,60,20,80,0.6,False,6.834,0
scenario609,c4,left,base,right,base,60,100,80,20,60,60,60,0.4,False,4.342,0
scenario610,c2,right,left,base,left,20,80,0,80,40,100,100,0.8,False,3.678,0
scenario611,c4,right,base,left,right,60,80,0,20,40,20,100,0.1,False,1.232,0
scenario612,c2,base,left,right,left,0,100,40,80,20,60,60,0.8,False,3.851,0
scenario613,c4,right,base,left,right,40,100,40,20,40,60,80,0.8,False,1.151,0
scenario614,c4,right,base,left,right,40,100,40,20,40,80,100,0.8,False,1.323,0
scenario615,c2,base,left,right,base,60,60,0,40,60,0,100,0.1,False,1.632,0
scenario616,c2,base,left,right,left,0,100,60,20,60,20,40,0.8,False,6.558,0
scenario617,c4,right,base,left,base,0,100,0,40,20,80,40,0.6,False,10.79,0
scenario618,c2,base,left,right,left,0,100,40,80,40,40,60,0.8,False,3.745,0
scenario619,c1,base,left,left,right,60,100,60,0,60,20,80,0.4,False,2.806,0
scenario620,c2,right,base,base,left,100,80,80,20,40,60,80,0.4,False,2.492,0
scenario621,c4,right,base,left,base,20,100,20,80,100,40,100,0.1,False,7741.548,0
scenario622,c1,left,right,base,left,60,100,20,0,40,20,100,0.1,False,5.151,0
scenario623,c4,right,base,left,right,80,100,80,40,60,20,60,1.0,True,0.0,1
scenario624,c1,left,right,base,right,40,0,0,20,40,60,20,0.6,False,8.133,0
scenario625,c4,right,base,left,right,80,100,80,40,60,20,60,1.0,False,1.337,0
scenario626,c1,left,right,base,right,60,20,20,20,40,80,40,0.8,False,8.177,0
scenario627,c2,right,base,base,left,60,60,0,40,40,0,100,0.1,False,2.292,0
scenario628,c1,base,left,left,right,60,20,0,0,60,0,100,0.1,False,3.667,0
scenario629,c4,left,base,right,base,0,100,20,40,0,100,100,0.8,True,0.0,1
scenario630,c4,left,base,right,base,40,100,60,0,60,40,80,0.6,False,5.64,0
scenario631,c2,base,left,right,left,0,100,40,80,60,60,80,0.8,False,4.214,0
scenario632,c2,base,left,right,base,40,40,0,40,60,100,100,0.1,False,3.887,0
scenario633,c2,base,left,right,base,20,100,60,20,80,40,20,0.8,False,1.924,0
scenario634,c4,right,base,left,right,0,80,0,20,40,0,100,0.2,True,0.0,1
scenario635,c2,base,left,right,base,80,60,100,40,80,60,80,0.8,False,1.706,0
scenario636,c1,left,right,base,right,20,80,20,60,100,80,100,0.1,False,9999.0,0
scenario637,c2,right,base,base,left,0,0,80,60,40,0,0,0.6,False,1.933,0
scenario638,c4,left,right,right,base,60,100,60,20,20,60,100,0.4,False,4.921,0
scenario639,c4,right,base,left,right,20,100,40,20,80,60,100,0.8,False,2838.525,0
scenario640,c4,right,base,left,right,20,100,40,20,40,60,100,0.8,True,0.0,1
scenario641,c2,base,left,right,left,0,0,80,60,60,0,0,1.0,False,3.584,0
scenario642,c1,left,right,base,right,0,0,80,60,40,20,0,0.6,False,10.795,0
scenario643,c2,right,base,base,left,0,0,80,60,40,0,0,0.6,False,2.193,0
scenario644,c4,left,right,right,base,60,100,60,20,20,60,100,0.4,False,3.404,0
scenario645,c4,right,base,left,right,20,100,40,20,80,60,100,0.8,True,0.0,1
scenario646,c4,right,base,left,right,20,100,40,20,40,60,100,0.8,False,1.158,0
scenario647,c2,base,left,right,left,0,0,80,60,60,0,0,1.0,False,3.641,0
scenario648,c1,left,right,base,right,0,0,80,60,40,20,0,0.6,False,8.464,0
