Instances,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario326,c1,base,right,left,right,40,40,20,60,80,20,60,1.0,False,5.211,0
scenario327,c1,left,right,base,left,40,20,20,20,60,0,40,0.4,False,5.856,0
scenario328,c2,base,left,right,base,40,0,0,80,40,60,80,0.4,False,4.646,0
scenario329,c1,base,left,left,right,100,20,40,80,60,40,60,0.1,False,2.544,0
scenario330,c1,base,left,left,right,0,20,20,60,80,100,80,0.6,False,2.333,0
scenario331,c1,left,right,base,right,40,20,40,80,60,20,60,1.0,False,23.94,0
scenario332,c1,base,left,left,right,0,60,60,80,80,100,80,0.8,False,2.591,0
scenario333,c1,base,right,left,right,20,20,20,40,80,100,40,1.0,False,7.976,0
scenario334,c1,base,left,left,right,0,20,40,80,80,60,40,0.8,False,2.833,0
scenario335,c1,base,left,left,right,20,40,0,100,100,60,60,0.8,False,3.118,0
scenario336,c1,base,left,left,right,0,20,40,100,0,60,20,0.8,False,9.323,0
scenario337,c1,base,left,left,right,0,20,20,60,80,100,80,0.6,False,2.183,0
scenario338,c4,right,base,left,right,80,20,20,20,60,0,40,0.4,False,4457.405,0
scenario339,c1,left,right,base,right,40,20,100,100,100,60,60,0.8,False,11.472,0
scenario340,c2,base,left,right,left,20,40,20,100,80,60,40,0.8,False,4.894,0
scenario341,c1,base,left,left,right,60,20,0,60,80,40,60,0.4,False,3.21,0
scenario342,c4,right,base,left,base,20,80,40,40,60,0,100,0.8,False,4402.006,0
scenario343,c2,base,left,right,left,20,20,40,60,80,80,40,1.0,False,4.044,0
scenario344,c2,base,left,right,left,40,40,40,80,60,20,80,0.1,False,5.735,0
scenario345,c1,base,right,left,right,60,20,20,80,80,60,0,1.0,False,8.216,0
scenario346,c1,base,left,left,right,80,0,40,80,60,40,0,0.2,False,2.674,0
scenario347,c2,base,left,right,base,60,80,60,60,60,0,0,0.1,False,2.184,0
scenario348,c4,left,base,right,base,60,20,0,80,20,60,80,0.4,False,1.853,0
scenario349,c4,left,base,right,base,60,20,0,80,20,60,80,0.4,False,4.562,0
scenario350,c2,base,left,right,left,20,0,100,100,100,60,60,1.0,False,2.899,0
scenario351,c4,right,base,left,base,20,80,20,40,60,0,100,0.8,False,4087.558,0
scenario352,c2,right,left,base,left,60,40,60,40,0,0,80,0.1,False,12.192,0
scenario353,c2,base,left,right,left,60,0,40,100,40,20,80,0.2,False,2.006,0
scenario354,c1,base,left,left,right,20,40,0,60,60,20,100,0.2,False,1.972,0
scenario355,c4,right,base,left,base,60,20,0,100,80,40,20,1.0,False,6248.234,0
scenario356,c1,left,right,base,left,80,60,40,80,80,80,0,0.8,False,6.116,0
scenario357,c4,left,base,right,base,80,40,20,40,60,20,20,0.4,False,2.482,0
scenario358,c1,left,right,base,right,100,0,0,80,60,60,20,1.0,False,8.773,0
scenario359,c4,right,base,left,right,80,20,40,0,40,0,80,0.2,True,0.0,1
scenario360,c4,right,base,left,base,80,0,60,40,40,0,0,0.1,False,4.318,0
scenario361,c4,right,base,left,right,0,60,100,80,60,100,80,1.0,False,4627.542,0
scenario362,c1,base,left,left,right,100,60,20,60,60,0,40,1.0,False,2.695,0
scenario363,c1,left,right,base,left,40,20,80,60,20,20,80,0.6,False,5.923,0
scenario364,c4,right,base,left,right,60,40,40,60,60,40,40,0.8,False,1.177,0
scenario365,c4,left,right,right,base,80,20,60,20,80,60,40,1.0,False,4.919,0
scenario366,c4,right,base,left,right,100,40,40,40,60,0,20,1.0,False,1.163,0
scenario367,c4,right,base,left,right,0,20,0,20,80,20,80,0.8,False,1.298,0
scenario368,c1,base,left,left,right,80,0,0,40,40,40,20,0.6,False,2.739,0
scenario369,c4,right,base,left,right,60,40,20,60,80,100,20,0.6,False,5992.159,0
scenario370,c4,left,base,right,base,20,20,20,40,80,20,40,1.0,False,2.48,0
scenario371,c4,right,base,left,base,60,40,40,40,80,80,60,1.0,False,14.395,0
scenario372,c2,base,left,right,base,100,40,40,20,80,0,40,0.1,False,2.265,0
scenario373,c4,right,base,left,right,100,40,40,40,60,0,20,1.0,False,1.518,0
scenario374,c4,right,base,left,right,100,40,20,0,60,20,0,1.0,False,1.275,0
scenario375,c4,right,base,left,right,100,100,20,40,60,0,20,1.0,False,1.364,0
scenario376,c1,base,left,left,right,100,40,60,20,60,0,20,1.0,False,2.863,0
scenario377,c4,right,base,left,right,80,60,40,60,60,0,80,1.0,True,0.0,1
scenario378,c2,base,left,right,base,100,40,20,40,60,0,40,1.0,False,1.858,0
scenario379,c1,left,right,base,right,100,60,40,20,60,20,40,1.0,False,23.172,0
scenario380,c4,right,base,left,right,100,20,20,40,60,0,20,1.0,True,0.0,1
scenario381,c4,right,base,left,right,80,40,80,40,40,0,20,0.8,False,1.219,0
scenario382,c4,right,base,left,base,80,40,20,40,0,0,0,1.0,False,4773.911,0
scenario383,c4,right,base,left,base,20,60,100,100,40,80,40,1.0,False,50.809,0
scenario384,c4,left,right,right,base,100,40,60,20,80,80,0,1.0,False,4.818,0
scenario385,c4,right,base,left,right,80,60,40,60,60,0,80,1.0,True,0.0,1
scenario386,c1,left,right,base,right,80,40,20,40,0,0,60,1.0,False,8.246,0
scenario387,c4,left,right,right,base,20,40,80,20,80,60,0,1.0,False,3.453,0
scenario388,c2,right,base,base,left,100,60,0,20,60,0,60,1.0,False,2.839,0
scenario389,c4,right,base,left,right,60,80,20,60,80,0,100,1.0,True,0.0,1
scenario390,c1,base,right,left,right,40,80,100,100,40,80,40,1.0,False,5.292,0
scenario391,c4,right,base,left,base,100,40,40,40,80,0,0,1.0,False,27.316,0
scenario392,c4,right,base,left,base,100,0,20,20,80,0,0,1.0,False,3394.399,0
scenario393,c4,left,base,right,base,100,20,20,40,60,20,40,0.1,False,3.829,0
scenario394,c4,left,right,right,base,100,20,100,100,100,0,20,0.8,False,4.889,0
scenario395,c1,base,left,left,right,80,60,40,60,20,20,100,1.0,False,2.652,0
scenario396,c2,right,base,base,left,100,40,80,20,80,60,0,1.0,False,2.95,0
scenario397,c4,right,base,left,right,80,60,40,60,60,0,80,1.0,True,0.0,1
scenario398,c2,base,left,right,base,60,100,100,100,60,80,100,0.8,False,2.222,0
scenario399,c2,right,left,base,left,100,80,100,100,100,0,0,0.8,False,3.15,0
scenario400,c4,right,base,left,base,60,60,0,60,80,20,80,1.0,False,9999.0,0
scenario401,c1,base,right,left,right,100,20,20,40,80,0,0,0.6,False,3.04,0
scenario402,c4,left,right,right,base,0,40,60,60,60,0,0,1.0,False,4.863,0
scenario403,c4,right,base,left,base,100,0,0,40,100,0,60,0.8,False,4322.038,0
scenario404,c4,left,right,right,base,100,20,60,20,80,60,0,1.0,False,4.341,0
scenario405,c1,left,right,base,left,100,60,60,60,0,40,80,1.0,False,6.426,0
scenario406,c1,left,right,base,right,80,0,0,20,0,80,60,1.0,False,9.009,0
scenario407,c4,left,base,right,base,100,20,20,60,40,40,20,0.4,False,2.347,0
scenario408,c4,left,right,right,base,100,40,20,20,60,0,0,0.8,False,4.982,0
scenario409,c4,right,base,left,right,80,60,40,60,60,0,80,1.0,True,0.0,1
scenario410,c1,left,right,base,right,100,0,100,40,100,40,0,0.6,False,9.22,0
scenario411,c4,right,base,left,base,100,0,60,40,20,40,60,0.6,False,9.433,0
scenario412,c2,base,left,right,left,80,80,100,100,100,20,20,0.8,False,9.985,0
scenario413,c1,left,right,base,right,80,40,80,60,40,0,0,1.0,False,9.614,0
scenario414,c2,right,base,base,left,80,0,0,20,0,80,40,1.0,False,4.004,0
scenario415,c1,left,right,base,left,80,20,20,40,80,20,20,0.8,False,5.9,0
scenario416,c2,base,left,right,base,80,80,100,80,60,60,80,0.8,False,1.736,0
scenario417,c4,left,right,right,base,20,60,80,40,80,20,0,0.8,False,4.561,0
scenario418,c1,base,left,left,right,60,60,0,40,100,40,100,1.0,False,2.374,0
scenario419,c2,right,left,base,left,80,20,40,40,60,0,0,0.2,False,3.99,0
scenario420,c2,base,left,right,base,100,100,80,0,60,0,0,0.2,False,1.526,0
scenario421,c4,right,base,left,right,80,60,40,60,60,0,80,1.0,False,6264.929,0
scenario422,c4,left,base,right,base,100,60,40,40,60,0,60,0.8,False,3.074,0
scenario423,c2,right,left,base,left,80,0,20,60,40,0,0,0.4,False,2.627,0
scenario424,c2,base,left,right,left,80,80,100,80,40,40,60,0.8,False,15.848,0
scenario425,c1,left,right,base,left,80,80,20,60,80,0,80,1.0,False,4.522,0
scenario426,c2,right,base,base,left,40,0,20,60,20,20,40,0.8,False,2.388,0
scenario427,c4,left,right,right,base,60,0,0,40,100,20,40,1.0,False,4.837,0
scenario428,c4,left,right,right,base,0,80,80,60,100,40,0,1.0,False,3.027,0
scenario429,c4,right,base,left,base,80,80,20,60,80,80,100,0.4,False,3395.277,0
scenario430,c2,right,left,base,left,20,100,80,20,60,0,0,0.2,True,0.0,1
scenario431,c4,left,right,right,base,40,40,60,40,0,20,0,0.6,False,4.911,0
scenario432,c2,base,left,right,base,80,20,20,40,60,0,0,0.6,False,2.024,0
scenario433,c2,right,base,base,left,0,100,0,20,0,100,100,0.1,False,3.088,0
scenario434,c2,right,base,base,left,60,40,100,80,20,100,100,0.1,False,2.211,0
scenario435,c1,left,right,base,right,80,100,80,60,0,0,100,0.2,False,14.26,0
scenario436,c2,right,base,base,left,0,80,100,0,100,40,60,0.1,False,2.311,0
scenario437,c2,right,base,base,left,0,100,100,80,80,60,20,0.2,False,2.217,0
scenario438,c2,right,base,base,left,100,0,100,40,0,20,60,0.2,False,6.721,0
scenario439,c2,right,base,base,left,0,20,40,20,40,100,100,0.1,False,2.634,0
scenario440,c2,right,base,base,left,80,100,20,80,100,20,0,0.2,False,2.174,0
scenario441,c2,right,left,base,left,80,100,100,20,80,100,100,0.1,False,2.503,0
scenario442,c1,left,right,base,right,80,0,0,100,60,100,60,0.1,False,9.745,0
scenario443,c1,left,right,base,right,80,60,60,40,0,100,20,0.1,False,13.618,0
scenario444,c2,right,base,base,left,100,40,100,40,0,0,80,0.6,False,3.574,0
scenario445,c2,right,base,base,left,80,100,20,80,100,20,0,0.2,False,2.668,0
scenario446,c1,left,right,base,right,80,100,40,60,100,0,0,0.4,False,9.585,0
scenario447,c2,base,left,right,left,100,20,0,80,80,0,0,0.2,False,2.692,0
scenario448,c4,left,right,right,base,80,100,40,100,80,20,0,0.2,False,3.486,0
scenario449,c2,right,left,base,left,100,60,0,80,80,0,0,0.2,False,3.338,0
scenario450,c2,base,left,right,base,100,100,20,20,80,40,0,0.1,False,2.0,0
scenario451,c2,right,base,base,left,80,80,40,80,100,0,0,0.2,False,2.936,0
scenario452,c2,base,left,right,left,80,100,0,40,100,20,0,0.2,False,3.743,0
scenario453,c4,left,right,right,base,40,100,40,60,80,40,20,0.6,False,4.801,0
scenario454,c2,base,left,right,left,100,0,0,60,100,40,0,0.2,False,6.063,0
scenario455,c4,right,base,left,base,80,80,40,60,100,20,0,0.8,False,2.273,0
scenario456,c2,right,base,base,left,100,100,20,60,100,0,0,0.2,False,2.24,0
scenario457,c2,base,left,right,base,100,100,20,20,80,40,0,0.1,False,1.897,0
scenario458,c1,left,right,base,right,100,100,40,60,40,0,0,0.1,False,8.518,0
scenario459,c1,left,right,base,right,100,100,20,20,100,20,0,0.2,False,9.47,0
scenario460,c4,left,base,right,base,80,100,20,80,80,40,0,0.2,False,2.949,0
scenario461,c4,right,base,left,right,20,100,20,80,0,20,0,0.4,False,6090.326,0
scenario462,c2,right,base,base,left,100,100,40,80,100,0,20,0.1,False,2.669,0
scenario463,c2,base,left,right,left,100,0,0,40,100,80,20,0.2,False,3.744,0
scenario464,c1,base,left,left,right,100,20,0,60,60,0,0,0.1,False,1.975,0
scenario465,c2,base,left,right,left,100,100,40,80,100,0,40,0.8,False,3.069,0
scenario466,c1,base,right,left,right,100,100,40,20,80,60,20,0.2,True,0.0,1
scenario467,c1,left,right,base,right,20,100,20,0,80,40,0,0.2,False,11.201,0
scenario468,c2,base,left,right,left,60,100,0,20,20,40,0,0.8,False,11.444,0
scenario469,c1,base,right,left,right,100,100,40,20,80,60,20,0.2,False,9.16,0
scenario470,c2,base,left,right,base,40,80,80,20,40,40,0,1.0,False,2.044,0
scenario471,c1,left,right,base,left,100,60,40,0,80,60,20,0.4,False,6.411,0
scenario472,c4,right,base,left,right,100,100,60,100,100,0,60,0.8,True,0.0,1
scenario473,c4,left,base,right,base,80,100,40,80,80,40,0,0.1,False,3.917,0
scenario474,c2,right,base,base,left,80,20,20,40,40,40,20,0.8,False,2.373,0
scenario475,c2,right,base,base,left,100,60,0,60,80,60,0,0.1,False,2.511,0
scenario476,c4,left,right,right,base,60,80,0,0,20,100,0,0.8,False,4.499,0
scenario477,c4,left,base,right,base,80,100,40,100,60,40,0,1.0,False,2.115,0
scenario478,c1,base,left,left,right,100,100,20,40,40,0,0,1.0,False,2.747,0
scenario479,c2,right,left,base,left,100,20,0,40,60,20,20,0.1,False,3.089,0
scenario480,c1,left,right,base,right,0,0,100,80,40,20,0,0.2,False,8.071,0
scenario481,c4,right,base,left,right,100,100,60,100,100,0,60,0.8,True,0.0,1
scenario482,c1,left,right,base,left,80,100,40,0,80,60,0,0.1,False,4.452,0
scenario483,c2,base,left,right,base,100,0,20,60,40,100,60,1.0,False,5.091,0
scenario484,c4,right,base,left,right,80,60,20,40,40,80,20,0.1,False,2367.021,0
scenario485,c2,right,base,base,left,100,60,20,60,60,60,0,0.1,False,1.818,0
scenario486,c1,base,left,left,right,80,100,20,40,80,80,20,0.4,False,2.541,0
scenario487,c1,base,right,left,right,80,40,20,0,100,60,20,0.1,False,10.302,0
scenario488,c1,base,right,left,right,100,80,40,20,100,60,20,0.2,True,0.0,1
scenario489,c1,base,right,left,right,80,100,40,20,80,80,40,0.2,False,7.157,0
scenario490,c1,left,right,base,left,0,0,100,100,40,20,0,0.4,False,5.942,0
scenario491,c1,base,left,left,right,100,100,40,60,60,0,0,1.0,False,2.511,0
scenario492,c1,left,right,base,left,80,20,0,60,60,60,0,0.1,False,5.942,0
scenario493,c4,right,base,left,right,100,100,60,100,100,0,60,0.8,False,1.329,0
scenario494,c1,left,right,base,left,60,0,0,100,80,80,0,0.2,False,6.312,0
scenario495,c1,base,right,left,right,60,20,20,80,80,60,40,0.2,False,2.745,0
scenario496,c4,right,base,left,base,20,20,80,80,60,40,0,0.6,False,27.749,0
scenario497,c1,left,right,base,left,100,100,60,0,100,80,20,0.1,False,5.096,0
scenario498,c1,base,left,left,right,80,100,20,60,100,80,20,0.6,False,2.13,0
scenario499,c2,base,left,right,left,80,100,60,100,100,20,40,0.6,False,3.579,0
scenario500,c2,right,left,base,left,80,60,40,20,40,0,40,0.2,False,2.83,0
scenario501,c2,base,left,right,left,20,80,60,80,80,20,40,0.6,False,3.614,0
scenario502,c1,left,right,base,left,60,100,40,0,100,20,40,0.4,False,5.371,0
scenario503,c1,base,left,left,right,100,40,20,0,100,60,40,0.1,False,2.27,0
scenario504,c1,base,right,left,right,80,100,0,20,80,0,40,0.4,False,2.539,0
scenario505,c4,right,base,left,right,0,60,100,80,60,100,80,1.0,False,2631.454,0
scenario506,c2,right,base,base,left,0,20,40,20,20,100,100,0.2,False,2.794,0
scenario507,c2,base,left,right,left,0,20,40,20,20,100,100,0.1,False,81.931,0
scenario508,c1,base,left,left,right,100,60,20,20,80,60,20,0.2,False,2.785,0
scenario509,c4,left,base,right,base,60,40,100,80,20,100,100,0.1,False,7.149,0
scenario510,c2,right,base,base,left,0,80,100,0,100,40,60,0.2,False,2.391,0
scenario511,c2,right,base,base,left,20,100,100,0,100,60,60,0.4,False,2.219,0
scenario512,c1,left,right,base,right,100,100,40,40,100,40,0,0.2,False,8.021,0
scenario513,c1,base,right,left,right,100,80,40,0,60,80,0,0.2,False,24.919,0
scenario514,c2,base,left,right,base,0,20,40,20,80,100,100,0.1,False,8.049,0
scenario515,c2,right,base,base,left,0,100,100,0,100,40,60,0.1,False,2.4,0
scenario516,c1,base,right,left,right,100,100,40,20,80,60,20,0.2,True,0.0,1
scenario517,c2,right,base,base,left,20,100,100,0,100,60,60,0.4,False,2.707,0
scenario518,c1,base,left,left,right,20,100,100,0,80,40,100,0.6,False,2.233,0
scenario519,c2,base,left,right,left,20,100,80,80,100,40,80,0.4,False,9.211,0
scenario520,c2,right,base,base,left,20,80,100,0,100,60,80,1.0,False,2.095,0
scenario521,c2,right,base,base,left,20,100,100,0,100,40,60,0.4,False,2.311,0
scenario522,c2,base,left,right,base,0,80,60,0,100,40,20,0.6,False,1.501,0
scenario523,c4,left,right,right,base,40,20,80,20,100,40,60,0.4,False,2.112,0
scenario524,c2,right,base,base,left,0,100,20,0,80,60,60,0.2,False,2.175,0
scenario525,c2,right,base,base,left,40,100,100,0,100,40,80,0.6,False,2.346,0
scenario526,c2,right,base,base,left,0,80,100,0,80,40,60,0.4,False,2.223,0
scenario527,c2,right,base,base,left,40,80,20,0,80,60,80,0.6,False,3.364,0
scenario528,c2,base,left,right,base,20,80,100,20,100,60,60,0.6,False,2.3,0
scenario529,c2,base,left,right,base,0,80,60,0,100,40,20,0.6,False,1.959,0
scenario530,c2,base,left,right,left,20,100,80,0,100,40,60,0.6,False,3.165,0
scenario531,c1,left,right,base,right,20,100,100,0,80,40,40,0.4,False,7.927,0
scenario532,c2,right,base,base,left,0,60,100,0,60,60,80,0.2,False,1.921,0
scenario533,c1,left,right,base,right,20,80,100,20,80,60,80,0.6,False,32.937,0
scenario534,c2,base,left,right,base,0,80,20,0,60,40,100,0.2,True,0.0,1
scenario535,c2,right,base,base,left,60,100,0,0,60,60,100,0.4,False,2.874,0
scenario536,c2,right,base,base,left,20,80,100,0,60,80,0,1.0,False,2.061,0
scenario537,c2,base,left,right,left,0,100,60,100,80,20,80,0.4,False,3.816,0
scenario538,c4,right,base,left,base,0,60,80,20,80,60,40,0.6,False,9999.0,0
scenario539,c2,base,left,right,base,20,100,20,100,100,20,80,0.4,False,2.105,0
scenario540,c1,left,right,base,right,40,80,100,80,100,40,100,0.4,False,8.557,0
scenario541,c2,base,left,right,base,0,80,20,0,60,40,100,0.2,False,2.04,0
scenario542,c4,right,base,left,base,40,100,0,20,80,40,80,0.4,False,3.207,0
scenario543,c1,left,right,base,right,40,40,100,100,0,0,100,0.2,False,8.769,0
scenario544,c4,right,base,left,right,0,100,0,100,100,0,80,0.4,False,1.406,0
scenario545,c4,left,base,right,base,80,60,100,0,80,80,0,1.0,False,4.093,0
scenario546,c2,base,left,right,base,20,60,20,0,80,60,60,0.4,False,2.007,0
scenario547,c2,right,base,base,left,40,80,40,0,60,40,100,0.6,True,0.0,1
scenario548,c2,right,base,base,left,60,100,100,20,100,20,100,0.1,False,2.022,0
scenario549,c4,left,right,right,base,20,0,60,20,60,40,60,0.8,False,4.714,0
scenario550,c1,left,right,base,right,20,80,100,80,80,60,80,0.6,False,8.406,0
scenario551,c2,right,base,base,left,0,100,80,0,80,20,60,0.4,False,2.376,0
scenario552,c2,base,left,right,base,60,100,20,80,0,0,60,0.4,False,2180.853,0
scenario553,c2,right,base,base,left,40,80,40,0,60,40,100,0.6,False,2.828,0
scenario554,c1,left,right,base,right,0,100,80,20,60,20,80,0.2,False,61.514,0
scenario555,c4,left,base,right,base,20,80,20,0,60,60,100,0.2,False,4.089,0
scenario556,c2,base,left,right,left,80,0,0,20,60,80,80,0.6,False,3.017,0
scenario557,c4,right,base,left,base,60,100,0,20,60,100,60,0.4,False,293.454,0
scenario558,c2,base,left,right,left,60,40,100,100,20,0,80,0.6,False,3.708,0
scenario559,c4,right,base,left,base,80,60,80,0,80,60,0,1.0,False,24.071,0
scenario560,c4,right,base,left,right,80,80,0,60,40,20,60,0.8,False,3721.528,0
scenario561,c4,left,base,right,base,40,100,40,20,20,20,100,0.1,False,2.61,0
scenario562,c4,left,base,right,base,40,100,100,80,20,80,60,0.6,False,3.551,0
scenario563,c4,right,base,left,base,40,80,100,40,40,40,60,0.8,False,28.673,0
scenario564,c1,left,right,base,left,0,80,0,100,80,0,80,0.6,False,5.426,0
scenario565,c4,left,base,right,base,40,100,40,20,20,20,100,0.1,False,8.167,0
scenario566,c4,left,right,right,base,40,100,80,0,0,40,100,0.1,False,3.633,0
scenario567,c2,right,base,base,left,40,40,100,100,20,0,80,0.4,False,1.967,0
scenario568,c1,base,left,left,right,40,40,40,0,60,60,100,0.6,False,2.754,0
scenario569,c1,base,right,left,right,40,80,40,0,100,20,100,0.4,True,0.0,1
scenario570,c4,left,base,right,base,80,40,100,20,100,20,60,0.6,False,3.437,0
scenario571,c2,right,base,base,left,40,40,40,100,60,60,80,0.6,False,2.498,0
scenario572,c4,left,right,right,base,40,100,80,100,20,100,80,0.6,False,1.838,0
scenario573,c1,left,right,base,right,20,80,80,40,20,20,60,0.8,False,7.613,0
scenario574,c2,base,left,right,left,0,80,0,80,40,0,80,0.4,False,3.486,0
scenario575,c4,left,right,right,base,100,80,40,40,80,20,80,1.0,False,4.897,0
scenario576,c2,base,left,right,base,20,80,20,20,40,40,100,0.2,False,2.659,0
scenario577,c4,right,base,left,right,0,60,100,80,60,100,80,1.0,False,2690.452,0
scenario578,c2,right,base,base,left,60,80,100,0,80,80,60,0.1,False,1.809,0
scenario579,c2,base,left,right,base,0,100,20,0,60,60,100,0.4,False,2.289,0
scenario580,c2,base,left,right,base,100,80,40,0,60,60,20,0.4,False,1.658,0
scenario581,c1,base,right,left,right,100,100,40,40,60,60,40,0.2,False,5.655,0
scenario582,c2,base,left,right,base,0,80,20,0,40,40,20,0.2,False,1.962,0
scenario583,c4,right,base,left,base,100,100,100,20,80,60,100,0.2,False,30.413,0
scenario584,c2,base,left,right,base,100,100,20,20,80,60,20,0.1,False,2.243,0
scenario585,c1,left,right,base,right,0,80,100,0,100,40,20,0.2,False,9.278,0
scenario586,c2,base,left,right,base,0,80,20,0,60,40,100,0.1,False,2.874,0
scenario587,c4,right,base,left,right,80,60,20,20,100,80,20,0.2,False,4156.306,0
scenario588,c1,base,left,left,right,60,80,20,0,80,60,100,0.1,False,2.706,0
scenario589,c2,base,left,right,base,100,80,40,0,60,60,20,0.4,False,1.929,0
scenario590,c1,left,right,base,right,100,100,40,60,40,60,0,0.6,False,9.25,0
scenario591,c2,base,left,right,base,100,80,40,0,20,60,40,0.4,False,4.427,0
scenario592,c2,right,base,base,left,80,80,40,0,60,80,20,0.2,False,2.602,0
scenario593,c2,base,left,right,left,100,80,40,0,40,60,20,0.1,False,10.636,0
scenario594,c4,right,base,left,base,80,60,20,20,80,40,20,0.2,False,9999.0,0
scenario595,c4,right,base,left,right,100,80,40,80,40,60,40,0.8,True,0.0,1
scenario596,c2,right,left,base,left,100,80,40,0,0,80,40,0.4,False,3.206,0
scenario597,c2,base,left,right,base,100,60,40,20,100,60,40,0.8,False,1.993,0
scenario598,c2,base,left,right,base,100,0,40,20,60,60,20,0.6,False,1.735,0
scenario599,c2,right,base,base,left,100,60,40,20,40,60,20,0.4,False,2.763,0
scenario600,c1,base,right,left,right,100,60,20,0,60,80,20,0.6,False,15.162,0
scenario601,c4,right,base,left,right,100,80,40,80,40,60,40,0.8,False,1.321,0
scenario602,c1,left,right,base,right,100,60,20,0,20,80,60,0.2,False,8.26,0
scenario603,c2,right,base,base,left,80,40,0,40,80,60,20,0.2,False,2.416,0
scenario604,c2,base,left,right,base,100,20,20,60,60,80,0,0.8,False,1.681,0
scenario605,c2,right,left,base,left,100,80,40,0,0,20,20,0.2,False,3.696,0
scenario606,c2,base,left,right,base,100,20,20,0,80,40,40,0.8,False,2.021,0
scenario607,c4,right,base,left,right,100,60,60,20,40,80,80,0.6,False,1.029,0
scenario608,c4,right,base,left,right,100,100,40,40,40,80,0,0.4,False,1.317,0
scenario609,c4,right,base,left,base,100,40,80,20,80,60,100,0.6,False,3770.192,0
scenario610,c2,base,left,right,base,100,80,20,0,40,80,0,0.6,False,1.743,0
scenario611,c2,base,left,right,base,100,0,60,0,60,20,40,0.6,False,1.932,0
scenario612,c4,left,right,right,base,80,80,60,20,80,80,20,0.6,True,0.0,1
scenario613,c4,left,right,right,base,80,80,60,20,80,80,20,0.6,False,3.703,0
scenario614,c1,base,right,left,right,0,0,60,20,60,60,60,0.8,False,3.408,0
scenario615,c4,right,base,left,right,100,0,80,60,60,80,0,0.2,False,4541.759,0
scenario616,c2,base,left,right,left,100,100,40,40,80,100,0,0.2,False,3.472,0
scenario617,c1,base,left,left,right,100,40,20,0,40,80,0,0.4,False,2.455,0
scenario618,c2,right,base,base,left,100,0,20,60,60,80,40,0.8,False,8.408,0
scenario619,c4,right,base,left,right,100,100,40,20,40,100,0,0.4,False,3188.687,0
scenario620,c1,base,right,left,right,100,20,40,60,40,100,0,0.8,False,7.594,0
scenario621,c2,base,left,right,base,80,60,20,0,20,0,80,0.6,False,4.654,0
scenario622,c2,base,left,right,base,100,0,60,0,80,20,40,0.2,False,1.952,0
scenario623,c4,right,base,left,base,100,20,20,0,80,40,40,0.8,False,4407.418,0
scenario624,c2,right,left,base,left,100,40,100,0,0,60,40,0.8,False,3.803,0
scenario625,c2,base,left,right,base,100,0,60,0,80,20,40,0.2,False,1.919,0
scenario626,c4,left,right,right,base,80,80,80,0,80,60,40,0.4,False,4.27,0
scenario627,c4,right,base,left,base,0,0,80,20,60,60,60,1.0,False,2428.397,0
scenario628,c1,base,right,left,right,100,0,20,80,40,60,0,1.0,False,27.899,0
scenario629,c2,base,left,right,base,0,20,60,60,60,100,0,0.4,False,2.644,0
scenario630,c2,base,left,right,base,100,0,60,20,100,20,60,0.2,False,1.554,0
scenario631,c1,left,right,base,left,100,20,20,20,40,100,0,0.8,False,13.89,0
scenario632,c2,right,base,base,left,100,0,0,60,80,80,20,0.1,False,3.759,0
scenario633,c4,right,base,left,base,100,0,60,20,80,20,40,0.2,False,22.141,0
scenario634,c4,right,base,left,right,100,100,20,40,60,100,0,0.4,False,3822.054,0
scenario635,c1,left,right,base,right,100,20,60,0,60,60,80,0.8,False,8.625,0
scenario636,c1,base,right,left,right,80,60,0,0,40,60,80,0.4,False,6.654,0
scenario637,c2,base,left,right,base,100,0,60,20,100,20,60,0.2,False,2.187,0
scenario638,c4,right,base,left,base,100,100,80,40,0,100,0,0.4,False,43.132,0
scenario639,c4,right,base,left,base,0,20,80,0,80,80,80,1.0,False,2211.887,0
scenario640,c2,right,base,base,left,40,80,0,40,40,100,0,0.2,False,4.084,0
scenario641,c4,right,base,left,base,80,20,60,60,60,40,100,1.0,False,8.44,0
scenario642,c1,base,right,left,right,100,0,60,80,80,20,20,0.1,False,3.791,0
scenario643,c2,right,left,base,left,60,100,0,0,60,60,60,0.4,False,3.162,0
scenario644,c4,left,right,right,base,0,40,60,100,60,100,0,0.2,False,4.485,0
scenario645,c2,base,left,right,left,0,20,60,20,60,60,80,1.0,False,3.906,0
scenario646,c1,base,right,left,right,100,20,0,0,40,40,20,0.6,False,5.899,0
scenario647,c4,right,base,left,base,60,20,20,40,60,80,0,0.8,False,108.504,0
scenario648,c4,right,base,left,base,100,0,40,0,60,20,60,0.4,False,4320.486,0
