Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario583,c4,base,0,0.6,40,left,40,100,40,right,0,40,right,1,0.0,1
scenario584,c4,base,100,0.4,60,right,20,20,60,base,0,60,left,0,2.963720610526848,0
scenario585,c1,right,100,0.8,20,left,100,0,80,right,80,20,base,0,2.9603756810369584,0
scenario586,c2,left,80,0.4,100,right,100,80,40,left,20,0,base,0,5.601284910740152,0
scenario587,c4,base,60,0.6,80,right,20,100,100,base,60,0,left,1,0.0,1
scenario588,c4,base,0,0.6,100,left,60,40,40,base,0,60,right,0,13.339911773125795,0
scenario589,c1,left,60,1.0,20,left,60,20,100,right,100,0,base,0,3.02227589427912,0
scenario590,c1,right,40,0.6,40,base,80,0,0,right,100,20,left,0,5.475816344075341,0
scenario591,c4,base,0,0.8,40,left,80,0,20,base,100,0,right,0,10.891806438422302,0
scenario592,c4,right,0,0.6,80,right,20,0,80,base,60,40,left,1,0.0,1
scenario593,c1,right,80,0.2,60,left,40,0,100,right,80,60,base,1,0.0,1
scenario594,c1,left,20,0.1,20,left,0,80,100,right,40,40,base,0,2.4676140800063164,0
scenario595,c4,base,60,0.6,80,right,0,60,80,base,100,40,left,0,4.663231743032132,0
scenario596,c4,right,20,0.8,20,right,80,40,60,base,80,40,left,0,3.2075721556485344,0
scenario597,c4,base,80,0.4,40,right,20,40,40,base,100,80,left,1,0.0,1
scenario598,c4,base,100,0.2,0,left,80,80,60,right,40,20,right,0,1.1958485041239657,0
scenario599,c2,left,40,0.4,60,right,20,100,80,left,0,0,base,0,4.03738256823827,0
scenario600,c1,right,40,1.0,100,base,60,80,80,right,80,80,left,0,4.335348358457376,0
scenario601,c4,base,60,0.6,40,left,0,80,0,right,60,100,right,0,1.166700351562505,0
scenario602,c2,left,60,0.2,100,base_left_lane,0,40,60,left,40,100,right,0,3.1513298721810727,0
scenario603,c2,left,80,1.0,0,right,20,20,100,base,60,60,base,0,2.1644495391475576,0
scenario604,c4,right,100,0.1,80,right,80,20,0,base,40,80,left,0,4.4401377927875805,0
scenario605,c1,right,0,0.4,0,base_left_lane,40,0,0,left,0,60,left,0,0.7476609261509897,0
scenario606,c2,left,100,0.6,40,base_left_lane,0,100,100,left,20,80,right,0,3.062049119482184,0
scenario607,c1,right,100,0.4,80,left,20,20,0,right,20,0,base,0,2.6733194980606703,0
scenario608,c2,base,0,1.0,40,base_left_lane,80,60,20,left,20,20,right,0,4.447580400943362,0
scenario609,c4,right,40,0.8,40,right,40,20,100,base,40,60,left,0,4.437380922452177,0
scenario610,c4,base,60,0.4,0,left,80,60,60,base,20,100,right,0,3.4557184012227817,0
scenario611,c2,left,20,0.6,60,right,20,60,20,base,80,0,base,0,1.579659232700647,0
scenario612,c2,left,0,0.8,60,right,80,60,80,base,20,20,base,0,1.645150769146951,0
scenario613,c1,left,20,0.1,60,left,60,100,80,right,0,40,base,0,2.9087559889345127,0
scenario614,c1,right,60,0.8,100,base,100,80,20,right,60,0,left,0,5.390754177279372,0
scenario615,c4,base,0,0.2,100,left,40,100,20,right,80,40,right,0,0.9478490347307862,0
scenario616,c4,base,100,0.1,80,right,0,100,40,base,60,60,left,0,4.531924124519748,0
scenario617,c2,left,0,1.0,0,right,100,0,40,left,0,20,base,0,2.903533101503544,0
scenario618,c2,base,80,1.0,40,base_left_lane,100,40,60,left,60,100,right,0,4.489790842158692,0
scenario619,c4,right,20,0.4,40,right,100,40,60,base,60,80,left,1,0.0,1
scenario620,c4,right,0,0.8,0,right,60,20,80,base,100,100,left,0,2.8812549413000945,0
scenario621,c4,base,0,0.2,100,left,80,40,100,base,80,0,right,0,12.649149759249951,0
scenario622,c2,base,20,0.8,60,base_left_lane,100,80,80,left,0,0,right,0,4.107071029096236,0
scenario623,c1,right,40,0.4,60,left,60,20,20,right,0,20,base,0,3.8910766611824754,0
scenario624,c4,base,80,0.8,40,left,60,100,20,base,20,100,right,0,16.080295893632062,0
scenario625,c4,base,80,0.4,100,left,40,40,20,right,80,60,right,0,0.7646395893050093,0
scenario626,c2,base,100,0.8,20,base_left_lane,0,40,100,left,100,40,right,0,4.652848524741427,0
scenario627,c2,base,60,1.0,80,base_left_lane,60,0,0,left,40,100,right,0,4.508441622129536,0
scenario628,c1,right,60,0.6,0,left,100,100,20,right,100,40,base,0,4.186124289234842,0
scenario629,c1,right,60,0.2,20,base,80,60,40,right,80,100,left,0,4.402906195282472,0
scenario630,c2,base,100,0.4,100,base_left_lane,40,0,40,left,20,0,right,0,4.530294192827603,0
scenario631,c4,base,60,0.4,60,left,80,40,0,right,20,80,right,0,1.0523143379731184,0
scenario632,c2,left,20,1.0,60,base_left_lane,60,40,0,left,20,0,right,0,5.383663134270346,0
scenario633,c2,left,40,0.1,0,right,40,60,0,left,80,40,base,0,3.4023861783879368,0
scenario634,c4,base,80,0.2,100,right,60,40,60,base,100,80,left,0,3.1586667981905965,0
scenario635,c1,left,40,0.6,80,left,80,60,100,right,60,20,base,0,2.0655734652872755,0
scenario636,c4,base,80,1.0,100,left,0,0,60,base,60,100,right,0,23.038774522447056,0
scenario637,c2,left,40,0.6,100,right,40,80,0,base,0,100,base,0,2.274683513229552,0
scenario638,c1,right,40,0.1,0,base_left_lane,60,100,20,left,0,60,left,0,1.035449364234096,0
scenario639,c1,right,60,1.0,40,left,0,20,60,right,0,20,base,0,3.0060779718095003,0
scenario640,c4,right,20,0.6,40,right,0,80,20,base,40,0,left,0,4.897130824658753,0
scenario641,c1,left,40,0.2,20,left,20,100,80,right,40,0,base,0,2.237650818392217,0
scenario642,c4,base,20,0.8,60,left,60,100,20,base,100,80,right,0,18.405631454553067,0
scenario643,c1,right,20,1.0,40,base,0,100,20,right,40,60,left,0,4.967609196303057,0
scenario644,c4,base,20,1.0,40,right,0,0,40,base,20,40,left,1,0.0,1
scenario645,c2,base,60,0.4,80,base_left_lane,20,0,60,left,20,80,right,0,2.8642689054139336,0
scenario646,c2,left,100,0.1,100,right,100,60,80,left,100,20,base,0,3.3817261745216283,0
scenario647,c2,base,20,0.8,60,base_left_lane,60,40,0,left,100,80,right,0,4.330720358757187,0
scenario648,c1,right,0,0.4,60,base_left_lane,80,20,40,left,80,80,left,0,0.83418768931719,0
