Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario162,0,60,0,20,60,0.8,40,60,20,40,100,c4,1e-05,right,base,left,base,0,21.28509214529356,0
scenario163,60,20,0,100,40,0.4,40,60,20,60,0,c1,1e-05,base,right,left,right,0,2.944159606778549,0
scenario164,20,100,0,80,0,0.6,0,100,20,60,0,c2,1e-05,right,base,base,left,0,2.0354542468285586,0
scenario165,20,40,60,100,60,0.6,40,60,20,60,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario166,20,100,40,100,40,0.4,40,60,20,60,20,c1,1e-05,left,right,base,right,0,6.7502578749692885,0
scenario167,40,20,0,80,60,0.6,0,100,20,60,20,c2,1e-05,base,left,right,base,0,2.2248442608807366,0
scenario168,20,100,40,0,0,0.8,100,100,20,60,20,c4,1e-05,left,right,right,base,0,2.109750703894551,0
scenario169,60,100,60,0,0,0.8,20,80,20,60,40,c1,1e-05,base,left,left,right,0,3.887795100378552,0
scenario170,60,100,60,0,40,0.8,100,0,20,60,40,c2,1e-05,base,left,right,left,0,3.1259578511638724,0
scenario171,20,20,0,20,40,0.8,80,80,20,60,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario172,60,20,20,60,0,0.8,40,60,20,60,60,c1,1e-05,left,right,base,left,0,5.98431342749163,0
scenario173,80,40,40,60,40,0.6,100,0,20,60,60,c2,1e-05,right,left,base,left,0,2.7443621231309536,0
scenario174,0,100,0,0,100,0.6,80,20,20,60,60,c4,1e-05,right,base,left,base,0,2.638480154503827,0
scenario175,80,100,0,0,0,0.8,100,0,20,60,80,c1,1e-05,base,right,left,right,0,1.862838778476498,0
scenario176,20,40,20,100,80,0.6,60,40,20,60,80,c2,1e-05,right,base,base,left,0,1.8080906764835167,0
scenario177,20,60,40,80,100,0.6,20,80,20,60,80,c4,1e-05,left,base,right,base,1,0.0,1
scenario178,60,20,0,0,100,0.8,80,20,20,60,100,c1,1e-05,left,right,base,right,0,5.006073591685442,0
scenario179,60,60,20,100,60,0.6,60,40,20,60,100,c2,1e-05,base,left,right,base,0,2.331392626911492,0
scenario180,60,100,80,80,40,0.6,100,0,20,60,100,c4,1e-05,left,right,right,base,0,2.9580686937067675,0
scenario181,20,60,20,100,40,0.6,100,100,20,80,0,c1,1e-05,base,left,left,right,0,2.132236320737241,0
scenario182,60,40,100,0,0,0.8,100,0,20,80,0,c2,1e-05,base,left,right,left,0,2.874711120108175,0
scenario183,0,60,0,60,0,0.6,20,80,20,80,0,c4,1e-05,right,base,left,right,0,1.2541359756469028,0
scenario184,60,20,0,0,60,0.1,0,100,20,80,20,c1,1e-05,left,right,base,left,0,6.357187496248474,0
scenario185,80,60,20,40,40,0.8,20,80,20,80,20,c2,1e-05,right,left,base,left,0,3.4593768011255013,0
scenario186,0,100,0,0,0,0.8,40,60,20,80,20,c4,1e-05,right,base,left,base,0,16.038235648623118,0
scenario187,60,80,100,0,80,0.4,100,0,20,80,40,c1,1e-05,base,right,left,right,0,2.4307829754885435,0
scenario188,20,60,40,100,40,0.4,100,0,20,80,40,c2,1e-05,right,base,base,left,0,2.6215035032847727,0
scenario189,60,100,20,100,100,0.4,20,80,20,80,40,c4,1e-05,left,base,right,base,0,2.388843280588017,0
scenario190,60,100,40,20,40,0.8,20,80,20,80,60,c1,1e-05,left,right,base,right,0,5.654084467011139,0
scenario191,40,20,40,60,100,0.6,40,60,20,80,60,c2,1e-05,base,left,right,base,0,1.7960564590172197,0
scenario192,20,20,0,0,60,0.6,40,60,20,80,60,c4,1e-05,left,right,right,base,0,3.077393781998249,0
scenario193,0,20,0,0,100,0.6,0,100,20,80,80,c1,1e-05,base,left,left,right,0,2.942712676997561,0
scenario194,80,60,60,0,20,0.8,40,60,20,80,80,c2,1e-05,base,left,right,left,0,3.1112831106399947,0
scenario195,80,20,0,0,100,0.4,0,100,20,80,80,c4,1e-05,right,base,left,right,0,0.7655492729513649,0
scenario196,20,40,0,60,100,0.6,40,60,20,80,100,c1,1e-05,left,right,base,left,0,5.546859943690254,0
scenario197,20,60,0,0,60,0.2,0,100,20,80,100,c2,1e-05,right,left,base,left,0,4.2333114755232,0
scenario198,40,100,0,100,40,0.4,0,100,20,80,100,c4,1e-05,right,base,left,base,0,24.413673877009693,0
scenario199,40,80,0,80,0,0.6,80,20,20,100,0,c1,1e-05,base,right,left,right,0,3.079189706882295,0
scenario200,80,80,40,100,40,0.6,20,80,20,100,0,c2,1e-05,right,base,base,left,0,2.742999378724357,0
scenario201,60,60,20,0,100,0.2,60,40,20,100,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario202,60,40,20,80,20,0.6,60,40,20,100,20,c1,1e-05,left,right,base,right,0,6.119435468450028,0
scenario203,20,40,80,0,0,0.8,40,60,20,100,20,c2,1e-05,base,left,right,base,0,2.252367949894359,0
scenario204,20,20,40,100,80,0.6,100,0,20,100,20,c4,1e-05,left,right,right,base,0,5.251552520019757,0
scenario205,80,60,60,0,80,0.4,100,0,20,100,40,c1,1e-05,base,left,left,right,0,3.252267480792342,0
scenario206,40,40,0,40,40,0.1,0,100,20,100,40,c2,1e-05,base,left,right,left,0,6.575036813122785,0
scenario207,40,60,40,0,0,0.8,40,60,20,100,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario208,20,80,0,0,60,0.1,80,20,20,100,60,c1,1e-05,left,right,base,left,0,6.310673088636144,0
scenario209,60,60,100,100,40,0.6,40,60,20,100,60,c2,1e-05,right,left,base,left,0,3.370210969646931,0
scenario210,40,40,0,20,60,0.4,80,20,20,100,60,c4,1e-05,right,base,left,base,0,2.672510321600229,0
scenario211,60,60,20,60,60,0.6,0,100,20,100,80,c1,1e-05,base,right,left,right,0,3.353817368660493,0
scenario212,20,100,20,0,0,0.2,0,100,20,100,80,c2,1e-05,right,base,base,left,0,2.7914018011840933,0
scenario213,60,100,80,20,40,0.8,40,60,20,100,80,c4,1e-05,left,base,right,base,0,3.284149389093937,0
scenario214,40,80,0,40,60,0.8,80,20,20,100,100,c1,1e-05,left,right,base,right,0,4.615021475151966,0
scenario215,20,60,0,40,0,0.2,0,100,20,100,100,c2,1e-05,base,left,right,base,0,2.223963875842069,0
scenario216,40,20,40,0,100,0.1,40,60,20,100,100,c4,1e-05,left,right,right,base,0,3.5281440674932387,0
scenario217,20,20,0,0,80,0.4,0,60,40,0,0,c1,1e-05,base,left,left,right,0,2.621597112726096,0
