Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario291,c1,right,80,0.1,80,left,20,40,80,right,100,100,base,0,2.866585888114769,0
scenario292,c1,right,0,0.8,80,base,80,40,60,right,80,80,left,0,4.478066222480226,0
scenario293,c1,left,100,0.1,0,left,0,60,0,right,60,80,base,0,2.866942561533516,0
scenario294,c4,base,80,0.2,20,left,80,80,20,base,40,40,right,0,22.293102196751985,0
scenario295,c1,left,20,0.2,80,left,0,0,20,right,0,80,base,0,2.640839398099173,0
scenario296,c2,left,40,0.4,60,right,80,100,40,base,20,40,base,0,2.018625495277747,0
scenario297,c2,left,40,0.8,40,right,80,0,100,base,20,0,base,0,1.7113049089428691,0
scenario298,c4,right,60,0.6,20,right,40,80,100,base,80,80,left,0,2.876287293802835,0
scenario299,c2,left,40,0.1,80,base_left_lane,80,40,80,left,100,0,right,0,3.597682297034721,0
scenario300,c2,base,0,0.6,100,base_left_lane,20,80,60,left,100,60,right,0,3.6475246812156215,0
scenario301,c4,right,60,0.2,0,right,60,60,80,base,60,60,left,0,4.432562483037872,0
scenario302,c2,left,20,1.0,20,right,100,0,0,left,40,100,base,0,3.8442389712979534,0
scenario303,c4,base,80,0.8,100,left,100,40,20,right,80,100,right,0,1.057065677077318,0
scenario304,c2,base,20,1.0,60,base_left_lane,80,40,0,left,0,60,right,0,4.110543485732276,0
scenario305,c1,right,80,0.6,60,left,100,20,20,right,100,20,base,0,2.6012171696906954,0
scenario306,c4,base,100,0.4,100,right,80,100,60,base,100,20,left,0,3.292843312830775,0
scenario307,c1,right,60,0.2,60,base,40,60,60,right,40,100,left,0,5.104255085806188,0
scenario308,c2,left,80,0.8,0,right,0,0,0,left,60,60,base,0,10.507081581071228,0
scenario309,c4,right,20,0.2,80,right,60,40,0,base,100,80,left,0,4.119896019472916,0
scenario310,c2,base,0,1.0,100,base_left_lane,100,40,40,left,100,0,right,0,4.464851326729144,0
scenario311,c1,left,0,0.1,60,left,20,100,80,right,0,60,base,0,2.361735559899574,0
scenario312,c4,base,40,1.0,100,left,20,60,60,right,0,20,right,0,1.272609687935673,0
scenario313,c1,left,20,0.6,0,left,20,100,40,right,60,80,base,0,2.29581991163967,0
scenario314,c1,right,60,0.4,80,left,0,40,20,right,60,40,base,0,2.164846109846631,0
scenario315,c2,left,0,1.0,40,base_left_lane,60,100,80,left,40,40,right,0,2.804526758098772,0
scenario316,c1,right,80,0.2,100,left,60,20,100,right,40,0,base,0,2.054664529711883,0
scenario317,c4,base,0,0.2,0,left,40,80,60,base,20,80,right,0,2.4918127514212185,0
scenario318,c2,base,100,0.4,0,base_left_lane,40,80,80,left,40,100,right,0,2.9748772114269,0
scenario319,c4,base,20,0.4,80,right,60,0,100,base,20,0,left,0,3.2821270443923174,0
scenario320,c1,right,0,0.6,20,base_left_lane,80,100,60,left,80,100,left,0,0.7468526677543145,0
scenario321,c2,base,100,0.2,60,base_left_lane,0,60,0,left,60,80,right,0,4.096556950981836,0
scenario322,c1,right,80,0.6,80,base,100,20,20,right,80,40,left,0,5.38912691611442,0
scenario323,c2,left,0,1.0,20,right,0,20,80,left,40,0,base,0,3.644307244168056,0
scenario324,c2,base,60,0.6,80,base_left_lane,40,100,20,left,0,100,right,0,4.532623942305742,0
scenario325,c4,base,0,0.8,0,left,40,20,40,right,80,0,right,1,0.0,1
scenario326,c1,left,80,0.1,60,left,80,0,100,right,40,60,base,0,3.21409386029322,0
scenario327,c1,right,40,0.4,60,base_left_lane,20,60,0,left,0,40,left,0,0.8040151412585915,0
scenario328,c2,left,100,0.1,100,right,80,0,20,left,100,20,base,0,3.006690981950818,0
scenario329,c1,right,100,0.2,100,base,40,0,60,right,80,20,left,0,5.576848065305775,0
scenario330,c4,base,60,0.4,0,right,100,80,80,base,0,0,left,0,3.3794127912831766,0
scenario331,c2,left,80,0.8,80,right,60,60,100,base,20,0,base,0,2.246539379216732,0
scenario332,c4,base,20,0.1,60,left,0,80,40,right,20,60,right,0,1.168270145495554,0
scenario333,c4,right,60,1.0,20,right,60,40,20,base,40,80,left,0,4.65306463309527,0
scenario334,c4,base,60,0.6,40,left,100,80,80,base,0,20,right,0,3.4244979843355274,0
scenario335,c1,right,40,0.2,20,base,40,100,0,right,60,100,left,0,6.084629595738639,0
scenario336,c4,base,40,0.4,20,left,60,20,20,right,0,40,right,0,1.2586735157639528,0
scenario337,c1,right,20,0.8,0,base_left_lane,0,80,60,left,80,60,left,0,1.322496767127957,0
scenario338,c1,right,60,1.0,80,left,100,20,80,right,60,100,base,0,3.092551902643573,0
scenario339,c4,right,20,0.1,60,right,0,100,80,base,20,80,left,0,3.412069695348049,0
scenario340,c2,left,60,0.6,80,right,0,80,20,base,100,60,base,0,2.316858538183445,0
scenario341,c2,left,40,0.4,60,right,100,100,100,base,0,40,base,0,2.344703934525312,0
scenario342,c2,left,40,0.4,100,right,100,100,60,left,60,40,base,0,4.278011287896713,0
scenario343,c4,base,40,0.1,20,right,100,0,80,base,60,20,left,0,3.6628036824024863,0
scenario344,c4,base,20,0.1,80,right,60,80,60,base,80,100,left,1,0.0,1
scenario345,c1,right,80,0.6,20,left,100,40,80,right,40,0,base,0,3.007550471449922,0
scenario346,c4,base,100,0.1,60,left,80,0,60,base,60,0,right,0,3.5723728211566,0
scenario347,c1,right,20,0.2,80,base_left_lane,80,40,20,left,60,60,left,0,0.9444002015657748,0
scenario348,c4,base,80,0.8,20,right,80,20,100,base,60,20,left,0,2.2999451737205625,0
scenario349,c4,base,20,0.4,100,left,80,60,20,right,20,100,right,0,0.973411458464486,0
scenario350,c2,left,20,1.0,80,right,60,100,60,left,60,60,base,0,5.089855564316303,0
scenario351,c2,left,60,1.0,0,base_left_lane,40,0,100,left,60,40,right,0,3.4112931030124063,0
scenario352,c2,left,0,0.1,80,right,20,100,0,left,80,100,base,0,3.7318951987321984,0
scenario353,c4,right,100,0.6,20,right,60,20,40,base,0,40,left,0,4.535888612556764,0
scenario354,c1,right,20,1.0,60,left,20,0,20,right,100,40,base,0,2.453885744768704,0
scenario355,c1,right,60,0.6,0,base_left_lane,80,100,80,left,40,0,left,0,0.808098277611719,0
scenario356,c4,base,60,0.2,40,right,100,20,0,base,0,80,left,0,3.337804912768458,0
scenario357,c2,left,60,0.8,100,right,20,20,80,base,80,80,base,0,1.9624993076200288,0
scenario358,c2,left,100,0.4,0,right,80,60,0,left,60,80,base,0,3.5997823024081006,0
scenario359,c1,right,40,0.2,0,base_left_lane,20,60,0,left,40,20,left,0,0.8833841001105571,0
scenario360,c4,base,20,0.1,40,left,60,40,20,base,0,100,right,0,14.912869213099118,0
scenario361,c1,right,100,0.6,20,left,40,100,100,right,100,40,base,0,3.1283766394317336,0
scenario362,c1,right,80,0.2,100,left,40,100,100,right,40,60,base,0,2.7004928677157505,0
scenario363,c4,right,0,0.1,60,right,20,20,20,base,20,100,left,0,3.1458711546818545,0
scenario364,c4,base,80,0.6,0,left,40,0,20,right,60,0,right,0,1.673724835866155,0
scenario365,c2,left,20,0.2,60,right,80,40,0,base,20,0,base,0,2.0210429758835824,0
scenario366,c4,base,40,0.2,40,left,60,0,100,base,100,80,right,0,5.7256780082309815,0
scenario367,c2,base,60,0.8,40,base_left_lane,0,20,0,left,80,80,right,0,5.408477121502458,0
scenario368,c2,base,80,0.8,80,base_left_lane,100,0,60,left,20,0,right,0,3.579907726695732,0
scenario369,c1,right,0,0.8,100,base,40,0,80,right,100,40,left,0,5.3107271982884745,0
scenario370,c1,left,60,1.0,100,left,20,0,100,right,100,100,base,0,2.211325175067109,0
scenario371,c2,base,40,0.1,60,base_left_lane,40,60,20,left,40,40,right,0,4.205953720166866,0
scenario372,c4,base,0,0.2,100,left,100,40,40,right,100,100,right,0,1.272404001427431,0
scenario373,c1,left,100,0.1,60,left,80,40,60,right,80,0,base,0,2.0176656222521614,0
scenario374,c4,base,80,0.8,60,right,0,20,60,base,40,100,left,1,0.0,1
scenario375,c4,base,40,0.4,60,left,80,60,100,base,60,40,right,0,2.5238651303846016,0
scenario376,c4,right,20,0.1,60,right,0,40,20,base,80,0,left,1,0.0,1
scenario377,c1,right,100,0.1,40,base,0,40,0,right,60,80,left,0,6.3385514430227685,0
scenario378,c4,base,40,0.4,0,left,100,60,100,right,40,40,right,0,1.2225186926407614,0
scenario379,c1,right,40,1.0,100,base_left_lane,60,40,80,left,0,40,left,0,0.8178736927017891,0
scenario380,c2,left,40,0.2,80,right,0,20,20,base,0,60,base,0,1.705953103996085,0
scenario381,c2,left,80,0.8,80,right,20,80,0,left,60,20,base,0,3.141467072097732,0
scenario382,c4,base,100,0.6,20,left,100,100,40,base,100,100,right,0,3.381950406560596,0
scenario383,c2,left,0,0.6,40,right,60,60,100,base,40,100,base,0,1.943450177852096,0
scenario384,c2,left,20,0.8,20,base_left_lane,0,80,100,left,100,20,right,0,4.347097488785113,0
scenario385,c1,right,40,0.4,60,left,60,100,0,right,20,80,base,0,3.321800066122987,0
scenario386,c4,right,40,0.2,20,right,60,80,20,base,40,80,left,0,3.0873408416002386,0
scenario387,c2,base,80,0.4,40,base_left_lane,0,80,20,left,0,80,right,0,2.96379560578381,0
scenario388,c1,left,20,0.6,100,left,80,20,40,right,60,60,base,0,2.988332277382038,0
scenario389,c4,base,0,0.2,20,left,0,60,100,base,60,0,right,0,1.986008245842528,0
scenario390,c2,left,40,0.1,40,base_left_lane,20,100,20,left,100,20,right,0,4.069821892286623,0
scenario391,c4,base,0,1.0,100,right,80,40,20,base,0,20,left,0,3.4296670049138376,0
scenario392,c4,right,40,0.8,40,right,0,0,0,base,0,20,left,0,4.624020844928859,0
scenario393,c1,right,0,0.6,0,left,20,20,100,right,60,0,base,0,3.0657112496959646,0
scenario394,c1,right,60,1.0,100,base_left_lane,80,20,80,left,20,80,left,0,0.8647398449940192,0
scenario395,c4,base,20,1.0,0,right,80,80,0,base,20,80,left,0,3.445675974909912,0
scenario396,c1,right,40,1.0,60,base_left_lane,80,100,20,left,100,60,left,0,1.0504751515417186,0
scenario397,c4,base,100,0.2,20,left,60,100,60,right,80,100,right,0,1.2442432250927618,0
scenario398,c2,left,20,0.2,80,right,100,60,40,base,100,100,base,0,1.7707881134242458,0
scenario399,c4,base,80,0.4,0,left,60,20,40,base,0,100,right,0,1.8158826871791327,0
scenario400,c1,left,100,0.1,20,left,40,0,40,right,60,0,base,0,3.128912709935177,0
scenario401,c2,base,100,0.6,40,base_left_lane,60,0,40,left,40,40,right,0,2.8635276306541613,0
scenario402,c4,base,0,0.4,60,right,80,0,100,base,100,0,left,0,2.639947591079706,0
scenario403,c1,right,20,0.6,80,base,80,80,40,right,100,40,left,0,5.637540112447977,0
scenario404,c4,base,40,0.1,60,left,100,0,40,right,20,60,right,0,1.2249816959467632,0
scenario405,c1,left,60,0.1,80,left,20,20,0,right,100,100,base,0,3.819350829372631,0
scenario406,c2,base,100,0.2,80,base_left_lane,0,40,20,left,100,60,right,0,4.412104670874649,0
scenario407,c1,right,0,0.6,60,base,40,100,0,right,60,20,left,0,5.888783506564091,0
scenario408,c4,base,20,0.6,60,left,60,20,80,base,20,0,right,0,4.308315267719022,0
scenario409,c2,left,20,0.4,0,right,40,100,80,base,0,40,base,0,2.0160444949522653,0
scenario410,c2,base,40,0.1,80,base_left_lane,40,60,80,left,80,0,right,0,2.495749810114907,0
scenario411,c1,right,100,0.1,100,left,40,0,80,right,40,0,base,0,3.7722309221960506,0
scenario412,c2,left,60,0.1,80,right,60,40,80,left,60,100,base,0,3.8923132698615657,0
scenario413,c4,right,100,0.2,100,right,20,20,80,base,20,20,left,0,4.946438985405655,0
scenario414,c2,left,80,0.4,100,right,0,80,60,base,20,20,base,0,2.0280177769180248,0
scenario415,c4,base,60,1.0,0,right,80,20,100,base,40,100,left,0,2.309907627721689,0
scenario416,c4,base,60,1.0,20,left,0,40,20,right,100,0,right,0,0.9995410425128504,0
scenario417,c1,right,60,1.0,40,left,40,40,80,right,20,60,base,0,2.5084419719316733,0
scenario418,c1,right,100,0.8,100,left,80,40,40,right,80,100,base,0,2.9843971914554457,0
scenario419,c4,base,20,0.1,40,right,100,100,20,base,80,80,left,0,2.942370575159789,0
scenario420,c4,base,80,0.2,60,left,0,80,20,base,0,40,right,0,15.837331231305672,0
scenario421,c4,base,0,0.1,100,left,60,40,0,right,40,60,right,0,1.0465387175121963,0
scenario422,c1,right,60,0.6,80,base_left_lane,20,80,60,left,100,100,left,0,1.0508830403938356,0
scenario423,c2,left,80,0.4,100,base_left_lane,0,60,80,left,100,20,right,0,5.302314867686672,0
scenario424,c4,base,40,0.4,40,left,60,60,0,right,100,20,right,0,0.8548779732929411,0
scenario425,c2,left,20,1.0,60,right,40,20,60,base,0,100,base,0,2.1657906638392816,0
scenario426,c1,right,40,0.4,40,base,100,80,100,right,60,80,left,0,5.803987160307556,0
scenario427,c1,right,80,0.8,100,base,60,20,80,right,100,20,left,0,6.039638618369305,0
scenario428,c4,base,20,0.1,60,right,60,20,80,base,0,80,left,0,2.004186513901096,0
scenario429,c2,left,100,1.0,80,right,100,0,100,left,40,0,base,0,3.3469213503812427,0
scenario430,c2,left,0,0.8,20,right,100,60,0,base,100,60,base,0,2.33180019711781,0
scenario431,c2,base,80,0.6,100,base_left_lane,40,40,100,left,60,40,right,0,4.158253340320496,0
scenario432,c1,right,40,0.2,80,left,0,0,60,right,40,60,base,0,2.251247562766167,0
scenario433,c4,base,0,1.0,60,left,60,20,100,base,0,40,right,0,26.02168831269804,0
scenario434,c2,left,40,1.0,80,right,0,0,100,left,0,40,base,0,6.437970271690333,0
scenario435,c2,base,60,0.4,0,base_left_lane,0,100,0,left,0,40,right,0,4.391874114326531,0
scenario436,c4,right,20,0.8,0,right,100,20,100,base,60,100,left,0,4.256406060626655,0
scenario437,c1,left,60,0.1,80,left,20,60,0,right,100,60,base,0,2.210183138925975,0
scenario438,c2,base,20,0.2,20,base_left_lane,100,40,40,left,100,60,right,0,3.067582143122344,0
scenario439,c1,right,100,0.8,0,left,20,0,0,right,0,60,base,1,0.0,1
scenario440,c1,right,40,0.2,40,base_left_lane,40,20,40,left,40,80,left,0,0.7702363392049516,0
scenario441,c1,left,100,1.0,100,left,60,100,40,right,40,40,base,0,3.468629796862125,0
scenario442,c4,base,80,0.8,0,right,80,40,40,base,40,60,left,0,2.8728328316949887,0
scenario443,c4,base,100,0.1,0,left,60,40,60,base,20,0,right,0,16.861106254188066,0
scenario444,c2,left,100,0.2,0,right,0,60,80,base,0,0,base,0,1.972733648983895,0
scenario445,c2,left,80,1.0,100,right,100,100,100,left,60,100,base,0,2.927153229420646,0
scenario446,c2,left,40,1.0,60,right,40,0,20,base,100,80,base,0,2.2179901515951674,0
scenario447,c1,right,0,1.0,20,base,40,80,60,right,20,100,left,0,5.583804967401155,0
scenario448,c1,right,60,0.1,80,base_left_lane,80,60,100,left,40,0,left,0,0.795239358520367,0
scenario449,c1,right,0,0.2,80,base,60,40,40,right,40,20,left,0,6.37811535233652,0
scenario450,c2,base,40,0.2,0,base_left_lane,40,80,80,left,100,100,right,0,5.238055894216065,0
scenario451,c4,base,20,0.6,40,left,20,60,0,base,60,40,right,0,24.96477680008694,0
scenario452,c4,base,60,0.4,40,right,0,40,40,base,60,80,left,1,0.0,1
scenario453,c4,base,0,0.1,80,left,60,100,0,right,60,60,right,0,1.0911353632263898,0
scenario454,c2,left,20,1.0,80,right,60,40,60,base,0,60,base,0,2.278298177350784,0
scenario455,c4,right,40,1.0,100,right,20,100,100,base,100,0,left,1,0.0,1
scenario456,c4,base,80,0.8,20,right,20,60,20,base,20,40,left,0,3.004222950684784,0
scenario457,c1,right,100,0.6,0,base,0,0,100,right,100,60,left,0,4.914285774917402,0
scenario458,c4,base,100,0.1,0,left,40,20,80,base,100,80,right,0,3.4754356959372963,0
scenario459,c2,left,80,0.2,20,base_left_lane,80,100,40,left,40,100,right,0,3.872176018107748,0
scenario460,c1,right,60,0.2,60,left,20,20,60,right,40,20,base,0,2.821955722641358,0
scenario461,c2,base,40,0.6,80,base_left_lane,40,40,40,left,80,100,right,0,2.510819289260933,0
scenario462,c4,base,0,0.4,100,right,20,20,80,base,40,100,left,0,3.3250264584442624,0
scenario463,c2,left,100,0.4,80,right,40,40,60,left,20,0,base,0,4.027677281837509,0
scenario464,c1,right,60,1.0,0,left,60,80,60,right,20,0,base,0,2.612087642074957,0
scenario465,c1,left,100,0.2,60,left,100,80,60,right,60,100,base,0,2.3439771847806345,0
scenario466,c2,left,20,0.8,40,right,0,0,40,base,0,60,base,0,1.7807249326532724,0
scenario467,c2,base,20,0.4,20,base_left_lane,60,40,20,left,0,40,right,0,3.724574418084851,0
scenario468,c2,left,20,1.0,60,base_left_lane,100,100,100,left,40,40,right,0,3.562813769897622,0
scenario469,c1,left,80,0.8,80,left,80,20,20,right,0,60,base,0,2.6118705153945045,0
scenario470,c1,right,40,0.8,60,base_left_lane,80,40,0,left,100,80,left,0,0.7837539076205727,0
scenario471,c4,base,20,0.6,100,left,100,100,80,right,60,0,right,0,0.9889818741075276,0
scenario472,c4,right,40,0.2,60,right,0,80,100,base,0,100,left,1,0.0,1
scenario473,c1,right,40,0.6,60,left,80,80,0,right,20,20,base,0,3.204562813855853,0
scenario474,c1,right,80,0.2,20,base_left_lane,80,0,40,left,60,100,left,0,0.7553006410042485,0
scenario475,c4,base,80,0.1,80,left,20,100,0,base,80,20,right,0,26.64922667314277,0
scenario476,c1,right,40,0.4,40,base,60,20,40,right,80,80,left,0,5.730870750256615,0
scenario477,c2,left,60,0.1,0,right,80,80,40,left,80,40,base,0,2.1009057693231026,0
scenario478,c2,base,60,0.8,0,base_left_lane,20,40,0,left,80,0,right,0,4.255058845936063,0
scenario479,c1,right,40,0.8,0,base,80,80,60,right,20,40,left,0,5.773720786743376,0
scenario480,c1,right,0,0.4,100,left,20,20,60,right,20,80,base,0,1.55663795331379,0
scenario481,c4,base,60,1.0,60,right,0,80,60,base,100,60,left,0,1.7049725699120446,0
scenario482,c2,left,60,0.1,60,right,80,0,80,left,60,80,base,0,3.45064988887097,0
scenario483,c4,base,60,0.6,0,left,40,100,20,base,40,40,right,0,21.40581799087976,0
scenario484,c4,base,20,0.6,100,left,40,60,100,right,40,40,right,0,1.1816589684136105,0
scenario485,c4,base,0,0.1,40,left,40,60,80,right,60,60,right,0,1.282096112614891,0
scenario486,c4,right,60,1.0,60,right,20,60,80,base,0,20,left,0,3.23502116482173,0
scenario487,c1,right,20,1.0,0,base_left_lane,20,0,80,left,60,20,left,0,0.7632613748068483,0
scenario488,c2,left,0,0.6,100,base_left_lane,100,20,40,left,40,20,right,0,3.245697958414633,0
scenario489,c4,base,0,1.0,60,right,100,40,40,base,20,40,left,1,0.0,1
scenario490,c1,right,100,1.0,0,left,20,20,0,right,80,60,base,0,3.326443003240275,0
scenario491,c1,right,60,0.2,20,base,40,60,60,right,20,40,left,0,6.274685920353895,0
scenario492,c4,base,0,0.1,100,left,80,80,20,right,80,0,right,0,1.211493623139635,0
scenario493,c1,right,60,1.0,100,base_left_lane,60,80,0,left,60,80,left,0,1.0302540189373852,0
scenario494,c4,base,80,0.2,0,left,20,60,0,base,40,100,right,0,25.82341074215224,0
scenario495,c1,right,100,0.1,60,left,80,0,20,right,20,100,base,0,2.353039024907832,0
scenario496,c2,left,20,0.2,20,right,100,100,100,base,60,100,base,0,1.9481576750416367,0
scenario497,c4,base,40,0.1,100,left,60,40,80,base,100,0,right,0,31.796452186376005,0
scenario498,c2,left,100,0.2,20,right,80,0,20,left,100,40,base,0,3.3688310313969327,0
scenario499,c4,base,20,0.2,60,left,20,60,40,base,80,20,right,0,3.4712971240754467,0
scenario500,c1,left,20,0.8,0,left,80,80,100,right,60,80,base,0,2.839779492290768,0
scenario501,c2,left,100,1.0,20,right,40,20,80,base,0,80,base,0,1.6985205584730725,0
scenario502,c4,right,80,0.4,100,right,100,0,80,base,20,0,left,0,4.766637781088599,0
scenario503,c2,base,100,0.1,80,base_left_lane,20,0,60,left,0,20,right,0,4.270555088952168,0
scenario504,c4,base,20,1.0,0,left,0,20,100,right,20,20,right,1,0.0,1
scenario505,c4,base,20,0.1,40,right,60,60,0,base,60,40,left,0,2.944918570390743,0
scenario506,c1,left,20,0.6,40,left,60,100,20,right,80,80,base,0,2.6586954326184102,0
scenario507,c4,base,0,0.2,40,left,40,60,60,right,40,80,right,1,0.0,1
scenario508,c4,right,100,1.0,20,right,0,40,40,base,80,60,left,0,1.906571973676909,0
scenario509,c2,left,100,0.4,80,right,60,40,20,base,100,20,base,0,2.126790569910098,0
scenario510,c1,right,0,1.0,20,base,60,80,60,right,40,100,left,0,5.758597219510701,0
scenario511,c4,base,20,0.8,0,left,20,100,60,right,0,0,right,1,0.0,1
scenario512,c1,right,60,0.8,100,left,0,60,80,right,80,80,base,0,2.0723079230133843,0
scenario513,c1,right,60,0.6,60,base_left_lane,100,80,0,left,20,0,left,0,0.6983782335181211,0
scenario514,c2,left,80,0.4,80,right,0,40,40,base,0,60,base,0,1.7399497511042663,0
scenario515,c2,base,100,0.6,0,base_left_lane,0,40,20,left,80,0,right,0,3.7132119966826993,0
scenario516,c2,left,40,0.4,20,right,100,20,0,left,0,40,base,0,3.0189825189448967,0
scenario517,c4,right,0,0.4,60,right,40,100,40,base,20,40,left,0,4.582351109752717,0
scenario518,c4,right,0,0.2,20,right,60,60,100,base,20,100,left,0,3.404087309090744,0
scenario519,c4,base,40,0.6,100,right,20,100,80,base,60,80,left,1,0.0,1
scenario520,c2,base,20,0.8,100,base_left_lane,40,60,100,left,0,100,right,0,2.4892989346374024,0
scenario521,c2,left,80,0.6,60,right,20,20,100,base,20,0,base,0,2.38013154024798,0
scenario522,c1,right,80,0.4,0,base_left_lane,40,0,100,left,40,20,left,0,0.7644725595806656,0
scenario523,c2,left,0,0.4,20,right,100,80,20,left,60,100,base,0,4.287860550804584,0
scenario524,c4,base,20,0.6,60,right,40,80,60,base,20,60,left,0,2.6718649808101147,0
scenario525,c1,right,20,0.1,20,base_left_lane,40,0,20,left,100,40,left,0,0.7920953835217507,0
scenario526,c1,right,20,1.0,80,base,80,60,40,right,100,100,left,0,5.630312627588081,0
scenario527,c4,base,40,0.6,80,left,40,100,80,right,20,20,right,1,0.0,1
scenario528,c4,base,0,0.2,80,left,100,100,60,right,60,100,right,1,0.0,1
scenario529,c1,left,40,0.2,40,left,40,20,0,right,60,100,base,0,2.752485062584557,0
scenario530,c4,base,20,0.1,60,right,20,0,0,base,40,60,left,0,3.758246632870672,0
scenario531,c1,right,40,0.8,80,left,80,20,0,right,100,0,base,0,3.529433520293077,0
scenario532,c2,left,20,1.0,20,right,60,0,100,base,40,20,base,0,1.5166168659906418,0
scenario533,c2,base,100,0.2,40,base_left_lane,100,60,40,left,20,20,right,0,4.215531290906088,0
scenario534,c4,base,0,0.2,0,left,40,80,100,base,80,20,right,0,2.524402953467477,0
scenario535,c2,left,80,0.2,20,right,100,60,100,left,0,0,base,0,3.4617040835406594,0
scenario536,c4,right,20,0.1,40,right,60,40,40,base,100,20,left,0,4.476741213635967,0
scenario537,c2,base,60,1.0,100,base_left_lane,80,0,60,left,40,80,right,0,3.0539970068423976,0
scenario538,c2,left,0,0.1,60,base_left_lane,100,80,20,left,100,60,right,0,5.075560757426438,0
scenario539,c1,right,80,0.2,60,base_left_lane,20,40,20,left,80,0,left,0,0.7063430190533113,0
scenario540,c1,right,60,0.6,80,left,60,100,60,right,80,60,base,0,2.99828997044241,0
scenario541,c1,right,60,1.0,80,base_left_lane,0,20,80,left,100,80,left,0,1.0052044758090664,0
scenario542,c2,base,40,0.1,60,base_left_lane,80,0,100,left,100,100,right,0,2.834729325699375,0
scenario543,c2,left,40,0.8,80,right,60,100,80,left,60,60,base,0,3.4768131184077014,0
scenario544,c1,right,100,1.0,40,base,80,60,100,right,40,40,left,0,5.843286269982786,0
scenario545,c4,base,0,0.6,40,right,0,20,40,base,40,40,left,0,3.21261443943,0
scenario546,c1,left,100,0.4,20,left,60,60,0,right,60,80,base,0,2.5162913709883807,0
scenario547,c4,right,100,0.6,60,right,0,40,40,base,80,80,left,0,2.224930662689834,0
scenario548,c2,left,100,0.4,0,base_left_lane,20,100,40,left,80,40,right,0,5.466370839497572,0
scenario549,c4,base,100,0.8,60,left,20,20,100,base,100,100,right,0,3.123331985968924,0
scenario550,c1,right,40,0.6,20,left,80,80,60,right,40,20,base,0,3.430949610560747,0
scenario551,c1,left,60,0.1,40,left,100,60,0,right,0,80,base,0,3.5579341531203927,0
scenario552,c1,right,40,0.4,20,base,100,20,60,right,80,100,left,0,5.311583304548131,0
scenario553,c2,left,60,0.4,80,right,80,80,40,left,20,80,base,0,3.265000290173989,0
scenario554,c4,base,0,0.8,100,left,20,100,0,base,20,80,right,0,14.89958562030066,0
scenario555,c1,right,80,0.1,20,base_left_lane,80,80,100,left,20,60,left,0,0.7301719694806151,0
scenario556,c1,right,60,0.8,60,left,40,100,60,right,60,100,base,0,2.9161205089891413,0
scenario557,c4,base,100,0.6,80,left,60,80,20,base,60,80,right,0,13.304454763434132,0
scenario558,c2,base,20,0.1,100,base_left_lane,60,100,40,left,60,100,right,0,4.48537595209914,0
scenario559,c4,right,40,0.2,100,right,20,100,20,base,20,40,left,0,1.8229533991667648,0
scenario560,c1,right,80,0.6,0,left,0,100,20,right,40,100,base,0,2.8225809332400087,0
scenario561,c4,base,60,0.8,60,right,0,40,80,base,80,80,left,0,2.687280485581642,0
scenario562,c4,base,60,0.4,60,right,0,20,60,base,20,80,left,0,3.1407541713098004,0
scenario563,c2,left,60,0.1,0,base_left_lane,60,0,20,left,80,20,right,0,3.205535832914067,0
scenario564,c2,left,20,1.0,40,right,80,0,80,left,40,40,base,0,3.4005637149303527,0
scenario565,c1,left,60,0.2,80,left,0,60,100,right,100,40,base,0,2.4756419264716647,0
scenario566,c4,base,100,0.1,40,left,40,60,20,base,60,60,right,0,4.203442685764441,0
scenario567,c4,right,80,1.0,100,right,40,100,100,base,60,60,left,0,4.756140463899766,0
scenario568,c4,base,20,0.4,100,left,80,60,60,right,0,80,right,0,1.3250863655070726,0
scenario569,c4,base,80,0.2,20,left,100,40,80,right,20,40,right,0,1.108129020284715,0
scenario570,c2,left,60,0.2,60,base_left_lane,20,60,20,left,20,100,right,0,3.3792632630462243,0
scenario571,c1,right,60,0.4,80,base,60,20,60,right,40,80,left,0,5.62348778235839,0
scenario572,c2,left,100,0.8,60,right,100,40,0,base,0,20,base,0,1.7135738343246465,0
scenario573,c4,base,100,1.0,60,left,20,80,40,right,60,60,right,1,0.0,1
scenario574,c2,left,80,0.1,40,right,40,40,0,base,100,60,base,0,2.301371405171009,0
scenario575,c2,left,40,1.0,60,right,0,80,0,left,20,40,base,0,6.305770342391794,0
scenario576,c1,right,100,0.8,100,left,60,40,80,right,80,60,base,0,3.3566359647020474,0
scenario577,c2,left,80,0.6,40,right,20,80,80,base,80,80,base,0,2.273008110212897,0
scenario578,c1,right,20,1.0,100,base_left_lane,20,40,60,left,100,100,left,0,0.8367243373125541,0
scenario579,c4,base,20,0.8,60,left,80,0,60,base,80,40,right,0,13.101005822757786,0
scenario580,c1,right,40,0.8,80,base,60,20,100,right,40,100,left,0,4.601222340223709,0
scenario581,c4,right,20,1.0,40,right,0,60,60,base,40,20,left,0,3.871723153881888,0
scenario582,c4,base,40,0.2,40,left,100,20,100,base,0,60,right,0,16.224413996707582,0
scenario583,c4,base,0,0.6,40,left,40,100,40,right,0,40,right,1,0.0,1
