instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario685,0,0,100,20,80,90,80,0,20,0.4,0,1.3326648921182185,0
scenario686,0,0,0,20,80,30,40,0,80,0.4,0,1.5185435922574868,0
scenario687,0,0,100,20,0,30,40,0,80,0.4,0,1.3478487375701154,0
scenario688,0,0,100,40,80,30,40,0,80,0.4,0,1.0098110651898828,0
scenario689,0,0,100,20,80,30,40,0,80,0.0,0,0.9956790901117606,0
scenario690,0,0,100,20,80,60,40,0,80,0.4,0,1.3673629295208956,0
scenario691,0,0,100,20,80,90,40,0,80,0.4,0,1.4653297512064023,0
scenario692,0,80,0,20,80,30,40,0,20,0.4,0,1.3792984034274256,0
scenario693,0,80,100,20,0,30,40,0,20,0.4,0,1.3547679533183776,0
scenario694,0,80,100,20,80,30,40,0,20,0.0,0,1.316703119708675,0
scenario695,0,80,100,40,80,30,40,0,20,0.4,0,1.4226194006977582,0
scenario696,0,80,100,20,80,60,40,0,20,0.4,0,1.4642265985082,0
scenario697,0,80,100,20,80,90,40,0,20,0.4,0,1.331941416640406,0
scenario698,0,0,0,20,60,30,40,0,20,0.4,0,1.4058837085311169,0
scenario699,0,0,100,40,60,30,40,0,20,0.4,0,0.9542992243321672,0
scenario700,0,0,100,20,60,30,40,0,20,0.0,0,1.3218760816313102,0
scenario701,0,0,100,20,60,60,40,0,20,0.4,0,1.393511241181355,0
scenario702,0,0,100,20,60,90,40,0,20,0.4,0,1.336623345861689,0
scenario703,0,0,0,20,80,30,40,0,40,0.4,0,1.4123287376385367,0
scenario704,0,0,100,20,0,30,40,0,40,0.4,0,1.4343463458683638,0
scenario705,0,0,100,20,80,30,40,0,40,0.0,0,1.3077061176636464,0
scenario706,0,0,100,40,80,30,40,0,40,0.4,0,0.8858538134554966,0
scenario707,0,0,100,20,80,60,40,0,40,0.4,0,1.3603914285295486,0
scenario708,0,0,100,20,80,90,40,0,40,0.4,0,1.423553411947854,0
scenario709,0,0,0,20,80,30,40,0,20,0.8,0,1.427827011791427,0
scenario710,0,0,100,20,0,30,40,0,20,0.8,0,1.3697812451690854,0
scenario711,0,0,100,40,80,30,40,0,20,0.8,0,1.0328605127537307,0
scenario712,0,0,100,20,80,60,40,0,20,0.8,0,1.370174685919742,0
scenario713,0,0,100,20,80,90,40,0,20,0.8,0,1.354220289608897,0
scenario714,0,0,0,20,80,30,40,100,20,0.4,0,1.4796293904469058,0
scenario715,0,0,100,20,0,30,40,100,20,0.4,0,1.848886412901529,0
scenario716,0,0,100,40,80,30,40,100,20,0.4,0,1.311198360974003,0
scenario717,0,0,100,20,80,30,40,100,20,0.0,0,1.7170169582200026,0
scenario718,0,0,100,20,80,60,40,100,20,0.4,0,1.3442987840956082,0
scenario719,0,0,100,20,80,90,40,100,20,0.4,0,1.36477333732496,0
scenario720,0,0,0,20,80,30,0,0,20,0.4,0,1.388280324289625,0
scenario721,0,0,100,20,0,30,0,0,20,0.4,0,1.4858584276870108,0
scenario722,0,0,100,20,80,30,0,0,20,0.0,0,1.6478304366907033,0
scenario723,0,0,100,40,80,30,0,0,20,0.4,0,1.3522905087635348,0
scenario724,0,0,100,20,80,60,0,0,20,0.4,0,1.369027771281707,0
scenario725,0,0,100,20,80,90,0,0,20,0.4,0,1.3621450608889163,0
scenario726,0,0,0,20,0,30,40,0,20,0.4,0,1.4441428989957523,0
scenario727,0,0,0,20,80,30,40,0,20,0.0,0,1.3588138358280726,0
scenario728,0,0,100,20,0,30,40,0,20,0.0,0,1.3476012715793466,0
scenario729,0,0,0,40,80,30,40,0,20,0.4,0,1.000356030546698,0
scenario730,0,0,0,20,80,60,40,0,20,0.4,0,1.4448300843745736,0
scenario731,0,0,100,20,0,60,40,0,20,0.4,0,1.350406682486568,0
scenario732,0,0,0,20,80,90,40,0,20,0.4,0,1.3771982149842088,0
scenario733,0,0,100,20,0,90,40,0,20,0.4,0,1.370105668424983,0
scenario734,0,0,100,40,0,30,40,0,20,0.4,0,0.8532913665041983,0
scenario735,0,0,100,40,80,30,40,0,20,0.0,0,0.9926301827889548,0
scenario736,0,0,100,40,80,60,40,0,20,0.4,0,1.287287674933275,0
scenario737,0,0,100,40,80,90,40,0,20,0.4,0,1.3837931835518178,0
scenario738,0,0,100,20,80,60,40,0,20,0.0,0,1.3511115091198145,0
scenario739,0,0,100,20,80,90,40,0,20,0.0,0,1.3709346408477716,0
